,Miss Indi,Eker The Wrecker,Tilly Devine,Sublime Dallas,Mighty Kristy,Early Sunset,Sirius Thinking,Speedy Sunny
14-12-2022 13:42:35.018276,"(7.0, 21.0, 17.875)","(2.5, 3.35, 3.1464285714285714)","(4.8, 7.4, 6.55)","(7.5, 13.0, 12.057142857142857)","(21.0, 90.0, 50.4)","(11.0, 32.0, 25.0)","(3.7, 5.9, 4.7)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:36.350368,"(7.0, 21.0, 17.875)","(2.5, 3.35, 3.1464285714285714)","(4.8, 7.6, 6.55)","(7.5, 13.0, 12.057142857142857)","(21.0, 90.0, 50.4)","(11.0, 32.0, 25.0)","(3.7, 5.9, 4.7)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:37.800241,"(7.0, 21.0, 17.875)","(2.5, 3.35, 3.033333333333333)","(4.8, 7.6, 5.766666666666667)","(7.5, 13.0, 12.057142857142857)","(21.0, 90.0, 50.4)","(11.0, 32.0, 25.0)","(3.7, 5.9, 4.7)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:39.088386,"(7.0, 21.0, 17.875)","(2.5, 3.35, 3.033333333333333)","(4.8, 7.6, 5.766666666666667)","(7.5, 13.0, 12.057142857142857)","(21.0, 90.0, 50.4)","(11.0, 32.0, 25.0)","(3.7, 5.9, 4.7)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:40.431271,"(7.0, 20.0, 18.071428571428573)","(2.5, 3.35, 3.1535714285714285)","(4.8, 7.6, 6.55)","(7.5, 13.0, 12.057142857142857)","(21.0, 90.0, 50.4)","(11.0, 30.0, 26.799999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:41.794397,"(7.0, 20.0, 18.071428571428573)","(2.5, 3.35, 3.1535714285714285)","(4.8, 7.4, 6.555555555555555)","(7.5, 13.0, 12.057142857142857)","(21.0, 90.0, 50.4)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:43.183581,"(7.0, 20.0, 18.071428571428573)","(2.5, 3.35, 3.0444444444444443)","(4.8, 7.4, 5.800000000000001)","(7.5, 13.0, 12.057142857142857)","(21.0, 90.0, 62.8)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:45.010116,"(7.0, 20.0, 18.071428571428573)","(2.5, 3.35, 3.0444444444444443)","(4.8, 7.4, 5.800000000000001)","(7.5, 13.0, 12.057142857142857)","(21.0, 90.0, 60.857142857142854)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:46.424941,"(7.0, 20.0, 16.625)","(2.5, 3.35, 3.0710526315789473)","(4.8, 7.4, 6.65)","(7.5, 13.0, 12.1)","(21.0, 90.0, 60.857142857142854)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:47.994811,"(7.0, 20.0, 16.625)","(2.5, 3.35, 3.0710526315789473)","(4.8, 7.8, 6.65)","(7.5, 13.0, 12.1)","(21.0, 90.0, 60.857142857142854)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 39.76470588235294)"
14-12-2022 13:42:49.282835,"(7.0, 20.0, 16.625)","(2.5, 3.35, 2.9714285714285715)","(4.8, 7.8, 5.84)","(7.5, 13.0, 12.1)","(21.0, 90.0, 60.857142857142854)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 41.166666666666664)"
14-12-2022 13:42:50.634236,"(7.0, 20.0, 16.625)","(2.5, 3.35, 2.9714285714285715)","(4.8, 7.6, 5.84)","(7.5, 13.0, 12.1)","(21.0, 90.0, 60.857142857142854)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 41.166666666666664)"
14-12-2022 13:42:52.106940,"(7.0, 20.0, 16.625)","(2.5, 3.35, 3.081578947368421)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 12.1)","(21.0, 90.0, 60.857142857142854)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 41.166666666666664)"
14-12-2022 13:42:53.453978,"(7.0, 20.0, 16.625)","(2.5, 3.35, 3.081578947368421)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 12.1)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:42:54.769454,"(7.0, 20.0, 16.625)","(2.5, 3.35, 2.9857142857142858)","(4.8, 7.6, 5.84)","(7.5, 13.0, 12.1)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:42:56.118783,"(7.0, 20.0, 16.625)","(2.5, 3.35, 3.0444444444444443)","(4.8, 7.6, 5.84)","(7.5, 13.0, 12.1)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:42:57.443960,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.08)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.799999999999997)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:42:58.737715,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.08)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.42857142857143)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:00.130737,"(7.0, 20.0, 16.625)","(2.5, 3.3, 2.9953846153846153)","(4.8, 7.6, 5.84)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.42857142857143)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:01.521835,"(7.0, 20.0, 16.625)","(2.5, 3.3, 2.9953846153846153)","(4.8, 7.6, 5.84)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.42857142857143)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:02.872824,"(7.0, 20.0, 16.625)","(2.5, 3.3, 2.9953846153846153)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.42857142857143)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:04.205602,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.1199999999999997)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:05.565065,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.1199999999999997)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:06.862576,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.0637499999999998)","(4.8, 7.6, 7.08235294117647)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:08.297808,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.0637499999999998)","(4.8, 7.6, 7.08235294117647)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:09.635031,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.0637499999999998)","(4.8, 7.6, 7.08235294117647)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:10.872535,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.0637499999999998)","(4.8, 7.6, 7.08235294117647)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:11.990444,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.0637499999999998)","(4.8, 7.6, 7.08235294117647)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:13.183748,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.0637499999999998)","(4.8, 7.6, 7.08235294117647)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:14.373989,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.1769230769230767)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:15.598188,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.1769230769230767)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 11.425)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.57142857142857)","(3.7, 5.9, 5.0)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:16.828233,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.1769230769230767)","(4.8, 7.6, 7.0)","(7.5, 13.0, 11.425)","(21.0, 90.0, 69.30434782608695)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:18.034247,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.0999999999999996)","(4.8, 7.6, 6.666666666666666)","(7.5, 13.0, 12.076923076923077)","(21.0, 90.0, 69.30434782608695)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:19.337532,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.131111111111111)","(4.8, 7.6, 6.984615384615385)","(7.5, 13.0, 12.076923076923077)","(21.0, 90.0, 69.30434782608695)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:20.565563,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1986666666666665)","(4.8, 7.6, 7.014285714285714)","(7.5, 13.0, 12.076923076923077)","(21.0, 90.0, 69.30434782608695)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:21.827247,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1986666666666665)","(4.8, 7.8, 6.5777777777777775)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 69.30434782608695)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:23.071499,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.2039999999999997)","(4.8, 7.8, 6.5777777777777775)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:24.375002,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.189230769230769)","(4.8, 7.8, 6.65)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:25.654413,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.195384615384615)","(4.8, 7.6, 6.65)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:26.874175,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.195384615384615)","(4.8, 7.6, 6.65)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:28.004028,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.195384615384615)","(4.8, 7.6, 6.65)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:29.261470,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.2039999999999997)","(4.8, 7.6, 6.25)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:30.475610,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.2039999999999997)","(4.8, 7.6, 6.25)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:32.027023,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.2039999999999997)","(4.8, 7.6, 6.25)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:33.515695,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.6)","(7.5, 13.0, 12.185714285714285)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 27.049999999999997)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:34.859013,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.984615384615385)","(7.5, 13.0, 11.575)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.1)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:36.190113,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.984615384615385)","(7.5, 13.0, 11.575)","(21.0, 90.0, 58.266666666666666)","(11.0, 28.0, 26.1)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:37.514546,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.6)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:38.836656,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.9, 4.7)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:40.112833,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.9, 4.855555555555555)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:41.400942,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.8, 4.585714285714285)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:42.800587,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.6)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.8, 4.585714285714285)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:44.017757,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.8, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:45.249042,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:46.480648,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:47.722639,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.6)","(7.5, 13.0, 11.575)","(21.0, 90.0, 70.16666666666667)","(11.0, 28.0, 26.1)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:48.886299,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.6)","(7.5, 13.0, 11.575)","(21.0, 90.0, 73.0)","(11.0, 28.0, 26.1)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:50.112700,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.6)","(7.5, 13.0, 12.28)","(21.0, 85.0, 73.0)","(11.0, 28.0, 27.25)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:51.369485,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 12.28)","(21.0, 85.0, 73.0)","(11.0, 28.0, 27.25)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:52.551407,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 12.28)","(21.0, 85.0, 73.0)","(11.0, 28.0, 27.25)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:53.739731,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.6)","(7.5, 13.0, 12.28)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.25)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:54.889743,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.6)","(7.5, 13.0, 12.28)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.25)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:56.069133,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.6)","(7.5, 13.0, 12.28)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.25)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:57.362366,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:43:58.625427,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:00.136710,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.7555555555555555)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:01.538073,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.6, 6.866666666666666)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:02.811975,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.6, 6.230769230769231)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:04.158754,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.4, 6.230769230769231)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:05.454405,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.4, 6.766666666666667)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:06.674460,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.4, 6.733333333333333)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:07.872384,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.4, 6.733333333333333)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:09.078065,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.4, 6.6)","(7.5, 13.0, 12.271428571428572)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 27.346153846153847)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:10.302056,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.4, 6.6)","(7.5, 13.0, 11.725)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 26.583333333333336)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:11.555331,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1488888888888886)","(4.8, 7.4, 6.555555555555555)","(7.5, 13.0, 11.725)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 26.583333333333336)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:12.809351,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.4, 6.555555555555555)","(7.5, 13.0, 11.725)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 26.583333333333336)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:14.065160,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.4, 6.555555555555555)","(7.5, 13.0, 10.74705882352941)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 26.583333333333336)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:15.271387,"(7.0, 20.0, 16.0)","(2.5, 3.3, 3.1399999999999997)","(4.8, 7.4, 6.6)","(7.5, 13.5, 10.74705882352941)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 26.583333333333336)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:16.421679,"(7.0, 20.0, 16.625)","(2.5, 3.3, 3.214285714285714)","(4.8, 7.4, 6.6)","(7.5, 13.5, 10.74705882352941)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 26.583333333333336)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:17.531097,"(7.0, 19.5, 16.3125)","(2.5, 3.3, 3.214285714285714)","(4.8, 7.4, 6.555555555555555)","(7.5, 13.5, 10.74705882352941)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 26.583333333333336)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:18.792882,"(7.0, 19.5, 14.541666666666668)","(2.5, 3.3, 3.214285714285714)","(4.8, 7.4, 6.555555555555555)","(7.5, 13.5, 10.74705882352941)","(21.0, 80.0, 63.08333333333333)","(11.0, 28.0, 26.285714285714285)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:20.044963,"(7.0, 19.5, 16.205882352941178)","(2.5, 3.3, 3.1888888888888887)","(4.8, 7.4, 6.555555555555555)","(7.5, 13.5, 10.74705882352941)","(21.0, 80.0, 63.08333333333333)","(11.0, 29.0, 26.285714285714285)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
14-12-2022 13:44:21.285851,"(7.0, 19.5, 16.205882352941178)","(2.5, 3.3, 3.1888888888888887)","(4.8, 7.4, 6.857142857142858)","(7.5, 13.5, 10.74705882352941)","(21.0, 80.0, 63.08333333333333)","(11.0, 29.0, 26.285714285714285)","(3.7, 5.7, 4.633333333333333)","(26.0, 65.0, 38.40909090909091)"
