,Tranquil Coco,Clover Door,Little Gomez,Velocity Shinae,Colonel Angus,Bugatti Spiral,Smooth Grace,Ember Lad
15-12-2022 12:37:50.799102,"(21.0, 40.0, 35.82608695652174)","(26.0, 40.0, 37.6)","(1.35, 1.61, 1.596764705882353)","(4.2, 5.2, 5.136585365853659)","(11.0, 16.0, 15.692307692307692)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:51.846788,"(21.0, 40.0, 35.82608695652174)","(26.0, 40.0, 37.333333333333336)","(1.35, 1.6, 1.5880701754385966)","(4.2, 5.2, 5.153846153846153)","(11.0, 16.0, 15.5)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 40.0, 45.333333333333336)"
15-12-2022 12:37:52.983983,"(21.0, 40.0, 36.64)","(26.0, 40.0, 37.333333333333336)","(1.35, 1.6, 1.5880701754385966)","(4.2, 5.3, 5.225)","(11.0, 16.0, 15.5)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 44.0)"
15-12-2022 12:37:54.130096,"(21.0, 40.0, 38.4)","(26.0, 38.0, 38.285714285714285)","(1.35, 1.59, 1.5776666666666668)","(4.2, 5.3, 5.218918918918918)","(11.0, 16.0, 15.733333333333333)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 45.375)"
15-12-2022 12:37:55.304245,"(21.0, 38.0, 36.93333333333333)","(26.0, 40.0, 38.285714285714285)","(1.35, 1.58, 1.5771875)","(4.2, 5.3, 5.218918918918918)","(11.0, 16.0, 15.80952380952381)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 45.375)"
15-12-2022 12:37:56.392257,"(21.0, 38.0, 36.2)","(26.0, 40.0, 38.666666666666664)","(1.35, 1.58, 1.577906976744186)","(4.2, 5.3, 5.214285714285714)","(11.0, 16.0, 16.214285714285715)","(18.0, 32.0, 30.594594594594597)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 45.375)"
15-12-2022 12:37:57.544643,"(21.0, 38.0, 36.2)","(26.0, 40.0, 39.05882352941177)","(1.35, 1.58, 1.572857142857143)","(4.2, 5.3, 5.2073170731707314)","(11.0, 16.5, 16.055555555555557)","(18.0, 32.0, 30.594594594594597)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 42.0)"
15-12-2022 12:37:58.701761,"(21.0, 38.0, 35.75)","(26.0, 40.0, 39.05882352941177)","(1.35, 1.58, 1.5723809523809524)","(4.2, 5.3, 5.232352941176471)","(11.0, 16.5, 16.055555555555557)","(18.0, 32.0, 30.594594594594597)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 42.0)"
15-12-2022 12:37:59.826119,"(21.0, 38.0, 35.75)","(26.0, 42.0, 41.2)","(1.35, 1.58, 1.5775000000000001)","(4.2, 5.3, 5.23968253968254)","(11.0, 16.5, 15.785714285714286)","(18.0, 32.0, 30.375)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 42.0)"
15-12-2022 12:38:00.910490,"(21.0, 38.0, 35.75)","(26.0, 42.0, 39.391304347826086)","(1.35, 1.58, 1.5775000000000001)","(4.2, 5.3, 5.261224489795918)","(11.0, 16.5, 15.666666666666666)","(18.0, 32.0, 30.375)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 40.88235294117647)"
15-12-2022 12:38:02.036684,"(21.0, 38.0, 35.55555555555556)","(26.0, 42.0, 39.27272727272727)","(1.35, 1.58, 1.5728)","(4.2, 5.3, 5.224096385542169)","(11.0, 16.5, 15.944444444444445)","(18.0, 32.0, 30.451612903225808)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 42.44444444444444)"
15-12-2022 12:38:03.133468,"(21.0, 38.0, 35.904761904761905)","(26.0, 42.0, 39.23076923076923)","(1.35, 1.57, 1.56925)","(4.2, 5.4, 5.2214285714285715)","(11.0, 16.0, 15.8125)","(18.0, 32.0, 29.47826086956522)","(91.0, 300.0, 266.6666666666667)","(26.0, 46.0, 42.266666666666666)"
15-12-2022 12:38:04.251284,"(21.0, 38.0, 35.55555555555556)","(26.0, 42.0, 40.285714285714285)","(1.35, 1.6, 1.592)","(4.2, 5.3, 5.2214285714285715)","(11.0, 16.0, 15.8125)","(18.0, 30.0, 29.47826086956522)","(91.0, 300.0, 266.6666666666667)","(26.0, 46.0, 42.18181818181818)"
15-12-2022 12:38:05.277917,"(21.0, 38.0, 35.333333333333336)","(26.0, 42.0, 40.285714285714285)","(1.35, 1.6, 1.5943)","(4.2, 5.2, 5.123913043478261)","(11.0, 16.0, 15.857142857142858)","(18.0, 30.0, 29.416666666666668)","(91.0, 300.0, 266.6666666666667)","(26.0, 46.0, 42.18181818181818)"
15-12-2022 12:38:06.319620,"(21.0, 38.0, 35.76)","(26.0, 42.0, 40.10526315789474)","(1.35, 1.6, 1.5906569343065695)","(4.2, 5.2, 5.148529411764706)","(11.0, 16.0, 15.851851851851851)","(18.0, 30.0, 29.176470588235293)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 42.13333333333333)"
15-12-2022 12:38:07.433425,"(21.0, 38.0, 35.142857142857146)","(26.0, 42.0, 40.10526315789474)","(1.35, 1.6, 1.5906569343065695)","(4.2, 5.2, 5.145205479452055)","(11.0, 16.0, 15.851851851851851)","(18.0, 30.0, 29.176470588235293)","(91.0, 300.0, 263.6363636363636)","(26.0, 46.0, 41.53488372093023)"
15-12-2022 12:38:08.542125,"(26.0, 38.0, 35.142857142857146)","(26.0, 42.0, 39.75)","(1.35, 1.6, 1.5906569343065695)","(4.4, 5.2, 5.184615384615385)","(12.0, 16.0, 15.8)","(18.0, 30.0, 28.727272727272727)","(101.0, 300.0, 266.6666666666667)","(26.0, 46.0, 43.63636363636364)"
15-12-2022 12:38:09.663642,"(26.0, 38.0, 35.142857142857146)","(26.0, 42.0, 39.142857142857146)","(1.35, 1.6, 1.5899435028248587)","(4.4, 5.2, 5.219402985074627)","(12.0, 16.0, 15.476190476190476)","(18.0, 29.0, 28.666666666666668)","(101.0, 300.0, 266.6666666666667)","(26.0, 44.0, 40.90909090909091)"
15-12-2022 12:38:10.786785,"(26.0, 38.0, 35.142857142857146)","(26.0, 42.0, 39.142857142857146)","(1.35, 1.6, 1.58873417721519)","(4.4, 5.3, 5.214285714285714)","(12.0, 15.5, 15.466666666666667)","(18.0, 29.0, 28.818181818181817)","(101.0, 300.0, 263.6363636363636)","(26.0, 46.0, 41.935483870967744)"
15-12-2022 12:38:11.894311,"(26.0, 38.0, 35.142857142857146)","(26.0, 42.0, 39.142857142857146)","(1.35, 1.6, 1.58873417721519)","(4.4, 5.3, 5.214285714285714)","(12.0, 15.5, 15.466666666666667)","(18.0, 29.0, 28.818181818181817)","(101.0, 300.0, 263.6363636363636)","(26.0, 46.0, 41.935483870967744)"
15-12-2022 12:38:12.983198,"(26.0, 38.0, 35.142857142857146)","(26.0, 42.0, 39.27272727272727)","(1.35, 1.6, 1.58873417721519)","(4.4, 5.3, 5.214285714285714)","(12.0, 15.5, 15.25)","(18.0, 29.0, 28.4)","(101.0, 300.0, 266.6666666666667)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:14.011080,"(26.0, 38.0, 35.411764705882355)","(26.0, 42.0, 39.27272727272727)","(1.35, 1.6, 1.5903030303030303)","(4.4, 5.3, 5.22)","(12.0, 15.5, 15.777777777777779)","(18.0, 29.0, 28.6)","(101.0, 300.0, 266.6666666666667)","(26.0, 46.0, 42.0625)"
15-12-2022 12:38:15.069539,"(26.0, 38.0, 35.142857142857146)","(26.0, 42.0, 39.27272727272727)","(1.35, 1.6, 1.5838260869565217)","(4.4, 5.3, 5.209859154929577)","(12.0, 16.0, 16.017241379310345)","(18.0, 29.0, 28.4)","(101.0, 300.0, 263.6363636363636)","(26.0, 46.0, 42.0625)"
15-12-2022 12:38:16.150647,"(26.0, 38.0, 35.69230769230769)","(26.0, 42.0, 39.27272727272727)","(1.35, 1.6, 1.5868085106382979)","(4.4, 5.3, 5.209859154929577)","(12.0, 16.5, 16.017241379310345)","(18.0, 29.0, 28.6)","(101.0, 300.0, 260.0)","(26.0, 46.0, 42.0625)"
15-12-2022 12:38:17.297991,"(26.0, 38.0, 35.69230769230769)","(26.0, 42.0, 39.27272727272727)","(1.35, 1.6, 1.5886666666666667)","(4.4, 5.3, 5.207042253521126)","(12.0, 16.5, 16.048387096774192)","(18.0, 29.0, 28.636363636363637)","(101.0, 300.0, 254.28571428571428)","(26.0, 46.0, 41.833333333333336)"
15-12-2022 12:38:18.429261,"(26.0, 36.0, 35.69230769230769)","(26.0, 42.0, 39.27272727272727)","(1.35, 1.6, 1.5914492753623188)","(4.4, 5.3, 5.207042253521126)","(12.0, 16.5, 16.075757575757574)","(18.0, 29.0, 28.636363636363637)","(101.0, 300.0, 268.0)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:19.548232,"(26.0, 36.0, 35.69230769230769)","(26.0, 42.0, 39.142857142857146)","(1.35, 1.6, 1.6071138211382114)","(4.4, 5.3, 5.053846153846154)","(12.0, 16.5, 15.981481481481481)","(18.0, 29.0, 28.333333333333332)","(101.0, 300.0, 268.0)","(26.0, 46.0, 41.935483870967744)"
15-12-2022 12:38:20.724052,"(26.0, 36.0, 35.75)","(26.0, 42.0, 39.142857142857146)","(1.35, 1.61, 1.6071138211382114)","(4.4, 5.1, 5.046666666666667)","(12.0, 16.5, 15.981481481481481)","(18.0, 29.0, 28.529411764705884)","(101.0, 300.0, 268.0)","(26.0, 46.0, 42.0625)"
15-12-2022 12:38:21.844641,"(26.0, 36.0, 35.75)","(26.0, 42.0, 38.25)","(1.35, 1.62, 1.6130405405405406)","(4.4, 5.1, 5.046666666666667)","(12.0, 16.5, 16.075757575757574)","(18.0, 29.0, 28.333333333333332)","(101.0, 300.0, 270.9090909090909)","(26.0, 46.0, 42.0625)"
15-12-2022 12:38:22.960151,"(26.0, 36.0, 35.75)","(26.0, 42.0, 38.25)","(1.35, 1.62, 1.6130405405405406)","(4.4, 5.1, 5.1305555555555555)","(12.0, 16.5, 15.9)","(18.0, 29.0, 28.485714285714288)","(101.0, 300.0, 252.0)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:24.038386,"(26.0, 36.0, 34.36363636363637)","(26.0, 42.0, 36.54545454545455)","(1.35, 1.62, 1.6128719723183391)","(4.4, 5.2, 5.1305555555555555)","(12.0, 16.5, 15.9)","(18.0, 29.0, 28.485714285714288)","(101.0, 300.0, 252.0)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:25.134620,"(26.0, 36.0, 34.476190476190474)","(26.0, 42.0, 36.54545454545455)","(1.35, 1.62, 1.6125090909090911)","(4.4, 5.2, 5.134285714285714)","(12.0, 16.0, 15.903614457831326)","(18.0, 29.0, 28.4)","(101.0, 300.0, 276.0)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:26.200586,"(26.0, 36.0, 34.476190476190474)","(26.0, 42.0, 38.25)","(1.35, 1.62, 1.6128472222222223)","(4.4, 5.2, 5.145238095238095)","(12.0, 16.0, 15.903614457831326)","(18.0, 29.0, 28.5)","(101.0, 300.0, 276.0)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:27.243408,"(26.0, 36.0, 34.36363636363637)","(26.0, 42.0, 36.54545454545455)","(1.35, 1.62, 1.6127147766323024)","(4.4, 5.2, 5.152777777777778)","(12.0, 16.0, 15.851063829787234)","(18.0, 29.0, 28.684210526315788)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:28.296118,"(26.0, 36.0, 34.36363636363637)","(26.0, 42.0, 36.54545454545455)","(1.35, 1.62, 1.6127147766323024)","(4.4, 5.2, 5.1387755102040815)","(12.0, 15.5, 14.11111111111111)","(18.0, 29.0, 28.466666666666665)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:29.356425,"(26.0, 36.0, 34.36363636363637)","(26.0, 42.0, 38.25)","(1.35, 1.63, 1.6231578947368421)","(4.4, 5.3, 5.177777777777777)","(12.0, 14.5, 14.23076923076923)","(18.0, 29.0, 28.466666666666665)","(101.0, 300.0, 276.0)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:30.426036,"(26.0, 36.0, 34.476190476190474)","(26.0, 42.0, 36.54545454545455)","(1.35, 1.62, 1.6183333333333334)","(4.4, 5.3, 5.177777777777777)","(12.0, 14.5, 14.305555555555555)","(18.0, 29.0, 28.571428571428573)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:31.533116,"(26.0, 36.0, 34.666666666666664)","(26.0, 42.0, 38.25)","(1.35, 1.62, 1.6183333333333334)","(4.4, 5.3, 5.177777777777777)","(12.0, 14.5, 14.783783783783784)","(18.0, 29.0, 28.571428571428573)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:32.583912,"(26.0, 36.0, 34.666666666666664)","(26.0, 42.0, 36.54545454545455)","(1.35, 1.61, 1.6053846153846154)","(4.4, 5.3, 5.219402985074627)","(12.0, 15.0, 14.674418604651162)","(18.0, 29.0, 28.36)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:33.608729,"(26.0, 36.0, 34.714285714285715)","(26.0, 42.0, 37.0)","(1.35, 1.61, 1.6036363636363637)","(4.4, 5.3, 5.220588235294118)","(12.0, 15.0, 14.674418604651162)","(18.0, 29.0, 28.36)","(101.0, 300.0, 276.0)","(26.0, 46.0, 41.588235294117645)"
15-12-2022 12:38:34.701297,"(26.0, 36.0, 34.81481481481482)","(26.0, 42.0, 39.77777777777778)","(1.35, 1.61, 1.6053947368421053)","(4.4, 5.3, 5.230769230769231)","(12.0, 15.0, 14.631578947368421)","(18.0, 29.0, 28.17241379310345)","(101.0, 300.0, 276.0)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:35.735323,"(26.0, 36.0, 34.81481481481482)","(26.0, 42.0, 39.77777777777778)","(1.35, 1.61, 1.6053020134228189)","(4.4, 5.3, 5.228947368421053)","(12.0, 15.0, 14.681818181818182)","(18.0, 29.0, 28.314285714285713)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:36.772126,"(26.0, 36.0, 34.714285714285715)","(26.0, 42.0, 37.0)","(1.35, 1.61, 1.604561403508772)","(4.4, 5.3, 5.228947368421053)","(12.0, 15.0, 14.789473684210526)","(18.0, 29.0, 28.88888888888889)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:37.835039,"(26.0, 36.0, 34.90909090909091)","(26.0, 42.0, 38.470588235294116)","(1.35, 1.62, 1.616044776119403)","(4.4, 5.2, 5.094594594594594)","(12.0, 15.0, 14.785714285714286)","(18.0, 29.0, 28.714285714285715)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:38.891659,"(26.0, 36.0, 35.09090909090909)","(26.0, 42.0, 37.0)","(1.35, 1.62, 1.616044776119403)","(4.4, 5.1, 5.094594594594594)","(12.0, 15.0, 14.785714285714286)","(18.0, 29.0, 26.894736842105264)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:40.025350,"(26.0, 36.0, 35.09090909090909)","(26.0, 42.0, 37.0)","(1.35, 1.63, 1.6243010752688172)","(4.4, 5.1, 5.095238095238095)","(12.0, 15.0, 14.842105263157894)","(18.0, 27.0, 26.91578947368421)","(101.0, 300.0, 280.0)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:41.183262,"(26.0, 36.0, 34.95652173913044)","(26.0, 42.0, 38.470588235294116)","(1.35, 1.64, 1.6326605504587155)","(4.4, 5.1, 5.052941176470588)","(12.0, 15.0, 14.842105263157894)","(18.0, 27.0, 26.91578947368421)","(101.0, 300.0, 280.0)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:42.288120,"(26.0, 36.0, 34.95652173913044)","(26.0, 42.0, 37.0)","(1.35, 1.64, 1.6326605504587155)","(4.4, 5.1, 5.052941176470588)","(12.0, 15.0, 14.851851851851851)","(18.0, 27.0, 27.333333333333332)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 40.857142857142854)"
15-12-2022 12:38:43.307900,"(26.0, 38.0, 34.48275862068966)","(26.0, 42.0, 37.0)","(1.35, 1.64, 1.6301639344262295)","(4.4, 5.1, 5.052083333333333)","(12.0, 15.0, 14.703703703703704)","(18.0, 28.0, 27.333333333333332)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:44.281600,"(26.0, 36.0, 35.368421052631575)","(26.0, 42.0, 37.0)","(1.35, 1.64, 1.6272549019607843)","(4.4, 5.2, 5.034782608695652)","(12.0, 15.0, 14.583333333333334)","(18.0, 27.0, 26.83783783783784)","(101.0, 300.0, 280.0)","(26.0, 46.0, 40.857142857142854)"
15-12-2022 12:38:45.276283,"(26.0, 36.0, 35.333333333333336)","(26.0, 42.0, 37.0)","(1.35, 1.62, 1.6182352941176472)","(4.4, 5.2, 5.11131221719457)","(12.0, 15.0, 14.742857142857144)","(18.0, 28.0, 27.77777777777778)","(101.0, 300.0, 280.0)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:46.343883,"(26.0, 36.0, 35.333333333333336)","(26.0, 42.0, 37.0)","(1.35, 1.63, 1.6207586206896551)","(4.4, 5.2, 5.111467889908257)","(12.0, 15.0, 14.742857142857144)","(18.0, 28.0, 27.77777777777778)","(101.0, 300.0, 280.0)","(26.0, 46.0, 41.714285714285715)"
15-12-2022 12:38:47.426310,"(26.0, 36.0, 35.368421052631575)","(26.0, 42.0, 39.0)","(1.35, 1.63, 1.6150467289719626)","(4.4, 5.2, 5.365714285714286)","(12.0, 15.0, 14.6)","(18.0, 27.0, 26.984126984126984)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 40.857142857142854)"
15-12-2022 12:38:48.481412,"(26.0, 36.0, 35.47826086956522)","(26.0, 42.0, 39.0)","(1.35, 1.61, 1.6031428571428572)","(4.4, 5.4, 5.388571428571429)","(11.0, 15.0, 14.6)","(18.0, 27.0, 26.984126984126984)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 41.0)"
15-12-2022 12:38:49.523827,"(26.0, 36.0, 35.47826086956522)","(26.0, 42.0, 39.0)","(1.35, 1.61, 1.595344827586207)","(4.4, 5.5, 5.450704225352113)","(11.0, 15.0, 14.547619047619047)","(18.0, 28.0, 27.675675675675677)","(101.0, 300.0, 280.0)","(26.0, 44.0, 42.57142857142857)"
15-12-2022 12:38:50.584736,"(26.0, 36.0, 35.47826086956522)","(26.0, 42.0, 39.0)","(1.35, 1.6, 1.5966666666666667)","(4.4, 5.5, 5.450704225352113)","(11.0, 15.0, 14.357142857142858)","(18.0, 28.0, 26.983870967741936)","(101.0, 300.0, 280.0)","(26.0, 46.0, 44.2)"
15-12-2022 12:38:51.604741,"(26.0, 36.0, 35.45454545454545)","(26.0, 42.0, 38.470588235294116)","(1.35, 1.6, 1.5996226415094341)","(4.4, 5.5, 5.41388888888889)","(11.0, 14.5, 14.166666666666666)","(18.0, 27.0, 27.694444444444443)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 44.285714285714285)"
15-12-2022 12:38:52.665207,"(26.0, 36.0, 35.04761904761905)","(26.0, 42.0, 39.142857142857146)","(1.35, 1.61, 1.5975229357798166)","(4.4, 5.5, 5.432258064516129)","(11.0, 14.5, 14.333333333333334)","(18.0, 28.0, 27.694444444444443)","(101.0, 300.0, 278.1818181818182)","(26.0, 46.0, 44.0)"
15-12-2022 12:38:53.715598,"(26.0, 36.0, 34.857142857142854)","(26.0, 40.0, 39.2)","(1.35, 1.6, 1.5867532467532468)","(4.4, 5.6, 5.514705882352941)","(11.0, 14.5, 14.583333333333334)","(18.0, 28.0, 27.7027027027027)","(101.0, 300.0, 268.0)","(26.0, 46.0, 43.75)"
15-12-2022 12:38:54.810717,"(26.0, 36.0, 34.72727272727273)","(26.0, 38.0, 36.857142857142854)","(1.35, 1.59, 1.5854761904761905)","(4.4, 5.6, 5.604)","(11.0, 15.0, 14.555555555555555)","(18.0, 28.0, 27.7027027027027)","(101.0, 300.0, 276.0)","(26.0, 46.0, 43.0)"
15-12-2022 12:38:55.872943,"(26.0, 36.0, 34.72727272727273)","(26.0, 38.0, 36.55555555555556)","(1.35, 1.59, 1.580952380952381)","(4.4, 5.7, 5.604)","(11.0, 15.0, 14.555555555555555)","(18.0, 28.0, 27.7027027027027)","(101.0, 300.0, 276.0)","(26.0, 46.0, 43.0)"
15-12-2022 12:38:56.951670,"(26.0, 36.0, 35.0)","(26.0, 38.0, 36.0)","(1.35, 1.59, 1.5732786885245902)","(4.4, 5.6, 5.584848484848485)","(11.0, 15.0, 15.205882352941176)","(18.0, 28.0, 27.7027027027027)","(101.0, 300.0, 276.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:38:57.912059,"(26.0, 36.0, 35.0)","(26.0, 38.0, 36.0)","(1.35, 1.58, 1.570865671641791)","(4.4, 5.6, 5.584848484848485)","(11.0, 15.5, 15.194444444444445)","(18.0, 28.0, 27.7027027027027)","(101.0, 300.0, 276.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:38:58.902249,"(26.0, 36.0, 35.5)","(26.0, 38.0, 36.0)","(1.35, 1.58, 1.5642298850574714)","(4.4, 5.6, 5.532653061224489)","(11.0, 16.0, 15.732142857142858)","(18.0, 28.0, 27.7027027027027)","(101.0, 300.0, 276.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:38:59.952037,"(26.0, 36.0, 35.0)","(26.0, 38.0, 35.76744186046512)","(1.35, 1.58, 1.5636276849642006)","(4.4, 5.6, 5.537209302325581)","(11.0, 16.0, 15.7)","(18.0, 28.0, 27.7027027027027)","(101.0, 300.0, 276.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:39:01.081907,"(26.0, 36.0, 35.06666666666667)","(26.0, 38.0, 35.76744186046512)","(1.35, 1.58, 1.5635885167464116)","(4.4, 5.6, 5.537209302325581)","(11.0, 16.0, 15.7)","(18.0, 28.0, 27.615384615384617)","(101.0, 300.0, 276.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:39:02.185289,"(26.0, 36.0, 34.94117647058823)","(26.0, 38.0, 35.76744186046512)","(1.35, 1.58, 1.5633990147783252)","(4.4, 5.6, 5.551351351351351)","(11.0, 16.0, 15.8)","(18.0, 28.0, 27.59493670886076)","(101.0, 300.0, 276.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:39:03.316406,"(26.0, 36.0, 34.18181818181818)","(26.0, 38.0, 35.94871794871795)","(1.35, 1.57, 1.5627354260089688)","(4.4, 5.6, 5.633333333333333)","(11.0, 16.5, 16.375)","(18.0, 28.0, 27.59493670886076)","(101.0, 300.0, 276.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:39:04.377463,"(26.0, 36.0, 34.4)","(26.0, 38.0, 35.94871794871795)","(1.35, 1.56, 1.5547058823529412)","(4.4, 5.7, 5.729411764705882)","(11.0, 16.5, 16.633333333333333)","(18.0, 28.0, 27.59493670886076)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.0)"
15-12-2022 12:39:05.387793,"(26.0, 36.0, 34.57142857142857)","(26.0, 38.0, 35.95744680851064)","(1.35, 1.56, 1.5527027027027027)","(4.4, 5.8, 5.729411764705882)","(11.0, 17.0, 16.633333333333333)","(18.0, 28.0, 27.59493670886076)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.0)"
15-12-2022 12:39:06.366559,"(26.0, 36.0, 34.666666666666664)","(26.0, 38.0, 35.95744680851064)","(1.35, 1.56, 1.5543529411764707)","(4.4, 5.8, 5.718918918918918)","(11.0, 17.0, 16.605263157894736)","(18.0, 28.0, 27.615384615384617)","(101.0, 300.0, 289.09090909090907)","(26.0, 46.0, 42.18181818181818)"
15-12-2022 12:39:07.422449,"(26.0, 36.0, 34.32258064516129)","(26.0, 38.0, 36.05128205128205)","(1.35, 1.55, 1.5485643564356435)","(4.4, 5.8, 5.725)","(11.0, 17.0, 16.605263157894736)","(18.0, 28.0, 27.615384615384617)","(101.0, 300.0, 289.09090909090907)","(26.0, 46.0, 42.18181818181818)"
15-12-2022 12:39:08.563487,"(26.0, 36.0, 34.32258064516129)","(26.0, 38.0, 36.1)","(1.35, 1.55, 1.5334715025906736)","(4.4, 5.8, 5.728571428571429)","(11.0, 17.0, 16.575)","(18.0, 28.0, 27.615384615384617)","(101.0, 300.0, 289.09090909090907)","(26.0, 46.0, 41.935483870967744)"
15-12-2022 12:39:09.693090,"(26.0, 36.0, 34.32258064516129)","(26.0, 38.0, 36.1)","(1.35, 1.54, 1.5343356643356643)","(4.4, 5.8, 5.84375)","(11.0, 17.0, 16.685714285714287)","(18.0, 28.0, 27.615384615384617)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.22222222222222)"
15-12-2022 12:39:10.753185,"(26.0, 36.0, 34.94736842105263)","(26.0, 38.0, 36.1)","(1.35, 1.54, 1.5343356643356643)","(4.4, 5.9, 5.84375)","(11.0, 17.0, 16.685714285714287)","(18.0, 28.0, 27.615384615384617)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.22222222222222)"
15-12-2022 12:39:11.784951,"(26.0, 36.0, 34.94736842105263)","(26.0, 38.0, 36.1)","(1.35, 1.53, 1.5270731707317073)","(4.4, 6.0, 5.933333333333334)","(11.0, 17.0, 16.633333333333333)","(18.0, 28.0, 27.584415584415584)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.22222222222222)"
15-12-2022 12:39:12.826726,"(26.0, 36.0, 34.94736842105263)","(26.0, 38.0, 36.1)","(1.35, 1.54, 1.5232616487455197)","(4.4, 6.0, 5.927777777777778)","(11.0, 18.0, 17.666666666666668)","(18.0, 28.0, 27.584415584415584)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:39:13.867218,"(26.0, 36.0, 34.94736842105263)","(26.0, 38.0, 36.592592592592595)","(1.35, 1.53, 1.5262376237623763)","(4.4, 6.0, 5.916129032258064)","(11.0, 17.5, 17.2)","(18.0, 28.0, 27.584415584415584)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:39:14.967352,"(26.0, 36.0, 34.94736842105263)","(26.0, 38.0, 36.592592592592595)","(1.35, 1.53, 1.5243564356435644)","(4.4, 6.0, 5.916129032258064)","(11.0, 17.5, 17.285714285714285)","(18.0, 28.0, 27.584415584415584)","(101.0, 300.0, 286.6666666666667)","(26.0, 46.0, 42.30769230769231)"
15-12-2022 12:39:16.099893,"(26.0, 36.0, 34.666666666666664)","(26.0, 38.0, 36.53333333333333)","(1.35, 1.53, 1.5460580912863071)","(4.4, 6.0, 5.828571428571429)","(11.0, 17.5, 16.928571428571427)","(18.0, 28.0, 27.5)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.06896551724138)"
15-12-2022 12:39:17.249754,"(26.0, 36.0, 34.55555555555556)","(26.0, 38.0, 36.48275862068966)","(1.35, 1.56, 1.5460580912863071)","(4.4, 5.9, 5.805882352941177)","(11.0, 17.0, 16.7)","(18.0, 28.0, 27.5)","(101.0, 300.0, 288.0)","(26.0, 46.0, 42.06896551724138)"
