,Emmas Image,Lektra Nick,Vinny Dewalt,Our Boy Ziggy,Especial Speed,Zipping Pistol,Chappys Thief,Milski
09-01-2023 14:15:08.239497,"(10.0, 19.0, 16.90909090909091)","(8.5, 10.5, 9.747368421052633)","(10.0, 13.5, 12.706896551724139)","(8.0, 10.5, 9.94054054054054)","(2.6, 3.0, 2.9685393258426966)","(91.0, 430.0, 320.0)","(2.7, 3.95, 3.823846153846154)","(12.0, 18.5, 16.9)"
09-01-2023 14:15:09.470427,"(10.0, 19.0, 16.90909090909091)","(8.5, 10.5, 9.747368421052633)","(10.0, 13.5, 12.706896551724139)","(8.0, 10.5, 9.94054054054054)","(2.6, 3.0, 2.9685393258426966)","(91.0, 430.0, 320.0)","(2.7, 3.95, 3.823846153846154)","(12.0, 18.5, 16.9)"
09-01-2023 14:15:10.655138,"(10.0, 19.0, 16.90909090909091)","(8.5, 10.5, 9.747368421052633)","(10.0, 13.5, 12.706896551724139)","(8.0, 10.5, 9.853125)","(2.6, 3.0, 2.9685393258426966)","(91.0, 430.0, 360.0)","(2.7, 3.95, 3.8133333333333335)","(12.0, 18.5, 16.9)"
09-01-2023 14:15:11.766340,"(10.0, 19.0, 17.257575757575758)","(8.5, 10.5, 9.747368421052633)","(10.0, 13.5, 12.706896551724139)","(8.0, 10.5, 9.872727272727273)","(2.6, 3.0, 2.9685393258426966)","(91.0, 510.0, 360.0)","(2.7, 3.95, 3.8785714285714286)","(12.0, 18.5, 17.236842105263158)"
09-01-2023 14:15:12.855559,"(10.0, 19.0, 17.257575757575758)","(8.5, 10.5, 9.747368421052633)","(10.0, 13.5, 12.706896551724139)","(8.0, 10.5, 9.81904761904762)","(2.6, 3.0, 2.9716923076923076)","(91.0, 510.0, 406.66666666666663)","(2.7, 3.9, 3.8086206896551724)","(12.0, 18.5, 17.236842105263158)"
09-01-2023 14:15:13.853808,"(10.0, 19.0, 17.257575757575758)","(8.5, 10.5, 9.73)","(10.0, 13.5, 12.706896551724139)","(8.0, 10.5, 9.81904761904762)","(2.6, 3.0, 2.9716923076923076)","(91.0, 510.0, 320.0)","(2.7, 3.95, 3.8086206896551724)","(12.0, 18.5, 16.27777777777778)"
09-01-2023 14:15:15.000701,"(10.0, 19.0, 17.662790697674417)","(8.5, 10.5, 9.620000000000001)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.864444444444445)","(2.6, 3.0, 2.9716923076923076)","(91.0, 430.0, 320.0)","(2.7, 3.95, 3.8086206896551724)","(12.0, 18.5, 16.27777777777778)"
09-01-2023 14:15:16.185392,"(10.0, 19.0, 17.662790697674417)","(8.5, 10.5, 9.620000000000001)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9716923076923076)","(91.0, 430.0, 315.0)","(2.7, 3.95, 3.8086206896551724)","(12.0, 18.5, 16.27777777777778)"
09-01-2023 14:15:17.274035,"(10.0, 19.0, 17.662790697674417)","(8.5, 10.5, 9.620000000000001)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.95, 3.8086206896551724)","(12.0, 18.5, 16.13157894736842)"
09-01-2023 14:15:18.396359,"(10.0, 19.0, 17.662790697674417)","(8.5, 10.5, 9.620000000000001)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.95, 3.8086206896551724)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:19.473940,"(10.0, 19.0, 17.606060606060606)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.95, 3.8714285714285714)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:20.607139,"(10.0, 19.0, 17.606060606060606)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.9, 3.8775)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:21.752997,"(10.0, 19.0, 17.606060606060606)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.9, 3.8775)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:22.856934,"(10.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.9, 3.852)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:23.938320,"(10.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.9, 3.8454545454545452)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:24.992662,"(10.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.9, 3.8454545454545452)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:26.171273,"(10.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.9, 3.8454545454545452)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:27.151613,"(10.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 9.98)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.9, 3.85)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:28.202854,"(10.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 10.013461538461538)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 315.0)","(2.7, 3.9, 3.85)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:29.342192,"(10.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 10.013461538461538)","(2.6, 3.0, 2.9754666666666667)","(91.0, 420.0, 360.0)","(2.7, 3.9, 3.85)","(12.0, 18.5, 16.125)"
09-01-2023 14:15:30.503071,"(11.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 10.013461538461538)","(2.6, 3.0, 2.9754666666666667)","(91.0, 510.0, 360.0)","(2.6, 3.9, 3.85)","(13.0, 18.5, 16.125)"
09-01-2023 14:15:31.646702,"(11.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 10.013461538461538)","(2.6, 3.0, 2.9754666666666667)","(91.0, 510.0, 360.0)","(2.6, 3.9, 3.85)","(13.0, 18.5, 16.125)"
09-01-2023 14:15:32.921354,"(11.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 10.013461538461538)","(2.6, 3.0, 2.9754666666666667)","(91.0, 510.0, 360.0)","(2.7, 3.9, 3.853846153846154)","(13.0, 18.5, 16.125)"
09-01-2023 14:15:34.161814,"(11.0, 19.0, 17.647058823529413)","(8.5, 10.5, 10.227272727272727)","(10.0, 13.5, 12.653846153846153)","(8.0, 10.5, 10.013461538461538)","(2.6, 3.0, 2.9754666666666667)","(91.0, 510.0, 360.0)","(2.7, 3.9, 3.853846153846154)","(13.0, 18.5, 16.125)"
09-01-2023 14:15:35.333906,"(11.0, 19.0, 17.954545454545453)","(8.5, 10.5, 10.255555555555556)","(10.0, 13.5, 12.73404255319149)","(8.0, 10.5, 9.719999999999999)","(2.6, 3.0, 2.9754666666666667)","(91.0, 510.0, 258.3333333333333)","(2.7, 3.9, 3.603225806451613)","(13.0, 18.5, 16.772727272727273)"
09-01-2023 14:15:36.531565,"(11.0, 19.0, 18.02127659574468)","(8.5, 10.5, 10.255555555555556)","(10.0, 13.5, 12.73404255319149)","(8.0, 10.5, 10.179166666666667)","(2.6, 3.0, 2.9754666666666667)","(91.0, 500.0, 350.0)","(2.7, 3.7, 3.610891089108911)","(13.0, 18.5, 17.214285714285715)"
09-01-2023 14:15:37.643694,"(11.0, 19.0, 18.09090909090909)","(8.5, 10.5, 10.255555555555556)","(10.0, 13.5, 12.73404255319149)","(8.0, 10.5, 10.179166666666667)","(2.6, 3.0, 2.9814814814814814)","(91.0, 490.0, 315.0)","(2.7, 3.7, 3.610891089108911)","(13.0, 18.5, 17.25862068965517)"
09-01-2023 14:15:38.749078,"(11.0, 19.0, 18.09090909090909)","(8.5, 10.5, 10.255555555555556)","(10.0, 13.5, 12.73404255319149)","(8.0, 10.5, 10.226086956521739)","(2.6, 3.0, 2.9814814814814814)","(91.0, 420.0, 315.0)","(2.7, 3.7, 3.6117021276595747)","(13.0, 18.5, 17.25862068965517)"
09-01-2023 14:15:39.836715,"(11.0, 19.0, 18.09090909090909)","(8.5, 10.5, 10.255555555555556)","(10.0, 13.5, 12.73404255319149)","(8.0, 10.5, 10.226086956521739)","(2.6, 3.0, 2.9814814814814814)","(91.0, 420.0, 310.0)","(2.7, 3.7, 3.6117021276595747)","(13.0, 18.5, 17.25862068965517)"
09-01-2023 14:15:40.994832,"(11.0, 19.0, 18.09090909090909)","(8.5, 10.5, 10.255555555555556)","(10.0, 13.5, 12.73404255319149)","(8.0, 10.5, 10.226086956521739)","(2.6, 3.0, 2.9814814814814814)","(91.0, 410.0, 310.0)","(2.7, 3.7, 3.6117021276595747)","(13.0, 18.5, 17.25862068965517)"
09-01-2023 14:15:42.201983,"(11.0, 19.0, 18.09090909090909)","(8.5, 10.5, 10.255555555555556)","(10.0, 13.5, 12.717391304347826)","(8.0, 10.5, 11.086486486486487)","(2.6, 3.0, 3.03125)","(91.0, 410.0, 310.0)","(2.7, 3.7, 3.5805555555555557)","(13.0, 18.5, 17.625)"
09-01-2023 14:15:43.400044,"(11.0, 18.5, 18.144736842105264)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 11.911764705882353)","(8.0, 11.5, 11.095238095238095)","(2.6, 3.05, 3.0342105263157895)","(91.0, 410.0, 310.0)","(2.7, 3.6, 3.5690476190476192)","(13.0, 18.0, 17.47826086956522)"
09-01-2023 14:15:44.630193,"(11.0, 18.5, 17.77777777777778)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 11.911764705882353)","(8.0, 11.5, 11.095238095238095)","(2.6, 3.05, 3.03125)","(91.0, 410.0, 310.0)","(2.7, 3.6, 3.5690476190476192)","(13.0, 18.0, 17.47826086956522)"
09-01-2023 14:15:45.875502,"(11.0, 18.5, 17.717391304347824)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 12.023809523809524)","(8.0, 11.5, 11.157894736842104)","(2.6, 3.05, 3.0384615384615383)","(91.0, 410.0, 310.0)","(2.7, 3.6, 3.611904761904762)","(13.0, 18.0, 17.3125)"
09-01-2023 14:15:47.016559,"(11.0, 18.5, 17.717391304347824)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 12.01923076923077)","(8.0, 11.5, 11.157894736842104)","(2.6, 3.05, 3.03125)","(91.0, 410.0, 310.0)","(2.7, 3.65, 3.6184210526315788)","(13.0, 17.5, 17.184210526315788)"
09-01-2023 14:15:48.171003,"(11.0, 18.5, 17.717391304347824)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 12.01923076923077)","(8.0, 11.5, 11.157894736842104)","(2.6, 3.05, 3.03125)","(91.0, 410.0, 310.0)","(2.7, 3.65, 3.6184210526315788)","(13.0, 17.5, 17.0)"
09-01-2023 14:15:49.418966,"(11.0, 18.5, 17.717391304347824)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 12.01923076923077)","(8.0, 11.5, 11.204545454545455)","(2.6, 3.05, 3.0384615384615383)","(91.0, 410.0, 310.0)","(2.7, 3.65, 3.6184210526315788)","(13.0, 17.5, 16.9)"
09-01-2023 14:15:50.642522,"(11.0, 18.5, 17.9375)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 11.85897435897436)","(8.0, 11.5, 11.25925925925926)","(2.6, 3.05, 3.03125)","(91.0, 410.0, 310.0)","(2.7, 3.65, 3.6184210526315788)","(13.0, 17.5, 16.9)"
09-01-2023 14:15:51.848196,"(11.0, 18.5, 17.9375)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 11.633333333333333)","(8.0, 11.5, 11.25925925925926)","(2.6, 3.05, 3.03125)","(91.0, 410.0, 310.0)","(2.7, 3.65, 3.6184210526315788)","(13.0, 17.5, 16.9)"
09-01-2023 14:15:53.070612,"(11.0, 18.5, 18.071428571428573)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 11.65)","(8.0, 11.5, 11.25925925925926)","(2.6, 3.05, 3.043478260869565)","(91.0, 410.0, 350.0)","(2.7, 3.65, 3.6184210526315788)","(13.0, 17.5, 16.9)"
09-01-2023 14:15:54.303927,"(11.0, 18.5, 18.071428571428573)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 12.014285714285714)","(8.0, 11.5, 11.25925925925926)","(2.6, 3.05, 3.043478260869565)","(91.0, 490.0, 231.11111111111111)","(2.7, 3.65, 3.6192307692307693)","(13.0, 17.5, 15.029411764705882)"
09-01-2023 14:15:55.569899,"(11.0, 18.5, 18.166666666666668)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 12.014285714285714)","(8.0, 11.5, 11.25925925925926)","(2.6, 3.05, 3.043478260869565)","(91.0, 400.0, 231.11111111111111)","(2.7, 3.65, 3.6192307692307693)","(13.0, 16.5, 15.4)"
09-01-2023 14:15:56.772745,"(11.0, 18.5, 18.166666666666668)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 12.014285714285714)","(8.0, 11.5, 11.035714285714286)","(2.6, 3.05, 3.045)","(91.0, 400.0, 248.0)","(2.7, 3.65, 3.6192307692307693)","(13.0, 16.0, 15.166666666666666)"
09-01-2023 14:15:57.884613,"(11.0, 18.5, 18.166666666666668)","(8.5, 10.5, 10.25438596491228)","(10.0, 12.5, 12.014285714285714)","(8.0, 11.5, 11.340909090909092)","(2.6, 3.05, 3.0425)","(91.0, 400.0, 248.0)","(2.7, 3.65, 3.6192307692307693)","(13.0, 16.0, 15.375)"
09-01-2023 14:15:59.006194,"(11.0, 18.5, 18.166666666666668)","(8.5, 11.0, 10.75)","(10.0, 12.5, 11.65)","(8.0, 11.5, 11.37037037037037)","(2.6, 3.05, 2.9857142857142858)","(91.0, 400.0, 248.0)","(2.7, 3.65, 3.6192307692307693)","(13.0, 16.0, 15.375)"
09-01-2023 14:16:00.079190,"(11.0, 18.5, 18.166666666666668)","(8.5, 11.5, 10.772727272727273)","(10.0, 11.5, 11.015151515151516)","(8.0, 12.5, 12.384615384615385)","(2.6, 3.0, 2.95)","(91.0, 400.0, 248.0)","(2.7, 3.65, 3.652941176470588)","(13.0, 16.0, 15.375)"
09-01-2023 14:16:01.120606,"(11.0, 18.5, 18.11111111111111)","(8.5, 11.5, 10.772727272727273)","(10.0, 11.5, 11.1)","(8.0, 12.5, 12.266666666666666)","(2.6, 3.0, 2.9375)","(91.0, 400.0, 248.0)","(2.7, 3.7, 3.6861111111111113)","(13.0, 16.0, 14.846153846153847)"
09-01-2023 14:16:02.246839,"(11.0, 20.0, 18.928571428571427)","(8.5, 11.0, 10.821428571428571)","(10.0, 11.5, 11.065217391304348)","(8.0, 12.5, 12.121621621621621)","(2.6, 3.0, 2.9375)","(91.0, 400.0, 248.0)","(2.7, 3.7, 3.6861111111111113)","(13.0, 16.0, 14.758620689655173)"
09-01-2023 14:16:03.385783,"(11.0, 20.0, 19.375)","(8.5, 11.0, 10.923076923076923)","(10.0, 11.5, 11.065217391304348)","(8.0, 12.5, 12.121621621621621)","(2.6, 3.0, 2.9146666666666667)","(91.0, 400.0, 256.0)","(2.7, 3.7, 3.6725806451612906)","(13.0, 16.0, 14.758620689655173)"
09-01-2023 14:16:04.512880,"(11.0, 20.0, 19.4)","(8.5, 11.5, 10.923076923076923)","(10.0, 11.5, 11.065217391304348)","(8.0, 12.5, 12.121621621621621)","(2.6, 3.0, 2.9146666666666667)","(91.0, 400.0, 256.0)","(2.7, 3.7, 3.6725806451612906)","(13.0, 16.0, 14.758620689655173)"
09-01-2023 14:16:05.650454,"(11.0, 20.0, 19.4)","(8.5, 11.5, 10.958333333333334)","(10.0, 11.5, 11.065217391304348)","(8.0, 12.5, 12.121621621621621)","(2.6, 3.0, 2.9146666666666667)","(91.0, 400.0, 256.0)","(2.7, 3.7, 3.6725806451612906)","(13.0, 16.0, 14.758620689655173)"
09-01-2023 14:16:06.821224,"(11.0, 20.0, 19.4)","(8.5, 11.5, 10.814285714285715)","(10.0, 11.5, 11.065217391304348)","(8.0, 12.5, 12.174418604651162)","(2.6, 3.0, 2.9146666666666667)","(91.0, 400.0, 256.0)","(2.7, 3.7, 3.6725806451612906)","(13.0, 16.0, 14.758620689655173)"
09-01-2023 14:16:07.969711,"(11.0, 20.0, 19.7)","(8.5, 11.5, 10.85483870967742)","(10.0, 11.5, 10.875)","(8.0, 12.5, 12.174418604651162)","(2.6, 3.0, 2.926153846153846)","(91.0, 400.0, 256.0)","(2.7, 3.7, 3.6725806451612906)","(13.0, 16.0, 14.9)"
09-01-2023 14:16:09.160782,"(11.0, 20.0, 19.7)","(8.5, 11.5, 10.85483870967742)","(10.0, 11.5, 10.875)","(8.0, 12.5, 12.174418604651162)","(2.6, 3.0, 2.926153846153846)","(91.0, 400.0, 256.0)","(2.7, 3.7, 3.6725806451612906)","(13.0, 15.5, 14.9)"
09-01-2023 14:16:10.307143,"(13.0, 20.0, 19.8)","(8.5, 11.5, 10.85483870967742)","(10.0, 11.5, 10.875)","(8.5, 12.5, 12.174418604651162)","(2.5, 3.0, 2.908125)","(101.0, 400.0, 256.0)","(2.8, 3.7, 3.6725806451612906)","(13.0, 15.5, 14.785714285714286)"
09-01-2023 14:16:11.324452,"(13.0, 20.0, 19.8)","(8.5, 11.5, 10.85483870967742)","(10.0, 11.5, 11.065217391304348)","(8.5, 12.5, 12.174418604651162)","(2.5, 3.0, 2.908125)","(101.0, 400.0, 256.0)","(2.8, 3.7, 3.6725806451612906)","(13.0, 15.5, 14.785714285714286)"
09-01-2023 14:16:12.420662,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.85483870967742)","(10.0, 11.5, 11.065217391304348)","(8.5, 12.5, 12.174418604651162)","(2.5, 3.0, 2.915)","(101.0, 400.0, 256.0)","(2.8, 3.7, 3.6725806451612906)","(13.0, 15.5, 14.7)"
09-01-2023 14:16:13.570693,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.85483870967742)","(10.0, 11.5, 11.065217391304348)","(8.5, 12.5, 12.174418604651162)","(2.5, 3.0, 2.915)","(101.0, 400.0, 256.0)","(2.8, 3.7, 3.6725806451612906)","(13.0, 15.5, 14.7)"
09-01-2023 14:16:14.780291,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.85483870967742)","(10.0, 11.5, 11.065217391304348)","(8.5, 12.5, 12.174418604651162)","(2.5, 3.0, 2.915)","(101.0, 400.0, 256.0)","(2.8, 3.7, 3.6725806451612906)","(13.0, 15.5, 14.7)"
09-01-2023 14:16:16.008649,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.85483870967742)","(10.0, 11.5, 10.875)","(8.5, 12.5, 12.174418604651162)","(2.5, 3.0, 2.926153846153846)","(101.0, 400.0, 264.0)","(2.8, 3.7, 3.6725806451612906)","(13.0, 15.5, 14.7)"
09-01-2023 14:16:17.402102,"(13.0, 20.0, 19.625)","(8.5, 11.5, 10.944444444444445)","(10.0, 11.5, 10.95945945945946)","(8.5, 12.5, 12.208333333333334)","(2.5, 2.98, 2.913333333333333)","(101.0, 400.0, 272.0)","(2.8, 3.7, 3.676388888888889)","(13.0, 15.5, 14.7)"
09-01-2023 14:16:18.612685,"(13.0, 20.0, 19.625)","(8.5, 11.5, 10.944444444444445)","(10.0, 11.5, 11.142857142857142)","(8.5, 12.5, 12.364864864864865)","(2.5, 2.98, 2.906086956521739)","(101.0, 400.0, 272.0)","(2.8, 3.7, 3.6416666666666666)","(13.0, 15.5, 14.7)"
09-01-2023 14:16:19.836170,"(13.0, 20.0, 19.75)","(8.5, 11.5, 10.944444444444445)","(10.0, 11.5, 11.065217391304348)","(8.5, 12.5, 13.277777777777779)","(2.5, 2.98, 2.9078260869565216)","(101.0, 400.0, 272.0)","(2.8, 3.65, 3.6214285714285714)","(13.0, 15.5, 14.810344827586206)"
09-01-2023 14:16:21.178984,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.944444444444445)","(10.0, 11.5, 11.057692307692308)","(8.5, 13.5, 12.883333333333333)","(2.5, 2.96, 2.9292307692307693)","(101.0, 400.0, 280.0)","(2.8, 3.65, 3.6323529411764706)","(13.0, 15.5, 14.810344827586206)"
09-01-2023 14:16:22.249094,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.944444444444445)","(10.0, 11.5, 11.129032258064516)","(8.5, 13.0, 12.942307692307692)","(2.5, 2.96, 2.9292307692307693)","(101.0, 400.0, 280.0)","(2.8, 3.65, 3.6323529411764706)","(13.0, 15.5, 14.666666666666666)"
09-01-2023 14:16:23.345344,"(13.0, 20.0, 19.75)","(8.5, 11.5, 10.944444444444445)","(10.0, 11.5, 11.129032258064516)","(8.5, 13.0, 12.794117647058824)","(2.5, 2.96, 2.9292307692307693)","(101.0, 400.0, 280.0)","(2.8, 3.65, 3.6328571428571426)","(13.0, 15.5, 14.810344827586206)"
09-01-2023 14:16:24.446360,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.944444444444445)","(10.0, 11.5, 10.952380952380953)","(8.5, 13.0, 12.74074074074074)","(2.5, 2.96, 2.9292307692307693)","(101.0, 400.0, 280.0)","(2.8, 3.65, 3.6328571428571426)","(13.0, 15.5, 14.666666666666666)"
09-01-2023 14:16:25.650551,"(13.0, 20.0, 19.75)","(8.5, 11.5, 10.987804878048781)","(10.0, 11.5, 10.954545454545455)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.96, 2.9171428571428573)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6342105263157896)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:27.089800,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.932432432432432)","(10.0, 11.5, 11.125)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.96, 2.9171428571428573)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6342105263157896)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:28.361765,"(13.0, 20.0, 19.666666666666668)","(8.5, 11.5, 10.932432432432432)","(10.0, 11.5, 11.055555555555555)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.96, 2.9)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6357142857142857)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:29.741671,"(13.0, 20.0, 19.88888888888889)","(8.5, 11.5, 10.932432432432432)","(10.0, 11.5, 11.055555555555555)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.96, 2.9)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6353658536585365)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:31.108401,"(13.0, 20.0, 19.8)","(8.5, 11.5, 10.932432432432432)","(10.0, 11.5, 11.125)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.96, 2.909090909090909)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6357142857142857)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:32.338639,"(13.0, 20.0, 19.8)","(8.5, 11.5, 10.932432432432432)","(10.0, 11.5, 11.02)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.96, 2.918378378378378)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6357142857142857)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:33.544247,"(13.0, 20.0, 19.88888888888889)","(8.5, 11.5, 10.890243902439025)","(10.0, 11.5, 11.02)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.94, 2.9254545454545453)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6353658536585365)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:34.732726,"(13.0, 20.0, 19.892857142857142)","(8.5, 11.5, 10.9)","(10.0, 11.5, 11.009803921568627)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.94, 2.9371428571428573)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6357142857142857)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:36.198389,"(13.0, 20.0, 19.8)","(8.5, 11.5, 10.872093023255815)","(10.0, 11.5, 11.108108108108109)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.94, 2.9274999999999998)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6357142857142857)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:37.351394,"(13.0, 20.0, 19.8)","(8.5, 11.5, 10.872093023255815)","(10.0, 11.5, 11.108108108108109)","(8.5, 13.0, 12.774193548387096)","(2.5, 2.94, 2.918378378378378)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6357142857142857)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:38.445195,"(13.0, 20.0, 19.88888888888889)","(8.5, 11.5, 10.872093023255815)","(10.0, 11.5, 11.108108108108109)","(8.5, 13.0, 12.75)","(2.5, 2.94, 2.918378378378378)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6357142857142857)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:39.540547,"(13.0, 20.0, 19.88888888888889)","(8.5, 11.5, 10.872093023255815)","(10.0, 11.5, 11.03225806451613)","(8.5, 13.0, 12.75)","(2.5, 2.94, 2.9371428571428573)","(101.0, 400.0, 280.0)","(2.7, 3.65, 3.6357142857142857)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:40.672848,"(13.0, 20.0, 19.8)","(8.5, 11.5, 10.91304347826087)","(10.0, 11.5, 11.046875)","(8.5, 13.0, 12.75)","(2.5, 2.94, 2.9274999999999998)","(101.0, 400.0, 288.0)","(2.7, 3.65, 3.6378048780487804)","(13.0, 15.5, 14.882352941176471)"
09-01-2023 14:16:41.901784,"(13.0, 18.0, 16.0375)","(8.5, 11.5, 10.91304347826087)","(10.0, 11.5, 11.075757575757576)","(8.5, 13.0, 13.155172413793103)","(2.5, 2.94, 2.9024)","(101.0, 400.0, 288.0)","(2.7, 3.65, 3.725)","(13.0, 15.5, 14.932432432432432)"
