,Young Mase,Lonely Gemma,Goldstar Butters,Opawa Solomon,Homebush Thaw,Six Pack Nugget,Mysterious Lady,Sozins Prince
05-01-2023 15:20:06.628865,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 20.0, 18.945454545454545)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:07.932878,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 20.0, 19.854545454545455)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:09.065322,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 21.0, 19.854545454545455)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:10.303685,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 21.0, 19.854545454545455)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:11.728763,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 21.0, 18.945454545454545)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:13.132835,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 20.0, 18.945454545454545)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:14.425197,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 20.0, 18.945454545454545)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:15.801715,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 20.0, 19.854545454545455)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:17.085487,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 21.0, 19.854545454545455)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:18.629749,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 21.0, 18.945454545454545)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:19.789005,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 17.08)","(4.6, 7.0, 6.5)","(10.0, 23.0, 20.28)","(5.5, 13.0, 12.423076923076923)","(4.4, 8.4, 6.752941176470589)","(9.0, 20.0, 14.3)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:20.939777,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 20.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:22.452748,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.48125)","(9.0, 20.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:23.752712,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 20.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:25.017420,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:26.297478,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 21.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:27.552707,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 20.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:28.689193,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 20.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:29.873451,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 20.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:31.146203,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 20.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:32.321890,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:33.489676,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.48125)","(9.0, 21.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:34.890930,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.529999999999999)","(9.0, 20.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:36.220884,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.529999999999999)","(9.0, 20.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:37.519961,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.529999999999999)","(9.0, 20.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:39.050178,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 20.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:40.477743,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 21.0, 14.3)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:41.668847,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 20.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:42.809364,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:43.987510,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:45.297689,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:46.419437,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 5.67)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:47.553358,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:48.702858,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:49.833721,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:50.998546,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.733333333333334)"
05-01-2023 15:20:52.199630,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:53.346376,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 18.9)"
05-01-2023 15:20:54.608792,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:20:55.820472,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:20:57.052339,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:20:58.262711,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:20:59.405407,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:00.486787,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:01.604382,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:02.699448,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.066666666666666)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 19.854545454545455)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:03.950477,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 23.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:05.054880,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:06.232334,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:07.311443,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:08.366364,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:09.390854,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:10.420736,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:11.407654,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:12.459171,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:13.817667,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:15.010243,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:16.370242,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:17.480270,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:18.513526,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 16.8)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.9)","(10.0, 21.0, 12.866666666666667)"
05-01-2023 15:21:19.559596,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 16.8)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.8)","(10.0, 21.0, 19.06153846153846)"
05-01-2023 15:21:20.623379,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 18.9)","(10.0, 21.0, 19.06153846153846)"
05-01-2023 15:21:21.736954,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:22.889603,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:24.012539,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:25.097860,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:26.178456,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:27.172280,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:28.169014,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:29.187989,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:30.282224,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:31.452670,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:32.507442,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:33.745647,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:34.791127,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:35.811353,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:36.854219,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:38.009078,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:39.290690,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:40.492445,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:41.629275,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 13.0)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:42.744432,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 10.533333333333333)","(4.4, 8.4, 7.0)","(9.0, 21.0, 14.25)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:43.799651,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.0, 9.55)","(4.4, 8.4, 7.0)","(9.0, 19.5, 14.25)","(10.0, 21.0, 13.0)"
05-01-2023 15:21:44.827591,"(3.4, 5.0, 4.093333333333334)","(10.0, 19.0, 12.733333333333333)","(4.6, 7.0, 6.5)","(10.0, 24.0, 14.399999999999999)","(5.5, 13.5, 9.55)","(4.4, 8.4, 7.0)","(9.0, 19.5, 14.25)","(10.0, 21.0, 13.0)"
