,Des Troy,Another Sparky,Classic Reactor,Ozzie Daybreak,Southern Burgundy,Spring Delight,Tale Of The Dragon,Gracie Cullen,Stormont Star,Orama
928,"[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 27, 101110), 19.0, 25.0]"
929,"[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 28, 408385), 19.0, 25.0]"
930,"[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 29, 684597), 19.0, 25.0]"
931,"[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 30, 975808), 19.0, 25.0]"
932,"[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 32, 254720), 19.0, 25.0]"
933,"[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 33, 529639), 19.0, 25.0]"
934,"[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 34, 801860), 19.0, 25.0]"
935,"[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 36, 47779), 19.0, 25.0]"
936,"[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 37, 299389), 19.0, 25.0]"
937,"[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 38, 556906), 19.0, 25.0]"
938,"[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 2.15, 2.98]","[datetime.datetime(2022, 11, 28, 16, 25, 39, 804039), 19.0, 25.0]"
939,"[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 25, 41, 61807), 19.0, 25.0]"
940,"[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 25, 42, 319746), 19.0, 25.0]"
941,"[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 25, 43, 578792), 19.0, 25.0]"
942,"[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 25, 44, 824501), 19.0, 25.0]"
943,"[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 25, 46, 112503), 19.0, 25.0]"
944,"[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 2.15, 2.94]","[datetime.datetime(2022, 11, 28, 16, 25, 47, 405725), 19.0, 25.0]"
945,"[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 2.15, 2.92]","[datetime.datetime(2022, 11, 28, 16, 25, 48, 656713), 19.0, 25.0]"
946,"[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 2.15, 2.92]","[datetime.datetime(2022, 11, 28, 16, 25, 49, 894675), 19.0, 25.0]"
947,"[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 2.15, 2.92]","[datetime.datetime(2022, 11, 28, 16, 25, 51, 164524), 19.0, 25.0]"
948,"[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 2.15, 2.92]","[datetime.datetime(2022, 11, 28, 16, 25, 52, 413207), 19.0, 25.0]"
949,"[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 2.15, 2.92]","[datetime.datetime(2022, 11, 28, 16, 25, 53, 682781), 19.0, 25.0]"
950,"[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 2.15, 2.92]","[datetime.datetime(2022, 11, 28, 16, 25, 54, 976899), 19.0, 25.0]"
951,"[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 2.15, 2.92]","[datetime.datetime(2022, 11, 28, 16, 25, 56, 258591), 19.0, 25.0]"
952,"[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 25, 57, 516612), 19.0, 25.0]"
953,"[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 2.15, 3.0]","[datetime.datetime(2022, 11, 28, 16, 25, 58, 761564), 19.0, 25.0]"
954,"[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 26, 0, 83365), 19.0, 25.0]"
955,"[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 26, 1, 331782), 19.0, 25.0]"
956,"[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 2.15, 2.96]","[datetime.datetime(2022, 11, 28, 16, 26, 2, 587693), 19.0, 25.0]"
957,"[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 2.15, 2.94]","[datetime.datetime(2022, 11, 28, 16, 26, 3, 854132), 19.0, 25.0]"
958,"[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 2.15, 2.94]","[datetime.datetime(2022, 11, 28, 16, 26, 5, 141781), 19.0, 25.0]"
959,"[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 41.0, 80.0]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 3.4, 5.4]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 10.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 5.5, 6.4]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 2.15, 2.94]","[datetime.datetime(2022, 11, 28, 16, 26, 6, 420475), 19.0, 25.0]"
