,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:37:59.853935,"(18.0, 29.0, 28.46666666666667)","(41.0, 90.0, 99.0)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.233769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.4, 5.378181818181819)","(4.4, 5.7, 5.468181818181819)"
07-01-2023 11:38:01.132191,"(18.0, 29.0, 28.46666666666667)","(41.0, 150.0, 99.0)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.233769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.4, 5.286956521739131)","(4.4, 5.7, 5.534146341463415)"
07-01-2023 11:38:02.435909,"(18.0, 29.0, 28.5)","(41.0, 170.0, 135.0)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.233769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 41.0)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.4, 5.286956521739131)","(4.4, 5.7, 5.534146341463415)"
07-01-2023 11:38:03.810553,"(18.0, 29.0, 28.5)","(41.0, 170.0, 135.0)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.233769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.0)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.205882352941178)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.7, 5.534146341463415)"
07-01-2023 11:38:05.165190,"(18.0, 29.0, 28.5)","(41.0, 170.0, 156.875)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.234130434782609)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.0)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.379310344827587)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.7, 5.468181818181819)"
07-01-2023 11:38:06.493040,"(18.0, 29.0, 28.5)","(41.0, 170.0, 156.875)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.234130434782609)","(26.0, 80.0, 72.0)","(26.0, 44.0, 39.5)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.0)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.7, 5.534146341463415)"
07-01-2023 11:38:07.947413,"(18.0, 30.0, 28.5)","(41.0, 170.0, 156.875)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.234130434782609)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 113.33333333333334)","(12.0, 18.5, 18.318181818181817)","(3.9, 5.4, 5.282142857142857)","(4.4, 5.7, 5.534146341463415)"
07-01-2023 11:38:09.432538,"(18.0, 30.0, 28.5)","(41.0, 170.0, 156.875)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.2397600000000004)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 113.33333333333334)","(12.0, 18.5, 18.318181818181817)","(3.9, 5.3, 5.282142857142857)","(4.4, 5.7, 5.468181818181819)"
07-01-2023 11:38:10.829276,"(18.0, 30.0, 28.5)","(41.0, 170.0, 122.5)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.2397600000000004)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 113.33333333333334)","(12.0, 18.5, 18.318181818181817)","(3.9, 5.3, 5.282142857142857)","(4.4, 5.7, 5.468181818181819)"
07-01-2023 11:38:12.129921,"(18.0, 30.0, 28.5)","(41.0, 170.0, 122.5)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.2397600000000004)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 113.33333333333334)","(12.0, 18.5, 18.318181818181817)","(3.9, 5.3, 5.282142857142857)","(4.4, 5.7, 5.468181818181819)"
07-01-2023 11:38:13.490027,"(18.0, 30.0, 28.5)","(41.0, 170.0, 122.5)","(19.0, 28.0, 26.5)","(1.95, 2.24, 2.2397600000000004)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 113.33333333333334)","(12.0, 18.5, 18.214285714285715)","(3.9, 5.3, 5.282142857142857)","(4.4, 5.7, 5.468181818181819)"
07-01-2023 11:38:14.872244,"(18.0, 30.0, 28.5)","(41.0, 170.0, 164.16666666666666)","(19.0, 28.0, 25.545454545454547)","(1.95, 2.24, 2.21)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 113.33333333333334)","(12.0, 18.5, 18.214285714285715)","(3.9, 5.3, 5.327777777777778)","(4.4, 5.7, 5.62)"
07-01-2023 11:38:16.160919,"(18.0, 30.0, 28.5)","(41.0, 170.0, 164.16666666666666)","(19.0, 29.0, 25.545454545454547)","(1.95, 2.24, 2.1837500000000003)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 18.5, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.7, 5.652941176470588)"
07-01-2023 11:38:17.484776,"(18.0, 30.0, 28.5)","(41.0, 170.0, 164.16666666666666)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.24, 2.1825)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:18.940188,"(18.0, 30.0, 29.666666666666664)","(41.0, 170.0, 157.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.24, 2.1818750000000002)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:20.376238,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 157.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.24, 2.1808333333333336)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:21.768578,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 157.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.22, 2.1808333333333336)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:23.107563,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 122.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.22, 2.1808333333333336)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:24.438040,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 122.5)","(19.0, 29.0, 26.40909090909091)","(1.95, 2.22, 2.1808333333333336)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.81818181818182)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:25.843373,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 122.5)","(19.0, 29.0, 25.545454545454547)","(1.95, 2.22, 2.1808333333333336)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.333333333333336)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:27.131235,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 122.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.22, 2.1808333333333336)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:28.478185,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 122.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.22, 2.1808333333333336)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:29.928262,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 122.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.22, 2.165769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:31.306645,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 122.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.22, 2.165769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:32.625626,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 122.5)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.22, 2.165769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:33.907672,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 140.0)","(19.0, 29.0, 25.545454545454547)","(1.95, 2.22, 2.165769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.333333333333336)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:35.320698,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 158.75)","(19.0, 29.0, 26.285714285714285)","(1.95, 2.22, 2.165769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.327777777777778)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:36.625486,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 158.75)","(19.0, 29.0, 26.72)","(1.95, 2.22, 2.165769230769231)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.325714285714286)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:37.942597,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 158.75)","(19.0, 29.0, 26.72)","(1.95, 2.22, 2.1672727272727275)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.325714285714286)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:39.276686,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 158.75)","(19.0, 29.0, 26.72)","(1.95, 2.22, 2.1672727272727275)","(26.0, 80.0, 72.0)","(26.0, 44.0, 42.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.325714285714286)","(4.4, 5.8, 5.652941176470588)"
07-01-2023 11:38:40.777226,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 158.75)","(19.0, 29.0, 26.72)","(1.95, 2.22, 2.17)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.8, 5.5058823529411764)"
07-01-2023 11:38:42.128873,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 158.75)","(19.0, 29.0, 26.72)","(1.95, 2.22, 2.17)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.8, 5.5058823529411764)"
07-01-2023 11:38:43.554171,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 158.75)","(20.0, 29.0, 26.72)","(1.95, 2.22, 2.17)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.8, 5.5058823529411764)"
07-01-2023 11:38:44.943457,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 160.0)","(20.0, 29.0, 27.161290322580644)","(1.95, 2.22, 2.185714285714286)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.8, 5.5058823529411764)"
07-01-2023 11:38:46.268260,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 160.0)","(20.0, 29.0, 27.161290322580644)","(1.95, 2.22, 2.185714285714286)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.81818181818182)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.8, 5.5058823529411764)"
07-01-2023 11:38:47.617640,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 160.0)","(20.0, 29.0, 29.733333333333334)","(1.95, 2.22, 2.185714285714286)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.333333333333336)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.8, 5.5058823529411764)"
07-01-2023 11:38:48.968196,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 160.0)","(20.0, 30.0, 29.0)","(1.95, 2.22, 2.19125)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.8, 5.447368421052632)"
07-01-2023 11:38:50.410984,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 160.0)","(20.0, 30.0, 29.0)","(1.95, 2.24, 2.2350000000000003)","(26.0, 80.0, 72.0)","(26.0, 44.0, 40.4)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.7, 5.447368421052632)"
07-01-2023 11:38:51.872134,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 160.0)","(20.0, 30.0, 29.733333333333334)","(1.95, 2.24, 2.235294117647059)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.333333333333336)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.7, 5.461538461538462)"
07-01-2023 11:38:53.242514,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 160.0)","(20.0, 30.0, 29.733333333333334)","(2.0, 2.24, 2.235294117647059)","(26.0, 80.0, 72.0)","(26.0, 44.0, 41.333333333333336)","(41.0, 210.0, 113.33333333333334)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.3133333333333335)","(4.4, 5.6, 5.461538461538462)"
07-01-2023 11:38:54.623832,"(18.0, 32.0, 29.666666666666664)","(41.0, 170.0, 160.0)","(20.0, 30.0, 29.733333333333334)","(2.0, 2.24, 2.235294117647059)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.5)","(41.0, 210.0, 167.14285714285714)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.307142857142858)","(4.4, 5.6, 5.4363636363636365)"
07-01-2023 11:38:55.941631,"(18.0, 32.0, 29.55)","(41.0, 170.0, 122.5)","(20.0, 30.0, 29.733333333333334)","(2.0, 2.24, 2.234666666666667)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.5)","(41.0, 210.0, 167.14285714285714)","(12.0, 19.0, 18.035714285714285)","(3.9, 5.4, 5.307142857142858)","(4.4, 5.6, 5.4363636363636365)"
07-01-2023 11:38:57.288158,"(18.0, 32.0, 29.958333333333336)","(41.0, 170.0, 163.57142857142856)","(20.0, 30.0, 28.5)","(2.0, 2.24, 2.212727272727273)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.366013071895425)","(4.4, 5.6, 5.466666666666667)"
07-01-2023 11:38:58.575007,"(18.0, 32.0, 29.958333333333336)","(41.0, 170.0, 163.57142857142856)","(20.0, 30.0, 28.5)","(2.0, 2.24, 2.212727272727273)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.312849162011173)","(4.4, 5.6, 5.466666666666667)"
07-01-2023 11:38:59.976411,"(18.0, 32.0, 28.5)","(41.0, 170.0, 163.57142857142856)","(20.0, 30.0, 28.5)","(2.0, 2.24, 2.2242253521126765)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 40.4)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.312849162011173)","(4.4, 5.6, 5.466666666666667)"
07-01-2023 11:39:01.342122,"(18.0, 32.0, 28.5)","(41.0, 170.0, 163.57142857142856)","(20.0, 30.0, 28.5)","(2.0, 2.24, 2.2136470588235295)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 40.4)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.312849162011173)","(4.4, 5.6, 5.466666666666667)"
07-01-2023 11:39:02.742920,"(18.0, 32.0, 28.5)","(41.0, 170.0, 163.57142857142856)","(20.0, 30.0, 28.5)","(2.0, 2.24, 2.2136470588235295)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 40.4)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.311864406779661)","(4.4, 5.6, 5.466666666666667)"
07-01-2023 11:39:04.081447,"(18.0, 32.0, 28.5)","(41.0, 170.0, 163.57142857142856)","(20.0, 30.0, 27.666666666666668)","(2.0, 2.24, 2.2136470588235295)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 40.4)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.311864406779661)","(4.4, 5.6, 5.4363636363636365)"
07-01-2023 11:39:05.471153,"(18.0, 32.0, 28.5)","(41.0, 170.0, 163.57142857142856)","(20.0, 29.0, 28.333333333333332)","(2.0, 2.24, 2.217821782178218)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 40.4)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.311864406779661)","(4.4, 5.6, 5.3652173913043475)"
07-01-2023 11:39:06.893150,"(18.0, 32.0, 28.5)","(41.0, 170.0, 161.8181818181818)","(20.0, 29.0, 28.333333333333332)","(2.0, 2.24, 2.208888888888889)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 40.4)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.311864406779661)","(4.4, 5.6, 5.3652173913043475)"
07-01-2023 11:39:08.224133,"(19.0, 32.0, 28.5)","(41.0, 170.0, 161.8181818181818)","(20.0, 29.0, 28.333333333333332)","(2.0, 2.24, 2.226635944700461)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 40.4)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.311864406779661)","(4.4, 5.6, 5.4363636363636365)"
07-01-2023 11:39:09.508266,"(19.0, 32.0, 28.5)","(41.0, 170.0, 161.8181818181818)","(20.0, 29.0, 29.5)","(2.0, 2.24, 2.2112953367875647)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 40.4)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.9, 5.4, 5.311864406779661)","(4.4, 5.6, 5.4559999999999995)"
07-01-2023 11:39:10.911795,"(19.0, 32.0, 28.8)","(41.0, 170.0, 161.8181818181818)","(19.0, 30.0, 29.25)","(1.95, 2.22, 2.2119230769230773)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.61538461538461)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.311864406779661)","(4.4, 5.6, 5.42)"
07-01-2023 11:39:12.330529,"(19.0, 32.0, 28.8)","(41.0, 170.0, 161.8181818181818)","(19.0, 30.0, 29.25)","(1.95, 2.22, 2.2119230769230773)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.61538461538461)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.311864406779661)","(4.4, 5.6, 5.42)"
07-01-2023 11:39:13.707600,"(19.0, 32.0, 28.8)","(41.0, 170.0, 161.8181818181818)","(19.0, 30.0, 28.0)","(1.95, 2.22, 2.2112953367875647)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.61538461538461)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.311864406779661)","(4.4, 5.6, 5.42)"
07-01-2023 11:39:15.094863,"(19.0, 32.0, 28.8)","(41.0, 170.0, 161.8181818181818)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.2112953367875647)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.61538461538461)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.311864406779661)","(4.4, 5.6, 5.685294117647059)"
07-01-2023 11:39:16.653997,"(19.0, 32.0, 28.8)","(41.0, 170.0, 152.72727272727272)","(19.0, 30.0, 27.8)","(1.95, 2.22, 2.2112953367875647)","(26.0, 80.0, 69.33333333333333)","(26.0, 44.0, 42.36363636363636)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.311864406779661)","(4.4, 5.7, 5.685294117647059)"
07-01-2023 11:39:18.097057,"(19.0, 32.0, 28.8)","(41.0, 160.0, 119.0909090909091)","(19.0, 29.0, 28.53846153846154)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.36363636363636)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.311864406779661)","(4.4, 5.7, 5.65)"
07-01-2023 11:39:19.514339,"(19.0, 32.0, 28.8)","(41.0, 160.0, 131.42857142857144)","(19.0, 29.0, 29.555555555555557)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.311864406779661)","(4.4, 5.7, 5.65)"
07-01-2023 11:39:20.864068,"(19.0, 32.0, 28.8)","(41.0, 150.0, 131.42857142857144)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.194594594594594)","(4.4, 5.7, 5.65)"
07-01-2023 11:39:22.245781,"(19.0, 32.0, 28.8)","(41.0, 150.0, 131.42857142857144)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.3, 5.194594594594594)","(4.4, 5.7, 5.65)"
07-01-2023 11:39:23.694736,"(19.0, 32.0, 28.8)","(41.0, 150.0, 131.42857142857144)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.3, 5.12972972972973)","(4.4, 5.7, 5.655555555555556)"
07-01-2023 11:39:25.036942,"(19.0, 32.0, 28.8)","(41.0, 150.0, 133.52941176470588)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.2, 5.113333333333333)","(4.4, 5.7, 5.655555555555556)"
07-01-2023 11:39:26.563129,"(19.0, 32.0, 28.8)","(41.0, 140.0, 130.83333333333331)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.2, 5.113333333333333)","(4.4, 5.7, 5.655555555555556)"
07-01-2023 11:39:28.107738,"(19.0, 32.0, 28.8)","(41.0, 140.0, 122.5)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.2, 5.113333333333333)","(4.4, 5.7, 5.655555555555556)"
07-01-2023 11:39:29.570332,"(19.0, 32.0, 28.8)","(41.0, 130.0, 122.5)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.210769230769231)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.2, 5.113333333333333)","(4.4, 5.7, 5.655555555555556)"
07-01-2023 11:39:30.969002,"(19.0, 32.0, 28.8)","(41.0, 130.0, 122.5)","(19.0, 30.0, 29.0)","(1.95, 2.22, 2.2226000000000004)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.235294117647058)","(3.8, 5.2, 5.113333333333333)","(4.4, 5.7, 5.591666666666667)"
07-01-2023 11:39:32.459241,"(19.0, 32.0, 28.8)","(41.0, 130.0, 114.16666666666666)","(19.0, 30.0, 29.25)","(1.95, 2.24, 2.2134117647058824)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.5)","(41.0, 210.0, 172.5)","(12.0, 18.5, 18.3125)","(3.8, 5.2, 5.113333333333333)","(4.4, 5.8, 5.633333333333333)"
07-01-2023 11:39:33.914820,"(19.0, 32.0, 28.8)","(41.0, 120.0, 114.16666666666666)","(19.0, 30.0, 29.25)","(1.95, 2.22, 2.2281632653061227)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.61538461538461)","(41.0, 210.0, 172.5)","(12.0, 18.5, 18.27777777777778)","(3.8, 5.2, 5.117241379310345)","(4.4, 5.8, 5.495454545454546)"
