,Keayang Shakenbake,Pennies Following,Keilah Nz,Royal Cadence,Chemical Reactor,Moneymakinmonkey,Mariahs Shadow
1660,"[datetime.datetime(2022, 11, 28, 13, 38, 34, 401840), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 34, 401840), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 38, 34, 401840), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 34, 401840), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 34, 401840), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 34, 401840), 1.9, 2.48]","[datetime.datetime(2022, 11, 28, 13, 38, 34, 401840), 26.0, 55.0]"
1661,"[datetime.datetime(2022, 11, 28, 13, 38, 35, 564812), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 35, 564812), 19.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 38, 35, 564812), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 35, 564812), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 38, 35, 564812), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 35, 564812), 1.9, 2.54]","[datetime.datetime(2022, 11, 28, 13, 38, 35, 564812), 26.0, 55.0]"
1662,"[datetime.datetime(2022, 11, 28, 13, 38, 36, 725019), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 36, 725019), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 38, 36, 725019), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 36, 725019), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 36, 725019), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 36, 725019), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 36, 725019), 26.0, 55.0]"
1663,"[datetime.datetime(2022, 11, 28, 13, 38, 37, 886352), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 37, 886352), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 38, 37, 886352), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 37, 886352), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 37, 886352), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 37, 886352), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 37, 886352), 26.0, 55.0]"
1664,"[datetime.datetime(2022, 11, 28, 13, 38, 39, 51428), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 39, 51428), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 38, 39, 51428), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 39, 51428), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 39, 51428), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 39, 51428), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 39, 51428), 26.0, 55.0]"
1665,"[datetime.datetime(2022, 11, 28, 13, 38, 40, 215733), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 40, 215733), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 38, 40, 215733), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 40, 215733), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 40, 215733), 8.5, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 40, 215733), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 40, 215733), 26.0, 55.0]"
1666,"[datetime.datetime(2022, 11, 28, 13, 38, 41, 382810), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 41, 382810), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 41, 382810), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 41, 382810), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 41, 382810), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 41, 382810), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 41, 382810), 26.0, 55.0]"
1667,"[datetime.datetime(2022, 11, 28, 13, 38, 42, 540346), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 42, 540346), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 42, 540346), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 42, 540346), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 42, 540346), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 42, 540346), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 42, 540346), 26.0, 55.0]"
1668,"[datetime.datetime(2022, 11, 28, 13, 38, 43, 707741), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 43, 707741), 19.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 43, 707741), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 43, 707741), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 43, 707741), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 43, 707741), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 43, 707741), 26.0, 55.0]"
1669,"[datetime.datetime(2022, 11, 28, 13, 38, 44, 877874), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 44, 877874), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 44, 877874), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 44, 877874), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 44, 877874), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 44, 877874), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 44, 877874), 26.0, 55.0]"
1670,"[datetime.datetime(2022, 11, 28, 13, 38, 46, 48609), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 46, 48609), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 46, 48609), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 46, 48609), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 46, 48609), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 46, 48609), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 46, 48609), 26.0, 55.0]"
1671,"[datetime.datetime(2022, 11, 28, 13, 38, 47, 225496), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 47, 225496), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 47, 225496), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 47, 225496), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 47, 225496), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 47, 225496), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 47, 225496), 26.0, 55.0]"
1672,"[datetime.datetime(2022, 11, 28, 13, 38, 48, 401164), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 48, 401164), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 48, 401164), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 48, 401164), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 38, 48, 401164), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 48, 401164), 1.9, 2.52]","[datetime.datetime(2022, 11, 28, 13, 38, 48, 401164), 26.0, 55.0]"
1673,"[datetime.datetime(2022, 11, 28, 13, 38, 49, 575142), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 49, 575142), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 49, 575142), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 49, 575142), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 38, 49, 575142), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 49, 575142), 1.9, 2.5]","[datetime.datetime(2022, 11, 28, 13, 38, 49, 575142), 26.0, 55.0]"
1674,"[datetime.datetime(2022, 11, 28, 13, 38, 50, 760343), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 50, 760343), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 50, 760343), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 50, 760343), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 38, 50, 760343), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 50, 760343), 1.9, 2.5]","[datetime.datetime(2022, 11, 28, 13, 38, 50, 760343), 26.0, 55.0]"
1675,"[datetime.datetime(2022, 11, 28, 13, 38, 51, 926709), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 51, 926709), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 51, 926709), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 51, 926709), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 38, 51, 926709), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 51, 926709), 1.9, 2.5]","[datetime.datetime(2022, 11, 28, 13, 38, 51, 926709), 26.0, 55.0]"
1676,"[datetime.datetime(2022, 11, 28, 13, 38, 53, 88758), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 38, 53, 88758), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 38, 53, 88758), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 53, 88758), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 38, 53, 88758), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 53, 88758), 1.85, 2.42]","[datetime.datetime(2022, 11, 28, 13, 38, 53, 88758), 26.0, 55.0]"
1677,"[datetime.datetime(2022, 11, 28, 13, 38, 54, 252677), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 38, 54, 252677), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 38, 54, 252677), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 54, 252677), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 38, 54, 252677), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 54, 252677), 1.85, 2.42]","[datetime.datetime(2022, 11, 28, 13, 38, 54, 252677), 26.0, 55.0]"
1678,"[datetime.datetime(2022, 11, 28, 13, 38, 55, 423596), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 38, 55, 423596), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 38, 55, 423596), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 55, 423596), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 38, 55, 423596), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 55, 423596), 1.85, 2.42]","[datetime.datetime(2022, 11, 28, 13, 38, 55, 423596), 26.0, 55.0]"
1679,"[datetime.datetime(2022, 11, 28, 13, 38, 56, 594694), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 38, 56, 594694), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 38, 56, 594694), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 56, 594694), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 38, 56, 594694), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 38, 56, 594694), 1.9, 2.42]","[datetime.datetime(2022, 11, 28, 13, 38, 56, 594694), 26.0, 55.0]"
1680,"[datetime.datetime(2022, 11, 28, 13, 38, 57, 767741), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 38, 57, 767741), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 38, 57, 767741), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 57, 767741), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 38, 57, 767741), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 38, 57, 767741), 1.9, 2.42]","[datetime.datetime(2022, 11, 28, 13, 38, 57, 767741), 26.0, 55.0]"
1681,"[datetime.datetime(2022, 11, 28, 13, 38, 58, 933426), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 38, 58, 933426), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 38, 58, 933426), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 38, 58, 933426), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 38, 58, 933426), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 13, 38, 58, 933426), 1.9, 2.4]","[datetime.datetime(2022, 11, 28, 13, 38, 58, 933426), 26.0, 55.0]"
1682,"[datetime.datetime(2022, 11, 28, 13, 39, 0, 93539), 101.0, 240.0]","[datetime.datetime(2022, 11, 28, 13, 39, 0, 93539), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 0, 93539), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 0, 93539), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 0, 93539), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 39, 0, 93539), 1.9, 2.4]","[datetime.datetime(2022, 11, 28, 13, 39, 0, 93539), 26.0, 50.0]"
1683,"[datetime.datetime(2022, 11, 28, 13, 39, 1, 262089), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 1, 262089), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 1, 262089), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 1, 262089), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 1, 262089), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 39, 1, 262089), 1.9, 2.42]","[datetime.datetime(2022, 11, 28, 13, 39, 1, 262089), 26.0, 50.0]"
1684,"[datetime.datetime(2022, 11, 28, 13, 39, 2, 430702), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 2, 430702), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 2, 430702), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 2, 430702), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 2, 430702), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 39, 2, 430702), 1.9, 2.4]","[datetime.datetime(2022, 11, 28, 13, 39, 2, 430702), 26.0, 50.0]"
1685,"[datetime.datetime(2022, 11, 28, 13, 39, 3, 596360), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 39, 3, 596360), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 39, 3, 596360), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 3, 596360), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 3, 596360), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 39, 3, 596360), 1.9, 2.4]","[datetime.datetime(2022, 11, 28, 13, 39, 3, 596360), 26.0, 50.0]"
1686,"[datetime.datetime(2022, 11, 28, 13, 39, 4, 754560), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 4, 754560), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 4, 754560), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 4, 754560), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 4, 754560), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 39, 4, 754560), 1.9, 2.4]","[datetime.datetime(2022, 11, 28, 13, 39, 4, 754560), 26.0, 48.0]"
1687,"[datetime.datetime(2022, 11, 28, 13, 39, 5, 920924), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 5, 920924), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 5, 920924), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 5, 920924), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 5, 920924), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 39, 5, 920924), 1.9, 2.4]","[datetime.datetime(2022, 11, 28, 13, 39, 5, 920924), 26.0, 46.0]"
1688,"[datetime.datetime(2022, 11, 28, 13, 39, 7, 85897), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 7, 85897), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 7, 85897), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 7, 85897), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 7, 85897), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 39, 7, 85897), 1.9, 2.4]","[datetime.datetime(2022, 11, 28, 13, 39, 7, 85897), 26.0, 46.0]"
1689,"[datetime.datetime(2022, 11, 28, 13, 39, 8, 250635), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 8, 250635), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 39, 8, 250635), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 8, 250635), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 8, 250635), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 8, 250635), 1.9, 2.38]","[datetime.datetime(2022, 11, 28, 13, 39, 8, 250635), 26.0, 46.0]"
1690,"[datetime.datetime(2022, 11, 28, 13, 39, 9, 414677), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 9, 414677), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 9, 414677), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 9, 414677), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 9, 414677), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 39, 9, 414677), 1.9, 2.38]","[datetime.datetime(2022, 11, 28, 13, 39, 9, 414677), 26.0, 46.0]"
1691,"[datetime.datetime(2022, 11, 28, 13, 39, 10, 575838), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 10, 575838), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 10, 575838), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 10, 575838), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 10, 575838), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 39, 10, 575838), 1.9, 2.38]","[datetime.datetime(2022, 11, 28, 13, 39, 10, 575838), 26.0, 46.0]"
1692,"[datetime.datetime(2022, 11, 28, 13, 39, 11, 735157), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 11, 735157), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 11, 735157), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 11, 735157), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 11, 735157), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 39, 11, 735157), 1.9, 2.36]","[datetime.datetime(2022, 11, 28, 13, 39, 11, 735157), 21.0, 46.0]"
1693,"[datetime.datetime(2022, 11, 28, 13, 39, 12, 899384), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 12, 899384), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 12, 899384), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 12, 899384), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 12, 899384), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 39, 12, 899384), 1.9, 2.36]","[datetime.datetime(2022, 11, 28, 13, 39, 12, 899384), 21.0, 46.0]"
1694,"[datetime.datetime(2022, 11, 28, 13, 39, 14, 73687), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 14, 73687), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 14, 73687), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 14, 73687), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 14, 73687), 9.0, 15.5]","[datetime.datetime(2022, 11, 28, 13, 39, 14, 73687), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 14, 73687), 21.0, 46.0]"
1695,"[datetime.datetime(2022, 11, 28, 13, 39, 15, 248778), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 15, 248778), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 15, 248778), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 15, 248778), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 15, 248778), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 13, 39, 15, 248778), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 15, 248778), 21.0, 46.0]"
1696,"[datetime.datetime(2022, 11, 28, 13, 39, 16, 408795), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 16, 408795), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 16, 408795), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 16, 408795), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 16, 408795), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 16, 408795), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 16, 408795), 21.0, 46.0]"
1697,"[datetime.datetime(2022, 11, 28, 13, 39, 17, 566857), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 17, 566857), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 17, 566857), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 17, 566857), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 17, 566857), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 17, 566857), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 17, 566857), 21.0, 46.0]"
1698,"[datetime.datetime(2022, 11, 28, 13, 39, 18, 730967), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 18, 730967), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 18, 730967), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 18, 730967), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 18, 730967), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 18, 730967), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 18, 730967), 21.0, 46.0]"
1699,"[datetime.datetime(2022, 11, 28, 13, 39, 19, 899475), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 19, 899475), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 19, 899475), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 19, 899475), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 19, 899475), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 19, 899475), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 19, 899475), 21.0, 46.0]"
1700,"[datetime.datetime(2022, 11, 28, 13, 39, 21, 70832), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 39, 21, 70832), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 21, 70832), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 21, 70832), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 21, 70832), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 21, 70832), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 21, 70832), 21.0, 46.0]"
1701,"[datetime.datetime(2022, 11, 28, 13, 39, 22, 238324), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 39, 22, 238324), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 22, 238324), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 22, 238324), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 22, 238324), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 22, 238324), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 22, 238324), 21.0, 46.0]"
1702,"[datetime.datetime(2022, 11, 28, 13, 39, 23, 414155), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 39, 23, 414155), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 23, 414155), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 23, 414155), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 23, 414155), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 23, 414155), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 23, 414155), 21.0, 46.0]"
1703,"[datetime.datetime(2022, 11, 28, 13, 39, 24, 582976), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 39, 24, 582976), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 24, 582976), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 24, 582976), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 24, 582976), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 24, 582976), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 24, 582976), 21.0, 65.0]"
1704,"[datetime.datetime(2022, 11, 28, 13, 39, 25, 759806), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 25, 759806), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 25, 759806), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 25, 759806), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 25, 759806), 9.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 25, 759806), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 25, 759806), 21.0, 60.0]"
1705,"[datetime.datetime(2022, 11, 28, 13, 39, 26, 929782), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 26, 929782), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 26, 929782), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 26, 929782), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 26, 929782), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 26, 929782), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 26, 929782), 21.0, 60.0]"
