,Sabreur Nz,Animal,Mr Kiwi Nz,Secret Operation,Bee Gees Bandit,Clarenden Envoy
1293,"[datetime.datetime(2022, 11, 28, 14, 8, 13, 998400), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 998400), 2.15, 2.88]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 998400), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 998400), 2.8, 3.75]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 998400), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 998400), 3.5, 5.2]"
1294,"[datetime.datetime(2022, 11, 28, 14, 8, 15, 142754), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 142754), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 142754), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 142754), 2.8, 3.75]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 142754), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 142754), 3.5, 5.2]"
1295,"[datetime.datetime(2022, 11, 28, 14, 8, 16, 298525), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 298525), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 298525), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 298525), 2.8, 3.75]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 298525), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 298525), 3.5, 5.2]"
1296,"[datetime.datetime(2022, 11, 28, 14, 8, 17, 444148), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 444148), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 444148), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 444148), 2.8, 3.75]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 444148), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 444148), 3.5, 5.2]"
1297,"[datetime.datetime(2022, 11, 28, 14, 8, 18, 602120), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 602120), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 602120), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 602120), 2.8, 3.75]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 602120), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 602120), 3.5, 5.2]"
1298,"[datetime.datetime(2022, 11, 28, 14, 8, 19, 788402), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 19, 788402), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 19, 788402), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 19, 788402), 2.8, 3.75]","[datetime.datetime(2022, 11, 28, 14, 8, 19, 788402), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 19, 788402), 3.5, 5.2]"
1299,"[datetime.datetime(2022, 11, 28, 14, 8, 20, 952573), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 952573), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 952573), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 952573), 2.8, 3.75]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 952573), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 952573), 3.5, 5.2]"
1300,"[datetime.datetime(2022, 11, 28, 14, 8, 22, 166171), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 166171), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 166171), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 166171), 2.8, 3.65]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 166171), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 166171), 3.5, 5.2]"
1301,"[datetime.datetime(2022, 11, 28, 14, 8, 23, 350694), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 350694), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 350694), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 350694), 2.8, 3.65]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 350694), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 350694), 3.5, 5.2]"
1302,"[datetime.datetime(2022, 11, 28, 14, 8, 24, 655618), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 655618), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 655618), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 655618), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 655618), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 655618), 3.5, 5.2]"
1303,"[datetime.datetime(2022, 11, 28, 14, 8, 25, 930988), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 25, 930988), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 25, 930988), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 25, 930988), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 25, 930988), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 25, 930988), 3.5, 5.2]"
1304,"[datetime.datetime(2022, 11, 28, 14, 8, 27, 116364), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 116364), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 116364), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 116364), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 116364), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 116364), 3.5, 5.2]"
1305,"[datetime.datetime(2022, 11, 28, 14, 8, 28, 302148), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 302148), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 302148), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 302148), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 302148), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 302148), 3.5, 5.2]"
1306,"[datetime.datetime(2022, 11, 28, 14, 8, 29, 507664), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 507664), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 507664), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 507664), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 507664), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 507664), 3.5, 5.2]"
1307,"[datetime.datetime(2022, 11, 28, 14, 8, 30, 663109), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 663109), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 663109), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 663109), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 663109), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 663109), 3.5, 5.2]"
1308,"[datetime.datetime(2022, 11, 28, 14, 8, 31, 873221), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 31, 873221), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 31, 873221), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 31, 873221), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 31, 873221), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 31, 873221), 3.5, 5.2]"
1309,"[datetime.datetime(2022, 11, 28, 14, 8, 33, 38699), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 38699), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 38699), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 38699), 2.8, 3.4]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 38699), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 38699), 3.5, 5.2]"
1310,"[datetime.datetime(2022, 11, 28, 14, 8, 34, 184699), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 184699), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 184699), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 184699), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 184699), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 184699), 3.5, 5.2]"
1311,"[datetime.datetime(2022, 11, 28, 14, 8, 35, 352942), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 352942), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 352942), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 352942), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 352942), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 352942), 3.5, 5.2]"
1312,"[datetime.datetime(2022, 11, 28, 14, 8, 36, 543865), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 543865), 2.15, 2.86]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 543865), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 543865), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 543865), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 543865), 3.5, 5.2]"
1313,"[datetime.datetime(2022, 11, 28, 14, 8, 37, 727235), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 727235), 2.15, 2.84]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 727235), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 727235), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 727235), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 727235), 3.5, 5.2]"
1314,"[datetime.datetime(2022, 11, 28, 14, 8, 38, 907524), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 38, 907524), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 38, 907524), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 38, 907524), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 38, 907524), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 38, 907524), 3.5, 5.2]"
1315,"[datetime.datetime(2022, 11, 28, 14, 8, 40, 95769), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 40, 95769), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 40, 95769), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 40, 95769), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 40, 95769), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 40, 95769), 3.5, 5.2]"
1316,"[datetime.datetime(2022, 11, 28, 14, 8, 41, 267982), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 41, 267982), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 41, 267982), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 41, 267982), 2.8, 3.65]","[datetime.datetime(2022, 11, 28, 14, 8, 41, 267982), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 41, 267982), 3.5, 5.2]"
1317,"[datetime.datetime(2022, 11, 28, 14, 8, 42, 446051), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 42, 446051), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 42, 446051), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 42, 446051), 2.8, 3.65]","[datetime.datetime(2022, 11, 28, 14, 8, 42, 446051), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 42, 446051), 3.5, 5.2]"
1318,"[datetime.datetime(2022, 11, 28, 14, 8, 43, 593652), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 43, 593652), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 43, 593652), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 43, 593652), 2.8, 3.65]","[datetime.datetime(2022, 11, 28, 14, 8, 43, 593652), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 43, 593652), 3.5, 5.2]"
1319,"[datetime.datetime(2022, 11, 28, 14, 8, 44, 745622), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 44, 745622), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 44, 745622), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 44, 745622), 2.8, 3.65]","[datetime.datetime(2022, 11, 28, 14, 8, 44, 745622), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 44, 745622), 3.5, 5.2]"
1320,"[datetime.datetime(2022, 11, 28, 14, 8, 45, 895313), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 45, 895313), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 45, 895313), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 45, 895313), 2.8, 3.65]","[datetime.datetime(2022, 11, 28, 14, 8, 45, 895313), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 45, 895313), 3.5, 5.2]"
1321,"[datetime.datetime(2022, 11, 28, 14, 8, 47, 32494), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 47, 32494), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 47, 32494), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 47, 32494), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 47, 32494), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 47, 32494), 3.5, 5.2]"
1322,"[datetime.datetime(2022, 11, 28, 14, 8, 48, 178762), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 48, 178762), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 48, 178762), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 48, 178762), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 48, 178762), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 48, 178762), 3.5, 5.2]"
1323,"[datetime.datetime(2022, 11, 28, 14, 8, 49, 344605), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 49, 344605), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 49, 344605), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 49, 344605), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 49, 344605), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 49, 344605), 3.5, 5.2]"
1324,"[datetime.datetime(2022, 11, 28, 14, 8, 50, 511556), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 50, 511556), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 50, 511556), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 50, 511556), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 50, 511556), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 50, 511556), 3.5, 5.2]"
1325,"[datetime.datetime(2022, 11, 28, 14, 8, 51, 663548), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 51, 663548), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 51, 663548), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 51, 663548), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 8, 51, 663548), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 51, 663548), 3.5, 5.2]"
1326,"[datetime.datetime(2022, 11, 28, 14, 8, 52, 821099), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 52, 821099), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 52, 821099), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 52, 821099), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 8, 52, 821099), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 52, 821099), 3.5, 5.2]"
1327,"[datetime.datetime(2022, 11, 28, 14, 8, 53, 992189), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 53, 992189), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 53, 992189), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 53, 992189), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 8, 53, 992189), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 53, 992189), 3.5, 5.2]"
1328,"[datetime.datetime(2022, 11, 28, 14, 8, 55, 160233), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 55, 160233), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 55, 160233), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 55, 160233), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 8, 55, 160233), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 55, 160233), 3.5, 5.2]"
1329,"[datetime.datetime(2022, 11, 28, 14, 8, 56, 387881), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 56, 387881), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 56, 387881), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 56, 387881), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 56, 387881), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 56, 387881), 3.5, 5.2]"
1330,"[datetime.datetime(2022, 11, 28, 14, 8, 57, 597079), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 57, 597079), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 57, 597079), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 57, 597079), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 57, 597079), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 57, 597079), 3.5, 5.2]"
1331,"[datetime.datetime(2022, 11, 28, 14, 8, 58, 776594), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 58, 776594), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 58, 776594), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 58, 776594), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 58, 776594), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 58, 776594), 3.5, 5.2]"
1332,"[datetime.datetime(2022, 11, 28, 14, 8, 59, 941670), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 59, 941670), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 8, 59, 941670), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 8, 59, 941670), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 8, 59, 941670), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 8, 59, 941670), 3.5, 5.2]"
1333,"[datetime.datetime(2022, 11, 28, 14, 9, 1, 100631), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 1, 100631), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 1, 100631), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 1, 100631), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 9, 1, 100631), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 1, 100631), 3.5, 5.2]"
1334,"[datetime.datetime(2022, 11, 28, 14, 9, 2, 299607), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 2, 299607), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 2, 299607), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 2, 299607), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 9, 2, 299607), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 2, 299607), 3.5, 5.2]"
1335,"[datetime.datetime(2022, 11, 28, 14, 9, 3, 457300), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 3, 457300), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 3, 457300), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 3, 457300), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 9, 3, 457300), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 3, 457300), 3.5, 5.2]"
1336,"[datetime.datetime(2022, 11, 28, 14, 9, 4, 610650), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 4, 610650), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 4, 610650), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 4, 610650), 2.8, 3.6]","[datetime.datetime(2022, 11, 28, 14, 9, 4, 610650), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 4, 610650), 3.5, 5.2]"
1337,"[datetime.datetime(2022, 11, 28, 14, 9, 5, 789962), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 5, 789962), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 5, 789962), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 5, 789962), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 9, 5, 789962), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 5, 789962), 3.5, 5.2]"
1338,"[datetime.datetime(2022, 11, 28, 14, 9, 6, 951229), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 6, 951229), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 6, 951229), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 6, 951229), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 9, 6, 951229), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 6, 951229), 3.5, 5.2]"
1339,"[datetime.datetime(2022, 11, 28, 14, 9, 8, 113154), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 8, 113154), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 8, 113154), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 8, 113154), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 9, 8, 113154), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 8, 113154), 3.5, 5.2]"
1340,"[datetime.datetime(2022, 11, 28, 14, 9, 9, 310583), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 9, 310583), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 9, 310583), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 9, 310583), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 9, 9, 310583), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 9, 310583), 3.5, 5.2]"
1341,"[datetime.datetime(2022, 11, 28, 14, 9, 10, 497226), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 10, 497226), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 10, 497226), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 10, 497226), 2.8, 3.65]","[datetime.datetime(2022, 11, 28, 14, 9, 10, 497226), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 10, 497226), 3.5, 5.2]"
1342,"[datetime.datetime(2022, 11, 28, 14, 9, 11, 671386), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 671386), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 671386), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 671386), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 671386), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 11, 671386), 3.5, 5.2]"
1343,"[datetime.datetime(2022, 11, 28, 14, 9, 12, 890759), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 890759), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 890759), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 890759), 2.8, 3.55]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 890759), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 12, 890759), 3.5, 5.2]"
1344,"[datetime.datetime(2022, 11, 28, 14, 9, 14, 73604), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 73604), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 73604), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 73604), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 73604), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 14, 73604), 3.5, 5.2]"
1345,"[datetime.datetime(2022, 11, 28, 14, 9, 15, 250374), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 250374), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 250374), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 250374), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 250374), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 15, 250374), 3.5, 5.2]"
1346,"[datetime.datetime(2022, 11, 28, 14, 9, 16, 520341), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 520341), 2.15, 2.82]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 520341), 12.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 520341), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 520341), 101.0, 370.0]","[datetime.datetime(2022, 11, 28, 14, 9, 16, 520341), 3.5, 5.2]"
