,My Girl Mandy,Shakatie,Our Ruby Rose,Crossed Legs,Beyonski,Jet Force,Wild About Town,Jelignite Jack,Teachers Pet
12-01-2023 15:32:03.948405,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:05.171469,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:06.339352,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:07.446001,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:08.611665,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:09.781615,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:10.968848,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:12.129987,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:13.347296,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:14.542623,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:15.757530,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:16.903028,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:18.035977,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:19.146053,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:20.370370,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:21.566601,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:22.736730,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:23.906674,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:25.025394,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:26.127449,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 79.4)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:27.390638,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 10.10909090909091)","(31.0, 85.0, 79.4)","(7.0, 11.5, 11.030000000000001)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:28.552872,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.133333333333333)","(31.0, 85.0, 79.4)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:29.772891,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 79.4)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:30.921257,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 79.4)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:32.074446,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 79.4)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:33.218910,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 79.4)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:34.398563,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 79.4)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:32:35.538767,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:36.742137,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:37.951846,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:39.015819,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:40.167745,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:41.400096,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:42.593435,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:43.834416,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:45.042604,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:46.281279,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:47.551881,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:49.112906,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:50.358763,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.914285714285715)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.797058823529412)"
12-01-2023 15:32:51.624759,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.2)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.45)"
12-01-2023 15:32:52.916253,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.2)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.45)"
12-01-2023 15:32:54.260523,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.2)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.45)"
12-01-2023 15:32:55.771812,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.2)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.45)"
12-01-2023 15:32:57.246299,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.2)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.45)"
12-01-2023 15:32:58.617726,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.2)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.45)"
12-01-2023 15:32:59.992798,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.2)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:01.303366,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.2)","(31.0, 85.0, 75.83333333333333)","(7.0, 11.5, 10.0)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:02.583490,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 9.566666666666666)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 8.94)","(31.0, 85.0, 79.5)","(7.0, 11.5, 9.25)","(3.2, 4.9, 4.300000000000001)"
12-01-2023 15:33:03.879738,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.158181818181818)","(11.0, 19.5, 17.375)","(8.0, 13.5, 12.188888888888888)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:05.163238,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:06.461724,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:07.788834,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:08.977483,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:10.336483,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:11.610570,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:12.783262,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:14.001610,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:15.185743,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:16.433275,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:18.055253,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:19.369614,"(14.0, 30.0, 24.5)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:20.733482,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:21.926586,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:23.112637,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.163636363636363)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:24.452797,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.3675)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.422727272727273)"
12-01-2023 15:33:25.720275,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.3675)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.6450000000000005)"
12-01-2023 15:33:26.952565,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.3675)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.6450000000000005)"
12-01-2023 15:33:28.155905,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.3675)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:29.421466,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:30.657981,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:31.875566,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:33.077414,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:34.246596,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 38.16666666666667)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:35.511241,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 29.227272727272727)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:36.764035,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 29.227272727272727)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:38.335274,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 29.227272727272727)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
12-01-2023 15:33:39.584520,"(14.0, 30.0, 19.333333333333332)","(3.1, 4.6, 4.1909090909090905)","(11.0, 19.5, 15.5)","(8.0, 13.5, 10.65)","(21.0, 48.0, 29.227272727272727)","(6.0, 10.5, 9.442857142857143)","(31.0, 85.0, 79.5)","(7.0, 11.5, 10.5)","(3.2, 4.9, 4.45)"
