,Colden Mandella,Yallaroo,Mepunga Robyn,Carry On Jack,Escape Way,Lily Luna Potter,Pick Star,Moraine Chloe
07-01-2023 17:01:59.339803,"(4.0, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.1, 2.995)","(11.0, 13.0, 11.53448275862069)","(8.0, 9.0, 8.56)","(61.0, 90.0, 87.5)","(4.6, 7.2, 6.800000000000001)","(101.0, 410.0, 378.8888888888889)"
07-01-2023 17:02:00.450902,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.1, 2.995)","(11.0, 13.0, 11.53448275862069)","(8.0, 9.0, 8.185185185185185)","(61.0, 90.0, 87.5)","(4.6, 7.2, 6.800000000000001)","(101.0, 410.0, 378.8888888888889)"
07-01-2023 17:02:01.472766,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.1, 2.995)","(11.0, 13.0, 11.7)","(8.0, 9.0, 8.133333333333333)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.654545454545454)","(101.0, 410.0, 275.0)"
07-01-2023 17:02:02.481890,"(4.2, 9.2, 8.9)","(4.8, 5.4, 5.1)","(2.7, 3.15, 3.0957142857142856)","(11.0, 13.0, 12.015151515151516)","(8.0, 9.0, 8.133333333333333)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.771428571428571)","(101.0, 410.0, 275.0)"
07-01-2023 17:02:03.469487,"(4.2, 9.2, 8.15)","(4.8, 5.4, 5.036363636363636)","(2.7, 3.15, 3.0233333333333334)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.212121212121213)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.771428571428571)","(101.0, 410.0, 275.0)"
07-01-2023 17:02:04.510710,"(4.2, 9.2, 8.674999999999999)","(4.8, 5.4, 5.036363636363636)","(2.7, 3.15, 3.0233333333333334)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.212121212121213)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.771428571428571)","(101.0, 410.0, 275.0)"
07-01-2023 17:02:05.559663,"(4.2, 9.2, 8.674999999999999)","(4.8, 5.4, 5.036363636363636)","(2.7, 3.15, 3.0233333333333334)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.496774193548388)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.65)","(101.0, 410.0, 285.0)"
07-01-2023 17:02:06.599520,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 3.0233333333333334)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.496774193548388)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.65)","(101.0, 430.0, 285.0)"
07-01-2023 17:02:07.688326,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 3.0233333333333334)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.496774193548388)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.65)","(101.0, 430.0, 185.0)"
07-01-2023 17:02:08.686380,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 3.0233333333333334)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.496774193548388)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.65)","(101.0, 410.0, 270.0)"
07-01-2023 17:02:09.651365,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.496774193548388)","(61.0, 90.0, 87.5)","(4.6, 7.2, 6.65)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:10.636228,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.10344827586207)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.741666666666667)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:11.645936,"(4.2, 9.2, 8.6)","(4.8, 5.4, 5.1)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.75)","(8.0, 9.0, 8.212121212121213)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.741666666666667)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:12.747335,"(4.2, 9.2, 8.674999999999999)","(4.8, 5.4, 5.05)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.879310344827587)","(8.0, 9.0, 8.10344827586207)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.741666666666667)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:13.894070,"(4.2, 9.2, 8.674999999999999)","(4.8, 5.4, 5.05)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.879310344827587)","(8.0, 9.0, 8.10344827586207)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.741666666666667)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:14.887179,"(4.2, 9.2, 8.733333333333333)","(4.8, 5.4, 5.036363636363636)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.879310344827587)","(8.0, 9.0, 8.10344827586207)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.741666666666667)","(101.0, 400.0, 371.1111111111111)"
07-01-2023 17:02:15.963030,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.75)","(8.0, 9.2, 9.166666666666666)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.765217391304348)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:16.946875,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.75)","(8.0, 9.2, 9.166666666666666)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.765217391304348)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:18.116484,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.75)","(8.0, 9.2, 9.166666666666666)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.8500000000000005)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:19.082501,"(4.2, 9.2, 8.9)","(4.8, 5.2, 5.033333333333333)","(2.7, 3.15, 2.9811111111111113)","(11.0, 13.0, 11.75)","(8.0, 9.8, 8.942857142857143)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.8500000000000005)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:20.110322,"(4.2, 9.2, 8.733333333333333)","(4.8, 5.2, 5.199999999999999)","(2.7, 3.15, 3.0563636363636366)","(11.0, 13.0, 12.192307692307692)","(8.0, 9.8, 9.184615384615386)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.8)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:21.141299,"(4.2, 9.0, 8.475)","(4.8, 5.4, 5.28)","(2.7, 3.1, 3.0563636363636366)","(11.0, 12.5, 12.136363636363637)","(8.0, 9.8, 9.184615384615386)","(61.0, 90.0, 87.77777777777777)","(4.6, 7.2, 6.84)","(101.0, 400.0, 270.0)"
07-01-2023 17:02:22.259609,"(4.2, 9.0, 8.34)","(4.8, 5.4, 5.171428571428572)","(2.7, 3.1, 3.0563636363636366)","(11.0, 12.5, 11.966666666666667)","(8.0, 9.8, 9.184615384615386)","(61.0, 90.0, 87.5)","(4.6, 7.0, 6.84)","(101.0, 400.0, 160.83333333333334)"
07-01-2023 17:02:23.266019,"(4.2, 9.0, 8.4)","(4.8, 5.4, 5.171428571428572)","(2.7, 3.1, 3.0563636363636366)","(11.0, 12.5, 11.966666666666667)","(8.0, 9.8, 9.4)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.84)","(101.0, 390.0, 159.23076923076923)"
07-01-2023 17:02:24.280273,"(4.2, 9.0, 8.528571428571428)","(4.8, 5.2, 5.1)","(2.7, 3.1, 3.0563636363636366)","(11.0, 12.0, 11.85)","(8.0, 9.8, 9.4)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.84)","(101.0, 390.0, 159.23076923076923)"
07-01-2023 17:02:25.290450,"(4.2, 9.0, 8.528571428571428)","(4.8, 5.2, 5.1)","(2.7, 3.1, 3.0)","(11.0, 12.0, 11.85)","(8.0, 9.8, 9.4)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.84)","(101.0, 390.0, 159.23076923076923)"
07-01-2023 17:02:26.598865,"(4.2, 9.0, 8.528571428571428)","(4.8, 5.2, 5.1)","(2.7, 3.1, 3.0)","(11.0, 12.0, 11.85)","(8.0, 9.8, 9.45)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.84)","(101.0, 390.0, 199.41176470588235)"
07-01-2023 17:02:27.791177,"(4.2, 9.0, 8.528571428571428)","(4.8, 5.2, 5.1)","(2.7, 3.1, 3.0)","(11.0, 12.0, 11.615384615384615)","(8.0, 9.8, 9.4)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.84)","(101.0, 390.0, 165.71428571428572)"
07-01-2023 17:02:28.830039,"(4.2, 9.0, 8.266666666666667)","(4.8, 5.2, 5.1)","(2.7, 3.1, 3.005714285714286)","(11.0, 12.0, 11.615384615384615)","(8.0, 9.8, 9.299999999999999)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.84)","(101.0, 200.0, 167.69230769230768)"
07-01-2023 17:02:29.834635,"(4.2, 9.0, 8.3125)","(4.8, 5.3, 5.257142857142857)","(2.7, 3.1, 3.005714285714286)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.133333333333333)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.84)","(101.0, 200.0, 167.69230769230768)"
07-01-2023 17:02:30.961828,"(4.2, 9.0, 8.3125)","(4.8, 5.3, 5.257142857142857)","(2.7, 3.1, 3.005714285714286)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.106666666666667)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.862068965517241)","(101.0, 190.0, 183.75)"
07-01-2023 17:02:32.074607,"(4.2, 9.0, 8.3125)","(4.8, 5.3, 5.257142857142857)","(2.7, 3.15, 3.0366666666666666)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.106666666666667)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.862068965517241)","(101.0, 190.0, 183.75)"
07-01-2023 17:02:33.037636,"(4.2, 9.0, 8.492307692307692)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.0366666666666666)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.494117647058824)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.626666666666667)","(101.0, 190.0, 185.45454545454547)"
07-01-2023 17:02:34.075812,"(4.2, 9.0, 8.492307692307692)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.0366666666666666)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.494117647058824)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.626666666666667)","(101.0, 190.0, 185.45454545454547)"
07-01-2023 17:02:35.234978,"(4.2, 9.0, 8.492307692307692)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.0083333333333333)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.514285714285714)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.747368421052632)","(101.0, 190.0, 183.75)"
07-01-2023 17:02:36.199123,"(4.2, 9.0, 8.492307692307692)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.0083333333333333)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.514285714285714)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.747368421052632)","(101.0, 190.0, 183.75)"
07-01-2023 17:02:37.236798,"(4.2, 9.0, 8.492307692307692)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.0083333333333333)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.3)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.618181818181818)","(101.0, 190.0, 185.45454545454547)"
07-01-2023 17:02:38.293010,"(4.2, 8.8, 8.514285714285714)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.0083333333333333)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.3)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.618181818181818)","(101.0, 190.0, 245.0)"
07-01-2023 17:02:39.381417,"(4.2, 8.8, 8.23529411764706)","(4.8, 5.3, 5.257142857142857)","(2.7, 3.15, 3.0083333333333333)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.514285714285714)","(61.0, 90.0, 88.75)","(4.6, 7.0, 6.618181818181818)","(101.0, 290.0, 232.72727272727272)"
07-01-2023 17:02:40.364870,"(4.2, 8.4, 8.133333333333333)","(4.8, 5.3, 5.257142857142857)","(2.7, 3.15, 3.048)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.514285714285714)","(61.0, 90.0, 85.6)","(4.6, 7.0, 6.866666666666667)","(101.0, 290.0, 232.72727272727272)"
07-01-2023 17:02:41.371695,"(4.2, 8.4, 8.218181818181817)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.048)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.866666666666667)","(101.0, 290.0, 258.3333333333333)"
07-01-2023 17:02:42.455920,"(4.2, 8.4, 8.218181818181817)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.048)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.866666666666667)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:02:43.506400,"(4.2, 8.4, 8.218181818181817)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.0519230769230767)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.866666666666667)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:02:44.561399,"(4.2, 8.6, 8.25)","(4.8, 5.2, 5.1)","(2.7, 3.15, 3.049259259259259)","(11.0, 12.0, 11.65)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.723076923076923)","(101.0, 270.0, 250.0)"
07-01-2023 17:02:45.557906,"(4.2, 8.6, 8.244444444444444)","(4.8, 5.2, 5.1)","(2.7, 3.1, 3.0625)","(11.0, 12.0, 11.73076923076923)","(8.0, 9.8, 9.3)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.723076923076923)","(101.0, 260.0, 250.0)"
07-01-2023 17:02:46.587761,"(4.2, 8.6, 8.257142857142856)","(4.8, 5.3, 5.163636363636363)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.73076923076923)","(8.0, 9.8, 9.3)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.742857142857143)","(101.0, 260.0, 250.0)"
07-01-2023 17:02:47.730549,"(4.2, 8.6, 8.257142857142856)","(4.8, 5.3, 5.12)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.73076923076923)","(8.0, 9.8, 9.25263157894737)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.742857142857143)","(101.0, 260.0, 250.0)"
07-01-2023 17:02:48.785782,"(4.6, 8.6, 8.257142857142856)","(4.4, 5.3, 5.12)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.73076923076923)","(8.0, 9.8, 9.25263157894737)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.742857142857143)","(101.0, 260.0, 250.0)"
07-01-2023 17:02:49.792547,"(4.6, 8.6, 8.366666666666665)","(4.4, 5.1, 5.091666666666667)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.73076923076923)","(8.0, 9.8, 9.494117647058824)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.742857142857143)","(101.0, 260.0, 250.0)"
07-01-2023 17:02:50.855299,"(4.6, 8.6, 8.345454545454546)","(4.4, 5.2, 5.176470588235294)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.72)","(101.0, 260.0, 226.66666666666666)"
07-01-2023 17:02:51.871164,"(4.6, 8.6, 8.345454545454546)","(4.4, 5.2, 5.178378378378379)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.72)","(101.0, 260.0, 226.66666666666666)"
07-01-2023 17:02:52.853075,"(4.6, 8.4, 8.32)","(4.4, 5.2, 5.178378378378379)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.72)","(101.0, 250.0, 240.0)"
07-01-2023 17:02:53.893254,"(4.6, 8.4, 8.32)","(4.4, 5.2, 5.178378378378379)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.72)","(101.0, 250.0, 240.0)"
07-01-2023 17:02:54.931741,"(4.6, 8.4, 8.32)","(4.4, 5.2, 5.178378378378379)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.514285714285714)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.88)","(101.0, 250.0, 240.0)"
07-01-2023 17:02:56.018142,"(4.6, 8.4, 8.32)","(4.4, 5.2, 5.163636363636364)","(2.7, 3.1, 3.0700000000000003)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.254545454545454)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.67)","(101.0, 250.0, 240.0)"
07-01-2023 17:02:56.996093,"(4.6, 8.4, 8.32)","(4.4, 5.2, 5.163636363636364)","(2.7, 3.15, 3.09)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.24)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.67)","(101.0, 250.0, 240.0)"
07-01-2023 17:02:57.962305,"(4.6, 8.4, 8.32)","(4.4, 5.1, 5.078260869565217)","(2.7, 3.15, 3.09)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.488888888888889)","(61.0, 100.0, 86.66666666666667)","(4.6, 7.0, 6.67)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:02:58.997758,"(4.6, 8.4, 8.32)","(4.4, 5.1, 5.078260869565217)","(2.7, 3.15, 3.09)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.55)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.67)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:00.009952,"(4.6, 8.4, 8.32)","(4.4, 5.1, 5.078260869565217)","(2.7, 3.15, 3.09)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.8, 9.564705882352941)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:00.973022,"(4.6, 8.4, 8.32)","(4.4, 5.1, 5.078260869565217)","(2.7, 3.15, 3.0613636363636365)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.564705882352941)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:01.972175,"(4.6, 8.4, 8.32)","(4.4, 5.1, 5.078260869565217)","(2.7, 3.15, 3.0613636363636365)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.564705882352941)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.7375)","(101.0, 250.0, 218.1818181818182)"
07-01-2023 17:03:02.981677,"(4.6, 8.4, 8.342857142857143)","(4.4, 5.1, 5.078260869565217)","(2.7, 3.1, 3.06)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.433333333333334)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.67)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:03.989000,"(4.6, 8.4, 8.342857142857143)","(4.4, 5.2, 5.163636363636364)","(2.7, 3.1, 3.053846153846154)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.3875)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.67)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:04.994262,"(4.6, 8.6, 8.257142857142856)","(4.4, 5.2, 5.163636363636364)","(2.7, 3.1, 3.06)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.25)","(61.0, 100.0, 85.6)","(4.6, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:06.022976,"(4.6, 8.6, 8.257142857142856)","(4.4, 5.2, 5.163636363636364)","(2.7, 3.1, 3.081818181818182)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.506666666666668)","(61.0, 100.0, 93.125)","(4.6, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:07.086971,"(4.6, 8.6, 8.257142857142856)","(4.4, 5.3, 5.207692307692308)","(2.7, 3.1, 3.081818181818182)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.506666666666668)","(61.0, 95.0, 93.125)","(4.6, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:08.141706,"(4.6, 8.4, 8.342857142857143)","(4.4, 5.3, 5.207692307692308)","(2.7, 3.1, 3.081818181818182)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.506666666666668)","(61.0, 95.0, 93.125)","(4.6, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:09.109316,"(4.6, 8.4, 8.342857142857143)","(4.4, 5.3, 5.192857142857143)","(2.7, 3.1, 3.081818181818182)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.506666666666668)","(61.0, 95.0, 93.125)","(4.6, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:10.224015,"(5.0, 8.4, 8.342857142857143)","(4.4, 5.3, 5.192857142857143)","(2.6, 3.1, 3.081818181818182)","(11.0, 12.0, 11.863636363636363)","(8.0, 9.8, 9.506666666666668)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:11.310268,"(5.0, 8.4, 8.342857142857143)","(4.4, 5.3, 5.192857142857143)","(2.6, 3.1, 3.081818181818182)","(11.0, 12.0, 11.785714285714286)","(8.0, 9.8, 9.506666666666668)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:12.372428,"(5.0, 8.4, 8.342857142857143)","(4.4, 5.3, 5.192857142857143)","(2.6, 3.1, 3.081818181818182)","(11.0, 12.0, 11.785714285714286)","(8.0, 9.8, 9.25)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:13.334589,"(5.0, 8.6, 8.257142857142856)","(4.4, 5.3, 5.209090909090909)","(2.6, 3.1, 3.081818181818182)","(11.0, 12.0, 11.785714285714286)","(8.0, 9.4, 9.32)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.76)","(101.0, 250.0, 222.22222222222223)"
07-01-2023 17:03:14.295454,"(5.0, 8.6, 8.2)","(4.4, 5.3, 5.2379310344827585)","(2.6, 3.1, 3.081818181818182)","(11.0, 12.0, 11.785714285714286)","(8.0, 9.4, 9.3)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.76)","(101.0, 250.0, 232.0)"
07-01-2023 17:03:15.256086,"(5.0, 8.6, 8.257142857142856)","(4.4, 5.1, 5.074999999999999)","(2.6, 3.15, 3.0710526315789473)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.4, 9.35)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.92)","(101.0, 240.0, 232.0)"
07-01-2023 17:03:16.214225,"(5.0, 8.6, 8.257142857142856)","(4.4, 5.1, 5.071428571428571)","(2.6, 3.15, 3.09)","(11.0, 12.0, 11.833333333333334)","(8.0, 9.4, 9.35)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.92)","(101.0, 240.0, 232.0)"
07-01-2023 17:03:17.188159,"(5.0, 8.6, 8.257142857142856)","(4.4, 5.1, 5.071428571428571)","(2.6, 3.15, 3.09)","(11.0, 12.0, 11.857142857142858)","(8.0, 9.4, 9.6)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.92)","(101.0, 240.0, 232.0)"
07-01-2023 17:03:18.214437,"(5.0, 8.6, 8.257142857142856)","(4.4, 5.1, 4.949999999999999)","(2.6, 3.15, 3.09)","(11.0, 12.0, 12.3)","(8.0, 9.8, 9.533333333333333)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.92)","(101.0, 240.0, 232.0)"
07-01-2023 17:03:19.244135,"(5.0, 8.6, 8.257142857142856)","(4.4, 5.0, 4.82)","(2.6, 3.15, 3.117857142857143)","(11.0, 12.5, 12.055555555555555)","(8.0, 9.6, 9.533333333333333)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.92)","(101.0, 240.0, 232.0)"
07-01-2023 17:03:20.264133,"(5.0, 8.6, 8.257142857142856)","(4.4, 5.0, 4.85)","(2.6, 3.15, 3.1166666666666667)","(11.0, 12.5, 12.055555555555555)","(8.0, 9.6, 9.381818181818181)","(61.0, 95.0, 93.125)","(4.8, 7.0, 6.730434782608695)","(101.0, 240.0, 232.0)"
07-01-2023 17:03:21.276906,"(5.0, 8.6, 8.257142857142856)","(4.4, 5.0, 4.85)","(2.6, 3.15, 3.1166666666666667)","(11.0, 12.5, 12.214285714285714)","(8.0, 9.6, 9.433333333333334)","(61.0, 95.0, 93.125)","(4.8, 7.2, 6.7846153846153845)","(101.0, 240.0, 232.0)"
07-01-2023 17:03:22.405356,"(5.0, 8.4, 8.32)","(4.4, 5.0, 4.85)","(2.6, 3.15, 3.1166666666666667)","(11.0, 12.5, 11.916666666666666)","(8.0, 9.6, 9.454545454545453)","(61.0, 95.0, 93.125)","(4.8, 7.2, 6.851612903225806)","(101.0, 240.0, 224.0)"
07-01-2023 17:03:23.544752,"(5.0, 8.4, 8.333333333333334)","(4.4, 5.0, 4.871428571428572)","(2.6, 3.15, 3.0791666666666666)","(11.0, 12.0, 12.666666666666666)","(8.0, 9.6, 9.5)","(61.0, 95.0, 93.125)","(4.8, 7.2, 6.7862068965517235)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:24.603992,"(5.0, 8.4, 8.333333333333334)","(4.2, 5.0, 4.856)","(2.6, 3.1, 3.080769230769231)","(11.0, 13.0, 12.4)","(8.0, 9.6, 9.5)","(61.0, 95.0, 93.125)","(4.8, 7.2, 6.7862068965517235)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:25.683495,"(5.0, 8.0, 7.8133333333333335)","(4.2, 5.0, 4.815384615384615)","(2.6, 3.1, 3.080769230769231)","(11.0, 13.0, 12.4)","(8.0, 9.6, 9.422222222222222)","(61.0, 95.0, 93.125)","(4.8, 7.2, 6.87)","(101.0, 230.0, 224.0)"
