,Maxs Magic,Super Keen,Winlock Apples,Monkey Paw,Als Holiday,Skylah,Winlock One Out
05-01-2023 15:13:57.276527,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:13:58.357139,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:13:59.397509,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:00.411719,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.4072727272727272)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:01.453502,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.322)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:02.457529,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.1555555555555554)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:03.511127,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.1555555555555554)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:04.618186,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:05.758077,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:06.774802,"(3.2, 4.5, 3.518181818181818)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:07.777215,"(3.2, 4.5, 3.518181818181818)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:08.818441,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.4072727272727272)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:09.839476,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.322)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:10.864942,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.322)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:11.819020,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:12.757972,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:13.770386,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:14.774041,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:15.860270,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:16.911715,"(3.2, 4.5, 3.518181818181818)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:18.029325,"(3.2, 4.5, 3.518181818181818)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:19.024590,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:19.987901,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:20.966431,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.381818181818182)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:21.954306,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:22.988102,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:23.964355,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:25.045504,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:26.153933,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:27.325171,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:28.425093,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:29.497667,"(3.2, 4.5, 3.5217391304347827)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 178.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:30.491431,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.266)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 138.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:31.497483,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.1555555555555554)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 138.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:32.538296,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.6)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 138.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:33.478781,"(3.2, 4.5, 3.5142857142857142)","(2.7, 4.4, 3.6533333333333333)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 138.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:34.517668,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 138.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:35.570699,"(3.2, 4.5, 3.3157894736842106)","(2.7, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(51.0, 230.0, 138.0)","(16.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:36.743139,"(3.1, 4.5, 3.5217391304347827)","(2.8, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:37.929516,"(3.1, 4.5, 3.5217391304347827)","(2.8, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 22.0, 16.25)"
05-01-2023 15:14:39.031236,"(3.1, 4.5, 3.5217391304347827)","(2.8, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:14:40.025494,"(3.1, 4.5, 3.518181818181818)","(2.8, 4.4, 3.4072727272727272)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:41.045629,"(3.1, 4.5, 3.5142857142857142)","(2.8, 4.4, 3.322)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:42.167268,"(3.1, 4.5, 3.3157894736842106)","(2.8, 4.4, 3.322)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:43.207034,"(3.1, 4.5, 3.3157894736842106)","(2.8, 4.4, 3.0)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:44.167527,"(3.1, 4.5, 3.3157894736842106)","(2.8, 4.4, 3.466666666666667)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:45.198907,"(3.1, 4.5, 3.3157894736842106)","(2.8, 4.4, 3.2800000000000002)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:46.354270,"(3.1, 4.5, 3.5217391304347827)","(2.8, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:47.522962,"(3.1, 4.5, 3.5217391304347827)","(2.8, 4.4, 3.294)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:48.639238,"(3.1, 4.5, 3.518181818181818)","(2.8, 4.4, 3.4072727272727272)","(10.0, 28.0, 20.5)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:49.668471,"(3.1, 4.5, 3.5142857142857142)","(2.8, 4.4, 3.322)","(10.0, 28.0, 23.227272727272727)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:50.689180,"(3.1, 4.5, 3.293103448275862)","(2.8, 4.4, 3.322)","(10.0, 28.0, 23.227272727272727)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 175.14285714285714)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:51.805838,"(3.1, 4.5, 3.293103448275862)","(2.8, 4.4, 3.0)","(10.0, 28.0, 23.227272727272727)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 175.14285714285714)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:52.951428,"(3.1, 4.5, 3.293103448275862)","(2.8, 4.4, 3.308)","(10.0, 28.0, 21.214285714285715)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:14:54.095676,"(3.1, 4.5, 3.2448275862068967)","(2.8, 4.4, 3.308)","(10.0, 28.0, 23.68181818181818)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 17.583333333333336)"
05-01-2023 15:14:55.108712,"(3.1, 4.5, 3.2448275862068967)","(2.8, 4.4, 3.308)","(10.0, 28.0, 23.68181818181818)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.0, 17.583333333333336)"
05-01-2023 15:14:56.105661,"(3.1, 4.5, 3.2448275862068967)","(2.8, 4.4, 3.308)","(10.0, 28.0, 23.68181818181818)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.0, 17.583333333333336)"
05-01-2023 15:14:57.138670,"(3.1, 4.5, 3.2448275862068967)","(2.8, 4.4, 3.42)","(10.0, 28.0, 23.68181818181818)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.0, 17.583333333333336)"
05-01-2023 15:14:58.256492,"(3.1, 4.5, 3.2448275862068967)","(2.8, 4.4, 3.3360000000000003)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.0, 14.59090909090909)"
05-01-2023 15:14:59.265843,"(3.1, 4.5, 3.2448275862068967)","(2.8, 4.4, 3.308)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:00.331389,"(3.1, 4.5, 3.2448275862068967)","(2.8, 4.4, 3.308)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:01.404721,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.4, 3.1842105263157894)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:02.558615,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.1666666666666665)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:03.714392,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.1666666666666665)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:04.767687,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.1166666666666663)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:05.740306,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.0336)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:06.716267,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 2.9356521739130432)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:07.740490,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.182222222222222)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:08.804606,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.182222222222222)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:09.767273,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.182222222222222)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 37.69230769230769)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:10.814489,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.182222222222222)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:11.965687,"(3.1, 4.4, 3.309090909090909)","(2.8, 4.6, 3.104)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:13.178909,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.104)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:14.339999,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.104)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:15.404794,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.182222222222222)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:16.458189,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.104)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:17.538625,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.104)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:18.626884,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.182222222222222)","(10.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:19.725540,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.1446153846153844)","(11.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:20.780177,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.104)","(11.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:21.689543,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.104)","(11.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 50.0, 34.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:22.707723,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 2.9356521739130432)","(11.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 175.14285714285714)","(17.0, 44.0, 30.133333333333333)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:23.792411,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 2.9356521739130432)","(11.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 175.14285714285714)","(17.0, 44.0, 30.133333333333333)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:24.963541,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 2.9356521739130432)","(11.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 175.14285714285714)","(17.0, 44.0, 30.133333333333333)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:26.299062,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0511999999999997)","(11.0, 28.0, 22.375)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 175.14285714285714)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:27.468153,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.016)","(11.0, 28.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:28.757674,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0336)","(11.0, 30.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:30.086353,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0688)","(11.0, 30.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:31.336975,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0688)","(11.0, 30.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:32.452690,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0688)","(11.0, 30.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:33.516701,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0938461538461537)","(11.0, 30.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:34.622694,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0688)","(11.0, 30.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:35.759224,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0688)","(11.0, 30.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 15.0)"
05-01-2023 15:15:36.853767,"(3.0, 4.2, 3.2833333333333337)","(2.8, 4.6, 3.0688)","(11.0, 30.0, 28.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 14.59090909090909)"
05-01-2023 15:15:37.889219,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.0938461538461537)","(11.0, 30.0, 23.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 14.59090909090909)"
05-01-2023 15:15:38.858005,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 2.9356521739130432)","(11.0, 30.0, 23.25)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 14.59090909090909)"
05-01-2023 15:15:40.013315,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 2.9356521739130432)","(11.0, 30.0, 25.666666666666664)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 14.59090909090909)"
05-01-2023 15:15:41.097773,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.182222222222222)","(11.0, 30.0, 25.666666666666664)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 14.59090909090909)"
05-01-2023 15:15:42.247313,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.182222222222222)","(11.0, 30.0, 25.666666666666664)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 14.59090909090909)"
05-01-2023 15:15:43.271599,"(3.0, 4.4, 3.309090909090909)","(2.8, 4.6, 3.104)","(11.0, 30.0, 25.666666666666664)","(3.0, 3.9, 3.24375)","(61.0, 230.0, 138.0)","(17.0, 44.0, 31.0)","(9.0, 19.5, 14.59090909090909)"
