,Mr Blitz,Filorga Bale,Im Indigo,Pablos Star,Clever Trevor,Gypsy Warrior,Mrs Watson
09-01-2023 17:45:07.963419,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 12.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.455555555555556)"
09-01-2023 17:45:09.245873,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.455555555555556)"
09-01-2023 17:45:10.307667,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 12.8)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.455555555555556)"
09-01-2023 17:45:11.423679,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.370588235294117)"
09-01-2023 17:45:12.538889,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.370588235294117)"
09-01-2023 17:45:13.821246,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.2749999999999995)"
09-01-2023 17:45:14.981458,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 12.8)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.2749999999999995)"
09-01-2023 17:45:16.143535,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.03125)"
09-01-2023 17:45:17.306473,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 6.435714285714285)"
09-01-2023 17:45:18.525659,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.19375)"
09-01-2023 17:45:20.037989,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.19375)"
09-01-2023 17:45:21.419126,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 6.052173913043478)"
09-01-2023 17:45:22.659352,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:23.878121,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:25.160769,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:26.578730,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:27.653065,"(2.35, 2.38, 2.366461538461538)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 12.8)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:28.716264,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:29.796543,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:30.823915,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:31.875884,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:33.128588,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:34.201793,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 12.8)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:35.250484,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 11.875)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:36.291988,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:37.343035,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.0)","(8.5, 17.0, 13.181818181818182)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:38.544587,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 11.875)","(31.0, 340.0, 85.0)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:39.740429,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 13.846153846153847)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:41.007910,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 13.846153846153847)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:42.144978,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 13.846153846153847)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:43.305843,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 9.05)","(8.5, 17.0, 13.846153846153847)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.909523809523809)"
09-01-2023 17:45:44.478217,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 102.14285714285714)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 9.05)","(8.5, 17.0, 13.846153846153847)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.2749999999999995)"
09-01-2023 17:45:45.640068,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.225)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.523529411764706)"
09-01-2023 17:45:46.810745,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:47.898923,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:48.989874,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:50.112686,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:51.194410,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:52.341460,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:53.438684,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:54.529010,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 8.9)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:55.660642,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 11.225)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:56.762394,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:57.863146,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.2, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:45:59.018777,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:00.156638,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:01.293831,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:02.518767,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:03.613811,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:04.836522,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:05.925431,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:07.154153,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 125.625)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:08.352107,"(2.35, 2.38, 2.366461538461538)","(26.0, 290.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 11.225)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:09.653887,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:10.996367,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:12.356383,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:13.789608,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:15.104285,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:16.229320,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:17.335387,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:18.492988,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.05)","(8.5, 17.0, 10.333333333333334)","(31.0, 320.0, 88.33333333333334)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:19.623660,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.6)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:20.896542,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.6)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:21.952291,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.6)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:23.039135,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.6)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:24.121743,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.6)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:25.254985,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.6)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:26.354291,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.6)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:27.503772,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.6)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 85.0)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:28.686221,"(2.35, 2.38, 2.366461538461538)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 11.225)","(8.5, 17.0, 10.333333333333334)","(31.0, 300.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:29.787236,"(2.35, 3.35, 3.330909090909091)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.2)","(8.5, 17.0, 10.333333333333334)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:31.007329,"(2.35, 3.35, 3.330909090909091)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.2)","(8.5, 17.0, 10.333333333333334)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:32.138111,"(2.35, 3.35, 3.1338235294117647)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.2)","(8.5, 17.0, 10.333333333333334)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:33.186219,"(2.35, 3.35, 3.1338235294117647)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.2)","(8.5, 17.0, 10.333333333333334)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:34.210286,"(2.35, 3.35, 3.1338235294117647)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.2)","(8.5, 17.0, 10.333333333333334)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:35.414310,"(2.35, 3.35, 3.1338235294117647)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.2)","(8.5, 17.0, 10.333333333333334)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:36.374455,"(2.35, 3.35, 3.1338235294117647)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 9.2)","(8.5, 17.0, 10.333333333333334)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:37.408638,"(2.35, 3.35, 3.1338235294117647)","(26.0, 270.0, 97.85714285714286)","(3.1, 5.1, 3.4099999999999997)","(7.0, 14.0, 8.666666666666666)","(8.5, 17.0, 11.5)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:38.391710,"(2.35, 3.3, 2.8099999999999996)","(26.0, 270.0, 71.66666666666666)","(3.1, 5.1, 3.5636363636363635)","(7.0, 14.0, 8.666666666666666)","(8.5, 16.5, 11.5)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:39.372498,"(2.35, 3.35, 2.428421052631579)","(26.0, 270.0, 71.66666666666666)","(3.1, 5.1, 3.5636363636363635)","(7.0, 14.0, 8.666666666666666)","(8.5, 16.5, 11.5)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:40.425008,"(2.35, 3.35, 2.428421052631579)","(26.0, 270.0, 71.66666666666666)","(3.1, 5.1, 3.5636363636363635)","(7.0, 14.0, 8.857142857142858)","(8.5, 16.5, 11.5)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:41.385883,"(2.35, 3.35, 2.428421052631579)","(26.0, 270.0, 71.66666666666666)","(3.1, 5.1, 3.5636363636363635)","(7.0, 14.0, 8.666666666666666)","(8.5, 16.5, 11.5)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:42.445779,"(2.35, 3.35, 2.428421052631579)","(26.0, 270.0, 151.0)","(3.1, 5.1, 3.5636363636363635)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:43.711340,"(2.35, 3.35, 2.428421052631579)","(26.0, 270.0, 151.0)","(3.1, 5.1, 3.5636363636363635)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:44.747760,"(2.35, 3.35, 2.3962962962962964)","(26.0, 270.0, 151.0)","(3.1, 5.0, 4.588888888888889)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:45.795749,"(2.35, 3.35, 2.3962962962962964)","(26.0, 270.0, 151.0)","(3.1, 5.0, 4.588888888888889)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:46.811846,"(2.35, 3.35, 2.3962962962962964)","(26.0, 270.0, 151.0)","(3.1, 5.0, 4.588888888888889)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:47.921710,"(2.35, 3.35, 2.3962962962962964)","(26.0, 270.0, 151.0)","(3.1, 5.0, 4.588888888888889)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:49.000452,"(2.35, 3.35, 2.3962962962962964)","(26.0, 270.0, 151.0)","(3.1, 5.0, 4.383333333333333)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 5.873684210526315)"
09-01-2023 17:46:50.094858,"(2.35, 3.35, 2.3962962962962964)","(26.0, 270.0, 230.33333333333331)","(3.1, 5.0, 4.383333333333333)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.2, 6.808695652173913)"
09-01-2023 17:46:51.157990,"(2.35, 3.35, 2.3962962962962964)","(26.0, 300.0, 255.33333333333331)","(3.1, 5.0, 4.383333333333333)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 12.5, 6.0)"
09-01-2023 17:46:52.159575,"(2.35, 3.35, 2.3962962962962964)","(26.0, 250.0, 141.0)","(3.1, 5.0, 4.383333333333333)","(7.0, 14.0, 10.8)","(8.5, 16.5, 10.25)","(31.0, 340.0, 91.66666666666666)","(4.4, 8.6, 6.0)"
