,Bronze Lady,Lucky Lockett,Hallelujah Baby,Get My Point,Shes Fancy Like,A Rousing Babe,Hot Link,Raucous Tizzy,Standforgrit,Mo Town Gal
07-01-2023 09:50:39.906863,"(11.0, 13.5, 12.919354838709678)","(5.5, 6.0, 5.873913043478261)","(15.0, 22.0, 21.363636363636363)","(3.7, 4.5, 4.462424242424243)","(16.0, 24.0, 23.57894736842105)","(3.7, 4.7, 4.62037037037037)","(11.0, 16.5, 15.794117647058824)","(21.0, 34.0, 32.2)","(12.0, 16.5, 16.714285714285715)","(9.0, 14.5, 14.158536585365853)"
07-01-2023 09:50:41.384058,"(11.0, 13.5, 12.893939393939394)","(5.5, 5.9, 5.878571428571429)","(15.0, 22.0, 21.363636363636363)","(3.7, 4.5, 4.453926701570681)","(16.0, 24.0, 23.636363636363637)","(3.7, 4.7, 4.622522522522523)","(11.0, 16.5, 15.794117647058824)","(21.0, 34.0, 32.2)","(12.0, 17.0, 16.75)","(9.0, 14.5, 14.478260869565217)"
07-01-2023 09:50:42.794520,"(11.0, 13.5, 12.893939393939394)","(5.5, 5.9, 5.878571428571429)","(15.0, 22.0, 21.46153846153846)","(3.7, 4.5, 4.453926701570681)","(16.0, 24.0, 23.652173913043477)","(3.7, 4.7, 4.622522522522523)","(11.0, 16.5, 15.794117647058824)","(21.0, 34.0, 32.2)","(12.0, 17.5, 16.952380952380953)","(9.0, 14.5, 14.478260869565217)"
07-01-2023 09:50:44.198547,"(11.0, 13.5, 12.893939393939394)","(5.5, 5.9, 5.848387096774194)","(15.0, 22.0, 21.46153846153846)","(3.7, 4.5, 4.453926701570681)","(16.0, 24.0, 23.652173913043477)","(3.7, 4.7, 4.622522522522523)","(11.0, 16.5, 15.794117647058824)","(21.0, 34.0, 32.2)","(12.0, 17.0, 16.952380952380953)","(9.0, 14.5, 14.478260869565217)"
07-01-2023 09:50:45.611477,"(11.0, 13.5, 13.034883720930232)","(5.5, 6.0, 5.848387096774194)","(15.0, 22.0, 21.46153846153846)","(3.7, 4.5, 4.452173913043478)","(16.0, 24.0, 23.652173913043477)","(3.7, 4.7, 4.622522522522523)","(11.0, 16.5, 15.615384615384615)","(21.0, 34.0, 32.2)","(12.0, 17.0, 16.952380952380953)","(9.0, 14.5, 14.709677419354838)"
07-01-2023 09:50:47.190437,"(11.0, 13.5, 13.034883720930232)","(5.5, 6.0, 5.871428571428571)","(15.0, 22.0, 21.46153846153846)","(3.7, 4.5, 4.452173913043478)","(16.0, 24.0, 23.652173913043477)","(3.7, 4.7, 4.622522522522523)","(11.0, 16.0, 15.545454545454545)","(21.0, 34.0, 32.2)","(12.0, 17.0, 17.333333333333332)","(9.0, 15.0, 14.578947368421053)"
07-01-2023 09:50:48.518200,"(11.0, 13.5, 13.034883720930232)","(5.5, 6.0, 5.871428571428571)","(15.0, 22.0, 21.46153846153846)","(3.7, 4.5, 4.452173913043478)","(16.0, 24.0, 23.652173913043477)","(3.7, 4.7, 4.619069767441861)","(11.0, 16.0, 15.655172413793103)","(21.0, 34.0, 32.5)","(12.0, 17.5, 17.396551724137932)","(9.0, 15.0, 14.627906976744185)"
07-01-2023 09:50:49.904668,"(11.0, 13.5, 13.034883720930232)","(5.5, 6.0, 5.871428571428571)","(15.0, 22.0, 21.46153846153846)","(3.7, 4.5, 4.452173913043478)","(16.0, 24.0, 23.583333333333332)","(3.7, 4.7, 4.61889400921659)","(11.0, 16.0, 15.655172413793103)","(21.0, 34.0, 32.5)","(12.0, 17.5, 17.396551724137932)","(9.0, 15.0, 14.693877551020408)"
07-01-2023 09:50:51.336265,"(11.0, 13.5, 13.034883720930232)","(5.5, 6.0, 5.8769230769230765)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.452747252747253)","(16.0, 24.0, 23.583333333333332)","(3.7, 4.7, 4.610204081632653)","(11.0, 16.0, 15.655172413793103)","(21.0, 34.0, 32.5)","(12.0, 17.5, 17.40909090909091)","(9.0, 15.0, 14.711538461538462)"
07-01-2023 09:50:52.851891,"(11.0, 13.5, 13.034883720930232)","(5.5, 6.0, 5.8769230769230765)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.453005464480874)","(16.0, 24.0, 23.583333333333332)","(3.7, 4.7, 4.6063829787234045)","(11.0, 16.0, 15.655172413793103)","(21.0, 34.0, 33.38461538461539)","(12.0, 17.5, 17.40909090909091)","(9.0, 15.0, 14.711538461538462)"
07-01-2023 09:50:54.357733,"(11.0, 13.5, 13.0)","(5.5, 6.0, 5.8769230769230765)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.453005464480874)","(16.0, 24.0, 23.583333333333332)","(3.7, 4.7, 4.6063829787234045)","(11.0, 16.0, 15.655172413793103)","(21.0, 34.0, 31.53846153846154)","(12.0, 17.5, 17.333333333333332)","(9.0, 15.0, 14.787234042553191)"
07-01-2023 09:50:56.067297,"(11.0, 13.5, 13.0)","(5.5, 6.0, 5.925)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.4532967032967035)","(16.0, 24.0, 23.6)","(3.7, 4.7, 4.6063829787234045)","(11.0, 16.0, 15.655172413793103)","(21.0, 34.0, 31.666666666666668)","(12.0, 17.5, 17.333333333333332)","(9.0, 15.0, 14.787234042553191)"
07-01-2023 09:50:57.651077,"(11.0, 13.5, 13.0)","(5.5, 6.0, 5.944444444444445)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.453591160220995)","(16.0, 24.0, 23.6)","(3.7, 4.7, 4.6063829787234045)","(11.0, 16.0, 15.655172413793103)","(21.0, 32.0, 29.75)","(12.0, 17.5, 17.342105263157894)","(9.0, 15.0, 14.761904761904763)"
07-01-2023 09:50:59.013080,"(11.0, 13.5, 13.0)","(5.5, 6.0, 5.963157894736843)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.451445086705203)","(16.0, 24.0, 23.6)","(3.7, 4.7, 4.595744680851063)","(11.0, 16.0, 15.696969696969697)","(21.0, 32.0, 29.692307692307693)","(12.0, 17.5, 17.386363636363637)","(9.0, 15.0, 14.743589743589745)"
07-01-2023 09:51:00.455284,"(11.0, 13.5, 13.0)","(5.5, 6.0, 5.963157894736843)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.451445086705203)","(16.0, 24.0, 23.6)","(3.7, 4.6, 4.595744680851063)","(11.0, 16.0, 15.696969696969697)","(21.0, 32.0, 29.692307692307693)","(12.0, 17.5, 17.386363636363637)","(9.0, 15.0, 14.743589743589745)"
07-01-2023 09:51:01.875229,"(11.0, 13.5, 12.98936170212766)","(5.5, 6.0, 5.966666666666667)","(15.0, 22.0, 21.545454545454547)","(3.7, 4.5, 4.449689440993789)","(16.0, 24.0, 23.473684210526315)","(3.7, 4.6, 4.589655172413793)","(11.0, 16.0, 15.666666666666666)","(21.0, 32.0, 29.692307692307693)","(12.0, 17.5, 17.414285714285715)","(9.0, 15.0, 14.647058823529411)"
07-01-2023 09:51:03.267698,"(11.0, 13.5, 12.98936170212766)","(5.5, 6.0, 5.955384615384616)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.449382716049383)","(16.0, 24.0, 23.473684210526315)","(3.7, 4.6, 4.548120300751879)","(11.0, 16.0, 15.689655172413794)","(21.0, 32.0, 29.692307692307693)","(12.0, 17.5, 17.414285714285715)","(9.0, 15.0, 14.68421052631579)"
07-01-2023 09:51:04.525866,"(11.0, 13.5, 12.979166666666666)","(5.5, 6.2, 5.955384615384616)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.449382716049383)","(16.0, 24.0, 23.4)","(3.7, 4.6, 4.548507462686567)","(11.0, 16.0, 15.666666666666666)","(21.0, 32.0, 29.692307692307693)","(12.0, 17.5, 17.38888888888889)","(9.0, 15.0, 14.928571428571429)"
07-01-2023 09:51:05.870164,"(11.0, 13.5, 12.979166666666666)","(5.5, 6.2, 6.052380952380952)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.449079754601227)","(16.0, 24.0, 23.4)","(3.7, 4.6, 4.552083333333333)","(11.0, 16.0, 15.72972972972973)","(21.0, 32.0, 29.692307692307693)","(12.0, 17.5, 17.38888888888889)","(9.0, 15.5, 15.055555555555555)"
07-01-2023 09:51:07.290724,"(11.0, 13.5, 13.053571428571429)","(5.5, 6.2, 6.045)","(15.0, 22.0, 21.5)","(3.7, 4.5, 4.449079754601227)","(16.0, 24.0, 23.4)","(3.7, 4.6, 4.552083333333333)","(11.0, 16.0, 15.342857142857143)","(21.0, 32.0, 29.692307692307693)","(12.0, 17.5, 17.38888888888889)","(9.0, 15.5, 14.642857142857142)"
07-01-2023 09:51:08.733238,"(11.0, 13.5, 13.053571428571429)","(5.5, 6.0, 5.914285714285715)","(15.0, 22.0, 21.818181818181817)","(3.7, 4.5, 4.453932584269663)","(16.0, 24.0, 23.61904761904762)","(3.7, 4.6, 4.570652173913043)","(11.0, 15.5, 14.366666666666667)","(21.0, 32.0, 29.692307692307693)","(12.0, 17.5, 17.185185185185187)","(9.0, 15.0, 14.642857142857142)"
07-01-2023 09:51:10.155860,"(11.0, 13.5, 13.159574468085106)","(5.5, 6.2, 6.048484848484849)","(16.0, 22.0, 22.0)","(3.7, 4.5, 4.459803921568628)","(17.0, 24.0, 23.61904761904762)","(3.7, 4.6, 4.556666666666667)","(11.0, 14.5, 14.26923076923077)","(21.0, 32.0, 29.692307692307693)","(13.0, 18.0, 17.29032258064516)","(10.0, 15.0, 14.642857142857142)"
07-01-2023 09:51:11.539058,"(11.0, 13.5, 13.159574468085106)","(5.5, 6.2, 6.101960784313725)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.459803921568628)","(17.0, 24.0, 23.61904761904762)","(3.7, 4.6, 4.559119496855346)","(11.0, 14.5, 14.26923076923077)","(21.0, 32.0, 29.692307692307693)","(13.0, 18.0, 17.428571428571427)","(10.0, 15.0, 14.642857142857142)"
07-01-2023 09:51:12.806433,"(11.0, 13.5, 13.129032258064516)","(5.5, 6.2, 6.141666666666667)","(16.0, 23.0, 22.142857142857142)","(3.7, 4.5, 4.476136363636364)","(17.0, 24.0, 23.652173913043477)","(3.7, 4.6, 4.561988304093567)","(11.0, 14.5, 14.323529411764707)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.444444444444443)","(10.0, 15.0, 14.67741935483871)"
07-01-2023 09:51:14.133611,"(11.0, 13.5, 13.129032258064516)","(5.5, 6.2, 6.141666666666667)","(16.0, 23.0, 22.25)","(3.7, 4.5, 4.476136363636364)","(17.0, 24.0, 23.652173913043477)","(3.7, 4.6, 4.573611111111111)","(11.0, 14.5, 14.323529411764707)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.444444444444443)","(10.0, 15.0, 14.782608695652174)"
07-01-2023 09:51:15.519980,"(11.0, 13.5, 13.129032258064516)","(5.5, 6.2, 6.026315789473685)","(16.0, 23.0, 22.25)","(3.7, 4.5, 4.462616822429907)","(17.0, 24.0, 23.652173913043477)","(3.7, 4.6, 4.6203125)","(11.0, 14.5, 14.323529411764707)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.4)","(10.0, 15.0, 14.8)"
07-01-2023 09:51:16.842717,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 21.928571428571427)","(3.7, 4.5, 4.462616822429907)","(17.0, 24.0, 23.565217391304348)","(3.7, 4.7, 4.6203125)","(11.0, 14.5, 14.071428571428571)","(21.0, 32.0, 29.857142857142858)","(13.0, 18.0, 17.4)","(10.0, 15.0, 14.782608695652174)"
07-01-2023 09:51:18.155411,"(11.0, 13.5, 13.120689655172415)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.462616822429907)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.6203125)","(11.0, 14.5, 13.904761904761905)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.8)"
07-01-2023 09:51:19.473489,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.462616822429907)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.6068493150684935)","(11.0, 14.0, 13.833333333333334)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.8)"
07-01-2023 09:51:20.824047,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.6068493150684935)","(11.0, 14.0, 13.904761904761905)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.8)"
07-01-2023 09:51:22.229626,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.6068493150684935)","(11.0, 14.0, 13.904761904761905)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.8)"
07-01-2023 09:51:23.492078,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.6068493150684935)","(11.0, 14.0, 13.904761904761905)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.8)"
07-01-2023 09:51:24.743789,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.6068493150684935)","(11.0, 14.0, 13.904761904761905)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.8)"
07-01-2023 09:51:25.945170,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.620930232558139)","(11.0, 14.0, 13.85)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.8)"
07-01-2023 09:51:27.208271,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.620930232558139)","(11.0, 14.0, 13.85)","(21.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:28.580241,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.068)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.620930232558139)","(11.0, 14.0, 13.833333333333334)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:29.883900,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.09)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.620930232558139)","(11.0, 14.0, 13.833333333333334)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:31.142816,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.09)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.620930232558139)","(11.0, 14.0, 13.619047619047619)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:32.374518,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.4, 6.2041958041958045)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.620930232558139)","(11.0, 14.0, 13.38888888888889)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:33.575753,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.4, 6.12)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.466336633663366)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.620930232558139)","(11.0, 13.5, 13.419354838709678)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:34.810595,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.12)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.476571428571429)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.622689075630252)","(11.0, 14.0, 13.419354838709678)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:36.105886,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.152212389380531)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.465686274509804)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.606363636363636)","(11.0, 14.0, 13.485714285714286)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.482758620689655)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:37.354807,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.4, 6.152212389380531)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.465686274509804)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.606363636363636)","(11.0, 14.0, 13.379310344827585)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.608695652173914)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:38.625648,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.2, 6.1682539682539685)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.465686274509804)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.606363636363636)","(11.0, 14.0, 13.379310344827585)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.608695652173914)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:39.897344,"(11.0, 13.5, 13.139344262295083)","(5.5, 6.4, 6.205555555555556)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.4655172413793105)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.606363636363636)","(11.0, 14.0, 13.318181818181818)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.608695652173914)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:41.173598,"(11.0, 14.0, 13.333333333333334)","(5.5, 6.4, 6.146534653465347)","(16.0, 23.0, 22.0)","(3.7, 4.5, 4.460576923076923)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.606363636363636)","(11.0, 13.5, 13.318181818181818)","(19.0, 32.0, 30.0)","(13.0, 18.0, 17.608695652173914)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:42.487438,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.2, 6.238709677419355)","(16.0, 23.0, 22.11764705882353)","(3.7, 4.5, 4.460576923076923)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.606363636363636)","(11.0, 13.5, 13.318181818181818)","(19.0, 32.0, 30.071428571428573)","(13.0, 18.0, 17.666666666666668)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:43.728601,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.4, 6.298989898989899)","(16.0, 23.0, 22.11764705882353)","(3.7, 4.5, 4.464285714285714)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.618253968253968)","(11.0, 13.5, 13.318181818181818)","(19.0, 32.0, 30.071428571428573)","(13.0, 18.0, 17.666666666666668)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:44.926875,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.2, 6.128571428571429)","(16.0, 23.0, 22.11764705882353)","(3.7, 4.5, 4.464285714285714)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.618253968253968)","(11.0, 13.5, 13.318181818181818)","(19.0, 32.0, 30.071428571428573)","(13.0, 18.0, 17.666666666666668)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:46.130231,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.2, 6.113924050632911)","(16.0, 23.0, 22.09090909090909)","(3.7, 4.5, 4.464285714285714)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.618253968253968)","(11.0, 13.5, 13.318181818181818)","(19.0, 32.0, 30.071428571428573)","(13.0, 18.0, 17.666666666666668)","(10.0, 15.0, 14.772727272727273)"
07-01-2023 09:51:47.370843,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.2, 6.086666666666667)","(16.0, 23.0, 22.09090909090909)","(3.7, 4.5, 4.475449101796407)","(17.0, 24.0, 23.6)","(3.7, 4.7, 4.544444444444444)","(11.0, 13.5, 13.318181818181818)","(19.0, 32.0, 30.071428571428573)","(13.0, 18.0, 17.666666666666668)","(10.0, 15.0, 14.833333333333334)"
07-01-2023 09:51:48.693439,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.2, 6.164179104477612)","(16.0, 23.0, 22.09090909090909)","(3.7, 4.5, 4.519540229885058)","(17.0, 24.0, 23.6)","(3.7, 4.6, 4.477717391304348)","(11.0, 13.5, 12.65625)","(19.0, 32.0, 30.2)","(13.0, 18.0, 17.666666666666668)","(10.0, 15.0, 14.88888888888889)"
07-01-2023 09:51:50.008400,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.4, 6.177464788732395)","(16.0, 23.0, 22.0)","(3.7, 4.6, 4.526744186046511)","(17.0, 24.0, 23.615384615384617)","(3.7, 4.5, 4.469767441860466)","(11.0, 13.0, 12.416666666666666)","(19.0, 32.0, 30.071428571428573)","(13.0, 18.0, 17.74074074074074)","(10.0, 15.0, 14.9)"
07-01-2023 09:51:51.269184,"(11.0, 14.0, 13.581395348837209)","(5.5, 6.4, 6.177464788732395)","(16.0, 23.0, 22.0)","(3.7, 4.6, 4.526744186046511)","(17.0, 24.0, 23.615384615384617)","(3.7, 4.5, 4.469767441860466)","(11.0, 13.0, 12.44)","(19.0, 32.0, 30.071428571428573)","(13.0, 18.0, 17.74074074074074)","(10.0, 15.0, 14.9)"
07-01-2023 09:51:52.472973,"(11.0, 14.0, 13.581395348837209)","(5.5, 6.4, 6.217241379310345)","(16.0, 23.0, 22.0)","(3.7, 4.6, 4.519230769230769)","(17.0, 24.0, 23.615384615384617)","(3.7, 4.5, 4.469767441860466)","(11.0, 13.0, 12.44)","(19.0, 32.0, 30.071428571428573)","(13.0, 18.0, 17.74074074074074)","(10.0, 15.0, 14.9)"
07-01-2023 09:51:53.682485,"(11.0, 14.0, 13.581395348837209)","(5.5, 6.4, 6.205504587155963)","(16.0, 23.0, 22.0)","(3.7, 4.6, 4.531521739130435)","(17.0, 24.0, 23.615384615384617)","(3.7, 4.5, 4.475)","(11.0, 13.0, 12.44)","(19.0, 32.0, 30.666666666666668)","(13.0, 18.0, 17.74074074074074)","(10.0, 15.0, 14.9)"
07-01-2023 09:51:54.891159,"(11.0, 14.0, 13.581395348837209)","(5.5, 6.4, 6.205504587155963)","(16.0, 23.0, 22.0)","(3.7, 4.6, 4.545121951219512)","(17.0, 24.0, 23.615384615384617)","(3.7, 4.5, 4.552631578947368)","(11.0, 13.0, 12.61111111111111)","(19.0, 32.0, 30.666666666666668)","(13.0, 18.0, 17.708333333333332)","(10.0, 15.0, 14.357142857142858)"
07-01-2023 09:51:56.150110,"(11.0, 13.5, 13.293103448275861)","(5.5, 6.4, 6.205504587155963)","(16.0, 23.0, 22.0)","(3.7, 4.6, 4.545454545454545)","(17.0, 24.0, 23.615384615384617)","(3.7, 4.6, 4.553333333333333)","(11.0, 13.0, 12.533333333333333)","(19.0, 32.0, 30.666666666666668)","(13.0, 18.0, 17.73076923076923)","(10.0, 14.5, 14.357142857142858)"
07-01-2023 09:51:57.373066,"(11.0, 13.5, 13.256756756756756)","(5.5, 6.2, 6.162222222222223)","(16.0, 23.0, 22.0)","(3.7, 4.6, 4.545454545454545)","(17.0, 24.0, 23.615384615384617)","(3.7, 4.6, 4.553333333333333)","(11.0, 13.0, 12.533333333333333)","(19.0, 32.0, 30.8)","(13.0, 18.0, 17.73076923076923)","(10.0, 14.5, 14.357142857142858)"
07-01-2023 09:51:58.656941,"(11.0, 13.5, 13.256756756756756)","(5.5, 6.4, 6.192857142857143)","(16.0, 23.0, 22.0)","(3.7, 4.6, 4.54009900990099)","(17.0, 24.0, 23.62962962962963)","(3.7, 4.6, 4.55531914893617)","(11.0, 13.0, 12.944444444444445)","(19.0, 32.0, 30.90909090909091)","(13.0, 18.0, 17.75)","(10.0, 14.5, 14.2)"
07-01-2023 09:51:59.898811,"(11.0, 13.5, 13.26923076923077)","(5.5, 6.2, 6.159574468085107)","(16.0, 23.0, 22.032258064516128)","(3.7, 4.6, 4.542654028436019)","(17.0, 24.0, 23.62962962962963)","(3.7, 4.6, 4.55531914893617)","(11.0, 13.0, 12.921052631578947)","(19.0, 32.0, 30.90909090909091)","(13.0, 18.0, 17.75)","(10.0, 14.5, 14.2)"
07-01-2023 09:52:01.209208,"(11.0, 13.5, 13.307692307692308)","(5.5, 6.2, 6.159574468085107)","(16.0, 23.0, 21.791666666666668)","(3.7, 4.6, 4.543062200956937)","(17.0, 24.0, 23.62962962962963)","(3.7, 4.6, 4.564150943396227)","(11.0, 13.5, 12.796296296296296)","(19.0, 32.0, 30.90909090909091)","(13.0, 18.0, 17.75)","(10.0, 14.5, 14.2)"
07-01-2023 09:52:02.494031,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.2, 6.089795918367347)","(16.0, 22.0, 21.791666666666668)","(3.7, 4.6, 4.543062200956937)","(17.0, 24.0, 23.666666666666668)","(3.7, 4.6, 4.54125)","(11.0, 13.5, 12.796296296296296)","(19.0, 32.0, 30.90909090909091)","(13.0, 18.0, 17.75)","(10.0, 14.5, 14.2)"
07-01-2023 09:52:03.760986,"(11.0, 14.0, 13.307692307692308)","(5.5, 6.2, 6.089795918367347)","(16.0, 22.0, 22.11764705882353)","(3.7, 4.6, 4.510416666666667)","(17.0, 24.0, 23.666666666666668)","(3.7, 4.6, 4.54125)","(11.0, 13.5, 12.796296296296296)","(19.0, 32.0, 30.90909090909091)","(13.0, 18.0, 17.75)","(10.0, 14.5, 14.227272727272727)"
07-01-2023 09:52:04.948608,"(11.0, 14.0, 13.238095238095237)","(5.5, 6.2, 6.135714285714286)","(16.0, 23.0, 22.11764705882353)","(3.7, 4.6, 4.511034482758621)","(17.0, 24.0, 23.666666666666668)","(3.7, 4.6, 4.547191011235955)","(11.0, 13.5, 12.796296296296296)","(19.0, 32.0, 30.90909090909091)","(13.0, 18.0, 17.78125)","(10.0, 14.5, 13.875)"
07-01-2023 09:52:06.177864,"(11.0, 14.0, 13.238095238095237)","(5.5, 6.4, 6.175147928994083)","(16.0, 23.0, 22.142857142857142)","(3.7, 4.6, 4.53)","(17.0, 24.0, 23.677419354838708)","(3.7, 4.6, 4.561290322580645)","(11.0, 13.5, 12.844827586206897)","(19.0, 32.0, 31.0)","(13.0, 18.0, 17.892857142857142)","(10.0, 14.0, 13.282608695652174)"
