,Sirius Thinking,Garside To Excel,Blinks Princess,Leonidas,Mighty Kristy,Crab,Sublime Dallas,Tanyas Babe
07-12-2022 13:30:54.217327,"(8.0, 22.0, 14.5)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.833157894736842)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 28.333333333333332)","(19.0, 70.0, 30.833333333333332)"
07-12-2022 13:30:55.320842,"(8.0, 22.0, 14.5)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.833157894736842)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 28.333333333333332)","(19.0, 70.0, 30.833333333333332)"
07-12-2022 13:30:56.412710,"(8.0, 22.0, 14.5)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.833157894736842)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 28.333333333333332)","(19.0, 70.0, 30.833333333333332)"
07-12-2022 13:30:57.709325,"(8.0, 22.0, 14.5)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.833157894736842)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 28.333333333333332)","(19.0, 70.0, 30.833333333333332)"
07-12-2022 13:30:58.955404,"(8.0, 22.0, 14.5)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.833157894736842)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 28.333333333333332)","(19.0, 70.0, 30.833333333333332)"
07-12-2022 13:31:00.114130,"(8.0, 22.0, 14.5)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.833157894736842)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 28.333333333333332)","(19.0, 70.0, 42.22222222222222)"
07-12-2022 13:31:01.278001,"(8.0, 21.0, 14.333333333333334)","(2.2, 2.74, 2.6090909090909093)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8397297297297297)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 28.333333333333332)","(19.0, 70.0, 42.22222222222222)"
07-12-2022 13:31:02.404347,"(8.0, 21.0, 14.333333333333334)","(2.2, 2.74, 2.6090909090909093)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8397297297297297)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:03.516630,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:04.613228,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:05.739344,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:07.059145,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:08.313609,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:09.659025,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:10.912340,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:12.040901,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:13.271424,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:14.505535,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:15.832056,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:17.203203,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:18.404246,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 45.0)"
07-12-2022 13:31:19.560831,"(8.0, 25.0, 15.0)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:20.680019,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:21.724619,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:22.953550,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:24.155840,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:25.364949,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 350.0)","(41.0, 340.0, 149.71428571428572)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:26.593182,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:27.807688,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:29.089792,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:30.195474,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:31.347785,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:32.704839,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:33.832862,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:35.189937,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:36.430350,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:37.722779,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:39.086047,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:40.391906,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:41.670892,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:42.859622,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:44.065902,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:45.372982,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:46.818555,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:48.093558,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:49.322289,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:50.477497,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:51.575154,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:52.731825,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:53.905194,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:55.102244,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:56.324528,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:57.344562,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:58.482499,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:31:59.752013,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:00.988263,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:02.190317,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:03.320608,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:04.369490,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:05.632949,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:06.741397,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:07.938388,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:09.095199,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:10.265553,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:11.381552,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 96.18181818181819)","(21.0, 60.0, 40.5)","(19.0, 70.0, 29.166666666666664)"
07-12-2022 13:32:12.480583,"(8.0, 25.0, 15.416666666666666)","(2.2, 2.74, 2.58)","(61.0, 400.0, 102.22222222222223)","(1.6, 1.92, 1.8218918918918918)","(71.0, 570.0, 170.0)","(41.0, 340.0, 214.8)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:32:13.558882,"(8.0, 24.0, 16.125)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8308108108108108)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:32:14.684148,"(8.0, 24.0, 16.125)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8308108108108108)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:32:15.890626,"(8.0, 24.0, 16.125)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8308108108108108)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 41.647058823529406)","(19.0, 70.0, 27.333333333333332)"
07-12-2022 13:32:17.059214,"(8.0, 24.0, 16.125)","(2.2, 2.74, 2.5945454545454547)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8308108108108108)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:18.217630,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:19.277221,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:20.408146,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:21.606296,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:22.755564,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:23.962239,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:25.081549,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:26.175097,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:27.359987,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:28.532573,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:29.702089,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:30.895955,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:32.077061,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:33.310092,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
07-12-2022 13:32:34.380325,"(8.0, 25.0, 14.777777777777779)","(2.2, 2.74, 2.58)","(61.0, 390.0, 146.25)","(1.6, 1.92, 1.8218918918918918)","(71.0, 560.0, 168.0)","(41.0, 330.0, 214.8)","(21.0, 60.0, 40.5)","(19.0, 70.0, 26.444444444444443)"
