,Stoker Ace,Mister Hart,Onlysbest,Quick Step Nz,Magicol Ideal Nz,Arts Peregrine,Gabbys Sportstar,October Racketeer,Watchful Lady,Mighty George Nz
06-01-2023 15:44:24.769875,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.64)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:26.019577,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.64)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:27.203673,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.64)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:28.381900,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.64)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:29.631519,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.64)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:30.993075,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:32.267287,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:33.420282,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:34.848151,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:36.168318,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:44:37.417049,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.72)","(6.0, 99999, 99990)"
06-01-2023 15:44:38.637803,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.72)","(6.0, 99999, 99990)"
06-01-2023 15:44:39.901236,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 10.05)","(6.0, 99999, 99990)"
06-01-2023 15:44:41.086194,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.666666666666664)","(5.5, 9.0, 8.466666666666667)","(7.5, 12.0, 9.833333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:42.306472,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 20.333333333333332)","(5.5, 9.0, 8.466666666666667)","(7.5, 12.0, 10.1)","(6.0, 99999, 99990)"
06-01-2023 15:44:43.499756,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 20.333333333333332)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.5, 10.1)","(6.0, 99999, 99990)"
06-01-2023 15:44:44.734835,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.5, 10.1)","(6.0, 99999, 99990)"
06-01-2023 15:44:46.081102,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.5, 10.1)","(6.0, 99999, 99990)"
06-01-2023 15:44:47.203862,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.5, 10.1)","(6.0, 99999, 99990)"
06-01-2023 15:44:48.294207,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:49.446622,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:50.587571,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:51.729238,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:52.866787,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:53.952880,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:55.081941,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:56.360893,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:57.586380,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:44:58.849297,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:00.043012,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:01.281553,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:02.535974,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.5)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:03.854027,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 22.0)","(5.5, 9.0, 8.466666666666667)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:05.051321,"(2.6, 3.15, 3.0999999999999996)","(31.0, 70.0, 49.0)","(6.0, 8.8, 7.6000000000000005)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 28.0, 22.666666666666668)","(5.5, 9.0, 8.68)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:06.317999,"(2.6, 3.15, 3.1)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.0)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 26.0, 22.666666666666668)","(5.5, 9.0, 8.68)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:07.560365,"(2.6, 3.15, 3.1)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.0)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 26.0, 20.5)","(5.5, 9.0, 8.68)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:08.724569,"(2.6, 3.15, 3.1)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.0)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 25.0, 20.5)","(5.5, 9.0, 8.68)","(7.5, 11.0, 9.933333333333334)","(6.0, 99999, 99990)"
06-01-2023 15:45:09.875276,"(2.6, 3.15, 3.1)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.0)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 25.0, 25.75)","(5.5, 9.0, 8.68)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:10.979928,"(2.6, 3.15, 2.9033333333333333)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 12.0)","(17.0, 29.0, 24.0)","(5.5, 9.0, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:12.106138,"(2.6, 3.15, 2.9779999999999998)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 28.0, 24.0)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:13.283369,"(2.6, 3.15, 2.9450000000000003)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 28.0, 26.4)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:14.389259,"(2.6, 3.15, 2.955)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:15.522633,"(2.6, 3.15, 2.955)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:16.855222,"(2.6, 3.15, 2.955)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:18.011732,"(2.6, 3.15, 2.955)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:19.250757,"(2.6, 3.15, 2.955)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:20.886869,"(2.6, 3.15, 2.955)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:22.100907,"(2.6, 3.15, 2.955)","(31.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(15.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(5.5, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:23.570494,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 9.8)","(6.0, 99999, 99990)"
06-01-2023 15:45:24.905511,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 9.7)","(6.0, 99999, 99990)"
06-01-2023 15:45:26.140283,"(2.6, 3.15, 2.9033333333333333)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.0, 9.7)","(6.0, 99999, 99990)"
06-01-2023 15:45:27.427705,"(2.6, 3.15, 2.9033333333333333)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.0, 9.7)","(6.0, 99999, 99990)"
06-01-2023 15:45:28.752070,"(2.6, 3.15, 2.9033333333333333)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:29.897901,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:31.070045,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:32.277542,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:33.426914,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:34.641628,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:35.819726,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:36.944266,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:38.360937,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:39.538670,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:40.780093,"(2.6, 3.15, 2.955)","(41.0, 70.0, 49.0)","(6.0, 8.8, 8.266666666666667)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:42.008299,"(2.6, 3.1, 3.064)","(41.0, 70.0, 49.0)","(6.0, 8.8, 7.9)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.16)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:43.242830,"(2.6, 3.1, 2.9299999999999997)","(41.0, 70.0, 49.0)","(6.0, 8.6, 7.9)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.6, 9.32)","(7.5, 10.5, 9.766666666666667)","(6.0, 99999, 99990)"
06-01-2023 15:45:44.475716,"(2.6, 3.1, 3.04)","(41.0, 70.0, 49.0)","(6.0, 8.6, 7.9)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 10.5, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:45.671022,"(2.6, 3.1, 3.033333333333333)","(41.0, 70.0, 49.0)","(6.0, 8.6, 7.9)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:46.956132,"(2.6, 3.1, 2.98)","(41.0, 70.0, 49.0)","(6.0, 8.6, 7.800000000000001)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:48.195733,"(2.6, 3.1, 2.873333333333333)","(41.0, 70.0, 49.0)","(6.0, 8.4, 7.800000000000001)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:49.325056,"(2.6, 3.05, 2.8566666666666665)","(41.0, 70.0, 49.0)","(6.0, 8.4, 7.800000000000001)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:50.476601,"(2.6, 3.05, 2.8566666666666665)","(41.0, 70.0, 49.0)","(6.0, 8.4, 7.800000000000001)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:51.627427,"(2.6, 3.05, 2.8566666666666665)","(41.0, 70.0, 49.0)","(6.0, 8.4, 7.800000000000001)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:52.776538,"(2.6, 3.15, 2.8899999999999997)","(41.0, 70.0, 49.0)","(6.0, 8.4, 7.800000000000001)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:53.880006,"(2.6, 3.05, 2.905)","(41.0, 70.0, 49.0)","(6.0, 8.4, 7.800000000000001)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
06-01-2023 15:45:55.312663,"(2.6, 3.05, 2.905)","(41.0, 70.0, 49.0)","(6.0, 8.4, 7.418181818181818)","(16.0, 99999, 99990)","(21.0, 99999, 99990)","(9.0, 15.0, 13.2)","(17.0, 29.0, 26.4)","(6.0, 9.8, 9.32)","(7.5, 11.0, 10.2)","(6.0, 99999, 99990)"
