,Not Today,Turbo Worm,Wonder Woolly,Japanese Black,Stay Humble,Kitty Keen
12-01-2023 15:47:04.504912,"(10.0, 32.0, 29.857142857142858)","(1.7, 1.89, 1.8786792452830188)","(18.0, 140.0, 51.42857142857143)","(13.0, 34.0, 34.75)","(16.0, 44.0, 38.333333333333336)","(2.6, 3.05, 2.88)"
12-01-2023 15:47:05.550456,"(10.0, 32.0, 30.333333333333336)","(1.7, 1.89, 1.8786792452830188)","(18.0, 110.0, 56.52173913043478)","(13.0, 38.0, 34.75)","(16.0, 44.0, 38.333333333333336)","(2.6, 2.96, 2.808333333333333)"
12-01-2023 15:47:06.494577,"(10.0, 32.0, 29.0)","(1.7, 1.89, 1.8786792452830188)","(18.0, 100.0, 54.18181818181819)","(13.0, 38.0, 34.75)","(16.0, 44.0, 41.16666666666667)","(2.6, 2.9, 2.8674999999999997)"
12-01-2023 15:47:07.600685,"(10.0, 40.0, 27.473684210526315)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 72.66666666666666)","(13.0, 38.0, 32.5)","(16.0, 44.0, 41.875)","(2.6, 2.98, 2.904)"
12-01-2023 15:47:08.669329,"(10.0, 38.0, 32.285714285714285)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 72.66666666666666)","(13.0, 40.0, 32.5)","(16.0, 44.0, 41.875)","(2.6, 2.96, 2.8784)"
12-01-2023 15:47:09.643513,"(10.0, 38.0, 28.545454545454547)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 72.66666666666666)","(13.0, 40.0, 35.0)","(16.0, 44.0, 41.875)","(2.6, 2.94, 2.8449999999999998)"
12-01-2023 15:47:10.734535,"(10.0, 38.0, 33.27272727272727)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 63.733333333333334)","(13.0, 40.0, 35.0)","(16.0, 44.0, 41.875)","(2.6, 2.9, 2.821176470588235)"
12-01-2023 15:47:11.840022,"(10.0, 38.0, 33.27272727272727)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 63.733333333333334)","(13.0, 40.0, 35.5)","(16.0, 44.0, 41.57142857142857)","(2.6, 2.86, 2.808)"
12-01-2023 15:47:12.881677,"(10.0, 36.0, 33.5)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 63.733333333333334)","(13.0, 40.0, 38.125)","(16.0, 44.0, 41.16666666666667)","(2.6, 2.82, 2.837142857142857)"
12-01-2023 15:47:13.915239,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 63.733333333333334)","(13.0, 40.0, 38.125)","(16.0, 44.0, 41.16666666666667)","(2.6, 2.98, 2.81125)"
12-01-2023 15:47:14.890046,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 63.733333333333334)","(13.0, 40.0, 38.125)","(16.0, 44.0, 41.16666666666667)","(2.6, 2.98, 2.81125)"
12-01-2023 15:47:15.841392,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 63.733333333333334)","(13.0, 40.0, 38.125)","(16.0, 44.0, 41.16666666666667)","(2.6, 2.98, 2.81125)"
12-01-2023 15:47:16.901874,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 61.5)","(13.0, 40.0, 36.66666666666667)","(16.0, 44.0, 39.14285714285714)","(2.6, 2.98, 2.81125)"
12-01-2023 15:47:18.021291,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8786792452830188)","(18.0, 95.0, 36.333333333333336)","(13.0, 40.0, 36.5)","(16.0, 44.0, 39.42857142857143)","(2.6, 2.98, 2.8284210526315787)"
12-01-2023 15:47:19.148456,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8691666666666666)","(18.0, 95.0, 36.333333333333336)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.98, 2.873333333333333)"
12-01-2023 15:47:20.189381,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8691666666666666)","(18.0, 95.0, 36.333333333333336)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.98, 2.8670588235294114)"
12-01-2023 15:47:21.079348,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8691666666666666)","(18.0, 95.0, 36.333333333333336)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.98, 2.8670588235294114)"
12-01-2023 15:47:22.022491,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8691666666666666)","(18.0, 95.0, 36.333333333333336)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.98, 2.9257142857142857)"
12-01-2023 15:47:23.100782,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8691666666666666)","(18.0, 90.0, 59.5)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.96, 2.833333333333333)"
12-01-2023 15:47:24.264141,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8691666666666666)","(18.0, 90.0, 41.2)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.94, 2.867272727272727)"
12-01-2023 15:47:25.303608,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8691666666666666)","(18.0, 90.0, 41.2)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.9, 2.8066666666666666)"
12-01-2023 15:47:26.524421,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8725581395348836)","(18.0, 85.0, 47.66666666666667)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.86, 2.793333333333333)"
12-01-2023 15:47:27.589887,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8717073170731706)","(18.0, 85.0, 47.66666666666667)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.82, 2.8866666666666667)"
12-01-2023 15:47:28.592505,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8717073170731706)","(18.0, 85.0, 47.66666666666667)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.9, 2.853333333333333)"
12-01-2023 15:47:29.782122,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.867659574468085)","(18.0, 85.0, 47.66666666666667)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.86, 2.7600000000000002)"
12-01-2023 15:47:30.798058,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.867659574468085)","(18.0, 85.0, 47.66666666666667)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.82, 2.78)"
12-01-2023 15:47:31.865100,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8717073170731706)","(18.0, 85.0, 47.66666666666667)","(13.0, 40.0, 36.5)","(16.0, 44.0, 40.0)","(2.6, 2.8, 2.7750000000000004)"
12-01-2023 15:47:33.239698,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8717073170731706)","(18.0, 85.0, 40.2)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.88, 2.836)"
12-01-2023 15:47:34.276869,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8717073170731706)","(18.0, 85.0, 40.2)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.86, 2.807272727272727)"
12-01-2023 15:47:35.527600,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 85.0, 74.22222222222223)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.84, 2.8)"
12-01-2023 15:47:36.562016,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 80.0, 74.22222222222223)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.84, 2.8)"
12-01-2023 15:47:37.508936,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 80.0, 74.22222222222223)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.84, 2.8)"
12-01-2023 15:47:38.399375,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 80.0, 74.22222222222223)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.84, 2.7885714285714283)"
12-01-2023 15:47:39.562589,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 80.0, 74.22222222222223)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.84, 2.7885714285714283)"
12-01-2023 15:47:40.659221,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 80.0, 74.22222222222223)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.84, 2.7885714285714283)"
12-01-2023 15:47:41.625097,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 80.0, 74.22222222222223)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.84, 2.8146666666666667)"
12-01-2023 15:47:42.728175,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 80.0, 74.22222222222223)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.88, 2.880909090909091)"
12-01-2023 15:47:43.970146,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 75.0, 65.33333333333334)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.9, 2.9375)"
12-01-2023 15:47:45.298525,"(10.0, 36.0, 34.57142857142857)","(1.7, 1.89, 1.8422727272727273)","(18.0, 70.0, 60.888888888888886)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.96, 2.915)"
12-01-2023 15:47:46.514355,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 65.0, 56.44444444444444)","(13.0, 40.0, 38.0)","(16.0, 44.0, 41.714285714285715)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:47.669558,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 60.0, 37.666666666666664)","(13.0, 40.0, 36.285714285714285)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:48.962155,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 55.0, 36.0)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:50.068149,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 50.0, 36.0)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:51.195783,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 50.0, 40.5)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:52.096900,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 40.5)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:53.159796,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 40.5)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:54.327405,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 40.5)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:55.389555,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 40.5)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:56.414590,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 40.5)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:57.392014,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 40.5)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:58.433875,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 40.5)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:47:59.448539,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 41.57142857142857)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:00.530855,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 41.57142857142857)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:01.662814,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 41.57142857142857)","(13.0, 40.0, 36.75)","(16.0, 44.0, 40.25)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:02.716764,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8422727272727273)","(18.0, 48.0, 41.57142857142857)","(13.0, 40.0, 36.75)","(16.0, 44.0, 36.5)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:03.644700,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 32.2)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:04.587670,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:05.618646,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:06.617521,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:07.595122,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:08.600884,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:09.594031,"(10.0, 36.0, 34.0)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 32.2)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:10.547698,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:11.549486,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 38.0)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:12.600882,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.0625)","(16.0, 44.0, 33.21875)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:13.600033,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 33.21875)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:14.632453,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.89, 1.8423809523809525)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 33.21875)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:15.690552,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.89, 1.8431250000000001)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 31.588235294117645)","(16.0, 44.0, 33.21875)","(2.6, 2.96, 2.933333333333333)"
12-01-2023 15:48:16.816876,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.88, 1.776875)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 29.0)","(16.0, 44.0, 33.21875)","(2.6, 2.96, 2.8466666666666667)"
12-01-2023 15:48:17.780683,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.88, 1.7883333333333333)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 26.285714285714285)","(16.0, 44.0, 32.5)","(2.6, 2.98, 2.916)"
12-01-2023 15:48:18.671798,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.8025)","(18.0, 48.0, 38.526315789473685)","(13.0, 40.0, 26.285714285714285)","(16.0, 44.0, 32.5)","(2.6, 2.98, 2.86)"
12-01-2023 15:48:19.696042,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.8121428571428573)","(18.0, 48.0, 38.526315789473685)","(13.0, 38.0, 32.0)","(16.0, 44.0, 32.5)","(2.6, 2.98, 2.9036363636363633)"
12-01-2023 15:48:20.746417,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.798)","(18.0, 48.0, 38.526315789473685)","(13.0, 36.0, 32.0)","(16.0, 44.0, 32.5)","(2.6, 2.98, 2.973333333333333)"
12-01-2023 15:48:21.745273,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.8185714285714287)","(18.0, 48.0, 38.526315789473685)","(13.0, 36.0, 26.666666666666668)","(16.0, 44.0, 32.5)","(2.6, 3.0, 2.9885714285714284)"
12-01-2023 15:48:22.733261,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.807)","(18.0, 48.0, 38.526315789473685)","(13.0, 36.0, 30.666666666666668)","(16.0, 44.0, 32.5)","(2.6, 3.0, 2.9885714285714284)"
12-01-2023 15:48:23.649244,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.7875)","(18.0, 48.0, 38.526315789473685)","(13.0, 34.0, 30.666666666666668)","(16.0, 44.0, 32.5)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:24.626574,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.8033333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 34.0, 30.666666666666668)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:25.623795,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.795)","(18.0, 48.0, 38.526315789473685)","(13.0, 34.0, 29.333333333333332)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:26.696494,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.795)","(18.0, 48.0, 38.526315789473685)","(13.0, 32.0, 29.333333333333332)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:27.787683,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.795)","(18.0, 48.0, 38.526315789473685)","(13.0, 32.0, 28.0)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:28.691243,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.795)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 28.0)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:29.687073,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.7875)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 29.0)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:30.764973,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.795)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 27.0)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:31.784592,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.795)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 27.0)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:32.864488,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.798)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 26.25)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:33.967122,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.822)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 26.25)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:35.059163,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.87, 1.816)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 26.25)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:36.078947,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 26.25)","(16.0, 44.0, 31.22222222222222)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:37.044026,"(10.0, 36.0, 35.23076923076923)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 26.25)","(16.0, 44.0, 31.142857142857142)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:38.072531,"(10.0, 38.0, 34.0)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 26.25)","(16.0, 44.0, 31.142857142857142)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:39.056626,"(10.0, 38.0, 35.25)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 26.25)","(16.0, 44.0, 31.142857142857142)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:40.150392,"(10.0, 38.0, 32.5)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 44.0, 31.142857142857142)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:41.479717,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 44.0, 31.142857142857142)","(2.6, 3.0, 2.9876923076923076)"
12-01-2023 15:48:42.631628,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 44.0, 37.8)","(2.6, 3.0, 2.991764705882353)"
12-01-2023 15:48:43.603218,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.94)"
12-01-2023 15:48:44.627412,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.9699999999999998)"
12-01-2023 15:48:45.668440,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.993333333333333)"
12-01-2023 15:48:46.716358,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.993333333333333)"
12-01-2023 15:48:47.824229,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.9817391304347827)"
12-01-2023 15:48:48.916175,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.9817391304347827)"
12-01-2023 15:48:49.999312,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.9817391304347827)"
12-01-2023 15:48:50.982597,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.98)"
12-01-2023 15:48:51.945249,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.98)"
12-01-2023 15:48:52.954538,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.98)"
12-01-2023 15:48:53.981748,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.98)"
12-01-2023 15:48:54.997173,"(10.0, 38.0, 35.8)","(1.7, 1.86, 1.8133333333333335)","(18.0, 48.0, 38.526315789473685)","(13.0, 30.0, 25.636363636363637)","(16.0, 40.0, 35.285714285714285)","(2.6, 3.0, 2.977894736842105)"
