,Hidden Radar,More Sensation,Polarizer,Stressful Hope,Showtime Caesar,Inconsequential,Urana Lot,Just Too Fancy
10-01-2023 20:29:10.192750,"(7.0, 8.8, 8.48)","(3.7, 5.4, 5.25)","(8.5, 11.0, 10.72)","(3.5, 3.5, 3.3944444444444444)","(8.5, 15.5, 14.125)","(6.5, 11.0, 10.55)","(8.5, 11.0, 10.884615384615385)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:11.462423,"(7.0, 8.8, 8.48)","(3.9, 5.4, 5.25)","(8.5, 11.0, 10.533333333333333)","(3.2, 3.45, 3.425)","(9.0, 15.5, 14.125)","(7.0, 11.0, 10.55)","(8.5, 11.0, 10.884615384615385)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:12.708639,"(7.0, 8.8, 8.48)","(3.9, 5.4, 5.25)","(8.5, 11.0, 10.533333333333333)","(3.2, 3.45, 3.45)","(9.0, 15.5, 14.125)","(7.0, 11.0, 10.55)","(8.5, 11.0, 10.884615384615385)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:14.008816,"(7.0, 8.8, 8.48)","(3.9, 5.4, 5.25)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.5, 3.4307692307692306)","(9.0, 15.5, 14.125)","(7.0, 11.0, 10.55)","(8.5, 11.0, 10.884615384615385)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:15.232970,"(7.0, 8.8, 8.48)","(3.9, 5.4, 5.25)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.5, 3.392857142857143)","(9.0, 15.5, 14.125)","(7.0, 11.0, 10.55)","(8.5, 11.0, 10.884615384615385)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:16.345582,"(7.0, 8.8, 8.48)","(3.9, 5.4, 5.25)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.5, 3.3815789473684212)","(9.0, 15.5, 14.0)","(7.0, 11.0, 10.55)","(8.5, 11.0, 10.884615384615385)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:17.532732,"(7.0, 8.8, 8.48)","(3.9, 5.4, 5.25)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.5, 3.3000000000000003)","(9.0, 15.5, 14.0)","(7.0, 11.0, 10.55)","(8.5, 11.0, 11.326923076923077)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:18.812709,"(7.0, 8.8, 8.48)","(3.9, 5.4, 5.4)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.35, 3.2624999999999997)","(9.0, 15.5, 14.0)","(7.0, 11.0, 10.55)","(8.5, 11.5, 11.944444444444445)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:20.053888,"(7.0, 8.8, 8.48)","(3.9, 5.5, 5.4)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.3, 3.2333333333333334)","(9.0, 15.5, 14.0)","(7.0, 11.0, 10.55)","(8.5, 12.5, 11.931818181818182)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:21.219859,"(7.0, 8.8, 8.48)","(3.9, 5.7, 5.433333333333334)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.3, 3.159375)","(9.0, 15.5, 14.0)","(7.0, 11.0, 10.7)","(8.5, 12.5, 11.931818181818182)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:22.676726,"(7.0, 8.8, 8.48)","(3.9, 5.6, 5.5625)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.3, 3.205263157894737)","(9.0, 15.5, 14.125)","(7.0, 11.0, 10.55)","(8.5, 12.5, 11.328125)","(15.0, 25.0, 22.272727272727273)"
10-01-2023 20:29:24.073802,"(7.0, 8.8, 8.48)","(3.9, 5.6, 5.5625)","(8.5, 11.0, 10.458333333333334)","(3.2, 3.3, 3.1142857142857143)","(9.0, 15.5, 14.333333333333334)","(7.0, 11.0, 10.8)","(8.5, 12.5, 11.18421052631579)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:25.424185,"(7.0, 8.8, 8.46)","(3.9, 5.9, 5.855555555555556)","(8.5, 11.0, 10.379310344827585)","(3.2, 3.3, 3.1142857142857143)","(9.0, 15.0, 14.25)","(7.0, 11.0, 10.862068965517242)","(8.5, 12.5, 11.18421052631579)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:26.557904,"(7.0, 8.8, 8.46)","(3.9, 5.9, 5.763636363636364)","(8.5, 11.0, 10.379310344827585)","(3.2, 3.25, 3.158333333333333)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.0, 10.862068965517242)","(8.5, 12.5, 11.18421052631579)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:27.753365,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.733333333333333)","(8.5, 11.0, 10.379310344827585)","(3.2, 3.25, 3.15)","(9.0, 15.0, 14.035714285714286)","(7.0, 11.0, 10.862068965517242)","(8.5, 12.5, 11.551724137931036)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:28.970605,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.733333333333333)","(8.5, 11.0, 10.379310344827585)","(3.2, 3.25, 3.119565217391304)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.0, 10.862068965517242)","(8.5, 12.5, 11.551724137931036)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:30.153968,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.98)","(8.5, 11.0, 10.379310344827585)","(3.1, 3.25, 3.116071428571429)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.0, 10.862068965517242)","(8.5, 12.5, 11.666666666666666)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:31.365638,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.98)","(8.5, 11.0, 10.379310344827585)","(3.1, 3.25, 3.105769230769231)","(9.0, 15.0, 14.035714285714286)","(7.0, 11.0, 11.285714285714286)","(8.5, 12.5, 11.666666666666666)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:32.501982,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.98)","(8.5, 11.0, 10.379310344827585)","(3.1, 3.25, 3.104347826086957)","(9.0, 15.0, 14.035714285714286)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.46551724137931)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:33.718466,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.98)","(8.5, 11.0, 10.379310344827585)","(3.1, 3.2, 3.104347826086957)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.617647058823529)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:35.007422,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.98)","(8.5, 11.0, 10.379310344827585)","(3.1, 3.2, 3.1142857142857143)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.617647058823529)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:36.267351,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.98)","(8.5, 11.0, 10.379310344827585)","(3.1, 3.25, 3.1136363636363638)","(9.0, 15.0, 14.035714285714286)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.617647058823529)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:37.504312,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.8)","(8.5, 11.0, 10.255172413793105)","(3.1, 3.25, 3.1136363636363638)","(9.0, 15.0, 14.035714285714286)","(7.0, 11.5, 11.285714285714286)","(8.5, 12.5, 11.617647058823529)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:38.649689,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.8)","(8.5, 11.0, 10.255172413793105)","(3.1, 3.25, 3.11)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.617647058823529)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:39.807729,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.8)","(8.5, 11.0, 10.255172413793105)","(3.1, 3.25, 3.1125000000000003)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.61111111111111)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:41.000686,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.8)","(8.5, 11.0, 9.74)","(3.1, 3.2, 3.1125000000000003)","(9.0, 15.0, 14.035714285714286)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.61111111111111)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:42.194110,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.8)","(8.5, 11.0, 10.187096774193549)","(3.1, 3.2, 3.151724137931035)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 10.9)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:43.269723,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.8)","(8.5, 11.0, 10.187096774193549)","(3.1, 3.2, 3.151724137931035)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.54)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:44.383893,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.8)","(8.5, 11.0, 10.187096774193549)","(3.1, 3.2, 3.151724137931035)","(9.0, 15.0, 14.035714285714286)","(7.0, 11.5, 11.233333333333333)","(8.5, 12.5, 11.54)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:45.540470,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.8)","(8.5, 11.0, 10.187096774193549)","(3.1, 3.2, 3.291176470588235)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.5, 11.285714285714286)","(8.5, 12.5, 11.54)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:46.770626,"(7.0, 8.8, 8.46)","(3.9, 6.0, 5.973333333333334)","(8.5, 11.0, 10.13103448275862)","(3.1, 3.3, 3.221428571428571)","(9.0, 15.0, 13.916666666666666)","(7.0, 11.5, 10.833333333333334)","(8.5, 12.5, 11.54)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:47.976951,"(7.0, 8.8, 8.631578947368421)","(4.0, 5.8, 5.786666666666666)","(8.5, 11.0, 10.13103448275862)","(3.1, 3.3, 3.216666666666667)","(9.0, 14.0, 14.035714285714286)","(7.0, 11.0, 10.833333333333334)","(8.5, 12.5, 11.54)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:49.079201,"(7.0, 8.8, 8.635294117647058)","(4.0, 5.8, 5.786666666666666)","(8.5, 11.0, 10.13103448275862)","(3.1, 3.25, 3.216666666666667)","(9.0, 15.0, 14.035714285714286)","(7.0, 11.0, 10.833333333333334)","(8.5, 12.5, 11.661290322580644)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:50.141217,"(7.0, 8.8, 8.635294117647058)","(4.0, 5.8, 5.786666666666666)","(8.5, 11.0, 10.13103448275862)","(3.1, 3.25, 3.2071428571428573)","(9.0, 15.0, 14.289473684210526)","(7.0, 11.0, 10.833333333333334)","(8.5, 12.5, 11.661290322580644)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:51.297833,"(7.0, 8.8, 8.635294117647058)","(4.0, 5.8, 5.7749999999999995)","(8.5, 11.0, 10.192307692307692)","(3.1, 3.25, 3.175)","(9.0, 15.0, 14.333333333333334)","(7.0, 11.0, 10.833333333333334)","(8.5, 12.5, 11.558823529411764)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:52.530858,"(7.0, 8.8, 8.635294117647058)","(4.0, 5.8, 5.7749999999999995)","(8.5, 11.0, 10.3)","(3.1, 3.25, 3.183333333333333)","(9.0, 15.0, 14.571428571428571)","(7.0, 11.0, 11.456521739130435)","(8.5, 12.5, 11.558823529411764)","(15.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:53.704659,"(7.0, 8.8, 8.470588235294118)","(4.0, 5.8, 5.65)","(8.5, 11.0, 10.44)","(2.9, 3.25, 3.225)","(10.0, 15.0, 13.333333333333334)","(7.5, 11.5, 11.456521739130435)","(8.5, 12.5, 11.741379310344827)","(16.0, 25.0, 23.333333333333332)"
10-01-2023 20:29:54.828413,"(7.0, 8.8, 8.5)","(4.0, 5.7, 5.6)","(8.5, 11.0, 10.44)","(2.9, 3.25, 3.245)","(10.0, 15.0, 15.73076923076923)","(7.5, 11.5, 10.907407407407407)","(8.5, 12.5, 11.785714285714285)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:55.932799,"(7.0, 8.8, 8.557575757575759)","(4.0, 5.7, 5.5)","(8.5, 11.0, 10.65)","(2.9, 3.25, 3.245)","(10.0, 16.0, 14.875)","(7.5, 11.0, 10.857142857142858)","(8.5, 12.5, 11.785714285714285)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:57.088974,"(7.0, 8.8, 8.600000000000001)","(4.0, 5.7, 5.62)","(8.5, 11.0, 10.65)","(2.9, 3.25, 3.217857142857143)","(10.0, 15.5, 13.833333333333334)","(7.5, 11.0, 10.857142857142858)","(8.5, 12.5, 11.785714285714285)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:58.258414,"(7.0, 8.8, 8.5)","(4.0, 5.7, 5.54)","(8.5, 11.0, 10.3)","(2.9, 3.25, 3.217857142857143)","(10.0, 15.5, 13.375)","(7.5, 11.0, 10.857142857142858)","(8.5, 12.5, 11.666666666666666)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:29:59.393840,"(7.0, 8.8, 8.5)","(4.0, 5.7, 5.54)","(8.5, 11.0, 10.3)","(2.9, 3.25, 3.210714285714286)","(10.0, 16.0, 13.75)","(7.5, 11.0, 12.208333333333334)","(8.5, 12.5, 11.666666666666666)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:30:00.483491,"(7.0, 8.8, 8.5)","(4.0, 5.7, 5.62)","(8.5, 11.0, 10.3)","(2.9, 3.25, 3.210714285714286)","(10.0, 16.0, 13.75)","(7.5, 12.5, 11.75)","(8.5, 12.5, 11.666666666666666)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:30:01.512257,"(7.0, 8.8, 8.657142857142858)","(4.0, 5.4, 5.266666666666667)","(8.5, 11.0, 10.13103448275862)","(2.9, 3.25, 3.210714285714286)","(10.0, 16.0, 13.75)","(7.5, 12.0, 11.166666666666666)","(8.5, 12.5, 11.833333333333334)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:30:02.643707,"(7.0, 9.2, 8.815384615384614)","(4.0, 5.4, 5.214285714285714)","(8.5, 11.0, 10.13103448275862)","(2.9, 3.25, 3.2150000000000003)","(10.0, 16.0, 14.886363636363637)","(7.5, 12.0, 11.711538461538462)","(8.5, 12.5, 11.833333333333334)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:30:03.756257,"(7.0, 9.4, 9.266666666666667)","(4.0, 5.4, 5.3)","(8.5, 11.0, 10.236363636363636)","(2.9, 3.3, 3.232142857142857)","(10.0, 16.0, 14.886363636363637)","(7.5, 12.0, 11.586206896551724)","(8.5, 12.5, 11.833333333333334)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:30:04.927033,"(7.0, 9.6, 9.136842105263158)","(4.0, 5.4, 5.32)","(8.5, 11.0, 10.236363636363636)","(2.9, 3.3, 3.232142857142857)","(10.0, 16.0, 14.5)","(7.5, 12.0, 11.277777777777779)","(8.5, 12.5, 11.863636363636363)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:30:06.043755,"(7.0, 9.6, 9.466666666666667)","(4.0, 5.4, 5.345454545454546)","(8.5, 11.0, 10.236363636363636)","(2.9, 3.3, 3.232142857142857)","(10.0, 15.5, 14.911764705882353)","(7.5, 11.5, 11.235294117647058)","(8.5, 12.5, 11.916666666666666)","(16.0, 25.0, 22.63157894736842)"
10-01-2023 20:30:07.219183,"(7.0, 10.0, 9.115789473684211)","(4.0, 5.4, 5.283870967741936)","(8.5, 11.0, 10.379310344827585)","(2.9, 3.3, 3.232142857142857)","(10.0, 15.5, 14.547619047619047)","(7.5, 11.5, 11.235294117647058)","(8.5, 12.5, 12.0)","(16.0, 25.0, 25.666666666666668)"
10-01-2023 20:30:08.408189,"(7.0, 10.0, 9.03076923076923)","(4.0, 5.4, 5.283870967741936)","(8.5, 11.0, 10.454545454545455)","(2.9, 3.3, 3.238709677419355)","(10.0, 15.5, 14.911764705882353)","(7.5, 11.5, 11.25)","(8.5, 12.5, 12.0)","(16.0, 28.0, 26.6)"
10-01-2023 20:30:09.582965,"(7.0, 10.0, 8.992)","(4.0, 5.4, 5.32)","(8.5, 11.0, 10.5)","(2.9, 3.3, 3.225925925925926)","(10.0, 15.5, 14.477272727272727)","(7.5, 11.5, 11.26923076923077)","(8.5, 12.5, 12.0)","(16.0, 28.0, 28.2)"
10-01-2023 20:30:10.767254,"(7.0, 9.2, 8.88)","(4.0, 5.4, 5.300000000000001)","(8.5, 11.0, 10.5)","(2.9, 3.3, 3.2241379310344827)","(10.0, 15.5, 14.521739130434783)","(7.5, 11.5, 11.26923076923077)","(8.5, 12.5, 12.0)","(16.0, 29.0, 27.4)"
10-01-2023 20:30:11.897752,"(7.0, 9.2, 8.830769230769231)","(4.0, 5.4, 5.308333333333334)","(8.5, 11.0, 10.5)","(2.9, 3.3, 3.2241379310344827)","(10.0, 15.5, 14.521739130434783)","(7.5, 11.5, 11.26923076923077)","(8.5, 12.5, 12.0)","(16.0, 29.0, 23.90909090909091)"
10-01-2023 20:30:13.009247,"(7.0, 9.2, 8.857142857142858)","(4.0, 5.4, 5.326666666666667)","(8.5, 11.0, 10.4)","(2.9, 3.3, 3.225925925925926)","(10.0, 15.5, 14.521739130434783)","(7.5, 11.5, 10.884615384615385)","(8.5, 12.5, 11.547619047619047)","(16.0, 29.0, 26.25)"
10-01-2023 20:30:14.080420,"(7.0, 9.2, 8.88)","(4.0, 5.4, 5.326666666666667)","(8.5, 11.0, 10.4)","(2.9, 3.3, 3.3344444444444443)","(10.0, 15.5, 14.477272727272727)","(7.5, 11.0, 10.884615384615385)","(8.5, 12.5, 11.85483870967742)","(16.0, 28.0, 25.666666666666668)"
10-01-2023 20:30:15.236266,"(7.0, 9.2, 8.88)","(4.0, 5.4, 5.326666666666667)","(8.5, 11.0, 10.4)","(2.9, 3.35, 3.261111111111111)","(10.0, 15.5, 14.375)","(7.5, 11.0, 10.884615384615385)","(8.5, 12.5, 11.735294117647058)","(16.0, 28.0, 25.8)"
10-01-2023 20:30:16.447443,"(7.0, 9.2, 8.55)","(4.0, 5.4, 5.326666666666667)","(8.5, 11.0, 10.423076923076923)","(2.9, 3.35, 3.261111111111111)","(10.0, 15.5, 14.733333333333334)","(7.5, 11.0, 10.6)","(8.5, 12.5, 11.76923076923077)","(16.0, 27.0, 25.615384615384617)"
10-01-2023 20:30:17.657280,"(7.0, 9.0, 8.7)","(4.0, 5.4, 5.326666666666667)","(8.5, 11.0, 10.423076923076923)","(2.9, 3.35, 3.2625)","(10.0, 15.0, 14.733333333333334)","(7.5, 11.0, 10.625)","(8.5, 12.0, 11.76923076923077)","(16.0, 27.0, 24.75)"
10-01-2023 20:30:18.784202,"(7.0, 9.0, 8.7)","(4.0, 5.4, 5.335714285714286)","(8.5, 11.0, 10.318181818181818)","(2.9, 3.35, 3.261111111111111)","(10.0, 15.0, 14.368421052631579)","(7.5, 11.0, 10.75)","(8.5, 12.0, 11.431034482758621)","(16.0, 27.0, 25.421052631578945)"
10-01-2023 20:30:19.903520,"(7.0, 9.0, 8.7)","(4.0, 5.4, 5.335714285714286)","(8.5, 11.0, 10.318181818181818)","(2.9, 3.35, 3.261111111111111)","(10.0, 15.0, 14.733333333333334)","(7.5, 11.5, 10.75)","(8.5, 12.0, 11.431034482758621)","(16.0, 27.0, 25.421052631578945)"
10-01-2023 20:30:21.003868,"(7.0, 9.0, 8.7)","(4.0, 5.4, 5.310344827586207)","(8.5, 11.0, 10.318181818181818)","(2.9, 3.35, 3.2625)","(10.0, 15.0, 13.5)","(7.5, 11.5, 10.75)","(8.5, 12.0, 11.431034482758621)","(16.0, 27.0, 25.2)"
10-01-2023 20:30:22.176127,"(7.0, 9.2, 8.738461538461538)","(4.0, 5.4, 5.310344827586207)","(8.5, 11.0, 10.318181818181818)","(2.9, 3.35, 3.2625)","(10.0, 15.0, 13.2)","(7.5, 11.5, 10.75)","(8.5, 12.0, 11.464285714285714)","(16.0, 27.0, 23.8)"
10-01-2023 20:30:23.358339,"(7.0, 9.2, 9.08)","(4.0, 5.4, 5.310344827586207)","(8.5, 11.0, 10.28)","(2.9, 3.35, 3.2590909090909093)","(10.0, 15.0, 13.333333333333334)","(7.5, 11.5, 10.75)","(8.5, 12.0, 11.423076923076923)","(16.0, 24.0, 23.76923076923077)"
10-01-2023 20:30:24.618746,"(7.0, 9.2, 9.08)","(4.2, 5.4, 5.310344827586207)","(8.5, 11.0, 10.28)","(2.9, 3.35, 3.3249999999999997)","(10.0, 15.0, 13.2)","(7.5, 11.5, 10.75)","(9.0, 12.0, 11.423076923076923)","(16.0, 24.0, 23.76923076923077)"
10-01-2023 20:30:25.935893,"(7.0, 9.2, 9.08)","(4.2, 5.2, 5.233333333333333)","(8.5, 11.0, 10.28)","(2.9, 3.4, 3.2625)","(10.0, 15.0, 14.181818181818182)","(7.5, 11.5, 10.75)","(9.0, 12.0, 11.423076923076923)","(16.0, 24.0, 23.76923076923077)"
10-01-2023 20:30:27.270716,"(7.0, 9.2, 9.08)","(4.2, 5.3, 5.214285714285714)","(8.5, 11.0, 10.511111111111111)","(2.9, 3.35, 3.33)","(10.0, 15.0, 14.3)","(7.5, 11.5, 11.125)","(9.0, 12.0, 11.370967741935484)","(16.0, 24.0, 25.235294117647058)"
10-01-2023 20:30:28.575704,"(7.0, 9.2, 8.78)","(4.2, 5.3, 5.311111111111111)","(8.5, 11.0, 10.511111111111111)","(2.9, 3.4, 3.285)","(10.0, 14.5, 14.25)","(7.5, 11.5, 10.458333333333334)","(9.0, 11.5, 11.6)","(16.0, 27.0, 26.53846153846154)"
10-01-2023 20:30:29.822164,"(7.0, 9.2, 8.78)","(4.2, 5.4, 5.296610169491525)","(8.5, 11.0, 10.511111111111111)","(2.9, 3.35, 3.31)","(10.0, 15.0, 13.941176470588236)","(7.5, 10.5, 11.137931034482758)","(9.0, 12.0, 11.6)","(16.0, 27.0, 25.58823529411765)"
10-01-2023 20:30:31.079330,"(7.0, 9.4, 8.892307692307693)","(4.2, 5.2, 4.949315068493151)","(8.5, 11.0, 10.511111111111111)","(2.9, 3.35, 3.307142857142857)","(10.0, 15.0, 13.8)","(7.5, 11.5, 10.818181818181818)","(9.0, 12.0, 11.6)","(16.0, 27.0, 25.333333333333332)"
10-01-2023 20:30:32.273402,"(7.0, 9.4, 8.88)","(4.2, 5.2, 4.961538461538462)","(8.5, 11.0, 10.511111111111111)","(2.9, 3.35, 3.325)","(10.0, 15.0, 13.8)","(7.5, 11.0, 10.789473684210526)","(9.0, 12.0, 11.6)","(16.0, 27.0, 25.875)"
10-01-2023 20:30:33.397379,"(7.0, 9.4, 8.88)","(4.2, 5.2, 4.961538461538462)","(8.5, 11.0, 10.511111111111111)","(2.9, 3.35, 3.275)","(10.0, 15.0, 14.181818181818182)","(7.5, 11.0, 10.789473684210526)","(9.0, 12.0, 11.6)","(16.0, 27.0, 25.0625)"
10-01-2023 20:30:34.485676,"(7.0, 9.4, 8.88)","(4.2, 5.2, 4.961538461538462)","(8.5, 11.0, 10.511111111111111)","(2.9, 3.35, 3.3099999999999996)","(10.0, 15.0, 14.181818181818182)","(7.5, 11.0, 10.789473684210526)","(9.0, 12.0, 11.6)","(16.0, 26.0, 24.25)"
10-01-2023 20:30:35.659318,"(7.0, 9.4, 8.879999999999999)","(4.2, 5.2, 4.961538461538462)","(8.5, 11.0, 10.511111111111111)","(2.9, 3.4, 3.3625)","(10.0, 15.0, 14.181818181818182)","(7.5, 11.0, 10.75)","(9.0, 12.0, 11.6)","(16.0, 26.0, 24.2)"
10-01-2023 20:30:36.832396,"(7.0, 9.4, 8.879999999999999)","(4.2, 5.2, 5.042857142857143)","(8.5, 11.0, 10.333333333333334)","(2.9, 3.4, 3.333333333333333)","(10.0, 15.0, 14.181818181818182)","(7.5, 11.0, 10.464285714285714)","(9.0, 12.0, 11.545454545454545)","(16.0, 25.0, 23.76923076923077)"
10-01-2023 20:30:38.111777,"(7.0, 9.4, 8.879999999999999)","(4.2, 5.3, 5.042857142857143)","(8.5, 11.0, 10.333333333333334)","(2.9, 3.4, 3.32)","(10.0, 15.0, 13.875)","(7.5, 10.5, 10.464285714285714)","(9.0, 12.0, 11.67741935483871)","(16.0, 25.0, 23.4)"
10-01-2023 20:30:39.298256,"(7.0, 9.4, 8.879999999999999)","(4.2, 5.2, 5.15)","(8.5, 11.0, 9.95)","(2.9, 3.4, 3.388)","(10.0, 15.0, 14.142857142857142)","(7.5, 10.5, 10.464285714285714)","(9.0, 12.0, 11.67741935483871)","(16.0, 24.0, 22.0)"
10-01-2023 20:30:40.480861,"(7.0, 9.4, 8.879999999999999)","(4.2, 5.2, 5.15)","(8.5, 10.5, 9.95)","(2.9, 3.4, 3.388)","(10.0, 15.0, 14.142857142857142)","(7.5, 10.5, 10.464285714285714)","(9.0, 12.0, 11.705882352941176)","(16.0, 23.0, 22.272727272727273)"
10-01-2023 20:30:41.690166,"(7.0, 9.4, 8.879999999999999)","(4.2, 5.2, 5.050000000000001)","(8.5, 10.5, 9.539130434782608)","(2.9, 3.4, 3.3975)","(10.0, 15.0, 13.875)","(7.5, 10.5, 10.7)","(9.0, 12.0, 11.8)","(16.0, 23.0, 22.555555555555557)"
10-01-2023 20:30:42.996638,"(7.0, 9.4, 8.879999999999999)","(4.2, 5.2, 5.1000000000000005)","(8.5, 10.5, 9.539130434782608)","(2.9, 3.4, 3.416666666666667)","(10.0, 15.0, 14.142857142857142)","(7.5, 11.0, 10.7)","(9.0, 12.0, 11.8)","(16.0, 23.0, 22.714285714285715)"
10-01-2023 20:30:44.246386,"(7.0, 9.4, 8.879999999999999)","(4.2, 5.2, 5.114285714285715)","(8.5, 10.5, 9.997727272727273)","(2.9, 3.45, 3.529166666666667)","(10.0, 15.0, 14.142857142857142)","(7.5, 11.0, 10.192982456140351)","(9.0, 12.0, 11.833333333333334)","(16.0, 23.0, 22.555555555555557)"
10-01-2023 20:30:45.321130,"(7.0, 9.6, 9.44)","(4.2, 5.2, 5.114285714285715)","(8.5, 10.5, 9.997727272727273)","(2.9, 3.55, 3.4722222222222223)","(10.0, 15.0, 13.852941176470589)","(7.5, 11.0, 9.238095238095237)","(9.0, 12.0, 11.88)","(16.0, 23.0, 22.0)"
10-01-2023 20:30:46.379485,"(7.0, 9.6, 9.4)","(4.2, 5.2, 5.066666666666667)","(8.5, 10.5, 10.058)","(2.9, 3.5, 3.4892857142857143)","(10.0, 15.0, 14.113636363636363)","(7.5, 10.0, 9.525925925925925)","(9.0, 12.0, 11.884615384615385)","(16.0, 23.0, 22.555555555555557)"
10-01-2023 20:30:47.587599,"(7.0, 9.8, 9.533333333333333)","(4.2, 5.2, 5.011111111111111)","(8.5, 10.5, 9.752)","(2.9, 3.5, 3.47)","(10.0, 15.0, 13.852941176470589)","(7.5, 10.0, 9.51578947368421)","(9.0, 12.0, 11.9)","(16.0, 23.0, 21.666666666666668)"
