,Moment To Shake,Blessed Doll,Shian Pedro,Queen Maze,Shes Electric,My Time,Katchoo,Eddie Raider
11-01-2023 21:09:30.563100,"(4.4, 6.8, 4.88)","(8.0, 14.0, 12.0)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 3.057894736842105)","(6.0, 18.5, 17.1875)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:31.699603,"(4.4, 6.8, 4.88)","(8.0, 14.0, 12.0)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 3.057894736842105)","(6.0, 18.5, 17.1875)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:33.023893,"(4.4, 6.8, 4.88)","(8.0, 14.0, 12.0)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 3.1966666666666668)","(6.0, 18.5, 17.1875)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:34.216174,"(4.4, 6.8, 4.88)","(8.0, 14.0, 12.0)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 3.1966666666666668)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:35.335793,"(4.4, 6.8, 4.88)","(8.0, 14.0, 12.0)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 3.1966666666666668)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:36.598289,"(4.4, 6.8, 4.88)","(8.0, 14.0, 12.0)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 3.1966666666666668)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:37.827022,"(4.4, 6.8, 4.88)","(8.0, 14.0, 12.0)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:39.206223,"(4.4, 6.8, 4.88)","(8.0, 14.0, 12.0)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:40.402679,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 12.733333333333333)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:41.607352,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:42.820870,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:44.129935,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.5)","(10.0, 19.0, 13.777777777777779)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:45.336078,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 26.2)","(10.0, 19.0, 15.384615384615383)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:46.543691,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 29.25)","(10.0, 19.0, 15.384615384615383)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:47.740275,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 32.0, 29.25)","(10.0, 19.0, 15.384615384615383)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:48.939137,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 32.0, 29.25)","(10.0, 19.0, 15.384615384615383)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.78333333333333)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:50.096621,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 32.0, 29.25)","(10.0, 19.0, 15.384615384615383)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 14.485714285714286)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:51.140637,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 27.0, 26.142857142857142)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.485714285714286)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:52.197828,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 27.0, 26.142857142857142)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.485714285714286)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:53.282132,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 27.0, 26.142857142857142)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.485714285714286)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:54.373269,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.0)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.485714285714286)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:55.450082,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.0)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 15.088888888888889)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:56.550924,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.0)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 15.088888888888889)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:57.608411,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.0)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 15.088888888888889)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:58.673152,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.0)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 15.088888888888889)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:09:59.744863,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.0)","(10.0, 18.5, 16.72)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 15.088888888888889)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:00.796233,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 27.0)","(10.0, 18.5, 15.533333333333333)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 15.088888888888889)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:01.885760,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 34.0, 28.714285714285715)","(10.0, 18.5, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.6)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:02.991643,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.6)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:04.146573,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.6)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:05.373382,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.6)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:06.565297,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:07.717395,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:08.814937,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:09.877281,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:10.964697,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:12.055203,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:13.091897,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:14.122669,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:15.170335,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:16.207293,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:17.243649,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:18.268876,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:19.311690,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:20.381017,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:21.514118,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 14.266666666666666)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:22.637586,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 16.32)","(2.7, 3.95, 2.853125)","(6.0, 17.0, 16.560000000000002)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:23.706369,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 15.345454545454546)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.95)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:24.792525,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.5, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.95)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:25.860371,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.95)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:26.888279,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.95)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:27.945753,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.95)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:28.910055,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:29.927335,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:30.978787,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:31.999943,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:32.982526,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:34.055883,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:35.139118,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:36.217784,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:37.253793,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:38.310003,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:39.405218,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.853125)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:40.565084,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:41.685921,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:42.854649,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 15.52)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:43.940859,"(4.4, 6.8, 4.88)","(8.0, 14.0, 10.666666666666666)","(6.0, 10.0, 7.75)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 14.120000000000001)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.9)"
11-01-2023 21:10:45.083215,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.68)","(6.0, 10.0, 8.875)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 14.120000000000001)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 16.68)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:46.189329,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.68)","(6.0, 10.0, 8.875)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 11.96)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:47.317274,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.68)","(6.0, 10.0, 8.2)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 11.96)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:48.445402,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.68)","(6.0, 10.0, 8.2)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 11.96)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:49.465619,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.68)","(6.0, 10.0, 8.533333333333333)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 12.545454545454545)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:50.546669,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.68)","(6.0, 10.0, 8.533333333333333)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 12.545454545454545)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:51.595478,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.68)","(6.0, 10.0, 8.533333333333333)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 12.545454545454545)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:52.671831,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.44)","(6.0, 10.0, 8.533333333333333)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 12.545454545454545)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:53.857088,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.44)","(6.0, 10.0, 8.533333333333333)","(11.0, 30.0, 28.714285714285715)","(10.0, 17.0, 14.25)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:55.058476,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.533333333333333)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.5, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:56.263202,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.533333333333333)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:57.448907,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.533333333333333)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:58.665022,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.280000000000001)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:10:59.886396,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.280000000000001)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:11:01.010669,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.280000000000001)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:11:02.065696,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.280000000000001)","(11.0, 30.0, 28.714285714285715)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:11:03.123651,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.6)","(11.0, 30.0, 27.333333333333332)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:11:04.172563,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.6)","(11.0, 30.0, 27.333333333333332)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 17.741666666666667)","(10.0, 18.5, 15.466666666666667)"
11-01-2023 21:11:05.173596,"(4.4, 6.8, 4.88)","(8.0, 14.0, 11.933333333333334)","(6.0, 10.0, 8.6)","(11.0, 30.0, 27.333333333333332)","(10.0, 18.0, 15.333333333333332)","(2.7, 3.95, 2.9099999999999997)","(6.0, 18.5, 15.611764705882354)","(10.0, 18.5, 15.466666666666667)"
