,Aston Harrison,Exclusively Mine,Low Planes,Way Up North,Jupiter Town,Flying Bella,Birdbrook
09-01-2023 12:23:58.039994,"(4.4, 6.4, 6.283333333333333)","(5.5, 8.6, 7.88)","(12.0, 29.0, 28.36111111111111)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.76, 2.5371428571428574)"
09-01-2023 12:23:59.179748,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.88)","(12.0, 29.0, 28.36111111111111)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.76, 2.636190476190476)"
09-01-2023 12:24:00.258210,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.88)","(12.0, 29.0, 28.36111111111111)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.76, 2.632)"
09-01-2023 12:24:01.357024,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.88)","(12.0, 29.0, 28.36111111111111)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.74, 2.6447058823529415)"
09-01-2023 12:24:02.430554,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.88)","(12.0, 29.0, 28.36111111111111)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.74, 2.6447058823529415)"
09-01-2023 12:24:03.489774,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.88)","(12.0, 29.0, 28.36111111111111)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.74, 2.6112)"
09-01-2023 12:24:04.557062,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.454545454545455)","(12.0, 29.0, 26.80952380952381)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:05.506991,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 26.386363636363637)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:06.568780,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 26.386363636363637)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 46.0)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:07.792720,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 26.386363636363637)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 37.0)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:08.792191,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 26.386363636363637)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 34.0)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:09.941558,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 26.386363636363637)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 34.0)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:10.938774,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 26.386363636363637)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 34.0)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:11.932006,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 26.386363636363637)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 34.0)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:12.872085,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 26.386363636363637)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 35.714285714285715)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:13.859285,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.416666666666664)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 35.714285714285715)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:14.874336,"(4.4, 6.4, 6.293939393939394)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.416666666666664)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 35.714285714285715)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:15.951619,"(4.4, 6.4, 5.9)","(5.5, 8.6, 7.76)","(12.0, 29.0, 25.07142857142857)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 35.714285714285715)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:17.047463,"(4.4, 6.4, 5.9)","(5.5, 8.6, 7.76)","(12.0, 29.0, 22.4375)","(19.0, 38.0, 28.0)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 35.714285714285715)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:18.128127,"(4.4, 6.4, 5.9)","(5.5, 8.6, 7.76)","(12.0, 29.0, 22.4375)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 35.714285714285715)","(2.45, 2.72, 2.6112)"
09-01-2023 12:24:19.165947,"(4.4, 6.6, 5.933333333333334)","(5.5, 8.6, 7.76)","(12.0, 29.0, 22.75)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.72, 2.6236363636363635)"
09-01-2023 12:24:20.176049,"(4.4, 6.6, 5.88)","(5.5, 8.6, 7.76)","(12.0, 29.0, 21.5)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:21.172628,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 22.75)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.432142857142857)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:22.229772,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 22.75)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:23.321971,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 23.444444444444443)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:24.343348,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 23.444444444444443)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:25.449824,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 20.666666666666668)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:26.532664,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 20.666666666666668)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:27.623658,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:28.680765,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:29.662162,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:30.801142,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:31.775985,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:32.676283,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.7, 4.271428571428571)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:33.671350,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.3)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:34.758556,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.3)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:35.834174,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.3)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.6236363636363635)"
09-01-2023 12:24:37.060170,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.369230769230769)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.616)"
09-01-2023 12:24:38.179832,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.369230769230769)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.616)"
09-01-2023 12:24:39.177800,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.369230769230769)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.616)"
09-01-2023 12:24:40.143254,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.369230769230769)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.646153846153846)"
09-01-2023 12:24:41.067195,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.369230769230769)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.646153846153846)"
09-01-2023 12:24:42.120065,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.76)","(12.0, 29.0, 24.0)","(19.0, 38.0, 28.0)","(3.6, 4.6, 4.369230769230769)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.646153846153846)"
09-01-2023 12:24:43.280542,"(4.4, 6.6, 6.12)","(5.5, 8.6, 7.6)","(12.0, 29.0, 24.0)","(19.0, 38.0, 28.0)","(3.6, 4.6, 4.369230769230769)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.646153846153846)"
09-01-2023 12:24:44.470733,"(4.4, 6.6, 6.12)","(5.5, 8.6, 8.066666666666666)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.369230769230769)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.595)"
09-01-2023 12:24:45.554202,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.35)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.7, 2.5733333333333333)"
09-01-2023 12:24:46.670456,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.407692307692307)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.68, 2.5700000000000003)"
09-01-2023 12:24:47.671879,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.407692307692307)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:48.618164,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.407692307692307)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:49.569860,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.407692307692307)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:50.575739,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.407692307692307)","(18.0, 55.0, 42.72727272727273)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:51.603798,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.6, 4.633333333333334)","(18.0, 55.0, 44.5)","(2.45, 2.68, 2.5700000000000003)"
09-01-2023 12:24:52.657104,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.5600000000000005)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 42.66666666666667)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:53.720912,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 42.66666666666667)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:54.770108,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 42.66666666666667)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:55.826932,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 42.66666666666667)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:56.851861,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 42.66666666666667)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:24:57.807335,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 42.66666666666667)","(2.45, 2.68, 2.5700000000000003)"
09-01-2023 12:24:58.868087,"(4.4, 6.6, 6.12)","(5.5, 8.4, 7.5600000000000005)","(12.0, 29.0, 24.0)","(19.0, 38.0, 30.5)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 34.25)","(2.45, 2.68, 2.533333333333333)"
09-01-2023 12:24:59.923192,"(4.4, 6.6, 6.199999999999999)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 45.15384615384615)","(2.45, 2.68, 2.533333333333333)"
09-01-2023 12:25:01.040192,"(4.4, 6.6, 6.388235294117647)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 41.42857142857143)","(2.45, 2.68, 2.533333333333333)"
09-01-2023 12:25:02.180949,"(4.4, 6.6, 6.388235294117647)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.633333333333334)","(18.0, 50.0, 42.5)","(2.45, 2.68, 2.593846153846154)"
09-01-2023 12:25:03.243826,"(4.4, 6.6, 6.388235294117647)","(5.5, 8.4, 7.933333333333334)","(12.0, 29.0, 24.0)","(19.0, 38.0, 28.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 40.0)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:25:04.320368,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.145454545454546)","(12.0, 26.0, 20.75)","(19.0, 36.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 40.0)","(2.45, 2.68, 2.5733333333333333)"
09-01-2023 12:25:05.451376,"(4.4, 6.6, 6.485714285714286)","(5.5, 8.4, 8.05)","(12.0, 26.0, 19.77777777777778)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 44.54545454545455)","(2.45, 2.68, 2.59)"
09-01-2023 12:25:06.555670,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 7.8)","(12.0, 26.0, 19.77777777777778)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 40.0)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:07.601196,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.166666666666668)","(12.0, 30.0, 24.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 40.0)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:08.641763,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.16)","(12.0, 29.0, 24.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 44.54545454545455)","(2.45, 2.68, 2.59)"
09-01-2023 12:25:09.684044,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.16)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 40.0)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:10.596610,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.188235294117648)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 44.54545454545455)","(2.45, 2.68, 2.59)"
09-01-2023 12:25:11.551399,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.188235294117648)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 42.30769230769231)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:12.608390,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.188235294117648)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 50.0, 48.46153846153846)","(2.45, 2.68, 2.59)"
09-01-2023 12:25:13.735385,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.188235294117648)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 60.0, 65.55555555555556)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:14.802130,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.188235294117648)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 70.0, 52.22222222222222)","(2.45, 2.68, 2.59)"
09-01-2023 12:25:15.872965,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.4, 8.142857142857142)","(12.0, 29.0, 24.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.722222222222222)","(18.0, 55.0, 52.22222222222222)","(2.45, 2.68, 2.59)"
09-01-2023 12:25:16.937425,"(4.4, 6.6, 6.415384615384615)","(5.5, 8.6, 8.085714285714285)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.609090909090909)","(18.0, 55.0, 50.0)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:17.940670,"(4.4, 6.6, 6.410526315789474)","(5.5, 8.6, 7.769230769230769)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.62)","(18.0, 65.0, 61.111111111111114)","(2.45, 2.68, 2.59)"
09-01-2023 12:25:19.202924,"(4.4, 6.6, 6.410526315789474)","(5.5, 8.6, 7.769230769230769)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.62)","(18.0, 65.0, 45.38461538461539)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:20.109656,"(4.4, 6.6, 6.410526315789474)","(5.5, 8.6, 8.0)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.9, 4.62)","(18.0, 55.0, 45.38461538461539)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:21.087841,"(4.4, 6.6, 6.410526315789474)","(5.5, 8.6, 8.0)","(12.0, 25.0, 20.0)","(19.0, 38.0, 26.0)","(3.6, 4.8, 4.55)","(18.0, 55.0, 45.38461538461539)","(2.45, 2.68, 2.59)"
09-01-2023 12:25:22.212154,"(4.4, 6.6, 6.410526315789474)","(5.5, 8.6, 7.769230769230769)","(12.0, 29.0, 20.0)","(19.0, 38.0, 29.6)","(3.6, 4.8, 4.435135135135135)","(18.0, 55.0, 45.38461538461539)","(2.45, 2.68, 2.617777777777778)"
09-01-2023 12:25:23.234784,"(4.4, 6.6, 6.410526315789474)","(5.5, 8.6, 8.0)","(12.0, 25.0, 20.0)","(19.0, 38.0, 29.6)","(3.6, 4.8, 4.447058823529412)","(18.0, 55.0, 47.5)","(2.45, 2.68, 2.482)"
09-01-2023 12:25:24.298718,"(4.4, 6.6, 6.410526315789474)","(5.5, 8.6, 7.628571428571429)","(12.0, 29.0, 20.5)","(19.0, 38.0, 29.6)","(3.6, 4.8, 4.447058823529412)","(18.0, 65.0, 50.0)","(2.45, 2.68, 2.601818181818182)"
09-01-2023 12:25:25.371168,"(4.4, 6.6, 6.449999999999999)","(5.5, 8.2, 7.628571428571429)","(12.0, 28.0, 20.5)","(19.0, 38.0, 26.8)","(3.6, 4.8, 4.447058823529412)","(18.0, 65.0, 45.38461538461539)","(2.45, 2.66, 2.546666666666667)"
09-01-2023 12:25:26.480191,"(4.4, 6.6, 6.449999999999999)","(5.5, 8.2, 7.778947368421052)","(12.0, 24.0, 19.625)","(19.0, 38.0, 33.6)","(3.6, 4.8, 4.413636363636363)","(18.0, 55.0, 45.38461538461539)","(2.45, 2.66, 2.546666666666667)"
09-01-2023 12:25:27.475152,"(4.4, 6.6, 6.449999999999999)","(5.5, 8.2, 7.628571428571429)","(12.0, 24.0, 20.666666666666668)","(19.0, 36.0, 33.6)","(3.6, 4.8, 4.522222222222222)","(18.0, 55.0, 45.38461538461539)","(2.45, 2.66, 2.5872727272727274)"
09-01-2023 12:25:28.493083,"(4.4, 6.6, 6.3999999999999995)","(5.5, 8.2, 7.778947368421052)","(12.0, 24.0, 20.25)","(19.0, 34.0, 28.444444444444443)","(3.6, 4.7, 4.522222222222222)","(18.0, 55.0, 61.111111111111114)","(2.45, 2.66, 2.52875)"
09-01-2023 12:25:29.453867,"(4.4, 6.6, 6.449999999999999)","(5.5, 8.2, 7.729411764705882)","(12.0, 24.0, 20.25)","(19.0, 34.0, 28.444444444444443)","(3.6, 4.7, 4.522222222222222)","(18.0, 65.0, 56.66666666666667)","(2.45, 2.66, 2.52875)"
09-01-2023 12:25:30.426133,"(4.6, 6.6, 6.449999999999999)","(5.5, 8.2, 7.628571428571429)","(12.0, 24.0, 20.25)","(19.0, 34.0, 30.666666666666668)","(3.6, 4.7, 4.421212121212121)","(19.0, 60.0, 54.0)","(2.4, 2.66, 2.52875)"
09-01-2023 12:25:31.328985,"(4.6, 6.6, 6.449999999999999)","(5.5, 8.2, 7.628571428571429)","(12.0, 24.0, 20.25)","(19.0, 34.0, 26.352941176470587)","(3.6, 4.7, 4.421212121212121)","(19.0, 60.0, 50.0)","(2.4, 2.66, 2.52875)"
09-01-2023 12:25:32.265142,"(4.6, 6.6, 6.449999999999999)","(5.5, 8.2, 7.628571428571429)","(12.0, 24.0, 20.25)","(19.0, 34.0, 26.352941176470587)","(3.6, 4.7, 4.421212121212121)","(19.0, 55.0, 50.0)","(2.4, 2.66, 2.52875)"
09-01-2023 12:25:33.223018,"(4.6, 6.6, 6.453061224489796)","(5.5, 8.2, 7.778947368421052)","(12.0, 24.0, 19.555555555555557)","(19.0, 34.0, 27.076923076923077)","(3.6, 4.7, 4.421212121212121)","(19.0, 60.0, 61.111111111111114)","(2.4, 2.66, 2.52875)"
09-01-2023 12:25:34.137166,"(4.6, 6.6, 6.453061224489796)","(5.5, 8.2, 7.836363636363636)","(12.0, 23.0, 19.25)","(19.0, 34.0, 25.666666666666668)","(3.6, 4.7, 4.421212121212121)","(19.0, 65.0, 61.111111111111114)","(2.4, 2.66, 2.52875)"
09-01-2023 12:25:35.121242,"(4.6, 6.6, 6.453061224489796)","(5.5, 8.2, 7.836363636363636)","(12.0, 23.0, 19.25)","(19.0, 34.0, 25.904761904761905)","(3.6, 4.7, 4.3930232558139535)","(19.0, 65.0, 61.111111111111114)","(2.4, 2.66, 2.58)"
09-01-2023 12:25:36.166988,"(4.6, 6.6, 6.453061224489796)","(5.5, 8.2, 7.836363636363636)","(12.0, 23.0, 19.25)","(19.0, 34.0, 25.904761904761905)","(3.6, 4.7, 4.3930232558139535)","(19.0, 65.0, 56.66666666666667)","(2.4, 2.64, 2.58)"
09-01-2023 12:25:37.160964,"(4.6, 6.6, 6.453061224489796)","(5.5, 8.2, 7.836363636363636)","(12.0, 23.0, 19.25)","(19.0, 34.0, 25.904761904761905)","(3.6, 4.7, 4.3930232558139535)","(19.0, 60.0, 56.66666666666667)","(2.4, 2.64, 2.58)"
