,Entry Time,Donnie B,Red Hot Toddy,Icing,Hillbilly Rock,Mr Chance Romance
12-01-2023 12:09:58.299317,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 15.97142857142857)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:09:59.425155,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 15.97142857142857)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:00.546642,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 15.97142857142857)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:01.662711,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.899999999999999)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:02.731158,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:03.859020,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:04.995444,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:06.154511,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:07.271170,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:08.304511,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:09.399171,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:10.582348,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:11.747385,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:12.882532,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:13.967099,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:14.976325,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:16.120812,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:17.266489,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:18.359935,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:19.360413,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:20.557867,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:21.730647,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:22.967963,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:24.137952,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:25.249066,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:26.374377,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:27.487483,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:28.622038,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:29.747387,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:30.883440,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:32.073803,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:33.288715,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:34.667706,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:35.818373,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:36.981430,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:38.234027,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:39.395843,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:40.581486,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:41.801461,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:42.905320,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:44.055688,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:45.186823,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:46.437123,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:47.710038,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:48.893364,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:50.157091,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:51.264805,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:52.371775,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:53.546742,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:54.729621,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:55.917725,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:57.108244,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:58.188058,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:10:59.303296,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 17.599999999999998)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:00.511083,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.899999999999999)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:01.715940,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:02.902353,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:04.017430,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.68, 2.5344)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:05.088556,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.68, 2.54)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:06.216646,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.54)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:07.369689,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.54)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:08.593847,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.54)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:09.856067,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.54)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:11.032253,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.54)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:12.312013,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.5752941176470587)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:13.497242,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.5752941176470587)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:15.026864,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.5752941176470587)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:16.231035,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.5752941176470587)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:17.674547,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.5752941176470587)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:18.995817,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.5752941176470587)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:20.434453,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.5752941176470587)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:21.602894,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:22.823824,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:23.973733,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:25.109026,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:26.288409,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:27.416437,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:28.492291,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:29.624345,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:30.760850,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:31.885611,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:32.938555,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 13.514285714285714)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:34.087230,"(3.2, 6.4, 5.615384615384616)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:35.289373,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:36.468103,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:37.578754,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:38.674224,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:39.790746,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:40.981491,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:42.229571,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:43.362281,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:44.488904,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:45.639401,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:46.777356,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:47.895694,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:49.012746,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:50.184027,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:51.453483,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:52.675666,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:53.869676,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:55.028577,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:56.161548,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:57.350636,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:58.554694,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:11:59.709957,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 6.525)"
12-01-2023 12:12:00.815722,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.4, 7.05)"
12-01-2023 12:12:01.901759,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 117.66666666666667)","(2.05, 2.66, 2.58)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:12:03.040403,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 130.75)","(2.05, 2.66, 2.612)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:12:04.278753,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 130.75)","(2.05, 2.66, 2.612)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:12:05.378387,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 130.75)","(2.05, 2.66, 2.55)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:12:06.461147,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 130.75)","(2.05, 2.66, 2.55)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
12-01-2023 12:12:07.511029,"(3.2, 6.4, 5.125)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 130.75)","(2.05, 2.66, 2.55)","(41.0, 230.0, 129.5)","(5.5, 8.2, 7.05)"
