,Brinktop Lad,Freak On A Lead,Gee Gee True Story,Mr Freeze,Shampz Again,Ziavera,Nevs Boy,Swing King,Zades Stories,Magic Typhoon,Heavens Miracle,Renascence
06-01-2023 14:29:27.512432,"(10.0, 12.0, 10.476190476190476)","(3.6, 5.3, 5.172)","(12.0, 14.5, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.1, 4.962745098039215)","(101.0, 150.0, 130.0)","(6.0, 8.0, 7.974193548387097)","(8.0, 11.0, 10.88888888888889)","(18.0, 28.0, 26.08695652173913)","(31.0, 46.0, 42.69565217391305)"
06-01-2023 14:29:29.002641,"(10.0, 12.0, 10.76923076923077)","(3.6, 5.3, 5.172)","(12.0, 14.5, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.1, 4.878947368421052)","(101.0, 150.0, 150.0)","(6.0, 8.0, 7.974193548387097)","(8.0, 11.0, 10.88888888888889)","(18.0, 28.0, 27.714285714285715)","(31.0, 46.0, 43.45454545454545)"
06-01-2023 14:29:30.347469,"(10.0, 12.0, 11.071428571428571)","(3.6, 5.3, 5.172)","(12.0, 14.5, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.1, 4.878947368421052)","(101.0, 170.0, 150.0)","(6.0, 8.0, 7.972413793103448)","(8.0, 11.0, 10.88888888888889)","(18.0, 28.0, 27.714285714285715)","(31.0, 48.0, 46.0)"
06-01-2023 14:29:31.761202,"(10.0, 11.5, 11.071428571428571)","(3.6, 5.3, 5.172)","(12.0, 14.5, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.1, 4.878947368421052)","(101.0, 170.0, 150.0)","(6.0, 8.0, 7.931578947368421)","(8.0, 11.0, 10.88888888888889)","(18.0, 28.0, 27.714285714285715)","(31.0, 48.0, 46.0)"
06-01-2023 14:29:33.133806,"(10.0, 11.5, 11.071428571428571)","(3.6, 5.3, 5.172)","(12.0, 15.0, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.1, 4.878947368421052)","(101.0, 170.0, 150.0)","(6.0, 8.0, 7.967741935483871)","(8.0, 11.0, 10.88888888888889)","(18.0, 28.0, 27.714285714285715)","(31.0, 48.0, 46.0)"
06-01-2023 14:29:34.511099,"(10.0, 11.5, 10.535714285714286)","(3.6, 5.3, 5.172)","(12.0, 15.0, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.8, 5.1, 4.878947368421052)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.967741935483871)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.714285714285715)","(31.0, 48.0, 43.45454545454545)"
06-01-2023 14:29:35.933765,"(10.0, 11.5, 10.535714285714286)","(3.8, 5.3, 5.172)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 5.1, 4.878947368421052)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.714285714285715)","(31.0, 50.0, 43.45454545454545)"
06-01-2023 14:29:37.436647,"(10.0, 11.5, 10.535714285714286)","(3.8, 5.3, 5.142857142857143)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 5.1, 4.878947368421052)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.714285714285715)","(31.0, 50.0, 43.45454545454545)"
06-01-2023 14:29:38.893568,"(10.0, 11.5, 10.441176470588236)","(3.8, 5.3, 5.15)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 5.1, 5.009677419354839)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.714285714285715)","(31.0, 48.0, 46.0)"
06-01-2023 14:29:40.316621,"(10.0, 11.5, 10.441176470588236)","(3.8, 5.2, 5.128)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 5.1, 5.025925925925926)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.714285714285715)","(31.0, 48.0, 46.0)"
06-01-2023 14:29:41.703846,"(10.0, 11.5, 10.441176470588236)","(3.8, 5.2, 5.128)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 5.1, 5.025925925925926)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.714285714285715)","(31.0, 48.0, 46.0)"
06-01-2023 14:29:43.159995,"(10.0, 11.5, 10.441176470588236)","(3.8, 5.2, 5.128)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 5.1, 5.025925925925926)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.714285714285715)","(31.0, 48.0, 46.0)"
06-01-2023 14:29:44.596368,"(10.0, 12.0, 10.76923076923077)","(3.8, 5.2, 5.075)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.714285714285715)","(31.0, 50.0, 43.45454545454545)"
06-01-2023 14:29:45.980800,"(10.0, 12.0, 10.76923076923077)","(3.8, 5.3, 5.06)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.75)","(31.0, 50.0, 43.45454545454545)"
06-01-2023 14:29:47.386633,"(10.0, 12.0, 10.555555555555555)","(3.8, 5.3, 5.06)","(12.0, 15.0, 13.928571428571429)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.5)","(26.0, 38.0, 36.666666666666664)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.75)","(31.0, 50.0, 43.45454545454545)"
06-01-2023 14:29:48.802996,"(10.0, 12.0, 10.555555555555555)","(3.8, 5.3, 5.06)","(12.0, 15.0, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.333333333333332)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 7.977777777777778)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.75)","(31.0, 50.0, 44.666666666666664)"
06-01-2023 14:29:50.220068,"(10.0, 12.0, 10.555555555555555)","(3.8, 5.3, 5.06)","(12.0, 15.0, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.333333333333332)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.0, 8.023529411764706)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.75)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:29:51.630240,"(10.0, 12.0, 10.555555555555555)","(3.8, 5.3, 5.06)","(12.0, 15.0, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.333333333333332)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.2, 7.893333333333333)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:29:53.138616,"(10.0, 12.0, 10.555555555555555)","(3.8, 5.3, 5.106060606060606)","(12.0, 15.0, 14.0)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.25)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.2, 8.057142857142857)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:29:54.571184,"(10.0, 12.0, 11.18421052631579)","(3.8, 5.3, 5.106060606060606)","(12.0, 15.0, 13.714285714285714)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.25)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.847368421052632)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.4, 8.117647058823529)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:29:55.975396,"(10.0, 11.5, 11.18421052631579)","(3.8, 5.3, 5.0793103448275865)","(12.0, 15.0, 13.714285714285714)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.25)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.847368421052632)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.4, 8.07)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:29:57.373311,"(10.0, 11.5, 11.18421052631579)","(3.8, 5.3, 5.0793103448275865)","(12.0, 15.0, 13.714285714285714)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.333333333333332)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.847368421052632)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.4, 8.07)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:29:58.822086,"(10.0, 11.5, 11.18421052631579)","(3.8, 5.3, 5.0793103448275865)","(12.0, 15.0, 13.714285714285714)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.333333333333332)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.847368421052632)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.4, 8.48)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:30:00.214982,"(10.0, 12.0, 10.909090909090908)","(3.8, 5.3, 5.0793103448275865)","(12.0, 15.0, 13.714285714285714)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.333333333333332)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.847368421052632)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.8, 8.48)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:30:01.622485,"(10.0, 12.0, 10.725)","(3.8, 5.3, 5.0793103448275865)","(12.0, 14.5, 14.071428571428571)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.25)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.84)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.6, 8.3)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:30:02.977526,"(10.0, 12.0, 10.725)","(3.8, 5.3, 5.0793103448275865)","(12.0, 14.5, 14.071428571428571)","(12.0, 16.5, 15.642857142857142)","(11.0, 18.0, 17.25)","(26.0, 38.0, 37.0)","(4.6, 4.9, 4.84)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.6, 8.3)","(8.0, 11.0, 10.75)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:30:04.454373,"(10.0, 12.0, 10.941176470588236)","(3.8, 5.3, 5.091666666666667)","(12.0, 14.5, 12.666666666666666)","(12.0, 16.5, 16.125)","(11.0, 18.0, 16.833333333333332)","(26.0, 40.0, 36.666666666666664)","(4.6, 4.9, 4.7823529411764705)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.6, 8.12)","(8.0, 11.0, 10.741935483870968)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 44.666666666666664)"
06-01-2023 14:30:05.907240,"(10.0, 12.0, 10.941176470588236)","(3.8, 5.3, 5.1156250000000005)","(12.0, 14.5, 13.0)","(12.0, 16.5, 16.125)","(11.0, 18.0, 16.833333333333332)","(26.0, 40.0, 36.666666666666664)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 136.66666666666666)","(6.0, 8.6, 8.12)","(8.0, 11.0, 10.741935483870968)","(18.0, 28.0, 27.8125)","(31.0, 46.0, 43.45454545454545)"
06-01-2023 14:30:07.278366,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.138636363636364)","(12.0, 14.0, 13.974358974358974)","(12.0, 16.5, 16.125)","(11.0, 18.0, 16.970588235294116)","(26.0, 38.0, 36.06896551724138)","(4.6, 4.9, 4.816666666666667)","(101.0, 170.0, 125.71428571428571)","(6.0, 8.6, 8.048)","(8.0, 11.0, 10.741935483870968)","(18.0, 28.0, 27.8125)","(31.0, 50.0, 42.30769230769231)"
06-01-2023 14:30:08.640110,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.135714285714286)","(12.0, 14.0, 13.911111111111111)","(12.0, 16.5, 16.125)","(11.0, 18.0, 16.970588235294116)","(26.0, 38.0, 36.06896551724138)","(4.6, 4.9, 4.840298507462687)","(101.0, 160.0, 125.71428571428571)","(6.0, 8.4, 8.102857142857143)","(8.0, 11.0, 10.741935483870968)","(18.0, 28.0, 27.846153846153847)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:10.033599,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.135714285714286)","(12.0, 14.0, 13.911111111111111)","(12.0, 16.5, 16.125)","(11.0, 18.0, 16.444444444444443)","(26.0, 38.0, 36.064516129032256)","(4.6, 4.9, 4.840298507462687)","(101.0, 160.0, 125.71428571428571)","(6.0, 8.4, 8.102857142857143)","(8.0, 11.0, 10.741935483870968)","(18.0, 28.0, 27.846153846153847)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:11.487540,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.150909090909091)","(12.0, 14.0, 13.911111111111111)","(12.0, 16.5, 16.125)","(11.0, 18.0, 16.444444444444443)","(26.0, 38.0, 36.0625)","(4.6, 4.9, 4.844615384615385)","(101.0, 160.0, 125.71428571428571)","(6.0, 8.4, 8.102857142857143)","(8.0, 11.0, 10.741935483870968)","(18.0, 28.0, 27.846153846153847)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:12.945474,"(10.0, 12.0, 11.035714285714286)","(3.8, 5.2, 5.066101694915254)","(12.0, 14.0, 13.911111111111111)","(12.0, 16.5, 16.125)","(11.0, 18.0, 17.0)","(26.0, 38.0, 36.0625)","(4.6, 4.9, 4.851351351351352)","(101.0, 160.0, 125.71428571428571)","(6.0, 8.4, 8.102857142857143)","(8.0, 11.0, 10.741935483870968)","(18.0, 28.0, 27.846153846153847)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:14.402997,"(10.0, 12.0, 11.035714285714286)","(3.8, 5.1, 5.157894736842105)","(12.0, 14.0, 13.85)","(12.0, 16.5, 16.125)","(11.0, 18.0, 17.0)","(26.0, 38.0, 36.0625)","(4.6, 4.9, 4.851351351351352)","(101.0, 160.0, 125.71428571428571)","(6.0, 8.4, 8.102857142857143)","(8.0, 11.0, 10.741935483870968)","(18.0, 28.0, 27.857142857142858)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:15.852000,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.152)","(12.0, 14.0, 13.62962962962963)","(12.0, 16.5, 16.0)","(11.0, 18.0, 16.833333333333332)","(26.0, 38.0, 36.0625)","(4.6, 4.9, 4.851351351351352)","(101.0, 160.0, 125.71428571428571)","(6.0, 8.4, 8.102857142857143)","(8.0, 11.0, 10.703703703703704)","(18.0, 28.0, 27.857142857142858)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:17.221164,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.152)","(12.0, 14.0, 12.717391304347826)","(12.0, 16.5, 16.0)","(11.0, 18.0, 16.833333333333332)","(26.0, 38.0, 36.0625)","(4.6, 4.9, 4.851351351351352)","(101.0, 160.0, 125.71428571428571)","(6.0, 8.4, 8.102857142857143)","(8.0, 11.0, 10.703703703703704)","(18.0, 28.0, 27.857142857142858)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:18.690312,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.117500000000001)","(12.0, 13.5, 12.65625)","(12.0, 16.5, 16.0)","(11.0, 18.0, 16.833333333333332)","(26.0, 38.0, 36.0625)","(4.6, 4.9, 4.8052631578947365)","(101.0, 160.0, 130.0)","(6.0, 8.4, 8.102857142857143)","(8.0, 11.0, 10.703703703703704)","(18.0, 28.0, 27.857142857142858)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:20.200822,"(10.0, 12.0, 11.041666666666666)","(3.8, 5.2, 5.117500000000001)","(12.0, 13.5, 12.4)","(12.0, 16.5, 16.0)","(11.0, 18.0, 16.833333333333332)","(26.0, 38.0, 36.0625)","(4.6, 4.9, 4.8052631578947365)","(101.0, 160.0, 130.0)","(6.0, 8.4, 8.182857142857143)","(8.0, 11.0, 10.95)","(18.0, 28.0, 27.904761904761905)","(31.0, 44.0, 42.30769230769231)"
06-01-2023 14:30:21.684419,"(10.0, 12.0, 10.85)","(3.8, 5.2, 5.117500000000001)","(12.0, 13.0, 12.4)","(12.0, 16.5, 16.0)","(11.0, 18.0, 16.833333333333332)","(26.0, 38.0, 36.0625)","(4.6, 4.9, 4.809090909090909)","(101.0, 160.0, 133.33333333333334)","(6.0, 8.4, 8.182857142857143)","(8.0, 11.0, 10.961538461538462)","(18.0, 28.0, 27.210526315789473)","(31.0, 44.0, 39.241379310344826)"
06-01-2023 14:30:23.063873,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.115384615384616)","(12.0, 13.0, 12.4)","(12.0, 16.5, 16.0)","(13.0, 18.0, 16.833333333333332)","(26.0, 38.0, 38.61538461538461)","(4.6, 5.0, 4.807142857142857)","(101.0, 160.0, 133.33333333333334)","(6.0, 8.4, 8.182857142857143)","(8.0, 11.0, 10.966666666666667)","(18.0, 29.0, 27.210526315789473)","(31.0, 44.0, 38.25)"
06-01-2023 14:30:24.453543,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.115384615384616)","(12.0, 13.0, 12.148148148148149)","(12.0, 16.5, 16.0)","(13.0, 18.0, 16.833333333333332)","(26.0, 40.0, 38.57142857142857)","(4.6, 5.0, 4.82)","(101.0, 160.0, 133.33333333333334)","(6.0, 8.4, 8.182857142857143)","(8.0, 11.0, 10.966666666666667)","(18.0, 29.0, 27.210526315789473)","(31.0, 44.0, 38.25)"
06-01-2023 14:30:25.867912,"(10.0, 12.0, 10.954545454545455)","(3.8, 5.2, 5.115384615384616)","(12.0, 13.0, 12.148148148148149)","(12.0, 16.5, 16.0)","(13.0, 18.0, 16.833333333333332)","(26.0, 40.0, 38.57142857142857)","(4.6, 5.0, 4.871830985915493)","(101.0, 160.0, 133.33333333333334)","(6.5, 8.4, 8.182857142857143)","(8.0, 11.0, 10.966666666666667)","(19.0, 29.0, 27.210526315789473)","(31.0, 44.0, 38.25)"
06-01-2023 14:30:27.367458,"(10.0, 12.0, 11.035714285714286)","(3.8, 5.2, 5.078571428571429)","(12.0, 13.0, 12.666666666666666)","(12.0, 16.5, 16.0)","(13.0, 18.0, 17.125)","(26.0, 40.0, 39.0)","(4.6, 4.9, 4.857142857142857)","(101.0, 160.0, 133.33333333333334)","(6.5, 8.4, 8.128571428571428)","(8.0, 11.0, 10.966666666666667)","(19.0, 29.0, 27.3)","(31.0, 44.0, 38.25)"
06-01-2023 14:30:28.837413,"(10.0, 12.0, 11.1)","(3.8, 5.2, 5.078571428571429)","(12.0, 13.0, 11.45)","(12.0, 16.5, 16.125)","(13.0, 18.0, 17.125)","(26.0, 40.0, 43.0)","(4.6, 5.0, 4.890909090909091)","(101.0, 160.0, 168.0)","(6.5, 8.4, 9.017391304347827)","(8.0, 11.0, 10.972972972972974)","(19.0, 29.0, 28.8)","(31.0, 44.0, 39.333333333333336)"
06-01-2023 14:30:30.288617,"(10.0, 10.5, 10.414285714285715)","(3.8, 4.9, 5.066666666666667)","(12.0, 11.5, 11.4)","(12.0, 16.5, 16.125)","(13.0, 18.0, 17.571428571428573)","(26.0, 46.0, 43.6)","(4.6, 5.0, 4.908695652173913)","(101.0, 200.0, 145.0)","(6.5, 9.2, 8.933333333333334)","(8.0, 11.0, 10.972972972972974)","(19.0, 30.0, 28.5)","(31.0, 42.0, 39.333333333333336)"
06-01-2023 14:30:31.618931,"(10.0, 10.5, 10.414285714285715)","(3.8, 5.2, 5.086666666666667)","(12.0, 11.5, 11.416666666666666)","(12.0, 16.5, 16.125)","(13.0, 18.0, 17.571428571428573)","(26.0, 50.0, 43.45454545454545)","(4.6, 5.0, 4.908695652173913)","(101.0, 190.0, 155.0)","(6.5, 9.2, 8.933333333333334)","(8.0, 11.0, 10.972972972972974)","(19.0, 30.0, 28.5)","(31.0, 42.0, 39.333333333333336)"
06-01-2023 14:30:32.937416,"(10.0, 10.5, 10.414285714285715)","(3.8, 5.2, 5.086666666666667)","(12.0, 11.5, 11.416666666666666)","(12.0, 16.5, 16.125)","(13.0, 18.0, 17.571428571428573)","(26.0, 50.0, 43.45454545454545)","(4.6, 5.0, 4.85)","(101.0, 190.0, 155.0)","(6.5, 9.2, 9.018181818181818)","(8.0, 11.0, 10.972972972972974)","(19.0, 30.0, 28.5)","(31.0, 42.0, 39.333333333333336)"
06-01-2023 14:30:34.270267,"(10.0, 10.5, 10.414285714285715)","(3.8, 5.2, 5.086666666666667)","(12.0, 11.5, 10.75925925925926)","(12.0, 16.5, 16.125)","(13.0, 18.0, 17.76923076923077)","(26.0, 50.0, 43.45454545454545)","(4.6, 5.0, 4.887671232876713)","(101.0, 190.0, 155.0)","(6.5, 9.2, 9.018181818181818)","(8.0, 11.0, 10.807692307692308)","(19.0, 30.0, 28.5)","(31.0, 42.0, 39.333333333333336)"
06-01-2023 14:30:35.663893,"(10.0, 10.5, 10.414285714285715)","(3.8, 5.2, 5.1466666666666665)","(12.0, 11.0, 10.75925925925926)","(12.0, 16.5, 16.125)","(13.0, 18.0, 17.76923076923077)","(26.0, 50.0, 45.0)","(4.6, 5.0, 4.878048780487805)","(101.0, 190.0, 137.5)","(6.5, 9.2, 9.018181818181818)","(8.0, 11.5, 10.807692307692308)","(19.0, 30.0, 28.5)","(31.0, 42.0, 39.333333333333336)"
06-01-2023 14:30:37.190183,"(10.0, 10.5, 10.414285714285715)","(3.8, 5.2, 5.152112676056338)","(12.0, 12.0, 11.705882352941176)","(12.0, 16.5, 16.125)","(13.0, 18.0, 17.9)","(26.0, 50.0, 44.21052631578947)","(4.6, 5.0, 4.912962962962963)","(101.0, 190.0, 160.0)","(6.5, 9.2, 9.018181818181818)","(8.0, 11.5, 10.55)","(19.0, 30.0, 28.0)","(31.0, 42.0, 40.0)"
06-01-2023 14:30:38.603493,"(10.0, 10.5, 10.414285714285715)","(3.8, 5.2, 5.152112676056338)","(12.0, 12.0, 11.920634920634921)","(12.0, 16.5, 16.125)","(13.0, 18.0, 17.9)","(26.0, 50.0, 44.21052631578947)","(4.6, 5.0, 4.840229885057472)","(101.0, 190.0, 142.14285714285714)","(6.5, 9.2, 9.018181818181818)","(8.0, 11.5, 10.55)","(19.0, 30.0, 28.0)","(31.0, 42.0, 40.0)"
06-01-2023 14:30:39.949323,"(10.0, 10.5, 10.414285714285715)","(3.8, 5.2, 5.174193548387097)","(12.0, 12.0, 11.923076923076923)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.9)","(26.0, 50.0, 44.21052631578947)","(4.6, 4.9, 4.825773195876289)","(101.0, 150.0, 135.0)","(6.5, 9.2, 9.018181818181818)","(8.0, 11.5, 10.55)","(19.0, 30.0, 28.0)","(31.0, 42.0, 39.714285714285715)"
06-01-2023 14:30:41.267884,"(10.0, 10.5, 10.414285714285715)","(3.8, 5.2, 5.174193548387097)","(12.0, 12.0, 11.923076923076923)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.903225806451612)","(26.0, 50.0, 47.111111111111114)","(4.6, 4.9, 4.825773195876289)","(101.0, 170.0, 117.5)","(6.5, 9.2, 9.018181818181818)","(8.0, 11.5, 10.708333333333334)","(19.0, 30.0, 28.0)","(31.0, 42.0, 39.714285714285715)"
06-01-2023 14:30:42.714596,"(10.0, 10.5, 10.151612903225807)","(3.8, 5.2, 5.064)","(12.0, 12.0, 11.74468085106383)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.903225806451612)","(26.0, 48.0, 46.0)","(4.6, 4.9, 4.847058823529411)","(101.0, 170.0, 117.5)","(6.5, 9.2, 9.057142857142857)","(8.0, 11.5, 10.887096774193548)","(19.0, 30.0, 28.8)","(31.0, 42.0, 39.714285714285715)"
06-01-2023 14:30:44.180957,"(10.0, 10.5, 10.151612903225807)","(3.8, 5.2, 5.016129032258064)","(12.0, 12.0, 11.74468085106383)","(12.0, 16.5, 16.214285714285715)","(12.0, 18.0, 17.903225806451612)","(26.0, 48.0, 46.0)","(4.6, 4.9, 4.847058823529411)","(101.0, 170.0, 117.5)","(6.5, 9.2, 9.057142857142857)","(8.0, 11.5, 10.887096774193548)","(19.0, 30.0, 28.8)","(31.0, 42.0, 40.666666666666664)"
06-01-2023 14:30:45.632336,"(10.0, 10.5, 10.151612903225807)","(3.8, 5.1, 4.987804878048781)","(12.0, 12.0, 11.7)","(12.0, 16.5, 16.214285714285715)","(12.0, 18.0, 17.903225806451612)","(26.0, 48.0, 46.0)","(4.6, 4.9, 4.847058823529411)","(101.0, 170.0, 117.5)","(6.5, 9.2, 9.057142857142857)","(8.0, 11.5, 10.887096774193548)","(19.0, 30.0, 28.8)","(31.0, 42.0, 40.666666666666664)"
06-01-2023 14:30:47.111312,"(10.0, 10.5, 10.151612903225807)","(3.8, 5.1, 4.987804878048781)","(12.0, 12.5, 12.109756097560975)","(12.0, 16.5, 16.214285714285715)","(12.0, 18.0, 17.903225806451612)","(26.0, 48.0, 45.5)","(4.6, 4.9, 4.835714285714285)","(101.0, 170.0, 117.5)","(6.5, 9.2, 9.057142857142857)","(8.0, 11.5, 10.887096774193548)","(19.0, 30.0, 28.8)","(31.0, 42.0, 40.666666666666664)"
