,Remedy,Showtime Lydia,Fully Blessed,Joni Rudderless,Young Yank,Secret Hustle,Big Ram,Showtime Hannah
10-01-2023 18:47:05.812636,"(2.4, 3.2, 2.983225806451613)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 17.0)"
10-01-2023 18:47:06.858087,"(2.4, 3.2, 2.983225806451613)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 17.0)"
10-01-2023 18:47:07.844446,"(2.4, 3.2, 2.983225806451613)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 17.0)"
10-01-2023 18:47:08.851493,"(2.4, 3.2, 2.983225806451613)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 17.0)"
10-01-2023 18:47:09.858045,"(2.4, 3.2, 2.983225806451613)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 17.0)"
10-01-2023 18:47:10.864329,"(2.4, 3.2, 2.983225806451613)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 17.0)"
10-01-2023 18:47:11.906824,"(2.4, 3.2, 2.770666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 17.0)"
10-01-2023 18:47:12.910866,"(2.4, 3.2, 2.770666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 15.366666666666667)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 21.166666666666664)"
10-01-2023 18:47:13.911462,"(2.4, 3.2, 2.770666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 15.366666666666667)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:14.921742,"(2.4, 3.2, 2.770666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:15.937789,"(2.4, 3.2, 2.770666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 15.366666666666667)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:16.956636,"(2.4, 3.2, 2.770666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:18.022657,"(2.4, 3.2, 2.770666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:19.145915,"(2.4, 3.2, 2.770666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:20.190859,"(2.4, 3.2, 2.9424)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:21.235359,"(2.4, 3.2, 3.018823529411765)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:22.246705,"(2.4, 3.2, 3.018823529411765)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:23.240013,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:24.195737,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:25.189909,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:26.169843,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:27.199877,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:28.257092,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:29.267273,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:30.275839,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:31.385243,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:32.513981,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:33.600365,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:34.711581,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:35.772351,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:36.804686,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:37.808363,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:38.858143,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:39.931014,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:40.967170,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:42.017000,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:43.058702,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:44.094431,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:45.084828,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:46.078582,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:47.120290,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:48.187161,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:49.326870,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:50.410926,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:51.477272,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:52.524504,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:53.527309,"(2.4, 3.2, 2.845333333333333)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:54.617756,"(2.4, 3.2, 2.904444444444444)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:55.690367,"(2.4, 3.2, 2.904444444444444)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:56.817007,"(2.4, 3.2, 2.904444444444444)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 9.957142857142857)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:57.890009,"(2.4, 3.2, 2.904444444444444)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:58.956276,"(2.4, 3.2, 2.904444444444444)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:47:59.995437,"(2.4, 3.2, 2.968695652173913)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:01.019883,"(2.4, 3.2, 2.968695652173913)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:02.063426,"(2.4, 3.2, 2.968695652173913)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:03.163073,"(2.4, 3.2, 2.968695652173913)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:04.227741,"(2.4, 3.2, 2.968695652173913)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:05.644851,"(2.4, 3.2, 2.968695652173913)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:07.117277,"(2.4, 3.2, 2.968695652173913)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 13.8)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:08.145527,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:09.252642,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:10.283844,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:11.351182,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:12.451633,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:13.563743,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:14.640342,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:15.731173,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:16.850417,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:17.889771,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:18.932628,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:19.961954,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:21.022339,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:22.027239,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:23.091553,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:24.112935,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:25.119386,"(2.4, 3.2, 2.8826666666666667)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:26.147328,"(2.4, 3.2, 3.0016666666666665)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:27.165633,"(2.4, 3.2, 3.0016666666666665)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:28.250114,"(2.4, 3.2, 3.0016666666666665)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:29.375748,"(2.4, 3.2, 3.0016666666666665)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:30.444745,"(2.4, 3.2, 3.0016666666666665)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
10-01-2023 18:48:31.420977,"(2.4, 3.2, 3.0016666666666665)","(5.0, 7.8, 6.575)","(12.0, 30.0, 28.714285714285715)","(51.0, 290.0, 80.85714285714286)","(4.2, 8.6, 6.6)","(6.5, 17.0, 12.399999999999999)","(9.0, 10.5, 10.185714285714285)","(12.0, 26.0, 16.666666666666668)"
