,Hearts And Minds,Kazio,Demando,Coastal Town,Rich Memories,Playing It Safe,Laureus,Longtimedreaming,Mahrez,Golwen
08-12-2022 14:23:15.940468,"(8.5, 14.0, 13.584415584415584)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.576)","(6.5, 8.6, 8.442857142857143)","(16.0, 19.5, 19.2)","(4.2, 5.4, 5.326666666666666)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:17.457939,"(8.5, 14.0, 13.661764705882353)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.576)","(6.5, 8.6, 8.442857142857143)","(16.0, 20.0, 19.2)","(4.2, 5.4, 5.269117647058824)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:18.710768,"(8.5, 14.0, 13.661764705882353)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.576)","(6.5, 8.6, 8.442857142857143)","(16.0, 20.0, 19.2)","(4.2, 5.3, 5.234306569343066)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:19.993528,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.706666666666667)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.576)","(6.5, 8.6, 8.442857142857143)","(16.0, 20.0, 19.68)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:21.277936,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 8.8, 8.85)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.57)","(6.5, 8.6, 8.442857142857143)","(16.0, 20.0, 19.892857142857142)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:22.662675,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.858823529411765)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.57)","(6.5, 8.6, 8.408695652173913)","(16.0, 20.0, 19.892857142857142)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:24.107640,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.57)","(6.5, 8.6, 8.408695652173913)","(16.0, 20.0, 19.833333333333332)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:25.414703,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.57)","(6.5, 8.6, 8.408695652173913)","(16.0, 20.0, 20.76923076923077)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:26.777847,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.54)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.5)","(6.5, 8.6, 8.408695652173913)","(16.0, 21.0, 20.76923076923077)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:28.105225,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.57)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.52258064516129)","(6.5, 8.6, 8.408695652173913)","(16.0, 21.0, 20.76923076923077)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:29.414677,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.486792452830189)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.485714285714286)","(6.5, 8.6, 8.408695652173913)","(16.0, 21.0, 20.789473684210527)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:30.732281,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.486792452830189)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.6, 9.348148148148148)","(6.5, 8.6, 8.48)","(16.0, 21.0, 20.652173913043477)","(4.2, 5.3, 5.2563106796116505)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:32.008341,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.51044776119403)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.4, 9.350877192982457)","(6.5, 8.6, 8.48)","(16.0, 21.0, 20.652173913043477)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:33.262904,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.51044776119403)","(4.4, 5.2, 5.122285714285715)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.4, 9.350877192982457)","(6.5, 8.6, 8.48)","(16.0, 21.0, 20.652173913043477)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:34.517055,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.51044776119403)","(4.4, 5.2, 5.138064516129033)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.4, 9.348148148148148)","(6.5, 8.6, 8.48)","(16.0, 21.0, 20.333333333333332)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:35.725641,"(8.5, 14.0, 13.703125)","(7.5, 8.6, 8.463636363636363)","(4.4, 5.2, 5.138064516129033)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.4, 9.348148148148148)","(6.5, 8.6, 8.48)","(16.0, 21.0, 20.333333333333332)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:36.980626,"(8.5, 14.0, 13.671641791044776)","(7.5, 8.6, 8.463636363636363)","(4.4, 5.2, 5.143548387096774)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.2, 9.1)","(6.5, 8.6, 8.505263157894737)","(16.0, 22.0, 21.310344827586206)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:38.263552,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.463636363636363)","(4.4, 5.2, 5.143548387096774)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.2, 9.1)","(6.5, 8.6, 8.505263157894737)","(16.0, 22.0, 21.310344827586206)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:39.529902,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.463636363636363)","(4.2, 5.2, 5.143548387096774)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.2, 9.116666666666667)","(6.5, 8.6, 8.505263157894737)","(16.0, 22.0, 21.257142857142856)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:40.754407,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.463636363636363)","(4.2, 5.2, 5.143548387096774)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.217391304347824)","(8.0, 9.2, 9.139999999999999)","(6.5, 8.6, 8.462068965517242)","(16.0, 22.0, 21.1875)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:41.958871,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.442105263157895)","(4.2, 5.1, 5.086407766990291)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.36)","(8.0, 9.2, 9.139999999999999)","(6.5, 8.6, 8.462068965517242)","(16.0, 22.0, 21.58823529411765)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:43.175004,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.442105263157895)","(4.2, 5.1, 5.128571428571428)","(7.0, 9.0, 8.826666666666666)","(21.0, 32.0, 30.36)","(8.0, 9.2, 9.139999999999999)","(6.5, 8.6, 8.462068965517242)","(16.0, 22.0, 21.58823529411765)","(4.2, 5.3, 5.253703703703704)","(101.0, 400.0, 386.6666666666667)"
08-12-2022 14:23:44.370337,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.442105263157895)","(4.2, 5.2, 5.128571428571428)","(7.0, 9.0, 8.826666666666666)","(21.0, 32.0, 30.36)","(8.0, 9.2, 9.154430379746834)","(6.5, 8.6, 8.462068965517242)","(16.0, 22.0, 21.58823529411765)","(4.2, 5.3, 5.259090909090909)","(101.0, 400.0, 595.5172413793103)"
08-12-2022 14:23:45.569006,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.442105263157895)","(4.2, 5.2, 5.141176470588235)","(7.0, 9.0, 8.826666666666666)","(21.0, 32.0, 30.36)","(8.0, 9.2, 9.154430379746834)","(6.5, 8.6, 8.413333333333332)","(16.0, 22.0, 21.58823529411765)","(4.2, 5.3, 5.259090909090909)","(101.0, 610.0, 595.5172413793103)"
08-12-2022 14:23:46.830710,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.442105263157895)","(4.2, 5.2, 5.163157894736842)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.36)","(8.0, 9.0, 8.99090909090909)","(6.5, 8.6, 8.413333333333332)","(16.0, 22.0, 21.58823529411765)","(4.2, 5.3, 5.259090909090909)","(101.0, 610.0, 552.8571428571429)"
08-12-2022 14:23:48.140333,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.6, 8.442105263157895)","(4.2, 5.2, 5.172727272727273)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.36)","(8.0, 9.0, 8.99090909090909)","(6.5, 8.6, 8.413333333333332)","(16.0, 22.0, 21.58823529411765)","(4.2, 5.3, 5.26046511627907)","(101.0, 610.0, 552.8571428571429)"
08-12-2022 14:23:49.396073,"(9.0, 14.0, 13.671641791044776)","(7.5, 8.8, 8.65)","(4.2, 5.2, 5.146153846153846)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.36)","(8.0, 9.0, 9.1)","(6.5, 8.6, 8.36)","(16.0, 22.0, 21.5)","(4.2, 5.3, 5.25439330543933)","(101.0, 610.0, 552.8571428571429)"
08-12-2022 14:23:50.605674,"(9.0, 14.0, 13.633333333333333)","(7.5, 8.6, 8.51)","(4.2, 5.2, 5.166666666666667)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.36)","(8.0, 9.2, 8.972413793103449)","(6.5, 8.4, 8.446153846153846)","(16.0, 22.0, 21.5)","(4.2, 5.3, 5.1746835443037975)","(101.0, 610.0, 595.5172413793103)"
08-12-2022 14:23:51.812583,"(9.0, 14.0, 13.633333333333333)","(7.5, 8.6, 8.51)","(4.2, 5.2, 5.166666666666667)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.36)","(8.0, 9.0, 8.985185185185186)","(6.5, 8.6, 8.446153846153846)","(16.0, 22.0, 21.5)","(4.2, 5.2, 5.1746835443037975)","(101.0, 610.0, 552.8571428571429)"
08-12-2022 14:23:53.061873,"(9.0, 14.0, 13.661538461538461)","(7.5, 8.6, 8.51)","(4.2, 5.2, 5.135897435897435)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.36)","(8.0, 9.0, 8.984)","(6.5, 8.6, 8.446153846153846)","(16.0, 22.0, 21.5)","(4.2, 5.2, 5.176744186046512)","(101.0, 610.0, 571.1111111111111)"
08-12-2022 14:23:54.288993,"(9.0, 14.0, 13.62)","(7.5, 8.8, 8.451162790697675)","(4.2, 5.2, 5.135897435897435)","(7.0, 9.0, 8.85142857142857)","(21.0, 32.0, 30.36)","(8.0, 9.0, 9.129411764705882)","(6.5, 8.6, 8.413333333333332)","(16.0, 22.0, 21.5)","(4.2, 5.2, 5.1746835443037975)","(101.0, 700.0, 602.8571428571429)"
08-12-2022 14:23:55.529960,"(9.0, 14.0, 13.672413793103448)","(7.5, 8.8, 8.451162790697675)","(4.2, 5.2, 5.141860465116279)","(7.0, 9.0, 8.842424242424242)","(21.0, 32.0, 30.36)","(8.0, 9.4, 9.053333333333333)","(6.5, 8.6, 8.413333333333332)","(16.0, 22.0, 21.5)","(4.2, 5.2, 5.1746835443037975)","(101.0, 680.0, 660.6896551724137)"
08-12-2022 14:23:56.750672,"(9.0, 14.0, 13.672413793103448)","(7.5, 8.8, 8.451162790697675)","(4.2, 5.2, 5.141860465116279)","(7.0, 9.0, 8.842424242424242)","(21.0, 32.0, 30.36)","(8.0, 9.4, 9.066666666666666)","(6.5, 8.6, 8.413333333333332)","(16.0, 22.0, 21.5)","(4.2, 5.2, 5.1746835443037975)","(101.0, 680.0, 651.3793103448276)"
08-12-2022 14:23:57.967660,"(9.0, 14.0, 13.672413793103448)","(7.5, 8.8, 8.451162790697675)","(4.2, 5.2, 5.0717948717948715)","(7.0, 9.0, 8.842424242424242)","(21.0, 32.0, 30.36)","(8.0, 9.4, 9.066666666666666)","(6.5, 8.6, 8.446153846153846)","(16.0, 22.0, 21.5)","(4.2, 5.2, 5.1746835443037975)","(101.0, 670.0, 572.5)"
08-12-2022 14:23:59.161672,"(9.0, 14.0, 13.672413793103448)","(7.5, 8.8, 8.451162790697675)","(4.2, 5.2, 5.0717948717948715)","(7.0, 9.0, 8.842424242424242)","(21.0, 32.0, 30.36)","(8.0, 9.4, 9.208333333333334)","(6.5, 8.6, 8.446153846153846)","(16.0, 22.0, 21.22222222222222)","(4.2, 5.2, 5.145945945945946)","(101.0, 670.0, 588.5714285714286)"
08-12-2022 14:24:00.354148,"(9.0, 14.0, 13.703125)","(7.5, 8.4, 8.371428571428572)","(4.2, 5.2, 5.065116279069768)","(7.0, 9.0, 8.773913043478261)","(21.0, 32.0, 30.36)","(8.0, 9.4, 9.208333333333334)","(6.5, 8.6, 8.446153846153846)","(16.0, 22.0, 21.22222222222222)","(4.2, 5.2, 5.223566878980892)","(101.0, 660.0, 642.6666666666666)"
08-12-2022 14:24:01.556173,"(9.0, 14.0, 13.743589743589743)","(7.5, 8.6, 8.511688311688312)","(4.2, 5.2, 5.147619047619048)","(7.0, 9.0, 8.90188679245283)","(21.0, 32.0, 30.452830188679247)","(8.0, 9.4, 9.182608695652174)","(6.5, 8.6, 8.513043478260869)","(16.0, 22.0, 21.46153846153846)","(4.2, 5.3, 5.223566878980892)","(101.0, 660.0, 625.8064516129032)"
08-12-2022 14:24:02.778146,"(9.0, 14.0, 13.743589743589743)","(7.5, 8.6, 8.505555555555555)","(4.2, 5.1, 5.0738095238095235)","(7.0, 9.0, 8.90188679245283)","(21.0, 32.0, 30.452830188679247)","(8.0, 9.4, 9.182608695652174)","(6.5, 8.6, 8.513043478260869)","(16.0, 22.0, 21.46153846153846)","(4.2, 5.3, 5.224183006535948)","(101.0, 650.0, 625.8064516129032)"
08-12-2022 14:24:03.929805,"(9.0, 14.0, 13.743589743589743)","(7.5, 8.6, 8.505555555555555)","(4.2, 5.1, 5.0738095238095235)","(7.0, 9.0, 8.90188679245283)","(21.0, 32.0, 30.452830188679247)","(8.0, 9.4, 9.182608695652174)","(6.5, 8.6, 8.513043478260869)","(16.0, 22.0, 21.46153846153846)","(4.2, 5.3, 5.224183006535948)","(101.0, 650.0, 488.0)"
08-12-2022 14:24:05.122216,"(9.0, 14.0, 13.743589743589743)","(7.5, 8.6, 8.505555555555555)","(4.2, 5.1, 5.0738095238095235)","(7.0, 9.0, 8.896)","(21.0, 32.0, 30.452830188679247)","(8.0, 9.4, 9.096969696969698)","(6.5, 8.6, 8.552941176470588)","(16.0, 22.0, 21.46153846153846)","(4.2, 5.3, 5.224183006535948)","(101.0, 650.0, 488.0)"
08-12-2022 14:24:06.276680,"(9.0, 14.0, 13.743589743589743)","(7.5, 8.6, 8.505555555555555)","(4.2, 5.1, 5.0738095238095235)","(7.0, 9.0, 8.896)","(21.0, 32.0, 30.610169491525422)","(8.0, 9.4, 9.088888888888889)","(6.5, 8.6, 8.552941176470588)","(16.0, 22.0, 20.54054054054054)","(4.2, 5.3, 5.2025210084033615)","(101.0, 650.0, 447.5)"
08-12-2022 14:24:07.405838,"(9.0, 14.0, 13.743589743589743)","(7.5, 8.6, 8.553061224489795)","(4.2, 5.1, 5.0738095238095235)","(7.0, 9.0, 8.896)","(21.0, 32.0, 30.610169491525422)","(8.0, 9.4, 9.088888888888889)","(6.5, 8.6, 8.561904761904762)","(16.0, 21.0, 20.54054054054054)","(4.2, 5.3, 5.143969849246231)","(101.0, 650.0, 447.5)"
08-12-2022 14:24:08.648408,"(9.0, 14.0, 13.743589743589743)","(7.5, 8.6, 8.579310344827586)","(4.2, 5.1, 5.0738095238095235)","(7.0, 9.0, 8.896)","(21.0, 32.0, 30.610169491525422)","(8.0, 9.4, 9.088888888888889)","(6.5, 8.6, 8.561904761904762)","(16.0, 21.0, 20.54054054054054)","(4.2, 5.2, 5.143969849246231)","(101.0, 650.0, 447.5)"
08-12-2022 14:24:09.818751,"(9.0, 14.0, 13.743589743589743)","(7.5, 8.6, 8.579310344827586)","(4.2, 5.1, 5.0738095238095235)","(7.0, 9.0, 8.90188679245283)","(21.0, 32.0, 30.610169491525422)","(8.0, 9.4, 8.404979253112034)","(6.5, 8.6, 8.633333333333333)","(16.0, 21.0, 20.761904761904763)","(4.2, 5.2, 5.144197530864197)","(101.0, 650.0, 470.0)"
08-12-2022 14:24:11.046816,"(9.0, 14.0, 13.776315789473685)","(7.5, 8.6, 8.588372093023256)","(4.2, 5.1, 5.090909090909091)","(7.0, 9.0, 8.850000000000001)","(21.0, 32.0, 30.620689655172413)","(8.0, 8.6, 8.404979253112034)","(6.5, 8.8, 8.644444444444444)","(16.0, 21.0, 20.91304347826087)","(4.2, 5.2, 5.141842105263158)","(101.0, 650.0, 515.0)"
08-12-2022 14:24:12.189528,"(9.0, 14.5, 14.352941176470589)","(7.5, 8.6, 8.569565217391304)","(4.2, 5.2, 5.112244897959183)","(7.0, 9.0, 8.9)","(21.0, 32.0, 30.823529411764707)","(8.0, 8.6, 8.495652173913044)","(6.5, 8.8, 8.703448275862069)","(16.0, 21.0, 20.91304347826087)","(4.2, 5.2, 5.141842105263158)","(101.0, 650.0, 515.0)"
08-12-2022 14:24:13.473011,"(9.0, 14.5, 14.352941176470589)","(7.5, 8.6, 8.569565217391304)","(4.2, 5.2, 5.112244897959183)","(7.0, 9.0, 8.9)","(21.0, 32.0, 30.823529411764707)","(8.0, 8.6, 8.495652173913044)","(6.5, 8.8, 8.683870967741935)","(16.0, 21.0, 20.91304347826087)","(4.2, 5.2, 5.141842105263158)","(101.0, 650.0, 515.0)"
08-12-2022 14:24:14.847479,"(9.0, 15.0, 14.722222222222221)","(7.5, 8.6, 8.569565217391304)","(4.2, 5.2, 5.141176470588235)","(7.0, 9.0, 8.9)","(21.0, 32.0, 29.692307692307693)","(8.0, 8.6, 8.485185185185186)","(6.5, 8.8, 8.683870967741935)","(16.0, 21.0, 20.91304347826087)","(4.2, 5.2, 5.146097560975609)","(101.0, 650.0, 490.0)"
08-12-2022 14:24:16.213054,"(9.0, 15.0, 14.791666666666666)","(7.5, 8.6, 8.569565217391304)","(4.2, 5.2, 5.141176470588235)","(7.0, 9.0, 8.9)","(21.0, 30.0, 29.675)","(8.0, 8.6, 8.485185185185186)","(6.5, 8.8, 8.820689655172414)","(16.0, 21.0, 20.91304347826087)","(4.2, 5.2, 4.9941176470588236)","(101.0, 650.0, 483.3333333333333)"
08-12-2022 14:24:17.556122,"(9.0, 15.0, 14.722222222222221)","(7.5, 8.6, 8.569565217391304)","(4.2, 5.2, 5.121052631578947)","(7.0, 9.0, 8.9)","(21.0, 32.0, 29.613636363636363)","(8.0, 8.6, 8.64)","(6.5, 9.0, 8.694117647058823)","(16.0, 21.0, 20.91304347826087)","(4.2, 5.0, 5.071891891891892)","(101.0, 650.0, 496.6666666666667)"
08-12-2022 14:24:18.921446,"(9.0, 15.0, 14.722222222222221)","(7.5, 8.6, 8.594999999999999)","(4.2, 5.1, 5.101639344262296)","(7.0, 9.0, 8.850000000000001)","(21.0, 32.0, 29.613636363636363)","(8.0, 9.0, 8.233720930232558)","(6.5, 9.0, 8.694117647058823)","(16.0, 21.0, 20.88888888888889)","(4.2, 5.1, 5.114035087719298)","(101.0, 650.0, 433.75)"
08-12-2022 14:24:20.268957,"(9.0, 15.5, 15.11111111111111)","(7.5, 8.6, 8.594999999999999)","(4.2, 5.2, 5.075609756097561)","(7.0, 9.0, 8.850000000000001)","(21.0, 32.0, 29.613636363636363)","(8.0, 8.4, 8.224539877300613)","(6.5, 9.0, 8.675)","(16.0, 21.0, 20.9)","(4.2, 5.2, 5.114035087719298)","(101.0, 640.0, 490.0)"
08-12-2022 14:24:21.613005,"(9.0, 16.5, 15.75)","(7.5, 8.6, 8.594999999999999)","(4.2, 5.1, 5.061999999999999)","(7.0, 9.0, 8.850000000000001)","(21.0, 32.0, 29.613636363636363)","(8.0, 8.4, 8.217937219730942)","(6.5, 8.8, 8.704761904761906)","(16.0, 21.0, 21.80952380952381)","(4.2, 5.2, 5.114035087719298)","(101.0, 630.0, 490.0)"
08-12-2022 14:24:22.959338,"(9.0, 16.0, 15.5)","(7.5, 8.6, 8.605263157894738)","(4.2, 5.1, 5.0703125)","(7.0, 9.0, 9.118181818181817)","(21.0, 32.0, 30.10810810810811)","(8.0, 8.4, 8.174647887323943)","(6.5, 8.8, 8.741176470588236)","(16.0, 22.0, 21.6)","(4.2, 5.2, 5.113656387665198)","(101.0, 630.0, 430.0)"
08-12-2022 14:24:24.289230,"(9.0, 16.0, 15.785714285714286)","(7.5, 8.8, 8.605263157894738)","(4.2, 5.1, 5.081818181818181)","(7.0, 9.2, 9.069333333333333)","(21.0, 32.0, 30.333333333333332)","(8.0, 8.2, 7.766101694915254)","(6.5, 8.8, 8.726315789473684)","(16.0, 22.0, 21.6)","(4.2, 5.2, 5.113656387665198)","(101.0, 630.0, 348.125)"
08-12-2022 14:24:25.514567,"(9.0, 16.0, 15.833333333333334)","(7.5, 8.8, 8.627906976744185)","(4.2, 5.1, 4.987323943661972)","(7.0, 9.4, 9.08)","(21.0, 32.0, 30.333333333333332)","(8.0, 7.8, 7.770588235294118)","(6.5, 9.0, 8.875)","(16.0, 22.0, 21.6)","(4.2, 5.2, 5.1254752851711025)","(101.0, 620.0, 423.3333333333333)"
08-12-2022 14:24:26.738254,"(9.0, 15.5, 15.409090909090908)","(7.5, 8.8, 8.627906976744185)","(4.2, 5.0, 4.988333333333333)","(7.0, 9.2, 9.114285714285714)","(21.0, 32.0, 30.333333333333332)","(8.0, 7.8, 7.735483870967742)","(6.5, 9.0, 8.842857142857143)","(16.0, 22.0, 21.714285714285715)","(4.2, 5.2, 5.123137254901961)","(101.0, 610.0, 565.7142857142858)"
08-12-2022 14:24:27.998625,"(9.0, 16.0, 15.666666666666666)","(7.5, 8.8, 8.628571428571428)","(4.2, 5.0, 4.988333333333333)","(7.0, 9.2, 9.114285714285714)","(21.0, 32.0, 30.333333333333332)","(8.0, 7.8, 7.707692307692308)","(6.5, 9.0, 8.842857142857143)","(16.0, 22.0, 21.714285714285715)","(4.2, 5.2, 5.123137254901961)","(101.0, 660.0, 558.5714285714286)"
08-12-2022 14:24:29.190071,"(9.0, 16.0, 15.666666666666666)","(7.5, 8.8, 8.628571428571428)","(4.2, 5.0, 4.991379310344827)","(7.0, 9.2, 9.114285714285714)","(21.0, 32.0, 30.333333333333332)","(8.0, 7.8, 7.68)","(6.5, 9.0, 8.842857142857143)","(16.0, 22.0, 21.714285714285715)","(4.2, 5.2, 5.123137254901961)","(101.0, 650.0, 558.5714285714286)"
08-12-2022 14:24:30.774971,"(9.0, 16.0, 15.666666666666666)","(7.5, 8.8, 8.612987012987013)","(4.2, 5.0, 4.990566037735849)","(7.0, 9.2, 9.08)","(21.0, 32.0, 30.333333333333332)","(8.0, 7.8, 7.574774774774775)","(6.5, 9.0, 8.89375)","(16.0, 22.0, 22.24390243902439)","(4.2, 5.2, 5.123137254901961)","(101.0, 650.0, 627.2727272727273)"
08-12-2022 14:24:32.123628,"(9.0, 16.0, 15.714285714285714)","(7.5, 8.8, 8.612987012987013)","(4.2, 5.1, 5.03972602739726)","(7.0, 9.2, 9.08)","(21.0, 32.0, 30.333333333333332)","(8.0, 7.6, 7.48135593220339)","(6.5, 9.0, 8.8)","(16.0, 24.0, 23.08108108108108)","(4.2, 5.2, 5.123137254901961)","(101.0, 650.0, 627.2727272727273)"
08-12-2022 14:24:33.349556,"(9.0, 16.0, 15.6)","(7.5, 8.8, 8.612987012987013)","(4.2, 5.1, 5.037142857142857)","(7.0, 9.2, 9.08)","(21.0, 32.0, 30.333333333333332)","(8.0, 7.8, 7.48135593220339)","(6.5, 9.0, 8.8)","(16.0, 24.0, 23.08108108108108)","(4.2, 5.2, 5.123137254901961)","(101.0, 650.0, 627.2727272727273)"
08-12-2022 14:24:34.507210,"(9.0, 15.5, 15.1875)","(7.5, 8.8, 8.612987012987013)","(4.2, 5.0, 4.970967741935484)","(7.0, 9.2, 9.08)","(21.0, 32.0, 30.333333333333332)","(8.0, 8.2, 7.939130434782609)","(6.5, 9.0, 8.8)","(16.0, 24.0, 22.256410256410255)","(4.2, 5.2, 5.113656387665198)","(101.0, 650.0, 627.2727272727273)"
08-12-2022 14:24:35.631678,"(9.0, 15.5, 15.1875)","(7.5, 8.8, 8.612987012987013)","(4.2, 5.0, 4.970967741935484)","(7.0, 9.2, 9.08)","(21.0, 32.0, 30.333333333333332)","(8.0, 8.2, 7.9230769230769225)","(6.5, 9.0, 8.783333333333333)","(16.0, 23.0, 22.857142857142858)","(4.2, 5.2, 5.113656387665198)","(101.0, 650.0, 627.2727272727273)"
08-12-2022 14:24:36.803643,"(9.0, 15.5, 15.3)","(7.5, 8.8, 8.612987012987013)","(4.2, 5.0, 4.970967741935484)","(7.0, 9.2, 9.04)","(21.0, 32.0, 30.333333333333332)","(8.0, 8.2, 7.9230769230769225)","(6.5, 9.0, 8.846153846153847)","(16.0, 23.0, 22.857142857142858)","(4.2, 5.2, 5.113656387665198)","(101.0, 650.0, 627.2727272727273)"
08-12-2022 14:24:38.046839,"(9.0, 15.5, 15.3)","(7.5, 8.8, 8.612987012987013)","(4.2, 5.0, 4.970967741935484)","(7.0, 9.2, 9.04)","(21.0, 32.0, 30.333333333333332)","(8.0, 8.2, 7.9230769230769225)","(6.5, 9.0, 8.846153846153847)","(16.0, 23.0, 22.857142857142858)","(4.2, 5.2, 5.113656387665198)","(101.0, 650.0, 627.2727272727273)"
