,Class Of Twenty,Rosdue Swagman,Roulette,Miners Light,Sweet Babe,Diaz Herrera,Rocking The Ares,Worthy Explosion
09-01-2023 13:28:05.478977,"(7.5, 10.5, 10.136363636363637)","(51.0, 70.0, 68.33333333333333)","(7.5, 9.6, 9.333333333333332)","(9.0, 18.5, 17.59090909090909)","(18.0, 27.0, 24.473684210526315)","(1.3, 1.53, 1.50975)","(31.0, 90.0, 82.5)","(26.0, 75.0, 62.69230769230769)"
09-01-2023 13:28:06.462497,"(7.5, 10.5, 10.136363636363637)","(51.0, 70.0, 68.63636363636364)","(7.5, 9.6, 9.333333333333332)","(9.0, 18.5, 17.59090909090909)","(18.0, 27.0, 24.473684210526315)","(1.3, 1.53, 1.50975)","(31.0, 90.0, 82.5)","(26.0, 75.0, 57.22222222222222)"
09-01-2023 13:28:07.509157,"(7.5, 10.5, 10.176470588235293)","(51.0, 70.0, 68.63636363636364)","(7.5, 9.6, 9.493333333333332)","(9.0, 18.5, 17.59090909090909)","(18.0, 27.0, 24.473684210526315)","(1.3, 1.53, 1.50975)","(31.0, 90.0, 82.5)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:08.595015,"(7.5, 10.5, 10.25)","(51.0, 70.0, 68.63636363636364)","(7.5, 9.8, 9.464)","(9.0, 18.5, 17.59090909090909)","(18.0, 27.0, 24.473684210526315)","(1.3, 1.53, 1.50975)","(31.0, 90.0, 85.625)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:09.730636,"(7.5, 10.5, 10.25)","(51.0, 70.0, 68.33333333333333)","(7.5, 9.8, 9.488888888888889)","(9.0, 18.5, 17.75)","(18.0, 27.0, 24.473684210526315)","(1.3, 1.53, 1.4937931034482759)","(31.0, 90.0, 84.375)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:10.917043,"(7.5, 10.5, 10.08)","(51.0, 70.0, 68.33333333333333)","(7.5, 9.8, 9.5)","(9.0, 18.5, 17.75)","(18.0, 27.0, 24.5)","(1.3, 1.5, 1.4937931034482759)","(31.0, 90.0, 84.375)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:11.974185,"(7.5, 10.5, 10.136363636363637)","(51.0, 70.0, 68.63636363636364)","(7.5, 9.8, 9.51764705882353)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 24.88235294117647)","(1.3, 1.5, 1.4937931034482759)","(31.0, 90.0, 84.375)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:13.050904,"(7.5, 10.5, 10.136363636363637)","(51.0, 70.0, 68.63636363636364)","(7.5, 9.8, 9.51764705882353)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 24.88235294117647)","(1.3, 1.5, 1.4960975609756098)","(31.0, 90.0, 83.82352941176471)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:14.137145,"(7.5, 10.5, 10.166666666666666)","(51.0, 70.0, 68.63636363636364)","(7.5, 9.8, 9.547368421052632)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 24.88235294117647)","(1.3, 1.5, 1.4960975609756098)","(31.0, 90.0, 83.82352941176471)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:15.219819,"(7.5, 11.0, 10.538461538461538)","(51.0, 70.0, 68.63636363636364)","(7.5, 9.8, 9.457142857142857)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 24.88235294117647)","(1.3, 1.5, 1.496578947368421)","(31.0, 90.0, 83.82352941176471)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:16.315542,"(7.5, 11.0, 10.517241379310345)","(51.0, 70.0, 68.92857142857143)","(7.5, 9.8, 9.593548387096774)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 24.88235294117647)","(1.3, 1.51, 1.497142857142857)","(31.0, 90.0, 83.82352941176471)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:17.436751,"(7.5, 11.0, 10.517241379310345)","(51.0, 70.0, 69.0625)","(7.5, 9.8, 9.547368421052632)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 24.88235294117647)","(1.3, 1.5, 1.497142857142857)","(31.0, 90.0, 86.11111111111111)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:18.548687,"(7.5, 11.0, 10.517241379310345)","(51.0, 70.0, 69.0625)","(7.5, 9.8, 9.547368421052632)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 24.88235294117647)","(1.3, 1.5, 1.497142857142857)","(31.0, 90.0, 84.16666666666667)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:19.729967,"(7.5, 11.0, 10.517241379310345)","(51.0, 70.0, 69.0625)","(7.5, 9.8, 9.6)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.5, 1.4737430167597765)","(31.0, 90.0, 106.66666666666667)","(26.0, 75.0, 65.76923076923077)"
09-01-2023 13:28:20.825446,"(7.5, 11.0, 10.66)","(51.0, 85.0, 73.0)","(7.5, 10.0, 9.8)","(9.0, 18.5, 17.807692307692307)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.49, 1.4738461538461538)","(31.0, 110.0, 107.6923076923077)","(26.0, 75.0, 67.94117647058823)"
09-01-2023 13:28:21.905625,"(7.5, 11.0, 10.578947368421053)","(51.0, 85.0, 68.72093023255815)","(7.5, 10.5, 9.912)","(9.0, 18.5, 17.75)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.48, 1.470990099009901)","(31.0, 110.0, 93.33333333333333)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:22.954049,"(7.5, 11.0, 10.58974358974359)","(51.0, 85.0, 69.86842105263158)","(7.5, 10.5, 9.955555555555556)","(9.0, 18.5, 17.75)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.49, 1.470990099009901)","(31.0, 110.0, 92.41379310344828)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:24.023673,"(7.5, 11.0, 10.58974358974359)","(51.0, 80.0, 68.57142857142857)","(7.5, 10.5, 10.102702702702704)","(9.0, 18.5, 17.75)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.49, 1.470990099009901)","(31.0, 110.0, 92.41379310344828)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:25.090754,"(7.5, 11.0, 10.578947368421053)","(51.0, 80.0, 67.6923076923077)","(7.5, 10.5, 10.129411764705882)","(9.0, 18.5, 17.75)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.49, 1.4778947368421052)","(31.0, 110.0, 93.33333333333333)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:26.281884,"(7.5, 11.0, 10.542857142857143)","(51.0, 80.0, 67.6923076923077)","(7.5, 10.5, 10.13888888888889)","(9.0, 18.5, 17.714285714285715)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.48, 1.4718965517241378)","(31.0, 110.0, 93.33333333333333)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:27.486862,"(7.5, 11.0, 10.592592592592592)","(51.0, 80.0, 67.6923076923077)","(7.5, 10.5, 10.13888888888889)","(9.0, 18.5, 17.714285714285715)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.48, 1.4718965517241378)","(31.0, 110.0, 93.33333333333333)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:28.683146,"(7.5, 11.0, 10.633333333333333)","(51.0, 80.0, 68.0)","(7.5, 10.5, 10.13888888888889)","(9.0, 18.5, 17.714285714285715)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.48, 1.4718965517241378)","(31.0, 110.0, 93.33333333333333)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:29.885329,"(7.5, 11.0, 10.633333333333333)","(51.0, 80.0, 68.0)","(7.5, 10.5, 10.13888888888889)","(9.0, 18.5, 17.714285714285715)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.48, 1.4718965517241378)","(31.0, 110.0, 93.33333333333333)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:30.981828,"(7.5, 11.0, 10.476190476190476)","(51.0, 80.0, 68.0)","(7.5, 10.5, 10.035714285714286)","(9.0, 18.5, 18.25)","(18.0, 27.0, 25.42105263157895)","(1.3, 1.48, 1.4718965517241378)","(31.0, 110.0, 93.33333333333333)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:32.083634,"(7.5, 11.0, 10.476190476190476)","(51.0, 80.0, 68.0)","(7.5, 10.5, 10.09375)","(9.0, 19.0, 17.81578947368421)","(18.0, 27.0, 25.695652173913043)","(1.3, 1.48, 1.4716176470588236)","(31.0, 100.0, 98.46153846153847)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:33.105834,"(7.5, 11.0, 10.333333333333334)","(51.0, 80.0, 69.0909090909091)","(7.5, 10.5, 10.204545454545455)","(9.0, 19.0, 17.81578947368421)","(18.0, 27.0, 25.695652173913043)","(1.3, 1.48, 1.4716176470588236)","(31.0, 100.0, 98.46153846153847)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:34.241507,"(7.5, 11.0, 10.333333333333334)","(51.0, 80.0, 69.0909090909091)","(7.5, 10.5, 10.204545454545455)","(9.0, 19.0, 17.81578947368421)","(18.0, 27.0, 25.695652173913043)","(1.3, 1.48, 1.4716176470588236)","(31.0, 100.0, 98.46153846153847)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:35.425280,"(7.5, 11.0, 10.444444444444445)","(51.0, 80.0, 69.0909090909091)","(7.5, 10.5, 10.117647058823529)","(9.0, 19.0, 17.81578947368421)","(18.0, 27.0, 24.9375)","(1.3, 1.48, 1.473804347826087)","(31.0, 100.0, 98.33333333333334)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:36.602118,"(7.5, 11.0, 10.416666666666666)","(51.0, 80.0, 68.87096774193549)","(7.5, 10.5, 10.23235294117647)","(9.0, 19.0, 17.8)","(18.0, 27.0, 24.9375)","(1.3, 1.48, 1.473804347826087)","(31.0, 100.0, 98.33333333333334)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:37.724053,"(7.5, 11.0, 10.3)","(51.0, 80.0, 68.87096774193549)","(7.5, 10.5, 10.23235294117647)","(9.0, 19.0, 17.8)","(18.0, 27.0, 24.9375)","(1.3, 1.48, 1.473804347826087)","(31.0, 100.0, 98.46153846153847)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:38.818871,"(7.5, 11.0, 10.3)","(51.0, 80.0, 68.87096774193549)","(7.5, 10.5, 10.23235294117647)","(9.0, 19.0, 17.875)","(18.0, 27.0, 24.9375)","(1.3, 1.48, 1.4732407407407406)","(31.0, 100.0, 98.46153846153847)","(26.0, 75.0, 65.0)"
09-01-2023 13:28:39.913244,"(7.5, 11.0, 10.346153846153847)","(51.0, 70.0, 69.44444444444444)","(7.5, 10.5, 10.222222222222221)","(9.0, 19.0, 17.676470588235293)","(18.0, 27.0, 26.083333333333332)","(1.3, 1.48, 1.4676271186440677)","(31.0, 100.0, 98.46153846153847)","(26.0, 75.0, 65.76923076923077)"
09-01-2023 13:28:40.921196,"(7.0, 11.0, 10.552631578947368)","(51.0, 80.0, 69.0)","(7.5, 10.5, 10.142857142857142)","(9.0, 19.0, 18.11764705882353)","(18.0, 27.0, 26.083333333333332)","(1.3, 1.48, 1.4903649635036496)","(41.0, 100.0, 98.46153846153847)","(26.0, 75.0, 68.84615384615384)"
09-01-2023 13:28:42.034803,"(7.0, 11.0, 10.558823529411764)","(51.0, 80.0, 69.0)","(7.5, 9.4, 9.315151515151516)","(9.0, 19.0, 18.09090909090909)","(18.0, 27.0, 25.533333333333335)","(1.3, 1.5, 1.4933333333333334)","(41.0, 100.0, 98.46153846153847)","(26.0, 75.0, 70.29411764705883)"
09-01-2023 13:28:43.160359,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 70.29411764705883)","(7.5, 9.4, 9.322222222222223)","(9.0, 19.0, 18.09090909090909)","(18.0, 27.0, 25.5)","(1.3, 1.5, 1.4956637168141593)","(41.0, 100.0, 98.46153846153847)","(26.0, 75.0, 66.11111111111111)"
09-01-2023 13:28:44.323197,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 70.14285714285714)","(7.5, 9.4, 9.315151515151516)","(9.0, 19.0, 18.09090909090909)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.495068493150685)","(41.0, 100.0, 98.46153846153847)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:45.527585,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 70.14285714285714)","(7.5, 9.4, 9.179310344827586)","(9.0, 19.0, 18.09090909090909)","(18.0, 27.0, 25.5)","(1.3, 1.5, 1.4962886597938145)","(41.0, 100.0, 96.0)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:46.675992,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 68.87096774193549)","(7.5, 9.2, 8.8)","(9.0, 19.0, 18.5)","(18.0, 27.0, 25.5)","(1.3, 1.5, 1.505)","(41.0, 110.0, 96.11111111111111)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:47.865613,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.82857142857143)","(9.0, 19.0, 18.523809523809526)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 96.11111111111111)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:48.973707,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.82857142857143)","(9.0, 19.0, 18.523809523809526)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 96.11111111111111)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:50.046311,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.82857142857143)","(9.0, 19.0, 18.523809523809526)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:51.175909,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.733333333333333)","(9.0, 19.0, 18.5)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:52.319289,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.7)","(9.0, 19.0, 18.5)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:53.416606,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.65)","(9.0, 19.0, 18.454545454545453)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:54.528775,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.65)","(9.0, 18.5, 18.454545454545453)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:55.629663,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.64)","(9.0, 18.5, 18.45)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:56.714064,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.64)","(9.0, 18.5, 18.45)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:57.849976,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.64)","(9.0, 18.5, 18.45)","(18.0, 27.0, 25.857142857142858)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:28:59.068678,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.64)","(9.0, 18.5, 18.45)","(18.0, 27.0, 25.857142857142858)","(1.3, 1.51, 1.505)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:00.205800,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.632)","(9.0, 18.5, 18.45)","(18.0, 27.0, 25.5)","(1.3, 1.51, 1.5076923076923077)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:01.299794,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.632)","(9.0, 18.5, 18.13888888888889)","(18.0, 27.0, 25.363636363636363)","(1.3, 1.51, 1.5072289156626506)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:02.368839,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.632)","(9.0, 18.5, 18.13888888888889)","(18.0, 26.0, 24.952380952380953)","(1.3, 1.52, 1.5108620689655172)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:03.478581,"(7.0, 11.0, 10.571428571428571)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.632)","(9.0, 18.5, 18.13888888888889)","(18.0, 26.0, 25.176470588235293)","(1.3, 1.52, 1.5108928571428573)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:04.604165,"(7.0, 11.0, 10.558823529411764)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.632)","(9.0, 18.5, 18.13888888888889)","(18.0, 26.0, 25.176470588235293)","(1.3, 1.52, 1.5159090909090909)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:05.756643,"(7.0, 11.0, 10.566666666666666)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.632)","(9.0, 18.5, 18.125)","(18.0, 26.0, 25.176470588235293)","(1.3, 1.52, 1.5155555555555555)","(41.0, 110.0, 93.69565217391305)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:06.862254,"(7.0, 11.0, 10.583333333333334)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.632)","(9.0, 18.5, 18.055555555555557)","(18.0, 26.0, 25.176470588235293)","(1.3, 1.52, 1.5147619047619048)","(41.0, 110.0, 121.5625)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:07.910811,"(7.0, 11.0, 10.583333333333334)","(51.0, 80.0, 72.85714285714286)","(7.5, 9.0, 8.632)","(9.0, 18.5, 18.125)","(18.0, 26.0, 24.714285714285715)","(1.3, 1.53, 1.5185714285714287)","(41.0, 130.0, 105.0)","(26.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:08.963294,"(7.0, 11.0, 10.583333333333334)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.8, 8.657142857142858)","(11.0, 18.5, 18.125)","(18.0, 25.0, 24.833333333333332)","(1.28, 1.53, 1.525294117647059)","(51.0, 120.0, 96.66666666666667)","(31.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:10.032274,"(7.0, 11.0, 10.583333333333334)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.8, 8.666666666666668)","(11.0, 18.5, 18.055555555555557)","(18.0, 26.0, 24.375)","(1.28, 1.53, 1.5242857142857142)","(51.0, 110.0, 96.66666666666667)","(31.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:11.123485,"(7.0, 11.0, 10.833333333333334)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.8, 8.466666666666667)","(11.0, 18.5, 18.125)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.53, 1.525625)","(51.0, 110.0, 100.0)","(31.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:12.239009,"(7.0, 11.0, 10.833333333333334)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.8, 8.466666666666667)","(11.0, 18.5, 18.055555555555557)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.53, 1.525625)","(51.0, 110.0, 100.0)","(31.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:13.315281,"(7.0, 11.0, 10.833333333333334)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.8, 8.466666666666667)","(11.0, 18.5, 18.055555555555557)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.53, 1.525625)","(51.0, 110.0, 100.0)","(31.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:14.475813,"(7.0, 11.0, 10.833333333333334)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.8, 8.444444444444445)","(11.0, 18.5, 18.125)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.53, 1.525625)","(51.0, 110.0, 100.0)","(31.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:15.576869,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.8, 8.444444444444445)","(11.0, 18.5, 18.125)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.53, 1.5269565217391305)","(51.0, 110.0, 100.0)","(31.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:16.680594,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.8, 8.28)","(11.0, 18.5, 18.055555555555557)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.54, 1.5247761194029852)","(51.0, 110.0, 100.0)","(31.0, 75.0, 65.58823529411765)"
09-01-2023 13:29:17.836246,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.6, 8.428571428571429)","(11.0, 18.5, 18.125)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.54, 1.5247761194029852)","(51.0, 110.0, 96.66666666666667)","(31.0, 75.0, 66.11111111111111)"
09-01-2023 13:29:18.848065,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.4, 8.36)","(11.0, 18.5, 18.125)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.54, 1.5245070422535212)","(51.0, 110.0, 96.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:19.889771,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.5, 8.4, 8.333333333333334)","(11.0, 18.5, 18.125)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.54, 1.525)","(51.0, 110.0, 96.66666666666667)","(31.0, 75.0, 65.0)"
09-01-2023 13:29:21.005330,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.4, 8.336842105263159)","(11.0, 18.5, 18.055555555555557)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.54, 1.5272131147540984)","(51.0, 110.0, 96.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:22.121602,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.4, 8.2)","(11.0, 18.5, 17.310344827586206)","(18.0, 26.0, 24.352941176470587)","(1.28, 1.54, 1.5272131147540984)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:23.224687,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.4, 8.2125)","(11.0, 18.0, 17.166666666666668)","(18.0, 26.0, 24.5)","(1.28, 1.54, 1.544)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:24.334570,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.4, 8.2125)","(11.0, 18.0, 17.12121212121212)","(18.0, 25.0, 24.5)","(1.28, 1.55, 1.5351219512195122)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:25.395774,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.85714285714286)","(7.0, 8.4, 8.2125)","(11.0, 18.0, 17.363636363636363)","(18.0, 25.0, 24.5)","(1.28, 1.56, 1.5393333333333334)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:26.434381,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.96296296296296)","(7.0, 8.2, 8.025)","(11.0, 17.5, 17.214285714285715)","(18.0, 25.0, 24.5)","(1.28, 1.55, 1.5393333333333334)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:27.465916,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.96296296296296)","(7.0, 8.2, 7.9799999999999995)","(11.0, 18.0, 17.214285714285715)","(18.0, 25.0, 24.5)","(1.28, 1.55, 1.5393333333333334)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:28.507170,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.96296296296296)","(7.0, 8.2, 7.9799999999999995)","(11.0, 18.0, 17.214285714285715)","(18.0, 25.0, 24.5)","(1.28, 1.55, 1.5393333333333334)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:29.602917,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.96296296296296)","(7.0, 8.2, 7.88695652173913)","(11.0, 18.0, 17.214285714285715)","(18.0, 25.0, 24.5)","(1.28, 1.55, 1.5393333333333334)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:30.723372,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.96296296296296)","(7.0, 8.2, 7.911111111111111)","(11.0, 18.0, 17.195121951219512)","(18.0, 25.0, 24.5)","(1.28, 1.55, 1.5566666666666666)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:31.885197,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 72.96296296296296)","(7.0, 8.0, 7.84)","(11.0, 18.0, 17.0)","(18.0, 25.0, 24.5)","(1.28, 1.56, 1.5561290322580645)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:33.066498,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 73.2)","(7.0, 8.0, 7.85)","(11.0, 17.0, 16.88888888888889)","(18.0, 25.0, 24.5)","(1.28, 1.56, 1.5592307692307692)","(51.0, 110.0, 106.66666666666667)","(31.0, 75.0, 68.04347826086956)"
09-01-2023 13:29:34.216405,"(7.0, 11.0, 10.642857142857142)","(51.0, 80.0, 73.2)","(7.0, 8.0, 7.97)","(11.0, 17.5, 17.1)","(18.0, 25.0, 24.5)","(1.28, 1.56, 1.5592307692307692)","(51.0, 110.0, 105.0)","(31.0, 75.0, 68.04347826086956)"
