,Goldstar Rita,Sefton Heights,Ava Effort,Deep Value,Tiggerlong Panda,Goldstar Linda,Adobe Kid,Goldstar Spencer
12-01-2023 14:36:18.397455,"(3.3, 9.6, 8.616666666666667)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 16.5)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:19.496255,"(3.3, 9.6, 8.616666666666667)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 16.5)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:20.678854,"(3.3, 9.6, 8.616666666666667)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 16.5)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:21.858902,"(3.3, 9.6, 8.616666666666667)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:23.096770,"(3.3, 9.6, 8.616666666666667)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:24.771615,"(3.3, 9.6, 8.616666666666667)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:25.985216,"(3.3, 9.6, 8.616666666666667)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:27.200109,"(3.3, 9.6, 8.616666666666667)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:28.442315,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:29.679564,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:30.985900,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.15, 2.7007692307692306)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:32.284071,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.15, 2.7241666666666666)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:33.531425,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.745)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:34.619098,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.745)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:35.664793,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:36.811015,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:38.043597,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:39.204658,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:40.458579,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:41.764259,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:42.987682,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:44.147487,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.5)"
12-01-2023 14:36:45.312869,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.55)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.75)"
12-01-2023 14:36:46.499302,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 16.75)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.75)"
12-01-2023 14:36:47.574033,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 16.75)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.75)"
12-01-2023 14:36:48.674554,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 16.75)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.75)"
12-01-2023 14:36:49.921292,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 16.75)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.75)"
12-01-2023 14:36:51.188725,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 16.75)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.75)"
12-01-2023 14:36:52.439244,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 16.75)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 99.75)"
12-01-2023 14:36:53.618609,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 16.75)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 90.27777777777777)"
12-01-2023 14:36:54.845108,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 20.208333333333332)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 90.27777777777777)"
12-01-2023 14:36:56.031601,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 20.208333333333332)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 90.27777777777777)"
12-01-2023 14:36:57.229444,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 20.208333333333332)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 90.27777777777777)"
12-01-2023 14:36:58.530051,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:36:59.936650,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:01.150446,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:02.492490,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 34.32142857142857)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:03.688859,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:04.808861,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:05.955565,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:06.982339,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:08.135438,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:09.207876,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:10.292117,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:11.321007,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 32.64285714285714)","(7.0, 14.0, 12.2)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:12.392100,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 13.0, 12.345454545454544)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 14.0, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:13.419484,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 24.0, 19.473684210526315)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:14.476158,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.4)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:15.892039,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.4)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:17.126213,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.4)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:18.337480,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.4)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:19.531809,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 17.43030303030303)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:21.233101,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 17.43030303030303)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:22.381928,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 17.43030303030303)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 100.78125)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:23.513576,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.533333333333331)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:24.770362,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:25.938675,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:27.210139,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:28.476011,"(3.3, 9.6, 7.022222222222222)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:29.775367,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:30.856224,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:32.133984,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:33.261504,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:34.259390,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 12.666666666666666)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:35.380299,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:36.520104,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:37.593218,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:38.632297,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:40.017653,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:41.201700,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 12.18095238095238)","(18.0, 140.0, 83.18181818181819)","(15.0, 36.0, 30.125)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:42.297599,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 11.383333333333333)","(18.0, 140.0, 84.0)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.542857142857143)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:43.410009,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 88.18181818181819)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 13.136842105263158)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:44.823823,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 88.18181818181819)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:46.228570,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 88.18181818181819)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:47.772636,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 101.125)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:49.169672,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 101.125)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:50.701900,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 101.125)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:51.889832,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 101.125)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:52.970049,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 101.125)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:54.491879,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 84.0)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:55.812658,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 84.0)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:57.069053,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 84.0)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
12-01-2023 14:37:58.245441,"(3.3, 9.6, 6.699999999999999)","(2.5, 3.2, 2.6563636363636363)","(6.0, 26.0, 16.44137931034483)","(6.0, 12.5, 8.1)","(18.0, 130.0, 84.0)","(15.0, 36.0, 20.666666666666668)","(7.0, 13.5, 12.755555555555556)","(21.0, 180.0, 100.0)"
