,Wise Counsel,Do It Right,Ocean Aura,Expelliarmus,Magic Whistle,Lets Erupt,Megami,Ran A Red Light,Belafonte Boy,Marlini,Nick Of Time,The White Witch,Vitai Lampada
14-12-2022 19:30:58.608404,"(4.0, 5.1, 4.889473684210526)","(12.0, 19.5, 18.94736842105263)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.2, 6.857142857142857)","(2.5, 2.7, 2.6964356435643566)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:30:59.933922,"(4.0, 5.1, 4.889473684210526)","(12.0, 19.5, 18.94736842105263)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.2, 6.857142857142857)","(2.5, 2.7, 2.6964356435643566)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:01.360629,"(4.0, 5.1, 4.889473684210526)","(12.0, 19.5, 18.94736842105263)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.2, 7.222222222222222)","(2.5, 2.7, 2.6964356435643566)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:02.772154,"(4.0, 5.1, 4.889473684210526)","(12.0, 19.5, 18.94736842105263)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.6, 6.757894736842105)","(2.5, 2.7, 2.6964356435643566)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:04.206307,"(4.0, 5.1, 4.836842105263157)","(12.0, 19.5, 18.94736842105263)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.6, 6.8)","(2.5, 2.7, 2.6964356435643566)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:05.666864,"(4.0, 5.1, 5.030555555555555)","(12.0, 19.5, 18.954545454545453)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.6, 7.369230769230769)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:07.077977,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 16.875)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.616)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:08.494680,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 16.875)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.616)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:09.892017,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 16.875)","(18.0, 23.0, 22.55)","(51.0, 220.0, 195.83333333333334)","(9.0, 11.0, 10.485714285714286)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 230.0)","(71.0, 310.0, 195.0)","(21.0, 65.0, 60.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:11.351547,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 16.875)","(18.0, 23.0, 21.416666666666668)","(51.0, 220.0, 171.42857142857142)","(9.0, 11.0, 10.333333333333334)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 260.0, 201.42857142857142)","(71.0, 310.0, 116.66666666666666)","(21.0, 60.0, 56.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:12.769255,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 210.0, 171.42857142857142)","(9.0, 11.0, 10.333333333333334)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 250.0, 201.42857142857142)","(71.0, 300.0, 116.66666666666666)","(21.0, 60.0, 56.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:14.131024,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 210.0, 171.42857142857142)","(9.0, 11.0, 10.333333333333334)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 250.0, 201.42857142857142)","(71.0, 300.0, 116.66666666666666)","(21.0, 60.0, 56.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:15.541593,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 210.0, 171.42857142857142)","(9.0, 11.0, 10.333333333333334)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 250.0, 194.28571428571428)","(71.0, 300.0, 150.0)","(21.0, 60.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:16.981167,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.333333333333334)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:18.419128,"(4.0, 5.1, 4.918181818181818)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.333333333333334)","(5.5, 7.6, 7.381818181818181)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:19.807011,"(4.0, 5.1, 5.050819672131147)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.333333333333334)","(5.5, 7.6, 6.933333333333333)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:21.280485,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.0)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:22.690488,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.0)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:24.209346,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.0)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:25.618606,"(4.0, 5.1, 5.083177570093458)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.0)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:27.362997,"(4.0, 5.1, 5.083177570093458)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.0)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:28.796887,"(4.0, 5.1, 5.083177570093458)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.0)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:30.307764,"(4.0, 5.1, 5.083177570093458)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.0)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 52.0)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:31.752981,"(4.0, 5.1, 5.083177570093458)","(12.0, 19.5, 16.875)","(18.0, 22.0, 21.416666666666668)","(51.0, 200.0, 164.28571428571428)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:33.182851,"(4.0, 5.1, 5.067857142857142)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.833333333333332)","(51.0, 200.0, 116.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:34.714938,"(4.0, 5.1, 5.067857142857142)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.833333333333332)","(51.0, 200.0, 116.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:36.198059,"(4.0, 5.1, 4.943478260869565)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.833333333333332)","(51.0, 200.0, 116.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.64)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:37.634686,"(4.0, 5.1, 4.742857142857143)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.833333333333332)","(51.0, 200.0, 116.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:39.039378,"(4.0, 5.1, 4.742857142857143)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.6875)","(51.0, 200.0, 116.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:40.709852,"(4.0, 5.1, 4.869230769230769)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.6875)","(51.0, 200.0, 116.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:42.272195,"(4.0, 5.1, 4.827272727272727)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.6875)","(51.0, 200.0, 116.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 194.28571428571428)","(71.0, 290.0, 150.0)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:43.698696,"(4.0, 5.1, 4.742857142857143)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.6875)","(51.0, 200.0, 113.33333333333334)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 28.238805970149254)","(61.0, 240.0, 187.14285714285714)","(71.0, 290.0, 146.66666666666669)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:45.075966,"(4.0, 5.1, 4.742857142857143)","(12.0, 19.5, 18.1875)","(18.0, 22.0, 20.6875)","(51.0, 190.0, 113.33333333333334)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 187.14285714285714)","(71.0, 280.0, 146.66666666666669)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:46.423204,"(4.0, 5.1, 5.020634920634921)","(12.0, 19.5, 19.043478260869566)","(18.0, 22.0, 20.6875)","(51.0, 190.0, 113.33333333333334)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 187.14285714285714)","(71.0, 280.0, 146.66666666666669)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:47.843148,"(4.0, 5.1, 5.020634920634921)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 190.0, 113.33333333333334)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 30.8)","(61.0, 230.0, 187.14285714285714)","(71.0, 280.0, 146.66666666666669)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:49.310643,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 190.0, 113.33333333333334)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 30.8)","(61.0, 230.0, 187.14285714285714)","(71.0, 280.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:50.807493,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 110.0)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 30.8)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:52.302031,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 31.733333333333334)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:53.923021,"(4.0, 5.1, 4.792307692307692)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 31.0)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:55.662037,"(4.0, 5.1, 4.918181818181818)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 31.0)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:57.168357,"(4.0, 5.1, 4.918181818181818)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 31.0)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:31:58.602738,"(4.0, 5.1, 4.918181818181818)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 31.142857142857142)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:00.259263,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 31.142857142857142)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:01.876778,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 31.142857142857142)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:03.469061,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 32.0, 48.0)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:05.045095,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 75.0, 48.0)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 43.2)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:06.620464,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 75.0, 48.0)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 44.0, 38.57142857142857)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:08.104393,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 106.66666666666666)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 75.0, 52.5)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 42.0, 38.57142857142857)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:09.548891,"(4.0, 5.1, 5.068421052631579)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 125.0)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 75.0, 52.5)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 42.0, 38.57142857142857)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:10.981090,"(4.0, 5.0, 4.818444846292947)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 125.0)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 75.0, 52.5)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 42.0, 38.57142857142857)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:12.510494,"(4.0, 5.0, 4.731550802139037)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 125.0)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 75.0, 52.5)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 42.0, 36.857142857142854)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:14.004533,"(4.0, 5.0, 4.731550802139037)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 148.57142857142856)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 70.0, 57.33333333333333)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 42.0, 36.857142857142854)","(101.0, 310.0, 225.0)"
14-12-2022 19:32:15.546685,"(4.0, 5.0, 4.731550802139037)","(12.0, 19.5, 19.043478260869566)","(17.0, 22.0, 20.6875)","(51.0, 180.0, 148.57142857142856)","(9.0, 11.0, 10.666666666666666)","(5.5, 7.6, 7.415384615384615)","(2.5, 2.7, 2.6750000000000003)","(21.0, 70.0, 57.33333333333333)","(61.0, 220.0, 180.0)","(71.0, 270.0, 143.33333333333334)","(21.0, 55.0, 46.333333333333336)","(31.0, 42.0, 36.857142857142854)","(101.0, 310.0, 225.0)"
