,Rebel Boom,Chatty Mavis,Barbaras Angel,Off Grid,Goldstar Justice,Romeo,Maccys Girl,Regal Birdie
08-12-2022 13:45:59.653592,"(31.0, 270.0, 79.6)","(1.9, 3.1, 2.522222222222222)","(17.0, 80.0, 63.75)","(14.0, 32.0, 29.333333333333332)","(51.0, 400.0, 118.4)","(18.0, 90.0, 66.71875)","(7.0, 17.0, 15.75)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:00.891369,"(31.0, 270.0, 79.6)","(1.9, 3.1, 2.258)","(17.0, 80.0, 63.75)","(14.0, 32.0, 29.333333333333332)","(51.0, 400.0, 306.1333333333333)","(18.0, 90.0, 61.53846153846154)","(7.0, 17.0, 12.6)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:02.138242,"(31.0, 270.0, 79.6)","(1.9, 3.05, 2.258)","(17.0, 80.0, 63.75)","(14.0, 32.0, 27.8125)","(51.0, 400.0, 220.0)","(18.0, 90.0, 53.25)","(7.0, 17.0, 12.885714285714286)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:03.363891,"(31.0, 270.0, 123.53846153846153)","(1.9, 3.05, 2.258)","(17.0, 80.0, 63.75)","(14.0, 30.0, 27.8125)","(51.0, 390.0, 220.0)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.8)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:04.563218,"(31.0, 270.0, 123.53846153846153)","(1.9, 3.05, 2.258)","(17.0, 80.0, 63.75)","(14.0, 30.0, 28.454545454545453)","(51.0, 390.0, 116.4)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.8)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:05.758621,"(31.0, 270.0, 123.53846153846153)","(1.9, 3.05, 2.258)","(17.0, 80.0, 63.75)","(14.0, 30.0, 28.454545454545453)","(51.0, 390.0, 116.4)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 15.433333333333334)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:06.959308,"(31.0, 270.0, 165.11111111111111)","(1.9, 3.05, 2.258)","(17.0, 80.0, 63.75)","(14.0, 30.0, 28.454545454545453)","(51.0, 390.0, 116.4)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.32)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:08.130856,"(31.0, 270.0, 114.0)","(1.9, 3.05, 2.258)","(17.0, 80.0, 54.400000000000006)","(14.0, 30.0, 28.785714285714285)","(51.0, 390.0, 298.8)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.32)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:09.268530,"(31.0, 270.0, 114.0)","(1.9, 3.05, 2.258)","(17.0, 80.0, 64.0)","(14.0, 30.0, 25.75)","(51.0, 390.0, 220.0)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.32)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:10.365956,"(31.0, 270.0, 58.44444444444444)","(1.9, 3.05, 2.258)","(17.0, 80.0, 64.0)","(14.0, 30.0, 25.75)","(51.0, 390.0, 116.4)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 15.5)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:11.496084,"(31.0, 270.0, 58.44444444444444)","(1.9, 3.05, 2.258)","(17.0, 80.0, 64.0)","(14.0, 30.0, 25.75)","(51.0, 390.0, 298.8)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 16.18181818181818)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:12.724522,"(31.0, 270.0, 58.44444444444444)","(1.9, 3.05, 2.5300000000000002)","(16.0, 80.0, 64.0)","(14.0, 30.0, 25.75)","(51.0, 390.0, 298.8)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.48)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:14.231219,"(31.0, 270.0, 58.44444444444444)","(1.9, 3.0, 2.2536842105263157)","(16.0, 80.0, 45.53846153846154)","(14.0, 30.0, 25.75)","(51.0, 390.0, 298.8)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.48)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:15.677385,"(31.0, 270.0, 58.44444444444444)","(1.9, 2.98, 2.2536842105263157)","(16.0, 80.0, 62.285714285714285)","(14.0, 30.0, 25.75)","(51.0, 390.0, 116.4)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.48)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:17.074517,"(31.0, 270.0, 58.44444444444444)","(1.9, 2.98, 2.2536842105263157)","(16.0, 70.0, 62.285714285714285)","(14.0, 30.0, 25.75)","(51.0, 390.0, 116.4)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.48)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:18.430928,"(31.0, 270.0, 58.44444444444444)","(1.9, 2.98, 2.2536842105263157)","(16.0, 70.0, 62.285714285714285)","(14.0, 30.0, 25.75)","(51.0, 390.0, 116.4)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 13.05)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:19.734689,"(31.0, 270.0, 58.44444444444444)","(1.9, 2.98, 2.522222222222222)","(16.0, 70.0, 62.285714285714285)","(14.0, 30.0, 25.75)","(51.0, 390.0, 116.4)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.5, 15.566666666666666)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:20.942685,"(31.0, 270.0, 58.44444444444444)","(1.9, 3.1, 2.522222222222222)","(16.0, 70.0, 62.285714285714285)","(14.0, 30.0, 25.75)","(51.0, 390.0, 220.0)","(18.0, 90.0, 44.769230769230774)","(7.0, 17.0, 15.566666666666666)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:22.103447,"(31.0, 270.0, 58.44444444444444)","(1.9, 3.1, 2.522222222222222)","(16.0, 70.0, 62.285714285714285)","(14.0, 30.0, 25.75)","(51.0, 390.0, 285.38461538461536)","(18.0, 90.0, 48.285714285714285)","(7.0, 17.0, 14.5)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:23.183220,"(31.0, 270.0, 58.44444444444444)","(1.9, 3.1, 2.522222222222222)","(16.0, 70.0, 62.285714285714285)","(14.0, 30.0, 25.75)","(51.0, 390.0, 285.38461538461536)","(18.0, 90.0, 37.27272727272727)","(7.0, 17.0, 15.366666666666667)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:24.363441,"(31.0, 270.0, 220.73684210526315)","(1.9, 3.1, 2.324)","(16.0, 70.0, 68.0)","(14.0, 30.0, 21.0)","(51.0, 390.0, 285.38461538461536)","(18.0, 90.0, 45.38461538461539)","(7.0, 17.0, 15.911111111111111)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:25.584985,"(31.0, 270.0, 166.88888888888889)","(1.9, 3.05, 2.585714285714286)","(16.0, 70.0, 68.54054054054055)","(14.0, 29.0, 27.375)","(51.0, 390.0, 285.38461538461536)","(18.0, 90.0, 45.38461538461539)","(7.0, 17.0, 15.911111111111111)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:26.828690,"(31.0, 270.0, 166.88888888888889)","(1.9, 2.98, 2.585714285714286)","(16.0, 70.0, 68.45714285714286)","(14.0, 28.0, 27.558823529411764)","(51.0, 390.0, 348.78787878787875)","(18.0, 90.0, 72.42424242424242)","(7.0, 17.0, 14.55)","(2.6, 3.55, 3.359285714285714)"
08-12-2022 13:46:28.112583,"(31.0, 270.0, 166.88888888888889)","(1.9, 2.98, 2.585714285714286)","(16.0, 70.0, 61.16666666666667)","(14.0, 28.0, 27.558823529411764)","(51.0, 390.0, 225.0)","(18.0, 90.0, 72.42424242424242)","(7.0, 17.0, 16.127272727272725)","(2.6, 3.55, 2.9479411764705885)"
08-12-2022 13:46:29.423475,"(31.0, 270.0, 115.33333333333333)","(1.9, 2.98, 2.585714285714286)","(16.0, 70.0, 59.5)","(14.0, 28.0, 25.92857142857143)","(51.0, 390.0, 225.0)","(18.0, 90.0, 76.51162790697674)","(7.0, 17.0, 14.65)","(2.6, 3.55, 2.9479411764705885)"
08-12-2022 13:46:30.714867,"(31.0, 270.0, 118.0)","(1.9, 2.98, 2.585714285714286)","(16.0, 70.0, 59.5)","(14.0, 28.0, 25.92857142857143)","(51.0, 390.0, 126.0)","(18.0, 90.0, 76.81818181818181)","(7.0, 17.0, 16.010526315789473)","(2.6, 3.55, 2.8775555555555554)"
08-12-2022 13:46:31.990394,"(31.0, 270.0, 118.0)","(1.9, 2.98, 2.585714285714286)","(16.0, 70.0, 59.5)","(14.0, 28.0, 25.92857142857143)","(51.0, 390.0, 126.0)","(18.0, 90.0, 76.81818181818181)","(7.0, 17.0, 16.010526315789473)","(2.6, 3.55, 2.8775555555555554)"
08-12-2022 13:46:33.286621,"(31.0, 270.0, 118.0)","(1.9, 3.0, 2.552)","(16.0, 70.0, 57.125)","(14.0, 28.0, 25.92857142857143)","(51.0, 390.0, 302.0)","(18.0, 90.0, 31.909090909090907)","(7.0, 17.0, 14.428571428571429)","(2.6, 3.55, 3.1)"
08-12-2022 13:46:34.572412,"(31.0, 270.0, 118.0)","(1.9, 3.0, 2.552)","(16.0, 70.0, 61.41666666666667)","(14.0, 28.0, 25.92857142857143)","(51.0, 390.0, 302.0)","(18.0, 90.0, 40.84615384615385)","(7.0, 17.0, 14.428571428571429)","(2.6, 3.5, 3.1)"
08-12-2022 13:46:35.784140,"(31.0, 270.0, 86.0)","(1.9, 3.0, 2.552)","(16.0, 70.0, 61.41666666666667)","(14.0, 28.0, 25.92857142857143)","(51.0, 390.0, 227.5)","(18.0, 90.0, 40.84615384615385)","(7.0, 17.0, 15.533333333333333)","(2.6, 3.5, 3.1)"
08-12-2022 13:46:36.987703,"(31.0, 270.0, 204.85714285714283)","(1.9, 3.0, 2.552)","(16.0, 70.0, 61.41666666666667)","(14.0, 28.0, 25.92857142857143)","(51.0, 390.0, 126.0)","(18.0, 90.0, 40.84615384615385)","(7.0, 17.0, 16.2)","(2.6, 3.5, 3.1)"
08-12-2022 13:46:38.159483,"(31.0, 270.0, 204.85714285714283)","(1.9, 3.0, 2.3944615384615386)","(16.0, 70.0, 66.6)","(14.0, 28.0, 24.5)","(51.0, 390.0, 297.14285714285717)","(18.0, 90.0, 40.84615384615385)","(7.0, 17.0, 13.56)","(2.6, 3.5, 3.3284615384615384)"
08-12-2022 13:46:39.291215,"(31.0, 270.0, 70.88888888888889)","(1.9, 2.98, 2.75)","(16.0, 70.0, 66.6)","(14.0, 28.0, 20.5)","(51.0, 390.0, 176.66666666666669)","(18.0, 90.0, 67.8)","(7.0, 17.0, 13.56)","(2.6, 3.45, 3.3284615384615384)"
08-12-2022 13:46:40.401921,"(31.0, 270.0, 150.53333333333333)","(1.9, 2.98, 2.878)","(16.0, 70.0, 60.0)","(14.0, 27.0, 18.666666666666668)","(51.0, 390.0, 207.14285714285714)","(18.0, 80.0, 67.8)","(7.0, 17.0, 14.911111111111111)","(2.6, 3.45, 3.1343750000000004)"
08-12-2022 13:46:41.572254,"(31.0, 270.0, 198.32000000000002)","(1.9, 2.98, 2.2399999999999998)","(16.0, 70.0, 60.0)","(14.0, 27.0, 17.27777777777778)","(51.0, 390.0, 138.0)","(18.0, 80.0, 67.8)","(7.0, 17.0, 13.32)","(2.6, 3.35, 3.2021428571428574)"
08-12-2022 13:46:42.789568,"(31.0, 270.0, 152.66666666666666)","(1.9, 2.94, 2.6863636363636365)","(16.0, 70.0, 65.0)","(14.0, 27.0, 17.27777777777778)","(51.0, 390.0, 142.0)","(18.0, 80.0, 64.875)","(7.0, 17.0, 14.485714285714286)","(2.6, 3.35, 3.4094736842105267)"
08-12-2022 13:46:44.032947,"(31.0, 270.0, 152.66666666666666)","(1.9, 2.9, 2.759)","(16.0, 70.0, 61.83333333333333)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 142.0)","(18.0, 80.0, 71.35714285714286)","(7.0, 17.0, 15.24)","(2.6, 3.45, 3.4094736842105267)"
08-12-2022 13:46:45.303278,"(31.0, 270.0, 152.66666666666666)","(1.9, 2.9, 2.759)","(16.0, 70.0, 64.55555555555556)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 221.42857142857144)","(18.0, 80.0, 73.27777777777777)","(7.0, 17.0, 15.280000000000001)","(2.6, 3.45, 3.4094736842105267)"
08-12-2022 13:46:46.681452,"(31.0, 270.0, 72.66666666666667)","(1.9, 2.9, 2.759)","(16.0, 70.0, 58.25)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 278.0)","(18.0, 80.0, 73.27777777777777)","(7.0, 17.0, 15.280000000000001)","(2.6, 3.45, 3.238)"
08-12-2022 13:46:48.194562,"(31.0, 270.0, 123.33333333333333)","(1.9, 2.84, 2.706363636363636)","(16.0, 70.0, 64.77777777777777)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 278.0)","(18.0, 80.0, 73.27777777777777)","(7.0, 17.0, 15.600000000000001)","(2.6, 3.3, 3.238)"
08-12-2022 13:46:49.619907,"(31.0, 270.0, 152.66666666666666)","(1.9, 2.78, 2.57)","(16.0, 70.0, 64.77777777777777)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 317.14285714285717)","(18.0, 80.0, 60.0)","(7.0, 17.0, 15.88)","(2.6, 3.3, 3.238)"
08-12-2022 13:46:51.021974,"(31.0, 270.0, 83.33333333333333)","(1.9, 2.78, 2.57)","(16.0, 70.0, 64.77777777777777)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 227.14285714285714)","(18.0, 80.0, 68.0)","(7.0, 17.0, 15.88)","(2.6, 3.3, 3.238)"
08-12-2022 13:46:52.410335,"(31.0, 270.0, 83.33333333333333)","(1.9, 2.78, 2.540833333333333)","(16.0, 70.0, 41.5)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 250.0)","(18.0, 80.0, 68.0)","(7.0, 17.0, 13.64)","(2.6, 3.3, 3.238)"
08-12-2022 13:46:53.725304,"(31.0, 270.0, 83.33333333333333)","(1.9, 2.78, 2.540833333333333)","(16.0, 60.0, 41.5)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 250.0)","(18.0, 80.0, 68.0)","(7.0, 17.0, 15.633333333333333)","(2.6, 3.3, 3.238)"
08-12-2022 13:46:55.095835,"(31.0, 270.0, 120.9090909090909)","(1.9, 2.78, 2.3146808510638297)","(16.0, 60.0, 41.5)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 320.0)","(18.0, 80.0, 68.0)","(7.0, 17.0, 13.25)","(2.6, 3.3, 3.238)"
08-12-2022 13:46:56.377685,"(31.0, 270.0, 120.9090909090909)","(1.9, 2.78, 2.3146808510638297)","(16.0, 60.0, 54.0)","(14.0, 27.0, 17.27777777777778)","(51.0, 410.0, 232.85714285714286)","(18.0, 80.0, 68.0)","(7.0, 17.5, 13.6125)","(2.6, 3.3, 3.238)"
08-12-2022 13:46:57.707354,"(31.0, 270.0, 120.9090909090909)","(1.9, 2.78, 2.3146808510638297)","(16.0, 60.0, 54.0)","(14.0, 27.0, 19.75)","(51.0, 410.0, 232.85714285714286)","(18.0, 80.0, 68.0)","(7.0, 16.5, 11.233333333333333)","(2.6, 3.3, 3.238)"
08-12-2022 13:46:58.978465,"(31.0, 270.0, 120.9090909090909)","(1.9, 2.78, 2.276818181818182)","(16.0, 60.0, 54.0)","(14.0, 25.0, 22.5)","(51.0, 410.0, 232.85714285714286)","(18.0, 80.0, 68.0)","(7.0, 16.5, 13.07777777777778)","(2.6, 3.3, 3.1666666666666665)"
08-12-2022 13:47:00.294406,"(31.0, 270.0, 120.9090909090909)","(1.9, 2.78, 2.276818181818182)","(16.0, 60.0, 54.0)","(14.0, 25.0, 22.875)","(51.0, 410.0, 324.2857142857143)","(18.0, 80.0, 51.42857142857143)","(7.0, 16.5, 13.07777777777778)","(2.6, 3.3, 3.1666666666666665)"
08-12-2022 13:47:01.560521,"(31.0, 270.0, 195.45454545454547)","(1.9, 2.78, 2.276818181818182)","(16.0, 60.0, 54.0)","(14.0, 24.0, 22.875)","(51.0, 410.0, 265.0)","(18.0, 75.0, 64.55555555555556)","(7.0, 16.5, 13.825)","(2.6, 3.3, 3.242)"
08-12-2022 13:47:02.827342,"(31.0, 270.0, 191.90476190476193)","(1.9, 2.76, 2.4637037037037035)","(16.0, 60.0, 54.5)","(14.0, 24.0, 22.875)","(51.0, 410.0, 265.0)","(18.0, 70.0, 64.55555555555556)","(7.0, 15.5, 12.4)","(2.6, 3.3, 3.242)"
08-12-2022 13:47:04.066701,"(31.0, 270.0, 186.13636363636363)","(1.9, 2.7, 2.622105263157895)","(16.0, 85.0, 54.5)","(14.0, 24.0, 22.875)","(51.0, 410.0, 265.0)","(18.0, 70.0, 60.2)","(7.0, 16.0, 12.11111111111111)","(2.6, 3.3, 2.9945454545454546)"
08-12-2022 13:47:05.279788,"(31.0, 270.0, 175.26315789473685)","(1.9, 2.66, 2.436)","(16.0, 80.0, 43.33333333333333)","(14.0, 24.0, 22.875)","(51.0, 410.0, 265.0)","(18.0, 70.0, 60.2)","(7.0, 16.0, 11.299999999999999)","(2.6, 3.3, 2.973488372093023)"
08-12-2022 13:47:06.507340,"(31.0, 270.0, 207.9310344827586)","(1.9, 2.66, 2.2131914893617024)","(16.0, 80.0, 44.66666666666667)","(14.0, 24.0, 23.5)","(51.0, 410.0, 255.71428571428572)","(18.0, 70.0, 60.2)","(7.0, 15.5, 16.155555555555555)","(2.6, 3.3, 2.973488372093023)"
08-12-2022 13:47:07.704674,"(31.0, 270.0, 175.26315789473685)","(1.9, 2.66, 2.2131914893617024)","(16.0, 80.0, 44.66666666666667)","(14.0, 24.0, 23.5)","(51.0, 410.0, 275.0)","(18.0, 70.0, 60.2)","(7.0, 17.0, 16.155555555555555)","(2.6, 3.3, 2.973488372093023)"
08-12-2022 13:47:08.945744,"(31.0, 270.0, 175.26315789473685)","(1.9, 2.66, 2.388148148148148)","(16.0, 80.0, 62.333333333333336)","(14.0, 24.0, 23.5)","(51.0, 410.0, 255.71428571428572)","(18.0, 70.0, 60.2)","(7.0, 17.0, 16.155555555555555)","(2.6, 3.3, 2.973488372093023)"
08-12-2022 13:47:10.190560,"(31.0, 270.0, 186.13636363636363)","(1.9, 2.64, 2.4854545454545454)","(16.0, 80.0, 62.333333333333336)","(14.0, 24.0, 23.5)","(51.0, 410.0, 255.71428571428572)","(18.0, 70.0, 60.2)","(7.0, 17.0, 15.15)","(2.6, 3.3, 2.973488372093023)"
08-12-2022 13:47:11.431468,"(31.0, 270.0, 186.13636363636363)","(1.9, 2.62, 2.2514285714285713)","(16.0, 80.0, 62.333333333333336)","(14.0, 24.0, 23.5)","(51.0, 410.0, 300.9090909090909)","(18.0, 70.0, 60.2)","(7.0, 17.0, 11.666666666666666)","(2.6, 3.3, 2.973488372093023)"
08-12-2022 13:47:12.673852,"(31.0, 270.0, 226.07142857142858)","(1.9, 2.56, 2.4530000000000003)","(16.0, 80.0, 62.333333333333336)","(14.0, 24.0, 23.5)","(51.0, 410.0, 300.9090909090909)","(18.0, 70.0, 58.25)","(7.0, 17.0, 11.666666666666666)","(2.6, 3.3, 2.973488372093023)"
08-12-2022 13:47:13.915979,"(31.0, 270.0, 175.26315789473685)","(1.85, 2.54, 2.200487804878049)","(17.0, 80.0, 59.2)","(14.0, 24.0, 23.5)","(51.0, 410.0, 250.0)","(18.0, 70.0, 59.55555555555556)","(7.0, 17.0, 14.763636363636364)","(2.6, 3.3, 2.973488372093023)"
08-12-2022 13:47:15.116396,"(31.0, 270.0, 175.26315789473685)","(1.85, 2.54, 2.1953846153846155)","(17.0, 80.0, 46.0)","(14.0, 24.0, 23.5)","(51.0, 410.0, 270.0)","(18.0, 70.0, 59.55555555555556)","(7.0, 16.0, 13.571428571428571)","(2.6, 3.3, 2.933207547169811)"
08-12-2022 13:47:16.383584,"(31.0, 270.0, 244.375)","(1.85, 2.5, 2.1953846153846155)","(17.0, 80.0, 62.733333333333334)","(14.0, 24.0, 22.92857142857143)","(51.0, 410.0, 231.8181818181818)","(18.0, 70.0, 54.33333333333333)","(7.0, 16.0, 13.571428571428571)","(2.6, 3.3, 3.080338983050847)"
08-12-2022 13:47:17.673351,"(31.0, 270.0, 244.375)","(1.85, 2.48, 2.183684210526316)","(17.0, 75.0, 62.0)","(14.0, 24.0, 22.92857142857143)","(51.0, 410.0, 376.84210526315786)","(18.0, 70.0, 51.599999999999994)","(7.0, 16.0, 11.0)","(2.6, 3.3, 3.080338983050847)"
08-12-2022 13:47:18.921485,"(31.0, 270.0, 175.26315789473685)","(1.85, 2.46, 2.183684210526316)","(17.0, 65.0, 46.6)","(14.0, 24.0, 23.0625)","(51.0, 410.0, 302.94117647058823)","(18.0, 70.0, 48.0)","(7.0, 16.0, 15.0)","(2.6, 3.3, 3.028395061728395)"
08-12-2022 13:47:20.154230,"(31.0, 270.0, 175.26315789473685)","(1.85, 2.42, 2.33578947368421)","(17.0, 65.0, 36.0)","(14.0, 24.0, 23.0625)","(51.0, 410.0, 302.94117647058823)","(18.0, 70.0, 65.11111111111111)","(7.0, 16.0, 10.666666666666666)","(2.6, 3.3, 3.0154545454545456)"
08-12-2022 13:47:21.429499,"(31.0, 270.0, 175.26315789473685)","(1.85, 2.38, 2.1437837837837836)","(17.0, 60.0, 43.888888888888886)","(14.0, 24.0, 23.0625)","(51.0, 410.0, 302.94117647058823)","(18.0, 70.0, 67.25)","(7.0, 16.0, 10.666666666666666)","(2.6, 3.25, 3.1430434782608696)"
08-12-2022 13:47:22.732658,"(31.0, 270.0, 234.93421052631578)","(1.85, 2.36, 2.1437837837837836)","(17.0, 55.0, 50.833333333333336)","(14.0, 24.0, 21.666666666666668)","(51.0, 410.0, 377.41379310344826)","(18.0, 70.0, 61.4)","(7.0, 16.0, 10.666666666666666)","(2.6, 3.25, 3.0706249999999997)"
08-12-2022 13:47:24.034242,"(31.0, 270.0, 191.21212121212122)","(1.85, 2.34, 2.3)","(17.0, 50.0, 43.0)","(14.0, 24.0, 21.666666666666668)","(51.0, 410.0, 302.94117647058823)","(18.0, 70.0, 59.25)","(7.0, 16.0, 13.866666666666667)","(2.6, 3.25, 2.9606451612903224)"
08-12-2022 13:47:25.305527,"(31.0, 270.0, 191.21212121212122)","(1.85, 2.3, 2.2642105263157895)","(17.0, 50.0, 43.0)","(14.0, 24.0, 21.666666666666668)","(51.0, 410.0, 302.94117647058823)","(18.0, 70.0, 67.8)","(7.0, 16.0, 12.9)","(2.6, 3.25, 2.9675862068965517)"
08-12-2022 13:47:26.621519,"(31.0, 270.0, 207.9310344827586)","(1.85, 2.28, 2.107027027027027)","(17.0, 50.0, 45.5)","(14.0, 24.0, 21.666666666666668)","(51.0, 410.0, 342.5925925925926)","(18.0, 95.0, 67.8)","(7.0, 16.0, 13.181818181818183)","(2.6, 3.25, 3.075744680851064)"
08-12-2022 13:47:27.921021,"(31.0, 270.0, 223.84615384615387)","(1.85, 2.28, 2.055438596491228)","(17.0, 50.0, 37.4)","(14.0, 24.0, 23.46153846153846)","(51.0, 410.0, 302.94117647058823)","(18.0, 95.0, 80.11111111111111)","(7.0, 16.0, 13.181818181818183)","(2.6, 3.25, 3.0300000000000002)"
08-12-2022 13:47:29.193538,"(31.0, 270.0, 233.26530612244898)","(1.85, 2.28, 2.142142857142857)","(17.0, 50.0, 37.4)","(14.0, 24.0, 23.46153846153846)","(51.0, 410.0, 377.41379310344826)","(18.0, 95.0, 80.11111111111111)","(7.0, 16.0, 13.181818181818183)","(2.6, 3.2, 3.1222857142857143)"
08-12-2022 13:47:30.507076,"(31.0, 270.0, 177.63157894736844)","(1.85, 2.26, 2.142142857142857)","(17.0, 50.0, 43.7)","(14.0, 24.0, 23.78787878787879)","(51.0, 410.0, 302.94117647058823)","(18.0, 95.0, 80.11111111111111)","(7.0, 16.0, 13.181818181818183)","(2.6, 3.2, 2.9155555555555557)"
08-12-2022 13:47:31.723571,"(31.0, 270.0, 199.8)","(1.85, 2.26, 2.142142857142857)","(17.0, 50.0, 43.7)","(14.0, 24.0, 21.833333333333332)","(51.0, 410.0, 302.94117647058823)","(18.0, 95.0, 80.11111111111111)","(7.0, 16.0, 13.181818181818183)","(2.6, 3.2, 2.9155555555555557)"
08-12-2022 13:47:33.023827,"(31.0, 270.0, 114.54545454545455)","(1.85, 2.26, 2.0875)","(17.0, 50.0, 46.85)","(14.0, 24.0, 21.833333333333332)","(51.0, 410.0, 243.33333333333334)","(18.0, 95.0, 85.93333333333334)","(7.0, 16.0, 13.692307692307693)","(2.6, 3.2, 2.910833333333333)"
08-12-2022 13:47:34.360063,"(31.0, 270.0, 114.54545454545455)","(1.85, 2.26, 2.0875)","(17.0, 50.0, 46.85)","(14.0, 24.0, 21.833333333333332)","(51.0, 410.0, 320.0)","(18.0, 95.0, 80.11111111111111)","(7.0, 16.0, 13.5)","(2.6, 3.25, 2.901764705882353)"
08-12-2022 13:47:35.635886,"(31.0, 270.0, 114.54545454545455)","(1.85, 2.26, 2.0922222222222224)","(17.0, 50.0, 46.85)","(14.0, 24.0, 21.833333333333332)","(51.0, 410.0, 320.0)","(18.0, 95.0, 68.6)","(7.0, 17.5, 12.0)","(2.6, 3.25, 2.992608695652174)"
08-12-2022 13:47:37.201543,"(31.0, 270.0, 122.72727272727272)","(1.85, 2.24, 2.0794594594594598)","(17.0, 50.0, 37.55555555555556)","(14.0, 24.0, 21.833333333333332)","(51.0, 410.0, 237.5)","(18.0, 95.0, 78.5)","(7.0, 17.0, 14.25)","(2.6, 3.25, 3.085128205128205)"
08-12-2022 13:47:38.792702,"(31.0, 270.0, 122.72727272727272)","(1.85, 2.22, 2.186666666666667)","(17.0, 50.0, 37.55555555555556)","(14.0, 24.0, 22.375)","(51.0, 410.0, 235.0)","(18.0, 95.0, 75.66666666666667)","(7.0, 16.5, 13.5)","(2.6, 3.2, 3.085128205128205)"
08-12-2022 13:47:40.146026,"(31.0, 270.0, 105.55555555555556)","(1.85, 2.2, 2.0836363636363635)","(17.0, 50.0, 37.55555555555556)","(14.0, 24.0, 22.375)","(51.0, 410.0, 320.0)","(18.0, 85.0, 51.875)","(7.0, 16.5, 14.3)","(2.6, 3.2, 2.9678048780487805)"
08-12-2022 13:47:41.425587,"(31.0, 270.0, 192.22222222222223)","(1.85, 2.2, 2.0836363636363635)","(17.0, 50.0, 37.55555555555556)","(14.0, 24.0, 21.833333333333332)","(51.0, 410.0, 323.75)","(18.0, 85.0, 66.07142857142857)","(7.0, 16.5, 13.0)","(2.6, 3.2, 3.035862068965517)"
08-12-2022 13:47:42.723459,"(31.0, 270.0, 187.64705882352942)","(1.85, 2.2, 2.0836363636363635)","(17.0, 50.0, 34.903225806451616)","(14.0, 24.0, 23.07142857142857)","(51.0, 410.0, 245.0)","(18.0, 85.0, 66.07142857142857)","(7.0, 16.5, 13.125)","(2.6, 3.2, 2.971186440677966)"
08-12-2022 13:47:44.017564,"(31.0, 270.0, 187.64705882352942)","(1.85, 2.2, 2.0836363636363635)","(17.0, 48.0, 34.903225806451616)","(14.0, 24.0, 23.07142857142857)","(51.0, 410.0, 245.0)","(18.0, 85.0, 66.07142857142857)","(7.0, 16.5, 13.125)","(2.6, 3.2, 2.971186440677966)"
