,Henty,California Longbow,Champions League,Rura Penthe,Blazing Rebel,Concentric,Cable Dancer,Bishop Rock
08-01-2023 14:21:13.886559,"(5.0, 7.2, 7.036363636363636)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.291333333333333)","(4.8, 5.9, 5.833333333333334)","(17.0, 27.0, 26.545454545454547)","(6.5, 11.0, 10.56060606060606)","(17.0, 26.0, 25.8125)","(91.0, 230.0, 214.0)"
08-01-2023 14:21:14.940362,"(5.0, 7.2, 7.033333333333333)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.291333333333333)","(4.8, 5.9, 5.8500000000000005)","(17.0, 27.0, 26.545454545454547)","(6.5, 10.5, 9.907692307692308)","(17.0, 26.0, 25.8125)","(91.0, 230.0, 214.0)"
08-01-2023 14:21:16.012405,"(5.0, 7.2, 7.033333333333333)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.291333333333333)","(4.8, 5.9, 5.733333333333333)","(17.0, 27.0, 26.545454545454547)","(6.5, 10.5, 10.092592592592593)","(17.0, 26.0, 25.8125)","(91.0, 230.0, 214.0)"
08-01-2023 14:21:17.108833,"(5.0, 7.2, 7.033333333333333)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.32, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 26.545454545454547)","(6.5, 10.5, 10.092592592592593)","(17.0, 26.0, 25.8125)","(91.0, 230.0, 210.0)"
08-01-2023 14:21:18.213955,"(5.0, 7.2, 7.033333333333333)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.092592592592593)","(17.0, 26.0, 25.8125)","(91.0, 230.0, 210.0)"
08-01-2023 14:21:19.308617,"(5.0, 7.2, 7.033333333333333)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.092592592592593)","(17.0, 26.0, 25.8125)","(91.0, 230.0, 205.0)"
08-01-2023 14:21:20.415910,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.092592592592593)","(17.0, 26.0, 25.8125)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:21.470909,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.092592592592593)","(17.0, 26.0, 25.8125)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:22.466393,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.092592592592593)","(17.0, 26.0, 25.333333333333332)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:23.484606,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.15625)","(17.0, 26.0, 25.333333333333332)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:24.522178,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.15625)","(17.0, 26.0, 25.333333333333332)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:25.671874,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.15625)","(17.0, 26.0, 25.333333333333332)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:27.107342,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.15625)","(17.0, 26.0, 25.333333333333332)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:28.393881,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 5.903846153846154)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.15625)","(17.0, 26.0, 25.333333333333332)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:29.665170,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.0, 6.0200000000000005)","(17.0, 27.0, 25.666666666666668)","(6.5, 10.5, 10.15625)","(17.0, 26.0, 24.157894736842106)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:30.982150,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.2, 6.133333333333334)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 25.0, 24.157894736842106)","(101.0, 210.0, 205.0)"
08-01-2023 14:21:32.120312,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.2, 6.133333333333334)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 25.0, 23.88888888888889)","(101.0, 210.0, 205.0)"
08-01-2023 14:21:33.305622,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.2, 6.133333333333334)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 25.0, 23.88888888888889)","(101.0, 210.0, 205.0)"
08-01-2023 14:21:34.405848,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.2, 6.133333333333334)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 25.0, 23.636363636363637)","(101.0, 210.0, 205.0)"
08-01-2023 14:21:35.472301,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.2, 6.133333333333334)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 25.0, 23.636363636363637)","(101.0, 210.0, 205.0)"
08-01-2023 14:21:36.536271,"(5.0, 7.2, 7.1692307692307695)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.3, 2.292142857142857)","(4.8, 6.2, 6.133333333333334)","(17.0, 27.0, 25.0)","(7.0, 10.5, 10.092592592592593)","(17.0, 25.0, 23.5)","(101.0, 210.0, 205.0)"
08-01-2023 14:21:37.546048,"(5.0, 7.4, 7.266666666666667)","(10.0, 15.5, 15.285714285714286)","(2.1, 2.24, 2.2387577639751557)","(4.8, 6.8, 6.621052631578947)","(17.0, 27.0, 25.0)","(7.0, 10.5, 10.092592592592593)","(17.0, 25.0, 22.46875)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:38.578959,"(5.0, 7.4, 7.233333333333333)","(10.0, 15.5, 15.090909090909092)","(2.1, 2.24, 2.2371830985915495)","(4.8, 7.0, 6.714285714285714)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 25.0, 23.142857142857142)","(91.0, 210.0, 205.0)"
08-01-2023 14:21:39.714414,"(5.0, 7.4, 7.254545454545455)","(10.0, 15.5, 15.090909090909092)","(2.1, 2.24, 2.237619047619048)","(4.8, 7.0, 6.733333333333333)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 24.0, 22.428571428571427)","(91.0, 210.0, 194.0)"
08-01-2023 14:21:40.840065,"(5.0, 7.4, 7.254545454545455)","(10.0, 15.5, 15.090909090909092)","(2.1, 2.24, 2.237619047619048)","(4.8, 7.0, 6.733333333333333)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.428571428571427)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:41.954713,"(5.0, 7.4, 7.254545454545455)","(10.0, 15.5, 15.090909090909092)","(2.1, 2.24, 2.2390543735224586)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.428571428571427)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:43.130442,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.2390543735224586)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 26.428571428571427)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.428571428571427)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:44.330749,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.239043062200957)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 26.428571428571427)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.428571428571427)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:45.496519,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.239043062200957)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.428571428571427)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:46.630139,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.239043062200957)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.428571428571427)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:47.802834,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.239043062200957)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.428571428571427)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:48.913392,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.239043062200957)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.428571428571427)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:50.009298,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.239043062200957)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.666666666666668)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:51.021408,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.239043062200957)","(4.8, 7.0, 6.741176470588235)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.666666666666668)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:52.090443,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.1, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.166666666666668)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:53.197972,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.05, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.166666666666668)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:54.347234,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.05, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.166666666666668)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:55.481070,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.05, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.166666666666668)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:56.626675,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.05, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.166666666666668)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:57.824832,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.05, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.166666666666668)","(91.0, 200.0, 192.5)"
08-01-2023 14:21:58.979916,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.05, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 21.75)","(91.0, 200.0, 192.5)"
08-01-2023 14:22:00.128244,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.397435897435898)","(2.05, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.142857142857142)","(91.0, 200.0, 192.5)"
08-01-2023 14:22:01.269995,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239043062200957)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.142857142857142)","(91.0, 200.0, 192.5)"
08-01-2023 14:22:02.427820,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239107142857143)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.0)","(91.0, 200.0, 192.5)"
08-01-2023 14:22:03.544189,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239107142857143)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.0)","(91.0, 200.0, 192.5)"
08-01-2023 14:22:04.677082,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239107142857143)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.0)","(91.0, 200.0, 192.5)"
08-01-2023 14:22:05.748976,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239107142857143)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.0)","(91.0, 200.0, 192.5)"
08-01-2023 14:22:06.857742,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239107142857143)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 25.666666666666668)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.0)","(91.0, 200.0, 192.5)"
08-01-2023 14:22:08.016646,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239107142857143)","(4.8, 7.0, 6.699999999999999)","(17.0, 27.0, 23.25)","(7.0, 10.5, 10.092592592592593)","(17.0, 23.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:09.155489,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239107142857143)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:10.493110,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.239107142857143)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:11.753349,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.2350000000000003)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.384615384615383)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:12.976393,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.238275862068966)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.384615384615383)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:14.387199,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.238275862068966)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.703703703703702)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:15.585737,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.238275862068966)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.703703703703702)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:16.821837,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.238275862068966)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.272727272727273)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:17.952207,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.238275862068966)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.272727272727273)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:19.114779,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.238275862068966)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.272727272727273)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:20.331772,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.238275862068966)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 22.272727272727273)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:21.600029,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.238275862068966)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 21.76923076923077)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:22.843224,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.24, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.133333333333333)","(17.0, 23.0, 21.666666666666668)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:24.054873,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 23.0, 23.25)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:25.252745,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 23.25)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:26.504803,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 23.25)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:27.696693,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:28.828989,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:29.955936,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:31.095679,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:32.187506,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:33.323607,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:34.454516,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.25)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:35.631715,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:36.794939,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:37.963422,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.0)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:39.157906,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 24.0, 22.75)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:40.272233,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 23.0, 22.75)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:41.473723,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 23.0, 22.75)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:42.615995,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.249041095890411)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 23.0, 22.75)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:43.779636,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.244615384615385)","(4.8, 7.0, 6.685714285714285)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 23.0, 22.75)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:45.015362,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.05, 2.26, 2.2326)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 23.0, 22.75)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:46.114589,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.0, 2.24, 2.2326)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 23.0, 22.75)","(91.0, 200.0, 193.33333333333334)"
08-01-2023 14:22:47.258573,"(5.0, 7.4, 7.28)","(10.0, 15.5, 15.333333333333334)","(2.0, 2.24, 2.2326)","(4.8, 7.0, 6.699999999999999)","(17.0, 24.0, 23.0)","(7.0, 10.5, 10.11111111111111)","(17.0, 23.0, 22.75)","(91.0, 200.0, 193.33333333333334)"
