,Friday Thirteenth,Manic Mia,Outlook,Parabellum,Tackas Last Dance,Maywyns Honey,Zacharooni,Melati Boy,Tulhurst Blaster,Flirts Diva
05-01-2023 14:51:37.756448,"(71.0, 220.0, 147.5)","(51.0, 130.0, 83.33333333333333)","(1.55, 1.99, 1.9551612903225806)","(6.0, 9.2, 8.899999999999999)","(31.0, 65.0, 52.5)","(101.0, 200.0, 170.0)","(6.5, 7.4, 6.846153846153846)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 46.0, 38.0)"
05-01-2023 14:51:39.210609,"(71.0, 220.0, 147.5)","(61.0, 130.0, 83.33333333333333)","(1.55, 1.99, 1.945593220338983)","(6.0, 9.2, 9.266666666666667)","(31.0, 65.0, 52.5)","(101.0, 200.0, 170.0)","(6.5, 7.4, 6.666666666666666)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 46.0, 38.0)"
05-01-2023 14:51:40.709659,"(71.0, 220.0, 142.5)","(61.0, 130.0, 83.33333333333333)","(1.55, 1.97, 1.945593220338983)","(6.0, 9.4, 9.266666666666667)","(31.0, 65.0, 52.5)","(101.0, 200.0, 170.0)","(6.5, 7.2, 6.84)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 46.0, 36.54545454545455)"
05-01-2023 14:51:42.194787,"(71.0, 210.0, 142.5)","(61.0, 130.0, 83.33333333333333)","(1.55, 1.97, 1.9574576271186441)","(6.0, 9.4, 8.655555555555555)","(31.0, 65.0, 52.5)","(101.0, 200.0, 170.0)","(6.5, 7.2, 6.84)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 42.0, 28.5)"
05-01-2023 14:51:43.598644,"(71.0, 210.0, 137.5)","(61.0, 130.0, 83.33333333333333)","(1.55, 1.99, 1.945593220338983)","(6.0, 9.2, 8.266666666666666)","(31.0, 65.0, 52.5)","(101.0, 200.0, 170.0)","(6.5, 7.2, 6.634782608695652)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 30.0, 29.5)"
05-01-2023 14:51:44.947337,"(71.0, 200.0, 156.66666666666669)","(61.0, 130.0, 104.0)","(1.55, 1.97, 1.9396610169491524)","(6.0, 9.2, 9.283333333333333)","(31.0, 65.0, 52.5)","(101.0, 200.0, 170.0)","(6.5, 7.0, 6.533333333333333)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 30.0, 29.5)"
05-01-2023 14:51:46.285376,"(71.0, 200.0, 156.66666666666669)","(61.0, 130.0, 110.5)","(1.55, 1.96, 1.9574576271186441)","(6.0, 9.4, 9.283333333333333)","(31.0, 65.0, 52.5)","(101.0, 200.0, 166.66666666666669)","(6.5, 7.0, 6.452173913043478)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 30.0, 29.5)"
05-01-2023 14:51:47.640279,"(71.0, 200.0, 156.66666666666669)","(61.0, 130.0, 103.33333333333334)","(1.55, 1.99, 1.9551612903225806)","(6.0, 9.4, 9.26)","(31.0, 65.0, 55.0)","(101.0, 200.0, 166.66666666666669)","(6.5, 7.0, 6.452173913043478)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 30.0, 36.8)"
05-01-2023 14:51:48.972192,"(71.0, 190.0, 171.66666666666666)","(61.0, 120.0, 111.66666666666667)","(1.55, 1.99, 1.940625)","(6.0, 9.4, 9.26)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 166.66666666666669)","(6.5, 7.0, 6.452173913043478)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.125)","(21.0, 38.0, 36.8)"
05-01-2023 14:51:50.299626,"(71.0, 190.0, 171.66666666666666)","(61.0, 120.0, 94.0)","(1.55, 1.98, 1.945593220338983)","(6.0, 9.4, 9.26)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 166.66666666666669)","(6.5, 7.0, 6.457142857142857)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.5)","(21.0, 38.0, 36.8)"
05-01-2023 14:51:51.674695,"(71.0, 170.0, 113.33333333333333)","(61.0, 110.0, 96.0)","(1.55, 1.97, 1.945593220338983)","(6.0, 9.4, 9.26)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.457142857142857)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.5)","(21.0, 38.0, 36.8)"
05-01-2023 14:51:53.066426,"(71.0, 160.0, 116.36363636363636)","(61.0, 110.0, 123.125)","(1.55, 1.97, 1.9433333333333334)","(6.0, 9.4, 9.26)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.457142857142857)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.5)","(21.0, 38.0, 36.8)"
05-01-2023 14:51:54.472724,"(71.0, 150.0, 120.0)","(61.0, 130.0, 123.125)","(1.55, 1.97, 1.954)","(6.0, 9.4, 9.26)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.457142857142857)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.071428571428573)","(21.0, 38.0, 36.8)"
05-01-2023 14:51:55.877807,"(71.0, 140.0, 120.0)","(61.0, 130.0, 102.22222222222223)","(1.55, 1.97, 1.9686666666666666)","(6.0, 9.4, 9.25)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.457142857142857)","(11.0, 17.0, 15.6875)","(9.0, 18.5, 17.285714285714285)","(21.0, 38.0, 36.8)"
05-01-2023 14:51:57.201873,"(71.0, 130.0, 120.0)","(61.0, 110.0, 102.22222222222223)","(1.55, 1.99, 1.954)","(6.0, 9.4, 9.25)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 168.75)","(6.5, 7.0, 6.457142857142857)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 16.75)","(21.0, 38.0, 36.8)"
05-01-2023 14:51:58.505054,"(71.0, 130.0, 120.0)","(61.0, 110.0, 123.125)","(1.55, 1.97, 1.9394642857142856)","(6.0, 9.4, 9.25)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 168.75)","(6.5, 7.0, 6.457142857142857)","(11.0, 17.0, 15.6875)","(9.0, 19.0, 17.5)","(21.0, 38.0, 36.8)"
05-01-2023 14:51:59.838281,"(71.0, 130.0, 120.0)","(61.0, 130.0, 123.125)","(1.55, 1.96, 1.9394642857142856)","(6.0, 9.4, 9.25)","(31.0, 65.0, 59.888888888888886)","(101.0, 200.0, 168.75)","(6.5, 7.0, 6.457142857142857)","(11.0, 17.0, 15.6875)","(9.0, 18.5, 17.5)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:01.166507,"(71.0, 220.0, 181.8181818181818)","(61.0, 120.0, 114.375)","(1.55, 1.91, 1.8533333333333335)","(6.0, 9.4, 9.290909090909091)","(31.0, 65.0, 61.599999999999994)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.470588235294118)","(11.0, 17.0, 15.6875)","(9.0, 18.5, 17.5)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:02.481576,"(71.0, 210.0, 184.0)","(61.0, 130.0, 123.125)","(1.55, 1.9, 1.8542857142857143)","(6.0, 9.4, 9.329411764705883)","(31.0, 70.0, 60.25)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.470588235294118)","(11.0, 17.0, 15.6875)","(9.0, 18.5, 17.5)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:03.781967,"(71.0, 190.0, 177.77777777777777)","(61.0, 200.0, 147.91666666666666)","(1.55, 1.89, 1.8245454545454545)","(6.0, 9.4, 9.200000000000001)","(31.0, 70.0, 64.66666666666666)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.457142857142857)","(11.0, 22.0, 15.142857142857142)","(9.0, 19.5, 17.3125)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:05.111034,"(71.0, 190.0, 138.66666666666666)","(61.0, 190.0, 156.66666666666666)","(1.55, 1.89, 1.803)","(6.0, 9.4, 9.200000000000001)","(31.0, 70.0, 64.66666666666666)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.470588235294118)","(11.0, 22.0, 16.0)","(9.0, 19.5, 17.3125)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:06.508226,"(71.0, 180.0, 152.0)","(61.0, 180.0, 135.45454545454544)","(1.55, 1.89, 1.803)","(6.0, 9.4, 9.1)","(31.0, 70.0, 62.8)","(101.0, 200.0, 150.0)","(6.5, 7.0, 6.647058823529411)","(11.0, 22.0, 17.5)","(9.0, 19.5, 17.285714285714285)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:07.825564,"(71.0, 170.0, 135.3846153846154)","(61.0, 170.0, 124.58333333333333)","(1.55, 1.89, 1.803)","(6.0, 9.4, 9.280000000000001)","(31.0, 70.0, 64.66666666666666)","(101.0, 200.0, 150.0)","(6.0, 7.0, 6.647058823529411)","(11.0, 21.0, 16.333333333333332)","(10.0, 19.0, 17.285714285714285)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:09.106800,"(71.0, 170.0, 135.3846153846154)","(61.0, 160.0, 114.66666666666667)","(1.55, 1.89, 1.803)","(6.0, 9.4, 9.280000000000001)","(31.0, 70.0, 64.66666666666666)","(101.0, 200.0, 150.0)","(6.0, 7.0, 6.647058823529411)","(11.0, 21.0, 16.333333333333332)","(10.0, 19.0, 17.285714285714285)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:10.434891,"(71.0, 170.0, 99.16666666666667)","(61.0, 160.0, 114.66666666666667)","(1.55, 1.89, 1.803)","(6.0, 9.4, 9.200000000000001)","(31.0, 70.0, 64.66666666666666)","(101.0, 200.0, 150.0)","(6.0, 7.0, 6.647058823529411)","(11.0, 21.0, 18.833333333333332)","(10.0, 19.0, 17.285714285714285)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:11.725137,"(71.0, 160.0, 122.5)","(61.0, 160.0, 118.88888888888889)","(1.55, 1.89, 1.8803433476394849)","(6.0, 9.4, 9.200000000000001)","(31.0, 70.0, 64.66666666666666)","(101.0, 200.0, 133.33333333333334)","(6.0, 7.0, 6.470588235294118)","(11.0, 21.0, 18.833333333333332)","(10.0, 19.0, 17.285714285714285)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:13.070353,"(71.0, 160.0, 125.0)","(61.0, 150.0, 127.77777777777777)","(1.55, 1.89, 1.880625)","(6.0, 9.4, 9.280000000000001)","(31.0, 70.0, 64.66666666666666)","(101.0, 200.0, 133.33333333333334)","(6.0, 7.0, 6.470588235294118)","(11.0, 21.0, 19.142857142857142)","(10.0, 19.0, 17.285714285714285)","(21.0, 38.0, 36.8)"
05-01-2023 14:52:14.437491,"(71.0, 150.0, 127.08333333333333)","(61.0, 140.0, 115.0)","(1.55, 1.89, 1.8275000000000001)","(6.0, 9.4, 9.28888888888889)","(31.0, 70.0, 64.66666666666666)","(101.0, 200.0, 165.3846153846154)","(6.0, 7.0, 6.470588235294118)","(11.0, 21.0, 18.428571428571427)","(10.0, 19.0, 17.285714285714285)","(21.0, 38.0, 36.0)"
05-01-2023 14:52:15.871482,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 128.88888888888889)","(1.55, 1.89, 1.8275000000000001)","(6.0, 9.4, 9.133333333333333)","(31.0, 70.0, 62.8)","(101.0, 200.0, 155.55555555555554)","(6.0, 7.0, 6.457142857142857)","(11.0, 20.0, 18.428571428571427)","(10.0, 19.0, 17.285714285714285)","(21.0, 38.0, 39.714285714285715)"
05-01-2023 14:52:17.288803,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.841219512195122)","(6.0, 9.4, 9.257142857142858)","(31.0, 70.0, 59.0)","(101.0, 200.0, 165.3846153846154)","(6.0, 7.0, 6.470588235294118)","(11.0, 20.0, 16.5)","(10.0, 19.0, 17.285714285714285)","(21.0, 44.0, 40.4)"
05-01-2023 14:52:18.694651,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8353125000000001)","(6.0, 9.4, 9.257142857142858)","(31.0, 70.0, 64.5)","(101.0, 200.0, 165.3846153846154)","(6.0, 7.0, 6.470588235294118)","(11.0, 19.5, 15.642857142857142)","(10.0, 19.0, 17.285714285714285)","(21.0, 42.0, 34.5)"
05-01-2023 14:52:20.134032,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8358064516129033)","(6.0, 9.4, 9.323076923076924)","(31.0, 70.0, 64.5)","(101.0, 200.0, 165.3846153846154)","(6.0, 7.0, 6.470588235294118)","(11.0, 19.5, 16.125)","(10.0, 19.0, 17.285714285714285)","(21.0, 40.0, 37.2)"
05-01-2023 14:52:21.517267,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8358064516129033)","(6.0, 9.4, 9.133333333333333)","(31.0, 70.0, 64.5)","(101.0, 200.0, 165.3846153846154)","(6.0, 7.0, 6.470588235294118)","(11.0, 19.5, 16.125)","(10.0, 19.0, 17.285714285714285)","(21.0, 34.0, 32.4)"
05-01-2023 14:52:22.917037,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8358064516129033)","(6.0, 9.4, 9.066666666666666)","(31.0, 70.0, 64.5)","(101.0, 200.0, 165.3846153846154)","(5.5, 7.0, 6.470588235294118)","(11.0, 19.5, 16.125)","(10.0, 19.0, 20.285714285714285)","(21.0, 34.0, 28.666666666666668)"
05-01-2023 14:52:24.291366,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8358064516129033)","(6.0, 9.4, 9.0)","(31.0, 70.0, 64.5)","(101.0, 200.0, 165.3846153846154)","(5.5, 7.0, 6.470588235294118)","(11.0, 19.5, 16.125)","(10.0, 22.0, 20.0)","(21.0, 34.0, 28.90909090909091)"
05-01-2023 14:52:25.705734,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8463636363636364)","(6.5, 9.4, 9.0)","(31.0, 70.0, 64.5)","(101.0, 200.0, 162.5)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 16.125)","(10.0, 21.0, 19.2)","(21.0, 34.0, 28.90909090909091)"
05-01-2023 14:52:27.047675,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8463636363636364)","(6.5, 9.4, 9.0)","(31.0, 70.0, 64.5)","(101.0, 200.0, 162.5)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 16.125)","(10.0, 20.0, 18.90909090909091)","(21.0, 34.0, 28.90909090909091)"
05-01-2023 14:52:28.447288,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8463636363636364)","(6.5, 9.4, 9.0)","(31.0, 70.0, 62.0)","(101.0, 200.0, 162.5)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 16.125)","(10.0, 20.0, 18.90909090909091)","(21.0, 34.0, 28.90909090909091)"
05-01-2023 14:52:29.838981,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8463636363636364)","(6.5, 9.4, 9.0)","(31.0, 70.0, 65.55555555555556)","(101.0, 200.0, 140.0)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 16.125)","(10.0, 20.0, 19.333333333333332)","(21.0, 34.0, 28.90909090909091)"
05-01-2023 14:52:31.243402,"(71.0, 150.0, 129.16666666666666)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8463636363636364)","(6.5, 9.4, 9.0)","(31.0, 70.0, 65.55555555555556)","(101.0, 200.0, 153.84615384615384)","(5.5, 7.0, 6.457142857142857)","(12.0, 19.5, 16.125)","(10.0, 21.0, 21.6)","(21.0, 34.0, 28.555555555555557)"
05-01-2023 14:52:32.676895,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8463636363636364)","(6.5, 9.4, 9.0)","(31.0, 70.0, 67.14285714285714)","(101.0, 200.0, 150.9090909090909)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 17.833333333333332)","(10.0, 23.0, 20.307692307692307)","(21.0, 34.0, 30.88888888888889)"
05-01-2023 14:52:34.040454,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8463636363636364)","(6.5, 9.4, 9.0)","(31.0, 70.0, 62.5)","(101.0, 200.0, 150.9090909090909)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 18.136363636363637)","(10.0, 23.0, 20.307692307692307)","(21.0, 34.0, 30.88888888888889)"
05-01-2023 14:52:35.385506,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.842)","(6.5, 9.4, 9.0)","(31.0, 70.0, 61.0)","(101.0, 200.0, 150.9090909090909)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 18.136363636363637)","(10.0, 23.0, 20.307692307692307)","(21.0, 34.0, 30.88888888888889)"
05-01-2023 14:52:36.741625,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.842)","(6.5, 9.4, 9.0)","(31.0, 70.0, 53.5)","(101.0, 200.0, 147.5)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 18.136363636363637)","(10.0, 23.0, 20.307692307692307)","(21.0, 34.0, 30.88888888888889)"
05-01-2023 14:52:38.085753,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8435483870967742)","(6.5, 9.4, 9.0)","(31.0, 70.0, 60.333333333333336)","(101.0, 200.0, 125.0)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 18.136363636363637)","(10.0, 23.0, 16.25)","(21.0, 34.0, 30.88888888888889)"
05-01-2023 14:52:39.442900,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 123.33333333333334)","(1.55, 1.89, 1.8435483870967742)","(6.5, 9.4, 9.0)","(31.0, 85.0, 60.333333333333336)","(101.0, 200.0, 125.0)","(5.5, 7.0, 6.470588235294118)","(12.0, 19.5, 18.25)","(10.0, 23.0, 16.333333333333332)","(21.0, 34.0, 31.846153846153847)"
05-01-2023 14:52:41.134579,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 125.0)","(1.55, 1.89, 1.8435483870967742)","(6.5, 9.4, 9.0)","(31.0, 85.0, 60.333333333333336)","(101.0, 200.0, 132.5)","(5.5, 7.0, 6.470588235294118)","(12.0, 25.0, 18.25)","(10.0, 21.0, 16.333333333333332)","(21.0, 34.0, 33.3)"
05-01-2023 14:52:42.569453,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 125.0)","(1.55, 1.89, 1.8788)","(6.5, 9.4, 9.133333333333333)","(31.0, 85.0, 60.333333333333336)","(101.0, 200.0, 155.0)","(5.5, 7.0, 6.470588235294118)","(12.0, 25.0, 19.0)","(10.0, 20.0, 18.055555555555557)","(21.0, 34.0, 33.3)"
05-01-2023 14:52:44.016355,"(71.0, 150.0, 138.88888888888889)","(61.0, 140.0, 125.0)","(1.55, 1.89, 1.8766666666666667)","(6.5, 9.4, 9.133333333333333)","(31.0, 85.0, 74.42857142857143)","(101.0, 200.0, 155.0)","(5.5, 7.0, 6.550000000000001)","(12.0, 24.0, 16.125)","(10.0, 19.5, 14.25)","(21.0, 34.0, 32.833333333333336)"
05-01-2023 14:52:45.499470,"(71.0, 150.0, 126.66666666666666)","(61.0, 140.0, 120.0)","(1.55, 1.89, 1.8766666666666667)","(6.5, 9.4, 9.133333333333333)","(31.0, 85.0, 61.666666666666664)","(101.0, 200.0, 159.0909090909091)","(5.5, 7.0, 6.550000000000001)","(12.0, 23.0, 14.65)","(10.0, 16.5, 15.0)","(21.0, 34.0, 32.833333333333336)"
05-01-2023 14:52:46.933434,"(71.0, 150.0, 117.5)","(61.0, 140.0, 103.33333333333333)","(1.55, 1.89, 1.88)","(6.5, 9.4, 9.133333333333333)","(31.0, 85.0, 78.83333333333334)","(101.0, 200.0, 159.0909090909091)","(5.5, 7.0, 6.550000000000001)","(12.0, 22.0, 14.5)","(10.0, 16.5, 15.272727272727273)","(21.0, 34.0, 32.833333333333336)"
05-01-2023 14:52:48.380759,"(71.0, 150.0, 117.5)","(61.0, 140.0, 103.33333333333333)","(1.55, 1.89, 1.88)","(6.5, 9.4, 9.133333333333333)","(31.0, 85.0, 61.666666666666664)","(101.0, 200.0, 159.0909090909091)","(5.5, 7.0, 6.470588235294118)","(11.0, 19.5, 14.333333333333334)","(10.0, 16.5, 13.083333333333334)","(21.0, 34.0, 32.833333333333336)"
05-01-2023 14:52:49.913588,"(71.0, 150.0, 121.11111111111111)","(61.0, 140.0, 103.33333333333333)","(1.55, 1.89, 1.88)","(6.5, 9.4, 9.133333333333333)","(31.0, 85.0, 61.666666666666664)","(101.0, 200.0, 177.5)","(5.5, 7.0, 6.470588235294118)","(11.0, 19.0, 12.590909090909092)","(10.0, 16.0, 14.6875)","(21.0, 34.0, 32.25)"
05-01-2023 14:52:51.240590,"(81.0, 150.0, 120.0)","(71.0, 140.0, 103.33333333333333)","(1.6, 1.89, 1.88)","(6.5, 9.4, 9.133333333333333)","(31.0, 85.0, 61.666666666666664)","(101.0, 200.0, 177.5)","(5.5, 7.0, 6.470588235294118)","(11.0, 18.5, 14.0)","(10.0, 16.0, 14.6875)","(21.0, 34.0, 32.25)"
05-01-2023 14:52:52.549088,"(81.0, 150.0, 120.0)","(71.0, 140.0, 103.33333333333333)","(1.6, 1.89, 1.8857142857142857)","(6.5, 9.4, 9.333333333333334)","(31.0, 85.0, 61.666666666666664)","(101.0, 200.0, 177.5)","(5.5, 7.0, 6.1000000000000005)","(11.0, 18.0, 13.714285714285714)","(10.0, 16.0, 13.75)","(21.0, 34.0, 31.0)"
05-01-2023 14:52:53.909996,"(81.0, 150.0, 138.0)","(71.0, 140.0, 103.33333333333333)","(1.6, 1.89, 1.82875)","(6.5, 9.4, 9.3)","(31.0, 85.0, 61.666666666666664)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.12)","(11.0, 18.0, 14.944444444444445)","(10.0, 16.0, 15.1)","(21.0, 34.0, 31.0)"
05-01-2023 14:52:55.275005,"(81.0, 150.0, 138.0)","(71.0, 140.0, 186.0)","(1.6, 1.86, 1.845)","(6.5, 9.4, 9.3)","(31.0, 85.0, 61.666666666666664)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.183333333333334)","(11.0, 18.0, 15.272727272727273)","(10.0, 16.0, 14.125)","(21.0, 34.0, 31.0)"
05-01-2023 14:52:56.549409,"(81.0, 150.0, 138.0)","(71.0, 210.0, 163.33333333333331)","(1.6, 1.86, 1.8044642857142859)","(6.5, 9.4, 9.355555555555556)","(31.0, 85.0, 61.666666666666664)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.175)","(11.0, 18.0, 13.875)","(10.0, 16.0, 14.125)","(21.0, 34.0, 32.0)"
05-01-2023 14:52:57.965400,"(81.0, 150.0, 138.0)","(71.0, 200.0, 163.33333333333331)","(1.6, 1.85, 1.8156179775280898)","(6.5, 9.4, 9.36923076923077)","(31.0, 85.0, 65.0)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.0, 14.944444444444445)","(10.0, 16.0, 14.125)","(21.0, 34.0, 32.0)"
05-01-2023 14:52:59.510785,"(81.0, 150.0, 138.0)","(71.0, 200.0, 163.33333333333331)","(1.6, 1.85, 1.8156179775280898)","(6.5, 9.4, 9.36923076923077)","(31.0, 85.0, 65.0)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.0, 14.944444444444445)","(10.0, 16.0, 15.25)","(21.0, 34.0, 32.0)"
05-01-2023 14:53:01.070898,"(81.0, 150.0, 183.33333333333331)","(71.0, 200.0, 113.75)","(1.6, 1.85, 1.8242134831460675)","(6.5, 9.4, 10.7)","(31.0, 85.0, 65.0)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.1625000000000005)","(11.0, 18.0, 14.5625)","(10.0, 16.0, 14.5)","(21.0, 34.0, 32.0)"
05-01-2023 14:53:02.474246,"(81.0, 230.0, 133.33333333333334)","(71.0, 200.0, 113.75)","(1.6, 1.85, 1.8027272727272727)","(6.5, 12.0, 10.428571428571429)","(31.0, 85.0, 65.0)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.0, 15.5)","(10.0, 16.0, 15.375)","(21.0, 34.0, 33.22222222222222)"
05-01-2023 14:53:04.024159,"(81.0, 220.0, 133.33333333333334)","(71.0, 200.0, 113.75)","(1.6, 1.85, 1.8027272727272727)","(6.5, 12.0, 10.428571428571429)","(31.0, 85.0, 65.0)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.140000000000001)","(11.0, 17.5, 14.642857142857142)","(10.0, 16.0, 15.375)","(21.0, 34.0, 33.22222222222222)"
05-01-2023 14:53:05.380330,"(81.0, 220.0, 133.33333333333334)","(71.0, 200.0, 113.75)","(1.6, 1.85, 1.8398039215686275)","(6.5, 12.0, 10.736363636363636)","(31.0, 85.0, 65.0)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.140000000000001)","(11.0, 17.5, 15.1)","(10.0, 16.0, 15.375)","(21.0, 34.0, 33.22222222222222)"
05-01-2023 14:53:06.740167,"(81.0, 220.0, 133.33333333333334)","(71.0, 200.0, 113.75)","(1.6, 1.85, 1.8398039215686275)","(6.5, 11.5, 10.726315789473684)","(31.0, 85.0, 65.0)","(101.0, 200.0, 146.66666666666666)","(5.5, 6.2, 6.140000000000001)","(11.0, 17.5, 15.1)","(10.0, 16.0, 15.375)","(21.0, 34.0, 33.45454545454545)"
05-01-2023 14:53:08.362085,"(81.0, 220.0, 133.33333333333334)","(71.0, 200.0, 114.28571428571429)","(1.6, 1.85, 1.857787610619469)","(6.5, 11.5, 9.866666666666667)","(31.0, 85.0, 70.0)","(101.0, 200.0, 146.66666666666666)","(5.5, 6.2, 6.140000000000001)","(11.0, 17.5, 15.1)","(10.0, 16.0, 15.375)","(21.0, 34.0, 33.45454545454545)"
05-01-2023 14:53:10.663146,"(81.0, 220.0, 133.33333333333334)","(71.0, 200.0, 114.28571428571429)","(1.6, 1.86, 1.8696774193548389)","(6.5, 11.5, 10.58125)","(31.0, 85.0, 70.0)","(101.0, 200.0, 146.66666666666666)","(5.5, 6.2, 6.140000000000001)","(11.0, 17.5, 14.416666666666666)","(10.0, 16.0, 15.375)","(21.0, 34.0, 32.8)"
05-01-2023 14:53:12.739912,"(81.0, 220.0, 130.0)","(71.0, 200.0, 110.0)","(1.6, 1.87, 1.8696774193548389)","(6.5, 11.5, 10.181818181818182)","(31.0, 85.0, 65.0)","(101.0, 200.0, 177.5)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.5, 16.5)","(10.0, 16.0, 15.375)","(21.0, 34.0, 32.333333333333336)"
05-01-2023 14:53:14.426200,"(71.0, 210.0, 123.33333333333334)","(61.0, 200.0, 110.0)","(1.6, 1.87, 1.8873684210526316)","(6.5, 11.0, 9.714285714285714)","(31.0, 85.0, 65.0)","(101.0, 200.0, 166.66666666666669)","(5.5, 6.2, 6.140000000000001)","(11.0, 18.5, 16.5)","(10.0, 16.0, 15.375)","(21.0, 34.0, 32.333333333333336)"
