,Champagne Sunday,Chikira Lass,My Zoi,Beadman,Boston Strong Boy,Share Power
12-01-2023 13:03:32.311734,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.2, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:33.772837,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.2, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:34.894840,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.2, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:35.980984,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.2, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:36.977294,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.2, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:38.104063,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.2, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:39.229372,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.2, 8.6)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:40.409511,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.2, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:41.476340,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:42.707387,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:43.931695,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:45.002192,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:46.094086,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:47.163710,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:48.253253,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:49.348831,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:50.371290,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:51.442421,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.6222222222222222)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.7)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:52.538141,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.5297297297297296)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:53.671607,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.525581395348837)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:54.789303,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.72, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:55.716035,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:56.890426,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:57.906305,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:03:58.985207,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:00.240059,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:01.411219,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:02.536005,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:03.582279,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.588888888888889)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:04.749322,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.66, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 8.9)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:05.874496,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:06.921635,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:07.841819,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:08.960113,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:10.081060,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:11.151336,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:12.115527,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:13.206433,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:14.302679,"(7.0, 10.5, 9.48)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:15.481992,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:16.657396,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:17.796744,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:18.960744,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:20.128861,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.577777777777778)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:21.237916,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.518421052631579)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:22.469840,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.64, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:23.469499,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:24.584913,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:25.616581,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:26.945641,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:27.994197,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:29.132277,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:30.160243,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:31.217446,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:32.330859,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.5153846153846153)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.15)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:33.509673,"(7.0, 10.5, 9.225000000000001)","(3.1, 3.95, 3.9214285714285717)","(2.25, 2.62, 2.523076923076923)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.4, 9.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:34.649223,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:35.707065,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:36.739849,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.55)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:37.632030,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.2)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:38.709490,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.8, 9.2)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:39.659474,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.8, 9.2)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:40.633355,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.8, 9.2)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:41.768831,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.8, 9.2)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:42.761792,"(7.0, 10.5, 9.225000000000001)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.8, 9.2)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:43.717977,"(7.0, 10.5, 9.514285714285714)","(3.1, 4.0, 3.861320754716981)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 9.8, 8.879999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:44.714681,"(7.0, 10.5, 9.883333333333333)","(3.1, 4.0, 3.847457627118644)","(2.25, 2.6, 2.495483870967742)","(7.0, 9.8, 8.942857142857143)","(6.5, 10.0, 8.933333333333334)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:45.748774,"(7.0, 10.5, 9.1875)","(3.1, 4.0, 3.847457627118644)","(2.25, 2.6, 2.501818181818182)","(7.0, 9.8, 8.933333333333334)","(6.5, 10.0, 9.333333333333334)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:46.745281,"(7.0, 10.5, 9.6)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.942857142857143)","(6.5, 9.8, 10.368421052631579)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:47.924423,"(7.0, 10.5, 8.175)","(3.1, 4.0, 3.847457627118644)","(2.25, 2.6, 2.495483870967742)","(7.0, 9.8, 8.933333333333334)","(6.5, 11.0, 10.138095238095238)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:49.038023,"(7.0, 10.5, 9.257142857142856)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 10.138095238095238)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:50.091507,"(7.0, 10.5, 9.257142857142856)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 10.138095238095238)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:51.170458,"(7.0, 10.0, 9.266666666666666)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 10.138095238095238)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:52.360871,"(7.0, 10.0, 9.266666666666666)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 10.138095238095238)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:53.408902,"(7.0, 10.5, 8.61)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 10.138095238095238)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:54.565155,"(7.0, 10.5, 8.61)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 10.138095238095238)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:55.778807,"(7.0, 10.5, 8.61)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 10.138095238095238)","(31.0, 55.0, 45.625)"
12-01-2023 13:04:56.945945,"(7.0, 10.5, 8.61)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:58.147606,"(7.0, 10.0, 8.625)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:04:59.275614,"(7.0, 10.0, 8.625)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:00.435149,"(7.0, 10.0, 8.625)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.516216216216216)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:01.547006,"(7.0, 10.0, 8.625)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:02.593074,"(7.0, 10.0, 9.3125)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:03.620826,"(7.0, 10.0, 9.3125)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:04.623690,"(7.0, 10.0, 9.3125)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:05.642852,"(7.0, 10.0, 9.3125)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:06.706124,"(7.0, 10.0, 9.3125)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:07.770769,"(7.0, 10.0, 9.3125)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:08.788490,"(7.0, 10.0, 9.3125)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:09.913451,"(7.0, 10.0, 9.3125)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:10.951059,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:12.019922,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:13.064393,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:14.049123,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:15.082170,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:16.016827,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:17.031714,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:18.279433,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:19.275676,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:20.397369,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:21.499859,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:22.537587,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:23.619369,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 13:05:24.709358,"(7.0, 9.8, 9.266666666666667)","(3.1, 4.0, 3.8515151515151516)","(2.25, 2.6, 2.518181818181818)","(7.0, 9.6, 8.933333333333334)","(6.5, 10.5, 9.414285714285715)","(31.0, 55.0, 42.857142857142854)"
