,African Angel,I Came To Dance,Organized Chaos,Well See,Peach Be With Q,Queen Wiggy,Sharp Catch
15-12-2022 11:12:18.736637,"(2.8, 5.9, 4.75)","(5.5, 4.6, 4.15)","(5.0, 12.0, 10.333333333333334)","(8.0, 16.5, 13.42)","(9.0, 14.0, 12.0)","(5.5, 12.0, 10.666666666666666)","(10.0, 24.0, 18.6)"
15-12-2022 11:12:19.736411,"(2.8, 5.9, 4.75)","(5.5, 4.6, 4.15)","(5.0, 11.0, 9.444444444444445)","(8.0, 16.5, 13.42)","(9.0, 14.0, 12.0)","(5.5, 12.0, 10.666666666666666)","(10.0, 24.0, 18.6)"
15-12-2022 11:12:20.790441,"(2.9, 5.9, 4.75)","(5.5, 4.6, 4.15)","(5.0, 11.0, 9.444444444444445)","(8.0, 16.5, 13.42)","(9.0, 14.0, 12.628571428571428)","(5.5, 12.0, 8.622222222222222)","(10.0, 24.0, 12.0)"
15-12-2022 11:12:21.798421,"(2.9, 5.7, 5.175000000000001)","(5.5, 4.6, 4.15)","(5.0, 11.0, 9.444444444444445)","(8.0, 16.5, 13.42)","(9.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.861538461538462)","(10.0, 13.5, 12.75)"
15-12-2022 11:12:22.926114,"(2.9, 5.7, 4.5)","(5.5, 6.4, 5.333333333333334)","(5.0, 11.0, 9.444444444444445)","(8.0, 16.5, 13.42)","(9.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.861538461538462)","(10.0, 13.5, 12.75)"
15-12-2022 11:12:23.951352,"(2.9, 5.7, 4.5)","(5.0, 6.4, 5.333333333333334)","(5.0, 11.0, 9.444444444444445)","(7.0, 16.5, 13.42)","(9.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.861538461538462)","(10.0, 13.5, 12.75)"
15-12-2022 11:12:25.012477,"(2.9, 5.7, 4.5)","(5.0, 6.2, 5.571428571428571)","(5.0, 11.0, 9.444444444444445)","(7.0, 16.5, 13.42)","(9.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.861538461538462)","(10.0, 13.5, 12.75)"
15-12-2022 11:12:26.124211,"(2.9, 5.7, 4.5)","(5.0, 6.0, 4.526315789473684)","(5.0, 11.0, 9.444444444444445)","(7.0, 16.5, 13.42)","(9.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:27.178050,"(2.9, 5.1, 4.725)","(5.0, 5.9, 5.685714285714286)","(5.0, 11.0, 8.846153846153847)","(7.0, 16.5, 13.42)","(9.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:28.287374,"(2.9, 5.1, 4.725)","(5.0, 5.9, 5.75)","(5.0, 11.0, 9.666666666666666)","(7.0, 16.5, 14.211111111111112)","(9.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:29.319495,"(2.9, 5.3, 4.5)","(5.0, 5.9, 5.75)","(5.0, 13.0, 10.514285714285714)","(7.0, 16.5, 11.45)","(9.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:30.386132,"(3.0, 5.3, 4.5)","(5.0, 5.9, 5.75)","(5.5, 12.5, 10.733333333333334)","(7.0, 16.5, 11.45)","(8.5, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:31.492675,"(3.0, 5.3, 4.5)","(5.0, 5.9, 5.75)","(5.5, 12.5, 10.733333333333334)","(7.0, 16.5, 11.45)","(8.5, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:32.551240,"(3.0, 5.3, 4.5)","(5.0, 5.9, 5.75)","(5.5, 12.5, 10.733333333333334)","(7.0, 16.5, 11.45)","(8.5, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:33.564123,"(3.0, 5.3, 4.5)","(5.0, 5.9, 5.75)","(5.5, 12.5, 10.733333333333334)","(7.0, 16.5, 11.45)","(8.5, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:34.656169,"(3.0, 5.3, 4.5)","(5.0, 5.9, 5.75)","(5.5, 12.5, 10.733333333333334)","(7.0, 16.5, 11.45)","(8.5, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:35.690036,"(3.0, 5.3, 4.5)","(5.0, 5.9, 5.75)","(5.5, 12.5, 10.733333333333334)","(7.0, 16.5, 11.45)","(8.5, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:36.972865,"(3.0, 5.3, 4.5)","(5.0, 6.0, 5.771428571428571)","(5.5, 12.5, 10.733333333333334)","(7.0, 16.5, 11.45)","(8.5, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:38.237235,"(3.0, 5.3, 4.5)","(5.0, 6.0, 5.437931034482759)","(5.5, 12.5, 10.733333333333334)","(7.0, 16.5, 8.766666666666667)","(8.5, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(10.0, 13.5, 12.0)"
15-12-2022 11:12:39.437424,"(3.5, 5.3, 4.5)","(4.4, 6.2, 5.437931034482759)","(6.5, 12.5, 10.733333333333334)","(5.5, 16.5, 8.6)","(8.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(13.0, 13.5, 12.0)"
15-12-2022 11:12:40.626498,"(3.5, 5.3, 4.5)","(4.4, 6.0, 5.388888888888889)","(6.5, 13.5, 9.3)","(5.5, 16.0, 11.260000000000002)","(8.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(13.0, 13.5, 12.0)"
15-12-2022 11:12:41.765221,"(3.5, 5.3, 4.025)","(4.4, 6.0, 5.388888888888889)","(6.5, 13.0, 10.514285714285714)","(5.5, 15.5, 11.260000000000002)","(8.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(13.0, 13.5, 12.0)"
15-12-2022 11:12:43.051861,"(3.5, 5.3, 4.571428571428571)","(4.4, 6.0, 5.388888888888889)","(6.5, 13.0, 10.514285714285714)","(5.5, 15.5, 11.260000000000002)","(8.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(13.0, 13.5, 12.0)"
15-12-2022 11:12:44.348564,"(3.5, 5.3, 4.571428571428571)","(4.4, 6.0, 5.388888888888889)","(6.5, 13.0, 11.2)","(5.5, 15.5, 11.260000000000002)","(8.0, 14.0, 12.628571428571428)","(5.5, 9.4, 8.622222222222222)","(13.0, 13.5, 12.0)"
15-12-2022 11:12:45.620360,"(3.5, 5.3, 4.571428571428571)","(4.4, 6.0, 5.388888888888889)","(6.5, 13.0, 11.2)","(5.5, 15.5, 11.260000000000002)","(8.0, 14.0, 12.16)","(5.5, 9.4, 8.622222222222222)","(13.0, 13.5, 12.0)"
15-12-2022 11:12:46.871047,"(3.5, 5.3, 4.571428571428571)","(4.4, 6.0, 5.388888888888889)","(6.5, 13.0, 11.2)","(5.5, 15.5, 11.260000000000002)","(8.0, 14.0, 12.16)","(5.5, 9.4, 8.622222222222222)","(13.0, 13.5, 12.0)"
15-12-2022 11:12:48.127099,"(3.5, 5.3, 4.571428571428571)","(4.4, 6.0, 5.382758620689655)","(6.5, 13.0, 11.275)","(5.5, 15.5, 11.260000000000002)","(8.0, 14.0, 12.24)","(5.5, 9.4, 8.066666666666666)","(13.0, 13.5, 12.0)"
15-12-2022 11:12:49.340488,"(3.7, 5.3, 4.766666666666667)","(4.4, 5.9, 5.382758620689655)","(6.5, 12.5, 10.620000000000001)","(5.0, 15.5, 11.260000000000002)","(8.0, 14.0, 12.32)","(5.5, 9.4, 10.20909090909091)","(13.0, 13.5, 21.375)"
15-12-2022 11:12:50.523309,"(3.7, 5.3, 4.766666666666667)","(4.4, 5.9, 5.382758620689655)","(6.5, 12.5, 10.620000000000001)","(5.0, 15.5, 11.260000000000002)","(8.0, 14.0, 12.32)","(5.5, 12.5, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:12:51.639744,"(3.7, 5.3, 4.766666666666667)","(4.4, 5.9, 5.382758620689655)","(6.5, 12.5, 10.620000000000001)","(5.0, 15.5, 11.260000000000002)","(8.0, 14.0, 12.32)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:12:52.817207,"(3.7, 5.3, 4.766666666666667)","(4.4, 5.9, 5.382758620689655)","(6.5, 12.5, 9.081818181818182)","(5.0, 15.5, 12.1)","(8.0, 14.0, 12.32)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:12:53.984516,"(3.7, 5.3, 4.828571428571428)","(4.4, 5.9, 5.382758620689655)","(6.5, 12.5, 10.32)","(5.0, 14.5, 12.1)","(8.0, 14.0, 12.32)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:12:55.135042,"(3.7, 5.3, 4.828571428571428)","(4.4, 5.9, 5.382758620689655)","(6.5, 12.0, 10.95)","(5.0, 14.5, 11.260000000000002)","(8.0, 14.0, 12.24)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:12:56.344417,"(3.7, 5.3, 4.828571428571428)","(4.4, 5.9, 5.382758620689655)","(6.5, 12.0, 10.85)","(5.0, 15.5, 11.260000000000002)","(8.0, 14.0, 12.24)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:12:57.496879,"(3.7, 5.3, 4.828571428571428)","(4.4, 5.9, 5.382758620689655)","(6.5, 12.0, 10.85)","(5.0, 15.5, 11.725)","(8.0, 14.0, 12.24)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:12:58.644270,"(3.7, 5.3, 4.828571428571428)","(4.4, 5.9, 5.666666666666667)","(6.5, 12.0, 10.85)","(5.0, 14.0, 11.725)","(8.0, 14.0, 12.533333333333333)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:12:59.735804,"(3.7, 7.6, 5.949999999999999)","(4.4, 5.8, 5.55)","(6.5, 12.0, 9.066666666666666)","(5.0, 13.0, 11.0)","(8.0, 14.0, 12.533333333333333)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:13:00.760058,"(3.7, 7.4, 5.85)","(4.4, 5.8, 5.55)","(6.5, 12.0, 9.066666666666666)","(5.0, 13.0, 12.21)","(8.0, 14.0, 12.533333333333333)","(5.5, 12.0, 10.26)","(13.0, 25.0, 21.375)"
15-12-2022 11:13:01.827997,"(3.7, 7.2, 5.75)","(4.4, 5.8, 5.55)","(6.5, 12.0, 9.066666666666666)","(5.0, 13.0, 7.066666666666666)","(8.0, 14.0, 12.533333333333333)","(5.5, 12.0, 9.89090909090909)","(13.0, 25.0, 21.375)"
15-12-2022 11:13:02.798228,"(3.7, 6.0, 5.15)","(4.4, 5.8, 5.55)","(6.5, 12.0, 11.04)","(5.0, 8.0, 7.066666666666666)","(8.0, 14.0, 12.385714285714286)","(5.5, 12.0, 10.322222222222223)","(13.0, 25.0, 18.6)"
15-12-2022 11:13:03.812639,"(3.7, 5.9, 5.4714285714285715)","(4.4, 5.8, 5.55)","(6.5, 11.5, 8.9)","(5.0, 8.4, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(13.0, 24.0, 18.6)"
15-12-2022 11:13:04.851683,"(3.7, 5.9, 5.4714285714285715)","(4.4, 5.8, 5.55)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(13.0, 24.0, 18.6)"
15-12-2022 11:13:05.941297,"(3.7, 5.9, 5.34)","(4.4, 5.8, 5.55)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(13.0, 24.0, 18.6)"
15-12-2022 11:13:07.028826,"(3.7, 5.9, 5.34)","(4.4, 5.8, 5.55)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(13.0, 24.0, 22.352941176470587)"
15-12-2022 11:13:08.163665,"(3.7, 5.9, 5.34)","(4.4, 5.8, 5.55)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(13.0, 24.0, 22.352941176470587)"
15-12-2022 11:13:09.257220,"(3.7, 5.9, 5.34)","(4.4, 5.9, 5.887096774193549)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(13.0, 24.0, 22.352941176470587)"
15-12-2022 11:13:10.370851,"(3.7, 5.9, 5.34)","(4.4, 5.9, 5.887096774193549)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(13.0, 24.0, 22.352941176470587)"
15-12-2022 11:13:11.439479,"(3.7, 5.9, 5.34)","(4.4, 5.9, 5.887096774193549)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 22.352941176470587)"
15-12-2022 11:13:12.435486,"(3.7, 5.9, 5.34)","(4.4, 5.9, 5.887096774193549)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 22.352941176470587)"
15-12-2022 11:13:13.436128,"(3.7, 5.9, 5.34)","(4.4, 5.9, 5.887096774193549)","(6.5, 11.5, 8.9)","(5.0, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:14.366589,"(3.7, 5.9, 5.34)","(4.4, 5.9, 5.887096774193549)","(7.0, 11.5, 8.9)","(4.8, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:15.346363,"(3.7, 5.9, 5.433333333333334)","(4.4, 5.9, 5.887096774193549)","(7.0, 11.5, 8.9)","(4.8, 8.2, 6.699999999999999)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:16.388388,"(3.7, 5.9, 5.433333333333334)","(4.4, 5.9, 5.887096774193549)","(7.0, 11.5, 8.9)","(4.8, 8.2, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:17.457676,"(3.7, 5.9, 5.38)","(4.4, 5.9, 5.75)","(7.0, 11.5, 8.9)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:18.556349,"(3.7, 5.9, 5.38)","(4.4, 5.9, 5.75)","(7.0, 11.5, 8.9)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:19.610860,"(3.7, 5.9, 5.38)","(4.4, 5.9, 5.75)","(7.0, 11.5, 8.9)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:20.736673,"(3.7, 5.9, 5.38)","(4.4, 6.0, 5.625)","(7.0, 11.5, 8.9)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 10.322222222222223)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:21.758145,"(3.7, 5.9, 5.38)","(4.4, 6.0, 5.625)","(7.0, 11.5, 8.9)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.5, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:22.850732,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.625)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:24.017286,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.625)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:25.132264,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:26.205114,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:27.199953,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:28.209938,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:29.148480,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:30.137115,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:31.103958,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.066666666666666)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:32.141353,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.711111111111111)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 20.142857142857142)"
15-12-2022 11:13:33.220105,"(3.7, 5.8, 5.32)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.711111111111111)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.56)","(14.0, 24.0, 18.8)"
15-12-2022 11:13:34.320249,"(3.7, 5.8, 4.933333333333334)","(4.4, 6.0, 5.622222222222222)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.4)","(14.0, 24.0, 18.8)"
15-12-2022 11:13:35.363883,"(3.7, 5.8, 5.45)","(4.4, 6.0, 5.819148936170213)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.2, 6.8)","(8.0, 13.5, 12.385714285714286)","(5.5, 11.0, 9.4)","(14.0, 24.0, 18.8)"
15-12-2022 11:13:36.480796,"(3.7, 5.8, 5.45)","(4.4, 6.0, 5.819148936170213)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.2, 7.257142857142857)","(8.0, 13.5, 12.5)","(5.5, 11.0, 9.4)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:37.655572,"(3.7, 5.8, 5.45)","(4.4, 6.0, 5.2444444444444445)","(7.0, 11.0, 8.733333333333333)","(4.8, 8.0, 7.257142857142857)","(8.0, 13.5, 12.5)","(5.5, 11.0, 10.4)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:38.979634,"(3.7, 8.6, 8.0)","(4.4, 5.9, 5.277777777777778)","(7.0, 11.0, 8.379999999999999)","(4.8, 8.0, 7.257142857142857)","(8.0, 13.5, 12.5)","(5.5, 12.5, 10.4)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:40.142779,"(3.7, 8.6, 8.0)","(4.4, 5.9, 5.277777777777778)","(7.0, 11.5, 8.45)","(4.8, 8.0, 7.257142857142857)","(8.0, 13.5, 12.5)","(5.5, 12.5, 10.4)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:41.336232,"(3.7, 8.6, 8.0)","(4.4, 5.9, 5.277777777777778)","(7.0, 11.0, 8.45)","(4.8, 8.0, 7.257142857142857)","(8.0, 13.5, 12.5)","(5.5, 12.5, 10.4)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:42.616455,"(3.7, 8.6, 8.0)","(4.4, 5.9, 5.136363636363637)","(7.0, 11.0, 8.45)","(4.8, 8.0, 7.257142857142857)","(8.0, 13.5, 12.5)","(5.5, 12.5, 10.733333333333334)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:43.845341,"(3.7, 8.6, 7.8999999999999995)","(4.4, 5.9, 5.136363636363637)","(7.0, 11.0, 8.45)","(4.8, 8.0, 7.033333333333333)","(8.0, 13.5, 12.5)","(5.5, 13.0, 6.84)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:45.193806,"(3.7, 7.4, 5.3375)","(4.4, 5.9, 5.666666666666667)","(7.0, 11.0, 8.45)","(4.8, 8.0, 7.2)","(8.0, 13.5, 12.5)","(5.5, 8.6, 7.666666666666667)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:46.505184,"(3.7, 7.4, 5.3375)","(4.4, 5.9, 5.666666666666667)","(7.0, 11.0, 8.45)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.5)","(5.5, 8.4, 7.0)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:47.799840,"(3.7, 7.4, 5.40625)","(4.4, 5.9, 5.3875)","(7.0, 11.0, 8.45)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.5)","(5.5, 8.4, 7.533333333333333)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:48.949868,"(3.7, 7.4, 5.40625)","(4.4, 5.8, 5.3875)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.5)","(5.5, 8.2, 7.533333333333333)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:50.057317,"(3.7, 7.2, 5.625)","(4.4, 5.8, 5.3875)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.5)","(5.5, 8.2, 7.533333333333333)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:51.121660,"(3.7, 7.2, 5.625)","(4.4, 5.8, 5.3875)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.5)","(5.5, 8.2, 7.533333333333333)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:52.181875,"(3.7, 7.2, 5.625)","(4.4, 5.8, 5.3875)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.5)","(5.5, 8.2, 7.533333333333333)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:53.269442,"(3.7, 7.2, 5.625)","(4.4, 5.8, 5.3875)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.5)","(5.5, 8.2, 7.533333333333333)","(14.0, 13.0, 12.0)"
15-12-2022 11:13:54.321408,"(3.7, 7.0, 6.285714285714286)","(4.4, 5.8, 5.3875)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.385714285714286)","(5.5, 8.2, 7.533333333333333)","(14.0, 13.0, 21.5)"
15-12-2022 11:13:55.351896,"(3.7, 7.4, 5.818181818181818)","(4.4, 5.8, 5.3875)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.385714285714286)","(5.5, 8.2, 7.533333333333333)","(14.0, 25.0, 21.5)"
15-12-2022 11:13:56.421308,"(3.7, 7.4, 5.535714285714286)","(4.4, 5.9, 5.405882352941177)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.385714285714286)","(5.5, 8.2, 6.688888888888889)","(14.0, 25.0, 21.5)"
15-12-2022 11:13:57.451335,"(3.7, 7.4, 5.535714285714286)","(4.4, 5.9, 5.405882352941177)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.385714285714286)","(5.5, 8.4, 7.3428571428571425)","(14.0, 25.0, 16.25)"
15-12-2022 11:13:58.471207,"(3.7, 7.4, 5.535714285714286)","(4.4, 5.9, 5.405882352941177)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.385714285714286)","(5.5, 8.2, 7.3428571428571425)","(14.0, 25.0, 16.25)"
15-12-2022 11:13:59.519136,"(3.7, 7.4, 5.535714285714286)","(4.4, 5.9, 5.405882352941177)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.385714285714286)","(5.5, 8.2, 7.088888888888889)","(14.0, 25.0, 17.5)"
15-12-2022 11:14:00.526951,"(3.7, 7.4, 5.130434782608695)","(4.4, 5.9, 5.405882352941177)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.385714285714286)","(5.5, 8.2, 7.088888888888889)","(14.0, 25.0, 17.5)"
15-12-2022 11:14:01.496710,"(3.7, 7.4, 5.130434782608695)","(4.4, 5.9, 5.405882352941177)","(7.0, 11.0, 8.166666666666666)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.385714285714286)","(5.5, 8.2, 7.088888888888889)","(14.0, 25.0, 17.5)"
15-12-2022 11:14:02.520760,"(3.7, 7.0, 5.636363636363637)","(4.4, 5.9, 5.405882352941177)","(7.0, 11.0, 8.45)","(4.8, 8.0, 7.285714285714286)","(8.0, 13.5, 12.266666666666667)","(5.5, 8.2, 7.485714285714286)","(14.0, 25.0, 17.5)"
