,Culvie Bun,Nighthawk Swift,Goldstar Glenys,Homebush Honey,Tatis,Diamond Warrior,Yoshi Moon,Barbaras Angel
05-01-2023 14:05:46.287106,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.9)","(8.0, 14.0, 13.45)","(11.0, 25.0, 15.0)"
05-01-2023 14:05:47.448173,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.9)","(8.0, 14.0, 13.45)","(11.0, 25.0, 15.0)"
05-01-2023 14:05:48.639133,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 17.590909090909093)","(8.0, 14.0, 13.45)","(11.0, 25.0, 15.0)"
05-01-2023 14:05:49.758221,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.633333333333333)","(8.0, 14.0, 13.45)","(11.0, 25.0, 15.0)"
05-01-2023 14:05:50.867317,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.633333333333333)","(8.0, 14.0, 13.45)","(11.0, 25.0, 15.0)"
05-01-2023 14:05:52.221546,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 17.915384615384617)","(8.0, 14.0, 13.6)","(11.0, 25.0, 22.5)"
05-01-2023 14:05:53.427589,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 17.915384615384617)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:05:54.496965,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:05:55.625905,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:05:56.801796,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:05:58.082161,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:05:59.137943,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:00.512074,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:01.721108,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:02.840715,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:04.114283,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:05.357778,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:06.528040,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:07.697938,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:08.814236,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:09.969906,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:11.166905,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:12.559905,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:13.970537,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:15.335402,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:16.680699,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:17.944950,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 13.033333333333333)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:19.171501,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 17.915384615384617)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:20.399237,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:21.647580,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:22.852072,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:24.058494,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.623529411764705)","(11.0, 25.0, 22.692307692307693)"
05-01-2023 14:06:25.233321,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:26.450515,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:27.685300,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:29.003352,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:30.182513,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:31.361192,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:32.460017,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:33.562215,"(4.8, 7.8, 6.15)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:34.894117,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:36.218700,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:37.606596,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:39.235908,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:40.541385,"(4.8, 7.8, 7.16)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 8.405263157894737)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:42.114936,"(4.8, 8.2, 7.4799999999999995)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:43.404014,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:44.740736,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:46.108796,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:47.527781,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:48.722348,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:49.853697,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:51.073853,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:52.354183,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:53.620539,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:55.010674,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:56.297982,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:57.452173,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:58.543299,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:06:59.660750,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:00.851267,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:02.098383,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 11.266666666666666)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:03.321330,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 12.525)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:04.517948,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 12.525)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:05.722813,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 12.525)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:06.777802,"(4.8, 8.0, 7.32)","(6.5, 10.5, 8.2)","(7.5, 13.5, 12.525)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.766666666666667)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:07.868077,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.5, 12.525)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 19.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:09.136322,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 12.368421052631579)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:10.330892,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 12.368421052631579)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:11.502242,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 12.368421052631579)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:12.605460,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 12.368421052631579)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:13.660444,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 11.76)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:14.733493,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 11.76)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:15.979456,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 11.76)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:17.247387,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 11.76)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:18.497212,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 11.76)","(4.4, 9.8, 9.446666666666667)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:19.714617,"(4.8, 8.0, 6.25)","(6.5, 10.5, 8.2)","(7.5, 13.0, 11.76)","(4.4, 9.8, 9.521052631578948)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:21.010284,"(4.8, 8.0, 6.25)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:22.219383,"(4.8, 8.0, 6.25)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:23.376327,"(4.8, 8.0, 6.25)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:24.559949,"(4.8, 8.0, 6.25)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 8.8, 8.425)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:25.783175,"(4.8, 8.0, 6.25)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 8.8, 8.610714285714286)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:27.053930,"(4.8, 8.2, 4.911111111111111)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 9.0, 8.610714285714286)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:28.267688,"(4.8, 8.2, 4.911111111111111)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 9.0, 8.610714285714286)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:29.513877,"(4.8, 8.2, 4.911111111111111)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 9.0, 8.610714285714286)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
05-01-2023 14:07:30.756182,"(4.8, 8.2, 4.911111111111111)","(6.5, 11.0, 8.45)","(7.5, 13.0, 11.76)","(4.4, 9.8, 7.2)","(3.6, 9.0, 8.610714285714286)","(10.0, 18.5, 12.433333333333334)","(8.0, 14.0, 13.114285714285714)","(11.0, 25.0, 23.0)"
