,Green And Shady,Magical Gem,The Admiral,Midnight Mystery,Ninetyone Dwyer,Zac Luvs To Fly,Rocky Path,Wunderkind,Red Cadillac
11-01-2023 17:51:35.118345,"(13.0, 14.5, 13.6)","(16.0, 24.0, 23.84313725490196)","(4.0, 5.0, 4.5200000000000005)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 44.0, 39.75)","(4.8, 5.7, 5.4714285714285715)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:36.344505,"(13.0, 14.5, 13.6)","(16.0, 24.0, 23.84313725490196)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 44.0, 39.75)","(4.8, 5.7, 5.4714285714285715)","(10.0, 13.0, 12.375)"
11-01-2023 17:51:37.529154,"(13.0, 14.5, 13.6)","(16.0, 24.0, 23.692307692307693)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 44.0, 39.75)","(4.8, 5.7, 5.4714285714285715)","(10.0, 13.0, 12.375)"
11-01-2023 17:51:38.774210,"(13.0, 14.5, 13.6)","(16.0, 23.0, 22.73076923076923)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 44.0, 38.25)","(4.8, 5.7, 5.4714285714285715)","(10.0, 13.0, 12.375)"
11-01-2023 17:51:40.019198,"(13.0, 14.5, 13.6)","(16.0, 23.0, 22.73076923076923)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 42.0, 38.25)","(4.8, 5.7, 5.4714285714285715)","(10.0, 13.0, 12.375)"
11-01-2023 17:51:41.283916,"(13.0, 14.5, 13.6)","(16.0, 23.0, 22.73076923076923)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 42.0, 38.25)","(4.8, 5.7, 5.4714285714285715)","(10.0, 13.0, 12.375)"
11-01-2023 17:51:42.616411,"(13.0, 14.5, 13.6)","(16.0, 23.0, 22.73076923076923)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 42.0, 38.25)","(4.8, 5.7, 5.233333333333333)","(10.0, 13.0, 11.5)"
11-01-2023 17:51:43.945351,"(13.0, 14.5, 13.6)","(16.0, 23.0, 22.73076923076923)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 42.0, 34.8)","(4.8, 5.7, 5.4714285714285715)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:45.312111,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.76923076923077)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 40.0, 34.8)","(4.8, 5.7, 5.4714285714285715)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:46.572175,"(13.0, 14.5, 13.6)","(16.0, 22.0, 21.76923076923077)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 40.0, 34.8)","(4.8, 5.7, 5.4)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:47.797904,"(13.0, 14.5, 13.6)","(16.0, 22.0, 21.76923076923077)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 40.0, 34.8)","(4.8, 5.8, 5.4)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:49.127351,"(13.0, 14.5, 13.6)","(16.0, 22.0, 21.76923076923077)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 40.0, 34.8)","(4.8, 5.8, 5.4)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:50.367422,"(13.0, 14.5, 13.6)","(16.0, 22.0, 21.76923076923077)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 40.0, 34.8)","(4.8, 5.8, 5.4)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:51.636780,"(13.0, 14.5, 13.6)","(16.0, 22.0, 21.76923076923077)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.75)","(8.5, 14.0, 13.0)","(26.0, 40.0, 34.8)","(4.8, 5.8, 5.457142857142857)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:52.966298,"(13.0, 14.5, 13.6)","(16.0, 22.0, 21.76923076923077)","(4.0, 5.0, 4.534883720930233)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.7833333333333337)","(8.5, 14.0, 13.0)","(26.0, 40.0, 34.8)","(4.8, 5.8, 5.457142857142857)","(10.0, 13.0, 12.0)"
11-01-2023 17:51:54.223811,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.574468085106383)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.7833333333333337)","(8.5, 14.0, 13.0)","(26.0, 40.0, 35.25)","(4.8, 5.8, 5.457142857142857)","(10.0, 13.0, 12.25)"
11-01-2023 17:51:55.512714,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.574468085106383)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 38.0, 35.25)","(4.8, 5.8, 5.457142857142857)","(10.0, 13.5, 12.25)"
11-01-2023 17:51:56.736932,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.5546875)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 38.0, 35.25)","(4.8, 5.8, 5.457142857142857)","(10.0, 13.5, 12.25)"
11-01-2023 17:51:58.020511,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.5546875)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 38.0, 35.25)","(4.8, 5.8, 5.457142857142857)","(10.0, 13.5, 12.25)"
11-01-2023 17:51:59.262709,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.5546875)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 38.0, 35.25)","(4.8, 5.8, 5.457142857142857)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:00.497830,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.5546875)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 38.0, 35.25)","(4.8, 5.8, 5.457142857142857)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:01.874531,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.5546875)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 38.0, 35.25)","(4.8, 5.8, 5.511764705882353)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:03.229962,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.5546875)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 38.0, 32.4)","(4.8, 5.7, 5.511764705882353)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:04.453886,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.5546875)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 36.0, 32.4)","(4.8, 5.7, 5.511764705882353)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:05.697575,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.5546875)","(13.0, 22.0, 17.75)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 36.0, 32.4)","(4.8, 5.7, 5.511764705882353)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:06.969643,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.807692307692307)","(4.0, 5.0, 4.791666666666667)","(13.0, 22.0, 19.166666666666668)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 36.0, 30.0)","(4.8, 5.7, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:08.223815,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.62962962962963)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 19.166666666666668)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:09.495803,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.62962962962963)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:10.713455,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.62962962962963)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:12.041302,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:13.312280,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:14.421339,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:15.502691,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:16.586754,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:17.680135,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:18.876773,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:20.195209,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.483333333333333)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:21.474396,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.356521739130435)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:22.959515,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.356521739130435)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:24.236660,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.0)","(4.0, 4.9, 4.733333333333333)","(13.0, 22.0, 20.9375)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 30.0)","(4.8, 5.6, 5.356521739130435)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:25.581781,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.047619047619047)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 29.2)","(4.8, 5.6, 5.4)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:27.060624,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.047619047619047)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 29.2)","(4.8, 5.5, 5.4)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:28.563524,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.047619047619047)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 29.2)","(4.8, 5.5, 5.4)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:30.053965,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.047619047619047)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 29.2)","(4.8, 5.5, 5.4)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:31.407181,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.047619047619047)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 29.2)","(4.8, 5.5, 5.4)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:32.947945,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.047619047619047)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.0, 13.0)","(26.0, 34.0, 29.2)","(4.8, 5.5, 5.4)","(10.0, 13.5, 12.25)"
11-01-2023 17:52:34.333027,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.666666666666668)","(4.0, 4.9, 4.7)","(13.0, 22.0, 18.5)","(3.2, 3.95, 3.8115384615384618)","(8.5, 14.0, 12.0)","(26.0, 34.0, 29.2)","(4.8, 5.5, 5.352380952380953)","(10.0, 13.5, 11.285714285714286)"
11-01-2023 17:52:35.639055,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.666666666666668)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.857142857142858)","(3.2, 3.95, 3.8115384615384618)","(8.5, 14.0, 12.166666666666666)","(26.0, 34.0, 29.2)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:36.923236,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.666666666666668)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.857142857142858)","(3.2, 3.95, 3.8115384615384618)","(8.5, 14.5, 12.166666666666666)","(26.0, 34.0, 29.2)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:38.263124,"(13.0, 14.5, 13.6)","(16.0, 21.0, 19.666666666666668)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.857142857142858)","(3.2, 3.95, 3.8115384615384618)","(8.5, 14.5, 12.166666666666666)","(26.0, 34.0, 29.2)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:39.589895,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.0)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.857142857142858)","(3.2, 3.95, 3.8115384615384618)","(8.5, 14.5, 13.333333333333334)","(26.0, 34.0, 29.2)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:40.765535,"(13.0, 14.5, 13.6)","(16.0, 21.0, 20.0)","(4.0, 4.9, 4.65)","(13.0, 22.0, 20.4)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 34.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:42.117267,"(13.0, 14.5, 13.6)","(16.0, 24.0, 22.333333333333332)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.4)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:43.381546,"(13.0, 14.5, 13.6)","(16.0, 24.0, 22.333333333333332)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:44.588709,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:45.668684,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:46.853874,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:47.932814,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:49.077272,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:50.377271,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:51.840745,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:53.190326,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:54.557045,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:55.792760,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:56.985528,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 30.666666666666668)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:58.273892,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:52:59.564859,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:00.838507,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:02.111301,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:03.449615,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.95, 3.77)","(8.5, 14.5, 13.1)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:04.868641,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.74)","(13.0, 22.0, 18.0)","(3.2, 3.95, 3.7928571428571427)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:06.242352,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.775)","(13.0, 22.0, 18.0)","(3.2, 3.9, 3.7928571428571427)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:07.632596,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.8090909090909095)","(13.0, 22.0, 18.0)","(3.2, 3.9, 3.7928571428571427)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:08.969174,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.8090909090909095)","(13.0, 22.0, 18.0)","(3.2, 3.9, 3.7928571428571427)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:10.384042,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.8090909090909095)","(13.0, 22.0, 18.0)","(3.2, 3.9, 3.75)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:11.992863,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.8090909090909095)","(13.0, 22.0, 18.0)","(3.2, 3.9, 3.75)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.333333333333334)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:13.465760,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.7)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.9, 3.75)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.341176470588236)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:14.780947,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.7)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.85, 3.75)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.341176470588236)","(10.0, 13.0, 11.285714285714286)"
11-01-2023 17:53:16.314925,"(13.0, 14.5, 13.6)","(16.0, 23.0, 21.0)","(4.0, 4.9, 4.7)","(13.0, 22.0, 20.666666666666664)","(3.2, 3.85, 3.75)","(8.5, 14.5, 13.333333333333334)","(26.0, 36.0, 32.0)","(4.8, 5.4, 5.341176470588236)","(10.0, 13.0, 11.285714285714286)"
