,Fighting Boxer,Zoha Bale,Arbys Lucy,Ten Dollar Slaps,Earthworm Jim,Gucci Girl,Nana Judy,Poppys Pride
07-12-2022 20:12:34.652261,"(19.0, 48.0, 38.22222222222222)","(1.7, 2.0, 1.921006289308176)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.35, 3.29)","(17.0, 60.0, 44.0)","(91.0, 650.0, 570.0)","(12.0, 27.0, 22.547619047619047)"
07-12-2022 20:12:35.924076,"(19.0, 48.0, 38.22222222222222)","(1.7, 2.0, 1.921006289308176)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.35, 3.29)","(17.0, 60.0, 44.0)","(91.0, 650.0, 570.0)","(12.0, 27.0, 22.547619047619047)"
07-12-2022 20:12:37.218398,"(19.0, 48.0, 38.22222222222222)","(1.7, 2.0, 1.9212799999999999)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.35, 3.29)","(17.0, 60.0, 52.0)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:38.485272,"(19.0, 46.0, 39.666666666666664)","(1.7, 2.0, 1.9212799999999999)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.35, 3.29)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:39.802894,"(19.0, 46.0, 39.666666666666664)","(1.7, 2.0, 1.9215384615384614)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.35, 3.29)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:41.146981,"(19.0, 46.0, 39.666666666666664)","(1.7, 2.0, 1.9215384615384614)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.35, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:42.429735,"(19.0, 46.0, 44.53846153846153)","(1.7, 2.0, 1.9215384615384614)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:43.719509,"(18.0, 46.0, 44.53846153846153)","(1.7, 2.0, 1.9215384615384614)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:44.937447,"(18.0, 46.0, 44.53846153846153)","(1.7, 2.0, 1.9215384615384614)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:46.137593,"(18.0, 46.0, 44.53846153846153)","(1.7, 1.99, 1.93)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:47.295900,"(18.0, 46.0, 44.53846153846153)","(1.7, 1.99, 1.93)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:48.456027,"(18.0, 46.0, 38.8)","(1.7, 1.99, 1.93)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:49.658819,"(18.0, 46.0, 38.8)","(1.7, 1.99, 1.9260869565217391)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:50.925440,"(18.0, 46.0, 43.6)","(1.7, 1.99, 1.9260869565217391)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:52.235975,"(18.0, 46.0, 43.6)","(1.7, 1.99, 1.9260869565217391)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 20.23076923076923)"
07-12-2022 20:12:53.405597,"(18.0, 46.0, 44.714285714285715)","(1.7, 1.99, 1.9260869565217391)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 52.0)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:54.595387,"(18.0, 46.0, 44.714285714285715)","(1.7, 1.99, 1.9260869565217391)","(101.0, 650.0, 430.0)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 52.0)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:55.810134,"(18.0, 46.0, 44.714285714285715)","(1.7, 1.99, 1.9260869565217391)","(101.0, 99998, 5104.5)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:57.028015,"(18.0, 46.0, 44.714285714285715)","(1.7, 1.99, 1.9260869565217391)","(101.0, 99998, 5104.5)","(9.0, 11.5, 9.783870967741935)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:58.379732,"(18.0, 46.0, 44.714285714285715)","(1.7, 1.99, 1.9260869565217391)","(101.0, 99998, 430.0)","(9.0, 11.5, 11.088235294117647)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:12:59.744608,"(18.0, 46.0, 44.714285714285715)","(1.7, 1.99, 1.9260869565217391)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.088235294117647)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:13:01.195793,"(18.0, 46.0, 44.714285714285715)","(1.7, 1.99, 1.920576923076923)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.088235294117647)","(2.6, 3.4, 3.210714285714286)","(17.0, 60.0, 53.84615384615385)","(91.0, 650.0, 570.0)","(12.0, 27.0, 21.0)"
07-12-2022 20:13:02.525079,"(18.0, 46.0, 44.714285714285715)","(1.7, 1.95, 1.9214018691588783)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.014705882352942)","(2.6, 3.4, 3.2375)","(17.0, 60.0, 49.0)","(91.0, 650.0, 581.4285714285714)","(12.0, 27.0, 23.333333333333332)"
07-12-2022 20:13:03.877225,"(18.0, 42.0, 40.4)","(1.7, 1.95, 1.9310204081632651)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.015151515151516)","(2.6, 3.3, 3.234375)","(17.0, 60.0, 48.705882352941174)","(91.0, 650.0, 581.4285714285714)","(12.0, 26.0, 23.333333333333332)"
07-12-2022 20:13:05.257565,"(18.0, 44.0, 36.666666666666664)","(1.7, 1.95, 1.9310204081632651)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.015151515151516)","(2.6, 3.4, 3.234375)","(17.0, 60.0, 48.705882352941174)","(101.0, 650.0, 581.4285714285714)","(11.0, 26.0, 22.5)"
07-12-2022 20:13:06.565261,"(19.0, 44.0, 36.666666666666664)","(1.7, 1.95, 1.9319417475728156)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.015151515151516)","(2.6, 3.4, 3.225657894736842)","(17.0, 60.0, 48.705882352941174)","(101.0, 650.0, 465.0)","(11.0, 26.0, 22.210526315789473)"
07-12-2022 20:13:07.921107,"(19.0, 44.0, 39.0)","(1.7, 1.95, 1.9314285714285713)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.16304347826087)","(2.6, 3.4, 3.226923076923077)","(17.0, 60.0, 46.08695652173913)","(101.0, 650.0, 554.0)","(11.0, 26.0, 20.18421052631579)"
07-12-2022 20:13:09.279095,"(19.0, 44.0, 38.666666666666664)","(1.7, 1.95, 1.913076923076923)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.16304347826087)","(2.6, 3.4, 3.226923076923077)","(17.0, 60.0, 53.84615384615385)","(101.0, 650.0, 554.0)","(11.0, 26.0, 20.82608695652174)"
07-12-2022 20:13:10.667119,"(19.0, 46.0, 44.5)","(1.7, 1.95, 1.8912499999999999)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.327777777777778)","(2.6, 3.4, 3.2800000000000002)","(17.0, 60.0, 53.84615384615385)","(101.0, 650.0, 554.0)","(11.0, 26.0, 20.82608695652174)"
07-12-2022 20:13:12.078928,"(19.0, 46.0, 41.333333333333336)","(1.7, 1.91, 1.9024390243902438)","(101.0, 650.0, 430.0)","(9.0, 11.5, 11.871794871794872)","(2.6, 3.4, 3.2548387096774194)","(17.0, 60.0, 48.8)","(101.0, 650.0, 465.0)","(11.0, 26.0, 22.42105263157895)"
07-12-2022 20:13:13.346440,"(19.0, 48.0, 41.333333333333336)","(1.7, 1.91, 1.904054054054054)","(101.0, 650.0, 430.0)","(9.0, 12.0, 11.860759493670885)","(2.6, 3.4, 3.3394736842105264)","(17.0, 60.0, 48.8)","(101.0, 650.0, 465.0)","(11.0, 26.0, 22.42105263157895)"
07-12-2022 20:13:14.629909,"(19.0, 48.0, 41.333333333333336)","(1.7, 1.93, 1.904054054054054)","(101.0, 650.0, 430.0)","(9.0, 12.0, 11.80952380952381)","(2.6, 3.35, 3.2558823529411764)","(17.0, 60.0, 50.4)","(101.0, 650.0, 465.0)","(11.0, 26.0, 22.42105263157895)"
07-12-2022 20:13:16.034793,"(19.0, 48.0, 43.111111111111114)","(1.7, 1.93, 1.904054054054054)","(101.0, 650.0, 430.0)","(9.0, 12.0, 11.80952380952381)","(2.6, 3.35, 3.27)","(17.0, 60.0, 51.0)","(101.0, 650.0, 465.0)","(11.0, 26.0, 22.42105263157895)"
07-12-2022 20:13:17.426390,"(19.0, 48.0, 43.111111111111114)","(1.7, 1.93, 1.8954054054054053)","(101.0, 650.0, 595.0)","(9.0, 12.0, 11.936507936507937)","(2.6, 3.35, 3.23)","(17.0, 60.0, 55.5)","(101.0, 650.0, 554.0)","(11.0, 26.0, 20.82608695652174)"
07-12-2022 20:13:19.168036,"(19.0, 48.0, 45.333333333333336)","(1.7, 1.93, 1.964090909090909)","(101.0, 650.0, 595.0)","(9.0, 12.0, 11.666666666666666)","(2.6, 3.35, 3.214)","(17.0, 60.0, 53.25)","(101.0, 650.0, 554.0)","(11.0, 26.0, 20.82608695652174)"
07-12-2022 20:13:20.865905,"(19.0, 48.0, 46.0)","(1.7, 1.98, 1.9593749999999999)","(101.0, 650.0, 430.0)","(9.0, 12.0, 11.8)","(2.6, 3.35, 3.2115384615384617)","(17.0, 60.0, 55.09090909090909)","(101.0, 650.0, 465.0)","(11.0, 26.0, 20.82608695652174)"
07-12-2022 20:13:22.511223,"(19.0, 48.0, 44.18604651162791)","(1.7, 1.98, 1.9593749999999999)","(101.0, 650.0, 430.0)","(9.0, 12.0, 11.8)","(2.6, 3.25, 3.188095238095238)","(17.0, 60.0, 55.09090909090909)","(101.0, 650.0, 465.0)","(11.0, 26.0, 20.82608695652174)"
07-12-2022 20:13:24.201254,"(19.0, 48.0, 44.476190476190474)","(1.7, 1.98, 1.9542857142857142)","(101.0, 650.0, 430.0)","(9.0, 12.0, 11.95)","(2.6, 3.25, 3.2245098039215687)","(17.0, 60.0, 54.0)","(101.0, 750.0, 316.15384615384613)","(11.0, 26.0, 20.82608695652174)"
07-12-2022 20:13:25.770264,"(19.0, 48.0, 44.205128205128204)","(1.7, 1.98, 1.9480851063829787)","(101.0, 650.0, 430.0)","(9.0, 12.0, 11.944444444444445)","(2.6, 3.25, 3.2344444444444442)","(17.0, 60.0, 49.2)","(101.0, 750.0, 285.0)","(11.0, 26.0, 21.714285714285715)"
07-12-2022 20:13:27.184336,"(20.0, 48.0, 45.0)","(1.7, 1.98, 1.9480851063829787)","(91.0, 650.0, 430.0)","(9.0, 12.0, 11.944444444444445)","(2.6, 3.25, 3.225)","(17.0, 60.0, 51.0)","(91.0, 650.0, 546.0)","(12.0, 26.0, 21.714285714285715)"
07-12-2022 20:13:28.592065,"(20.0, 46.0, 45.09090909090909)","(1.7, 1.98, 1.9575)","(91.0, 650.0, 430.0)","(9.0, 12.0, 11.952380952380953)","(2.6, 3.25, 3.1903846153846156)","(17.0, 60.0, 52.5)","(91.0, 650.0, 435.0)","(12.0, 26.0, 21.714285714285715)"
07-12-2022 20:13:29.870663,"(20.0, 46.0, 45.09090909090909)","(1.7, 1.98, 1.9542857142857142)","(91.0, 650.0, 430.0)","(9.0, 12.0, 11.895833333333334)","(2.6, 3.2, 3.1903846153846156)","(17.0, 60.0, 52.5)","(91.0, 650.0, 435.0)","(12.0, 26.0, 23.571428571428573)"
07-12-2022 20:13:31.189616,"(20.0, 46.0, 44.38709677419355)","(1.7, 1.98, 1.9542857142857142)","(91.0, 650.0, 430.0)","(9.0, 12.0, 11.895833333333334)","(2.6, 3.2, 3.1903846153846156)","(17.0, 60.0, 51.111111111111114)","(91.0, 650.0, 435.0)","(12.0, 25.0, 24.166666666666668)"
07-12-2022 20:13:32.498672,"(20.0, 46.0, 44.292682926829265)","(1.7, 1.98, 1.9575)","(91.0, 650.0, 430.0)","(9.0, 12.0, 12.275510204081632)","(2.6, 3.2, 3.1903846153846156)","(17.0, 60.0, 52.5)","(91.0, 650.0, 435.0)","(12.0, 25.0, 22.941176470588236)"
07-12-2022 20:13:33.775995,"(20.0, 46.0, 44.108108108108105)","(1.7, 1.98, 1.9542857142857142)","(91.0, 650.0, 503.3333333333333)","(9.0, 12.5, 12.3)","(2.6, 3.2, 3.230769230769231)","(17.0, 60.0, 49.2)","(91.0, 650.0, 550.0)","(12.0, 25.0, 22.941176470588236)"
07-12-2022 20:13:35.023742,"(20.0, 46.0, 33.27272727272727)","(1.7, 1.98, 1.9473913043478261)","(91.0, 650.0, 430.0)","(9.0, 12.5, 12.227272727272727)","(2.6, 3.25, 3.230769230769231)","(17.0, 60.0, 50.666666666666664)","(91.0, 650.0, 546.0)","(12.0, 25.0, 22.941176470588236)"
07-12-2022 20:13:36.252954,"(20.0, 46.0, 34.333333333333336)","(1.7, 1.98, 1.9473913043478261)","(91.0, 650.0, 430.0)","(9.0, 12.5, 12.227272727272727)","(2.6, 3.25, 3.230769230769231)","(17.0, 55.0, 50.666666666666664)","(91.0, 650.0, 546.0)","(12.0, 25.0, 22.941176470588236)"
07-12-2022 20:13:37.489989,"(20.0, 46.0, 34.333333333333336)","(1.7, 1.98, 1.9473913043478261)","(91.0, 650.0, 430.0)","(9.0, 12.5, 11.9)","(2.6, 3.25, 3.1903846153846156)","(17.0, 55.0, 50.666666666666664)","(91.0, 650.0, 435.0)","(12.0, 25.0, 22.375)"
07-12-2022 20:13:38.775983,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9575)","(91.0, 650.0, 596.25)","(9.0, 12.5, 12.2)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 47.473684210526315)","(91.0, 650.0, 435.0)","(12.0, 25.0, 22.375)"
07-12-2022 20:13:40.270586,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9575)","(91.0, 650.0, 596.25)","(9.0, 12.5, 12.366666666666667)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 50.666666666666664)","(91.0, 650.0, 435.0)","(12.0, 25.0, 22.375)"
07-12-2022 20:13:41.461216,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9542857142857142)","(91.0, 650.0, 596.25)","(9.0, 12.5, 12.4)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 50.666666666666664)","(91.0, 650.0, 435.0)","(12.0, 25.0, 23.91304347826087)"
07-12-2022 20:13:42.711647,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9542857142857142)","(91.0, 650.0, 580.0)","(9.0, 12.5, 12.807692307692308)","(2.6, 3.2, 3.230769230769231)","(17.0, 55.0, 46.72727272727273)","(91.0, 650.0, 546.0)","(12.0, 24.0, 23.384615384615383)"
07-12-2022 20:13:44.097353,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9542857142857142)","(91.0, 650.0, 547.5)","(9.0, 13.5, 12.73076923076923)","(2.6, 3.25, 3.230769230769231)","(17.0, 55.0, 45.46666666666667)","(91.0, 650.0, 546.0)","(12.0, 25.0, 23.565217391304348)"
07-12-2022 20:13:45.438965,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9531914893617022)","(91.0, 650.0, 568.0)","(9.0, 13.5, 12.772727272727273)","(2.6, 3.25, 3.1903846153846156)","(17.0, 55.0, 45.46666666666667)","(91.0, 650.0, 435.0)","(12.0, 25.0, 23.44)"
07-12-2022 20:13:46.735498,"(19.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9531914893617022)","(91.0, 650.0, 568.0)","(9.0, 13.5, 13.428571428571429)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 45.46666666666667)","(91.0, 650.0, 435.0)","(12.0, 25.0, 23.44)"
07-12-2022 20:13:48.088536,"(19.0, 46.0, 35.57446808510638)","(1.7, 1.97, 1.9580645161290322)","(91.0, 650.0, 568.0)","(9.0, 13.5, 13.41891891891892)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 45.46666666666667)","(91.0, 650.0, 435.0)","(12.0, 25.0, 23.44)"
07-12-2022 20:13:49.303817,"(19.0, 46.0, 35.57446808510638)","(1.7, 2.0, 1.9727272727272727)","(91.0, 650.0, 583.3333333333334)","(9.0, 13.5, 13.479166666666666)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 45.46666666666667)","(91.0, 650.0, 435.0)","(12.0, 25.0, 23.44)"
07-12-2022 20:13:50.445374,"(19.0, 46.0, 35.57446808510638)","(1.7, 1.97, 1.9558823529411764)","(91.0, 650.0, 583.3333333333334)","(9.0, 13.5, 13.479166666666666)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 45.46666666666667)","(91.0, 650.0, 435.0)","(12.0, 25.0, 23.44)"
07-12-2022 20:13:51.619441,"(19.0, 46.0, 35.57446808510638)","(1.7, 1.97, 1.955)","(91.0, 650.0, 572.0)","(9.0, 13.5, 13.26923076923077)","(2.6, 3.2, 3.230769230769231)","(17.0, 55.0, 47.473684210526315)","(91.0, 650.0, 542.0)","(12.0, 25.0, 23.44)"
07-12-2022 20:13:52.702332,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.97, 1.95)","(91.0, 650.0, 572.0)","(9.0, 13.5, 13.4375)","(2.6, 3.25, 3.230769230769231)","(17.0, 55.0, 45.46666666666667)","(91.0, 650.0, 542.0)","(12.0, 25.0, 23.44)"
07-12-2022 20:13:53.935295,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.940909090909091)","(91.0, 650.0, 336.6666666666667)","(9.0, 13.5, 13.464285714285714)","(2.6, 3.25, 3.1880952380952383)","(17.0, 55.0, 45.46666666666667)","(91.0, 650.0, 355.0)","(12.0, 25.0, 23.44)"
07-12-2022 20:13:55.192933,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.97, 1.9554545454545453)","(91.0, 530.0, 478.0)","(9.0, 13.5, 13.342105263157894)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 45.46666666666667)","(91.0, 530.0, 355.0)","(12.0, 25.0, 23.304347826086957)"
07-12-2022 20:13:56.440068,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9603846153846154)","(91.0, 530.0, 682.3076923076924)","(9.0, 13.5, 13.342105263157894)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 47.473684210526315)","(91.0, 530.0, 355.0)","(12.0, 25.0, 23.304347826086957)"
07-12-2022 20:13:57.597574,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9603846153846154)","(91.0, 940.0, 682.3076923076924)","(9.0, 13.5, 13.342105263157894)","(2.6, 3.2, 3.1903846153846156)","(17.0, 55.0, 47.473684210526315)","(91.0, 530.0, 296.6666666666667)","(12.0, 25.0, 23.428571428571427)"
07-12-2022 20:13:58.782613,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9557142857142857)","(91.0, 940.0, 612.0)","(9.0, 13.5, 13.45)","(2.6, 3.3, 3.293478260869565)","(17.0, 55.0, 45.46666666666667)","(91.0, 530.0, 267.5)","(12.0, 25.0, 23.666666666666668)"
07-12-2022 20:14:00.006365,"(20.0, 46.0, 35.57446808510638)","(1.7, 1.98, 1.9455172413793103)","(91.0, 650.0, 582.5)","(9.0, 13.5, 13.26923076923077)","(2.6, 3.3, 3.293478260869565)","(17.0, 55.0, 45.46666666666667)","(91.0, 530.0, 350.0)","(12.0, 25.0, 23.5)"
07-12-2022 20:14:01.181055,"(20.0, 44.0, 41.0)","(1.7, 1.98, 1.938695652173913)","(91.0, 650.0, 586.25)","(9.0, 13.5, 13.4375)","(2.6, 3.3, 3.293478260869565)","(17.0, 55.0, 45.46666666666667)","(91.0, 530.0, 350.0)","(12.0, 25.0, 23.058823529411764)"
07-12-2022 20:14:02.362131,"(20.0, 44.0, 36.64516129032258)","(1.7, 1.98, 1.948)","(91.0, 650.0, 586.25)","(9.0, 13.5, 13.444444444444445)","(2.6, 3.3, 3.227272727272727)","(17.0, 55.0, 44.6)","(91.0, 530.0, 267.5)","(12.0, 25.0, 23.058823529411764)"
07-12-2022 20:14:03.467263,"(20.0, 44.0, 36.64516129032258)","(1.7, 1.98, 1.957142857142857)","(91.0, 650.0, 586.25)","(9.0, 13.5, 13.444444444444445)","(2.6, 3.25, 3.227272727272727)","(17.0, 55.0, 44.6)","(91.0, 530.0, 267.5)","(12.0, 25.0, 22.8)"
07-12-2022 20:14:04.575699,"(20.0, 44.0, 33.46938775510204)","(1.7, 1.98, 1.9615384615384615)","(91.0, 650.0, 596.0)","(9.0, 13.5, 13.285714285714286)","(2.6, 3.25, 3.227272727272727)","(17.0, 55.0, 47.0)","(91.0, 530.0, 345.0)","(12.0, 25.0, 22.6)"
07-12-2022 20:14:05.630345,"(20.0, 44.0, 33.46938775510204)","(1.7, 1.98, 1.9615384615384615)","(91.0, 650.0, 596.0)","(9.0, 13.5, 13.125)","(2.6, 3.25, 3.223529411764706)","(17.0, 55.0, 47.0)","(91.0, 510.0, 345.0)","(12.0, 25.0, 23.636363636363637)"
07-12-2022 20:14:06.729334,"(20.0, 42.0, 33.904761904761905)","(1.7, 1.98, 1.957142857142857)","(91.0, 650.0, 546.0)","(9.0, 13.5, 13.333333333333334)","(2.6, 3.25, 3.2227272727272727)","(17.0, 55.0, 47.88235294117647)","(91.0, 510.0, 345.0)","(12.0, 24.0, 22.857142857142858)"
07-12-2022 20:14:07.875377,"(20.0, 42.0, 33.904761904761905)","(1.7, 1.98, 1.9615384615384615)","(91.0, 650.0, 575.7142857142858)","(9.0, 13.5, 13.125)","(2.6, 3.25, 3.21)","(17.0, 55.0, 47.88235294117647)","(91.0, 510.0, 434.0)","(12.0, 24.0, 22.105263157894736)"
07-12-2022 20:14:09.098565,"(20.0, 42.0, 34.95238095238095)","(1.7, 1.98, 1.948)","(91.0, 650.0, 575.7142857142858)","(9.0, 13.5, 13.4)","(2.6, 3.25, 3.23)","(17.0, 55.0, 47.88235294117647)","(91.0, 510.0, 320.0)","(12.0, 24.0, 21.81818181818182)"
07-12-2022 20:14:10.454498,"(20.0, 42.0, 34.95238095238095)","(1.7, 1.98, 1.948)","(91.0, 650.0, 602.7272727272727)","(9.0, 13.5, 12.973684210526315)","(2.6, 3.25, 3.24)","(17.0, 55.0, 47.88235294117647)","(91.0, 510.0, 330.0)","(12.0, 24.0, 21.81818181818182)"
07-12-2022 20:14:11.862899,"(19.0, 42.0, 34.851063829787236)","(1.7, 1.98, 1.94)","(91.0, 650.0, 594.4444444444445)","(9.0, 13.5, 12.95)","(2.6, 3.25, 3.1821428571428574)","(17.0, 55.0, 48.27777777777778)","(81.0, 510.0, 286.0)","(12.0, 24.0, 21.81818181818182)"
07-12-2022 20:14:13.216517,"(19.0, 42.0, 34.851063829787236)","(1.7, 1.98, 1.9615384615384615)","(91.0, 650.0, 594.4444444444445)","(9.0, 13.5, 13.133333333333333)","(2.6, 3.2, 3.1821428571428574)","(17.0, 55.0, 48.27777777777778)","(81.0, 510.0, 286.0)","(12.0, 24.0, 21.81818181818182)"
07-12-2022 20:14:14.668310,"(19.0, 42.0, 34.8)","(1.7, 1.98, 1.957674418604651)","(91.0, 640.0, 240.0)","(9.0, 13.5, 13.347826086956522)","(2.6, 3.2, 3.193589743589744)","(17.0, 55.0, 48.27777777777778)","(81.0, 510.0, 286.0)","(12.0, 24.0, 23.076923076923077)"
07-12-2022 20:14:15.972224,"(19.0, 42.0, 34.8)","(1.7, 1.98, 1.957674418604651)","(91.0, 640.0, 240.0)","(9.0, 13.5, 13.347826086956522)","(2.6, 3.2, 3.194318181818182)","(17.0, 55.0, 48.27777777777778)","(81.0, 510.0, 286.0)","(12.0, 24.0, 22.71698113207547)"
07-12-2022 20:14:17.299387,"(19.0, 42.0, 34.8)","(1.7, 1.98, 1.96)","(91.0, 640.0, 240.0)","(9.0, 13.5, 13.347826086956522)","(2.6, 3.2, 3.225)","(17.0, 55.0, 47.88235294117647)","(81.0, 510.0, 310.0)","(12.0, 24.0, 21.96)"
07-12-2022 20:14:18.539555,"(19.0, 42.0, 34.8)","(1.7, 1.98, 1.9459574468085106)","(91.0, 640.0, 240.0)","(9.0, 13.5, 13.347826086956522)","(2.6, 3.25, 3.172222222222222)","(17.0, 55.0, 47.88235294117647)","(81.0, 510.0, 310.0)","(12.0, 24.0, 22.2)"
07-12-2022 20:14:19.777990,"(19.0, 42.0, 34.8)","(1.7, 1.98, 1.957142857142857)","(91.0, 640.0, 240.0)","(9.0, 13.5, 13.475)","(2.6, 3.25, 3.169642857142857)","(17.0, 55.0, 48.27777777777778)","(81.0, 510.0, 246.0)","(12.0, 24.0, 22.285714285714285)"
07-12-2022 20:14:20.981915,"(19.0, 42.0, 34.83116883116883)","(1.7, 1.98, 1.957142857142857)","(91.0, 640.0, 240.0)","(9.0, 13.5, 13.366666666666667)","(2.6, 3.25, 3.18125)","(17.0, 55.0, 48.27777777777778)","(81.0, 510.0, 246.0)","(12.0, 24.0, 23.294117647058822)"
