,Opawa Kyle,Opawa Warrior,Zipping Chassis,Nighthawk Jet,Diamond Alex,Iced Mocha,Know Grizzles,Diamond Neena
08-12-2022 13:28:59.305171,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.905263157894737)","(12.0, 44.0, 30.25)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:00.523084,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.905263157894737)","(12.0, 44.0, 34.33333333333333)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:01.713481,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.905263157894737)","(12.0, 44.0, 34.33333333333333)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 76.66666666666666)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:03.027060,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 5.344117647058824)","(12.0, 44.0, 40.375)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 76.66666666666666)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:04.198854,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.685416666666667)","(12.0, 44.0, 30.866666666666667)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:05.475238,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.685416666666667)","(12.0, 32.0, 28.6)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:06.719565,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.685416666666667)","(12.0, 32.0, 28.6)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 76.66666666666666)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:07.908901,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.685416666666667)","(12.0, 32.0, 30.5)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 76.66666666666666)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:09.172111,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.685416666666667)","(12.0, 32.0, 26.833333333333336)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:10.441857,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.685416666666667)","(12.0, 32.0, 26.833333333333336)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:11.609979,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.685416666666667)","(12.0, 32.0, 26.833333333333336)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:12.817634,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.685416666666667)","(12.0, 32.0, 26.833333333333336)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:13.993133,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.078125)","(12.0, 32.0, 28.6)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 76.66666666666666)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:15.014502,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.078125)","(12.0, 32.0, 28.6)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:16.172809,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.078125)","(12.0, 32.0, 30.636363636363633)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 65.72727272727272)","(31.0, 310.0, 222.5)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:17.462808,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.078125)","(12.0, 32.0, 31.416666666666668)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 310.0, 81.66666666666666)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:18.732741,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.078125)","(12.0, 32.0, 28.7)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:19.959888,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.078125)","(12.0, 32.0, 24.0)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:21.143573,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.078125)","(12.0, 32.0, 24.0)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(17.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:22.656998,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.928333333333334)","(13.0, 32.0, 24.0)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 81.66666666666666)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:23.960436,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.928333333333334)","(13.0, 32.0, 24.0)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:25.141196,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.928333333333334)","(13.0, 32.0, 28.125)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 280.38461538461536)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:26.608496,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.928333333333334)","(13.0, 32.0, 28.125)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 280.38461538461536)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:28.362001,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.928333333333334)","(13.0, 32.0, 28.125)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:29.735042,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.928333333333334)","(13.0, 32.0, 29.5)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 81.66666666666666)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:31.351836,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.928333333333334)","(13.0, 32.0, 27.333333333333336)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:32.619500,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.928333333333334)","(13.0, 32.0, 27.333333333333336)","(10.0, 14.0, 13.370000000000001)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:33.808751,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.9, 4.7629629629629635)","(13.0, 32.0, 28.666666666666664)","(10.0, 14.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:35.096101,"(6.0, 14.0, 9.373913043478261)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 4.7629629629629635)","(13.0, 34.0, 33.35)","(10.0, 15.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 81.66666666666666)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:36.402226,"(6.0, 14.0, 9.373913043478261)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 4.7629629629629635)","(13.0, 34.0, 30.3)","(10.0, 15.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:37.691413,"(6.0, 14.0, 9.373913043478261)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 4.7629629629629635)","(13.0, 34.0, 30.3)","(10.0, 15.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:38.909230,"(6.0, 14.0, 9.373913043478261)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 4.7629629629629635)","(13.0, 34.0, 29.333333333333332)","(10.0, 15.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 243.125)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:40.118279,"(6.0, 14.0, 9.03076923076923)","(2.0, 2.2, 2.116923076923077)","(3.0, 5.4, 4.821153846153846)","(13.0, 32.0, 29.333333333333332)","(10.0, 15.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 186.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:41.419807,"(6.0, 14.0, 8.281818181818181)","(2.0, 2.2, 2.166086956521739)","(3.0, 5.4, 5.106818181818182)","(13.0, 32.0, 30.666666666666664)","(10.0, 15.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 186.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:42.722873,"(6.0, 14.0, 7.557894736842105)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 5.106818181818182)","(13.0, 32.0, 30.666666666666664)","(10.0, 15.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 238.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:44.081372,"(6.0, 14.0, 7.557894736842105)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 5.166666666666667)","(13.0, 30.0, 25.666666666666664)","(10.0, 15.0, 14.711111111111112)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 278.8)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:45.344819,"(6.0, 14.0, 7.557894736842105)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 4.395652173913044)","(13.0, 30.0, 28.333333333333336)","(10.0, 15.0, 15.07)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 238.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:46.676620,"(6.0, 14.0, 9.733333333333334)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 3.990625)","(13.0, 34.0, 28.333333333333336)","(10.0, 16.0, 15.07)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 238.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:47.930183,"(6.0, 14.0, 9.733333333333334)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 3.990625)","(13.0, 34.0, 28.333333333333336)","(10.0, 16.0, 15.07)","(26.0, 240.0, 120.1875)","(31.0, 340.0, 238.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:49.106473,"(6.0, 14.0, 9.733333333333334)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 3.990625)","(13.0, 34.0, 31.25)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 162.54545454545453)","(31.0, 350.0, 297.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:50.227950,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 3.990625)","(13.0, 34.0, 32.54545454545455)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 179.42857142857142)","(31.0, 350.0, 297.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:51.361748,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 3.990625)","(13.0, 34.0, 30.727272727272727)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 179.42857142857142)","(31.0, 350.0, 297.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:52.681397,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 3.990625)","(13.0, 32.0, 30.727272727272727)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 145.33333333333334)","(31.0, 350.0, 297.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:53.800861,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 3.990625)","(13.0, 32.0, 28.7)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 145.33333333333334)","(31.0, 350.0, 297.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:55.100158,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 5.052631578947369)","(13.0, 32.0, 29.9375)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 161.8181818181818)","(31.0, 350.0, 304.2857142857143)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:56.307806,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 5.052631578947369)","(13.0, 32.0, 29.9375)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 161.8181818181818)","(31.0, 350.0, 321.0909090909091)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:57.580845,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 5.052631578947369)","(13.0, 32.0, 26.833333333333336)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 161.8181818181818)","(31.0, 350.0, 321.0909090909091)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:58.753905,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 5.052631578947369)","(13.0, 32.0, 26.833333333333336)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 161.8181818181818)","(31.0, 350.0, 321.0909090909091)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:29:59.995536,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.4, 4.7973684210526315)","(13.0, 32.0, 26.833333333333336)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 161.8181818181818)","(31.0, 350.0, 191.0)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:30:01.180047,"(6.0, 14.0, 8.070588235294117)","(2.0, 2.5, 2.166086956521739)","(3.0, 5.7, 4.42)","(13.0, 32.0, 30.636363636363633)","(10.0, 16.0, 15.347368421052632)","(26.0, 240.0, 161.8181818181818)","(31.0, 350.0, 323.5)","(16.0, 90.0, 35.81818181818181)"
08-12-2022 13:30:02.575670,"(6.0, 14.0, 8.0)","(2.0, 2.22, 2.1472727272727274)","(3.0, 5.4, 4.8)","(13.0, 32.0, 25.0)","(10.0, 16.0, 13.6)","(26.0, 240.0, 117.71428571428572)","(31.0, 350.0, 165.14285714285714)","(16.0, 90.0, 67.625)"
08-12-2022 13:30:04.247749,"(6.0, 14.0, 11.09090909090909)","(2.0, 2.22, 2.1472727272727274)","(3.0, 5.3, 4.8)","(13.0, 32.0, 27.333333333333336)","(10.0, 16.0, 14.666666666666666)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 187.0)","(16.0, 85.0, 65.28571428571429)"
08-12-2022 13:30:05.556621,"(6.0, 13.0, 11.09090909090909)","(2.0, 2.22, 2.1472727272727274)","(3.0, 5.3, 4.8)","(13.0, 32.0, 27.333333333333336)","(10.0, 16.0, 15.0)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 187.0)","(16.0, 85.0, 68.76470588235294)"
08-12-2022 13:30:06.770766,"(6.0, 12.5, 11.2)","(2.0, 2.22, 2.1472727272727274)","(3.0, 5.3, 4.974418604651163)","(13.0, 32.0, 27.833333333333336)","(10.0, 17.0, 13.40625)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 45.85714285714286)"
08-12-2022 13:30:07.918991,"(6.0, 12.5, 11.2)","(2.0, 2.22, 2.1472727272727274)","(3.0, 5.3, 4.541666666666667)","(13.0, 32.0, 29.5)","(10.0, 16.5, 14.025)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 54.55555555555556)"
08-12-2022 13:30:09.041385,"(6.0, 12.5, 11.2)","(2.0, 2.22, 2.1472727272727274)","(3.0, 5.3, 4.7749999999999995)","(13.0, 32.0, 29.5)","(10.0, 16.5, 14.025)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 54.55555555555556)"
08-12-2022 13:30:10.082031,"(6.0, 12.5, 11.2)","(2.0, 2.22, 2.1472727272727274)","(3.0, 5.3, 4.794444444444444)","(13.0, 32.0, 29.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 54.55555555555556)"
08-12-2022 13:30:11.458624,"(6.0, 13.5, 11.6)","(2.0, 2.22, 2.1472727272727274)","(3.0, 4.8, 4.423076923076923)","(13.0, 32.0, 29.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:12.488132,"(6.0, 13.5, 11.454545454545453)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 28.666666666666668)","(10.0, 16.5, 13.75)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:13.560427,"(6.0, 13.0, 11.6)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 28.666666666666668)","(10.0, 16.5, 13.75)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:14.871199,"(6.0, 13.0, 11.6)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 30.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 117.71428571428572)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:16.025357,"(6.0, 13.0, 11.6)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 30.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 108.92307692307692)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:17.265375,"(6.0, 13.0, 11.6)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 28.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 126.39999999999999)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:18.577457,"(6.0, 13.0, 11.6)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 28.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 126.39999999999999)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:19.933407,"(6.0, 13.0, 11.057142857142857)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 28.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 126.39999999999999)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:21.099614,"(6.0, 13.0, 11.533333333333333)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 31.416666666666668)","(10.0, 16.5, 13.75)","(26.0, 240.0, 85.81818181818181)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:22.257944,"(6.0, 13.0, 11.533333333333333)","(2.0, 2.5, 2.166086956521739)","(3.0, 4.9, 4.423076923076923)","(13.0, 32.0, 30.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 98.66666666666667)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:23.524191,"(6.0, 12.0, 9.963636363636365)","(2.0, 2.5, 2.3550943396226414)","(3.0, 4.9, 4.5)","(13.0, 32.0, 30.5)","(10.0, 16.5, 13.75)","(26.0, 240.0, 98.66666666666667)","(31.0, 340.0, 134.66666666666669)","(16.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:24.760188,"(6.0, 12.0, 9.963636363636365)","(1.95, 2.5, 2.3577777777777778)","(3.0, 4.9, 4.126666666666667)","(14.0, 32.0, 30.8)","(10.0, 16.5, 13.75)","(26.0, 240.0, 98.66666666666667)","(31.0, 340.0, 134.66666666666669)","(17.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:25.980724,"(6.0, 11.0, 9.327272727272728)","(1.95, 2.5, 2.3577777777777778)","(3.0, 4.9, 4.175000000000001)","(14.0, 32.0, 30.8)","(10.0, 16.5, 11.887096774193548)","(26.0, 240.0, 187.0)","(31.0, 340.0, 134.66666666666669)","(17.0, 85.0, 39.33333333333333)"
08-12-2022 13:30:27.253136,"(6.0, 10.5, 9.27)","(1.95, 2.5, 2.2897142857142856)","(3.0, 4.9, 4.175000000000001)","(14.0, 32.0, 31.6)","(10.0, 13.5, 11.670731707317072)","(26.0, 240.0, 187.0)","(31.0, 340.0, 166.28571428571428)","(17.0, 85.0, 25.57142857142857)"
08-12-2022 13:30:28.444641,"(6.0, 10.5, 9.27)","(1.95, 2.5, 2.3577777777777778)","(3.0, 4.9, 4.175000000000001)","(14.0, 34.0, 31.6)","(10.0, 13.5, 12.157894736842106)","(26.0, 240.0, 110.76923076923077)","(31.0, 340.0, 188.0)","(17.0, 80.0, 57.588235294117645)"
08-12-2022 13:30:29.594145,"(6.0, 10.5, 9.27)","(1.95, 2.5, 2.3577777777777778)","(3.0, 4.9, 4.175000000000001)","(14.0, 34.0, 31.6)","(10.0, 13.0, 12.157894736842106)","(26.0, 240.0, 120.0)","(31.0, 340.0, 98.4)","(17.0, 80.0, 57.588235294117645)"
08-12-2022 13:30:30.817220,"(6.0, 10.5, 9.6)","(1.95, 2.5, 2.3577777777777778)","(3.0, 4.9, 4.175000000000001)","(14.0, 34.0, 31.6)","(10.0, 13.0, 12.157894736842106)","(26.0, 240.0, 120.0)","(31.0, 340.0, 259.4666666666667)","(17.0, 80.0, 26.0)"
08-12-2022 13:30:32.093125,"(6.0, 11.0, 9.742857142857144)","(1.95, 2.22, 2.2897142857142856)","(3.0, 4.9, 4.175000000000001)","(14.0, 34.0, 33.333333333333336)","(10.0, 13.0, 12.157894736842106)","(26.0, 240.0, 120.0)","(31.0, 340.0, 169.71428571428572)","(17.0, 80.0, 35.529411764705884)"
08-12-2022 13:30:33.459776,"(6.0, 10.0, 9.32)","(1.95, 2.5, 2.298857142857143)","(3.0, 4.9, 4.175000000000001)","(14.0, 36.0, 35.36363636363636)","(10.0, 13.0, 12.157894736842106)","(26.0, 240.0, 147.55555555555554)","(31.0, 340.0, 207.55555555555557)","(17.0, 80.0, 35.529411764705884)"
08-12-2022 13:30:34.893030,"(6.0, 10.0, 9.555555555555555)","(1.95, 2.5, 2.298857142857143)","(3.0, 4.9, 4.35)","(14.0, 36.0, 34.833333333333336)","(10.0, 13.0, 12.157894736842106)","(26.0, 240.0, 152.42105263157896)","(31.0, 340.0, 207.55555555555557)","(17.0, 80.0, 35.529411764705884)"
08-12-2022 13:30:36.322444,"(6.0, 9.8, 7.133333333333334)","(1.95, 2.5, 2.298857142857143)","(3.0, 4.8, 4.35)","(14.0, 36.0, 34.25)","(10.0, 13.0, 12.157894736842106)","(26.0, 240.0, 55.111111111111114)","(31.0, 340.0, 207.55555555555557)","(17.0, 80.0, 35.529411764705884)"
08-12-2022 13:30:37.918812,"(6.0, 9.8, 7.571428571428571)","(1.95, 2.5, 2.194545454545455)","(3.0, 4.8, 3.7785714285714285)","(14.0, 36.0, 33.333333333333336)","(10.0, 13.0, 12.157894736842106)","(26.0, 240.0, 55.111111111111114)","(31.0, 340.0, 91.66666666666666)","(17.0, 80.0, 35.529411764705884)"
08-12-2022 13:30:39.428206,"(6.0, 9.4, 7.571428571428571)","(1.95, 2.5, 2.194545454545455)","(3.0, 4.8, 3.7785714285714285)","(14.0, 36.0, 45.0)","(10.0, 13.0, 12.157894736842106)","(26.0, 240.0, 101.33333333333333)","(31.0, 350.0, 248.0)","(17.0, 80.0, 33.125)"
08-12-2022 13:30:40.892340,"(6.0, 9.2, 8.0)","(1.95, 2.5, 2.317142857142857)","(3.0, 4.8, 3.7785714285714285)","(14.0, 50.0, 45.0)","(10.0, 13.0, 11.532258064516128)","(26.0, 240.0, 188.0)","(31.0, 350.0, 254.375)","(17.0, 80.0, 33.125)"
