,Irish Brandy,Demolition,Cherries On Fire,Towering Star,Go Diablo,Juicy Que,Easy Street,Faux Allie
07-01-2023 09:27:56.667933,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.742857142857144)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:27:57.677441,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.742857142857144)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:27:58.713576,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.742857142857144)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:27:59.685058,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.742857142857144)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:00.703454,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.742857142857144)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:01.894779,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 11.076)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:03.007333,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 11.076)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:03.992907,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 11.076)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:05.267574,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 11.076)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:06.534238,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 11.076)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:07.614555,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 11.076)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:08.730800,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 11.076)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:09.799682,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:10.809111,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:11.794699,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:12.837354,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:13.911275,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:14.987756,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:16.162219,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 8.757142857142858)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:17.239812,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 9.4, 9.228571428571428)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:18.309243,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 10.0, 9.228571428571428)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:19.392986,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 10.0, 9.228571428571428)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:20.594198,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 10.0, 9.228571428571428)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:21.755256,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 10.0, 9.228571428571428)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:22.920018,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 10.0, 9.228571428571428)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:24.005231,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 10.0, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:25.096863,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:26.174791,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:27.245167,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:28.340082,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:29.514509,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:30.723026,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:31.835448,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:32.986789,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:34.129512,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:35.230151,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:36.250148,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:37.337291,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:38.454223,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:39.498530,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:40.527883,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:41.563072,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:42.535596,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:43.762366,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:44.878312,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:45.955578,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:46.991137,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:48.108067,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:49.170637,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:50.281591,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:51.471787,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:52.639530,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:53.790329,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:54.903703,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:56.053396,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:57.098349,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:58.112534,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:28:59.332707,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:00.484541,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:01.671258,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:02.880115,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:04.057682,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:05.214129,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:06.376596,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:07.557726,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:08.731784,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:09.836295,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:11.066761,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:12.272527,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 6.936)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:13.429589,"(3.6, 7.0, 3.8361111111111112)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:14.584444,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:15.701533,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:16.773428,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:17.902116,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:19.104304,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:20.261301,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:21.438532,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:22.596242,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:23.785088,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:24.893145,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:25.984246,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
07-01-2023 09:29:27.109738,"(3.6, 7.0, 4.328571428571429)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 3.381818181818182)","(4.4, 8.0, 7.164516129032258)","(13.0, 27.0, 26.184210526315788)","(5.5, 11.5, 10.715384615384615)","(11.0, 24.0, 23.0)","(10.0, 19.0, 18.3875)"
