,Skedaddle Shelly,Always Done,Black Redeemer,Valencia Bale,Winry Bale,Revolver Twist,Tick It Off,Kick It Home
940,"[datetime.datetime(2022, 11, 28, 18, 22, 27, 702551), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 702551), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 702551), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 702551), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 702551), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 702551), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 702551), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 702551), 4.4, 7.8]"
941,"[datetime.datetime(2022, 11, 28, 18, 22, 28, 853327), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 853327), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 853327), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 853327), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 853327), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 853327), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 853327), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 853327), 4.4, 7.8]"
942,"[datetime.datetime(2022, 11, 28, 18, 22, 30, 15295), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 15295), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 15295), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 15295), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 15295), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 15295), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 15295), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 15295), 4.4, 7.8]"
943,"[datetime.datetime(2022, 11, 28, 18, 22, 31, 224927), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 31, 224927), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 31, 224927), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 31, 224927), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 31, 224927), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 31, 224927), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 31, 224927), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 31, 224927), 4.4, 7.8]"
944,"[datetime.datetime(2022, 11, 28, 18, 22, 32, 474677), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 474677), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 474677), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 474677), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 474677), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 474677), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 474677), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 474677), 4.4, 7.8]"
945,"[datetime.datetime(2022, 11, 28, 18, 22, 33, 664627), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 664627), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 664627), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 664627), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 664627), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 664627), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 664627), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 664627), 4.4, 7.8]"
946,"[datetime.datetime(2022, 11, 28, 18, 22, 34, 837968), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 837968), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 837968), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 837968), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 837968), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 837968), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 837968), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 837968), 4.4, 7.8]"
947,"[datetime.datetime(2022, 11, 28, 18, 22, 36, 17116), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 17116), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 17116), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 17116), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 17116), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 17116), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 17116), 8.5, 16.5]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 17116), 4.4, 7.8]"
948,"[datetime.datetime(2022, 11, 28, 18, 22, 37, 185257), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 185257), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 185257), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 185257), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 185257), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 185257), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 185257), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 185257), 4.4, 7.8]"
949,"[datetime.datetime(2022, 11, 28, 18, 22, 38, 341673), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 341673), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 341673), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 341673), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 341673), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 341673), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 341673), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 341673), 4.4, 7.8]"
950,"[datetime.datetime(2022, 11, 28, 18, 22, 39, 482835), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 482835), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 482835), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 482835), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 482835), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 482835), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 482835), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 482835), 4.4, 7.8]"
951,"[datetime.datetime(2022, 11, 28, 18, 22, 40, 619499), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 40, 619499), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 40, 619499), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 40, 619499), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 40, 619499), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 40, 619499), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 40, 619499), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 40, 619499), 4.4, 7.8]"
952,"[datetime.datetime(2022, 11, 28, 18, 22, 41, 763951), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 763951), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 763951), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 763951), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 763951), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 763951), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 763951), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 763951), 4.4, 7.8]"
953,"[datetime.datetime(2022, 11, 28, 18, 22, 42, 932868), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 932868), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 932868), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 932868), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 932868), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 932868), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 932868), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 932868), 4.4, 7.8]"
954,"[datetime.datetime(2022, 11, 28, 18, 22, 44, 111535), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 111535), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 111535), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 111535), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 111535), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 111535), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 111535), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 111535), 4.4, 7.8]"
955,"[datetime.datetime(2022, 11, 28, 18, 22, 45, 274009), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 45, 274009), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 45, 274009), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 45, 274009), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 45, 274009), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 45, 274009), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 45, 274009), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 45, 274009), 4.4, 7.8]"
956,"[datetime.datetime(2022, 11, 28, 18, 22, 46, 424882), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 424882), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 424882), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 424882), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 424882), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 424882), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 424882), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 424882), 4.4, 7.8]"
957,"[datetime.datetime(2022, 11, 28, 18, 22, 47, 569938), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 569938), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 569938), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 569938), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 569938), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 569938), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 569938), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 569938), 4.4, 7.8]"
958,"[datetime.datetime(2022, 11, 28, 18, 22, 48, 732849), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 732849), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 732849), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 732849), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 732849), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 732849), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 732849), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 732849), 4.4, 7.8]"
959,"[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 4.4, 7.8]"
960,"[datetime.datetime(2022, 11, 28, 18, 22, 51, 42734), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 42734), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 42734), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 42734), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 42734), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 42734), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 42734), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 42734), 4.4, 7.8]"
961,"[datetime.datetime(2022, 11, 28, 18, 22, 52, 219300), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 219300), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 219300), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 219300), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 219300), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 219300), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 219300), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 219300), 4.4, 7.8]"
962,"[datetime.datetime(2022, 11, 28, 18, 22, 53, 347194), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 347194), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 347194), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 347194), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 347194), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 347194), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 347194), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 347194), 4.4, 7.8]"
963,"[datetime.datetime(2022, 11, 28, 18, 22, 54, 525601), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 54, 525601), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 54, 525601), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 54, 525601), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 54, 525601), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 54, 525601), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 54, 525601), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 54, 525601), 4.4, 7.8]"
964,"[datetime.datetime(2022, 11, 28, 18, 22, 55, 717478), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 717478), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 717478), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 717478), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 717478), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 717478), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 717478), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 717478), 4.4, 7.8]"
965,"[datetime.datetime(2022, 11, 28, 18, 22, 56, 927140), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 927140), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 927140), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 927140), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 927140), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 927140), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 927140), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 927140), 4.4, 7.8]"
966,"[datetime.datetime(2022, 11, 28, 18, 22, 58, 87681), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 87681), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 87681), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 87681), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 87681), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 87681), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 87681), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 87681), 4.4, 7.8]"
967,"[datetime.datetime(2022, 11, 28, 18, 22, 59, 273556), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 22, 59, 273556), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 22, 59, 273556), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 59, 273556), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 22, 59, 273556), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 22, 59, 273556), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 22, 59, 273556), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 22, 59, 273556), 4.4, 7.8]"
968,"[datetime.datetime(2022, 11, 28, 18, 23, 0, 482654), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 482654), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 482654), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 482654), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 482654), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 482654), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 482654), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 482654), 4.4, 7.8]"
969,"[datetime.datetime(2022, 11, 28, 18, 23, 1, 674370), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 674370), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 674370), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 674370), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 674370), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 674370), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 674370), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 674370), 4.4, 7.8]"
970,"[datetime.datetime(2022, 11, 28, 18, 23, 2, 863646), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 863646), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 863646), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 863646), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 863646), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 863646), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 863646), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 863646), 4.4, 7.8]"
971,"[datetime.datetime(2022, 11, 28, 18, 23, 4, 41085), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 41085), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 41085), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 41085), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 41085), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 41085), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 41085), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 41085), 4.4, 7.8]"
972,"[datetime.datetime(2022, 11, 28, 18, 23, 5, 217467), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 217467), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 217467), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 217467), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 217467), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 217467), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 217467), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 217467), 4.4, 7.8]"
973,"[datetime.datetime(2022, 11, 28, 18, 23, 6, 368722), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 368722), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 368722), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 368722), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 368722), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 368722), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 368722), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 368722), 4.4, 7.8]"
974,"[datetime.datetime(2022, 11, 28, 18, 23, 7, 576073), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 7, 576073), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 7, 576073), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 7, 576073), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 7, 576073), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 7, 576073), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 7, 576073), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 7, 576073), 4.4, 7.8]"
975,"[datetime.datetime(2022, 11, 28, 18, 23, 8, 730746), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 8, 730746), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 8, 730746), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 8, 730746), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 8, 730746), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 8, 730746), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 8, 730746), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 8, 730746), 4.4, 7.8]"
976,"[datetime.datetime(2022, 11, 28, 18, 23, 9, 893596), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 9, 893596), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 9, 893596), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 9, 893596), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 9, 893596), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 9, 893596), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 9, 893596), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 9, 893596), 4.4, 7.8]"
977,"[datetime.datetime(2022, 11, 28, 18, 23, 11, 53433), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 11, 53433), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 11, 53433), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 11, 53433), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 11, 53433), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 11, 53433), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 11, 53433), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 11, 53433), 4.4, 7.8]"
978,"[datetime.datetime(2022, 11, 28, 18, 23, 12, 213321), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 12, 213321), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 12, 213321), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 12, 213321), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 12, 213321), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 12, 213321), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 12, 213321), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 12, 213321), 4.4, 7.8]"
979,"[datetime.datetime(2022, 11, 28, 18, 23, 13, 347339), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 18, 23, 13, 347339), 2.0, 2.34]","[datetime.datetime(2022, 11, 28, 18, 23, 13, 347339), 26.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 13, 347339), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 18, 23, 13, 347339), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 23, 13, 347339), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 18, 23, 13, 347339), 8.5, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 13, 347339), 4.4, 7.8]"
