,Frosty Girl,Purple Flirt,Chidobe,Cracking Force,Winlock Lloyd,Authority,Starlight Blaze,Rubys Me Mum
04-01-2023 15:44:20.950074,"(6.5, 13.5, 11.975)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:21.995683,"(6.5, 13.5, 11.975)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:23.074563,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:24.125442,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:25.254290,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:26.414279,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:27.505935,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:28.605000,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:29.748622,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:30.758150,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:31.799207,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:32.874057,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:33.946199,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.526315789473685)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:34.998878,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.807692307692307)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 13.0, 11.625)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:36.074027,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.84)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:37.114413,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:38.107689,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 23.4)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:39.161156,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:40.299479,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:41.443779,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:42.561989,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:43.617509,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:44.726118,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:45.901675,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:46.992327,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:48.065028,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 37.53333333333333)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:49.296508,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 36.388888888888886)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:50.443681,"(6.5, 13.5, 12.32)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 36.388888888888886)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:51.578375,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 36.388888888888886)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:52.794697,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 36.388888888888886)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:53.934627,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 36.388888888888886)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:55.049823,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 26.785714285714285)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:56.163944,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:57.245831,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:58.381484,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:44:59.488161,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.838461538461537)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:00.561438,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:01.666056,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:02.916109,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:04.008994,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:05.125540,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 2.94)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:06.244389,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.1)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:07.342977,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.1)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:08.490301,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.1)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:09.611702,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.816666666666666)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2874999999999996)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:10.762141,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2874999999999996)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:11.830815,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2874999999999996)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:12.976048,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2874999999999996)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:14.091807,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2874999999999996)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:15.143586,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2874999999999996)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:16.158147,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2874999999999996)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:17.176841,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:18.236235,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 40.68181818181818)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:19.612070,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 38.5)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:20.649431,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.5)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:21.860824,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 38.5)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:22.982560,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 32.1875)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:24.068942,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:25.272746,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:26.420724,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:27.477329,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:28.562602,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:29.681008,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:30.805955,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:31.929841,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:33.043993,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:34.123970,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:35.183426,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:36.258477,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 10.133333333333333)","(11.0, 65.0, 27.857142857142858)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:37.295807,"(6.5, 14.5, 10.10909090909091)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 35.285714285714285)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:38.390118,"(6.5, 14.0, 11.257142857142856)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 35.285714285714285)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:39.435707,"(6.5, 14.0, 10.28)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 35.285714285714285)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:40.552895,"(6.5, 14.0, 10.28)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 27.181818181818183)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:41.706514,"(6.5, 14.0, 10.28)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 27.545454545454547)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:42.847077,"(6.5, 14.0, 10.28)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 27.545454545454547)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:43.947918,"(6.5, 14.0, 12.254545454545454)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.2199999999999998)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 27.545454545454547)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:45.071253,"(6.5, 14.0, 12.254545454545454)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.1066666666666665)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 27.545454545454547)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:46.207407,"(6.5, 14.0, 12.254545454545454)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.1066666666666665)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 27.545454545454547)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
04-01-2023 15:45:47.271313,"(6.5, 14.0, 12.254545454545454)","(5.5, 12.5, 11.783333333333333)","(8.0, 15.0, 10.333333333333334)","(2.5, 3.4, 3.1066666666666665)","(7.0, 12.0, 8.266666666666667)","(11.0, 65.0, 27.545454545454547)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.4, 5.6000000000000005)"
