,Serene Warrior,Perkeo,Mikeys Jewel,Switchrattlenroll,Wicked T,Car Lady,Holmdel Park,Folk Hero,Teacher Drama
12-01-2023 11:35:51.423443,"(3.5, 4.6, 4.333333333333333)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 77.14285714285714)","(31.0, 80.0, 50.5)","(26.0, 55.0, 44.0)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3268965517241376)","(15.0, 26.0, 21.6)"
12-01-2023 11:35:52.544479,"(3.5, 4.6, 4.333333333333333)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 77.14285714285714)","(31.0, 80.0, 50.5)","(26.0, 55.0, 35.75)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3907692307692305)","(15.0, 26.0, 21.6)"
12-01-2023 11:35:53.757971,"(3.5, 5.4, 4.92)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.25)","(31.0, 80.0, 50.5)","(26.0, 55.0, 35.75)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3907692307692305)","(15.0, 26.0, 21.6)"
12-01-2023 11:35:54.914777,"(3.5, 5.4, 4.92)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.25)","(31.0, 80.0, 50.5)","(26.0, 55.0, 35.75)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3907692307692305)","(15.0, 26.0, 21.6)"
12-01-2023 11:35:55.984774,"(3.5, 5.4, 4.92)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.875)","(31.0, 80.0, 50.5)","(26.0, 55.0, 35.75)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3907692307692305)","(15.0, 26.0, 21.6)"
12-01-2023 11:35:57.050486,"(3.5, 5.4, 4.92)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.875)","(31.0, 80.0, 50.5)","(26.0, 55.0, 35.75)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3907692307692305)","(15.0, 26.0, 21.6)"
12-01-2023 11:35:58.201148,"(3.5, 5.4, 4.846153846153847)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.875)","(31.0, 80.0, 50.5)","(26.0, 55.0, 35.75)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3907692307692305)","(15.0, 26.0, 21.6)"
12-01-2023 11:35:59.295615,"(3.5, 5.4, 4.846153846153847)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.875)","(31.0, 80.0, 50.5)","(26.0, 55.0, 44.0)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3907692307692305)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:00.408288,"(3.5, 5.4, 4.928571428571429)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.875)","(31.0, 80.0, 50.5)","(26.0, 55.0, 44.0)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.3907692307692305)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:01.503273,"(3.5, 5.4, 4.96)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.875)","(31.0, 80.0, 50.5)","(26.0, 55.0, 44.0)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.38)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:02.718080,"(3.5, 5.4, 4.96)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.875)","(31.0, 80.0, 40.66666666666667)","(26.0, 55.0, 44.0)","(9.0, 12.0, 11.2)","(17.0, 40.0, 27.75)","(1.8, 2.52, 2.38)","(15.0, 26.0, 20.5)"
12-01-2023 11:36:03.868222,"(3.5, 5.4, 4.96)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 96.875)","(31.0, 80.0, 40.66666666666667)","(26.0, 55.0, 29.666666666666664)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.38)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:04.973628,"(3.5, 5.4, 4.96)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 110.55555555555556)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.38)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:06.086433,"(3.5, 5.4, 4.800000000000001)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 110.55555555555556)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.38)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:07.190164,"(3.5, 5.4, 4.800000000000001)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 110.55555555555556)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.38)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:08.300604,"(3.5, 5.4, 4.9714285714285715)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 110.55555555555556)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.38)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:09.548797,"(3.5, 5.4, 5.0625)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 110.55555555555556)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.38)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:10.771912,"(3.5, 5.4, 5.24)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 110.55555555555556)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.38)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:12.007332,"(3.5, 5.4, 5.24)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 110.55555555555556)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.381333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:13.274806,"(3.5, 5.4, 5.12)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 137.91666666666669)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.381333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:14.472041,"(3.5, 5.4, 5.24)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 137.91666666666669)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:15.666013,"(3.5, 5.4, 5.24)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 137.91666666666669)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 11.2)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:16.812829,"(3.5, 5.4, 5.24)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 137.91666666666669)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 10.6)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:17.956761,"(3.5, 5.4, 5.24)","(8.5, 10.5, 10.361538461538462)","(31.0, 220.0, 137.91666666666669)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 10.9)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:18.979474,"(3.5, 5.4, 5.04)","(8.5, 10.5, 10.22)","(31.0, 220.0, 97.5)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:20.085902,"(3.5, 5.4, 5.04)","(8.5, 10.5, 10.22)","(31.0, 220.0, 97.5)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:21.285211,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 97.5)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 30.200000000000003)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:22.439475,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:23.563031,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:24.663071,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:25.742506,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:26.803205,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:27.880215,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:28.978636,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:30.175759,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:31.255336,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:32.288949,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.378181818181818)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:33.361458,"(3.5, 5.4, 5.1000000000000005)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.8, 2.52, 2.4136363636363636)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:34.447782,"(3.5, 5.4, 4.95)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.52, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:35.638603,"(3.5, 5.4, 5.125)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:36.718674,"(3.5, 5.4, 5.220000000000001)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:37.898020,"(3.5, 5.4, 5.220000000000001)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:39.022259,"(3.5, 5.4, 5.220000000000001)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:40.141208,"(3.5, 5.4, 5.220000000000001)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:41.292817,"(3.5, 5.4, 5.220000000000001)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 50.5)","(26.0, 55.0, 39.8)","(9.0, 11.5, 10.75)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:42.424476,"(3.5, 5.4, 5.220000000000001)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 12.0, 10.75)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:43.502558,"(3.5, 5.4, 5.220000000000001)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 12.0, 10.75)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:44.638595,"(3.5, 5.4, 5.220000000000001)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 80.0, 63.142857142857146)","(26.0, 55.0, 39.8)","(9.0, 12.0, 10.75)","(17.0, 40.0, 31.833333333333332)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 21.6)"
12-01-2023 11:36:45.905204,"(3.5, 5.4, 5.266666666666667)","(8.5, 10.5, 10.22)","(31.0, 220.0, 103.0)","(31.0, 80.0, 48.5)","(26.0, 55.0, 39.8)","(9.0, 12.0, 10.75)","(17.0, 40.0, 28.0)","(1.85, 2.5, 2.4883333333333333)","(15.0, 26.0, 23.555555555555557)"
12-01-2023 11:36:47.107059,"(3.5, 5.4, 5.3)","(8.5, 10.5, 10.22)","(31.0, 220.0, 181.0)","(31.0, 75.0, 39.66666666666667)","(26.0, 55.0, 39.8)","(9.0, 12.0, 10.75)","(17.0, 40.0, 22.375)","(1.85, 2.5, 2.4922222222222223)","(15.0, 26.0, 22.700000000000003)"
12-01-2023 11:36:48.394983,"(3.5, 5.4, 5.3)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.0)","(31.0, 75.0, 39.66666666666667)","(26.0, 55.0, 40.0)","(9.0, 12.0, 10.75)","(17.0, 40.0, 29.4)","(1.85, 2.5, 2.4922222222222223)","(15.0, 26.0, 23.416666666666664)"
12-01-2023 11:36:49.631196,"(3.5, 5.4, 5.3)","(8.5, 10.5, 10.22)","(31.0, 210.0, 118.0)","(31.0, 75.0, 54.2)","(26.0, 55.0, 40.0)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.5, 2.4922222222222223)","(15.0, 25.0, 23.2)"
12-01-2023 11:36:50.790034,"(3.5, 5.4, 5.3)","(8.5, 10.5, 10.22)","(31.0, 210.0, 118.0)","(31.0, 75.0, 54.2)","(26.0, 55.0, 40.0)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.5, 2.4922222222222223)","(15.0, 25.0, 23.2)"
12-01-2023 11:36:51.954430,"(3.5, 5.4, 5.3)","(8.5, 10.5, 10.22)","(31.0, 210.0, 118.0)","(31.0, 75.0, 62.0)","(26.0, 55.0, 46.66666666666667)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.5, 2.4232558139534883)","(15.0, 25.0, 20.5)"
12-01-2023 11:36:53.048160,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.2)","(31.0, 75.0, 62.0)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.52, 2.4232558139534883)","(15.0, 25.0, 23.5)"
12-01-2023 11:36:54.139133,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.2)","(31.0, 75.0, 62.0)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.52, 2.473333333333333)","(15.0, 25.0, 23.5)"
12-01-2023 11:36:55.211644,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.2)","(31.0, 75.0, 62.0)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.5, 2.473333333333333)","(15.0, 25.0, 23.5)"
12-01-2023 11:36:56.342261,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.2)","(31.0, 75.0, 62.0)","(26.0, 55.0, 40.0)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.5, 2.473333333333333)","(15.0, 25.0, 23.5)"
12-01-2023 11:36:57.487876,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.2)","(31.0, 75.0, 62.0)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.5, 2.426341463414634)","(15.0, 25.0, 23.5)"
12-01-2023 11:36:58.635026,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.2)","(31.0, 75.0, 62.0)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.52, 2.4895238095238095)","(15.0, 25.0, 23.5)"
12-01-2023 11:36:59.734470,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.2)","(31.0, 75.0, 57.666666666666664)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.52, 2.45)","(15.0, 25.0, 23.5)"
12-01-2023 11:37:00.862987,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 210.0, 173.2)","(31.0, 75.0, 57.666666666666664)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 29.4)","(1.85, 2.52, 2.4690909090909092)","(15.0, 25.0, 23.5)"
12-01-2023 11:37:01.909358,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 220.0, 103.6)","(31.0, 75.0, 57.666666666666664)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 30.833333333333336)","(1.85, 2.52, 2.482666666666667)","(15.0, 25.0, 23.5)"
12-01-2023 11:37:03.036372,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 220.0, 112.22222222222223)","(31.0, 75.0, 62.0)","(26.0, 55.0, 40.2)","(9.0, 12.0, 10.75)","(17.0, 38.0, 33.22222222222222)","(1.85, 2.52, 2.482666666666667)","(15.0, 25.0, 23.714285714285715)"
12-01-2023 11:37:04.152128,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.75)","(31.0, 75.0, 62.0)","(26.0, 55.0, 42.66666666666667)","(9.0, 12.0, 10.75)","(17.0, 38.0, 30.833333333333336)","(1.85, 2.52, 2.482666666666667)","(15.0, 25.0, 23.714285714285715)"
12-01-2023 11:37:05.309904,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 220.0, 97.5)","(31.0, 75.0, 54.2)","(26.0, 55.0, 42.66666666666667)","(9.0, 12.0, 10.75)","(17.0, 38.0, 30.833333333333336)","(1.85, 2.52, 2.482666666666667)","(15.0, 25.0, 23.714285714285715)"
12-01-2023 11:37:06.528948,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 75.0, 60.2)","(26.0, 55.0, 42.66666666666667)","(9.0, 12.0, 10.9)","(17.0, 38.0, 32.166666666666664)","(1.85, 2.52, 2.482666666666667)","(15.0, 25.0, 23.714285714285715)"
12-01-2023 11:37:07.818549,"(3.5, 5.4, 5.2)","(8.5, 10.5, 10.22)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 34.44444444444444)","(9.0, 11.5, 10.9)","(17.0, 40.0, 32.166666666666664)","(1.85, 2.52, 2.482666666666667)","(15.0, 25.0, 23.714285714285715)"
12-01-2023 11:37:09.083153,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.940000000000001)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 32.8)","(9.0, 11.5, 10.9)","(17.0, 40.0, 29.25)","(1.85, 2.52, 2.482666666666667)","(15.0, 25.0, 22.875)"
12-01-2023 11:37:10.373987,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 32.8)","(9.0, 11.5, 10.9)","(17.0, 42.0, 29.25)","(1.85, 2.52, 2.482666666666667)","(15.0, 25.0, 22.875)"
12-01-2023 11:37:11.585161,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 32.8)","(9.0, 11.5, 10.9)","(17.0, 42.0, 29.25)","(1.85, 2.52, 2.5)","(15.0, 25.0, 22.875)"
12-01-2023 11:37:12.801358,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 42.66666666666667)","(9.0, 11.5, 10.9)","(17.0, 42.0, 28.25)","(1.85, 2.52, 2.5)","(15.0, 25.0, 23.0)"
12-01-2023 11:37:13.943462,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 42.66666666666667)","(9.0, 11.5, 10.9)","(17.0, 40.0, 28.25)","(1.85, 2.52, 2.5)","(15.0, 25.0, 23.0)"
12-01-2023 11:37:15.129305,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 42.66666666666667)","(9.0, 11.5, 10.9)","(17.0, 40.0, 28.25)","(1.85, 2.52, 2.5)","(15.0, 25.0, 23.0)"
12-01-2023 11:37:16.342487,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 42.66666666666667)","(9.0, 11.5, 10.9)","(17.0, 40.0, 28.25)","(1.85, 2.52, 2.5)","(15.0, 25.0, 23.0)"
12-01-2023 11:37:17.581307,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 98.125)","(31.0, 85.0, 60.2)","(26.0, 55.0, 34.25)","(9.0, 11.5, 10.9)","(17.0, 40.0, 32.166666666666664)","(1.85, 2.52, 2.5)","(15.0, 25.0, 21.25)"
12-01-2023 11:37:18.840603,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 74.5)","(31.0, 85.0, 48.4)","(26.0, 50.0, 34.25)","(9.0, 11.5, 10.9)","(17.0, 40.0, 32.166666666666664)","(1.85, 2.52, 2.48)","(15.0, 25.0, 21.25)"
12-01-2023 11:37:20.016095,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 74.5)","(31.0, 85.0, 48.4)","(26.0, 50.0, 41.0)","(9.0, 11.5, 10.9)","(17.0, 40.0, 32.166666666666664)","(1.85, 2.52, 2.497777777777778)","(15.0, 25.0, 21.25)"
12-01-2023 11:37:21.209055,"(3.5, 5.4, 5.2)","(8.5, 10.5, 9.78)","(31.0, 220.0, 74.5)","(31.0, 85.0, 54.5)","(26.0, 50.0, 41.0)","(9.0, 11.5, 10.9)","(17.0, 40.0, 30.833333333333336)","(1.85, 2.52, 2.497777777777778)","(15.0, 25.0, 19.666666666666668)"
