,Flight To Mars,Ranger Rod,Louie Luxe,Rissoles,Pay The Prince,Who Did That,Yosemite Sam,Tricky Trenear
887,"[datetime.datetime(2022, 11, 28, 14, 0, 17, 63748), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 63748), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 63748), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 63748), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 63748), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 63748), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 63748), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 17, 63748), 6.5, 8.2]"
888,"[datetime.datetime(2022, 11, 28, 14, 0, 18, 198459), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 198459), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 198459), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 198459), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 198459), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 198459), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 198459), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 18, 198459), 6.5, 8.2]"
889,"[datetime.datetime(2022, 11, 28, 14, 0, 19, 322776), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 322776), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 322776), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 322776), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 322776), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 322776), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 322776), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 19, 322776), 6.5, 8.2]"
890,"[datetime.datetime(2022, 11, 28, 14, 0, 20, 457573), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 20, 457573), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 20, 457573), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 20, 457573), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 20, 457573), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 20, 457573), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 20, 457573), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 20, 457573), 6.5, 8.2]"
891,"[datetime.datetime(2022, 11, 28, 14, 0, 21, 583725), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 583725), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 583725), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 583725), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 583725), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 583725), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 583725), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 21, 583725), 6.5, 8.2]"
892,"[datetime.datetime(2022, 11, 28, 14, 0, 22, 715042), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 715042), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 715042), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 715042), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 715042), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 715042), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 715042), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 22, 715042), 6.5, 8.2]"
893,"[datetime.datetime(2022, 11, 28, 14, 0, 23, 846776), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 846776), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 846776), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 846776), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 846776), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 846776), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 846776), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 23, 846776), 6.5, 8.2]"
894,"[datetime.datetime(2022, 11, 28, 14, 0, 24, 973361), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 973361), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 973361), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 973361), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 973361), 4.2, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 973361), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 973361), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 24, 973361), 6.5, 8.2]"
895,"[datetime.datetime(2022, 11, 28, 14, 0, 26, 102019), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 102019), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 102019), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 102019), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 102019), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 102019), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 102019), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 26, 102019), 6.5, 8.2]"
896,"[datetime.datetime(2022, 11, 28, 14, 0, 27, 231031), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 231031), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 231031), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 231031), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 231031), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 231031), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 231031), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 27, 231031), 6.5, 8.2]"
897,"[datetime.datetime(2022, 11, 28, 14, 0, 28, 361657), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 361657), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 361657), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 361657), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 361657), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 361657), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 361657), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 28, 361657), 6.5, 8.2]"
898,"[datetime.datetime(2022, 11, 28, 14, 0, 29, 487692), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 29, 487692), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 29, 487692), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 29, 487692), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 29, 487692), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 29, 487692), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 29, 487692), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 29, 487692), 6.5, 8.2]"
899,"[datetime.datetime(2022, 11, 28, 14, 0, 30, 617731), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 617731), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 617731), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 617731), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 617731), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 617731), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 617731), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 30, 617731), 6.5, 8.2]"
900,"[datetime.datetime(2022, 11, 28, 14, 0, 31, 741703), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 741703), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 741703), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 741703), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 741703), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 741703), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 741703), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 31, 741703), 6.5, 8.2]"
901,"[datetime.datetime(2022, 11, 28, 14, 0, 32, 864089), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 864089), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 864089), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 864089), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 864089), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 864089), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 864089), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 32, 864089), 6.5, 8.2]"
902,"[datetime.datetime(2022, 11, 28, 14, 0, 33, 991734), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 991734), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 991734), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 991734), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 991734), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 991734), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 991734), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 33, 991734), 6.5, 8.2]"
903,"[datetime.datetime(2022, 11, 28, 14, 0, 35, 113322), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 113322), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 113322), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 113322), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 113322), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 113322), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 113322), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 35, 113322), 6.5, 7.4]"
904,"[datetime.datetime(2022, 11, 28, 14, 0, 36, 243098), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 243098), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 243098), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 243098), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 243098), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 243098), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 243098), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 36, 243098), 6.5, 7.4]"
905,"[datetime.datetime(2022, 11, 28, 14, 0, 37, 365312), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 365312), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 365312), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 365312), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 365312), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 365312), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 365312), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 37, 365312), 6.5, 7.4]"
906,"[datetime.datetime(2022, 11, 28, 14, 0, 38, 495039), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 495039), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 495039), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 495039), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 495039), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 495039), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 495039), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 38, 495039), 6.5, 8.0]"
907,"[datetime.datetime(2022, 11, 28, 14, 0, 39, 618457), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 39, 618457), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 39, 618457), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 39, 618457), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 39, 618457), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 39, 618457), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 39, 618457), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 39, 618457), 6.5, 8.0]"
908,"[datetime.datetime(2022, 11, 28, 14, 0, 40, 754626), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 754626), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 754626), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 754626), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 754626), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 754626), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 754626), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 40, 754626), 6.5, 8.0]"
909,"[datetime.datetime(2022, 11, 28, 14, 0, 41, 888532), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 888532), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 888532), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 888532), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 888532), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 888532), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 888532), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 41, 888532), 6.5, 8.0]"
910,"[datetime.datetime(2022, 11, 28, 14, 0, 43, 18872), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 18872), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 18872), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 18872), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 18872), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 18872), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 18872), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 43, 18872), 6.5, 8.0]"
911,"[datetime.datetime(2022, 11, 28, 14, 0, 44, 171551), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 171551), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 171551), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 171551), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 171551), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 171551), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 171551), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 44, 171551), 6.5, 8.0]"
912,"[datetime.datetime(2022, 11, 28, 14, 0, 45, 297742), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 297742), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 297742), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 297742), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 297742), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 297742), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 297742), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 45, 297742), 6.5, 8.0]"
913,"[datetime.datetime(2022, 11, 28, 14, 0, 46, 434075), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 434075), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 434075), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 434075), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 434075), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 434075), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 434075), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 46, 434075), 6.5, 8.0]"
914,"[datetime.datetime(2022, 11, 28, 14, 0, 47, 563814), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 563814), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 563814), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 563814), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 563814), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 563814), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 563814), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 47, 563814), 6.5, 8.0]"
915,"[datetime.datetime(2022, 11, 28, 14, 0, 48, 691620), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 691620), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 691620), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 692621), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 692621), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 692621), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 692621), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 48, 692621), 6.5, 8.0]"
916,"[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 49, 821615), 6.5, 8.0]"
917,"[datetime.datetime(2022, 11, 28, 14, 0, 50, 959489), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 959489), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 959489), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 959489), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 959489), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 959489), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 959489), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 50, 959489), 6.5, 8.0]"
918,"[datetime.datetime(2022, 11, 28, 14, 0, 52, 94454), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 94454), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 94454), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 94454), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 94454), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 94454), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 94454), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 52, 94454), 6.5, 8.0]"
919,"[datetime.datetime(2022, 11, 28, 14, 0, 53, 224295), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 224295), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 224295), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 224295), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 224295), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 224295), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 224295), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 53, 224295), 6.5, 8.0]"
920,"[datetime.datetime(2022, 11, 28, 14, 0, 54, 355648), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 355648), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 355648), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 355648), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 355648), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 355648), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 355648), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 54, 355648), 6.5, 8.0]"
921,"[datetime.datetime(2022, 11, 28, 14, 0, 55, 479468), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 479468), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 479468), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 479468), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 479468), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 479468), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 479468), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 55, 479468), 6.5, 8.0]"
922,"[datetime.datetime(2022, 11, 28, 14, 0, 56, 618385), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 618385), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 618385), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 618385), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 618385), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 618385), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 618385), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 56, 618385), 6.5, 8.0]"
923,"[datetime.datetime(2022, 11, 28, 14, 0, 57, 742340), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 742340), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 742340), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 742340), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 742340), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 742340), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 742340), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 57, 742340), 6.5, 8.0]"
924,"[datetime.datetime(2022, 11, 28, 14, 0, 58, 870044), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 870044), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 870044), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 870044), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 870044), 4.4, 7.6]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 870044), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 870044), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 58, 870044), 6.5, 8.0]"
925,"[datetime.datetime(2022, 11, 28, 14, 0, 59, 994124), 3.4, 4.0]","[datetime.datetime(2022, 11, 28, 14, 0, 59, 994124), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 0, 59, 994124), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 0, 59, 994124), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 0, 59, 994124), 4.4, 7.4]","[datetime.datetime(2022, 11, 28, 14, 0, 59, 994124), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 14, 0, 59, 994124), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 0, 59, 994124), 6.5, 8.2]"
926,"[datetime.datetime(2022, 11, 28, 14, 1, 1, 127806), 3.4, 4.1]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 127806), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 127806), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 127806), 41.0, 65.0]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 127806), 4.4, 7.4]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 127806), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 127806), 7.0, 8.8]","[datetime.datetime(2022, 11, 28, 14, 1, 1, 127806), 6.5, 8.2]"
