,Bayonet Soldier,Whistle On By,Cavalryman Nz,Rocknroll Yankee,The Kapiti Express Nz,Joonior Brown,Uncle Leo
1353,"[datetime.datetime(2022, 11, 28, 14, 43, 27, 422550), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 422550), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 422550), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 422550), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 422550), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 422550), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 14, 43, 27, 422550), 101.0, 180.0]"
1354,"[datetime.datetime(2022, 11, 28, 14, 43, 28, 620657), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 620657), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 620657), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 620657), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 620657), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 620657), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 14, 43, 28, 620657), 101.0, 180.0]"
1355,"[datetime.datetime(2022, 11, 28, 14, 43, 29, 802606), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 802606), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 802606), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 802606), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 802606), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 802606), 2.9, 4.1]","[datetime.datetime(2022, 11, 28, 14, 43, 29, 802606), 101.0, 180.0]"
1356,"[datetime.datetime(2022, 11, 28, 14, 43, 30, 971821), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 971821), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 971821), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 971821), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 971821), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 971821), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 30, 971821), 101.0, 180.0]"
1357,"[datetime.datetime(2022, 11, 28, 14, 43, 32, 146188), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 146188), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 146188), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 146188), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 146188), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 146188), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 32, 146188), 101.0, 180.0]"
1358,"[datetime.datetime(2022, 11, 28, 14, 43, 33, 312407), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 312407), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 312407), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 312407), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 312407), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 312407), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 33, 312407), 101.0, 180.0]"
1359,"[datetime.datetime(2022, 11, 28, 14, 43, 34, 495718), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 495718), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 495718), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 495718), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 495718), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 495718), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 34, 495718), 101.0, 180.0]"
1360,"[datetime.datetime(2022, 11, 28, 14, 43, 35, 658937), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 35, 658937), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 35, 658937), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 35, 658937), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 35, 658937), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 35, 658937), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 35, 658937), 101.0, 180.0]"
1361,"[datetime.datetime(2022, 11, 28, 14, 43, 36, 827172), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 827172), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 827172), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 827172), 13.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 827172), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 827172), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 36, 827172), 101.0, 180.0]"
1362,"[datetime.datetime(2022, 11, 28, 14, 43, 38, 8352), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 8352), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 8352), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 8352), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 8352), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 8352), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 38, 8352), 101.0, 180.0]"
1363,"[datetime.datetime(2022, 11, 28, 14, 43, 39, 174115), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 174115), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 174115), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 174115), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 174115), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 174115), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 39, 174115), 101.0, 180.0]"
1364,"[datetime.datetime(2022, 11, 28, 14, 43, 40, 340649), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 340649), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 340649), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 340649), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 340649), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 340649), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 40, 340649), 101.0, 180.0]"
1365,"[datetime.datetime(2022, 11, 28, 14, 43, 41, 509495), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 509495), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 509495), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 509495), 14.0, 23.0]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 509495), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 509495), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 41, 509495), 101.0, 180.0]"
1366,"[datetime.datetime(2022, 11, 28, 14, 43, 42, 682273), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 682273), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 682273), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 682273), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 682273), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 682273), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 42, 682273), 101.0, 180.0]"
1367,"[datetime.datetime(2022, 11, 28, 14, 43, 43, 853308), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 43, 43, 853308), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 43, 853308), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 43, 853308), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 43, 853308), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 43, 853308), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 43, 853308), 101.0, 180.0]"
1368,"[datetime.datetime(2022, 11, 28, 14, 43, 45, 33364), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 33364), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 33364), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 33364), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 33364), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 33364), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 45, 33364), 101.0, 180.0]"
1369,"[datetime.datetime(2022, 11, 28, 14, 43, 46, 211067), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 211067), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 211067), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 211067), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 211067), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 211067), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 46, 211067), 101.0, 180.0]"
1370,"[datetime.datetime(2022, 11, 28, 14, 43, 47, 428585), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 428585), 4.4, 8.6]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 428585), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 428585), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 428585), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 428585), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 47, 428585), 101.0, 180.0]"
1371,"[datetime.datetime(2022, 11, 28, 14, 43, 48, 621540), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 621540), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 621540), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 621540), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 621540), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 621540), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 48, 621540), 101.0, 180.0]"
1372,"[datetime.datetime(2022, 11, 28, 14, 43, 49, 806604), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 806604), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 806604), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 806604), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 806604), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 806604), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 49, 806604), 101.0, 180.0]"
1373,"[datetime.datetime(2022, 11, 28, 14, 43, 50, 983071), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 983071), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 983071), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 983071), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 983071), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 983071), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 50, 983071), 101.0, 180.0]"
1374,"[datetime.datetime(2022, 11, 28, 14, 43, 52, 156786), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 43, 52, 156786), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 52, 156786), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 52, 156786), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 52, 156786), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 52, 156786), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 52, 156786), 101.0, 180.0]"
1375,"[datetime.datetime(2022, 11, 28, 14, 43, 53, 325391), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 325391), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 325391), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 325391), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 325391), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 325391), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 53, 325391), 101.0, 180.0]"
1376,"[datetime.datetime(2022, 11, 28, 14, 43, 54, 499379), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 499379), 4.4, 8.8]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 499379), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 499379), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 499379), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 499379), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 54, 499379), 101.0, 180.0]"
1377,"[datetime.datetime(2022, 11, 28, 14, 43, 55, 681812), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 681812), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 681812), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 681812), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 681812), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 681812), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 55, 681812), 101.0, 180.0]"
1378,"[datetime.datetime(2022, 11, 28, 14, 43, 56, 870976), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 870976), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 870976), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 870976), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 870976), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 870976), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 56, 870976), 101.0, 180.0]"
1379,"[datetime.datetime(2022, 11, 28, 14, 43, 58, 77092), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 77092), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 77092), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 77092), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 77092), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 77092), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 58, 77092), 101.0, 180.0]"
1380,"[datetime.datetime(2022, 11, 28, 14, 43, 59, 279862), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 279862), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 279862), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 279862), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 279862), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 279862), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 43, 59, 279862), 101.0, 180.0]"
1381,"[datetime.datetime(2022, 11, 28, 14, 44, 0, 483391), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 483391), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 483391), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 483391), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 483391), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 483391), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 0, 483391), 101.0, 180.0]"
1382,"[datetime.datetime(2022, 11, 28, 14, 44, 1, 651232), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 1, 651232), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 1, 651232), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 1, 651232), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 1, 651232), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 1, 651232), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 1, 651232), 101.0, 180.0]"
1383,"[datetime.datetime(2022, 11, 28, 14, 44, 2, 832865), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 832865), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 832865), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 832865), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 832865), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 832865), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 2, 832865), 101.0, 180.0]"
1384,"[datetime.datetime(2022, 11, 28, 14, 44, 4, 10642), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 4, 10642), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 4, 10642), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 4, 10642), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 4, 10642), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 4, 10642), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 4, 10642), 101.0, 180.0]"
1385,"[datetime.datetime(2022, 11, 28, 14, 44, 5, 182354), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 5, 182354), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 5, 182354), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 5, 182354), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 5, 182354), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 5, 182354), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 5, 182354), 101.0, 180.0]"
1386,"[datetime.datetime(2022, 11, 28, 14, 44, 6, 350348), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 6, 350348), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 6, 350348), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 6, 350348), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 6, 350348), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 6, 350348), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 6, 350348), 101.0, 180.0]"
1387,"[datetime.datetime(2022, 11, 28, 14, 44, 7, 520034), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 7, 520034), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 7, 520034), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 7, 520034), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 7, 520034), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 7, 520034), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 7, 520034), 101.0, 180.0]"
1388,"[datetime.datetime(2022, 11, 28, 14, 44, 8, 700757), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 8, 700757), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 8, 700757), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 8, 700757), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 8, 700757), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 8, 700757), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 8, 700757), 101.0, 180.0]"
1389,"[datetime.datetime(2022, 11, 28, 14, 44, 9, 880661), 31.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 44, 9, 880661), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 9, 880661), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 9, 880661), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 9, 880661), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 9, 880661), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 9, 880661), 101.0, 180.0]"
1390,"[datetime.datetime(2022, 11, 28, 14, 44, 11, 54081), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 14, 44, 11, 54081), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 11, 54081), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 11, 54081), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 11, 54081), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 11, 54081), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 11, 54081), 101.0, 180.0]"
1391,"[datetime.datetime(2022, 11, 28, 14, 44, 12, 238797), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 12, 238797), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 12, 238797), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 12, 238797), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 12, 238797), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 12, 238797), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 12, 238797), 101.0, 180.0]"
1392,"[datetime.datetime(2022, 11, 28, 14, 44, 13, 417253), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 13, 417253), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 13, 417253), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 13, 417253), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 13, 417253), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 13, 417253), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 13, 417253), 101.0, 180.0]"
1393,"[datetime.datetime(2022, 11, 28, 14, 44, 14, 596675), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 14, 596675), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 14, 596675), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 14, 596675), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 14, 596675), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 14, 596675), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 14, 596675), 101.0, 180.0]"
1394,"[datetime.datetime(2022, 11, 28, 14, 44, 15, 783482), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 15, 783482), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 15, 783482), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 15, 783482), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 15, 783482), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 15, 783482), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 15, 783482), 101.0, 180.0]"
1395,"[datetime.datetime(2022, 11, 28, 14, 44, 16, 984477), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 16, 984477), 4.4, 9.2]","[datetime.datetime(2022, 11, 28, 14, 44, 16, 984477), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 16, 984477), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 16, 984477), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 16, 984477), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 16, 984477), 101.0, 180.0]"
1396,"[datetime.datetime(2022, 11, 28, 14, 44, 18, 164900), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 18, 164900), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 18, 164900), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 18, 164900), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 18, 164900), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 18, 164900), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 18, 164900), 101.0, 180.0]"
1397,"[datetime.datetime(2022, 11, 28, 14, 44, 19, 344852), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 19, 344852), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 19, 344852), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 19, 344852), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 19, 344852), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 19, 344852), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 19, 344852), 101.0, 180.0]"
1398,"[datetime.datetime(2022, 11, 28, 14, 44, 20, 509841), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 14, 44, 20, 509841), 4.4, 9.0]","[datetime.datetime(2022, 11, 28, 14, 44, 20, 509841), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 20, 509841), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 14, 44, 20, 509841), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 44, 20, 509841), 2.9, 4.0]","[datetime.datetime(2022, 11, 28, 14, 44, 20, 509841), 101.0, 180.0]"
