,Naomi Butterfly,Slingshot Bruno,Roxy Crumpet,Earn The Fizz,Mcivor Rusty,Wagtail Demon,Buck Hunter,Banjo Jack
04-01-2023 14:29:35.411901,"(4.8, 10.0, 9.666666666666666)","(6.5, 7.0, 6.25)","(9.0, 10.5, 10.23846153846154)","(12.0, 29.0, 15.0)","(12.0, 17.5, 15.0)","(7.0, 10.0, 8.85)","(2.4, 2.88, 2.6633333333333336)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:36.627828,"(4.8, 10.0, 9.666666666666666)","(6.5, 7.0, 6.25)","(9.0, 10.5, 10.23846153846154)","(12.0, 29.0, 15.0)","(12.0, 17.0, 15.0)","(7.0, 10.0, 8.85)","(2.4, 2.88, 2.6633333333333336)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:37.801931,"(4.8, 10.5, 10.21111111111111)","(6.5, 7.0, 6.25)","(9.0, 10.5, 10.23846153846154)","(12.0, 29.0, 15.0)","(12.0, 17.0, 15.0)","(7.0, 10.0, 8.85)","(2.4, 2.88, 2.6633333333333336)","(10.0, 44.0, 41.09090909090909)"
04-01-2023 14:29:39.489639,"(4.8, 10.0, 9.666666666666666)","(6.5, 7.0, 6.25)","(9.0, 10.5, 10.23846153846154)","(12.0, 29.0, 15.0)","(12.0, 17.0, 14.176470588235293)","(7.0, 10.0, 8.85)","(2.4, 2.88, 2.6633333333333336)","(10.0, 44.0, 41.09090909090909)"
04-01-2023 14:29:40.905318,"(4.8, 10.0, 9.666666666666666)","(6.5, 7.0, 6.25)","(9.0, 10.5, 10.714285714285714)","(12.0, 29.0, 18.666666666666668)","(12.0, 17.0, 14.176470588235293)","(7.0, 10.0, 8.637037037037038)","(2.4, 2.88, 2.6633333333333336)","(10.0, 44.0, 41.09090909090909)"
04-01-2023 14:29:42.174363,"(4.8, 10.0, 9.666666666666666)","(6.5, 7.0, 6.25)","(9.0, 15.0, 10.714285714285714)","(12.0, 28.0, 16.8)","(12.0, 17.0, 14.75)","(7.0, 10.0, 8.85)","(2.4, 2.88, 2.6866666666666665)","(10.0, 44.0, 41.09090909090909)"
04-01-2023 14:29:43.366170,"(4.8, 10.0, 9.666666666666666)","(6.5, 7.0, 6.25)","(9.0, 15.0, 11.571428571428571)","(12.0, 28.0, 16.8)","(12.0, 16.5, 14.75)","(7.0, 10.0, 8.85)","(2.4, 2.86, 2.6757894736842105)","(10.0, 44.0, 41.09090909090909)"
04-01-2023 14:29:44.530681,"(4.8, 10.0, 9.666666666666666)","(6.5, 7.0, 6.25)","(9.0, 15.0, 11.571428571428571)","(12.0, 28.0, 16.8)","(12.0, 16.5, 14.166666666666666)","(7.0, 10.0, 8.85)","(2.4, 2.84, 2.6757894736842105)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:45.737627,"(4.8, 10.0, 9.666666666666666)","(6.5, 7.0, 5.588235294117648)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 15.857142857142858)","(12.0, 16.5, 14.166666666666666)","(7.0, 10.0, 8.85)","(2.4, 2.84, 2.688)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:47.001363,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 5.792)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.5, 14.166666666666666)","(7.0, 10.0, 8.85)","(2.4, 2.82, 2.688)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:48.334664,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.5, 14.75)","(7.0, 10.0, 8.637037037037038)","(2.4, 2.82, 2.688)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:49.519951,"(4.8, 10.5, 10.21111111111111)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.5, 14.5)","(7.0, 10.0, 8.85)","(2.4, 2.82, 2.6914285714285713)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:50.802583,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.0, 14.5)","(7.0, 10.0, 8.85)","(2.4, 2.82, 2.6914285714285713)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:52.218637,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.0, 14.071428571428571)","(7.0, 10.0, 8.85)","(2.4, 2.82, 2.6914285714285713)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:53.511957,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.0, 14.071428571428571)","(7.0, 10.0, 8.85)","(2.4, 2.82, 2.6914285714285713)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:54.854717,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.0, 14.071428571428571)","(7.0, 10.0, 8.85)","(2.4, 2.82, 2.6914285714285713)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:56.097639,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.0, 14.666666666666666)","(7.0, 10.0, 8.637037037037038)","(2.4, 2.82, 2.6914285714285713)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:57.383082,"(4.8, 10.5, 9.958333333333332)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 16.0, 14.25)","(7.0, 10.0, 8.85)","(2.4, 2.82, 2.6914285714285713)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:58.486384,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.85)","(2.4, 2.82, 2.4343589743589744)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:29:59.598345,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.85)","(2.4, 2.6, 2.4343589743589744)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:30:00.831963,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.8125)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.85)","(2.4, 2.6, 2.516)","(10.0, 44.0, 40.44444444444444)"
04-01-2023 14:30:01.942381,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 15.0, 13.62857142857143)","(12.0, 27.0, 14.866666666666667)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.85)","(2.4, 2.58, 2.516)","(10.0, 44.0, 42.0)"
04-01-2023 14:30:03.229655,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 14.5, 14.120689655172413)","(12.0, 27.0, 17.666666666666668)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.85)","(2.4, 2.58, 2.516)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:04.456855,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 14.5, 14.120689655172413)","(12.0, 25.0, 17.666666666666668)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.85)","(2.4, 2.58, 2.516)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:05.575017,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 6.2)","(9.0, 14.5, 14.120689655172413)","(12.0, 25.0, 17.666666666666668)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.637037037037038)","(2.4, 2.58, 2.4144117647058825)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:06.602218,"(4.8, 10.0, 9.666666666666666)","(6.5, 6.8, 5.835714285714285)","(9.0, 14.5, 14.120689655172413)","(12.0, 25.0, 17.666666666666668)","(12.0, 15.5, 17.5)","(7.0, 10.0, 8.938461538461539)","(2.4, 2.56, 2.34)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:07.711812,"(4.8, 11.0, 9.892307692307693)","(6.5, 6.8, 6.125)","(9.0, 14.5, 14.120689655172413)","(12.0, 24.0, 14.642857142857142)","(12.0, 22.0, 15.142857142857142)","(7.0, 10.0, 8.85)","(2.4, 2.56, 2.34)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:08.753533,"(4.8, 10.5, 9.85)","(6.5, 6.8, 6.125)","(9.0, 14.5, 14.120689655172413)","(12.0, 23.0, 14.473684210526315)","(12.0, 22.0, 18.714285714285715)","(7.0, 10.0, 8.85)","(2.4, 2.56, 2.34)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:09.851016,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.942857142857143)","(9.0, 14.5, 14.120689655172413)","(12.0, 23.0, 14.473684210526315)","(12.0, 21.0, 18.714285714285715)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.56, 2.4238095238095236)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:10.984870,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 13.0, 12.272727272727273)","(12.0, 23.0, 14.473684210526315)","(12.0, 21.0, 18.714285714285715)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.56, 2.4238095238095236)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:12.098470,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 13.0, 12.724137931034482)","(12.0, 23.0, 14.473684210526315)","(12.0, 21.0, 14.875)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.56, 2.4238095238095236)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:13.197701,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 23.0, 15.333333333333334)","(12.0, 16.0, 14.875)","(7.0, 10.0, 8.678260869565218)","(2.4, 2.56, 2.3649999999999998)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:14.279258,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 22.0, 15.333333333333334)","(12.0, 16.0, 14.25)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.52, 2.3649999999999998)","(10.0, 46.0, 42.0)"
04-01-2023 14:30:15.233488,"(4.8, 11.0, 9.892307692307693)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 21.0, 16.333333333333332)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.52, 2.3649999999999998)","(10.0, 46.0, 40.333333333333336)"
04-01-2023 14:30:16.192291,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 21.0, 16.333333333333332)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.52, 2.3649999999999998)","(10.0, 46.0, 41.75)"
04-01-2023 14:30:17.148867,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 21.0, 16.333333333333332)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.52, 2.3649999999999998)","(10.0, 46.0, 43.25)"
04-01-2023 14:30:18.162725,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 21.0, 14.466666666666667)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.52, 2.3649999999999998)","(10.0, 48.0, 43.25)"
04-01-2023 14:30:19.199807,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 21.0, 14.466666666666667)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.52, 2.4052631578947365)","(10.0, 48.0, 43.25)"
04-01-2023 14:30:20.284639,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 21.0, 14.38888888888889)","(12.0, 15.5, 14.25)","(7.0, 10.0, 8.678260869565218)","(2.4, 2.5, 2.373333333333333)","(10.0, 48.0, 43.25)"
04-01-2023 14:30:21.406198,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 14.120689655172413)","(12.0, 21.0, 15.833333333333334)","(12.0, 15.5, 16.5)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.48, 2.4141176470588235)","(10.0, 48.0, 43.25)"
04-01-2023 14:30:22.479378,"(4.8, 11.0, 9.892307692307693)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 13.790322580645162)","(12.0, 19.5, 15.833333333333334)","(12.0, 20.0, 16.5)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.48, 2.393846153846154)","(10.0, 48.0, 41.75)"
04-01-2023 14:30:23.518466,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 13.790322580645162)","(12.0, 19.5, 14.34375)","(12.0, 20.0, 17.642857142857142)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.48, 2.393846153846154)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:24.572424,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 13.790322580645162)","(12.0, 19.5, 14.34375)","(12.0, 19.5, 17.642857142857142)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.48, 2.393846153846154)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:25.584198,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 13.790322580645162)","(12.0, 19.5, 14.34375)","(12.0, 19.5, 17.642857142857142)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.48, 2.393846153846154)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:26.610104,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 13.790322580645162)","(12.0, 19.5, 14.34375)","(12.0, 19.5, 17.285714285714285)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.48, 2.393846153846154)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:27.710482,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 13.790322580645162)","(12.0, 19.5, 14.392857142857142)","(12.0, 19.0, 17.285714285714285)","(7.0, 10.0, 8.891666666666666)","(2.4, 2.48, 2.3466666666666667)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:28.812244,"(4.8, 10.5, 9.85)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 13.790322580645162)","(12.0, 19.5, 15.5)","(12.0, 19.0, 15.75)","(7.0, 10.0, 8.984615384615385)","(2.4, 2.48, 2.3952941176470586)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:29.772689,"(4.8, 11.0, 9.729411764705882)","(6.5, 6.8, 5.9875)","(9.0, 14.5, 13.790322580645162)","(12.0, 18.5, 15.5)","(12.0, 18.5, 16.571428571428573)","(7.0, 9.6, 8.984615384615385)","(2.4, 2.48, 2.3952941176470586)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:30.783723,"(4.8, 10.5, 9.85)","(6.5, 6.8, 6.242857142857143)","(9.0, 14.5, 13.790322580645162)","(12.0, 18.5, 15.5)","(12.0, 18.0, 16.571428571428573)","(7.0, 9.6, 8.891666666666666)","(2.4, 2.48, 2.3952941176470586)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:31.760438,"(4.8, 10.5, 9.85)","(6.5, 6.8, 6.242857142857143)","(9.0, 14.5, 13.790322580645162)","(12.0, 18.5, 14.375)","(12.0, 18.0, 14.785714285714286)","(7.0, 10.0, 8.827272727272726)","(2.4, 2.48, 2.3952941176470586)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:32.769422,"(4.8, 10.5, 9.85)","(6.5, 6.8, 6.242857142857143)","(9.0, 13.0, 12.085714285714285)","(12.0, 18.5, 14.375)","(12.0, 18.0, 14.785714285714286)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.3952941176470586)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:33.764760,"(4.8, 10.5, 9.85)","(6.5, 6.8, 6.242857142857143)","(9.0, 15.0, 13.62857142857143)","(12.0, 18.5, 14.375)","(12.0, 18.0, 14.785714285714286)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.437333333333333)","(10.0, 46.0, 39.2)"
04-01-2023 14:30:34.768974,"(4.8, 10.5, 9.85)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 13.62857142857143)","(12.0, 18.5, 14.375)","(12.0, 18.0, 14.785714285714286)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.437333333333333)","(11.0, 46.0, 39.2)"
04-01-2023 14:30:35.736275,"(4.8, 10.5, 9.85)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 13.62857142857143)","(12.0, 18.5, 14.375)","(12.0, 18.0, 15.25)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 39.2)"
04-01-2023 14:30:36.757419,"(4.8, 10.5, 9.7)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 13.62857142857143)","(12.0, 18.0, 14.666666666666666)","(12.0, 17.5, 14.25)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 36.857142857142854)"
04-01-2023 14:30:37.779847,"(4.8, 10.0, 9.6)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.52)","(12.0, 18.0, 14.666666666666666)","(12.0, 16.0, 14.25)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 39.6)"
04-01-2023 14:30:38.791821,"(4.8, 10.0, 9.6)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.52)","(12.0, 18.0, 14.25)","(12.0, 16.0, 14.666666666666666)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 39.6)"
04-01-2023 14:30:39.826855,"(4.8, 10.0, 9.6)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.52)","(12.0, 18.0, 14.25)","(12.0, 16.0, 15.0)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 36.857142857142854)"
04-01-2023 14:30:40.785642,"(4.8, 10.0, 9.6)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.52)","(12.0, 18.0, 14.25)","(12.0, 16.0, 15.0)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 38.888888888888886)"
04-01-2023 14:30:41.767222,"(4.8, 10.0, 9.6)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.52)","(12.0, 18.0, 14.25)","(12.0, 16.0, 15.0)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.437333333333333)","(11.0, 46.0, 38.888888888888886)"
04-01-2023 14:30:42.781022,"(4.8, 10.0, 9.6)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.52)","(12.0, 18.0, 14.583333333333334)","(12.0, 16.0, 15.0)","(7.0, 9.6, 8.628571428571428)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 38.888888888888886)"
04-01-2023 14:30:43.791553,"(4.8, 10.0, 9.714285714285714)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.2)","(12.0, 17.5, 14.583333333333334)","(12.0, 16.0, 14.538461538461538)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 38.888888888888886)"
04-01-2023 14:30:44.831950,"(4.8, 10.5, 10.035714285714285)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.022222222222222)","(12.0, 17.5, 14.233333333333333)","(12.0, 15.5, 14.538461538461538)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:45.890237,"(4.8, 10.5, 9.571428571428571)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 10.022222222222222)","(12.0, 17.5, 14.233333333333333)","(12.0, 15.5, 14.538461538461538)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:46.948702,"(4.8, 10.5, 9.571428571428571)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 12.642105263157895)","(12.0, 17.5, 14.233333333333333)","(12.0, 15.5, 14.538461538461538)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:48.005812,"(4.8, 10.5, 9.571428571428571)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 13.879999999999999)","(12.0, 17.5, 14.233333333333333)","(12.0, 15.5, 14.538461538461538)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:49.015840,"(4.8, 10.5, 9.571428571428571)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 13.879999999999999)","(12.0, 17.5, 14.233333333333333)","(12.0, 15.5, 14.538461538461538)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:50.073898,"(4.8, 10.5, 9.571428571428571)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 13.879999999999999)","(12.0, 17.5, 14.233333333333333)","(12.0, 15.5, 20.272727272727273)","(7.0, 9.6, 8.628571428571428)","(2.4, 2.48, 2.437333333333333)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:51.075628,"(4.8, 11.0, 9.649999999999999)","(6.0, 6.8, 6.242857142857143)","(8.5, 15.0, 13.851282051282052)","(12.0, 17.5, 14.583333333333334)","(12.0, 23.0, 18.53846153846154)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:52.095019,"(4.8, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.5, 15.0, 13.851282051282052)","(12.0, 17.0, 14.23076923076923)","(12.0, 22.0, 16.0)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:53.137965,"(4.8, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.5, 15.0, 13.851282051282052)","(12.0, 17.0, 14.23076923076923)","(12.0, 22.0, 16.0)","(7.0, 9.6, 8.827272727272726)","(2.4, 2.48, 2.443076923076923)","(11.0, 46.0, 41.42857142857143)"
04-01-2023 14:30:54.152024,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.851282051282052)","(12.0, 17.0, 14.23076923076923)","(12.0, 22.0, 16.0)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 46.0, 36.666666666666664)"
04-01-2023 14:30:55.125139,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.851282051282052)","(12.0, 17.0, 14.23076923076923)","(12.0, 22.0, 16.0)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 46.0, 39.0)"
04-01-2023 14:30:56.105792,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.851282051282052)","(12.0, 17.0, 14.23076923076923)","(12.0, 22.0, 16.0)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 46.0, 39.0)"
04-01-2023 14:30:57.067009,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.851282051282052)","(12.0, 17.0, 14.23076923076923)","(12.0, 22.0, 16.0)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.437333333333333)","(11.0, 46.0, 39.0)"
04-01-2023 14:30:58.062652,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.851282051282052)","(12.0, 17.0, 14.416666666666666)","(12.0, 22.0, 16.764705882352942)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 46.0, 39.0)"
04-01-2023 14:30:59.108702,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 11.218181818181819)","(12.0, 16.5, 14.416666666666666)","(12.0, 21.0, 16.764705882352942)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 46.0, 39.0)"
04-01-2023 14:31:00.161407,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 12.028571428571428)","(12.0, 16.5, 14.416666666666666)","(12.0, 21.0, 16.764705882352942)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 46.0, 40.0)"
04-01-2023 14:31:01.206366,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 12.028571428571428)","(12.0, 16.5, 14.416666666666666)","(12.0, 21.0, 15.206896551724139)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 48.0, 40.0)"
04-01-2023 14:31:02.319585,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.905263157894737)","(12.0, 16.5, 14.208333333333334)","(12.0, 21.0, 14.6)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 48.0, 40.0)"
04-01-2023 14:31:03.392226,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.905263157894737)","(12.0, 16.5, 14.208333333333334)","(12.0, 16.0, 14.6)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.443076923076923)","(11.0, 48.0, 40.0)"
04-01-2023 14:31:04.442813,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.905263157894737)","(12.0, 16.5, 14.357142857142858)","(12.0, 16.0, 14.263157894736842)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.431111111111111)","(11.0, 48.0, 40.0)"
04-01-2023 14:31:05.567922,"(5.0, 10.5, 9.571428571428571)","(6.0, 6.8, 6.188235294117647)","(8.0, 15.0, 13.905263157894737)","(11.0, 16.5, 14.333333333333334)","(12.0, 16.0, 14.538461538461538)","(7.0, 9.6, 8.827272727272726)","(2.45, 2.48, 2.4387499999999998)","(12.0, 48.0, 40.0)"
