,Kaonic,Wild Willy,Hamslette,Star Jan,Ali Orphan,Carak,Coraggio,Innocent Pegg,Pretty Boy
04-01-2023 15:14:09.285400,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.281818181818182)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 5.909090909090909)","(16.0, 30.0, 28.0)","(5.0, 8.0, 7.09)","(4.8, 7.2, 6.65)","(19.0, 32.0, 28.25)","(61.0, 130.0, 110.0)"
04-01-2023 15:14:10.347877,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.281818181818182)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 8.0, 7.246153846153846)","(4.8, 7.2, 6.828571428571428)","(19.0, 32.0, 27.5)","(61.0, 130.0, 110.0)"
04-01-2023 15:14:11.377362,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.328571428571428)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(4.8, 7.0, 6.7)","(19.0, 32.0, 27.5)","(61.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:12.442931,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(4.8, 7.0, 6.7)","(19.0, 32.0, 27.5)","(61.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:13.486782,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(4.8, 7.0, 6.7)","(19.0, 32.0, 27.5)","(61.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:14.583029,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(4.8, 7.0, 6.7)","(19.0, 32.0, 27.5)","(61.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:15.778798,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(4.8, 7.0, 6.7)","(19.0, 32.0, 27.5)","(61.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:16.832147,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(4.8, 7.0, 6.7)","(19.0, 32.0, 27.5)","(61.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:17.900142,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(3.9, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(4.8, 7.0, 6.7)","(19.0, 32.0, 27.5)","(61.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:19.217035,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.7)","(19.0, 32.0, 27.5)","(71.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:20.436486,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.7)","(19.0, 32.0, 27.5)","(71.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:21.583224,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.7)","(19.0, 32.0, 27.5)","(71.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:22.756299,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.7)","(19.0, 32.0, 27.5)","(71.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:23.833718,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.7)","(19.0, 32.0, 27.5)","(71.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:24.876155,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.469565217391304)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.7)","(19.0, 32.0, 27.5)","(71.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:25.943894,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.433333333333334)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.5875)","(19.0, 32.0, 27.5)","(71.0, 130.0, 97.27272727272727)"
04-01-2023 15:14:26.995217,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.433333333333334)","(5.5, 6.4, 6.04)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.557894736842106)","(19.0, 32.0, 27.5)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:28.101834,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.428571428571429)","(5.5, 6.4, 6.347368421052632)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.557894736842106)","(19.0, 32.0, 27.5)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:29.172028,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.428571428571429)","(5.5, 6.4, 6.347368421052632)","(16.0, 30.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.557894736842106)","(19.0, 32.0, 27.5)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:30.308973,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.428571428571429)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.55)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.775)","(19.0, 32.0, 27.5)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:31.391037,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.428571428571429)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.55)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.0, 6.775)","(19.0, 32.0, 27.5)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:32.473144,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.558461538461538)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.707692307692308)","(19.0, 32.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:33.543088,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.707692307692308)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:34.664573,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.9)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:35.768127,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.325)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 7.0)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:36.832072,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.325)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 7.0)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:37.924344,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.325)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 7.0)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:39.007212,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 7.0)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:40.056659,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 7.0)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:41.175692,"(13.0, 21.0, 19.5)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 7.0)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:42.300677,"(13.0, 21.0, 19.0)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 7.0)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:43.391210,"(13.0, 21.0, 19.0)","(4.2, 5.5, 5.366666666666667)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 7.0)","(19.0, 30.0, 27.333333333333332)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:44.483426,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.317647058823529)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:45.543760,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.317647058823529)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:46.653408,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:47.722013,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:48.797374,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:49.904325,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:50.990877,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:52.096559,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:53.118045,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:54.181037,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:55.276882,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.4)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:56.400519,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 29.5)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 30.0, 28.0)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:57.511601,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.556097560975609)","(5.5, 6.4, 6.175)","(16.0, 32.0, 28.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 34.0, 28.0)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:58.596704,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 27.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 34.0, 27.6)","(71.0, 130.0, 100.0)"
04-01-2023 15:14:59.615937,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 27.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 34.0, 29.428571428571427)","(71.0, 130.0, 100.0)"
04-01-2023 15:15:00.695642,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 27.0)","(5.0, 7.8, 7.246153846153846)","(5.0, 7.2, 6.942857142857143)","(19.0, 34.0, 29.428571428571427)","(71.0, 130.0, 100.0)"
04-01-2023 15:15:01.771613,"(13.0, 21.0, 20.2)","(4.2, 5.6, 5.3)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 27.0)","(5.0, 7.8, 6.8999999999999995)","(5.0, 7.2, 6.942857142857143)","(19.0, 34.0, 29.428571428571427)","(71.0, 130.0, 105.0)"
04-01-2023 15:15:02.900942,"(13.0, 21.0, 19.285714285714285)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.175)","(16.0, 32.0, 27.0)","(5.0, 7.8, 6.44)","(5.0, 7.2, 6.942857142857143)","(19.0, 34.0, 29.428571428571427)","(71.0, 120.0, 98.57142857142857)"
04-01-2023 15:15:04.036277,"(13.0, 21.0, 18.6)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.5625)","(5.5, 6.4, 6.08235294117647)","(16.0, 32.0, 28.0)","(5.0, 7.4, 6.7555555555555555)","(5.0, 7.2, 7.65)","(19.0, 34.0, 29.0)","(71.0, 120.0, 103.33333333333333)"
04-01-2023 15:15:05.138091,"(13.0, 21.0, 18.0)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.521830985915493)","(5.5, 6.4, 6.08235294117647)","(16.0, 32.0, 28.0)","(5.0, 7.2, 6.7555555555555555)","(5.0, 7.8, 7.4399999999999995)","(19.0, 34.0, 29.0)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:06.283368,"(13.0, 21.0, 20.333333333333332)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.521830985915493)","(5.5, 6.2, 5.9)","(16.0, 32.0, 28.0)","(5.0, 7.2, 6.7555555555555555)","(5.0, 7.8, 7.4399999999999995)","(19.0, 34.0, 29.0)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:07.417397,"(13.0, 21.0, 20.125)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.521830985915493)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 28.0)","(5.0, 7.2, 6.866666666666667)","(5.0, 7.8, 7.472727272727273)","(19.0, 34.0, 29.0)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:08.560496,"(13.0, 21.0, 20.5)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.521830985915493)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 28.0)","(5.0, 7.2, 6.95)","(5.0, 7.8, 7.472727272727273)","(19.0, 34.0, 29.0)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:09.686190,"(13.0, 21.0, 20.5)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.521830985915493)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 28.0)","(5.0, 7.2, 7.0)","(5.0, 7.8, 7.472727272727273)","(19.0, 34.0, 29.0)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:10.780227,"(13.0, 21.0, 20.5)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.521830985915493)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 28.0)","(5.0, 7.2, 7.026086956521739)","(5.0, 7.8, 7.472727272727273)","(19.0, 34.0, 29.0)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:11.864496,"(13.0, 21.0, 20.5)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.521830985915493)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 28.0)","(5.0, 7.2, 7.026086956521739)","(5.0, 7.8, 7.472727272727273)","(19.0, 34.0, 29.0)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:13.014586,"(13.0, 21.0, 20.5)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.5, 4.477966101694915)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 28.0)","(5.0, 7.2, 7.026086956521739)","(5.0, 7.8, 6.636363636363636)","(19.0, 34.0, 29.555555555555557)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:14.223569,"(13.0, 21.0, 20.5)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.522377622377622)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 28.0)","(5.0, 7.2, 7.026086956521739)","(5.0, 7.0, 6.619047619047619)","(19.0, 34.0, 32.4)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:15.419829,"(13.0, 21.0, 20.7)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.524489795918367)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 28.0)","(5.0, 7.2, 6.933333333333334)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:16.589665,"(13.0, 21.0, 20.166666666666668)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.522377622377622)","(5.5, 6.2, 5.832)","(16.0, 32.0, 29.0)","(5.0, 7.2, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:17.815239,"(13.0, 21.0, 20.642857142857142)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.522377622377622)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 29.0)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 110.0, 103.33333333333333)"
04-01-2023 15:15:19.059935,"(13.0, 21.0, 20.642857142857142)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.479347826086956)","(5.5, 6.2, 5.827586206896552)","(16.0, 32.0, 30.333333333333332)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 110.0, 95.0)"
04-01-2023 15:15:20.343373,"(13.0, 21.0, 20.6)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.479347826086956)","(5.5, 6.2, 5.832)","(16.0, 32.0, 30.333333333333332)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 110.0, 87.5)"
04-01-2023 15:15:21.552635,"(13.0, 21.0, 20.25)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.479347826086956)","(5.5, 6.2, 5.832)","(16.0, 32.0, 30.75)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 110.0, 75.0)"
04-01-2023 15:15:22.790668,"(13.0, 21.0, 20.25)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.479347826086956)","(5.5, 6.2, 6.149425287356322)","(16.0, 32.0, 30.75)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 100.0, 95.71428571428571)"
04-01-2023 15:15:24.009137,"(13.0, 21.0, 20.25)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.2, 6.149425287356322)","(16.0, 32.0, 30.75)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 100.0, 106.66666666666667)"
04-01-2023 15:15:25.217718,"(13.0, 21.0, 20.25)","(4.2, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.2, 6.146341463414634)","(16.0, 32.0, 30.75)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(71.0, 110.0, 106.66666666666667)"
04-01-2023 15:15:26.519048,"(13.0, 21.0, 20.25)","(4.4, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.2, 6.164383561643835)","(17.0, 32.0, 29.333333333333332)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.644444444444444)","(19.0, 34.0, 32.4)","(61.0, 110.0, 106.0)"
04-01-2023 15:15:27.763765,"(13.0, 21.0, 20.25)","(4.4, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.2, 6.370149253731344)","(17.0, 32.0, 30.0)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.716666666666667)","(19.0, 34.0, 32.4)","(61.0, 110.0, 106.0)"
04-01-2023 15:15:28.993079,"(13.0, 21.0, 20.25)","(4.4, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.4, 6.349295774647888)","(17.0, 32.0, 30.0)","(5.0, 7.4, 6.828571428571429)","(5.0, 6.8, 6.716666666666667)","(19.0, 34.0, 32.4)","(61.0, 110.0, 106.0)"
04-01-2023 15:15:30.175714,"(13.0, 21.0, 20.25)","(4.4, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.4, 6.33972602739726)","(17.0, 32.0, 30.4)","(5.0, 7.4, 6.828571428571429)","(5.0, 6.8, 6.716666666666667)","(19.0, 34.0, 32.4)","(61.0, 110.0, 106.0)"
04-01-2023 15:15:31.392110,"(13.0, 21.0, 20.25)","(4.4, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.4, 6.33972602739726)","(17.0, 32.0, 30.4)","(5.0, 7.4, 6.828571428571429)","(5.0, 6.8, 6.716666666666667)","(19.0, 34.0, 32.4)","(61.0, 110.0, 106.0)"
04-01-2023 15:15:32.646630,"(13.0, 21.0, 20.25)","(4.4, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.4, 6.33972602739726)","(17.0, 32.0, 30.666666666666668)","(5.0, 7.4, 6.828571428571429)","(5.0, 6.8, 6.671794871794871)","(19.0, 34.0, 32.4)","(61.0, 110.0, 106.0)"
04-01-2023 15:15:33.808866,"(13.0, 21.0, 20.25)","(4.4, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.4, 6.33972602739726)","(17.0, 32.0, 30.666666666666668)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.671794871794871)","(19.0, 34.0, 33.2)","(61.0, 110.0, 106.0)"
04-01-2023 15:15:34.940137,"(13.0, 21.0, 20.25)","(4.4, 5.4, 5.290909090909091)","(4.0, 4.6, 4.546116504854369)","(5.5, 6.4, 6.33972602739726)","(17.0, 32.0, 30.666666666666668)","(5.0, 7.4, 6.828571428571429)","(5.0, 7.0, 6.671794871794871)","(19.0, 34.0, 33.2)","(61.0, 110.0, 106.0)"
