,Devon Lass,Nibiru,Captain Cruiser,Drop A Line,Count Me In,Bombers Smokey,Zipping Pip
09-01-2023 15:52:53.223641,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:52:54.322996,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:52:55.426388,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:52:56.490679,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:52:57.570225,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:52:58.624763,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:52:59.690252,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:53:00.802040,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:53:01.952251,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:53:03.051063,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:53:04.140948,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:53:05.148558,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:53:06.098030,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.555555555555555)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 20.240000000000002)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 3.676190476190476)"
09-01-2023 15:53:07.083458,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.961904761904762)","(4.6, 8.4, 6.025)","(10.0, 99999, 99990)","(10.0, 21.0, 18.759999999999998)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:08.057798,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.961904761904762)","(4.6, 8.4, 6.025)","(10.0, 99999, 99990)","(10.0, 21.0, 18.759999999999998)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:09.003115,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.961904761904762)","(4.6, 8.4, 7.1)","(10.0, 99999, 99990)","(10.0, 21.0, 18.759999999999998)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:09.976671,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.961904761904762)","(4.6, 8.4, 6.025)","(10.0, 99999, 99990)","(10.0, 21.0, 18.759999999999998)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:10.946548,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.961904761904762)","(4.6, 8.4, 7.347368421052632)","(10.0, 99999, 99990)","(10.0, 21.0, 18.759999999999998)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:12.006096,"(3.0, 4.9, 3.975)","(4.4, 7.4, 4.961904761904762)","(4.6, 8.4, 7.347368421052632)","(10.0, 99999, 99990)","(10.0, 21.0, 18.759999999999998)","(19.0, 65.0, 45.208333333333336)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:13.041385,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 8.027272727272727)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:14.127288,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.2, 8.027272727272727)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:15.121140,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.2, 8.027272727272727)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:16.070514,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:17.046399,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:18.037409,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:19.110501,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:20.124276,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:21.108055,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:22.101958,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:23.126906,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:24.199918,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:25.280900,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:26.351690,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:27.288601,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:28.294220,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:29.288071,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:30.228668,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:31.253909,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:32.184346,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:33.211196,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:34.253304,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:35.322754,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:36.427910,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:37.480879,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:38.498270,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:39.406887,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:40.378719,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:41.379335,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:42.444255,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:43.432367,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:44.415098,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:45.457444,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:46.453206,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:47.489003,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:48.533492,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:49.525261,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.662162162162162)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:50.464553,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:51.486025,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:52.564998,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:53.609392,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:54.653725,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:53:55.627587,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.9391304347826086)"
09-01-2023 15:53:56.634891,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:57.657639,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:58.721537,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 5.74)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:53:59.808654,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.066666666666666)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:00.880127,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.066666666666666)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:01.886824,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.066666666666666)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:02.842865,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:03.775041,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:04.762114,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:05.819331,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:06.802900,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:07.808513,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.9391304347826086)"
09-01-2023 15:54:08.811183,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:09.788579,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:10.872518,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:11.854620,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:12.814280,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:13.793377,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:14.780085,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:15.791510,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:16.792918,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:17.761196,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:18.731368,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:19.753806,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:20.787656,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:21.786214,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:22.829744,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:23.786560,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:24.757360,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:25.827561,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:26.859117,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:27.912349,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:28.886195,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 3.982608695652174)"
09-01-2023 15:54:29.892816,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.7894736842105265)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
09-01-2023 15:54:30.892588,"(3.0, 4.8, 4.508333333333333)","(4.4, 7.4, 4.733333333333333)","(4.6, 8.4, 7.4)","(10.0, 99999, 99990)","(10.0, 21.0, 15.5)","(19.0, 65.0, 25.833333333333332)","(3.7, 6.2, 4.08)"
