,Witty Wendy,Morse Code,Moonshine Babe,Haras Pearl,Mad Machine,Lord Yuri,Wild Oates
09-01-2023 18:17:09.583861,"(4.0, 7.2, 6.7894736842105265)","(2.6, 3.05, 2.9524999999999997)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.883333333333334)","(5.0, 6.0, 5.9)","(15.0, 27.0, 24.56578947368421)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:10.660541,"(4.0, 7.2, 6.927272727272727)","(2.6, 3.05, 2.9524999999999997)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.814285714285714)","(5.0, 6.2, 5.8)","(15.0, 27.0, 24.714285714285715)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:11.697697,"(4.0, 7.2, 6.825)","(2.6, 3.05, 2.9524999999999997)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.814285714285714)","(5.0, 6.2, 6.140000000000001)","(15.0, 26.0, 24.105263157894736)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:12.740878,"(4.0, 7.2, 6.825)","(2.6, 3.05, 2.9524999999999997)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.814285714285714)","(5.0, 6.2, 5.95)","(15.0, 26.0, 24.105263157894736)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:13.777259,"(4.0, 7.2, 6.7894736842105265)","(2.6, 3.05, 2.94)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.814285714285714)","(5.0, 6.2, 5.977777777777778)","(15.0, 26.0, 23.375)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:14.846933,"(4.0, 7.2, 6.933333333333334)","(2.6, 3.0, 2.968)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.728571428571429)","(5.0, 6.2, 6.050000000000001)","(15.0, 26.0, 23.285714285714285)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:15.876072,"(4.0, 7.2, 6.894117647058823)","(2.6, 3.0, 2.9428571428571426)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.728571428571429)","(5.0, 6.2, 6.050000000000001)","(15.0, 26.0, 24.025974025974026)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:16.844477,"(4.0, 7.2, 6.894117647058823)","(2.6, 3.0, 2.9428571428571426)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.728571428571429)","(5.0, 6.2, 6.12)","(15.0, 26.0, 24.025974025974026)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:17.814003,"(4.0, 7.2, 6.860869565217391)","(2.6, 3.0, 2.98)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.82)","(5.0, 6.2, 5.88)","(15.0, 26.0, 24.025974025974026)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:18.768674,"(4.0, 7.2, 6.860869565217391)","(2.6, 3.0, 2.956923076923077)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.845454545454546)","(5.0, 6.2, 5.88)","(15.0, 26.0, 24.025974025974026)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:19.755832,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.0, 2.9984615384615383)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.871428571428572)","(5.0, 6.2, 5.844444444444444)","(15.0, 26.0, 24.025974025974026)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:20.796952,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.0, 2.9984615384615383)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.855555555555556)","(5.0, 6.2, 5.923076923076923)","(15.0, 26.0, 24.025974025974026)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:21.814180,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.0, 2.9984615384615383)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.855555555555556)","(5.0, 6.0, 5.9411764705882355)","(15.0, 26.0, 24.025974025974026)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:22.891934,"(4.0, 7.2, 6.860869565217391)","(2.6, 3.0, 2.9984615384615383)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.855555555555556)","(5.0, 6.0, 5.866666666666666)","(15.0, 26.0, 24.146341463414636)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:23.930624,"(4.0, 7.2, 6.860869565217391)","(2.6, 3.05, 2.994054054054054)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.855555555555556)","(5.0, 6.0, 5.745454545454545)","(15.0, 26.0, 24.146341463414636)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:24.913436,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.1, 3.0356756756756758)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.855555555555556)","(5.0, 6.0, 5.706666666666666)","(15.0, 26.0, 24.146341463414636)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:25.856736,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.1, 3.0563636363636366)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.794736842105263)","(5.0, 6.0, 5.884615384615385)","(15.0, 26.0, 24.146341463414636)","(18.0, 22.0, 19.142857142857142)"
09-01-2023 18:17:26.866471,"(4.0, 7.2, 6.7894736842105265)","(2.6, 3.1, 3.0)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.794736842105263)","(5.0, 6.0, 5.745454545454545)","(15.0, 26.0, 24.146341463414636)","(18.0, 22.0, 20.70967741935484)"
09-01-2023 18:17:27.834344,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.15, 3.029583333333333)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.794736842105263)","(5.0, 6.0, 5.745454545454545)","(15.0, 26.0, 24.2)","(18.0, 22.0, 20.545454545454547)"
09-01-2023 18:17:28.871667,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.05, 3.04125)","(12.0, 22.0, 20.928571428571427)","(4.2, 5.0, 4.86875)","(5.0, 6.0, 5.745454545454545)","(15.0, 26.0, 24.263157894736842)","(18.0, 22.0, 20.6)"
09-01-2023 18:17:29.930683,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.05, 3.04125)","(12.0, 22.0, 20.928571428571427)","(4.2, 5.0, 4.86875)","(5.0, 6.0, 5.706666666666666)","(15.0, 26.0, 24.263157894736842)","(18.0, 22.0, 20.576923076923077)"
09-01-2023 18:17:31.028888,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.05, 3.006923076923077)","(12.0, 22.0, 20.928571428571427)","(4.2, 5.0, 4.8090909090909095)","(5.0, 6.0, 5.779999999999999)","(15.0, 26.0, 24.233766233766232)","(18.0, 22.0, 20.652173913043477)"
09-01-2023 18:17:32.079403,"(4.0, 7.2, 6.822222222222222)","(2.6, 3.1, 3.02)","(12.0, 22.0, 20.928571428571427)","(4.2, 5.0, 4.88)","(5.0, 6.0, 5.823529411764706)","(15.0, 26.0, 24.324324324324323)","(18.0, 22.0, 20.652173913043477)"
09-01-2023 18:17:33.133396,"(4.0, 7.2, 6.7894736842105265)","(2.6, 3.1, 3.04)","(12.0, 22.0, 20.928571428571427)","(4.2, 5.0, 4.746153846153846)","(5.0, 6.0, 5.778947368421052)","(15.0, 26.0, 24.324324324324323)","(18.0, 22.0, 20.652173913043477)"
09-01-2023 18:17:34.191389,"(4.0, 7.2, 6.756521739130434)","(2.6, 3.1, 3.052)","(12.0, 22.0, 20.928571428571427)","(4.2, 5.0, 4.746153846153846)","(5.0, 6.0, 5.778947368421052)","(15.0, 26.0, 24.324324324324323)","(18.0, 22.0, 20.652173913043477)"
09-01-2023 18:17:35.243507,"(4.0, 7.0, 6.741176470588235)","(2.6, 3.1, 3.052)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.9, 4.6)","(5.0, 6.0, 5.75)","(15.0, 26.0, 24.6875)","(18.0, 22.0, 20.652173913043477)"
09-01-2023 18:17:36.323128,"(4.0, 7.0, 6.733333333333333)","(2.6, 3.2, 3.1835897435897436)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.8, 4.605882352941177)","(5.0, 5.9, 5.814285714285714)","(15.0, 25.0, 24.48936170212766)","(18.0, 22.0, 20.612244897959183)"
09-01-2023 18:17:37.413371,"(4.0, 7.0, 6.75)","(2.6, 3.2, 3.199415204678363)","(12.0, 22.0, 20.928571428571427)","(4.2, 4.7, 4.576923076923077)","(5.0, 5.9, 5.804545454545455)","(15.0, 25.0, 24.48936170212766)","(18.0, 22.0, 20.652173913043477)"
09-01-2023 18:17:38.485221,"(4.4, 6.6, 6.4526315789473685)","(2.5, 3.2, 3.19)","(14.0, 22.0, 20.928571428571427)","(4.0, 4.7, 4.611111111111112)","(4.8, 5.9, 5.75)","(16.0, 25.0, 24.25)","(17.0, 22.0, 20.652173913043477)"
09-01-2023 18:17:39.461275,"(4.4, 6.6, 6.441666666666666)","(2.5, 3.2, 3.175)","(14.0, 22.0, 20.928571428571427)","(4.0, 4.7, 4.611111111111112)","(4.8, 5.9, 5.833333333333333)","(16.0, 25.0, 23.72)","(17.0, 22.0, 19.666666666666668)"
09-01-2023 18:17:40.502171,"(4.4, 6.6, 6.318518518518519)","(2.5, 3.3, 3.2541666666666664)","(14.0, 22.0, 21.0)","(4.0, 4.7, 4.653846153846154)","(4.8, 6.0, 5.621052631578947)","(16.0, 25.0, 23.653846153846153)","(17.0, 20.0, 17.272727272727273)"
09-01-2023 18:17:41.675342,"(4.4, 6.4, 6.328571428571429)","(2.5, 3.3, 3.2636363636363637)","(14.0, 22.0, 21.375)","(4.0, 4.7, 4.6454545454545455)","(5.0, 6.0, 5.742857142857143)","(16.0, 24.0, 23.829787234042552)","(18.0, 20.0, 18.875)"
09-01-2023 18:17:42.933231,"(4.4, 6.4, 6.36)","(2.5, 3.25, 3.238095238095238)","(14.0, 22.0, 21.375)","(4.0, 4.7, 4.65)","(5.0, 6.0, 5.742857142857143)","(16.0, 24.0, 23.563636363636363)","(18.0, 19.5, 18.0)"
09-01-2023 18:17:44.109498,"(4.4, 6.4, 6.366666666666667)","(2.5, 3.25, 3.223684210526316)","(14.0, 22.0, 21.1)","(4.0, 4.7, 4.625)","(5.0, 6.0, 5.742857142857143)","(16.0, 24.0, 23.387096774193548)","(18.0, 20.0, 17.84)"
09-01-2023 18:17:45.299172,"(4.6, 6.4, 6.366666666666667)","(2.6, 3.25, 3.223684210526316)","(14.0, 22.0, 21.1)","(4.0, 4.7, 4.635714285714286)","(4.8, 6.0, 5.742857142857143)","(16.0, 24.0, 23.14666666666667)","(17.0, 20.0, 17.795454545454547)"
09-01-2023 18:17:46.516603,"(4.6, 6.6, 6.407407407407407)","(2.6, 3.25, 3.245)","(14.0, 22.0, 21.1)","(4.0, 4.7, 4.622222222222223)","(4.8, 6.0, 5.785714285714286)","(16.0, 24.0, 23.14666666666667)","(17.0, 19.5, 17.833333333333332)"
09-01-2023 18:17:47.727871,"(4.6, 6.6, 6.407407407407407)","(2.6, 3.25, 3.2750000000000004)","(14.0, 22.0, 21.1)","(4.0, 4.7, 4.622222222222223)","(4.8, 5.9, 5.833333333333333)","(16.0, 24.0, 23.07246376811594)","(17.0, 19.5, 18.866666666666667)"
09-01-2023 18:17:48.890252,"(4.6, 6.6, 6.466666666666667)","(2.6, 3.35, 3.2750000000000004)","(14.0, 22.0, 21.1)","(4.0, 4.7, 4.622222222222223)","(4.8, 6.0, 5.814285714285715)","(16.0, 24.0, 23.07246376811594)","(17.0, 19.0, 18.12)"
09-01-2023 18:17:50.013008,"(4.6, 6.8, 6.533333333333333)","(2.6, 3.35, 3.2750000000000004)","(14.0, 22.0, 21.1)","(4.0, 4.7, 4.611111111111112)","(4.8, 5.9, 5.825)","(16.0, 24.0, 23.066666666666666)","(17.0, 19.0, 18.0)"
09-01-2023 18:17:51.109623,"(4.6, 6.8, 6.573913043478261)","(2.6, 3.2, 3.19468085106383)","(14.0, 22.0, 21.28)","(4.0, 4.7, 4.611111111111112)","(4.8, 5.9, 5.807692307692308)","(16.0, 24.0, 23.066666666666666)","(17.0, 18.5, 17.83823529411765)"
09-01-2023 18:17:52.199190,"(4.6, 6.8, 6.672727272727273)","(2.6, 3.25, 3.2288732394366195)","(14.0, 22.0, 21.28)","(3.9, 4.7, 4.536363636363637)","(4.8, 5.9, 5.830769230769231)","(16.0, 24.0, 23.066666666666666)","(16.0, 18.5, 17.83823529411765)"
09-01-2023 18:17:53.242216,"(4.6, 6.8, 6.66)","(2.6, 3.2, 3.1819767441860467)","(14.0, 22.0, 21.28)","(3.9, 4.7, 4.536363636363637)","(4.8, 5.9, 5.830769230769231)","(16.0, 24.0, 23.066666666666666)","(16.0, 18.5, 17.83823529411765)"
09-01-2023 18:17:54.250516,"(4.6, 6.8, 6.672727272727273)","(2.6, 3.25, 3.1919354838709677)","(14.0, 22.0, 21.28)","(3.9, 4.7, 4.581818181818182)","(4.8, 6.0, 5.9125)","(16.0, 24.0, 23.066666666666666)","(16.0, 18.5, 17.647727272727273)"
09-01-2023 18:17:55.243084,"(4.6, 6.8, 6.672727272727273)","(2.6, 3.25, 3.1919354838709677)","(14.0, 22.0, 21.28)","(3.9, 4.7, 4.607142857142857)","(4.8, 6.0, 5.9125)","(16.0, 24.0, 23.066666666666666)","(16.0, 18.5, 17.647727272727273)"
09-01-2023 18:17:56.267873,"(4.6, 6.8, 6.614285714285715)","(2.6, 3.25, 3.1970588235294115)","(14.0, 22.0, 21.28)","(3.9, 4.7, 4.622727272727272)","(4.8, 6.0, 5.9125)","(16.0, 24.0, 23.066666666666666)","(16.0, 18.5, 17.647727272727273)"
09-01-2023 18:17:57.323022,"(4.6, 6.8, 6.65)","(2.6, 3.25, 3.1919354838709677)","(14.0, 22.0, 21.28)","(3.9, 4.7, 4.622727272727272)","(4.8, 6.0, 5.758139534883721)","(16.0, 24.0, 23.066666666666666)","(16.0, 18.5, 17.615384615384617)"
09-01-2023 18:17:58.386631,"(4.6, 6.8, 6.65)","(2.6, 3.25, 3.2108695652173913)","(14.0, 22.0, 21.181818181818183)","(3.9, 4.7, 4.685714285714285)","(4.8, 6.2, 5.976470588235294)","(16.0, 24.0, 23.066666666666666)","(16.0, 18.0, 16.93548387096774)"
09-01-2023 18:17:59.442830,"(4.6, 6.8, 6.65)","(2.6, 3.25, 3.194186046511628)","(14.0, 22.0, 21.181818181818183)","(3.9, 4.8, 4.699999999999999)","(4.8, 6.0, 5.976470588235294)","(16.0, 24.0, 23.066666666666666)","(16.0, 18.0, 16.829268292682926)"
09-01-2023 18:18:00.505967,"(4.6, 6.8, 6.65)","(2.6, 3.2, 3.170967741935484)","(14.0, 22.0, 21.181818181818183)","(3.9, 4.8, 4.707692307692308)","(4.8, 6.0, 5.976470588235294)","(16.0, 24.0, 23.0)","(16.0, 18.0, 16.7027027027027)"
09-01-2023 18:18:01.547872,"(4.6, 6.8, 6.65)","(2.6, 3.2, 3.170967741935484)","(14.0, 22.0, 21.181818181818183)","(3.9, 4.8, 4.661538461538462)","(4.8, 6.0, 5.976470588235294)","(16.0, 24.0, 23.0)","(16.0, 18.0, 16.956521739130434)"
09-01-2023 18:18:02.618622,"(4.6, 6.8, 6.65)","(2.6, 3.2, 3.18448275862069)","(14.0, 22.0, 21.217391304347828)","(3.9, 4.8, 4.661538461538462)","(4.8, 6.0, 5.976470588235294)","(16.0, 24.0, 23.0)","(16.0, 18.0, 17.27777777777778)"
09-01-2023 18:18:03.606249,"(4.6, 6.8, 6.65)","(2.6, 3.2, 3.1742857142857144)","(14.0, 22.0, 21.217391304347828)","(3.9, 4.8, 4.6499999999999995)","(4.8, 6.0, 5.976470588235294)","(16.0, 24.0, 23.0)","(16.0, 17.5, 17.27777777777778)"
09-01-2023 18:18:04.591296,"(4.6, 6.8, 6.672727272727273)","(2.6, 3.2, 3.1853658536585368)","(14.0, 22.0, 21.217391304347828)","(3.9, 4.8, 4.786666666666666)","(4.8, 6.0, 5.925)","(16.0, 27.0, 26.0)","(16.0, 17.5, 16.8125)"
09-01-2023 18:18:05.571163,"(4.6, 6.8, 6.606896551724138)","(2.6, 3.2, 3.1767857142857143)","(14.0, 22.0, 21.181818181818183)","(3.9, 4.8, 4.716666666666667)","(4.8, 6.0, 5.98)","(16.0, 27.0, 25.0)","(16.0, 17.0, 16.6)"
09-01-2023 18:18:06.626904,"(4.6, 6.8, 6.909375)","(2.6, 3.2, 3.175109170305677)","(14.0, 22.0, 21.181818181818183)","(3.9, 4.8, 4.699999999999999)","(4.8, 6.0, 5.982608695652174)","(16.0, 27.0, 24.545454545454547)","(16.0, 17.5, 16.6)"
09-01-2023 18:18:07.706690,"(4.6, 7.0, 6.925)","(2.6, 3.15, 3.1449197860962568)","(14.0, 22.0, 21.181818181818183)","(3.9, 4.8, 4.733333333333333)","(4.8, 6.0, 5.9714285714285715)","(16.0, 27.0, 24.214285714285715)","(15.0, 17.5, 16.583333333333332)"
09-01-2023 18:18:08.792789,"(4.6, 7.0, 6.970731707317073)","(2.6, 3.15, 3.1481203007518794)","(14.0, 22.0, 21.181818181818183)","(3.9, 4.8, 4.666666666666666)","(4.8, 6.0, 5.853846153846154)","(16.0, 27.0, 24.4)","(15.0, 17.0, 16.41176470588235)"
09-01-2023 18:18:09.822517,"(4.6, 7.2, 7.1054545454545455)","(2.6, 3.2, 3.1620879120879124)","(14.0, 22.0, 21.04)","(3.9, 4.8, 4.6952380952380945)","(4.8, 5.9, 5.805263157894737)","(16.0, 27.0, 24.4)","(15.0, 17.0, 16.725806451612904)"
09-01-2023 18:18:10.918859,"(4.6, 7.2, 7.1169811320754715)","(2.6, 3.2, 3.1620879120879124)","(15.0, 22.0, 21.04)","(3.9, 4.8, 4.616666666666666)","(4.8, 5.9, 5.7444444444444445)","(17.0, 27.0, 24.4)","(15.0, 17.0, 16.725806451612904)"
09-01-2023 18:18:11.989892,"(4.6, 7.2, 7.1169811320754715)","(2.6, 3.2, 3.1620879120879124)","(15.0, 22.0, 21.130434782608695)","(3.9, 4.8, 4.616666666666666)","(4.8, 5.9, 5.7444444444444445)","(17.0, 27.0, 24.4)","(15.0, 17.0, 16.685185185185187)"
09-01-2023 18:18:13.069189,"(4.6, 7.2, 7.1169811320754715)","(2.6, 3.2, 3.1620879120879124)","(15.0, 22.0, 21.3)","(3.9, 4.8, 4.678260869565217)","(4.8, 5.9, 5.783333333333333)","(17.0, 27.0, 24.4)","(15.0, 17.0, 16.613636363636363)"
09-01-2023 18:18:14.170544,"(4.6, 7.0, 6.922580645161291)","(2.6, 3.2, 3.158682634730539)","(15.0, 22.0, 21.3)","(3.9, 4.8, 4.666666666666666)","(4.8, 5.9, 5.766666666666667)","(17.0, 27.0, 24.5625)","(15.0, 17.0, 16.66)"
09-01-2023 18:18:15.167172,"(4.6, 7.0, 6.922580645161291)","(2.6, 3.2, 3.158682634730539)","(15.0, 22.0, 21.066666666666666)","(3.9, 4.8, 4.666666666666666)","(4.8, 5.8, 5.7555555555555555)","(17.0, 27.0, 24.5625)","(15.0, 17.0, 16.685185185185187)"
09-01-2023 18:18:16.282561,"(4.6, 7.0, 6.907692307692308)","(2.6, 3.2, 3.158682634730539)","(15.0, 22.0, 21.3)","(3.9, 4.8, 4.63076923076923)","(4.8, 5.8, 5.98955223880597)","(17.0, 27.0, 24.375)","(15.0, 17.0, 16.613636363636363)"
09-01-2023 18:18:17.309843,"(4.6, 7.2, 7.116279069767442)","(2.6, 3.15, 3.1445454545454545)","(15.0, 22.0, 21.3)","(3.9, 4.7, 4.570833333333334)","(4.8, 6.2, 6.057142857142857)","(17.0, 27.0, 24.41176470588235)","(15.0, 17.0, 16.6875)"
09-01-2023 18:18:18.432871,"(4.6, 7.2, 7.126666666666667)","(2.6, 3.15, 3.1470588235294117)","(15.0, 22.0, 21.130434782608695)","(3.9, 4.7, 4.541935483870968)","(4.8, 6.2, 6.021052631578947)","(17.0, 25.0, 24.0)","(15.0, 17.0, 17.944444444444443)"
09-01-2023 18:18:19.588865,"(4.6, 7.2, 7.1461538461538465)","(2.6, 3.15, 3.0605263157894735)","(15.0, 22.0, 21.074074074074073)","(3.9, 4.7, 4.980124223602484)","(4.8, 6.2, 5.927272727272727)","(17.0, 25.0, 23.428571428571427)","(15.0, 18.5, 17.59090909090909)"
09-01-2023 18:18:20.732461,"(4.6, 7.0, 6.933333333333334)","(2.6, 3.05, 3.0710526315789473)","(15.0, 22.0, 21.074074074074073)","(3.9, 5.0, 4.978048780487805)","(4.8, 6.0, 6.132450331125828)","(17.0, 24.0, 23.36)","(15.0, 18.5, 17.59090909090909)"
09-01-2023 18:18:21.910084,"(4.6, 7.0, 6.904)","(2.6, 3.1, 3.0722222222222224)","(15.0, 22.0, 21.074074074074073)","(3.9, 5.0, 4.978048780487805)","(4.8, 6.2, 6.147183098591549)","(17.0, 24.0, 23.511111111111113)","(15.0, 18.5, 17.59090909090909)"
09-01-2023 18:18:22.995311,"(4.6, 7.0, 6.904)","(2.6, 3.1, 3.0722222222222224)","(15.0, 22.0, 21.074074074074073)","(3.9, 5.0, 4.978048780487805)","(4.8, 6.2, 6.114772727272728)","(17.0, 24.0, 23.511111111111113)","(15.0, 18.5, 17.59090909090909)"
09-01-2023 18:18:24.113325,"(4.6, 7.0, 6.93)","(2.6, 3.1, 3.072222222222222)","(15.0, 22.0, 21.074074074074073)","(3.9, 5.0, 4.947643979057592)","(4.8, 6.2, 5.997402597402598)","(17.0, 24.0, 23.333333333333332)","(15.0, 18.5, 17.38888888888889)"
09-01-2023 18:18:25.404528,"(4.6, 7.4, 7.358620689655173)","(2.6, 3.05, 3.032142857142857)","(15.0, 22.0, 21.204545454545453)","(3.9, 5.0, 4.956069364161849)","(4.8, 6.2, 6.007142857142857)","(17.0, 24.0, 23.333333333333332)","(15.0, 18.5, 17.166666666666668)"
09-01-2023 18:18:26.523283,"(4.6, 7.4, 7.358620689655173)","(2.6, 3.05, 3.032142857142857)","(15.0, 22.0, 21.204545454545453)","(3.9, 5.0, 4.95421686746988)","(4.8, 6.2, 6.007142857142857)","(17.0, 24.0, 23.333333333333332)","(15.0, 18.5, 17.166666666666668)"
09-01-2023 18:18:27.660363,"(4.6, 7.6, 7.392)","(2.6, 3.05, 3.029166666666667)","(15.0, 22.0, 21.204545454545453)","(3.9, 5.0, 4.955)","(4.8, 6.2, 6.003125000000001)","(17.0, 24.0, 23.333333333333332)","(15.0, 18.5, 16.96153846153846)"
09-01-2023 18:18:28.783220,"(4.6, 7.6, 7.318918918918919)","(2.6, 3.05, 3.0191666666666666)","(15.0, 22.0, 21.166666666666668)","(3.9, 5.0, 4.959477124183007)","(4.8, 6.2, 6.164000000000001)","(17.0, 24.0, 23.32)","(15.0, 18.5, 16.681818181818183)"
09-01-2023 18:18:29.943013,"(4.6, 7.6, 7.311111111111111)","(2.6, 3.05, 3.0191666666666666)","(15.0, 22.0, 21.3)","(3.9, 5.0, 4.951388888888889)","(4.8, 6.2, 6.089795918367347)","(17.0, 24.0, 23.32)","(15.0, 18.5, 17.4)"
09-01-2023 18:18:31.166312,"(4.6, 7.6, 7.28)","(2.6, 3.05, 3.0125)","(15.0, 22.0, 21.3)","(3.9, 5.0, 4.951388888888889)","(4.8, 6.2, 6.089795918367347)","(17.0, 24.0, 22.89189189189189)","(15.0, 17.5, 16.7)"
09-01-2023 18:18:32.293114,"(4.6, 7.6, 7.28)","(2.6, 3.05, 3.0125)","(15.0, 22.0, 21.3)","(3.9, 5.0, 4.9602941176470585)","(4.8, 6.2, 6.08)","(17.0, 23.0, 22.757575757575758)","(15.0, 17.5, 16.9)"
09-01-2023 18:18:33.403068,"(4.8, 7.6, 7.294117647058823)","(2.6, 3.05, 2.9920987654320985)","(15.0, 22.0, 21.238095238095237)","(3.9, 5.0, 4.945714285714286)","(4.8, 6.2, 5.997058823529412)","(17.0, 23.0, 20.88888888888889)","(15.0, 17.5, 16.97826086956522)"
09-01-2023 18:18:34.443091,"(4.8, 7.6, 7.276190476190476)","(2.6, 3.05, 2.9912345679012344)","(15.0, 22.0, 21.238095238095237)","(3.9, 5.0, 4.952500000000001)","(4.8, 6.2, 5.997058823529412)","(17.0, 22.0, 21.444444444444443)","(15.0, 17.5, 16.97826086956522)"
09-01-2023 18:18:35.453167,"(4.8, 7.6, 7.276190476190476)","(2.6, 3.05, 3.00875)","(15.0, 22.0, 21.238095238095237)","(3.9, 5.0, 4.952500000000001)","(4.8, 6.2, 5.978571428571429)","(17.0, 22.0, 21.88888888888889)","(15.0, 17.5, 16.97826086956522)"
09-01-2023 18:18:36.514386,"(4.8, 7.6, 7.26530612244898)","(2.6, 3.05, 2.9915533980582523)","(15.0, 22.0, 21.238095238095237)","(3.9, 5.0, 4.9)","(4.8, 6.2, 5.997058823529412)","(17.0, 23.0, 22.3)","(15.0, 17.5, 16.97826086956522)"
09-01-2023 18:18:37.626821,"(4.8, 7.6, 7.276190476190476)","(2.6, 3.05, 2.9939999999999998)","(15.0, 22.0, 21.272727272727273)","(3.9, 4.9, 4.954054054054054)","(4.8, 6.2, 5.997058823529412)","(17.0, 23.0, 21.842105263157894)","(15.0, 17.5, 16.934782608695652)"
09-01-2023 18:18:38.736976,"(4.8, 7.2, 6.948571428571428)","(2.6, 3.05, 3.007594936708861)","(15.0, 22.0, 21.0)","(3.9, 5.0, 4.946153846153846)","(4.8, 6.2, 5.88)","(17.0, 23.0, 21.8)","(15.0, 17.5, 16.72222222222222)"
09-01-2023 18:18:39.924809,"(4.8, 7.8, 7.756363636363636)","(2.6, 3.0, 2.9875)","(15.0, 22.0, 20.0)","(3.9, 5.0, 4.948235294117647)","(4.8, 5.9, 5.908695652173913)","(17.0, 23.0, 21.842105263157894)","(15.0, 17.5, 16.735294117647058)"
09-01-2023 18:18:41.042069,"(4.8, 7.8, 7.626086956521739)","(2.6, 3.05, 3.0034722222222223)","(15.0, 20.0, 19.98148148148148)","(3.9, 5.0, 4.9675)","(4.8, 6.0, 5.982857142857143)","(17.0, 23.0, 21.307692307692307)","(15.0, 17.5, 16.98)"
09-01-2023 18:18:42.209501,"(5.0, 7.4, 7.25)","(2.6, 3.05, 3.0107142857142857)","(15.0, 20.0, 19.977272727272727)","(4.0, 5.0, 4.9675)","(5.0, 6.2, 5.957894736842105)","(17.0, 23.0, 21.307692307692307)","(14.0, 17.5, 16.98)"
09-01-2023 18:18:43.528507,"(5.0, 7.4, 7.2153846153846155)","(2.6, 3.05, 3.011392405063291)","(15.0, 20.0, 20.61904761904762)","(4.0, 5.0, 4.953488372093023)","(5.0, 6.2, 5.816666666666666)","(17.0, 23.0, 21.77777777777778)","(14.0, 17.5, 16.98)"
09-01-2023 18:18:44.727443,"(5.0, 7.4, 7.28)","(2.6, 3.05, 3.003787878787879)","(15.0, 21.0, 22.833333333333332)","(4.0, 5.0, 4.954022988505747)","(5.0, 6.2, 5.929411764705883)","(17.0, 23.0, 21.307692307692307)","(14.0, 17.5, 16.98)"
09-01-2023 18:18:46.082761,"(5.0, 7.6, 7.56)","(2.6, 3.05, 3.0)","(15.0, 23.0, 22.833333333333332)","(4.0, 5.0, 4.954022988505747)","(5.0, 6.0, 5.908695652173913)","(17.0, 23.0, 21.307692307692307)","(14.0, 17.5, 16.98)"
09-01-2023 18:18:47.166104,"(5.0, 7.6, 7.542857142857143)","(2.6, 3.0, 2.992857142857143)","(15.0, 23.0, 22.833333333333332)","(4.0, 5.0, 4.954022988505747)","(5.0, 6.0, 5.908695652173913)","(17.0, 23.0, 21.77777777777778)","(14.0, 17.5, 16.98)"
