,Bow Six,Arrogant Benji,Blue Zeal,Sketchy Combat,Emas One,Uno Shelby,Tommy Tuna,Five Mile Rose
05-01-2023 17:16:53.743648,"(7.0, 10.0, 9.466666666666667)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.992307692307692)","(6.0, 11.0, 10.304347826086957)","(91.0, 310.0, 238.0)","(15.0, 60.0, 57.23076923076923)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.05)"
05-01-2023 17:16:54.927157,"(7.0, 9.8, 9.725000000000001)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.992307692307692)","(6.0, 11.0, 10.304347826086957)","(91.0, 310.0, 238.0)","(15.0, 60.0, 57.23076923076923)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.0521739130434784)"
05-01-2023 17:16:56.100802,"(7.0, 9.6, 9.415384615384616)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.541666666666666)","(91.0, 310.0, 238.0)","(15.0, 60.0, 56.888888888888886)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.0521739130434784)"
05-01-2023 17:16:57.328934,"(7.0, 9.6, 9.50909090909091)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.464285714285714)","(91.0, 310.0, 238.0)","(15.0, 60.0, 56.888888888888886)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.0521739130434784)"
05-01-2023 17:16:58.574977,"(7.0, 9.6, 9.516666666666666)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.541666666666666)","(91.0, 310.0, 238.0)","(15.0, 60.0, 51.666666666666664)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.0521739130434784)"
05-01-2023 17:16:59.802680,"(7.0, 9.6, 9.516666666666666)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.592592592592592)","(91.0, 310.0, 238.0)","(15.0, 60.0, 62.85714285714286)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.0521739130434784)"
05-01-2023 17:17:01.028676,"(7.0, 9.6, 9.516666666666666)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.592592592592592)","(91.0, 310.0, 215.71428571428572)","(15.0, 65.0, 62.30769230769231)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.0521739130434784)"
05-01-2023 17:17:02.296556,"(7.0, 9.4, 9.333333333333334)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.592592592592592)","(91.0, 310.0, 215.71428571428572)","(15.0, 70.0, 65.34482758620689)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.0521739130434784)"
05-01-2023 17:17:03.444709,"(7.0, 9.8, 9.5)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.592592592592592)","(91.0, 310.0, 207.14285714285714)","(15.0, 70.0, 65.34482758620689)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.048)"
05-01-2023 17:17:04.610666,"(7.0, 9.8, 9.371428571428572)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.592592592592592)","(91.0, 310.0, 207.14285714285714)","(15.0, 70.0, 65.34482758620689)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.048)"
05-01-2023 17:17:05.676278,"(7.0, 9.6, 9.466666666666667)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.592592592592592)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 65.34482758620689)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.048)"
05-01-2023 17:17:06.801480,"(7.0, 9.8, 9.5)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.592592592592592)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 65.34482758620689)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.048)"
05-01-2023 17:17:07.935437,"(7.0, 9.6, 9.299999999999999)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.695652173913043)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 65.34482758620689)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.048)"
05-01-2023 17:17:09.162287,"(7.0, 9.6, 9.3)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.695652173913043)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 65.34482758620689)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.048)"
05-01-2023 17:17:10.386478,"(7.0, 9.6, 9.257142857142856)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.695652173913043)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 65.5)","(3.8, 4.9, 4.861111111111112)","(2.9, 3.1, 3.048)"
05-01-2023 17:17:11.578043,"(7.0, 9.6, 9.257142857142856)","(21.0, 32.0, 30.157894736842106)","(4.2, 5.0, 4.9393939393939394)","(6.0, 11.0, 10.695652173913043)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 65.5)","(3.8, 4.9, 4.869565217391305)","(2.9, 3.1, 3.0375)"
05-01-2023 17:17:12.694503,"(7.0, 9.6, 9.425)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.922448979591836)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.9, 4.869565217391305)","(2.9, 3.1, 3.0375)"
05-01-2023 17:17:13.838357,"(7.0, 9.6, 9.425)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.922448979591836)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.9, 4.869565217391305)","(2.9, 3.1, 3.0375)"
05-01-2023 17:17:15.007422,"(7.0, 9.6, 9.425)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.922448979591836)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.9, 4.869565217391305)","(2.9, 3.1, 3.0375)"
05-01-2023 17:17:16.209277,"(7.0, 9.6, 9.533333333333333)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.930434782608695)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.9, 4.855)","(2.9, 3.1, 3.0310344827586206)"
05-01-2023 17:17:17.378143,"(7.0, 9.8, 9.700000000000001)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.930434782608695)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.9, 4.855)","(2.9, 3.1, 3.0310344827586206)"
05-01-2023 17:17:18.566264,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.948837209302326)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.9, 4.855)","(2.9, 3.1, 3.033333333333333)"
05-01-2023 17:17:19.729818,"(7.0, 9.8, 9.533333333333333)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.948837209302326)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.9, 4.855)","(2.9, 3.1, 3.055555555555556)"
05-01-2023 17:17:20.928420,"(7.0, 9.6, 9.333333333333332)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.941666666666666)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.9, 4.790909090909091)","(2.9, 3.1, 3.055555555555556)"
05-01-2023 17:17:22.145468,"(7.0, 9.6, 9.466666666666667)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 5.011111111111111)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.8, 4.758333333333333)","(2.9, 3.1, 3.055555555555556)"
05-01-2023 17:17:23.335001,"(7.0, 9.8, 9.68)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.1, 5.02)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.8, 4.758333333333333)","(2.9, 3.1, 3.055555555555556)"
05-01-2023 17:17:24.568131,"(7.0, 9.4, 9.377777777777778)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.1, 5.02)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.8, 4.758333333333333)","(2.9, 3.1, 3.055555555555556)"
05-01-2023 17:17:25.843587,"(7.0, 9.4, 9.377777777777778)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.1, 5.02)","(6.0, 11.0, 10.617647058823529)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.8, 4.758333333333333)","(2.9, 3.1, 3.055555555555556)"
05-01-2023 17:17:27.026350,"(7.0, 9.4, 9.371428571428572)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.1, 5.01304347826087)","(6.0, 11.0, 10.666666666666666)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.8, 4.758333333333333)","(2.9, 3.1, 3.055555555555556)"
05-01-2023 17:17:28.292011,"(7.0, 9.4, 9.355555555555556)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.1, 4.996296296296296)","(6.0, 11.0, 10.882352941176471)","(91.0, 310.0, 181.42857142857142)","(15.0, 70.0, 64.42857142857143)","(3.8, 4.8, 4.758333333333333)","(2.9, 3.1, 3.0531249999999996)"
05-01-2023 17:17:29.508989,"(7.0, 9.4, 9.355555555555556)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.1, 4.965)","(6.5, 11.0, 10.823529411764707)","(101.0, 310.0, 181.42857142857142)","(21.0, 70.0, 64.42857142857143)","(3.8, 4.8, 4.769565217391304)","(2.6, 3.1, 2.9625961538461536)"
05-01-2023 17:17:30.750165,"(7.0, 9.6, 9.563636363636363)","(21.0, 32.0, 30.25)","(4.2, 5.0, 4.9125)","(6.5, 11.0, 10.823529411764707)","(101.0, 310.0, 181.42857142857142)","(21.0, 70.0, 64.42857142857143)","(3.8, 4.8, 4.733333333333333)","(2.6, 3.05, 2.9670967741935486)"
05-01-2023 17:17:31.918096,"(7.0, 9.8, 9.753846153846155)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.9071428571428575)","(6.5, 11.5, 10.78125)","(101.0, 310.0, 181.42857142857142)","(21.0, 70.0, 64.16666666666667)","(3.8, 4.8, 4.715)","(2.6, 2.98, 2.98)"
05-01-2023 17:17:33.060461,"(7.0, 9.8, 9.600000000000001)","(21.0, 32.0, 30.333333333333332)","(4.2, 5.0, 4.9071428571428575)","(6.5, 11.5, 10.78125)","(101.0, 310.0, 181.42857142857142)","(21.0, 70.0, 64.16666666666667)","(3.8, 4.8, 4.727777777777778)","(2.6, 3.0, 3.0128205128205128)"
05-01-2023 17:17:34.237654,"(7.0, 9.8, 9.76842105263158)","(21.0, 36.0, 35.32258064516129)","(4.2, 4.8, 4.616666666666666)","(6.5, 11.5, 11.271739130434783)","(101.0, 310.0, 181.42857142857142)","(21.0, 70.0, 60.666666666666664)","(3.8, 4.8, 4.727777777777778)","(2.6, 3.05, 3.090909090909091)"
05-01-2023 17:17:35.379107,"(7.0, 10.0, 9.625)","(21.0, 36.0, 35.32258064516129)","(3.8, 4.7, 4.6375)","(7.0, 11.5, 11.304878048780488)","(101.0, 310.0, 186.0)","(21.0, 70.0, 66.0)","(3.9, 4.8, 4.727777777777778)","(2.6, 3.1, 3.0652173913043477)"
05-01-2023 17:17:36.558858,"(7.0, 9.6, 9.475)","(21.0, 36.0, 35.32258064516129)","(3.8, 4.7, 4.6375)","(7.0, 11.5, 11.290697674418604)","(101.0, 290.0, 186.0)","(21.0, 70.0, 66.5625)","(3.9, 4.8, 4.65)","(2.6, 3.1, 3.0736842105263156)"
05-01-2023 17:17:37.724243,"(7.0, 9.6, 9.459999999999999)","(21.0, 36.0, 34.6)","(3.8, 4.7, 4.425000000000001)","(7.0, 11.5, 11.304347826086957)","(101.0, 290.0, 186.0)","(21.0, 70.0, 66.5625)","(3.9, 4.7, 4.63076923076923)","(2.6, 3.1, 3.1366666666666667)"
05-01-2023 17:17:38.959397,"(7.0, 9.6, 9.488888888888889)","(21.0, 36.0, 34.6)","(3.8, 4.5, 4.425000000000001)","(7.0, 11.5, 11.304347826086957)","(101.0, 290.0, 186.0)","(21.0, 70.0, 66.5625)","(3.9, 4.7, 4.721212121212121)","(2.6, 3.15, 3.118181818181818)"
05-01-2023 17:17:40.308101,"(7.0, 9.6, 9.516666666666666)","(21.0, 36.0, 34.6)","(3.8, 4.5, 4.3673913043478265)","(7.0, 11.5, 11.290322580645162)","(101.0, 290.0, 186.0)","(21.0, 70.0, 66.5625)","(3.9, 4.8, 4.7155555555555555)","(2.6, 3.15, 3.148979591836735)"
05-01-2023 17:17:41.617686,"(7.0, 9.6, 9.5)","(21.0, 36.0, 34.6)","(3.8, 4.4, 4.2956521739130435)","(7.0, 11.5, 11.308823529411764)","(101.0, 290.0, 186.0)","(21.0, 70.0, 66.7741935483871)","(3.9, 4.8, 4.7155555555555555)","(2.6, 3.2, 3.188775510204082)"
05-01-2023 17:17:42.880226,"(7.0, 9.8, 9.742857142857144)","(21.0, 36.0, 34.55882352941177)","(3.8, 4.3, 4.359574468085107)","(7.0, 11.5, 11.323076923076924)","(101.0, 290.0, 186.0)","(21.0, 70.0, 66.7741935483871)","(3.9, 4.8, 4.7155555555555555)","(2.6, 3.25, 3.2)"
05-01-2023 17:17:44.117074,"(7.0, 9.6, 9.566666666666666)","(21.0, 36.0, 32.5)","(3.7, 4.4, 4.359574468085107)","(7.0, 11.5, 11.323076923076924)","(101.0, 290.0, 200.0)","(21.0, 70.0, 66.7741935483871)","(3.8, 4.8, 4.7155555555555555)","(2.7, 3.25, 3.196938775510204)"
05-01-2023 17:17:45.338589,"(7.0, 9.8, 9.666666666666668)","(21.0, 36.0, 32.5)","(3.7, 4.4, 4.359574468085107)","(7.0, 11.5, 11.323076923076924)","(101.0, 280.0, 200.0)","(21.0, 70.0, 66.7741935483871)","(3.8, 4.8, 4.586666666666666)","(2.7, 3.25, 3.192222222222222)"
05-01-2023 17:17:46.487268,"(7.0, 10.0, 9.966666666666667)","(21.0, 36.0, 34.76470588235294)","(3.7, 4.4, 4.351282051282052)","(7.0, 11.5, 11.330882352941176)","(101.0, 280.0, 200.0)","(21.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.615555555555556)","(2.7, 3.25, 3.207777777777778)"
05-01-2023 17:17:47.576024,"(7.0, 9.8, 9.700000000000001)","(21.0, 36.0, 34.76470588235294)","(3.6, 4.4, 4.3525)","(7.5, 11.5, 11.330882352941176)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.7, 4.615555555555556)","(2.7, 3.25, 3.207777777777778)"
05-01-2023 17:17:48.702609,"(7.0, 9.6, 9.457142857142857)","(21.0, 36.0, 34.76470588235294)","(3.6, 4.4, 4.3525)","(7.5, 11.5, 11.330882352941176)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.7, 4.63)","(2.7, 3.25, 3.207777777777778)"
05-01-2023 17:17:49.831526,"(7.0, 9.6, 9.457142857142857)","(21.0, 36.0, 34.76470588235294)","(3.6, 4.4, 4.3525)","(7.5, 11.5, 11.330882352941176)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.7, 4.63)","(2.7, 3.25, 3.226086956521739)"
05-01-2023 17:17:50.974025,"(7.0, 9.6, 9.457142857142857)","(21.0, 36.0, 34.72727272727273)","(3.6, 4.4, 4.3525)","(7.5, 11.5, 11.368852459016393)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.7, 4.542857142857143)","(2.7, 3.25, 3.242857142857143)"
05-01-2023 17:17:52.149225,"(7.0, 9.6, 9.399999999999999)","(21.0, 36.0, 34.72727272727273)","(3.6, 4.4, 4.3525)","(7.5, 11.5, 11.368852459016393)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.54)","(2.7, 3.3, 3.2657894736842104)"
05-01-2023 17:17:53.312692,"(7.0, 9.6, 9.399999999999999)","(21.0, 36.0, 34.72727272727273)","(3.6, 4.4, 4.3525)","(7.5, 11.5, 11.368852459016393)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.54)","(2.7, 3.3, 3.2657894736842104)"
05-01-2023 17:17:54.559386,"(7.0, 9.8, 9.533333333333333)","(21.0, 36.0, 34.72727272727273)","(3.6, 4.5, 4.41764705882353)","(7.5, 11.5, 11.283783783783784)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.478260869565218)","(2.7, 3.3, 3.2490196078431373)"
05-01-2023 17:17:55.712574,"(7.0, 9.8, 9.5)","(21.0, 36.0, 34.72727272727273)","(3.6, 4.5, 4.398)","(7.5, 11.5, 11.326086956521738)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.5, 4.448648648648649)","(2.7, 3.3, 3.265217391304348)"
05-01-2023 17:17:56.879649,"(7.0, 9.8, 9.733333333333334)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.5, 4.417073170731707)","(7.5, 11.5, 11.326086956521738)","(91.0, 280.0, 200.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.5, 4.448648648648649)","(2.7, 3.3, 3.265217391304348)"
05-01-2023 17:17:58.063357,"(7.0, 10.0, 9.733333333333333)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.32)","(7.5, 11.5, 11.326086956521738)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.5, 4.435714285714286)","(2.7, 3.3, 3.2975)"
05-01-2023 17:17:59.231240,"(7.0, 10.5, 9.664285714285715)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.3254237288135595)","(7.5, 11.5, 11.38135593220339)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.5, 4.54516129032258)","(2.7, 3.35, 3.2975)"
05-01-2023 17:18:00.463142,"(7.0, 9.8, 9.5)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.321875)","(7.5, 11.5, 11.517857142857142)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.624444444444444)","(2.7, 3.35, 3.275)"
05-01-2023 17:18:01.659213,"(7.0, 9.4, 9.307692307692308)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.321875)","(7.5, 12.0, 11.517857142857142)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.7, 4.684615384615385)","(2.7, 3.3, 3.2685185185185186)"
05-01-2023 17:18:02.830014,"(7.5, 9.8, 9.476923076923077)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.321875)","(8.0, 12.0, 11.533333333333333)","(91.0, 280.0, 208.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.557575757575758)","(2.7, 3.3, 3.2758064516129033)"
05-01-2023 17:18:03.993504,"(7.5, 9.8, 9.533333333333333)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.314705882352942)","(8.0, 12.0, 11.533333333333333)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.557575757575758)","(2.7, 3.3, 3.27)"
05-01-2023 17:18:05.186149,"(7.5, 9.8, 9.450000000000001)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.314705882352942)","(8.0, 12.0, 11.533333333333333)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.557575757575758)","(2.7, 3.3, 3.2645833333333334)"
05-01-2023 17:18:06.410391,"(7.5, 9.8, 10.033333333333333)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.309375)","(8.0, 12.0, 11.533333333333333)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.560714285714285)","(2.7, 3.3, 3.2581395348837208)"
05-01-2023 17:18:07.642216,"(7.5, 10.5, 9.940000000000001)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.309375)","(8.0, 12.0, 11.621621621621621)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.491428571428571)","(2.7, 3.3, 3.248076923076923)"
05-01-2023 17:18:08.875595,"(7.5, 10.5, 9.940000000000001)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.4, 4.164864864864865)","(8.0, 12.0, 11.63013698630137)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.5, 4.553846153846154)","(2.7, 3.3, 3.276086956521739)"
05-01-2023 17:18:10.091387,"(7.5, 10.5, 9.940000000000001)","(21.0, 36.0, 34.55172413793103)","(3.6, 4.2, 4.16060606060606)","(8.0, 12.0, 11.63013698630137)","(91.0, 280.0, 258.8235294117647)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.57391304347826)","(2.7, 3.3, 3.306410256410256)"
05-01-2023 17:18:11.351504,"(7.5, 10.5, 9.77142857142857)","(21.0, 36.0, 34.4)","(3.6, 4.2, 4.158064516129032)","(8.0, 12.0, 11.63013698630137)","(91.0, 280.0, 240.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.5058823529411764)","(2.7, 3.35, 3.328333333333333)"
05-01-2023 17:18:12.563117,"(7.5, 10.5, 9.804545454545455)","(21.0, 36.0, 34.4)","(3.6, 4.2, 4.158064516129032)","(8.0, 12.0, 11.63013698630137)","(91.0, 280.0, 208.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.538461538461538)","(2.7, 3.35, 3.332608695652174)"
05-01-2023 17:18:13.777705,"(7.5, 9.8, 9.688888888888888)","(21.0, 36.0, 34.4)","(3.6, 4.2, 4.161764705882353)","(8.0, 12.0, 11.63013698630137)","(91.0, 280.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.5375)","(2.7, 3.35, 3.3185714285714285)"
05-01-2023 17:18:15.028487,"(7.5, 9.8, 9.618181818181819)","(21.0, 36.0, 34.4)","(3.6, 4.2, 4.161764705882353)","(8.0, 12.0, 11.63013698630137)","(91.0, 280.0, 227.5)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.548275862068965)","(2.7, 3.35, 3.3404255319148937)"
05-01-2023 17:18:16.193140,"(7.5, 9.8, 9.633333333333335)","(21.0, 36.0, 34.22222222222222)","(3.6, 4.2, 4.158333333333333)","(8.0, 12.0, 11.63013698630137)","(91.0, 280.0, 255.2941176470588)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.542105263157895)","(2.7, 3.4, 3.3404255319148937)"
05-01-2023 17:18:17.282986,"(7.5, 9.8, 9.633333333333335)","(21.0, 36.0, 34.4)","(3.6, 4.2, 4.158333333333333)","(8.0, 12.0, 11.55)","(91.0, 280.0, 255.2941176470588)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.554166666666666)","(2.7, 3.4, 3.3424242424242423)"
05-01-2023 17:18:18.381997,"(7.5, 11.0, 10.94767441860465)","(21.0, 36.0, 34.833333333333336)","(3.6, 4.2, 4.162)","(8.0, 12.0, 11.586666666666666)","(91.0, 280.0, 255.2941176470588)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.508333333333333)","(2.7, 3.35, 3.22962962962963)"
05-01-2023 17:18:19.578316,"(7.5, 10.0, 9.860000000000001)","(21.0, 42.0, 39.0)","(3.6, 4.2, 4.17906976744186)","(8.0, 12.0, 11.586666666666666)","(91.0, 280.0, 255.2941176470588)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.5095238095238095)","(2.7, 3.25, 3.269047619047619)"
05-01-2023 17:18:20.748179,"(7.5, 9.8, 9.72857142857143)","(21.0, 40.0, 39.55555555555556)","(3.5, 4.3, 4.1819277108433734)","(8.0, 12.0, 11.586666666666666)","(91.0, 280.0, 255.2941176470588)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.535)","(2.8, 3.3, 3.239655172413793)"
05-01-2023 17:18:21.899971,"(7.5, 10.0, 9.860000000000001)","(21.0, 40.0, 39.73913043478261)","(3.5, 4.3, 4.1819277108433734)","(8.0, 12.0, 11.586666666666666)","(91.0, 280.0, 255.2941176470588)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.509090909090909)","(2.8, 3.25, 3.2338235294117648)"
05-01-2023 17:18:23.079649,"(7.5, 10.5, 10.095238095238095)","(21.0, 38.0, 37.82608695652174)","(3.5, 4.3, 4.1819277108433734)","(8.0, 12.0, 11.586666666666666)","(91.0, 280.0, 255.2941176470588)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.509090909090909)","(2.8, 3.25, 3.2285714285714286)"
05-01-2023 17:18:24.240570,"(7.5, 11.0, 10.857142857142858)","(21.0, 38.0, 37.82608695652174)","(3.5, 4.3, 4.174698795180722)","(8.0, 12.0, 11.515625)","(91.0, 270.0, 253.75)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.552631578947368)","(2.8, 3.25, 3.19468085106383)"
05-01-2023 17:18:25.365652,"(7.5, 11.0, 10.73)","(21.0, 38.0, 37.89473684210526)","(3.5, 4.3, 4.165263157894737)","(8.0, 12.0, 11.586666666666666)","(91.0, 270.0, 253.75)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.552631578947368)","(2.8, 3.2, 3.222916666666667)"
05-01-2023 17:18:26.513667,"(7.5, 11.0, 10.38)","(21.0, 38.0, 37.89473684210526)","(3.5, 4.3, 4.1681318681318675)","(8.0, 12.0, 11.586666666666666)","(91.0, 270.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.537931034482758)","(2.8, 3.25, 3.1978260869565216)"
05-01-2023 17:18:27.640267,"(7.5, 11.0, 10.348837209302326)","(21.0, 38.0, 37.91304347826087)","(3.5, 4.3, 4.1681318681318675)","(8.0, 12.0, 11.586666666666666)","(91.0, 270.0, 190.0)","(26.0, 70.0, 66.7741935483871)","(3.8, 4.6, 4.537931034482758)","(2.8, 3.25, 3.1978260869565216)"
