,Super Swoop,Mr Freeze,Alpine Aviator,Imagine Howe,Geegee Lucky Jess,Incriminate,Iris West,Mariposa,Hermans Bells
07-12-2022 20:12:01.139821,"(51.0, 150.0, 125.0)","(4.8, 5.9, 5.812)","(6.0, 7.8, 7.5473684210526315)","(3.3, 4.3, 4.296428571428571)","(4.6, 5.6, 5.3999999999999995)","(18.0, 23.0, 20.571428571428573)","(15.0, 18.0, 17.6)","(6.5, 7.8, 7.752380952380952)","(19.0, 27.0, 24.6)"
07-12-2022 20:12:02.555072,"(51.0, 150.0, 130.0)","(4.8, 5.9, 5.825)","(6.0, 7.8, 7.633333333333334)","(3.3, 4.3, 4.296428571428571)","(4.6, 5.6, 5.449999999999999)","(18.0, 22.0, 20.133333333333333)","(15.0, 18.0, 17.818181818181817)","(6.5, 7.8, 7.76)","(19.0, 27.0, 24.53846153846154)"
07-12-2022 20:12:03.978046,"(51.0, 140.0, 130.0)","(4.8, 5.9, 5.793220338983051)","(6.0, 7.8, 7.633333333333334)","(3.3, 4.3, 4.296428571428571)","(4.6, 5.6, 5.449999999999999)","(18.0, 22.0, 19.8)","(15.0, 18.0, 17.9375)","(6.5, 7.8, 7.9)","(19.0, 27.0, 24.428571428571427)"
07-12-2022 20:12:05.401602,"(51.0, 140.0, 105.5)","(4.8, 5.9, 5.796551724137931)","(6.0, 7.8, 7.633333333333334)","(3.3, 4.3, 4.296428571428571)","(4.6, 5.6, 5.449999999999999)","(18.0, 20.0, 20.666666666666668)","(15.0, 18.5, 17.9375)","(6.5, 8.0, 7.925)","(19.0, 27.0, 24.428571428571427)"
07-12-2022 20:12:06.894710,"(51.0, 130.0, 110.0)","(4.8, 5.9, 5.777551020408163)","(6.0, 7.8, 7.633333333333334)","(3.3, 4.3, 4.379411764705883)","(4.4, 5.6, 5.449999999999999)","(17.0, 22.0, 20.666666666666668)","(15.0, 18.5, 17.9375)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.176470588235293)"
07-12-2022 20:12:08.247831,"(51.0, 130.0, 102.5)","(4.8, 5.9, 5.769565217391304)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.381081081081081)","(4.4, 5.6, 5.449999999999999)","(17.0, 21.0, 19.8)","(15.0, 18.5, 17.214285714285715)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.176470588235293)"
07-12-2022 20:12:09.655550,"(51.0, 120.0, 102.5)","(4.8, 5.9, 5.76595744680851)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.381081081081081)","(4.4, 5.6, 5.449999999999999)","(17.0, 20.0, 19.8)","(15.0, 18.5, 17.214285714285715)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.176470588235293)"
07-12-2022 20:12:11.151548,"(51.0, 120.0, 102.5)","(4.8, 5.9, 5.76595744680851)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.381081081081081)","(4.4, 5.6, 5.449999999999999)","(17.0, 20.0, 20.153846153846153)","(15.0, 18.5, 17.214285714285715)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.176470588235293)"
07-12-2022 20:12:12.476896,"(51.0, 110.0, 102.5)","(4.8, 5.9, 5.76595744680851)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.381081081081081)","(4.4, 5.6, 5.449999999999999)","(17.0, 22.0, 20.636363636363637)","(15.0, 18.5, 17.214285714285715)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.176470588235293)"
07-12-2022 20:12:13.855389,"(51.0, 110.0, 103.57142857142857)","(4.8, 5.9, 5.76595744680851)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.381081081081081)","(4.4, 5.6, 5.397826086956521)","(17.0, 21.0, 20.6)","(15.0, 18.5, 17.214285714285715)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.176470588235293)"
07-12-2022 20:12:15.238435,"(51.0, 150.0, 139.0)","(4.8, 5.9, 5.785454545454545)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.381081081081081)","(4.4, 5.6, 5.357575757575757)","(17.0, 21.0, 20.23076923076923)","(15.0, 18.5, 18.427419354838708)","(6.5, 8.0, 7.957142857142857)","(19.0, 27.0, 24.11111111111111)"
07-12-2022 20:12:16.645858,"(51.0, 140.0, 128.1578947368421)","(4.8, 5.9, 5.785454545454545)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.381081081081081)","(4.4, 5.4, 5.3500000000000005)","(17.0, 21.0, 20.285714285714285)","(14.0, 18.5, 18.450819672131146)","(6.5, 8.0, 7.957142857142857)","(19.0, 27.0, 24.11111111111111)"
07-12-2022 20:12:18.020038,"(51.0, 140.0, 132.05882352941177)","(4.8, 5.9, 5.785454545454545)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.379411764705883)","(4.4, 5.4, 5.3500000000000005)","(17.0, 21.0, 20.23076923076923)","(14.0, 18.5, 18.450819672131146)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.11111111111111)"
07-12-2022 20:12:19.434029,"(51.0, 130.0, 119.5)","(4.8, 5.9, 5.785454545454545)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.4, 4.478688524590164)","(4.4, 5.4, 5.32)","(17.0, 21.0, 20.23076923076923)","(14.0, 18.5, 18.3828125)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.11111111111111)"
07-12-2022 20:12:20.804049,"(51.0, 130.0, 119.5)","(4.8, 5.9, 5.785454545454545)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.6, 4.475)","(4.4, 5.4, 5.193939393939394)","(17.0, 21.0, 20.23076923076923)","(14.0, 18.5, 18.3828125)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.11111111111111)"
07-12-2022 20:12:22.242041,"(51.0, 120.0, 115.58823529411765)","(4.8, 5.9, 5.785454545454545)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.6, 4.422950819672131)","(4.4, 5.2, 5.193939393939394)","(17.0, 21.0, 20.23076923076923)","(14.0, 18.5, 18.3828125)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 24.636363636363637)"
07-12-2022 20:12:23.596422,"(51.0, 120.0, 106.25)","(4.8, 5.9, 5.793220338983051)","(6.0, 7.8, 7.716666666666667)","(3.3, 4.6, 4.4312499999999995)","(4.4, 5.2, 5.190476190476191)","(17.0, 21.0, 20.23076923076923)","(14.0, 18.5, 18.3828125)","(6.5, 8.0, 7.9625)","(19.0, 27.0, 25.428571428571427)"
07-12-2022 20:12:24.928968,"(51.0, 110.0, 106.25)","(4.8, 5.9, 5.793220338983051)","(6.0, 7.8, 7.716666666666667)","(3.5, 4.6, 4.4312499999999995)","(4.4, 5.2, 5.190476190476191)","(17.0, 21.0, 19.615384615384617)","(14.0, 18.5, 18.3828125)","(6.5, 8.0, 7.9625)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:26.283093,"(51.0, 110.0, 104.375)","(4.8, 5.9, 5.793220338983051)","(6.0, 7.8, 7.716666666666667)","(3.5, 4.6, 4.449999999999999)","(4.4, 5.2, 5.190476190476191)","(17.0, 20.0, 19.615384615384617)","(14.0, 18.5, 18.35)","(6.5, 8.0, 7.9714285714285715)","(19.0, 26.0, 24.11764705882353)"
07-12-2022 20:12:27.617083,"(51.0, 110.0, 106.53846153846153)","(4.8, 5.9, 5.793220338983051)","(6.0, 7.8, 7.7749999999999995)","(3.5, 4.6, 4.449999999999999)","(4.4, 5.2, 5.190476190476191)","(17.0, 20.0, 19.615384615384617)","(14.0, 18.5, 18.265625)","(6.5, 8.0, 7.9714285714285715)","(19.0, 26.0, 24.11764705882353)"
07-12-2022 20:12:28.904631,"(51.0, 110.0, 106.53846153846153)","(4.8, 5.9, 5.793220338983051)","(6.0, 7.8, 7.7749999999999995)","(3.5, 4.6, 4.449999999999999)","(4.4, 5.2, 5.190476190476191)","(17.0, 20.0, 19.5)","(14.0, 18.5, 18.24576271186441)","(6.5, 8.0, 7.968421052631579)","(19.0, 26.0, 24.11764705882353)"
07-12-2022 20:12:30.259707,"(51.0, 110.0, 106.53846153846153)","(4.8, 5.9, 5.793220338983051)","(6.0, 7.8, 7.7696969696969695)","(3.5, 4.6, 4.44)","(4.4, 5.2, 5.1937500000000005)","(17.0, 20.0, 19.166666666666668)","(14.0, 18.5, 18.24576271186441)","(6.5, 8.0, 7.957142857142857)","(19.0, 26.0, 24.11764705882353)"
07-12-2022 20:12:31.644998,"(51.0, 110.0, 106.53846153846153)","(4.8, 5.9, 5.79)","(6.0, 8.0, 7.7696969696969695)","(3.5, 4.6, 4.439130434782609)","(4.4, 5.2, 5.1937500000000005)","(17.0, 19.5, 19.318181818181817)","(14.0, 18.5, 18.24576271186441)","(6.5, 8.0, 7.957142857142857)","(19.0, 26.0, 24.11764705882353)"
07-12-2022 20:12:32.924599,"(51.0, 110.0, 106.78571428571428)","(4.8, 5.9, 5.79)","(6.0, 8.0, 7.7696969696969695)","(3.5, 4.6, 4.439130434782609)","(4.4, 5.2, 5.1937500000000005)","(17.0, 19.5, 19.318181818181817)","(14.0, 18.5, 18.24576271186441)","(6.5, 8.0, 7.957142857142857)","(19.0, 26.0, 24.11764705882353)"
07-12-2022 20:12:34.375704,"(51.0, 110.0, 106.53846153846153)","(4.8, 5.9, 5.79)","(6.0, 8.0, 7.683333333333333)","(3.5, 4.6, 4.439130434782609)","(4.4, 5.2, 5.194285714285715)","(17.0, 20.0, 19.464285714285715)","(14.0, 18.5, 18.24576271186441)","(6.5, 8.0, 7.973913043478261)","(19.0, 26.0, 24.11764705882353)"
07-12-2022 20:12:35.702826,"(61.0, 110.0, 106.53846153846153)","(4.8, 5.9, 5.79)","(6.5, 8.0, 7.683333333333333)","(3.5, 4.6, 4.439130434782609)","(4.4, 5.2, 5.193548387096774)","(17.0, 20.0, 19.464285714285715)","(14.0, 18.5, 18.03125)","(6.5, 8.0, 7.9)","(19.0, 26.0, 24.11764705882353)"
07-12-2022 20:12:37.076636,"(61.0, 110.0, 106.25)","(4.8, 5.9, 5.79)","(6.5, 8.0, 7.683333333333333)","(3.5, 4.6, 4.439130434782609)","(4.4, 5.2, 5.193333333333333)","(17.0, 20.0, 20.09090909090909)","(14.0, 18.5, 17.916666666666668)","(6.5, 8.0, 7.779487179487179)","(19.0, 26.0, 24.608695652173914)"
07-12-2022 20:12:38.437269,"(71.0, 160.0, 129.41176470588235)","(4.8, 5.9, 5.79)","(6.5, 8.0, 7.786666666666666)","(3.5, 4.6, 4.439130434782609)","(4.4, 5.2, 5.194117647058824)","(17.0, 21.0, 19.8125)","(14.0, 18.5, 17.333333333333332)","(6.5, 7.8, 7.777777777777778)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:39.829084,"(71.0, 150.0, 121.76470588235294)","(4.8, 5.9, 5.68)","(6.5, 8.0, 7.76)","(3.5, 4.6, 4.439130434782609)","(4.4, 5.2, 5.25)","(17.0, 20.0, 19.8125)","(14.0, 18.5, 17.763157894736842)","(6.5, 7.8, 7.552380952380952)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:41.262091,"(71.0, 150.0, 110.0)","(4.8, 5.9, 5.753333333333334)","(6.5, 8.0, 7.836363636363636)","(3.5, 4.6, 4.458064516129032)","(4.4, 5.3, 5.241666666666666)","(17.0, 20.0, 19.8125)","(14.0, 18.5, 17.379310344827587)","(6.5, 7.8, 7.505660377358491)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:42.623895,"(71.0, 150.0, 130.0)","(4.8, 5.9, 5.753333333333334)","(6.5, 8.0, 7.836363636363636)","(3.5, 4.6, 4.506382978723404)","(4.4, 5.3, 5.236363636363636)","(17.0, 20.0, 19.75)","(14.0, 18.0, 17.444444444444443)","(6.5, 7.8, 7.505660377358491)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:43.975153,"(71.0, 140.0, 116.66666666666667)","(4.8, 5.9, 5.753333333333334)","(6.5, 8.0, 7.836363636363636)","(3.5, 4.6, 4.5162790697674415)","(4.4, 5.3, 5.246153846153846)","(17.0, 20.0, 19.625)","(14.0, 18.0, 17.444444444444443)","(6.5, 7.8, 7.505660377358491)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:45.320607,"(71.0, 130.0, 116.66666666666667)","(4.8, 5.9, 5.753333333333334)","(6.5, 8.0, 7.742857142857143)","(3.5, 4.6, 4.492592592592593)","(4.4, 5.3, 5.257575757575758)","(17.0, 20.0, 19.625)","(14.0, 18.0, 17.444444444444443)","(6.5, 7.8, 7.505660377358491)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:46.663459,"(71.0, 130.0, 107.77777777777777)","(4.8, 5.9, 5.753333333333334)","(6.5, 8.0, 7.742857142857143)","(3.5, 4.5, 4.492592592592593)","(4.4, 5.3, 5.257575757575758)","(17.0, 20.0, 19.625)","(14.0, 18.0, 17.444444444444443)","(6.5, 7.8, 7.582857142857143)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:47.956667,"(71.0, 130.0, 107.77777777777777)","(4.8, 5.9, 5.753333333333334)","(6.5, 8.0, 7.742857142857143)","(3.5, 4.5, 4.490909090909091)","(4.4, 5.3, 5.246153846153846)","(17.0, 20.0, 19.625)","(14.0, 18.0, 17.444444444444443)","(6.5, 7.8, 7.588888888888889)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:49.205655,"(71.0, 100.0, 95.0)","(4.8, 5.9, 5.753333333333334)","(6.5, 8.0, 7.742857142857143)","(3.5, 4.5, 4.490909090909091)","(4.4, 5.3, 5.251724137931034)","(17.0, 20.0, 19.625)","(14.0, 18.0, 17.444444444444443)","(6.5, 7.8, 7.678260869565217)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:50.446342,"(71.0, 130.0, 111.81818181818181)","(4.8, 5.9, 5.7875000000000005)","(6.5, 8.0, 7.742857142857143)","(3.5, 4.5, 4.490909090909091)","(4.4, 5.3, 5.251724137931034)","(17.0, 20.0, 19.625)","(14.0, 18.0, 17.545454545454547)","(6.5, 7.8, 7.696296296296296)","(19.0, 26.0, 24.76923076923077)"
07-12-2022 20:12:51.710568,"(71.0, 130.0, 111.81818181818181)","(4.8, 5.9, 5.807692307692308)","(6.5, 8.0, 7.6952380952380945)","(3.5, 4.5, 4.533333333333333)","(4.4, 5.3, 5.253333333333333)","(17.0, 20.0, 19.5)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.683333333333333)","(19.0, 26.0, 23.333333333333332)"
07-12-2022 20:12:52.888730,"(71.0, 130.0, 120.0)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.52)","(4.4, 5.3, 5.253333333333333)","(17.0, 20.0, 19.25)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.683333333333333)","(19.0, 26.0, 23.333333333333332)"
07-12-2022 20:12:54.145400,"(71.0, 130.0, 111.81818181818181)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.546666666666667)","(4.4, 5.3, 5.233333333333333)","(17.0, 20.0, 19.25)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.7299999999999995)","(19.0, 26.0, 24.4)"
07-12-2022 20:12:55.424088,"(71.0, 110.0, 106.66666666666667)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.546666666666667)","(4.4, 5.3, 5.172727272727273)","(17.0, 20.0, 19.25)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.7299999999999995)","(19.0, 26.0, 24.4)"
07-12-2022 20:12:56.649368,"(71.0, 110.0, 101.11111111111111)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.546666666666667)","(4.4, 5.3, 5.172727272727273)","(17.0, 20.0, 19.5)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.7299999999999995)","(19.0, 26.0, 24.8)"
07-12-2022 20:12:58.027082,"(71.0, 110.0, 101.11111111111111)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.542857142857143)","(4.4, 5.3, 5.172727272727273)","(17.0, 20.0, 19.75)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.7299999999999995)","(19.0, 26.0, 24.8)"
07-12-2022 20:12:59.342368,"(71.0, 110.0, 101.11111111111111)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.542857142857143)","(4.4, 5.3, 5.172727272727273)","(17.0, 22.0, 19.6)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.7)","(19.0, 26.0, 24.8)"
07-12-2022 20:13:00.837053,"(71.0, 110.0, 100.0)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.542857142857143)","(4.4, 5.3, 5.2299999999999995)","(17.0, 20.0, 19.5)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.703448275862069)","(19.0, 26.0, 24.8)"
07-12-2022 20:13:02.156994,"(71.0, 110.0, 106.0)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.546153846153846)","(4.4, 5.3, 5.2299999999999995)","(17.0, 20.0, 19.263157894736842)","(14.0, 18.0, 17.166666666666668)","(6.5, 7.8, 7.6378378378378375)","(19.0, 26.0, 24.8)"
07-12-2022 20:13:03.496543,"(71.0, 110.0, 98.57142857142857)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.733333333333333)","(3.5, 4.6, 4.546153846153846)","(4.4, 5.3, 5.2299999999999995)","(17.0, 20.0, 19.25)","(14.0, 18.0, 17.666666666666668)","(6.5, 7.8, 7.835)","(19.0, 26.0, 24.09090909090909)"
07-12-2022 20:13:04.933391,"(71.0, 110.0, 105.0)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.663157894736842)","(3.5, 4.6, 4.546153846153846)","(4.4, 5.3, 5.2299999999999995)","(17.0, 19.5, 19.41176470588235)","(14.0, 18.0, 17.666666666666668)","(6.5, 8.0, 7.835)","(19.0, 26.0, 24.0)"
07-12-2022 20:13:06.250221,"(71.0, 110.0, 105.0)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.663157894736842)","(3.6, 4.6, 4.646428571428571)","(4.4, 5.3, 5.2299999999999995)","(17.0, 19.5, 19.25)","(14.0, 18.0, 17.666666666666668)","(6.5, 8.0, 7.7625)","(19.0, 26.0, 24.0)"
07-12-2022 20:13:07.686578,"(71.0, 110.0, 105.0)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.663157894736842)","(3.6, 4.7, 4.655555555555556)","(4.4, 5.3, 5.2299999999999995)","(17.0, 19.5, 19.25)","(14.0, 18.0, 17.666666666666668)","(6.5, 8.0, 7.7625)","(19.0, 26.0, 24.0)"
07-12-2022 20:13:09.152089,"(71.0, 110.0, 105.0)","(4.8, 5.9, 5.855555555555556)","(6.5, 8.0, 7.663157894736842)","(3.6, 4.7, 4.655555555555556)","(4.4, 5.3, 5.19622641509434)","(17.0, 19.5, 18.7)","(14.0, 18.0, 17.666666666666668)","(6.5, 8.0, 7.805128205128205)","(19.0, 26.0, 23.736842105263158)"
07-12-2022 20:13:10.635119,"(71.0, 110.0, 97.5)","(4.8, 5.9, 5.852)","(6.5, 8.0, 7.858823529411765)","(3.6, 4.7, 4.67872340425532)","(4.4, 5.4, 5.19622641509434)","(17.0, 20.0, 19.142857142857142)","(14.0, 18.0, 17.666666666666668)","(6.5, 8.0, 7.805128205128205)","(19.0, 25.0, 23.8)"
07-12-2022 20:13:12.158928,"(71.0, 100.0, 95.0)","(4.8, 5.9, 5.852)","(6.5, 8.0, 7.858823529411765)","(3.6, 4.7, 4.6866666666666665)","(4.4, 5.4, 5.202)","(17.0, 20.0, 19.6)","(14.0, 18.0, 17.666666666666668)","(6.5, 8.0, 7.805128205128205)","(19.0, 25.0, 24.16)"
07-12-2022 20:13:13.501962,"(71.0, 100.0, 95.0)","(4.8, 5.9, 5.852)","(6.5, 8.0, 7.858823529411765)","(3.6, 4.7, 4.6866666666666665)","(4.4, 5.4, 5.275862068965517)","(17.0, 20.0, 19.9)","(14.0, 18.0, 17.6)","(6.5, 8.0, 7.8297297297297295)","(19.0, 25.0, 24.0)"
07-12-2022 20:13:14.846481,"(71.0, 100.0, 95.0)","(4.8, 5.9, 5.852)","(6.5, 8.0, 7.68)","(3.6, 4.7, 4.6866666666666665)","(4.4, 5.4, 5.275862068965517)","(17.0, 20.0, 19.467741935483872)","(14.0, 18.0, 17.6)","(6.5, 8.0, 7.8297297297297295)","(19.0, 25.0, 24.0)"
07-12-2022 20:13:16.322426,"(71.0, 100.0, 97.14285714285714)","(4.8, 5.9, 5.852)","(6.5, 8.0, 7.68)","(3.6, 4.7, 4.65)","(4.4, 5.4, 5.275862068965517)","(17.0, 21.0, 19.785714285714285)","(14.0, 18.0, 17.6)","(6.5, 8.0, 7.8297297297297295)","(19.0, 25.0, 24.0)"
07-12-2022 20:13:17.798947,"(71.0, 100.0, 95.0)","(4.8, 5.9, 5.858620689655173)","(6.5, 8.0, 7.76)","(3.6, 4.7, 4.65)","(4.4, 5.4, 5.275862068965517)","(17.0, 20.0, 20.352941176470587)","(14.0, 18.0, 17.6)","(6.5, 8.0, 7.748)","(19.0, 25.0, 23.393939393939394)"
07-12-2022 20:13:19.564818,"(71.0, 100.0, 106.66666666666667)","(4.8, 5.9, 5.858620689655173)","(6.5, 8.0, 7.76)","(3.6, 4.7, 4.666666666666667)","(4.4, 5.4, 5.215909090909091)","(17.0, 22.0, 20.29268292682927)","(14.0, 18.0, 17.6)","(6.5, 8.0, 7.748)","(19.0, 25.0, 24.85)"
07-12-2022 20:13:21.483078,"(71.0, 110.0, 98.57142857142857)","(4.8, 5.9, 5.676363636363636)","(6.5, 8.0, 7.76)","(3.6, 4.7, 4.666666666666667)","(4.4, 5.4, 5.215909090909091)","(17.0, 21.0, 20.5)","(14.0, 17.5, 17.25)","(6.5, 8.0, 7.748)","(19.0, 26.0, 23.415384615384614)"
07-12-2022 20:13:23.669256,"(71.0, 110.0, 98.57142857142857)","(4.8, 5.8, 5.667317073170731)","(6.5, 8.0, 7.76)","(3.6, 4.8, 4.789285714285715)","(4.4, 5.4, 5.215909090909091)","(17.0, 22.0, 20.384615384615383)","(14.0, 17.5, 17.1)","(6.5, 8.0, 7.748)","(19.0, 26.0, 24.303030303030305)"
07-12-2022 20:13:25.281840,"(71.0, 110.0, 98.57142857142857)","(4.8, 5.8, 5.679245283018868)","(6.5, 8.0, 7.76)","(3.6, 4.8, 4.797402597402598)","(4.4, 5.4, 5.215909090909091)","(17.0, 22.0, 20.5)","(14.0, 17.5, 16.966666666666665)","(6.5, 8.0, 7.748)","(19.0, 26.0, 24.486486486486488)"
07-12-2022 20:13:26.874630,"(71.0, 110.0, 98.57142857142857)","(4.8, 5.7, 5.67)","(6.5, 8.0, 7.76)","(3.6, 4.8, 4.797777777777777)","(4.4, 5.4, 5.225925925925925)","(17.0, 21.0, 20.875)","(14.0, 17.5, 16.833333333333332)","(6.5, 8.0, 7.676923076923077)","(19.0, 26.0, 24.303030303030305)"
07-12-2022 20:13:28.363236,"(71.0, 110.0, 105.0)","(4.8, 5.7, 5.67)","(6.5, 8.0, 7.68)","(3.6, 4.8, 4.797777777777777)","(4.4, 5.5, 5.33235294117647)","(16.0, 22.0, 20.666666666666668)","(14.0, 17.5, 15.952380952380953)","(6.5, 8.0, 7.6000000000000005)","(19.0, 26.0, 24.303030303030305)"
07-12-2022 20:13:29.730038,"(71.0, 120.0, 105.0)","(4.8, 5.7, 5.67)","(6.5, 8.0, 7.68)","(3.6, 4.8, 4.798165137614679)","(4.4, 5.5, 5.246666666666667)","(16.0, 21.0, 19.333333333333332)","(14.0, 16.0, 16.36842105263158)","(6.5, 8.0, 7.6000000000000005)","(19.0, 26.0, 24.486486486486488)"
07-12-2022 20:13:31.142741,"(71.0, 120.0, 107.5)","(4.8, 5.7, 5.67)","(6.5, 8.0, 7.68)","(3.6, 4.8, 4.822222222222222)","(4.4, 5.4, 5.262686567164179)","(16.0, 21.0, 19.25)","(14.0, 17.0, 15.91891891891892)","(6.5, 8.0, 7.72258064516129)","(19.0, 26.0, 24.78787878787879)"
07-12-2022 20:13:32.514302,"(71.0, 140.0, 112.5)","(4.8, 5.7, 5.67)","(6.5, 7.8, 7.4)","(3.6, 4.9, 4.866666666666667)","(4.4, 5.4, 5.262686567164179)","(16.0, 20.0, 19.25)","(14.0, 17.0, 15.714285714285714)","(6.5, 7.8, 7.633333333333333)","(19.0, 26.0, 25.096774193548388)"
07-12-2022 20:13:33.885774,"(71.0, 130.0, 107.5)","(4.8, 5.7, 5.627586206896551)","(6.5, 7.8, 7.566666666666666)","(3.6, 4.9, 4.931034482758621)","(4.4, 5.4, 5.277027027027027)","(16.0, 20.0, 19.4375)","(14.0, 16.0, 15.545454545454545)","(6.5, 7.8, 7.571428571428571)","(19.0, 26.0, 23.666666666666668)"
07-12-2022 20:13:35.228136,"(71.0, 120.0, 97.5)","(4.8, 5.7, 5.5910714285714285)","(6.5, 7.8, 7.610526315789474)","(3.6, 5.0, 4.938888888888889)","(4.4, 5.4, 5.277027027027027)","(16.0, 20.0, 19.714285714285715)","(14.0, 16.0, 15.333333333333334)","(6.5, 7.8, 7.630303030303031)","(19.0, 26.0, 23.75)"
07-12-2022 20:13:36.610140,"(71.0, 110.0, 100.625)","(4.8, 5.6, 5.5910714285714285)","(6.5, 7.8, 7.610526315789474)","(3.8, 5.0, 4.8717791411042946)","(4.4, 5.4, 5.277027027027027)","(16.0, 20.0, 19.636363636363637)","(14.0, 15.5, 14.944444444444445)","(6.5, 7.8, 7.630303030303031)","(19.0, 26.0, 24.318181818181817)"
07-12-2022 20:13:38.034444,"(61.0, 110.0, 100.625)","(4.8, 5.6, 5.582258064516129)","(6.5, 7.8, 7.610526315789474)","(3.8, 5.1, 4.8717791411042946)","(4.4, 5.4, 5.276190476190476)","(16.0, 20.0, 19.636363636363637)","(14.0, 15.5, 14.69047619047619)","(6.5, 7.8, 7.630303030303031)","(19.0, 25.0, 24.04)"
07-12-2022 20:13:39.793023,"(61.0, 100.0, 94.375)","(4.8, 5.6, 5.559259259259259)","(6.5, 7.8, 7.716923076923077)","(3.8, 5.1, 4.874050632911392)","(4.4, 5.4, 5.276190476190476)","(16.0, 20.0, 19.714285714285715)","(14.0, 15.5, 14.81081081081081)","(6.5, 7.8, 7.630303030303031)","(19.0, 25.0, 24.04)"
07-12-2022 20:13:41.128816,"(61.0, 100.0, 94.375)","(4.8, 5.6, 5.5864864864864865)","(6.5, 7.8, 7.693333333333333)","(3.8, 5.1, 4.962264150943396)","(4.4, 5.4, 5.311650485436893)","(16.0, 20.0, 19.94736842105263)","(14.0, 15.5, 14.352941176470589)","(6.5, 7.8, 7.684210526315789)","(19.0, 25.0, 24.04)"
07-12-2022 20:13:42.472684,"(61.0, 150.0, 105.0)","(4.8, 5.7, 5.5864864864864865)","(6.5, 7.8, 7.714285714285714)","(3.8, 5.0, 4.923076923076923)","(4.4, 5.4, 5.311650485436893)","(16.0, 20.0, 19.875)","(14.0, 14.5, 14.960526315789474)","(6.5, 7.8, 7.630303030303031)","(19.0, 25.0, 23.764705882352942)"
