,Miss Adobe,Ezra Blueblood,Diamond Harmony,Romeo,Trousseau,Mine Hunter,Taieri Taylee
10-01-2023 11:17:03.713215,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:04.600539,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:05.500487,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:06.434519,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:07.371316,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:08.347322,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:09.354037,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:10.389804,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:11.334333,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:12.358820,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:13.282682,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:14.241642,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:15.163519,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:16.070056,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:17.001492,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:17.917281,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:18.881175,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:19.828611,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:20.844288,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:21.824869,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:22.864223,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:23.903662,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:24.904507,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:25.926132,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:26.907349,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:27.875904,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:28.830463,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:29.737524,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:30.675282,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:17:31.570069,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 10.0, 6.987500000000001)"
10-01-2023 11:17:32.515288,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:33.489443,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:34.448335,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:35.471716,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:36.438939,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:37.460328,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:38.490199,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:39.493501,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:40.468029,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:41.420811,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:42.301279,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:43.193729,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:44.102148,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:45.040950,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:46.013622,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:47.023997,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:48.131757,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:49.196085,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:50.355267,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:51.506589,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 6.987500000000001)"
10-01-2023 11:17:52.535531,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:17:53.468153,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:17:54.362001,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:17:55.294209,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:17:56.231831,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:17:57.185489,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:17:58.159452,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:17:59.136237,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:00.145796,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:01.111607,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:02.087438,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:03.047644,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:03.952661,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:04.866344,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:05.784201,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:06.747087,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:07.691912,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:08.695405,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.0)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:09.670714,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 24.147058823529413)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:10.664434,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 17.75)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:11.636869,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 24.0, 17.75)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:12.587803,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 24.0, 17.75)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:13.506997,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 24.0, 18.25)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:14.383167,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:15.299945,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:16.238464,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:17.223983,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:18.197186,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.8, 7.228571428571429)"
10-01-2023 11:18:19.206866,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.8, 6.9125)"
10-01-2023 11:18:20.189428,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:21.158500,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:22.094150,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:23.095085,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:24.013243,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:24.974454,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:25.875986,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:26.828856,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:27.806819,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:28.796502,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:29.803657,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.9125)"
10-01-2023 11:18:30.890011,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 9.6, 6.384615384615384)"
10-01-2023 11:18:31.966729,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:18:33.030432,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 10.0, 6.384615384615384)"
10-01-2023 11:18:34.084273,"(3.7, 5.7, 4.9475)","(31.0, 340.0, 222.30769230769232)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 8.857142857142858)","(3.8, 7.4, 6.233333333333333)","(12.0, 25.0, 18.25)","(5.5, 10.0, 6.384615384615384)"
