,Daisys Fernando,Dana Bull,Stilton Freckle,Blazing Tokyo,Skedaddle Shelly,King Messy
09-01-2023 17:46:23.855055,"(4.8, 9.0, 8.95)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 38.0, 31.333333333333332)","(2.9, 4.1, 3.7818181818181817)"
09-01-2023 17:46:24.808169,"(4.8, 9.0, 8.95)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 38.0, 31.2)","(2.9, 4.1, 3.7818181818181817)"
09-01-2023 17:46:25.753231,"(4.8, 9.0, 8.95)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.7818181818181817)"
09-01-2023 17:46:26.658212,"(4.8, 9.0, 8.95)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.7818181818181817)"
09-01-2023 17:46:27.723789,"(4.8, 9.0, 8.95)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.7818181818181817)"
09-01-2023 17:46:28.797127,"(4.8, 9.0, 8.95)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.7818181818181817)"
09-01-2023 17:46:29.812161,"(4.8, 9.0, 8.95)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.7818181818181817)"
09-01-2023 17:46:30.971107,"(4.8, 9.0, 8.95)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.6846153846153844)"
09-01-2023 17:46:32.008242,"(4.8, 9.0, 8.666666666666666)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.6846153846153844)"
09-01-2023 17:46:32.976758,"(4.8, 9.0, 8.666666666666666)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.6846153846153844)"
09-01-2023 17:46:33.920741,"(4.8, 9.0, 8.666666666666666)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.6846153846153844)"
09-01-2023 17:46:34.892488,"(4.8, 9.0, 8.666666666666666)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.28)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.6846153846153844)"
09-01-2023 17:46:35.840831,"(4.8, 9.0, 8.666666666666666)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.28)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.6846153846153844)"
09-01-2023 17:46:36.744234,"(4.8, 9.0, 8.666666666666666)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.28)","(2.2, 2.28, 2.247457627118644)","(21.0, 36.0, 29.6)","(2.9, 4.1, 3.6846153846153844)"
09-01-2023 17:46:37.648800,"(4.8, 9.2, 8.31578947368421)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.2)","(2.2, 2.26, 2.18421052631579)","(21.0, 36.0, 29.6)","(2.9, 3.95, 3.8)"
09-01-2023 17:46:38.592234,"(4.8, 9.2, 8.15)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 9.959999999999999)","(2.2, 2.24, 2.167777777777778)","(21.0, 36.0, 29.6)","(2.9, 3.95, 3.8)"
09-01-2023 17:46:39.479406,"(4.8, 9.2, 8.48)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 9.959999999999999)","(2.2, 2.24, 2.1578947368421053)","(21.0, 36.0, 29.6)","(2.9, 3.95, 3.8)"
09-01-2023 17:46:40.461070,"(4.8, 9.2, 8.325)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.00909090909091)","(2.2, 2.24, 2.1721739130434785)","(21.0, 36.0, 29.6)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:41.369760,"(4.8, 9.2, 8.325)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.215789473684211)","(2.2, 2.24, 2.1721739130434785)","(21.0, 36.0, 29.6)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:42.342968,"(4.8, 9.2, 8.325)","(26.0, 55.0, 53.5625)","(5.0, 10.5, 10.215789473684211)","(2.2, 2.24, 2.186666666666667)","(21.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:43.314104,"(4.8, 9.4, 9.16)","(26.0, 55.0, 53.5625)","(5.0, 11.0, 10.4)","(2.2, 2.26, 2.18)","(21.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:44.223389,"(4.8, 9.6, 8.666666666666666)","(26.0, 55.0, 53.5625)","(5.0, 11.5, 10.584615384615384)","(2.2, 2.24, 2.18)","(21.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:45.169726,"(4.8, 9.6, 8.933333333333334)","(26.0, 55.0, 53.5625)","(5.0, 11.5, 10.8)","(2.2, 2.24, 2.1721739130434785)","(21.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:46.096082,"(4.8, 9.6, 8.933333333333334)","(26.0, 55.0, 53.5625)","(5.0, 11.5, 10.75)","(2.2, 2.24, 2.1721739130434785)","(21.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:47.025531,"(4.8, 9.6, 8.933333333333334)","(26.0, 55.0, 53.5625)","(5.0, 11.5, 10.75)","(2.2, 2.24, 2.1721739130434785)","(21.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:48.041683,"(4.8, 9.6, 9.054545454545455)","(26.0, 55.0, 50.15789473684211)","(5.0, 11.5, 10.947368421052632)","(2.2, 2.24, 2.1721739130434785)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:49.050602,"(4.8, 9.6, 9.054545454545455)","(26.0, 55.0, 38.2)","(5.0, 11.5, 10.947368421052632)","(2.2, 2.24, 2.1721739130434785)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:50.077327,"(4.8, 9.6, 9.054545454545455)","(26.0, 55.0, 36.625)","(5.0, 11.5, 10.947368421052632)","(2.2, 2.24, 2.1721739130434785)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:51.091110,"(4.8, 9.6, 9.054545454545455)","(26.0, 55.0, 47.65)","(5.0, 11.5, 10.947368421052632)","(2.2, 2.24, 2.1425)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:52.043182,"(4.8, 9.6, 9.054545454545455)","(26.0, 55.0, 47.65)","(5.0, 11.5, 10.947368421052632)","(2.2, 2.24, 2.1425)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:52.963079,"(4.8, 9.6, 9.054545454545455)","(26.0, 55.0, 47.65)","(5.0, 11.5, 10.947368421052632)","(2.2, 2.24, 2.1425)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:53.864634,"(4.8, 9.6, 9.054545454545455)","(26.0, 55.0, 47.65)","(5.0, 11.5, 10.947368421052632)","(2.2, 2.22, 2.145)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.95, 3.9071428571428575)"
09-01-2023 17:46:54.773431,"(4.8, 9.6, 8.953846153846154)","(26.0, 55.0, 47.65)","(5.0, 11.5, 10.857142857142858)","(2.2, 2.22, 2.2158333333333333)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.71)"
09-01-2023 17:46:55.694785,"(4.8, 9.6, 8.953846153846154)","(26.0, 55.0, 47.65)","(5.0, 11.5, 10.857142857142858)","(2.2, 2.22, 2.217538461538462)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.71)"
09-01-2023 17:46:56.610692,"(4.8, 9.6, 8.953846153846154)","(26.0, 55.0, 47.65)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.217538461538462)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.71)"
09-01-2023 17:46:57.562572,"(4.8, 9.6, 8.953846153846154)","(26.0, 55.0, 47.65)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.215897435897436)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.71)"
09-01-2023 17:46:58.511637,"(4.8, 9.6, 8.953846153846154)","(26.0, 55.0, 47.65)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.215897435897436)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.71)"
09-01-2023 17:46:59.434335,"(4.8, 9.6, 8.953846153846154)","(26.0, 55.0, 47.65)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.215897435897436)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.71)"
09-01-2023 17:47:00.425439,"(4.8, 9.6, 9.2)","(26.0, 55.0, 47.65)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:01.370889,"(4.8, 9.6, 9.2)","(26.0, 55.0, 47.65)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:02.306431,"(4.8, 9.6, 9.2)","(26.0, 55.0, 47.65)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:03.323528,"(4.8, 9.6, 9.2)","(26.0, 55.0, 47.65)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:04.273834,"(4.8, 9.6, 9.2)","(26.0, 55.0, 49.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:05.255499,"(4.8, 9.6, 9.2)","(26.0, 55.0, 48.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:06.240993,"(4.8, 9.6, 9.2)","(26.0, 55.0, 48.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:07.238509,"(4.8, 9.6, 9.2)","(26.0, 55.0, 48.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:08.194238,"(4.8, 9.6, 9.2)","(26.0, 55.0, 48.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:09.208690,"(4.8, 9.6, 9.2)","(26.0, 55.0, 49.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:10.163613,"(4.8, 9.6, 9.2)","(26.0, 55.0, 49.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:11.171253,"(4.8, 9.6, 9.2)","(26.0, 55.0, 49.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(26.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:12.140357,"(4.8, 9.6, 9.2)","(26.0, 55.0, 49.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(21.0, 36.0, 31.764705882352942)","(2.9, 3.85, 3.7)"
09-01-2023 17:47:13.085435,"(4.8, 9.6, 9.2)","(26.0, 55.0, 49.0)","(5.0, 11.5, 11.0)","(2.2, 2.22, 2.214418604651163)","(21.0, 36.0, 31.5)","(2.9, 3.85, 3.840909090909091)"
09-01-2023 17:47:14.008452,"(4.8, 9.6, 9.284210526315789)","(26.0, 55.0, 49.0)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.145714285714286)","(21.0, 36.0, 31.5)","(2.9, 4.0, 3.92)"
09-01-2023 17:47:14.930423,"(4.8, 9.6, 8.885714285714286)","(26.0, 55.0, 49.75)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.143529411764706)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.92)"
09-01-2023 17:47:15.822047,"(4.8, 9.6, 8.885714285714286)","(26.0, 55.0, 47.125)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.143529411764706)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:16.703469,"(4.8, 9.6, 8.885714285714286)","(26.0, 55.0, 49.75)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.143529411764706)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:17.599975,"(4.8, 9.6, 8.885714285714286)","(26.0, 55.0, 49.75)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:18.516721,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 49.75)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:19.450060,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 49.75)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:20.449049,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 49.75)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:21.398217,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 49.75)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:22.358439,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.125)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:23.330833,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.125)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:24.262472,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.69565217391305)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:25.348368,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.69565217391305)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:26.266855,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.69565217391305)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:27.154104,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.125)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(21.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:28.078435,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.125)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(26.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:28.942951,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.125)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(26.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:30.040523,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 47.125)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1515789473684213)","(26.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:31.469828,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 46.0)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:32.797729,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 46.0)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:33.802313,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 46.0)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:34.819669,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:35.735178,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 31.5)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:36.648088,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 30.6)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:37.535641,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 30.6)","(2.9, 4.1, 3.8187499999999996)"
09-01-2023 17:47:38.507598,"(4.8, 9.6, 8.68695652173913)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 34.0, 32.6)","(3.0, 4.1, 3.8187499999999996)"
09-01-2023 17:47:39.398091,"(5.0, 9.6, 8.68695652173913)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 34.0, 32.6)","(3.0, 4.1, 3.8187499999999996)"
09-01-2023 17:47:40.497464,"(5.0, 9.6, 8.68695652173913)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.8187499999999996)"
09-01-2023 17:47:41.559376,"(5.0, 9.6, 8.68695652173913)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.1500000000000004)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.8428571428571425)"
09-01-2023 17:47:42.473493,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.92)"
09-01-2023 17:47:43.388671,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:44.339276,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:45.314061,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:46.314492,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:47.240518,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:48.158176,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:49.111577,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.8299999999999996)"
09-01-2023 17:47:50.023187,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.8299999999999996)"
09-01-2023 17:47:51.008674,"(5.0, 9.6, 8.705263157894736)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.8299999999999996)"
09-01-2023 17:47:51.993456,"(5.0, 9.4, 8.82857142857143)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:53.070107,"(5.0, 9.4, 8.655172413793103)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:54.013532,"(5.0, 9.4, 8.661538461538461)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:54.973013,"(5.0, 9.4, 8.661538461538461)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:55.957357,"(5.0, 9.4, 8.76)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:56.863632,"(5.0, 9.4, 8.76)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:57.818435,"(5.0, 9.4, 8.76)","(26.0, 55.0, 48.42307692307692)","(5.0, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(26.0, 36.0, 30.6)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:58.760072,"(5.0, 9.4, 8.76)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:47:59.667546,"(5.0, 9.4, 8.76)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:00.612203,"(5.0, 9.4, 8.76)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:01.553689,"(5.0, 9.4, 8.76)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:02.564359,"(5.0, 9.4, 8.76)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:03.546032,"(5.0, 9.4, 8.76)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:04.524163,"(5.0, 9.4, 9.0)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.08)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:05.498090,"(5.0, 9.4, 9.08)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.227272727272727)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:06.391852,"(5.0, 9.4, 9.08)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.227272727272727)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:07.335034,"(5.0, 9.4, 9.08)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.227272727272727)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
09-01-2023 17:48:08.242491,"(5.0, 9.4, 9.08)","(31.0, 55.0, 48.42307692307692)","(5.5, 11.5, 11.227272727272727)","(2.2, 2.22, 2.126666666666667)","(21.0, 36.0, 31.5)","(3.0, 4.1, 3.875)"
