,Chilli Cherry,Levis Beach,Jet Keen,Murrurundi Boy,Nitro Jax,Irinka Isla,Two Suns
08-12-2022 14:54:57.485626,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.532)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:54:58.523020,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.532)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:54:59.561474,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.532)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:55:00.699172,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.532)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:55:01.849522,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.551111111111111)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:55:03.027822,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.73, 1.551111111111111)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:55:04.064888,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.73, 1.551111111111111)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:55:05.080455,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.73, 1.51125)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:55:06.167381,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.73, 1.51125)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:55:07.342239,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.73, 1.51125)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:08.558661,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.73, 1.51125)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:09.698446,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.73, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:10.777464,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.75, 1.534)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:11.812305,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:12.948557,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:14.180190,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:15.379996,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:16.407132,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:17.500060,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:18.686882,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.11111111111111)"
08-12-2022 14:55:19.872049,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.65)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:55:21.077549,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.461538461538463)"
08-12-2022 14:55:22.235080,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:23.300553,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:24.354796,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.74, 1.4985714285714287)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:25.531679,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.73, 1.5885714285714285)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:26.825022,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.72, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:28.010186,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:28.998774,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:30.032069,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:31.345058,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:32.620893,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:33.891134,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:35.158082,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:36.427158,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:37.689855,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.5641176470588234)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:38.967655,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.5641176470588234)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:40.236746,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:41.400245,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:42.651551,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.0)"
08-12-2022 14:55:43.963420,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.222222222222221)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.72222222222222)"
08-12-2022 14:55:45.197334,"(6.0, 10.5, 9.440000000000001)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.222222222222221)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:46.409164,"(6.0, 10.5, 9.2)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.6875)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:47.552504,"(6.0, 10.5, 9.2)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.6875)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:48.817442,"(6.0, 10.5, 9.2)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:50.080559,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 14.09090909090909)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:51.330986,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:52.550892,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.53)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:53.739831,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.71, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:54.874049,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.56)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:56.089574,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.7, 1.522)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:57.208324,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.69, 1.522)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:58.361174,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.69, 1.522)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:55:59.584953,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.69, 1.522)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:56:00.824402,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.69, 1.522)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:56:02.044687,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.69, 1.522)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:56:03.235518,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 29.727272727272727)","(1.4, 1.69, 1.5757142857142856)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:56:04.391172,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.69, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:56:05.610066,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:56:06.822560,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:56:08.042467,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.291666666666668)"
08-12-2022 14:56:09.258903,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.0)"
08-12-2022 14:56:10.489519,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:11.724959,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.3125)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:12.961185,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:14.276520,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:15.589011,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:16.845997,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:18.091859,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:19.304857,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:20.579230,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:21.757779,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:22.972358,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:24.216410,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:25.575980,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:26.822045,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:27.990261,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:29.103477,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.547)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:30.381619,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.68, 1.544)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:31.701552,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.67, 1.544)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:32.925100,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.67, 1.544)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:34.097665,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.67, 1.50375)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 21.708333333333332)"
08-12-2022 14:56:35.294004,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.67, 1.50375)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.5)"
08-12-2022 14:56:36.547342,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.67, 1.50375)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:37.809502,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.67, 1.5051851851851852)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:39.096386,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.82, 1.502857142857143)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:40.284618,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.8, 1.502857142857143)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:41.474867,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.8, 1.502857142857143)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.3125)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:42.656686,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.79, 1.5316666666666667)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:43.914990,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.79, 1.5316666666666667)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.55)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:45.150475,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.79, 1.5316666666666667)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:46.332049,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.79, 1.5316666666666667)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 13.90909090909091)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
08-12-2022 14:56:47.562373,"(6.0, 10.5, 9.728571428571428)","(15.0, 42.0, 30.75)","(1.4, 1.79, 1.5316666666666667)","(10.0, 21.0, 20.083333333333332)","(8.5, 18.5, 12.4375)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 18.6875)"
