,Nimble Fantasy,Brian Basilisa,Van Diemen,Tamarind Twist,Deep Purple,Douglas Dash,Moraine Charli
07-01-2023 17:18:42.344679,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:43.332250,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:44.298910,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:45.232002,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:46.134671,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:47.078296,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:48.034716,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:48.977843,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:49.887503,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 23.71153846153846)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:50.792228,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 24.0, 25.333333333333336)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:51.696529,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 22.0)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:52.621752,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 24.25)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:53.555626,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 25.272727272727273)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:54.485667,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 25.272727272727273)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:55.389476,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:56.281149,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:57.225747,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:58.162809,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:18:59.112639,"(10.0, 24.0, 20.5)","(26.0, 240.0, 151.15384615384613)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:00.033494,"(10.0, 24.0, 20.5)","(26.0, 240.0, 97.0)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:00.913661,"(10.0, 24.0, 20.5)","(26.0, 240.0, 88.93333333333334)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:01.845790,"(10.0, 24.0, 20.5)","(26.0, 240.0, 54.83333333333333)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:02.815935,"(10.0, 24.0, 20.5)","(26.0, 240.0, 54.83333333333333)","(11.0, 28.0, 26.421052631578945)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:03.747568,"(10.0, 24.0, 20.5)","(26.0, 240.0, 123.05263157894737)","(11.0, 28.0, 24.833333333333336)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:04.671991,"(10.0, 24.0, 20.5)","(26.0, 240.0, 123.05263157894737)","(11.0, 28.0, 24.833333333333336)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:05.565468,"(10.0, 24.0, 20.5)","(26.0, 240.0, 147.41666666666666)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:06.495783,"(10.0, 24.0, 20.5)","(26.0, 240.0, 147.41666666666666)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:07.477401,"(10.0, 24.0, 20.5)","(26.0, 240.0, 58.5)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:08.402797,"(10.0, 24.0, 20.5)","(26.0, 240.0, 145.30434782608694)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:09.327431,"(10.0, 24.0, 20.5)","(26.0, 240.0, 145.30434782608694)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:10.213852,"(10.0, 24.0, 20.5)","(26.0, 240.0, 145.30434782608694)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:11.137512,"(10.0, 24.0, 20.5)","(26.0, 240.0, 145.30434782608694)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:12.096915,"(10.0, 24.0, 20.5)","(26.0, 240.0, 120.22222222222223)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:13.040488,"(10.0, 24.0, 20.5)","(26.0, 240.0, 127.6842105263158)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:13.976418,"(10.0, 24.0, 20.5)","(26.0, 240.0, 127.6842105263158)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:14.898694,"(10.0, 24.0, 20.5)","(26.0, 240.0, 127.6842105263158)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:15.789436,"(10.0, 24.0, 20.5)","(26.0, 240.0, 127.6842105263158)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:16.728875,"(10.0, 24.0, 20.5)","(26.0, 240.0, 127.6842105263158)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:17.672118,"(10.0, 24.0, 20.5)","(26.0, 240.0, 65.83333333333333)","(11.0, 28.0, 26.575)","(21.0, 65.0, 49.8)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:18.653291,"(10.0, 24.0, 20.5)","(26.0, 240.0, 65.83333333333333)","(11.0, 28.0, 26.575)","(21.0, 65.0, 48.47826086956522)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:19.552225,"(10.0, 24.0, 20.5)","(26.0, 240.0, 65.83333333333333)","(11.0, 28.0, 26.575)","(21.0, 65.0, 41.875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:20.439248,"(10.0, 24.0, 20.5)","(26.0, 240.0, 65.83333333333333)","(11.0, 28.0, 26.575)","(21.0, 65.0, 36.53846153846154)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:21.364301,"(10.0, 24.0, 20.5)","(26.0, 240.0, 120.29411764705883)","(11.0, 28.0, 26.575)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:22.317123,"(10.0, 24.0, 20.5)","(26.0, 240.0, 126.94444444444446)","(11.0, 28.0, 26.575)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:23.267603,"(10.0, 24.0, 20.5)","(26.0, 240.0, 126.94444444444446)","(11.0, 28.0, 26.575)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:24.179441,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 28.0, 26.575)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:25.070717,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 28.0, 26.575)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:25.967918,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 25.0, 24.63888888888889)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:26.889860,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 25.0, 24.63888888888889)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:27.822455,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 25.0, 24.63888888888889)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:28.756732,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 25.0, 24.63888888888889)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:29.648183,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:30.562212,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:31.497677,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:32.389864,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:33.343307,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:34.239184,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:35.130584,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:36.054113,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:37.023918,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:37.969380,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:38.882818,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:39.776247,"(10.0, 24.0, 20.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.8111764705882354)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:40.683270,"(10.0, 22.0, 19.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.82, 1.745)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:41.614972,"(10.0, 22.0, 19.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.52777777777778)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.81, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:42.573675,"(10.0, 22.0, 19.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 26.333333333333332)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:43.498787,"(10.0, 22.0, 19.5)","(26.0, 240.0, 116.25)","(11.0, 27.0, 25.92857142857143)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:44.371046,"(10.0, 22.0, 19.5)","(26.0, 240.0, 111.66666666666666)","(11.0, 27.0, 25.92857142857143)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:45.250994,"(10.0, 22.0, 19.5)","(26.0, 240.0, 119.6875)","(11.0, 27.0, 25.92857142857143)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:46.173809,"(10.0, 22.0, 19.5)","(26.0, 240.0, 133.05555555555554)","(11.0, 29.0, 25.727272727272727)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:47.105780,"(10.0, 22.0, 19.5)","(26.0, 240.0, 133.05555555555554)","(11.0, 29.0, 25.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:48.055788,"(10.0, 22.0, 19.5)","(26.0, 240.0, 119.6875)","(11.0, 29.0, 25.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:48.977937,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 29.0, 27.11764705882353)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:49.878906,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 29.0, 27.11764705882353)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.6, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:50.799198,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 28.3125)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:51.730530,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 26.0)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:52.684646,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 28.153846153846153)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:53.616443,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 28.153846153846153)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:54.508527,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 27.647058823529413)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:55.404705,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 26.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:56.321501,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 26.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:57.244389,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 26.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:58.151812,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 26.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:59.059784,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 26.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:19:59.975864,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 26.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:20:00.889380,"(10.0, 22.0, 19.5)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 26.8)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:20:01.842755,"(10.0, 23.0, 20.0)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 27.647058823529413)","(21.0, 65.0, 48.913043478260875)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.793125)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:20:02.773844,"(10.0, 23.0, 20.0)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 27.647058823529413)","(21.0, 65.0, 40.025)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.8, 1.8118750000000001)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:20:03.695310,"(10.0, 23.0, 20.0)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 27.647058823529413)","(21.0, 60.0, 51.111111111111114)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.82, 1.8118750000000001)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:20:04.605261,"(10.0, 23.0, 20.0)","(26.0, 240.0, 106.42857142857143)","(11.0, 30.0, 27.647058823529413)","(21.0, 60.0, 51.111111111111114)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.82, 1.8118750000000001)","(31.0, 90.0, 49.27272727272727)"
07-01-2023 17:20:05.503992,"(10.0, 23.0, 20.0)","(26.0, 240.0, 115.33333333333334)","(11.0, 30.0, 27.647058823529413)","(21.0, 60.0, 51.111111111111114)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.82, 1.8118750000000001)","(31.0, 90.0, 58.0)"
07-01-2023 17:20:06.403902,"(10.0, 23.0, 20.0)","(26.0, 240.0, 115.33333333333334)","(11.0, 30.0, 27.647058823529413)","(21.0, 60.0, 51.111111111111114)","(2.8, 4.2, 3.6818181818181817)","(1.55, 1.82, 1.8014285714285716)","(31.0, 90.0, 58.0)"
