,Selynya Obi,Elenor Bale,Guster Bale,Daksha Bale,Smiling Olive,Arctic Bear,Myola Sunrise
07-01-2023 20:06:36.714290,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.5, 16.0)","(5.5, 12.0, 6.239999999999999)","(16.0, 44.0, 28.166666666666664)","(7.5, 36.0, 24.5625)"
07-01-2023 20:06:37.823604,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 16.5, 16.0)","(5.5, 12.0, 6.239999999999999)","(16.0, 44.0, 28.166666666666664)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:38.897937,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 16.5, 16.0)","(5.5, 12.0, 6.239999999999999)","(16.0, 44.0, 28.166666666666664)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:39.985603,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 16.5, 15.529411764705882)","(5.5, 12.0, 6.239999999999999)","(16.0, 44.0, 27.27777777777778)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:41.078060,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 15.529411764705882)","(5.5, 12.0, 6.239999999999999)","(16.0, 42.0, 31.833333333333332)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:42.125229,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 15.529411764705882)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:43.119117,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 15.529411764705882)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:44.219384,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 15.529411764705882)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:45.325180,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 15.529411764705882)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:46.426708,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 17.333333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:47.535663,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 17.333333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:48.651755,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 17.333333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5625)"
07-01-2023 20:06:49.786247,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 17.083333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.166666666666664)"
07-01-2023 20:06:50.779496,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 17.375)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.166666666666664)"
07-01-2023 20:06:51.871383,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 17.375)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.166666666666664)"
07-01-2023 20:06:52.972495,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 17.375)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.166666666666664)"
07-01-2023 20:06:54.130040,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 17.375)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.166666666666664)"
07-01-2023 20:06:55.254988,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 18.0, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:06:56.451880,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:06:57.631482,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:06:58.665132,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:06:59.634206,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:00.777626,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:01.885461,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:02.969098,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:04.009775,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:05.076141,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:06.099197,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:07.190910,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:08.379328,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:09.532165,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:10.894035,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:12.410773,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.5)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.5)"
07-01-2023 20:07:13.653018,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.5)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.375)"
07-01-2023 20:07:14.897315,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.5)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.375)"
07-01-2023 20:07:16.130553,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.5)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:17.210956,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.5)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:18.256145,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.5)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:19.369408,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.5)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:20.507199,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:21.636918,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:22.794099,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:23.771906,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:24.906810,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:26.110561,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:27.245086,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:28.390133,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:29.517188,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:30.664991,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:31.708328,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:32.774265,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:33.883152,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.8125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 24.4375)"
07-01-2023 20:07:34.989043,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.583333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 26.0, 20.0625)"
07-01-2023 20:07:36.056278,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.666666666666668)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 19.833333333333336)"
07-01-2023 20:07:37.200637,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.666666666666668)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 19.833333333333336)"
07-01-2023 20:07:38.321799,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.666666666666668)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 19.833333333333336)"
07-01-2023 20:07:39.384410,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 47.400000000000006)","(8.0, 19.5, 18.666666666666668)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 19.833333333333336)"
07-01-2023 20:07:40.490089,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 65.0, 40.5)","(8.0, 19.5, 18.1)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 20.055555555555557)"
07-01-2023 20:07:41.539415,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 40.5)","(8.0, 19.5, 18.1)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 20.055555555555557)"
07-01-2023 20:07:42.638296,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 17.875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 20.055555555555557)"
07-01-2023 20:07:43.727069,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 20.055555555555557)"
07-01-2023 20:07:44.852176,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 21.0, 25.7)"
07-01-2023 20:07:46.095316,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 29.0, 25.7)"
07-01-2023 20:07:47.255729,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 29.0, 25.7)"
07-01-2023 20:07:48.367277,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 29.0, 25.7)"
07-01-2023 20:07:49.455003,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 29.0, 25.7)"
07-01-2023 20:07:50.577711,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 29.0, 22.72222222222222)"
07-01-2023 20:07:51.714005,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.72222222222222)"
07-01-2023 20:07:52.806640,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.72222222222222)"
07-01-2023 20:07:54.047613,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.72222222222222)"
07-01-2023 20:07:55.318775,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.72222222222222)"
07-01-2023 20:07:56.410009,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.72222222222222)"
07-01-2023 20:07:57.746787,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.6875)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.72222222222222)"
07-01-2023 20:07:59.012423,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 19.5, 18.125)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.625)"
07-01-2023 20:08:00.152747,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.5, 16.833333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.625)"
07-01-2023 20:08:01.310470,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.5, 16.833333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 21.375)"
07-01-2023 20:08:02.469781,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.5, 16.833333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 21.375)"
07-01-2023 20:08:03.546203,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.5, 16.833333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 21.375)"
07-01-2023 20:08:04.714289,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.25)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:05.953600,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.25)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:07.101895,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.25)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:08.225478,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.625)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:09.479559,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.625)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:10.803504,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.625)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:12.036944,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.625)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:13.198955,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.625)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:14.368189,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 16.625)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:15.426053,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 17.0, 17.9375)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:16.567460,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 18.5, 17.833333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:17.741785,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 18.5, 17.833333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
07-01-2023 20:08:18.929125,"(1.6, 1.93, 1.6586666666666667)","(7.5, 17.5, 8.318181818181818)","(21.0, 60.0, 35.625)","(8.0, 18.5, 17.833333333333332)","(5.5, 12.0, 6.239999999999999)","(16.0, 40.0, 31.833333333333332)","(7.5, 24.0, 22.6875)"
