,Homebush Saint,Tiggerlong Demon,Lonely Toni,Goldstar Yogi,Homebush Shady,Denarau Delight,Goldstar Dynasty,Homebush Lennon
06-01-2023 10:25:11.481142,"(7.5, 15.0, 13.666666666666666)","(3.8, 4.7, 4.5600000000000005)","(4.8, 5.9, 5.588888888888889)","(10.0, 17.0, 14.75)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 4.3, 3.875)","(16.0, 25.0, 21.785714285714285)"
06-01-2023 10:25:12.521473,"(7.5, 14.5, 13.0)","(3.8, 4.7, 4.5600000000000005)","(4.8, 5.9, 5.333333333333333)","(10.0, 15.0, 14.5)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.3, 3.95)","(16.0, 25.0, 21.785714285714285)"
06-01-2023 10:25:13.520403,"(7.5, 14.5, 11.7)","(3.8, 4.7, 4.5600000000000005)","(4.8, 5.8, 5.333333333333333)","(10.0, 15.0, 14.5)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 4.2, 3.894444444444445)","(16.0, 25.0, 21.785714285714285)"
06-01-2023 10:25:14.514797,"(7.5, 14.0, 13.4)","(3.8, 4.7, 4.5600000000000005)","(4.8, 5.8, 5.426666666666667)","(10.0, 15.0, 14.666666666666666)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 4.2, 3.894444444444445)","(16.0, 25.0, 21.785714285714285)"
06-01-2023 10:25:15.513762,"(7.5, 14.5, 11.823529411764707)","(3.8, 4.7, 4.5600000000000005)","(4.8, 5.8, 5.239999999999999)","(10.0, 15.0, 14.666666666666666)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 4.2, 3.8473684210526313)","(16.0, 25.0, 21.785714285714285)"
06-01-2023 10:25:16.495057,"(7.5, 14.5, 11.823529411764707)","(3.8, 4.7, 4.5600000000000005)","(4.8, 5.7, 5.652830188679245)","(10.0, 15.0, 14.666666666666666)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 4.1, 3.9333333333333336)","(16.0, 25.0, 21.785714285714285)"
06-01-2023 10:25:17.495236,"(7.5, 14.5, 11.636363636363637)","(3.8, 4.7, 4.5600000000000005)","(4.8, 5.7, 5.38)","(10.0, 15.0, 14.666666666666666)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 4.0, 4.1899999999999995)","(16.0, 25.0, 19.0)"
06-01-2023 10:25:18.476182,"(7.5, 14.5, 11.636363636363637)","(3.8, 4.7, 4.5600000000000005)","(4.8, 5.6, 5.3999999999999995)","(10.0, 15.0, 14.666666666666666)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.3, 3.981578947368421)","(16.0, 25.0, 21.0)"
06-01-2023 10:25:19.553454,"(7.5, 14.5, 11.636363636363637)","(3.9, 4.7, 4.5600000000000005)","(4.8, 5.6, 5.346153846153846)","(10.0, 15.0, 14.666666666666666)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.3, 3.981578947368421)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:20.537468,"(7.5, 14.5, 11.636363636363637)","(3.9, 4.7, 4.5600000000000005)","(4.8, 5.6, 5.346153846153846)","(10.0, 15.0, 14.666666666666666)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.3, 3.916666666666667)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:21.529611,"(7.5, 14.5, 11.666666666666666)","(3.9, 4.7, 4.5600000000000005)","(4.8, 5.6, 5.442857142857142)","(10.0, 15.0, 14.666666666666666)","(16.0, 21.0, 19.8)","(7.5, 12.0, 11.42962962962963)","(3.2, 4.2, 4.174137931034483)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:22.552569,"(7.5, 14.5, 11.666666666666666)","(3.9, 5.3, 5.295899772209567)","(4.8, 5.6, 5.425)","(10.0, 15.0, 14.5)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.2, 4.159677419354839)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:23.608734,"(7.5, 14.0, 12.333333333333334)","(3.9, 5.3, 5.085714285714285)","(4.8, 5.6, 5.442857142857142)","(10.0, 14.5, 12.892857142857142)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.2, 4.159677419354839)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:24.700809,"(7.5, 13.5, 11.909090909090908)","(3.9, 5.3, 5.0)","(4.8, 5.6, 5.311904761904762)","(10.0, 14.5, 12.892857142857142)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.2, 4.155357142857143)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:25.776214,"(7.5, 13.5, 11.666666666666666)","(3.9, 5.3, 5.0)","(4.8, 5.6, 5.311904761904762)","(10.0, 14.5, 12.833333333333334)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.2, 4.145652173913044)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:26.813803,"(7.5, 13.5, 11.625)","(3.9, 5.8, 5.752380952380952)","(4.8, 5.6, 5.322900763358779)","(10.0, 14.5, 12.961538461538462)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.2, 4.145652173913044)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:27.899776,"(7.5, 13.5, 12.18421052631579)","(3.9, 5.8, 5.76144578313253)","(4.8, 5.6, 5.311904761904762)","(10.0, 14.5, 12.961538461538462)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.2, 4.145652173913044)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:28.861886,"(7.5, 13.5, 12.73076923076923)","(3.9, 5.8, 5.752380952380952)","(4.8, 5.6, 5.322900763358779)","(10.0, 14.5, 12.961538461538462)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 4.2, 3.371818181818182)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:29.844337,"(7.5, 13.5, 12.31578947368421)","(3.9, 6.0, 5.279999999999999)","(4.8, 5.6, 5.311904761904762)","(10.0, 14.5, 12.961538461538462)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 3.95, 3.376315789473684)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:30.922997,"(7.5, 13.5, 12.785714285714286)","(3.9, 6.0, 5.279999999999999)","(4.8, 5.6, 5.311904761904762)","(10.0, 14.5, 12.961538461538462)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.266666666666667)","(3.2, 3.95, 3.57)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:31.924726,"(7.5, 13.5, 12.785714285714286)","(3.9, 5.8, 5.264705882352941)","(4.8, 5.6, 5.322900763358779)","(10.0, 14.5, 12.961538461538462)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 3.9, 3.6277777777777778)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:32.916688,"(7.5, 14.0, 12.666666666666666)","(3.9, 5.7, 5.318181818181818)","(4.8, 5.6, 5.311904761904762)","(10.0, 14.5, 12.961538461538462)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 3.85, 3.7346153846153847)","(16.0, 24.0, 20.90909090909091)"
06-01-2023 10:25:34.062533,"(7.5, 14.0, 12.428571428571429)","(3.9, 5.7, 5.22)","(4.8, 5.6, 5.311904761904762)","(10.0, 14.5, 14.5)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.42962962962963)","(3.2, 3.85, 3.725)","(16.0, 25.0, 21.785714285714285)"
06-01-2023 10:25:35.059746,"(7.5, 14.0, 12.35)","(4.0, 5.7, 5.22)","(4.8, 5.6, 5.311904761904762)","(10.0, 15.0, 14.5)","(16.0, 21.0, 19.695652173913043)","(7.5, 12.0, 11.089655172413794)","(3.2, 3.85, 3.6115384615384616)","(16.0, 25.0, 22.1875)"
06-01-2023 10:25:36.071453,"(7.5, 14.0, 12.35)","(4.0, 5.7, 5.442857142857143)","(4.8, 5.6, 5.319736842105263)","(10.0, 14.5, 13.785714285714286)","(16.0, 21.0, 19.695652173913043)","(7.5, 11.5, 10.942857142857143)","(3.2, 3.95, 3.7285714285714286)","(16.0, 25.0, 23.57142857142857)"
06-01-2023 10:25:37.246270,"(7.5, 14.0, 12.35)","(4.0, 5.7, 5.536363636363636)","(4.8, 5.6, 5.469230769230769)","(10.0, 14.5, 13.25)","(16.0, 21.0, 19.695652173913043)","(7.5, 11.0, 10.942857142857143)","(3.2, 3.9, 3.75)","(16.0, 26.0, 21.75)"
06-01-2023 10:25:38.244158,"(7.5, 14.0, 12.35)","(4.0, 5.7, 5.536363636363636)","(4.8, 5.5, 5.469230769230769)","(10.0, 14.5, 13.25)","(16.0, 21.0, 19.695652173913043)","(7.5, 11.0, 10.942857142857143)","(3.2, 3.9, 3.63)","(16.0, 26.0, 22.142857142857142)"
06-01-2023 10:25:39.378323,"(7.5, 14.0, 13.108108108108109)","(4.0, 5.7, 5.518604651162791)","(4.8, 5.6, 5.3428571428571425)","(10.0, 14.5, 13.5625)","(16.0, 21.0, 19.695652173913043)","(7.5, 11.0, 10.942857142857143)","(3.2, 3.9, 3.625)","(16.0, 24.0, 23.57142857142857)"
06-01-2023 10:25:40.438715,"(7.5, 14.0, 13.108108108108109)","(4.0, 5.7, 5.518604651162791)","(4.8, 5.6, 5.3428571428571425)","(10.0, 14.5, 13.5625)","(16.0, 21.0, 19.695652173913043)","(7.5, 11.0, 10.942857142857143)","(3.2, 3.9, 3.625)","(16.0, 26.0, 21.75)"
06-01-2023 10:25:41.491504,"(7.5, 14.0, 13.108108108108109)","(4.0, 5.7, 5.410344827586207)","(4.8, 5.6, 5.392307692307692)","(10.0, 14.5, 13.5625)","(16.0, 21.0, 19.705882352941178)","(7.5, 11.0, 10.857142857142858)","(3.2, 3.9, 3.75)","(16.0, 26.0, 22.142857142857142)"
06-01-2023 10:25:42.548511,"(7.5, 13.5, 12.59090909090909)","(4.0, 5.5, 5.416981132075471)","(4.8, 5.5, 5.4222222222222225)","(10.0, 14.5, 13.5625)","(16.0, 20.0, 19.761904761904763)","(7.5, 11.0, 10.75)","(3.2, 3.85, 3.65)","(16.0, 24.0, 21.0)"
06-01-2023 10:25:43.650312,"(7.5, 13.5, 12.5)","(4.0, 5.5, 5.416981132075471)","(4.8, 5.5, 5.733333333333333)","(10.0, 14.5, 13.5625)","(16.0, 21.0, 19.761904761904763)","(7.5, 11.0, 10.75)","(3.2, 3.75, 3.6464285714285714)","(16.0, 26.0, 21.0)"
06-01-2023 10:25:44.809670,"(7.5, 13.5, 12.136363636363637)","(4.0, 5.5, 5.3428571428571425)","(4.8, 5.8, 5.733333333333333)","(10.0, 14.5, 13.5625)","(16.0, 21.0, 19.761904761904763)","(7.5, 11.0, 10.857142857142858)","(3.2, 3.7, 3.577272727272727)","(16.0, 26.0, 21.6)"
06-01-2023 10:25:45.904536,"(7.5, 13.5, 12.136363636363637)","(4.0, 5.5, 5.3428571428571425)","(4.8, 5.9, 5.85)","(10.0, 14.5, 13.5625)","(16.0, 21.0, 18.0)","(7.5, 11.0, 10.75)","(3.2, 3.65, 3.5586956521739133)","(16.0, 24.0, 21.75)"
06-01-2023 10:25:47.002549,"(8.0, 13.5, 12.1)","(4.2, 5.6, 5.39)","(4.8, 6.0, 5.9222222222222225)","(10.0, 14.5, 13.428571428571429)","(16.0, 19.0, 18.15625)","(8.0, 11.0, 10.857142857142858)","(3.1, 3.7, 3.5586956521739133)","(16.0, 26.0, 22.142857142857142)"
06-01-2023 10:25:48.108180,"(8.0, 13.5, 12.136363636363637)","(4.2, 5.6, 5.39)","(4.8, 6.0, 5.895652173913043)","(10.0, 14.0, 13.428571428571429)","(16.0, 21.0, 18.4)","(8.0, 11.0, 10.857142857142858)","(3.1, 3.7, 3.5375)","(16.0, 24.0, 22.142857142857142)"
06-01-2023 10:25:49.183144,"(8.0, 13.5, 12.136363636363637)","(4.2, 5.6, 5.3999999999999995)","(4.8, 6.2, 5.78)","(10.0, 14.0, 13.428571428571429)","(16.0, 21.0, 18.4)","(8.0, 11.0, 10.75)","(3.1, 3.7, 3.59)","(16.0, 24.0, 21.75)"
06-01-2023 10:25:50.223343,"(8.0, 13.5, 12.136363636363637)","(4.2, 5.9, 5.519047619047619)","(4.8, 6.2, 5.78)","(10.0, 14.0, 13.428571428571429)","(16.0, 21.0, 18.166666666666668)","(8.0, 11.0, 10.818181818181818)","(3.1, 3.65, 3.55)","(16.0, 26.0, 22.142857142857142)"
06-01-2023 10:25:51.208067,"(8.0, 13.5, 12.1)","(4.2, 5.9, 5.7)","(4.8, 6.2, 5.742857142857143)","(10.0, 14.0, 13.428571428571429)","(16.0, 21.0, 18.166666666666668)","(8.0, 11.5, 10.818181818181818)","(3.1, 3.65, 3.5375)","(16.0, 24.0, 21.75)"
06-01-2023 10:25:52.209713,"(8.0, 13.5, 12.1)","(4.2, 5.9, 5.75)","(4.8, 6.2, 5.6947368421052635)","(10.0, 15.0, 13.363636363636363)","(16.0, 21.0, 18.571428571428573)","(8.0, 11.5, 11.35)","(3.1, 3.6, 3.5045454545454544)","(16.0, 26.0, 21.75)"
06-01-2023 10:25:53.218037,"(8.0, 13.5, 12.742424242424242)","(4.2, 5.9, 5.728571428571429)","(4.8, 6.2, 5.461538461538462)","(10.0, 15.0, 13.0)","(16.0, 21.0, 18.571428571428573)","(8.0, 11.5, 11.35)","(3.1, 3.55, 3.475)","(16.0, 26.0, 22.142857142857142)"
06-01-2023 10:25:54.278897,"(8.0, 13.5, 12.742424242424242)","(4.2, 5.9, 5.722222222222222)","(4.8, 6.0, 5.804)","(10.0, 15.0, 13.125)","(16.0, 21.0, 18.571428571428573)","(8.0, 11.5, 11.35)","(3.1, 3.6, 3.446153846153846)","(16.0, 24.0, 21.666666666666668)"
06-01-2023 10:25:55.296413,"(8.0, 13.5, 11.9)","(4.2, 5.9, 5.776923076923077)","(4.8, 6.0, 5.804)","(10.0, 15.0, 13.125)","(16.0, 21.0, 18.571428571428573)","(8.0, 11.5, 11.35)","(3.1, 3.6, 3.45)","(16.0, 25.0, 20.90909090909091)"
06-01-2023 10:25:56.326046,"(8.0, 13.5, 12.5)","(4.2, 6.8, 6.694117647058824)","(4.8, 6.0, 5.766666666666667)","(10.0, 14.5, 13.25)","(16.0, 21.0, 18.571428571428573)","(8.0, 11.5, 11.371428571428572)","(3.1, 3.55, 3.4884615384615385)","(16.0, 25.0, 20.0)"
06-01-2023 10:25:57.370983,"(8.0, 13.0, 12.166666666666666)","(4.2, 6.8, 6.48695652173913)","(4.8, 5.9, 5.675)","(10.0, 14.5, 13.25)","(16.0, 21.0, 18.571428571428573)","(8.0, 11.5, 11.371428571428572)","(3.1, 3.55, 3.4884615384615385)","(16.0, 25.0, 20.90909090909091)"
06-01-2023 10:25:58.386280,"(8.0, 13.0, 11.961538461538462)","(4.2, 6.8, 6.542857142857143)","(4.8, 5.8, 5.741176470588235)","(10.0, 14.5, 13.25)","(16.0, 21.0, 18.571428571428573)","(8.0, 11.5, 10.722222222222221)","(3.1, 3.55, 3.4166666666666665)","(16.0, 25.0, 23.57142857142857)"
06-01-2023 10:25:59.462914,"(8.0, 13.0, 11.961538461538462)","(4.2, 6.8, 6.542857142857143)","(4.8, 5.8, 5.66)","(10.0, 14.5, 13.5)","(16.0, 21.0, 18.571428571428573)","(8.0, 11.5, 11.28125)","(3.1, 3.55, 3.4884615384615385)","(16.0, 26.0, 23.57142857142857)"
06-01-2023 10:26:00.548060,"(8.0, 13.0, 11.961538461538462)","(4.2, 6.8, 6.48695652173913)","(4.8, 5.8, 5.66)","(10.0, 14.5, 13.5)","(16.0, 21.0, 18.166666666666668)","(8.0, 11.5, 11.15)","(3.1, 3.55, 3.45)","(16.0, 26.0, 23.57142857142857)"
06-01-2023 10:26:01.579662,"(8.0, 13.0, 11.961538461538462)","(4.2, 6.8, 6.48695652173913)","(4.8, 5.8, 5.640909090909091)","(10.0, 14.5, 13.5)","(16.0, 21.0, 18.025)","(8.0, 11.5, 11.125)","(3.1, 3.55, 3.507142857142857)","(16.0, 26.0, 23.57142857142857)"
06-01-2023 10:26:02.722602,"(8.0, 13.0, 11.961538461538462)","(4.2, 6.8, 6.48695652173913)","(4.8, 5.8, 5.6)","(10.0, 14.5, 13.294117647058824)","(16.0, 21.0, 18.03846153846154)","(8.0, 11.5, 11.0)","(3.1, 3.55, 3.4625)","(16.0, 26.0, 20.625)"
06-01-2023 10:26:03.756651,"(8.0, 13.0, 12.1)","(4.2, 6.8, 6.388571428571429)","(4.8, 5.8, 5.6)","(10.0, 14.0, 13.294117647058824)","(16.0, 21.0, 18.03846153846154)","(8.0, 11.5, 11.0)","(3.1, 3.55, 3.4476190476190474)","(16.0, 25.0, 20.75)"
06-01-2023 10:26:04.780609,"(8.0, 13.0, 12.1)","(4.2, 6.8, 6.224)","(4.8, 5.8, 5.6)","(10.0, 14.0, 13.222222222222221)","(16.0, 21.0, 18.03846153846154)","(8.0, 11.5, 11.016129032258064)","(3.1, 3.5, 3.429411764705882)","(16.0, 24.0, 21.076923076923077)"
06-01-2023 10:26:05.787850,"(8.0, 13.0, 12.84)","(4.2, 6.6, 6.052173913043479)","(4.8, 5.6, 5.554545454545455)","(10.0, 14.0, 13.3)","(16.0, 21.0, 18.03846153846154)","(8.0, 11.5, 11.071428571428571)","(3.1, 3.5, 3.45)","(16.0, 23.0, 20.714285714285715)"
06-01-2023 10:26:06.797867,"(8.0, 14.0, 13.5)","(4.2, 6.6, 6.058064516129033)","(4.8, 5.5, 5.4625)","(10.0, 14.0, 12.75)","(16.0, 21.0, 18.03846153846154)","(8.0, 11.5, 11.071428571428571)","(3.1, 3.5, 3.45)","(16.0, 22.0, 19.456521739130434)"
06-01-2023 10:26:07.762959,"(8.0, 14.0, 13.711538461538462)","(4.2, 6.6, 6.1975)","(4.8, 5.5, 5.4625)","(10.0, 14.0, 12.75)","(16.0, 21.0, 18.9)","(8.0, 11.5, 11.071428571428571)","(3.1, 3.5, 3.45)","(16.0, 22.0, 20.416666666666668)"
06-01-2023 10:26:08.761398,"(8.0, 14.0, 13.75)","(4.2, 6.6, 6.1975)","(4.8, 5.5, 5.444186046511628)","(10.0, 13.5, 13.125)","(16.0, 19.5, 18.5)","(8.0, 11.5, 11.071428571428571)","(3.1, 3.5, 3.45)","(16.0, 21.0, 19.444444444444443)"
06-01-2023 10:26:09.789277,"(8.0, 14.0, 13.75)","(4.2, 6.4, 6.3047619047619055)","(4.8, 5.5, 5.448936170212766)","(10.0, 13.5, 12.5)","(16.0, 19.5, 18.5)","(8.0, 11.5, 11.071428571428571)","(3.1, 3.5, 3.45)","(16.0, 21.0, 19.02173913043478)"
06-01-2023 10:26:10.808972,"(8.0, 14.0, 13.602941176470589)","(4.2, 6.4, 6.15)","(4.8, 5.5, 5.453846153846154)","(10.0, 13.5, 12.5)","(16.0, 19.5, 17.462962962962962)","(8.0, 11.5, 11.071428571428571)","(3.1, 3.5, 3.4583333333333335)","(15.0, 21.0, 19.02173913043478)"
06-01-2023 10:26:11.801429,"(8.5, 14.0, 13.75)","(4.4, 6.0, 5.833333333333333)","(4.6, 5.5, 5.453846153846154)","(10.0, 13.5, 12.5)","(16.0, 19.5, 17.462962962962962)","(8.0, 11.5, 11.071428571428571)","(3.0, 3.5, 3.4583333333333335)","(15.0, 21.0, 19.02173913043478)"
06-01-2023 10:26:12.878832,"(8.5, 14.5, 14.25)","(4.4, 5.9, 5.833333333333334)","(4.6, 5.5, 5.427272727272728)","(10.0, 13.5, 12.5)","(16.0, 19.5, 17.666666666666668)","(8.0, 11.5, 11.155172413793103)","(3.0, 3.5, 3.4583333333333335)","(15.0, 21.0, 19.02173913043478)"
06-01-2023 10:26:13.907105,"(8.5, 14.5, 14.25)","(4.4, 5.9, 5.806666666666667)","(4.6, 5.5, 5.427272727272728)","(10.0, 13.5, 12.642857142857142)","(16.0, 19.5, 17.88235294117647)","(8.0, 11.5, 11.051724137931034)","(3.0, 3.5, 3.4875)","(15.0, 21.0, 19.02173913043478)"
06-01-2023 10:26:14.934485,"(8.5, 14.0, 13.5)","(4.4, 5.9, 5.7125)","(4.6, 5.5, 5.281818181818182)","(10.0, 14.0, 12.952380952380953)","(16.0, 19.5, 17.88235294117647)","(8.0, 11.5, 11.051724137931034)","(3.0, 3.55, 3.4875)","(15.0, 21.0, 18.931818181818183)"
06-01-2023 10:26:16.018147,"(8.5, 14.0, 13.5)","(4.4, 5.9, 5.7125)","(4.6, 5.5, 5.308)","(10.0, 14.0, 12.625)","(16.0, 19.5, 17.88235294117647)","(8.0, 11.5, 11.051724137931034)","(3.0, 3.55, 3.475)","(15.0, 21.0, 18.931818181818183)"
06-01-2023 10:26:17.063682,"(8.5, 14.5, 13.857142857142858)","(4.4, 5.9, 5.6499999999999995)","(4.6, 5.5, 5.3100000000000005)","(10.0, 14.0, 13.25)","(16.0, 19.5, 18.354166666666668)","(8.0, 11.5, 11.051724137931034)","(3.0, 3.55, 3.4875)","(15.0, 21.0, 18.931818181818183)"
06-01-2023 10:26:18.109368,"(8.5, 14.5, 13.857142857142858)","(4.4, 5.8, 5.7)","(4.6, 5.5, 5.291304347826087)","(10.0, 14.0, 13.52)","(16.0, 19.5, 18.529411764705884)","(8.0, 11.5, 11.051724137931034)","(3.0, 3.55, 3.4875)","(15.0, 21.0, 18.931818181818183)"
06-01-2023 10:26:19.183496,"(8.5, 14.5, 13.857142857142858)","(4.4, 5.7, 5.6647058823529415)","(4.6, 5.5, 5.334482758620689)","(10.0, 14.0, 13.586206896551724)","(16.0, 19.0, 22.0)","(8.0, 11.5, 11.117647058823529)","(3.0, 3.55, 3.5045454545454544)","(15.0, 21.0, 18.931818181818183)"
06-01-2023 10:26:20.195909,"(8.5, 14.5, 13.98076923076923)","(4.4, 5.6, 5.428571428571429)","(4.6, 5.5, 5.334482758620689)","(10.0, 14.0, 13.426470588235293)","(16.0, 23.0, 21.833333333333332)","(8.0, 11.5, 10.394736842105264)","(3.0, 3.55, 3.5272727272727273)","(15.0, 21.0, 17.652173913043477)"
06-01-2023 10:26:21.188494,"(8.5, 14.5, 14.058823529411764)","(4.4, 5.6, 5.4363636363636365)","(4.6, 5.5, 5.372727272727273)","(10.0, 14.0, 13.25)","(16.0, 26.0, 22.666666666666668)","(8.0, 10.5, 10.26923076923077)","(3.0, 3.55, 3.5055555555555555)","(15.0, 20.0, 18.041666666666668)"
06-01-2023 10:26:22.190272,"(8.5, 14.0, 13.73913043478261)","(4.4, 5.6, 5.51)","(4.6, 5.5, 5.4)","(10.0, 14.0, 13.25)","(16.0, 26.0, 22.666666666666668)","(8.0, 10.5, 10.26923076923077)","(3.0, 3.6, 3.5045454545454544)","(15.0, 19.5, 17.833333333333332)"
06-01-2023 10:26:23.158324,"(8.5, 14.0, 13.73913043478261)","(4.4, 5.6, 5.51)","(4.6, 5.5, 5.4399999999999995)","(10.0, 14.0, 13.25)","(16.0, 26.0, 22.666666666666668)","(8.0, 10.5, 10.26923076923077)","(3.0, 3.6, 3.5045454545454544)","(15.0, 19.5, 17.833333333333332)"
06-01-2023 10:26:24.146516,"(8.5, 14.0, 13.535714285714285)","(4.4, 5.6, 5.567741935483871)","(4.6, 5.5, 5.4399999999999995)","(10.0, 14.0, 13.25)","(16.0, 26.0, 22.666666666666668)","(8.0, 10.5, 10.08)","(3.0, 3.6, 3.5045454545454544)","(15.0, 19.5, 17.833333333333332)"
06-01-2023 10:26:25.139504,"(8.5, 13.5, 13.38888888888889)","(4.4, 5.7, 5.573333333333333)","(4.6, 5.5, 5.4399999999999995)","(10.0, 14.0, 13.714285714285714)","(16.0, 26.0, 22.25)","(8.0, 10.5, 9.95)","(3.0, 3.6, 3.5195121951219512)","(15.0, 19.5, 17.92105263157895)"
06-01-2023 10:26:26.229075,"(8.5, 14.5, 13.875)","(4.4, 5.7, 5.570588235294117)","(4.6, 5.5, 5.4399999999999995)","(10.0, 13.5, 12.884615384615385)","(16.0, 26.0, 22.25)","(8.0, 10.0, 9.95)","(3.0, 3.6, 3.5195121951219512)","(15.0, 19.5, 17.357142857142858)"
06-01-2023 10:26:27.210435,"(8.5, 14.5, 13.9)","(4.4, 5.7, 5.570588235294117)","(4.6, 5.5, 5.4399999999999995)","(10.0, 13.5, 12.857142857142858)","(16.0, 26.0, 22.19047619047619)","(8.0, 10.0, 9.95)","(3.0, 3.6, 3.5195121951219512)","(15.0, 19.5, 17.833333333333332)"
06-01-2023 10:26:28.198638,"(8.5, 14.5, 13.9)","(4.4, 5.7, 5.6312500000000005)","(4.6, 5.5, 5.4399999999999995)","(10.0, 13.5, 12.857142857142858)","(16.0, 26.0, 22.19047619047619)","(8.0, 10.0, 9.95)","(3.0, 3.6, 3.5195121951219512)","(15.0, 19.5, 17.833333333333332)"
06-01-2023 10:26:29.165650,"(8.5, 14.5, 13.9)","(4.4, 5.7, 5.6312500000000005)","(4.6, 5.5, 5.4399999999999995)","(10.0, 13.5, 12.7)","(16.0, 26.0, 22.19047619047619)","(8.0, 10.0, 9.95)","(3.0, 3.6, 3.5210526315789474)","(15.0, 19.5, 17.833333333333332)"
06-01-2023 10:26:30.169246,"(8.5, 14.5, 13.9)","(4.4, 5.7, 5.6312500000000005)","(4.6, 5.5, 5.4399999999999995)","(10.0, 13.5, 12.75)","(16.0, 26.0, 18.785714285714285)","(8.0, 10.0, 9.533333333333333)","(3.0, 3.6, 3.5575757575757576)","(15.0, 19.5, 17.666666666666668)"
06-01-2023 10:26:31.159403,"(8.5, 14.5, 13.964285714285714)","(4.4, 5.8, 5.75)","(4.6, 5.5, 5.453846153846154)","(10.0, 13.5, 12.75925925925926)","(16.0, 21.0, 19.01282051282051)","(8.0, 9.6, 9.533333333333333)","(3.0, 3.6, 3.6113636363636363)","(15.0, 19.0, 17.0)"
06-01-2023 10:26:32.177151,"(8.5, 14.5, 13.964285714285714)","(4.4, 5.8, 5.75)","(4.6, 5.5, 5.407692307692308)","(10.0, 13.5, 12.678571428571429)","(16.0, 21.0, 18.96511627906977)","(8.0, 9.6, 9.371428571428572)","(3.0, 3.65, 3.6208333333333336)","(15.0, 18.0, 16.75)"
06-01-2023 10:26:33.169032,"(9.0, 14.0, 13.681818181818182)","(4.4, 5.9, 5.825641025641025)","(4.6, 5.4, 5.347826086956522)","(10.0, 13.5, 12.678571428571429)","(16.0, 21.0, 19.76923076923077)","(8.0, 9.8, 9.272)","(3.0, 3.65, 3.580681818181818)","(15.0, 18.0, 16.75)"
06-01-2023 10:26:34.181134,"(9.0, 14.0, 13.88)","(4.4, 6.0, 5.936)","(4.6, 5.4, 5.345454545454546)","(10.0, 13.5, 12.725806451612904)","(16.0, 20.0, 18.941176470588236)","(8.0, 9.8, 9.066666666666666)","(3.0, 3.7, 3.6692307692307695)","(15.0, 18.0, 16.2)"
06-01-2023 10:26:35.191612,"(9.0, 14.0, 13.88)","(4.4, 6.2, 6.084848484848485)","(4.6, 5.4, 5.353846153846154)","(10.0, 13.5, 12.9375)","(16.0, 18.0, 17.72222222222222)","(8.0, 9.4, 8.955555555555556)","(3.0, 3.7, 3.6413793103448278)","(15.0, 16.5, 16.071428571428573)"
