,Dr Evergreen,My Cool Jack,Percussion,Charlie Chana,Alness Treasure,Our Purple Haze,Feel Like Flying
10-01-2023 20:47:12.641103,"(7.5, 12.5, 7.775)","(1.75, 2.64, 1.8325)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:13.750964,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:14.981311,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:16.162172,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:17.252441,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:18.334274,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:19.383427,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:20.417437,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:21.490683,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:22.658204,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:23.773474,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:24.956059,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:26.192473,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:27.355676,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:28.486239,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:29.675682,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:30.839795,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:31.916106,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:33.026858,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.051)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:34.083876,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:35.087970,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:36.182076,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:37.254794,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:47:38.342085,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:39.458366,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:40.525113,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:41.567598,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:42.888189,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:44.230340,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:45.535164,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:46.714385,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:47.997645,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:49.276024,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:50.332525,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:51.318994,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:52.389420,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:53.438596,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:54.548626,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:55.680174,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:56.844522,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:58.090509,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:47:59.343712,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:00.519675,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:01.700784,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:03.018074,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:04.372254,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:05.636229,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:06.759298,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:07.969735,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:09.150597,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:10.243535,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0413793103448277)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:11.345075,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:12.489477,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:13.717116,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:14.941861,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:16.047335,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:17.105543,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:18.258288,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:19.465216,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:20.514043,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:21.489847,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:22.568479,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:23.689897,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:24.756200,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:25.817158,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:26.885746,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:27.934746,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:29.079429,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:30.266876,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:31.386622,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:32.388575,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:33.421843,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:34.471936,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:35.475742,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:36.478713,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 15.011764705882353)","(8.5, 18.0, 14.8)","(5.5, 10.5, 6.9)","(7.5, 15.5, 12.866666666666667)"
10-01-2023 20:48:37.515869,"(7.5, 12.5, 7.775)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 23.1)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:38.524824,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:39.578856,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:40.539754,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:41.632791,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:42.736549,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:43.756194,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:44.725668,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:45.765750,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:46.920853,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:47.977292,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:48.963987,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:49.987216,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:51.025628,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:52.114513,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:53.169750,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:54.205361,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:55.259707,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:56.272588,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:57.296482,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:58.281205,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:48:59.329480,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
10-01-2023 20:49:00.387274,"(7.5, 13.0, 7.05)","(1.75, 2.64, 2.0363157894736843)","(11.0, 26.0, 24.75)","(10.0, 20.0, 16.214285714285715)","(8.5, 18.0, 11.6)","(5.5, 10.5, 6.9)","(7.5, 15.5, 10.233333333333333)"
