,Gungho,Raphael,Roys Legacy,Cyclone Harmony,Vankukla,Wallawallabingbang,A Dandy Catch,So Greysful,Star Harmony
08-01-2023 12:30:47.363329,"(81.0, 190.0, 176.0)","(12.0, 20.0, 18.545454545454547)","(10.0, 14.0, 13.416666666666666)","(3.8, 4.4, 4.2956521739130435)","(3.8, 5.3, 5.253846153846154)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 138.0)","(4.2, 4.8, 4.727631578947369)","(5.0, 6.2, 6.035294117647059)"
08-01-2023 12:30:48.501759,"(81.0, 190.0, 176.0)","(12.0, 20.0, 18.545454545454547)","(10.0, 14.0, 13.416666666666666)","(3.8, 4.4, 4.2956521739130435)","(3.8, 5.3, 5.253846153846154)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 138.0)","(4.2, 4.8, 4.742708333333334)","(5.0, 6.2, 6.0285714285714285)"
08-01-2023 12:30:49.613696,"(81.0, 190.0, 176.0)","(12.0, 20.0, 19.0)","(10.0, 14.0, 13.416666666666666)","(3.8, 4.4, 4.263636363636364)","(3.8, 5.3, 5.171428571428572)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 138.0)","(4.2, 4.8, 4.86923076923077)","(5.0, 6.2, 6.08)"
08-01-2023 12:30:50.741562,"(81.0, 190.0, 176.0)","(12.0, 19.5, 19.0)","(10.0, 14.0, 13.416666666666666)","(3.8, 4.3, 4.263636363636364)","(3.8, 5.2, 5.16)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 138.0)","(4.2, 4.9, 4.829411764705882)","(5.0, 6.2, 6.065)"
08-01-2023 12:30:51.925094,"(81.0, 190.0, 176.0)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.416666666666666)","(3.8, 4.3, 4.35)","(3.8, 5.2, 5.12)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 138.0)","(4.2, 4.9, 4.764912280701754)","(5.0, 6.2, 6.065)"
08-01-2023 12:30:53.049462,"(81.0, 190.0, 176.0)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.311111111111112)","(3.8, 5.2, 5.12)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 138.0)","(4.2, 4.8, 4.764912280701754)","(5.0, 6.2, 6.065)"
08-01-2023 12:30:54.200102,"(81.0, 190.0, 176.0)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.311111111111112)","(3.8, 5.2, 5.16)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 138.0)","(4.2, 4.8, 4.744047619047619)","(5.0, 6.2, 6.0)"
08-01-2023 12:30:55.380449,"(81.0, 190.0, 176.0)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.311111111111112)","(3.8, 5.2, 5.18)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 125.0)","(4.2, 4.8, 4.759562841530054)","(5.0, 6.2, 6.0)"
08-01-2023 12:30:56.558699,"(81.0, 190.0, 167.5)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.327272727272727)","(3.8, 5.3, 5.18)","(17.0, 23.0, 21.833333333333332)","(81.0, 150.0, 97.5)","(4.2, 4.8, 4.697945205479452)","(5.0, 6.2, 6.0)"
08-01-2023 12:30:57.782010,"(81.0, 190.0, 145.0)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.7, 4.4, 4.327272727272727)","(3.8, 5.3, 5.18)","(17.0, 23.0, 21.833333333333332)","(71.0, 150.0, 122.5)","(4.2, 4.7, 4.7362068965517246)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:30:58.952894,"(71.0, 190.0, 154.0)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.312)","(3.9, 5.3, 5.18)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 122.5)","(4.2, 4.8, 4.687116564417178)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:00.112619,"(71.0, 170.0, 152.5)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.312)","(3.9, 5.3, 5.18)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 122.5)","(4.2, 4.7, 4.687116564417178)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:01.289505,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.312)","(3.9, 5.3, 5.18)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 122.5)","(4.2, 4.7, 4.68719512195122)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:02.499221,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.312)","(3.9, 5.3, 5.18)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 122.5)","(4.2, 4.7, 4.68719512195122)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:03.689854,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.312)","(3.9, 5.3, 5.18)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.7, 4.753763440860215)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:04.876966,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.312)","(3.9, 5.3, 5.116666666666667)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.8, 4.7511363636363635)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:06.065779,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.312)","(3.9, 5.2, 5.116666666666667)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.8, 4.7511363636363635)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:07.293206,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.312)","(3.9, 5.2, 5.116666666666667)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.8, 4.7511363636363635)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:08.451225,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 18.5625)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.116666666666667)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.8, 4.7511363636363635)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:09.581676,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 19.17391304347826)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.174358974358975)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.8, 4.7511363636363635)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:10.734992,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 19.17391304347826)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.174358974358975)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.8, 4.696376811594203)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:11.931444,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 19.17391304347826)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.174358974358975)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 122.5)","(4.2, 4.7, 4.696376811594203)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:13.137158,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 19.17391304347826)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.174358974358975)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.7, 4.696376811594203)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:14.306211,"(71.0, 160.0, 126.66666666666667)","(12.0, 19.5, 19.17391304347826)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.174358974358975)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 125.55555555555556)","(4.2, 4.7, 4.696376811594203)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:15.420050,"(71.0, 150.0, 118.75)","(12.0, 19.5, 19.17391304347826)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.174358974358975)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 110.0)","(4.2, 4.7, 4.696376811594203)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:16.610859,"(71.0, 150.0, 118.75)","(12.0, 19.5, 19.714285714285715)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.174358974358975)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 110.0)","(4.2, 4.7, 4.696376811594203)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:17.802210,"(71.0, 150.0, 114.28571428571429)","(12.0, 20.0, 19.714285714285715)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.1722222222222225)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 128.1818181818182)","(4.2, 4.7, 4.6814569536423845)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:18.951618,"(71.0, 140.0, 126.66666666666667)","(12.0, 20.0, 19.714285714285715)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.271794871794872)","(3.9, 5.2, 5.1722222222222225)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 134.0)","(4.2, 4.7, 4.413437057991514)","(4.8, 6.2, 6.076923076923077)"
08-01-2023 12:31:20.129262,"(71.0, 140.0, 126.66666666666667)","(12.0, 20.0, 19.714285714285715)","(10.0, 14.0, 13.34375)","(3.8, 4.4, 4.277777777777778)","(3.9, 5.2, 5.22)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 134.0)","(4.2, 4.5, 4.373372781065089)","(4.8, 6.2, 6.345454545454546)"
08-01-2023 12:31:21.422042,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 21.5)","(10.0, 14.0, 13.142857142857142)","(3.8, 4.4, 4.2682926829268295)","(3.9, 5.3, 5.2368421052631575)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 134.0)","(4.2, 4.4, 4.389714285714286)","(4.8, 6.6, 6.345454545454546)"
08-01-2023 12:31:22.696907,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 21.125)","(10.0, 14.0, 13.142857142857142)","(3.8, 4.4, 4.2682926829268295)","(3.9, 5.3, 5.2368421052631575)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 134.0)","(4.2, 4.4, 4.389772727272727)","(4.8, 6.6, 6.46)"
08-01-2023 12:31:23.985033,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 21.125)","(10.0, 14.0, 13.142857142857142)","(3.8, 4.4, 4.2682926829268295)","(3.9, 5.3, 5.2368421052631575)","(16.0, 23.0, 21.833333333333332)","(71.0, 150.0, 124.375)","(4.2, 4.4, 4.389763779527559)","(4.8, 6.6, 6.46)"
08-01-2023 12:31:25.253380,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 21.125)","(10.0, 14.0, 13.142857142857142)","(3.8, 4.4, 4.2682926829268295)","(3.9, 5.3, 5.2368421052631575)","(16.0, 23.0, 21.833333333333332)","(71.0, 140.0, 123.84615384615384)","(4.2, 4.4, 4.357446808510638)","(4.8, 6.6, 6.46)"
08-01-2023 12:31:26.504178,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 21.125)","(10.0, 14.0, 13.142857142857142)","(3.8, 4.4, 4.2682926829268295)","(3.9, 5.3, 5.251351351351351)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 123.33333333333334)","(4.2, 4.4, 4.357446808510638)","(4.8, 6.6, 6.7)"
08-01-2023 12:31:27.756130,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 21.125)","(10.0, 14.0, 13.076923076923077)","(3.8, 4.4, 4.254054054054055)","(3.9, 5.3, 5.175)","(16.0, 23.0, 21.6)","(71.0, 130.0, 123.33333333333334)","(4.2, 4.4, 4.36)","(4.8, 7.2, 6.7)"
08-01-2023 12:31:29.028729,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 21.125)","(10.0, 14.0, 13.076923076923077)","(3.8, 4.4, 4.254054054054055)","(3.9, 5.2, 5.175)","(16.0, 23.0, 21.6)","(71.0, 130.0, 118.57142857142857)","(4.2, 4.4, 4.36)","(4.8, 7.2, 7.0)"
08-01-2023 12:31:30.315484,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 21.125)","(10.0, 14.0, 12.982142857142858)","(3.8, 4.4, 4.274418604651163)","(3.9, 5.2, 5.175)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 119.33333333333333)","(4.2, 4.4, 4.35328947368421)","(4.8, 7.2, 7.12)"
08-01-2023 12:31:31.632099,"(71.0, 140.0, 126.66666666666667)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.08695652173913)","(3.8, 4.4, 4.274418604651163)","(3.9, 5.2, 5.192592592592593)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 119.33333333333333)","(4.2, 4.4, 4.35328947368421)","(4.8, 7.2, 7.138461538461539)"
08-01-2023 12:31:32.947374,"(71.0, 140.0, 122.85714285714286)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.08695652173913)","(3.8, 4.4, 4.274418604651163)","(3.9, 5.2, 5.192592592592593)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 119.33333333333333)","(4.2, 4.4, 4.35328947368421)","(4.8, 7.2, 7.138461538461539)"
08-01-2023 12:31:34.224659,"(71.0, 180.0, 122.85714285714286)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.08695652173913)","(3.8, 4.4, 4.274418604651163)","(3.9, 5.2, 5.192592592592593)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 120.0)","(4.2, 4.4, 4.168571428571428)","(4.8, 7.2, 7.138461538461539)"
08-01-2023 12:31:35.543234,"(71.0, 170.0, 135.0)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.08695652173913)","(3.8, 4.4, 4.274418604651163)","(3.9, 5.2, 5.18)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 120.0)","(4.2, 4.2, 4.247272727272727)","(4.8, 7.2, 7.138461538461539)"
08-01-2023 12:31:36.847062,"(71.0, 170.0, 135.0)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.08695652173913)","(3.8, 4.4, 4.274418604651163)","(3.9, 5.2, 5.16875)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 120.0)","(4.2, 4.3, 4.281632653061225)","(4.8, 7.2, 7.138461538461539)"
08-01-2023 12:31:38.171263,"(71.0, 170.0, 135.0)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.4)","(3.8, 4.4, 4.274418604651163)","(3.9, 5.2, 5.16875)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 120.0)","(4.2, 4.3, 4.278313253012048)","(4.8, 7.2, 6.964705882352941)"
08-01-2023 12:31:39.506272,"(71.0, 170.0, 110.0)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.4)","(3.8, 4.4, 4.274418604651163)","(3.9, 5.2, 5.16875)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 120.0)","(4.2, 4.3, 4.2973684210526315)","(4.8, 7.2, 6.953846153846154)"
08-01-2023 12:31:40.937510,"(71.0, 170.0, 110.0)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.4)","(3.8, 4.4, 4.2727272727272725)","(3.9, 5.2, 5.094444444444444)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 120.0)","(4.2, 4.3, 4.386153846153847)","(4.8, 7.0, 6.953846153846154)"
08-01-2023 12:31:42.425802,"(71.0, 170.0, 117.5)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.4)","(3.8, 4.3, 4.2727272727272725)","(3.9, 5.1, 5.074999999999999)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 114.44444444444444)","(4.2, 4.4, 4.329551451187335)","(4.8, 7.0, 6.953846153846154)"
08-01-2023 12:31:43.857038,"(71.0, 170.0, 147.5)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.4)","(3.8, 4.3, 4.2625)","(3.9, 5.1, 5.071428571428571)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 114.44444444444444)","(4.2, 4.5, 4.329357798165137)","(4.8, 7.0, 6.71304347826087)"
08-01-2023 12:31:45.257963,"(71.0, 170.0, 128.0)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.4)","(3.8, 4.3, 4.2625)","(3.9, 5.1, 5.071428571428571)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 114.44444444444444)","(4.2, 4.5, 4.329357798165137)","(4.8, 7.0, 6.71304347826087)"
08-01-2023 12:31:46.649489,"(71.0, 170.0, 128.0)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.625)","(3.8, 4.3, 4.277272727272727)","(3.9, 5.1, 4.848275862068966)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 114.44444444444444)","(4.2, 4.5, 4.340215439856373)","(4.8, 7.0, 6.618181818181818)"
08-01-2023 12:31:48.012421,"(71.0, 170.0, 146.66666666666666)","(12.0, 23.0, 20.75)","(10.0, 14.0, 13.625)","(3.8, 4.4, 4.277272727272727)","(3.9, 5.0, 4.848275862068966)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 114.44444444444444)","(4.2, 4.5, 4.340215439856373)","(5.0, 6.8, 6.618181818181818)"
08-01-2023 12:31:49.378930,"(71.0, 160.0, 130.0)","(12.0, 23.0, 20.818181818181817)","(10.0, 14.0, 13.625)","(3.8, 4.5, 4.397619047619047)","(3.9, 4.9, 4.872972972972973)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 114.44444444444444)","(4.2, 4.5, 4.400653594771242)","(5.0, 6.8, 6.618181818181818)"
08-01-2023 12:31:50.785762,"(71.0, 170.0, 146.66666666666666)","(12.0, 23.0, 20.818181818181817)","(10.0, 14.0, 13.625)","(3.8, 4.5, 4.413888888888889)","(3.9, 4.9, 4.866666666666667)","(16.0, 23.0, 21.833333333333332)","(71.0, 130.0, 114.44444444444444)","(4.2, 4.5, 4.339024390243902)","(5.0, 6.8, 6.618181818181818)"
08-01-2023 12:31:52.209919,"(71.0, 170.0, 135.0)","(12.0, 23.0, 21.736842105263158)","(10.0, 14.0, 13.863636363636363)","(3.8, 4.5, 4.46025641025641)","(3.9, 4.9, 4.752173913043478)","(16.0, 23.0, 21.526315789473685)","(71.0, 130.0, 112.85714285714286)","(4.2, 4.5, 4.408035714285715)","(5.0, 6.8, 6.584615384615384)"
08-01-2023 12:31:53.586571,"(71.0, 170.0, 145.0)","(12.0, 23.0, 21.736842105263158)","(10.0, 14.0, 13.863636363636363)","(3.8, 4.5, 4.46025641025641)","(3.9, 5.0, 4.871739130434783)","(16.0, 23.0, 21.526315789473685)","(71.0, 130.0, 112.85714285714286)","(4.2, 4.5, 4.403962703962704)","(5.0, 6.8, 6.613333333333333)"
08-01-2023 12:31:54.885988,"(71.0, 170.0, 145.0)","(12.0, 23.0, 21.736842105263158)","(10.0, 14.0, 13.863636363636363)","(3.8, 4.5, 4.462195121951219)","(3.9, 4.9, 4.840243902439024)","(16.0, 23.0, 21.526315789473685)","(71.0, 130.0, 122.0)","(4.2, 4.5, 4.403962703962704)","(5.0, 6.8, 6.613333333333333)"
08-01-2023 12:31:56.243534,"(71.0, 190.0, 143.33333333333334)","(12.0, 23.0, 21.736842105263158)","(10.0, 14.0, 13.863636363636363)","(3.8, 4.5, 4.462195121951219)","(3.9, 4.9, 4.813253012048192)","(16.0, 23.0, 21.697674418604652)","(71.0, 130.0, 122.0)","(4.2, 4.5, 4.403962703962704)","(5.0, 6.8, 6.613333333333333)"
08-01-2023 12:31:57.595062,"(71.0, 190.0, 143.33333333333334)","(12.0, 23.0, 21.736842105263158)","(10.0, 14.0, 13.863636363636363)","(3.8, 4.5, 4.462195121951219)","(3.9, 4.9, 4.7128440366972475)","(16.0, 23.0, 21.697674418604652)","(71.0, 130.0, 114.0)","(4.2, 4.5, 4.403962703962704)","(5.0, 6.8, 6.628571428571429)"
08-01-2023 12:31:58.912992,"(71.0, 190.0, 143.33333333333334)","(12.0, 23.0, 22.0)","(10.0, 14.0, 13.597560975609756)","(3.8, 4.5, 4.466666666666667)","(3.9, 4.9, 4.7112)","(16.0, 23.0, 21.697674418604652)","(71.0, 130.0, 114.0)","(4.2, 4.5, 4.403962703962704)","(5.0, 6.8, 6.588235294117647)"
08-01-2023 12:32:00.213195,"(71.0, 190.0, 143.33333333333334)","(12.0, 23.0, 22.142857142857142)","(10.0, 14.0, 13.597560975609756)","(3.8, 4.5, 4.466666666666667)","(3.9, 4.9, 4.7112)","(16.0, 23.0, 21.697674418604652)","(71.0, 130.0, 116.66666666666667)","(4.2, 4.5, 4.384581497797357)","(5.0, 6.8, 6.588235294117647)"
08-01-2023 12:32:01.509803,"(71.0, 180.0, 130.0)","(12.0, 23.0, 22.142857142857142)","(10.0, 14.0, 13.597560975609756)","(3.8, 4.5, 4.466666666666667)","(3.9, 4.9, 4.75)","(16.0, 23.0, 21.697674418604652)","(71.0, 130.0, 123.33333333333333)","(4.2, 4.4, 4.393203883495146)","(5.0, 6.8, 6.588235294117647)"
08-01-2023 12:32:02.791192,"(71.0, 160.0, 133.33333333333334)","(12.0, 23.0, 22.608695652173914)","(10.0, 14.0, 13.597560975609756)","(3.8, 4.5, 4.466666666666667)","(4.0, 4.8, 4.75)","(17.0, 23.0, 21.697674418604652)","(71.0, 130.0, 123.33333333333333)","(3.9, 4.4, 4.367844522968198)","(5.0, 6.8, 6.588235294117647)"
08-01-2023 12:32:04.063490,"(71.0, 160.0, 133.33333333333334)","(12.0, 23.0, 22.608695652173914)","(10.0, 14.0, 13.597560975609756)","(3.8, 4.5, 4.466666666666667)","(4.0, 4.8, 4.738888888888889)","(17.0, 23.0, 21.697674418604652)","(71.0, 130.0, 123.33333333333333)","(3.9, 4.4, 4.3853333333333335)","(5.0, 6.8, 6.588235294117647)"
08-01-2023 12:32:05.363619,"(71.0, 160.0, 133.33333333333334)","(12.0, 23.0, 22.608695652173914)","(10.0, 14.0, 13.597560975609756)","(3.8, 4.5, 4.6617021276595745)","(4.0, 4.8, 4.708333333333334)","(17.0, 23.0, 21.697674418604652)","(71.0, 130.0, 123.33333333333333)","(3.9, 4.4, 4.205084745762712)","(5.0, 6.8, 6.588235294117647)"
08-01-2023 12:32:06.698347,"(71.0, 160.0, 133.33333333333334)","(12.0, 23.0, 22.608695652173914)","(10.0, 14.0, 13.597560975609756)","(3.8, 4.7, 4.671875)","(4.0, 4.8, 4.708333333333334)","(17.0, 23.0, 21.697674418604652)","(71.0, 130.0, 120.0)","(3.9, 4.3, 4.21)","(5.0, 6.8, 6.588235294117647)"
08-01-2023 12:32:08.031753,"(71.0, 160.0, 133.33333333333334)","(12.0, 23.0, 22.4)","(10.0, 14.0, 13.214285714285714)","(3.8, 4.7, 4.668421052631579)","(4.0, 4.8, 4.708333333333334)","(17.0, 23.0, 21.697674418604652)","(71.0, 130.0, 125.0)","(3.9, 4.3, 4.21)","(5.0, 6.8, 6.588235294117647)"
08-01-2023 12:32:09.364852,"(71.0, 160.0, 154.28571428571428)","(12.0, 23.0, 22.4)","(10.0, 14.0, 13.7)","(3.8, 4.8, 4.742857142857143)","(4.0, 4.8, 4.720512820512821)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.3, 4.237179487179487)","(5.0, 6.8, 6.5280000000000005)"
08-01-2023 12:32:10.660891,"(71.0, 190.0, 162.22222222222223)","(12.0, 23.0, 22.470588235294116)","(10.0, 14.0, 13.7)","(3.8, 4.8, 4.742857142857143)","(4.0, 4.8, 4.752941176470588)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.3, 4.27065868263473)","(5.0, 6.8, 6.5280000000000005)"
08-01-2023 12:32:11.946026,"(71.0, 190.0, 162.22222222222223)","(12.0, 23.0, 22.470588235294116)","(10.0, 14.0, 13.7)","(3.8, 4.8, 4.734920634920635)","(4.0, 4.8, 4.688235294117647)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.3, 4.286131386861314)","(5.0, 6.8, 6.682758620689655)"
08-01-2023 12:32:13.220639,"(71.0, 230.0, 200.0)","(12.0, 23.0, 22.470588235294116)","(10.0, 14.0, 13.7)","(3.8, 4.8, 4.734920634920635)","(4.0, 4.7, 4.6854545454545455)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.3, 4.367105263157895)","(5.0, 6.8, 6.484210526315789)"
08-01-2023 12:32:14.545153,"(81.0, 210.0, 186.66666666666666)","(13.0, 23.0, 22.470588235294116)","(10.0, 14.0, 13.793103448275861)","(3.9, 4.8, 4.7287878787878785)","(3.9, 4.7, 4.667469879518072)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.4, 4.368354430379747)","(5.0, 6.6, 6.484210526315789)"
08-01-2023 12:32:15.857783,"(81.0, 210.0, 186.66666666666666)","(13.0, 23.0, 22.470588235294116)","(10.0, 14.0, 13.806451612903226)","(3.9, 4.8, 4.733333333333333)","(3.9, 4.7, 4.666666666666667)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.4, 4.36625)","(5.0, 6.6, 6.45)"
08-01-2023 12:32:17.205344,"(81.0, 200.0, 166.66666666666666)","(13.0, 23.0, 22.526315789473685)","(10.0, 14.0, 13.806451612903226)","(3.9, 4.8, 4.733333333333333)","(3.9, 4.7, 4.55)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.4, 4.366129032258065)","(5.0, 6.6, 6.45)"
08-01-2023 12:32:18.475252,"(81.0, 200.0, 166.66666666666666)","(13.0, 23.0, 22.526315789473685)","(10.0, 14.0, 13.806451612903226)","(3.9, 4.8, 4.733333333333333)","(3.9, 4.6, 4.524444444444445)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.4, 4.366129032258065)","(5.0, 6.6, 6.45)"
08-01-2023 12:32:19.751428,"(81.0, 200.0, 166.66666666666666)","(13.0, 23.0, 22.608695652173914)","(10.0, 14.0, 13.806451612903226)","(3.9, 4.8, 4.733333333333333)","(3.9, 4.6, 4.5)","(17.0, 23.0, 21.526315789473685)","(71.0, 130.0, 125.0)","(3.9, 4.4, 4.366129032258065)","(5.0, 6.6, 6.45)"
