,Aussie Sebastian,Go Forward Herby,Sour Cider Wilma,Just Like Aria,Sekekama
09-01-2023 17:07:07.141016,"(2.05, 2.38, 2.3685714285714283)","(3.3, 5.0, 4.733333333333333)","(2.9, 3.25, 3.0276470588235296)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 45.8)"
09-01-2023 17:07:08.065417,"(2.05, 2.38, 2.3685714285714283)","(3.3, 5.0, 4.733333333333333)","(2.9, 3.25, 3.0276470588235296)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 44.0)"
09-01-2023 17:07:08.959211,"(2.05, 2.38, 2.3685714285714283)","(3.3, 5.0, 4.909677419354839)","(2.9, 3.25, 3.0276470588235296)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:09.803057,"(2.05, 2.4, 2.3857142857142857)","(3.3, 4.9, 4.876923076923077)","(2.9, 3.25, 3.0276470588235296)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:10.716474,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.879310344827586)","(2.9, 3.25, 3.07)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:11.716934,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.879310344827586)","(2.9, 3.25, 3.07)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:12.741158,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.879310344827586)","(2.9, 3.25, 3.07)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:13.782703,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.879310344827586)","(2.9, 3.25, 3.07)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:14.822107,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.879310344827586)","(2.9, 3.25, 3.07)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:15.723182,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.876923076923077)","(2.9, 3.25, 3.07)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:16.711907,"(2.05, 2.4, 2.3857142857142857)","(3.3, 4.9, 4.745161290322581)","(2.9, 3.25, 3.0475)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:17.582130,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.754545454545455)","(2.9, 3.25, 3.0764285714285715)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:18.453730,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.754545454545455)","(2.9, 3.25, 3.0764285714285715)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:19.317397,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.754545454545455)","(2.9, 3.25, 3.0764285714285715)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:20.194636,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.754545454545455)","(2.9, 3.25, 3.0764285714285715)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:21.289202,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.754545454545455)","(2.9, 3.25, 3.0764285714285715)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:22.278028,"(2.05, 2.38, 2.356470588235294)","(3.3, 4.9, 4.762857142857143)","(2.9, 3.25, 3.115)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:23.176025,"(2.05, 2.4, 2.3499999999999996)","(3.3, 4.9, 4.75)","(2.9, 3.25, 3.098125)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:24.127948,"(2.05, 2.38, 2.3228571428571425)","(3.3, 4.9, 4.762857142857143)","(2.9, 3.25, 3.115)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:25.108989,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.78)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:26.040501,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.78)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:26.959831,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.78)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:27.894740,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.78)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:28.819171,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.78)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:29.738748,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.78)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:30.611878,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.768750000000001)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:31.483528,"(2.05, 2.38, 2.3228571428571425)","(3.3, 4.9, 4.776470588235294)","(2.9, 3.25, 3.1342857142857143)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:32.361692,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.78)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 47.2)"
09-01-2023 17:07:33.325763,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.776470588235294)","(2.9, 3.25, 3.025)","(18.0, 55.0, 29.285714285714285)","(20.0, 50.0, 43.36842105263158)"
09-01-2023 17:07:34.244998,"(2.05, 2.36, 2.34)","(3.3, 4.9, 4.608333333333333)","(2.9, 3.25, 3.1176470588235294)","(19.0, 55.0, 43.0)","(20.0, 50.0, 43.36842105263158)"
09-01-2023 17:07:35.087653,"(2.05, 2.36, 2.33)","(3.3, 4.9, 4.608333333333333)","(2.9, 3.25, 3.125)","(19.0, 55.0, 42.07692307692308)","(20.0, 50.0, 43.36842105263158)"
09-01-2023 17:07:35.926985,"(2.05, 2.36, 2.33)","(3.3, 4.9, 4.608333333333333)","(2.9, 3.25, 3.125)","(19.0, 55.0, 42.07692307692308)","(20.0, 50.0, 43.36842105263158)"
09-01-2023 17:07:36.918186,"(2.05, 2.36, 2.3377777777777777)","(3.3, 4.9, 4.608333333333333)","(2.9, 3.25, 3.125)","(19.0, 55.0, 46.1578947368421)","(20.0, 50.0, 43.36842105263158)"
09-01-2023 17:07:37.866631,"(2.05, 2.4, 2.368888888888889)","(3.3, 4.9, 4.65)","(2.9, 3.25, 3.1323529411764706)","(19.0, 55.0, 31.857142857142858)","(20.0, 50.0, 43.36842105263158)"
09-01-2023 17:07:38.754609,"(2.05, 2.4, 2.368888888888889)","(3.3, 4.9, 4.65)","(2.9, 3.25, 3.1323529411764706)","(19.0, 55.0, 31.857142857142858)","(20.0, 50.0, 43.36842105263158)"
09-01-2023 17:07:39.667710,"(2.05, 2.4, 2.368888888888889)","(3.3, 4.9, 4.65)","(2.9, 3.25, 3.1323529411764706)","(19.0, 55.0, 46.0)","(20.0, 46.0, 45.46666666666667)"
09-01-2023 17:07:40.612815,"(2.05, 2.38, 2.353333333333333)","(3.3, 4.9, 4.65)","(2.9, 3.25, 3.1323529411764706)","(19.0, 55.0, 45.8235294117647)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:41.503468,"(2.05, 2.38, 2.353333333333333)","(3.3, 4.9, 4.65)","(2.9, 3.25, 3.1323529411764706)","(19.0, 55.0, 45.8235294117647)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:42.438602,"(2.05, 2.38, 2.353333333333333)","(3.3, 4.9, 4.65)","(2.9, 3.25, 3.1323529411764706)","(19.0, 55.0, 47.57142857142857)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:43.291744,"(2.05, 2.38, 2.33)","(3.3, 4.9, 4.65)","(2.9, 3.3, 3.25)","(19.0, 55.0, 47.57142857142857)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:44.140795,"(2.05, 2.38, 2.32)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.19)","(19.0, 55.0, 47.57142857142857)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:45.097561,"(2.05, 2.38, 2.284)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.19)","(19.0, 55.0, 47.57142857142857)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:46.049385,"(2.05, 2.36, 2.293333333333333)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.19)","(19.0, 55.0, 47.57142857142857)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:47.005103,"(2.05, 2.36, 2.325)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 47.57142857142857)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:47.824402,"(2.05, 2.36, 2.325)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 47.57142857142857)","(20.0, 48.0, 45.46666666666667)"
09-01-2023 17:07:48.701395,"(2.05, 2.36, 2.325)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 47.57142857142857)","(20.0, 48.0, 42.92857142857143)"
09-01-2023 17:07:49.653854,"(2.05, 2.36, 2.325)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.19)","(19.0, 55.0, 47.57142857142857)","(20.0, 44.0, 39.833333333333336)"
09-01-2023 17:07:50.625684,"(2.05, 2.36, 2.325)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 47.57142857142857)","(20.0, 44.0, 39.833333333333336)"
09-01-2023 17:07:51.544826,"(2.05, 2.36, 2.325)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 47.57142857142857)","(20.0, 44.0, 39.833333333333336)"
09-01-2023 17:07:52.414346,"(2.05, 2.36, 2.3432)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 47.57142857142857)","(20.0, 44.0, 39.833333333333336)"
09-01-2023 17:07:53.235692,"(2.05, 2.36, 2.27)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 40.0)","(20.0, 44.0, 39.833333333333336)"
09-01-2023 17:07:54.126427,"(2.05, 2.36, 2.27)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 39.666666666666664)","(20.0, 42.0, 37.9375)"
09-01-2023 17:07:55.008125,"(2.05, 2.36, 2.27)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 44.5)","(20.0, 40.0, 37.9375)"
09-01-2023 17:07:55.887553,"(2.05, 2.36, 2.27)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 45.30769230769231)","(20.0, 40.0, 37.9375)"
09-01-2023 17:07:56.847284,"(2.05, 2.36, 2.27)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 45.30769230769231)","(20.0, 40.0, 37.9375)"
09-01-2023 17:07:57.714490,"(2.05, 2.36, 2.27)","(3.3, 4.9, 4.65)","(2.9, 3.35, 3.2071428571428573)","(19.0, 55.0, 45.30769230769231)","(20.0, 40.0, 37.9375)"
09-01-2023 17:07:58.628287,"(2.05, 2.36, 2.27)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 40.0, 37.9375)"
09-01-2023 17:07:59.548948,"(2.05, 2.36, 2.27)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 40.0, 43.68181818181818)"
09-01-2023 17:08:00.397636,"(2.05, 2.36, 2.27)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 48.0, 42.45833333333333)"
09-01-2023 17:08:01.206533,"(2.05, 2.36, 2.27)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 48.0, 39.6)"
09-01-2023 17:08:02.154266,"(2.05, 2.36, 2.3432)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 46.0, 40.90909090909091)"
09-01-2023 17:08:03.095963,"(2.05, 2.36, 2.326206896551724)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 46.0, 39.53846153846154)"
09-01-2023 17:08:04.017272,"(2.05, 2.36, 2.326206896551724)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 46.0, 42.0)"
09-01-2023 17:08:04.973613,"(2.05, 2.36, 2.326206896551724)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.19)","(21.0, 55.0, 42.4)","(21.0, 46.0, 43.23076923076923)"
09-01-2023 17:08:05.844132,"(2.05, 2.36, 2.326206896551724)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 46.0, 43.27272727272727)"
09-01-2023 17:08:06.746424,"(2.05, 2.36, 2.3223076923076924)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 46.0, 42.25)"
09-01-2023 17:08:07.740826,"(2.05, 2.36, 2.3223076923076924)","(3.5, 4.9, 4.65)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 46.0, 42.25)"
09-01-2023 17:08:08.713032,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.594444444444445)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 50.0, 44.75)"
09-01-2023 17:08:09.712189,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.594444444444445)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 42.4)","(21.0, 50.0, 41.833333333333336)"
09-01-2023 17:08:10.624689,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 38.714285714285715)","(21.0, 50.0, 43.0)"
09-01-2023 17:08:11.514499,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 38.714285714285715)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:12.381864,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 38.714285714285715)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:13.325111,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 43.6)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:14.161946,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 43.6)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:15.045518,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 46.85714285714286)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:15.991807,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 46.85714285714286)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:16.936420,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 46.85714285714286)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:17.769342,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 46.85714285714286)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:18.595607,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 46.85714285714286)","(21.0, 50.0, 45.73913043478261)"
09-01-2023 17:08:19.539593,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 46.85714285714286)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:20.491910,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 46.85714285714286)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:21.492438,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 46.85714285714286)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:22.473500,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.2071428571428573)","(21.0, 55.0, 45.5)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:23.352324,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.1785714285714284)","(21.0, 55.0, 46.5)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:24.352719,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.1785714285714284)","(21.0, 55.0, 48.625)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:25.446754,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.1785714285714284)","(21.0, 55.0, 41.5)","(21.0, 50.0, 47.78947368421053)"
09-01-2023 17:08:26.422906,"(2.05, 2.36, 2.27)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.216666666666667)","(21.0, 55.0, 47.05882352941177)","(21.0, 50.0, 47.78947368421053)"
09-01-2023 17:08:27.380503,"(2.05, 2.36, 2.27)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.216666666666667)","(21.0, 55.0, 47.05882352941177)","(21.0, 50.0, 47.78947368421053)"
09-01-2023 17:08:28.356691,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.216666666666667)","(21.0, 55.0, 49.09090909090909)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:29.349227,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.216666666666667)","(21.0, 55.0, 46.2)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:30.360752,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.216666666666667)","(21.0, 55.0, 46.2)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:31.286216,"(2.05, 2.36, 2.2550000000000003)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.216666666666667)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 46.18181818181818)"
09-01-2023 17:08:32.140834,"(2.05, 2.36, 2.27)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.194444444444444)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 46.0)"
09-01-2023 17:08:33.046574,"(2.05, 2.36, 2.34)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.194444444444444)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 46.0)"
09-01-2023 17:08:34.014710,"(2.05, 2.36, 2.34)","(3.5, 4.9, 4.58421052631579)","(2.8, 3.35, 3.194444444444444)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 46.0)"
09-01-2023 17:08:34.926553,"(2.05, 2.36, 2.3525)","(3.5, 4.9, 4.438461538461539)","(2.8, 3.3, 3.1875)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 46.0)"
09-01-2023 17:08:35.768924,"(2.05, 2.36, 2.3099999999999996)","(3.5, 4.9, 4.438461538461539)","(2.8, 3.3, 3.161111111111111)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 46.0)"
09-01-2023 17:08:36.673638,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.438461538461539)","(2.8, 3.25, 3.1227272727272726)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:37.644301,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.438461538461539)","(2.8, 3.25, 3.13)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:38.611451,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.438461538461539)","(2.8, 3.25, 3.107142857142857)","(21.0, 55.0, 45.22222222222222)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:39.574516,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.438461538461539)","(2.8, 3.3, 3.0625)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:40.434865,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.45)","(2.8, 3.25, 3.125)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:41.386231,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.45)","(2.8, 3.25, 3.125)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:42.312338,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.45)","(2.8, 3.25, 3.125)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:43.223658,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.483333333333333)","(2.8, 3.25, 3.125)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:44.132285,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.65)","(2.8, 3.25, 3.125)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:44.973012,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.65)","(2.8, 3.25, 3.125)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:45.838233,"(2.05, 2.36, 2.3433333333333333)","(3.5, 4.9, 4.65)","(2.8, 3.25, 3.09375)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:46.755752,"(2.05, 2.36, 2.33)","(3.5, 4.9, 4.483333333333333)","(2.8, 3.3, 3.1695652173913045)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:47.695301,"(2.05, 2.36, 2.33)","(3.5, 4.9, 4.483333333333333)","(2.8, 3.3, 3.1695652173913045)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:48.528658,"(2.05, 2.36, 2.3516666666666666)","(3.5, 4.9, 4.45)","(2.8, 3.3, 3.1695652173913045)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:49.417507,"(2.05, 2.36, 2.333333333333333)","(3.5, 4.9, 4.45)","(2.8, 3.3, 3.1695652173913045)","(21.0, 55.0, 47.125)","(21.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:50.373392,"(2.0, 2.36, 2.333333333333333)","(3.6, 4.9, 4.45)","(2.8, 3.3, 3.1695652173913045)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:51.278039,"(2.0, 2.36, 2.3266666666666667)","(3.6, 4.9, 4.45)","(2.8, 3.3, 3.1695652173913045)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:52.208620,"(2.0, 2.36, 2.3266666666666667)","(3.6, 4.9, 4.45)","(2.8, 3.3, 3.1421052631578945)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:53.073449,"(2.0, 2.36, 2.3266666666666667)","(3.6, 4.9, 4.578571428571429)","(2.8, 3.3, 3.1421052631578945)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:53.889760,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.45)","(2.8, 3.3, 3.1695652173913045)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:54.773571,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.45)","(2.8, 3.3, 3.1695652173913045)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:55.757192,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.45)","(2.8, 3.3, 3.1695652173913045)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:56.684396,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.45)","(2.8, 3.3, 3.1625)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:57.486351,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.45)","(2.8, 3.3, 3.135)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:58.290845,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.578571428571429)","(2.8, 3.3, 3.135)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:08:59.184900,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.6000000000000005)","(2.8, 3.3, 3.1625)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:09:00.079210,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.6000000000000005)","(2.8, 3.3, 3.1625)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
09-01-2023 17:09:00.954787,"(2.0, 2.36, 2.3433333333333333)","(3.6, 4.9, 4.6000000000000005)","(2.8, 3.3, 3.135)","(26.0, 55.0, 47.125)","(26.0, 50.0, 47.666666666666664)"
