,Kaypat World,Rocking The Ares,Calypso Ruby,Drink Jacks,Dayseas Gem,Our Mate Rocco,Cuckoo Coconuts,Border Issues
672,"[datetime.datetime(2022, 11, 28, 11, 54, 3, 751650), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 11, 54, 3, 751650), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 3, 751650), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 3, 751650), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 3, 751650), 3.3, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 3, 751650), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 3, 751650), 3.5, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 3, 751650), 5.0, 7.4]"
673,"[datetime.datetime(2022, 11, 28, 11, 54, 4, 873717), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 11, 54, 4, 873717), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 4, 873717), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 4, 873717), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 4, 873717), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 4, 873717), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 4, 873717), 3.5, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 4, 873717), 5.0, 7.4]"
674,"[datetime.datetime(2022, 11, 28, 11, 54, 6, 521), 11.0, 13.0]","[datetime.datetime(2022, 11, 28, 11, 54, 6, 521), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 6, 521), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 6, 521), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 6, 521), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 6, 521), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 6, 521), 3.5, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 6, 521), 5.0, 7.4]"
675,"[datetime.datetime(2022, 11, 28, 11, 54, 7, 128195), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 7, 128195), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 7, 128195), 18.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 54, 7, 128195), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 7, 128195), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 7, 128195), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 7, 128195), 3.5, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 7, 128195), 5.0, 8.0]"
676,"[datetime.datetime(2022, 11, 28, 11, 54, 8, 257837), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 8, 257837), 7.5, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 8, 257837), 18.0, 18.5]","[datetime.datetime(2022, 11, 28, 11, 54, 8, 257837), 8.0, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 8, 257837), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 8, 257837), 14.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 8, 257837), 3.5, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 8, 257837), 5.0, 8.0]"
677,"[datetime.datetime(2022, 11, 28, 11, 54, 9, 390730), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 9, 390730), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 9, 390730), 18.0, 18.0]","[datetime.datetime(2022, 11, 28, 11, 54, 9, 390730), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 9, 390730), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 9, 390730), 15.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 9, 390730), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 9, 390730), 5.5, 8.0]"
678,"[datetime.datetime(2022, 11, 28, 11, 54, 10, 513891), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 10, 513891), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 10, 513891), 18.0, 18.5]","[datetime.datetime(2022, 11, 28, 11, 54, 10, 513891), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 10, 513891), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 10, 513891), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 10, 513891), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 10, 513891), 5.5, 7.4]"
679,"[datetime.datetime(2022, 11, 28, 11, 54, 11, 658378), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 11, 658378), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 11, 658378), 18.0, 18.5]","[datetime.datetime(2022, 11, 28, 11, 54, 11, 658378), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 11, 658378), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 11, 658378), 15.0, 19.5]","[datetime.datetime(2022, 11, 28, 11, 54, 11, 658378), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 11, 658378), 5.5, 7.4]"
680,"[datetime.datetime(2022, 11, 28, 11, 54, 12, 781874), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 12, 781874), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 12, 781874), 18.0, 18.5]","[datetime.datetime(2022, 11, 28, 11, 54, 12, 781874), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 12, 781874), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 12, 781874), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 12, 781874), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 12, 781874), 5.5, 7.4]"
681,"[datetime.datetime(2022, 11, 28, 11, 54, 13, 909312), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 13, 909312), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 13, 909312), 18.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 54, 13, 909312), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 13, 909312), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 13, 909312), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 13, 909312), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 13, 909312), 5.5, 7.4]"
682,"[datetime.datetime(2022, 11, 28, 11, 54, 15, 32673), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 15, 32673), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 15, 32673), 18.0, 19.0]","[datetime.datetime(2022, 11, 28, 11, 54, 15, 32673), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 15, 32673), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 15, 32673), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 15, 32673), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 15, 32673), 5.5, 7.4]"
683,"[datetime.datetime(2022, 11, 28, 11, 54, 16, 155459), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 16, 155459), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 16, 155459), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 16, 155459), 7.5, 9.0]","[datetime.datetime(2022, 11, 28, 11, 54, 16, 155459), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 16, 155459), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 16, 155459), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 16, 155459), 5.5, 8.0]"
684,"[datetime.datetime(2022, 11, 28, 11, 54, 17, 284163), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 17, 284163), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 17, 284163), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 17, 284163), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 11, 54, 17, 284163), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 17, 284163), 15.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 17, 284163), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 17, 284163), 5.5, 8.0]"
685,"[datetime.datetime(2022, 11, 28, 11, 54, 18, 407102), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 18, 407102), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 18, 407102), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 54, 18, 407102), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 11, 54, 18, 407102), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 18, 407102), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 18, 407102), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 11, 54, 18, 407102), 5.5, 7.6]"
686,"[datetime.datetime(2022, 11, 28, 11, 54, 19, 535456), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 19, 535456), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 19, 535456), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 11, 54, 19, 535456), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 11, 54, 19, 535456), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 19, 535456), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 19, 535456), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 11, 54, 19, 535456), 5.5, 7.6]"
687,"[datetime.datetime(2022, 11, 28, 11, 54, 20, 659390), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 20, 659390), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 20, 659390), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 20, 659390), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 11, 54, 20, 659390), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 20, 659390), 15.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 20, 659390), 3.7, 5.1]","[datetime.datetime(2022, 11, 28, 11, 54, 20, 659390), 5.5, 7.6]"
688,"[datetime.datetime(2022, 11, 28, 11, 54, 21, 789920), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 21, 789920), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 21, 789920), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 21, 789920), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 11, 54, 21, 789920), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 21, 789920), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 21, 789920), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 21, 789920), 5.5, 7.6]"
689,"[datetime.datetime(2022, 11, 28, 11, 54, 22, 914155), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 22, 914155), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 22, 914155), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 22, 914155), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 22, 914155), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 22, 914155), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 11, 54, 22, 914155), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 22, 914155), 5.5, 7.6]"
690,"[datetime.datetime(2022, 11, 28, 11, 54, 24, 40976), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 24, 40976), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 24, 40976), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 24, 40976), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 54, 24, 40976), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 24, 40976), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 24, 40976), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 24, 40976), 5.5, 8.0]"
691,"[datetime.datetime(2022, 11, 28, 11, 54, 25, 169088), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 25, 169088), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 25, 169088), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 25, 169088), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 25, 169088), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 25, 169088), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 25, 169088), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 25, 169088), 5.5, 8.2]"
692,"[datetime.datetime(2022, 11, 28, 11, 54, 26, 290864), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 26, 290864), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 26, 290864), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 26, 290864), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 54, 26, 290864), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 26, 290864), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 26, 290864), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 26, 290864), 5.5, 8.2]"
693,"[datetime.datetime(2022, 11, 28, 11, 54, 27, 418210), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 27, 418210), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 27, 418210), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 27, 418210), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 27, 418210), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 27, 418210), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 27, 418210), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 27, 418210), 5.5, 7.6]"
694,"[datetime.datetime(2022, 11, 28, 11, 54, 28, 543107), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 28, 543107), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 28, 543107), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 28, 543107), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 28, 543107), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 28, 543107), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 28, 543107), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 28, 543107), 5.5, 7.6]"
695,"[datetime.datetime(2022, 11, 28, 11, 54, 29, 673050), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 29, 673050), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 29, 673050), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 29, 673050), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 29, 673050), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 29, 673050), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 29, 673050), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 29, 673050), 5.5, 7.6]"
696,"[datetime.datetime(2022, 11, 28, 11, 54, 30, 795957), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 30, 795957), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 30, 795957), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 30, 795957), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 54, 30, 795957), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 30, 795957), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 30, 795957), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 30, 795957), 5.5, 7.6]"
697,"[datetime.datetime(2022, 11, 28, 11, 54, 31, 923903), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 31, 923903), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 31, 923903), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 31, 923903), 7.5, 8.2]","[datetime.datetime(2022, 11, 28, 11, 54, 31, 923903), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 31, 923903), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 31, 923903), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 31, 923903), 5.5, 7.6]"
698,"[datetime.datetime(2022, 11, 28, 11, 54, 33, 51735), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 33, 51735), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 33, 51735), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 33, 51735), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 33, 51735), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 33, 51735), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 33, 51735), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 33, 51735), 5.5, 7.6]"
699,"[datetime.datetime(2022, 11, 28, 11, 54, 34, 173050), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 34, 173050), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 34, 173050), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 34, 173050), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 34, 173050), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 34, 173050), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 34, 173050), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 34, 173050), 5.5, 7.6]"
700,"[datetime.datetime(2022, 11, 28, 11, 54, 35, 299394), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 35, 299394), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 35, 299394), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 35, 299394), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 35, 299394), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 35, 299394), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 35, 299394), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 35, 299394), 5.5, 7.2]"
701,"[datetime.datetime(2022, 11, 28, 11, 54, 36, 419962), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 36, 419962), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 36, 419962), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 36, 419962), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 36, 419962), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 36, 419962), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 36, 419962), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 36, 419962), 5.5, 7.2]"
702,"[datetime.datetime(2022, 11, 28, 11, 54, 37, 544777), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 37, 544777), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 37, 544777), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 37, 544777), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 37, 544777), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 37, 544777), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 37, 544777), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 37, 544777), 5.5, 7.2]"
703,"[datetime.datetime(2022, 11, 28, 11, 54, 38, 665061), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 38, 665061), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 38, 665061), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 38, 665061), 7.5, 8.4]","[datetime.datetime(2022, 11, 28, 11, 54, 38, 665061), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 38, 665061), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 38, 665061), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 38, 665061), 5.5, 7.2]"
704,"[datetime.datetime(2022, 11, 28, 11, 54, 39, 789521), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 39, 789521), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 39, 789521), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 39, 789521), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 11, 54, 39, 789521), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 39, 789521), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 39, 789521), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 39, 789521), 5.5, 7.2]"
705,"[datetime.datetime(2022, 11, 28, 11, 54, 40, 919066), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 40, 919066), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 40, 919066), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 40, 919066), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 11, 54, 40, 919066), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 40, 919066), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 40, 919066), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 40, 919066), 5.5, 7.8]"
706,"[datetime.datetime(2022, 11, 28, 11, 54, 42, 43745), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 42, 43745), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 42, 43745), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 11, 54, 42, 43745), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 11, 54, 42, 43745), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 42, 43745), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 42, 43745), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 42, 43745), 5.5, 7.8]"
707,"[datetime.datetime(2022, 11, 28, 11, 54, 43, 185757), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 43, 185757), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 43, 185757), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 43, 185757), 7.5, 8.6]","[datetime.datetime(2022, 11, 28, 11, 54, 43, 185757), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 11, 54, 43, 185757), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 43, 185757), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 43, 185757), 5.5, 7.8]"
708,"[datetime.datetime(2022, 11, 28, 11, 54, 44, 323894), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 44, 323894), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 44, 323894), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 44, 323894), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 11, 54, 44, 323894), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 44, 323894), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 44, 323894), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 44, 323894), 5.5, 7.4]"
709,"[datetime.datetime(2022, 11, 28, 11, 54, 45, 504048), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 45, 504048), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 45, 504048), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 45, 504048), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 11, 54, 45, 504048), 3.0, 3.55]","[datetime.datetime(2022, 11, 28, 11, 54, 45, 504048), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 45, 504048), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 45, 504048), 5.5, 7.4]"
710,"[datetime.datetime(2022, 11, 28, 11, 54, 46, 630894), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 46, 630894), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 46, 630894), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 46, 630894), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 11, 54, 46, 630894), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 46, 630894), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 46, 630894), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 46, 630894), 5.5, 7.4]"
711,"[datetime.datetime(2022, 11, 28, 11, 54, 47, 765988), 11.0, 13.5]","[datetime.datetime(2022, 11, 28, 11, 54, 47, 765988), 8.0, 12.5]","[datetime.datetime(2022, 11, 28, 11, 54, 47, 765988), 17.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 47, 765988), 7.5, 8.8]","[datetime.datetime(2022, 11, 28, 11, 54, 47, 765988), 3.0, 3.65]","[datetime.datetime(2022, 11, 28, 11, 54, 47, 765988), 14.0, 22.0]","[datetime.datetime(2022, 11, 28, 11, 54, 47, 765988), 3.7, 5.2]","[datetime.datetime(2022, 11, 28, 11, 54, 47, 765988), 5.5, 7.4]"
