,War Hammer,Banebridge,Bundy Bounce,Hooked On Prissy,Simply Orson,Sketchy In By,Nulas Girl,What A Knight
14-12-2022 12:44:15.883612,"(5.0, 7.4, 6.990909090909091)","(2.4, 3.75, 2.9916666666666667)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.917777777777778)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.2, 6.907692307692308)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:16.912143,"(5.0, 7.4, 6.8)","(2.4, 3.75, 3.295)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.917777777777778)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.2, 7.039999999999999)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:18.013925,"(5.0, 7.4, 6.8)","(2.4, 3.75, 3.295)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.2, 7.133333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:19.065972,"(5.0, 7.4, 6.990909090909091)","(2.4, 3.75, 2.9916666666666667)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:20.212803,"(5.0, 7.4, 6.990909090909091)","(2.4, 3.75, 2.9916666666666667)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:21.267624,"(5.0, 7.4, 6.990909090909091)","(2.4, 3.75, 2.9916666666666667)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.2, 7.475)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:22.533191,"(5.0, 7.4, 6.990909090909091)","(2.4, 3.75, 2.9916666666666667)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(101.0, 650.0, 558.3333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:23.889832,"(5.0, 7.4, 6.466666666666667)","(2.5, 3.75, 2.9916666666666667)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(91.0, 650.0, 558.3333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:24.950797,"(5.0, 7.4, 6.65)","(2.5, 3.75, 3.1142857142857143)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(91.0, 650.0, 558.3333333333334)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:25.966440,"(5.0, 7.4, 6.65)","(2.5, 3.75, 3.1142857142857143)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.218181818181818)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.23076923076923)"
14-12-2022 12:44:27.016279,"(5.0, 7.4, 6.65)","(2.5, 3.75, 3.3363636363636364)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.94)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.218181818181818)","(61.0, 370.0, 259.375)","(31.0, 38.0, 36.0)"
14-12-2022 12:44:28.023083,"(5.0, 7.4, 6.65)","(2.5, 3.75, 3.6228571428571428)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.94)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.327272727272726)","(61.0, 370.0, 259.375)","(31.0, 38.0, 36.0)"
14-12-2022 12:44:29.032438,"(5.0, 7.4, 6.65)","(2.5, 3.75, 3.3454545454545452)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.327272727272726)","(61.0, 370.0, 259.375)","(31.0, 38.0, 36.0)"
14-12-2022 12:44:30.091285,"(5.0, 7.4, 6.65)","(2.5, 3.75, 3.2666666666666666)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.327272727272726)","(61.0, 370.0, 259.375)","(31.0, 38.0, 36.0)"
14-12-2022 12:44:31.091499,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.3454545454545452)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.218181818181818)","(61.0, 370.0, 259.375)","(31.0, 38.0, 36.0)"
14-12-2022 12:44:32.179381,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.3454545454545452)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9426666666666668)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.218181818181818)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:33.277252,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.6228571428571428)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9426666666666668)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:34.311491,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.2666666666666666)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9566666666666666)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:35.412211,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.2666666666666666)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9566666666666666)","(91.0, 650.0, 590.0)","(5.0, 8.2, 8.054545454545455)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:36.481579,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.2666666666666666)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:37.507804,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.471875)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.945)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:38.606070,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.471875)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9566666666666666)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:39.637444,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9566666666666666)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:40.659770,"(5.0, 7.4, 6.823076923076924)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9566666666666666)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:41.686452,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9566666666666666)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:42.753772,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9476923076923076)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:43.831435,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.974285714285714)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:44.875122,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.974285714285714)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:45.886222,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.974285714285714)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:46.906246,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.974285714285714)","(91.0, 990.0, 892.2222222222222)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.375)"
14-12-2022 12:44:47.913744,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3049999999999997)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9685714285714284)","(91.0, 990.0, 892.2222222222222)","(5.0, 8.2, 7.933333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.375)"
14-12-2022 12:44:49.117832,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.025)","(19.0, 60.0, 51.8)","(2.6, 2.98, 2.9413043478260867)","(91.0, 990.0, 590.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:50.413104,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.025)","(19.0, 60.0, 51.8)","(2.6, 3.0, 2.9413043478260867)","(91.0, 650.0, 590.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:51.466960,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3545454545454545)","(19.0, 60.0, 51.8)","(2.6, 3.0, 2.9413043478260867)","(91.0, 650.0, 561.6666666666666)","(5.0, 8.2, 8.072727272727272)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:52.578332,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3545454545454545)","(19.0, 60.0, 51.8)","(2.6, 3.0, 2.9413043478260867)","(91.0, 650.0, 561.6666666666666)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:53.859841,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3545454545454545)","(19.0, 60.0, 51.8)","(2.6, 3.0, 2.9413043478260867)","(91.0, 650.0, 561.6666666666666)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:55.022935,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3545454545454545)","(19.0, 60.0, 51.8)","(2.6, 3.0, 2.9126027397260272)","(91.0, 650.0, 561.6666666666666)","(5.0, 8.2, 7.999999999999999)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:56.154071,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.3545454545454545)","(19.0, 60.0, 51.8)","(2.6, 3.1, 2.9126027397260272)","(91.0, 650.0, 561.6666666666666)","(5.0, 8.2, 7.999999999999999)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:57.434823,"(5.0, 7.4, 6.517647058823529)","(2.5, 3.75, 3.315)","(19.0, 60.0, 51.8)","(2.6, 3.1, 2.9126027397260272)","(91.0, 650.0, 561.6666666666666)","(5.0, 8.2, 7.999999999999999)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:44:58.790728,"(5.0, 7.4, 6.517647058823529)","(2.5, 3.75, 3.315)","(19.0, 60.0, 51.8)","(2.6, 3.1, 2.9126027397260272)","(91.0, 650.0, 561.6666666666666)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:45:00.150866,"(5.0, 7.4, 6.517647058823529)","(2.5, 3.75, 3.315)","(19.0, 60.0, 51.8)","(2.6, 3.1, 2.9744444444444444)","(91.0, 650.0, 520.0)","(5.0, 8.2, 7.999999999999999)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:45:01.401557,"(5.0, 7.4, 6.517647058823529)","(2.5, 3.75, 3.315)","(19.0, 60.0, 51.8)","(2.6, 3.05, 2.9744444444444444)","(91.0, 650.0, 520.0)","(5.0, 8.2, 7.999999999999999)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:45:02.675915,"(5.0, 7.4, 6.517647058823529)","(2.5, 3.75, 3.025)","(19.0, 60.0, 51.8)","(2.6, 3.05, 2.9744444444444444)","(91.0, 650.0, 520.0)","(5.0, 8.2, 7.999999999999999)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:45:03.939887,"(5.0, 7.4, 6.566666666666667)","(2.5, 3.75, 3.0416666666666665)","(19.0, 60.0, 51.8)","(2.6, 3.05, 2.980909090909091)","(91.0, 650.0, 520.0)","(5.0, 8.2, 7.966666666666666)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:45:05.191735,"(5.0, 7.2, 6.94)","(2.5, 3.75, 3.325)","(19.0, 60.0, 51.8)","(2.6, 3.05, 2.9744444444444444)","(91.0, 650.0, 520.0)","(5.0, 8.2, 8.033333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.78947368421053)"
14-12-2022 12:45:06.370007,"(5.0, 7.2, 6.550000000000001)","(2.5, 3.75, 3.0416666666666665)","(19.0, 60.0, 51.8)","(2.6, 3.05, 2.9744444444444444)","(91.0, 650.0, 520.0)","(5.0, 8.2, 8.033333333333333)","(61.0, 370.0, 259.375)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:07.524337,"(5.0, 7.2, 6.395238095238096)","(2.5, 3.75, 3.0416666666666665)","(19.0, 60.0, 51.8)","(2.6, 3.05, 2.9744444444444444)","(91.0, 650.0, 300.0)","(5.0, 8.2, 8.533333333333335)","(61.0, 370.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:08.672714,"(5.0, 7.2, 6.395238095238096)","(2.5, 3.75, 3.3636363636363638)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.9744444444444444)","(91.0, 640.0, 300.0)","(5.0, 8.8, 8.533333333333335)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:09.777565,"(5.0, 7.2, 6.395238095238096)","(2.5, 3.75, 3.3636363636363638)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.980909090909091)","(91.0, 640.0, 361.81818181818187)","(5.0, 8.8, 8.533333333333335)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:10.895636,"(5.0, 7.2, 6.395238095238096)","(2.5, 3.75, 3.3636363636363638)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.933125)","(91.0, 640.0, 361.81818181818187)","(5.0, 8.8, 8.654545454545456)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:11.962586,"(5.0, 7.2, 6.395238095238096)","(2.5, 3.75, 3.3636363636363638)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.933125)","(91.0, 640.0, 361.81818181818187)","(5.0, 8.8, 8.654545454545456)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:13.062949,"(5.0, 7.2, 6.300000000000001)","(2.5, 3.75, 3.3636363636363638)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.933125)","(91.0, 640.0, 385.0)","(5.0, 8.8, 8.654545454545456)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:14.209061,"(5.0, 7.2, 6.300000000000001)","(2.5, 3.75, 3.484375)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.927222222222222)","(91.0, 640.0, 385.0)","(5.0, 8.8, 8.533333333333335)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:15.255532,"(5.0, 7.2, 6.300000000000001)","(2.5, 3.75, 3.484375)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.9616)","(91.0, 640.0, 425.7142857142857)","(5.0, 8.8, 8.566666666666666)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:16.409845,"(5.0, 7.2, 6.300000000000001)","(2.5, 3.75, 3.484375)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.9416666666666664)","(91.0, 640.0, 425.7142857142857)","(5.0, 8.8, 8.566666666666666)","(61.0, 350.0, 212.5)","(31.0, 38.0, 36.08)"
14-12-2022 12:45:17.448071,"(5.0, 7.2, 6.300000000000001)","(2.5, 3.75, 3.484375)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.9416666666666664)","(91.0, 640.0, 425.7142857142857)","(5.0, 8.8, 8.566666666666666)","(61.0, 350.0, 212.5)","(31.0, 38.0, 36.08)"
14-12-2022 12:45:18.631165,"(5.0, 7.2, 6.300000000000001)","(2.5, 3.75, 3.484375)","(19.0, 55.0, 30.076923076923077)","(2.6, 3.05, 2.9416666666666664)","(91.0, 640.0, 482.10526315789474)","(5.0, 8.8, 8.672727272727274)","(61.0, 350.0, 212.5)","(31.0, 38.0, 36.08)"
14-12-2022 12:45:20.000500,"(5.0, 7.2, 6.03)","(2.5, 3.75, 3.484375)","(19.0, 55.0, 37.54545454545455)","(2.6, 3.05, 2.9616)","(91.0, 640.0, 613.5714285714287)","(5.0, 8.8, 8.566666666666666)","(61.0, 350.0, 212.5)","(31.0, 38.0, 36.08)"
14-12-2022 12:45:21.197304,"(5.0, 7.2, 6.03)","(2.5, 3.75, 3.484375)","(19.0, 70.0, 55.8)","(2.6, 3.05, 2.9499999999999997)","(91.0, 650.0, 613.5714285714287)","(5.0, 8.8, 8.600000000000001)","(61.0, 350.0, 212.5)","(31.0, 38.0, 36.08)"
14-12-2022 12:45:22.342837,"(5.0, 7.2, 6.008333333333334)","(2.5, 3.75, 3.484375)","(19.0, 65.0, 55.8)","(2.6, 3.05, 2.9499999999999997)","(91.0, 650.0, 613.5714285714287)","(5.0, 8.8, 8.600000000000001)","(61.0, 350.0, 212.5)","(31.0, 38.0, 36.08)"
14-12-2022 12:45:23.551351,"(5.0, 7.2, 6.008333333333334)","(2.5, 3.75, 3.484375)","(19.0, 65.0, 55.8)","(2.6, 3.05, 2.9749999999999996)","(91.0, 650.0, 613.5714285714287)","(5.0, 8.8, 8.600000000000001)","(61.0, 350.0, 212.5)","(31.0, 38.0, 36.08)"
14-12-2022 12:45:24.702052,"(5.0, 7.2, 6.008333333333334)","(2.5, 3.75, 3.484375)","(19.0, 65.0, 37.66666666666667)","(2.6, 3.05, 2.9499999999999997)","(91.0, 650.0, 613.5714285714287)","(5.0, 8.8, 8.600000000000001)","(61.0, 350.0, 212.5)","(31.0, 38.0, 36.08)"
14-12-2022 12:45:25.809562,"(5.0, 7.2, 6.008333333333334)","(2.5, 3.75, 3.484375)","(19.0, 75.0, 51.8)","(2.6, 3.05, 2.985)","(91.0, 650.0, 616.0)","(5.0, 8.8, 8.700000000000001)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:26.971965,"(5.0, 7.2, 5.989655172413793)","(2.5, 3.75, 3.484375)","(19.0, 60.0, 59.8)","(2.6, 3.05, 2.9909090909090907)","(91.0, 650.0, 566.6666666666666)","(5.0, 8.8, 8.633333333333335)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:28.086143,"(5.0, 7.2, 5.989655172413793)","(2.5, 3.75, 3.484375)","(19.0, 70.0, 59.8)","(2.6, 3.05, 3.0018518518518515)","(91.0, 650.0, 552.0)","(5.0, 8.8, 8.700000000000001)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:29.241677,"(5.0, 7.2, 5.989655172413793)","(2.5, 3.75, 3.45)","(19.0, 70.0, 41.66666666666667)","(2.6, 3.05, 2.9909090909090907)","(91.0, 650.0, 552.0)","(5.0, 8.8, 8.72)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:30.373554,"(5.0, 7.0, 6.015789473684211)","(2.5, 3.75, 3.484375)","(19.0, 65.0, 55.8)","(2.6, 3.05, 2.982307692307692)","(91.0, 650.0, 552.0)","(5.0, 8.8, 8.633333333333335)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:31.514750,"(5.0, 6.8, 6.08)","(2.5, 3.7, 3.34)","(19.0, 65.0, 45.285714285714285)","(2.6, 3.05, 2.982307692307692)","(91.0, 650.0, 552.0)","(5.0, 8.8, 8.966666666666667)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:32.662863,"(5.0, 6.8, 6.1571428571428575)","(2.5, 3.7, 3.34)","(19.0, 65.0, 45.285714285714285)","(2.6, 3.05, 3.001111111111111)","(91.0, 650.0, 552.0)","(5.0, 9.2, 9.059999999999999)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:33.826839,"(5.0, 6.6, 6.133333333333334)","(2.5, 3.7, 3.34)","(19.0, 65.0, 51.8)","(2.6, 3.05, 3.001111111111111)","(91.0, 650.0, 552.0)","(5.0, 9.2, 8.966666666666667)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:34.989055,"(5.0, 6.6, 6.027272727272727)","(2.5, 3.7, 3.34)","(19.0, 60.0, 55.8)","(2.6, 3.05, 3.0175)","(91.0, 650.0, 552.0)","(5.0, 9.2, 9.093333333333332)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.333333333333336)"
14-12-2022 12:45:36.155910,"(5.0, 6.6, 6.027272727272727)","(2.5, 3.7, 3.5285714285714285)","(19.0, 65.0, 55.8)","(2.6, 3.05, 3.0185714285714282)","(91.0, 650.0, 605.7142857142858)","(5.0, 9.2, 9.059999999999999)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:37.369650,"(5.0, 6.6, 6.133333333333334)","(2.5, 3.7, 3.5285714285714285)","(19.0, 65.0, 55.8)","(2.6, 3.05, 3.001111111111111)","(91.0, 940.0, 605.7142857142858)","(5.0, 9.2, 8.966666666666667)","(61.0, 350.0, 212.5)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:38.681616,"(5.0, 6.6, 6.133333333333334)","(2.5, 3.7, 3.5285714285714285)","(19.0, 65.0, 55.8)","(2.6, 3.05, 3.0185714285714282)","(91.0, 940.0, 552.0)","(5.0, 9.2, 9.059999999999999)","(61.0, 350.0, 157.14285714285714)","(31.0, 38.0, 35.6)"
14-12-2022 12:45:40.005796,"(5.0, 6.6, 6.133333333333334)","(2.5, 3.7, 3.5285714285714285)","(19.0, 65.0, 55.8)","(2.6, 3.05, 3.0175)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.093333333333332)","(61.0, 350.0, 157.14285714285714)","(26.0, 38.0, 36.2)"
14-12-2022 12:45:41.253816,"(5.0, 6.6, 6.133333333333334)","(2.5, 3.7, 3.5285714285714285)","(19.0, 65.0, 55.8)","(2.6, 3.05, 3.0175)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.059999999999999)","(61.0, 350.0, 212.5)","(26.0, 38.0, 36.2)"
14-12-2022 12:45:42.497197,"(5.0, 6.6, 6.133333333333334)","(2.5, 3.7, 3.5285714285714285)","(19.0, 65.0, 55.8)","(2.6, 3.05, 3.0185714285714282)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.059999999999999)","(61.0, 350.0, 212.5)","(26.0, 38.0, 36.2)"
14-12-2022 12:45:43.856984,"(5.0, 6.6, 5.987500000000001)","(2.5, 3.7, 3.5285714285714285)","(19.0, 65.0, 59.8)","(2.6, 3.05, 3.001111111111111)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.072727272727272)","(61.0, 350.0, 116.66666666666666)","(26.0, 38.0, 36.2)"
14-12-2022 12:45:45.525542,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.5285714285714285)","(19.0, 70.0, 59.8)","(2.6, 3.05, 3.001111111111111)","(91.0, 650.0, 552.0)","(5.5, 9.2, 8.966666666666667)","(61.0, 350.0, 318.57142857142856)","(26.0, 38.0, 36.2)"
14-12-2022 12:45:46.866811,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 70.0, 41.66666666666667)","(2.6, 3.05, 3.01)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 318.57142857142856)","(26.0, 38.0, 36.2)"
14-12-2022 12:45:48.163469,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 70.0, 45.285714285714285)","(2.6, 3.05, 3.007647058823529)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 318.57142857142856)","(26.0, 38.0, 36.2)"
14-12-2022 12:45:49.364450,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.486666666666667)","(19.0, 65.0, 37.4)","(2.6, 3.05, 2.982307692307692)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 318.57142857142856)","(26.0, 38.0, 36.2)"
14-12-2022 12:45:50.577738,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.5285714285714285)","(19.0, 60.0, 51.8)","(2.6, 3.05, 3.001111111111111)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 318.57142857142856)","(26.0, 38.0, 36.0)"
14-12-2022 12:45:51.753321,"(5.0, 6.6, 5.966666666666667)","(2.5, 3.7, 3.5285714285714285)","(19.0, 60.0, 32.666666666666664)","(2.6, 3.05, 2.9946153846153845)","(91.0, 650.0, 552.0)","(5.5, 9.2, 9.106666666666666)","(61.0, 360.0, 318.57142857142856)","(26.0, 38.0, 35.46666666666667)"
