,Sugar Time,Diamond Harmony,Homebush Harper,Young Romeo,Simon The Pieman,Alhambra,Rosehip,Verdun Bale
08-12-2022 15:03:15.086327,"(3.9, 5.2, 5.152941176470589)","(8.0, 12.5, 12.404761904761905)","(81.0, 200.0, 177.0)","(8.5, 10.5, 9.714285714285715)","(11.0, 16.5, 16.15)","(2.6, 3.2, 3.1208)","(7.5, 9.0, 8.618181818181819)","(5.5, 8.4, 7.92)"
08-12-2022 15:03:16.215568,"(3.9, 5.2, 5.152941176470589)","(8.0, 12.5, 12.404761904761905)","(81.0, 200.0, 177.0)","(8.5, 10.5, 9.485714285714286)","(11.0, 16.5, 16.441176470588236)","(2.6, 3.2, 3.12)","(7.5, 8.8, 8.666666666666668)","(5.5, 8.4, 8.066666666666666)"
08-12-2022 15:03:17.359251,"(3.9, 5.2, 5.19344262295082)","(8.0, 13.5, 12.75)","(81.0, 350.0, 220.0)","(8.5, 11.0, 9.48)","(11.0, 16.5, 16.366666666666667)","(2.6, 3.2, 3.12)","(7.5, 8.8, 8.600000000000001)","(5.5, 8.6, 8.066666666666666)"
08-12-2022 15:03:18.575571,"(3.9, 5.2, 5.19344262295082)","(8.0, 13.5, 13.17741935483871)","(81.0, 350.0, 176.66666666666669)","(8.5, 11.0, 9.48)","(11.0, 16.5, 17.25)","(2.6, 3.2, 3.1382857142857143)","(7.5, 8.8, 8.56)","(5.5, 8.6, 8.066666666666666)"
08-12-2022 15:03:19.784977,"(3.9, 5.2, 5.19344262295082)","(8.0, 13.5, 10.9)","(81.0, 350.0, 152.5)","(8.5, 11.0, 9.653846153846153)","(11.0, 18.0, 17.0)","(2.6, 3.2, 3.1584615384615384)","(7.5, 8.8, 8.514285714285714)","(5.5, 8.6, 10.0)"
08-12-2022 15:03:20.992667,"(3.9, 5.2, 5.19344262295082)","(8.0, 13.0, 11.64)","(81.0, 340.0, 152.5)","(8.5, 10.5, 9.653846153846153)","(11.0, 18.0, 15.31578947368421)","(2.6, 3.2, 3.175555555555556)","(7.5, 8.6, 8.514285714285714)","(5.5, 11.0, 9.538461538461538)"
08-12-2022 15:03:22.181063,"(3.9, 5.2, 5.19344262295082)","(8.0, 13.0, 10.45)","(81.0, 330.0, 250.0)","(8.5, 10.5, 9.653846153846153)","(11.0, 18.0, 15.31578947368421)","(2.6, 3.2, 3.1758536585365853)","(7.5, 8.6, 8.514285714285714)","(5.5, 10.5, 9.538461538461538)"
08-12-2022 15:03:23.354852,"(3.9, 5.2, 5.19344262295082)","(8.0, 12.5, 11.181818181818182)","(81.0, 330.0, 250.0)","(8.5, 11.0, 9.48)","(11.0, 18.0, 16.0)","(2.6, 3.2, 3.1782716049382715)","(7.5, 8.6, 8.514285714285714)","(5.5, 10.5, 9.538461538461538)"
08-12-2022 15:03:24.515494,"(3.9, 5.3, 5.033333333333333)","(8.0, 12.0, 10.909090909090908)","(81.0, 330.0, 138.0)","(8.5, 11.0, 9.653846153846153)","(11.0, 18.0, 15.84)","(2.6, 3.2, 3.287179487179487)","(7.5, 8.6, 8.514285714285714)","(5.5, 10.5, 9.538461538461538)"
08-12-2022 15:03:25.725802,"(3.9, 5.3, 5.033333333333333)","(8.0, 12.0, 10.909090909090908)","(81.0, 330.0, 138.0)","(8.5, 10.5, 9.543478260869566)","(11.0, 18.0, 13.263157894736842)","(2.6, 3.35, 3.287179487179487)","(7.5, 8.6, 8.514285714285714)","(5.5, 10.5, 9.538461538461538)"
08-12-2022 15:03:26.990959,"(3.9, 5.3, 5.033333333333333)","(8.0, 12.0, 10.909090909090908)","(81.0, 330.0, 138.0)","(8.5, 10.5, 9.653846153846153)","(11.0, 18.0, 14.0)","(2.6, 3.35, 3.287179487179487)","(7.5, 8.6, 8.514285714285714)","(5.5, 10.5, 9.956521739130435)"
08-12-2022 15:03:28.189557,"(3.9, 5.3, 5.163414634146341)","(8.0, 12.0, 10.153846153846153)","(81.0, 330.0, 138.0)","(8.5, 10.5, 9.543478260869566)","(11.0, 17.0, 13.25)","(2.6, 3.35, 3.287179487179487)","(7.5, 8.6, 8.514285714285714)","(5.5, 10.5, 10.209302325581396)"
08-12-2022 15:03:29.332345,"(3.9, 5.3, 5.175)","(8.0, 12.0, 10.153846153846153)","(81.0, 330.0, 138.0)","(8.5, 10.5, 9.543478260869566)","(11.0, 17.0, 13.25)","(2.6, 3.35, 3.2)","(7.5, 8.6, 8.514285714285714)","(5.5, 10.5, 10.209302325581396)"
08-12-2022 15:03:30.438483,"(3.9, 5.3, 5.21875)","(8.0, 11.5, 10.3125)","(81.0, 330.0, 138.0)","(8.5, 10.5, 9.476744186046512)","(11.0, 17.0, 14.0)","(2.6, 3.35, 3.1846153846153844)","(7.5, 8.6, 8.514285714285714)","(6.0, 10.5, 10.209302325581396)"
08-12-2022 15:03:31.560846,"(3.9, 5.3, 5.21875)","(8.0, 11.5, 10.3125)","(81.0, 330.0, 138.0)","(8.5, 10.5, 9.462264150943396)","(11.0, 17.0, 14.0)","(2.6, 3.3, 3.1846153846153844)","(7.5, 8.6, 8.514285714285714)","(6.0, 10.5, 9.45)"
08-12-2022 15:03:32.729695,"(3.9, 5.3, 5.217460317460318)","(8.0, 11.5, 10.3125)","(81.0, 330.0, 138.0)","(8.5, 10.5, 9.462264150943396)","(11.0, 17.0, 14.0)","(2.6, 3.3, 3.23)","(7.5, 8.6, 8.447058823529412)","(6.0, 10.5, 9.0)"
08-12-2022 15:03:33.949074,"(3.9, 5.3, 5.217460317460318)","(8.0, 12.0, 10.133333333333333)","(81.0, 330.0, 138.0)","(8.5, 10.5, 9.462264150943396)","(11.0, 17.0, 14.0)","(2.6, 3.35, 3.51875)","(7.5, 8.6, 8.447058823529412)","(6.0, 10.5, 9.0)"
08-12-2022 15:03:35.230801,"(3.9, 5.3, 5.228767123287671)","(8.0, 12.0, 10.181818181818182)","(81.0, 330.0, 108.46153846153845)","(8.5, 10.5, 9.462264150943396)","(11.0, 17.0, 13.4)","(2.6, 3.55, 3.3882352941176475)","(7.5, 8.6, 8.447058823529412)","(6.0, 10.5, 8.98)"
08-12-2022 15:03:36.538169,"(3.9, 5.3, 5.228767123287671)","(8.0, 12.0, 10.181818181818182)","(81.0, 330.0, 108.46153846153845)","(8.5, 10.5, 9.462264150943396)","(11.0, 17.0, 13.833333333333334)","(2.6, 3.45, 3.3732142857142855)","(7.5, 8.6, 8.447058823529412)","(6.0, 10.5, 9.233333333333333)"
08-12-2022 15:03:37.821778,"(3.9, 5.3, 5.228767123287671)","(8.0, 12.0, 10.181818181818182)","(81.0, 330.0, 108.46153846153845)","(8.5, 10.5, 9.625)","(11.0, 16.5, 15.125)","(2.6, 3.4, 3.360227272727273)","(7.5, 8.6, 8.533333333333333)","(6.0, 10.5, 9.46875)"
08-12-2022 15:03:39.043862,"(3.9, 5.3, 5.228767123287671)","(8.0, 12.0, 10.181818181818182)","(81.0, 330.0, 108.46153846153845)","(8.5, 10.0, 9.625)","(11.0, 16.0, 15.125)","(2.6, 3.4, 3.361111111111111)","(7.5, 8.8, 8.533333333333333)","(6.0, 10.5, 9.3)"
08-12-2022 15:03:40.183128,"(3.9, 5.3, 5.228767123287671)","(8.0, 12.0, 10.181818181818182)","(81.0, 330.0, 108.46153846153845)","(8.5, 10.0, 9.447368421052632)","(11.0, 16.0, 14.0)","(2.6, 3.4, 3.38125)","(7.5, 8.8, 8.533333333333333)","(6.0, 10.5, 9.166666666666666)"
08-12-2022 15:03:41.284662,"(3.9, 5.3, 5.228767123287671)","(8.0, 11.5, 10.685714285714285)","(81.0, 330.0, 108.46153846153845)","(8.5, 10.0, 9.447368421052632)","(11.0, 15.5, 13.25)","(2.6, 3.4, 3.3732142857142855)","(7.5, 8.8, 8.533333333333333)","(6.0, 10.5, 10.192307692307692)"
08-12-2022 15:03:42.491153,"(3.9, 5.3, 5.228767123287671)","(8.0, 11.5, 10.444444444444445)","(81.0, 330.0, 108.46153846153845)","(8.5, 10.0, 9.447368421052632)","(11.0, 15.5, 12.384615384615385)","(2.6, 3.4, 3.3015151515151517)","(7.5, 8.8, 8.533333333333333)","(6.0, 10.5, 10.25)"
08-12-2022 15:03:43.697724,"(3.9, 5.3, 5.094736842105263)","(8.0, 11.5, 10.444444444444445)","(81.0, 330.0, 108.46153846153845)","(8.5, 10.0, 9.447368421052632)","(11.0, 15.5, 12.038461538461538)","(2.6, 3.35, 3.3159574468085107)","(7.5, 8.8, 8.533333333333333)","(6.0, 10.5, 10.323529411764707)"
08-12-2022 15:03:44.926602,"(3.9, 5.3, 5.094736842105263)","(8.0, 11.5, 10.685714285714285)","(81.0, 330.0, 116.66666666666667)","(8.5, 10.0, 9.431034482758621)","(11.0, 15.5, 12.038461538461538)","(2.6, 3.35, 3.302)","(7.5, 8.8, 8.533333333333333)","(6.0, 10.5, 10.323529411764707)"
08-12-2022 15:03:46.160518,"(3.9, 5.3, 5.094736842105263)","(8.0, 11.5, 10.685714285714285)","(81.0, 330.0, 205.0)","(8.5, 10.0, 9.431034482758621)","(11.0, 15.5, 12.852941176470589)","(2.6, 3.35, 3.5928571428571425)","(7.5, 8.8, 8.533333333333333)","(6.0, 10.5, 10.32089552238806)"
08-12-2022 15:03:47.361836,"(3.9, 5.3, 5.094736842105263)","(8.0, 11.5, 10.685714285714285)","(81.0, 320.0, 112.0)","(8.5, 10.0, 9.431034482758621)","(11.0, 15.5, 13.0)","(2.6, 3.65, 3.4428571428571426)","(7.5, 8.8, 8.506666666666668)","(6.0, 10.5, 10.246478873239436)"
08-12-2022 15:03:48.497975,"(3.9, 5.3, 5.189130434782609)","(8.0, 11.5, 10.075)","(81.0, 310.0, 130.0)","(8.5, 10.0, 9.431034482758621)","(11.0, 15.0, 11.363636363636363)","(2.6, 3.8, 3.4499999999999997)","(7.5, 8.8, 8.506666666666668)","(6.0, 10.5, 10.212328767123287)"
08-12-2022 15:03:49.679540,"(3.9, 5.3, 5.2)","(8.0, 11.0, 10.618181818181817)","(81.0, 290.0, 159.0909090909091)","(8.5, 10.0, 9.431034482758621)","(11.0, 15.0, 11.875)","(2.6, 3.75, 3.4666666666666663)","(7.5, 8.8, 8.506666666666668)","(6.0, 10.5, 10.212328767123287)"
08-12-2022 15:03:50.908650,"(3.9, 5.3, 5.2465753424657535)","(8.0, 11.0, 10.6)","(81.0, 280.0, 158.63636363636363)","(8.5, 10.0, 9.431034482758621)","(11.0, 14.5, 11.7)","(2.6, 3.55, 3.4666666666666663)","(7.5, 8.8, 8.506666666666668)","(6.0, 10.5, 9.344444444444443)"
08-12-2022 15:03:52.127409,"(3.9, 5.3, 5.2465753424657535)","(8.0, 11.0, 9.85925925925926)","(81.0, 270.0, 172.72727272727272)","(8.5, 10.0, 9.431034482758621)","(10.0, 14.5, 11.35)","(2.6, 3.55, 3.4666666666666663)","(7.5, 8.8, 9.781818181818181)","(6.0, 10.5, 9.344444444444443)"
08-12-2022 15:03:53.339896,"(3.9, 5.3, 5.2465753424657535)","(8.0, 11.0, 10.242857142857142)","(81.0, 260.0, 183.33333333333334)","(8.5, 10.0, 9.431034482758621)","(10.0, 14.5, 11.38888888888889)","(2.6, 3.55, 3.4666666666666663)","(7.5, 10.0, 10.014285714285714)","(6.0, 10.5, 9.299999999999999)"
08-12-2022 15:03:54.572885,"(3.9, 5.3, 5.2465753424657535)","(8.0, 10.5, 10.242857142857142)","(81.0, 250.0, 207.5)","(8.5, 10.0, 9.431034482758621)","(10.0, 14.5, 11.38888888888889)","(2.6, 3.55, 3.4666666666666663)","(7.5, 10.5, 9.657142857142857)","(6.0, 10.5, 9.299999999999999)"
08-12-2022 15:03:55.822705,"(3.9, 5.3, 5.233766233766234)","(8.0, 10.5, 10.185714285714285)","(81.0, 240.0, 216.66666666666666)","(8.5, 10.0, 9.431034482758621)","(10.0, 14.5, 11.38888888888889)","(2.6, 3.55, 3.522222222222222)","(7.5, 10.0, 9.4)","(6.0, 10.5, 9.821739130434782)"
08-12-2022 15:03:57.052960,"(3.9, 5.3, 5.233766233766234)","(8.0, 10.5, 10.185714285714285)","(81.0, 240.0, 216.66666666666666)","(8.5, 10.0, 9.431034482758621)","(10.0, 14.5, 12.75)","(2.6, 3.55, 3.513333333333333)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.205660377358491)"
08-12-2022 15:03:58.290586,"(3.9, 5.3, 5.233766233766234)","(8.0, 10.5, 10.185714285714285)","(81.0, 240.0, 216.66666666666666)","(8.5, 10.0, 9.433962264150944)","(10.0, 13.5, 12.75)","(2.6, 3.7, 3.200337837837838)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.2)"
08-12-2022 15:03:59.528813,"(3.9, 5.3, 5.2465753424657535)","(8.0, 10.5, 9.84)","(81.0, 240.0, 212.0)","(8.5, 10.0, 9.473684210526317)","(10.0, 13.5, 13.125)","(2.6, 3.25, 3.1709150326797384)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.2)"
08-12-2022 15:04:00.741190,"(3.9, 5.3, 5.2465753424657535)","(8.0, 10.5, 9.84)","(81.0, 240.0, 214.0)","(8.5, 10.0, 9.473684210526317)","(10.0, 13.5, 13.125)","(2.6, 3.25, 3.1707792207792207)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.2)"
08-12-2022 15:04:01.904722,"(3.9, 5.3, 5.2465753424657535)","(8.0, 10.5, 9.84)","(81.0, 240.0, 223.75)","(8.5, 10.0, 9.473684210526317)","(10.0, 13.5, 13.125)","(2.6, 3.25, 3.1707792207792207)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.2)"
08-12-2022 15:04:03.063586,"(3.9, 5.3, 5.257142857142857)","(8.0, 10.5, 9.84)","(81.0, 240.0, 196.66666666666669)","(8.5, 10.0, 9.473684210526317)","(10.0, 13.5, 13.125)","(2.6, 3.25, 3.1938356164383563)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.2)"
08-12-2022 15:04:04.226394,"(3.9, 5.3, 5.257142857142857)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 10.0, 9.473684210526317)","(10.0, 13.5, 13.125)","(2.6, 3.25, 3.1938356164383563)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.2)"
08-12-2022 15:04:05.443500,"(3.9, 5.3, 5.257142857142857)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 10.0, 9.473684210526317)","(10.0, 13.5, 13.125)","(2.6, 3.25, 3.1938356164383563)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.2)"
08-12-2022 15:04:06.654600,"(3.9, 5.3, 5.257142857142857)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 10.0, 9.473684210526317)","(10.0, 13.5, 13.125)","(2.6, 3.25, 3.1977611940298507)","(7.5, 10.0, 9.4)","(6.0, 10.5, 10.2)"
08-12-2022 15:04:07.909543,"(3.9, 5.3, 5.257142857142857)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 10.0, 9.633333333333335)","(10.0, 13.5, 13.1875)","(2.6, 3.25, 3.2024590163934428)","(7.5, 10.0, 9.181818181818182)","(6.0, 10.5, 9.766666666666667)"
08-12-2022 15:04:09.108169,"(3.9, 5.3, 5.213043478260869)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 9.8, 9.633333333333335)","(10.0, 13.5, 12.0)","(2.6, 3.25, 3.208181818181818)","(7.5, 10.0, 9.181818181818182)","(6.0, 10.5, 9.823076923076924)"
08-12-2022 15:04:10.231221,"(3.9, 5.3, 5.225925925925925)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 9.8, 9.633333333333335)","(10.0, 13.0, 11.941176470588236)","(2.6, 3.25, 3.343939393939394)","(7.5, 10.0, 9.04)","(6.0, 10.5, 9.823076923076924)"
08-12-2022 15:04:11.706424,"(3.9, 5.5, 5.2942857142857145)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 9.8, 9.633333333333335)","(10.0, 13.0, 11.3125)","(2.6, 3.35, 3.36875)","(7.5, 9.2, 9.04)","(6.0, 10.5, 9.823076923076924)"
08-12-2022 15:04:13.052415,"(3.9, 5.5, 5.2942857142857145)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 9.8, 9.633333333333335)","(10.0, 13.0, 11.3125)","(2.6, 3.4, 3.3722222222222222)","(7.5, 9.2, 9.04)","(6.0, 10.5, 9.823076923076924)"
08-12-2022 15:04:14.447110,"(3.9, 5.5, 5.412195121951219)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 9.8, 9.453846153846154)","(10.0, 13.0, 11.3125)","(2.6, 3.4, 3.3722222222222222)","(7.5, 9.2, 9.04)","(6.0, 10.5, 10.233333333333334)"
08-12-2022 15:04:15.834206,"(4.0, 5.5, 5.412195121951219)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 196.66666666666669)","(8.5, 9.8, 9.44516129032258)","(10.0, 13.0, 11.3125)","(2.6, 3.4, 3.3583333333333334)","(7.0, 9.2, 9.04)","(6.0, 10.5, 10.333962264150944)"
08-12-2022 15:04:17.225670,"(4.0, 5.5, 5.412195121951219)","(8.0, 10.5, 9.644444444444444)","(81.0, 240.0, 200.0)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.3125)","(2.6, 3.4, 3.4214285714285713)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.320408163265306)"
08-12-2022 15:04:18.495917,"(4.0, 5.5, 5.407692307692308)","(8.0, 10.5, 9.9)","(81.0, 240.0, 200.0)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.3125)","(2.6, 3.55, 3.425)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:19.702994,"(4.0, 5.5, 5.407692307692308)","(8.0, 10.0, 9.866666666666667)","(81.0, 240.0, 200.0)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.3125)","(2.6, 3.55, 3.425)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:20.810304,"(4.0, 5.5, 5.407692307692308)","(8.0, 10.0, 9.866666666666667)","(81.0, 240.0, 200.0)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.3125)","(2.6, 3.55, 3.425)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:21.943026,"(4.0, 5.5, 5.407692307692308)","(8.0, 10.0, 9.955555555555556)","(81.0, 240.0, 143.33333333333331)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.3125)","(2.6, 3.55, 3.425)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:23.134263,"(4.0, 5.5, 5.407692307692308)","(8.0, 10.0, 9.92)","(81.0, 230.0, 130.95238095238096)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.26923076923077)","(2.6, 3.55, 3.425)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:24.354201,"(4.0, 5.5, 5.396296296296296)","(8.0, 10.0, 9.714285714285714)","(81.0, 230.0, 130.95238095238096)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.26923076923077)","(2.6, 3.55, 3.425)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:25.567310,"(4.0, 5.5, 5.396296296296296)","(8.0, 10.0, 9.714285714285714)","(81.0, 230.0, 130.95238095238096)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.26923076923077)","(2.6, 3.55, 3.425)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:26.732685,"(4.0, 5.5, 5.396296296296296)","(8.0, 10.0, 9.714285714285714)","(81.0, 230.0, 130.95238095238096)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.26923076923077)","(2.6, 3.55, 3.425)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:27.865464,"(4.0, 5.5, 5.4222222222222225)","(8.0, 10.0, 9.714285714285714)","(81.0, 230.0, 130.95238095238096)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.26923076923077)","(2.6, 3.55, 3.425)","(7.0, 9.2, 8.95)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:28.997662,"(4.0, 5.5, 5.4222222222222225)","(8.0, 10.0, 9.714285714285714)","(81.0, 230.0, 130.95238095238096)","(8.5, 9.8, 9.420689655172414)","(10.0, 13.0, 11.3125)","(2.6, 3.55, 3.517391304347826)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:30.216306,"(4.0, 5.5, 5.4222222222222225)","(8.0, 10.0, 9.714285714285714)","(81.0, 230.0, 130.95238095238096)","(8.0, 9.8, 9.41904761904762)","(10.0, 13.0, 11.59375)","(2.6, 3.55, 3.5241379310344825)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:31.453558,"(4.0, 5.5, 5.443243243243243)","(8.0, 10.0, 9.714285714285714)","(81.0, 230.0, 150.0)","(8.0, 9.8, 9.41904761904762)","(10.0, 13.0, 10.75)","(2.6, 3.55, 3.522222222222222)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:32.732178,"(4.0, 5.5, 5.45531914893617)","(8.0, 10.0, 9.714285714285714)","(81.0, 210.0, 178.57142857142856)","(8.0, 9.8, 9.41904761904762)","(10.0, 13.0, 10.75)","(2.6, 3.55, 3.53469387755102)","(7.0, 9.2, 9.0)","(6.0, 10.5, 10.250943396226415)"
08-12-2022 15:04:34.014527,"(4.0, 5.5, 5.45531914893617)","(8.0, 10.0, 9.600000000000001)","(81.0, 210.0, 178.57142857142856)","(8.0, 9.8, 9.417910447761194)","(10.0, 13.0, 11.61111111111111)","(2.6, 3.55, 3.535185185185185)","(7.0, 9.2, 8.95)","(6.0, 10.5, 9.76595744680851)"
08-12-2022 15:04:35.269819,"(4.0, 5.4, 5.393750000000001)","(8.0, 9.8, 9.52)","(81.0, 210.0, 178.57142857142856)","(8.0, 9.8, 9.417910447761194)","(10.0, 12.5, 11.4)","(2.6, 3.55, 3.535185185185185)","(7.0, 9.2, 8.95)","(6.0, 9.8, 9.773913043478261)"
08-12-2022 15:04:36.527674,"(4.0, 5.4, 5.395275590551181)","(8.0, 9.8, 9.600000000000001)","(81.0, 210.0, 178.57142857142856)","(8.0, 9.8, 9.417910447761194)","(10.0, 12.0, 11.4)","(2.6, 3.55, 3.535185185185185)","(7.0, 9.2, 8.95)","(6.0, 9.8, 9.773913043478261)"
08-12-2022 15:04:37.754089,"(4.0, 5.4, 5.395275590551181)","(8.0, 9.8, 9.5)","(81.0, 210.0, 178.57142857142856)","(8.0, 9.8, 9.417910447761194)","(10.0, 12.0, 11.4)","(2.6, 3.55, 3.535185185185185)","(7.0, 9.2, 8.95)","(6.0, 9.8, 9.930232558139535)"
08-12-2022 15:04:38.921086,"(4.0, 5.5, 5.456551724137931)","(8.0, 10.0, 9.657142857142857)","(81.0, 210.0, 178.57142857142856)","(8.0, 9.8, 9.417910447761194)","(10.0, 12.0, 11.4)","(2.6, 3.55, 3.535185185185185)","(7.0, 9.2, 8.95)","(6.0, 10.0, 9.930232558139535)"
08-12-2022 15:04:40.012543,"(4.0, 5.5, 5.456551724137931)","(8.0, 10.0, 9.58974358974359)","(81.0, 210.0, 178.57142857142856)","(8.0, 9.8, 9.417910447761194)","(10.0, 12.0, 11.4)","(2.6, 3.55, 3.535185185185185)","(7.0, 9.2, 8.95)","(6.0, 10.0, 9.930232558139535)"
08-12-2022 15:04:41.112804,"(4.0, 5.5, 5.456551724137931)","(8.0, 10.0, 9.58974358974359)","(81.0, 210.0, 178.57142857142856)","(8.0, 9.8, 9.417910447761194)","(10.0, 12.0, 11.4)","(2.6, 3.55, 3.535185185185185)","(7.0, 9.2, 8.95)","(6.0, 10.0, 9.930232558139535)"
08-12-2022 15:04:42.336976,"(4.0, 5.5, 5.456551724137931)","(8.0, 10.0, 9.58974358974359)","(81.0, 210.0, 150.0)","(8.0, 9.8, 9.417910447761194)","(10.0, 12.0, 11.4)","(2.6, 3.55, 3.535185185185185)","(7.0, 9.2, 8.95)","(6.0, 10.0, 9.930232558139535)"
08-12-2022 15:04:43.807963,"(4.0, 5.5, 5.444370860927152)","(8.0, 10.0, 9.511111111111111)","(81.0, 200.0, 183.33333333333334)","(8.0, 9.8, 9.226865671641791)","(10.0, 12.0, 11.32)","(2.6, 3.55, 3.5349056603773583)","(7.0, 9.2, 8.799999999999999)","(6.0, 10.0, 9.930232558139535)"
08-12-2022 15:04:45.295390,"(4.0, 5.5, 5.444370860927152)","(8.0, 10.0, 9.511111111111111)","(81.0, 200.0, 138.46153846153845)","(8.0, 9.8, 9.252173913043478)","(10.0, 12.0, 11.32)","(2.6, 3.55, 3.6576923076923076)","(7.0, 9.2, 8.766666666666666)","(6.0, 10.0, 9.818181818181818)"
08-12-2022 15:04:46.731813,"(4.0, 5.5, 5.444370860927152)","(8.0, 10.0, 9.511111111111111)","(81.0, 200.0, 138.46153846153845)","(8.0, 9.8, 9.27)","(10.0, 12.0, 11.32)","(2.6, 3.75, 3.623076923076923)","(7.0, 9.2, 8.766666666666666)","(6.0, 10.0, 10.664)"
08-12-2022 15:04:48.190523,"(4.0, 5.5, 5.444370860927152)","(8.0, 10.0, 9.522727272727273)","(81.0, 200.0, 138.46153846153845)","(8.0, 9.8, 9.433333333333334)","(10.0, 12.0, 11.32)","(2.6, 3.75, 3.6545454545454548)","(7.0, 9.2, 8.55)","(6.0, 11.0, 10.49090909090909)"
08-12-2022 15:04:49.581079,"(4.0, 5.5, 5.444370860927152)","(8.0, 10.0, 9.51063829787234)","(81.0, 200.0, 138.46153846153845)","(8.0, 9.6, 9.235294117647058)","(10.0, 12.0, 11.32)","(2.7, 3.75, 3.6545454545454548)","(7.0, 9.2, 8.55)","(7.0, 11.0, 10.557894736842105)"
08-12-2022 15:04:50.867752,"(4.2, 5.5, 5.444370860927152)","(7.5, 10.0, 9.521739130434783)","(81.0, 200.0, 138.46153846153845)","(8.0, 9.6, 9.239999999999998)","(10.0, 12.0, 11.32)","(2.7, 3.7, 3.667857142857143)","(7.0, 9.2, 8.55)","(7.0, 11.0, 10.309090909090909)"
08-12-2022 15:04:52.085403,"(4.2, 5.5, 5.444370860927152)","(7.5, 10.0, 9.511111111111111)","(81.0, 200.0, 175.0)","(8.0, 9.6, 9.239999999999998)","(10.0, 12.0, 11.291666666666666)","(2.7, 3.7, 3.672932330827068)","(7.0, 9.2, 8.496)","(7.0, 10.5, 10.25)"
08-12-2022 15:04:53.343020,"(4.2, 5.5, 5.444370860927152)","(7.5, 10.0, 9.534883720930232)","(81.0, 190.0, 175.0)","(8.0, 9.6, 9.235294117647058)","(10.0, 12.0, 11.291666666666666)","(2.7, 3.7, 3.6707317073170733)","(7.0, 9.2, 8.528571428571428)","(7.0, 10.5, 10.25)"
08-12-2022 15:04:54.599150,"(4.2, 5.5, 5.444370860927152)","(7.5, 10.0, 9.534883720930232)","(81.0, 190.0, 175.0)","(8.0, 9.6, 9.235294117647058)","(10.0, 12.0, 11.291666666666666)","(2.7, 3.7, 3.6707317073170733)","(7.0, 9.0, 8.528571428571428)","(7.0, 10.5, 10.263157894736842)"
