,Tolkowsky,Storm Attack,Drop The Pilot,Giveitallali,Heleva Deel,Harmony Nation,Lexis Choice,Kings Row,Inside Information,The Angels Kiss
05-01-2023 14:44:28.512201,"(1.9, 2.02, 1.9812738853503185)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.25)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:29.768931,"(1.9, 2.02, 1.9812738853503185)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.25)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:31.082370,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:32.355857,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:33.647862,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 17.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:34.971004,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:36.251040,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:37.511826,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:38.695950,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:39.869299,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:41.094461,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.5)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:42.387468,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.5)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:43.716471,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.5)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:44.941724,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.5)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:46.136082,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.5)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:47.355014,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.5)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.8166666666666664)","(51.0, 140.0, 94.0)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:48.658898,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 18.5)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:49.961732,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:51.146961,"(1.9, 2.02, 1.9822360248447204)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:52.347384,"(1.9, 2.0, 1.995)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:53.655948,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:54.975506,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:56.272565,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:57.498925,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:58.720702,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:44:59.955894,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:01.209603,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.5)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 103.19999999999999)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.666666666666664)","(26.0, 130.0, 42.5)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:02.473804,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 22.8)","(9.0, 18.5, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 140.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 39.0)","(26.0, 130.0, 66.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:03.713986,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 120.0, 66.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:04.960441,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 120.0, 66.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:06.298408,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 41.69230769230769)","(26.0, 120.0, 66.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:07.595415,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 41.69230769230769)","(26.0, 120.0, 66.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:08.874790,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 41.69230769230769)","(26.0, 120.0, 66.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:10.073598,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 41.69230769230769)","(26.0, 120.0, 66.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:11.308704,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 120.0, 62.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:12.539371,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 20.09090909090909)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 91.53846153846155)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:13.819197,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 91.53846153846155)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:15.122365,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 91.53846153846155)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:16.381871,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 91.53846153846155)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:17.632846,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 91.53846153846155)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:18.884850,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 91.53846153846155)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:20.153204,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 91.53846153846155)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:21.442760,"(1.9, 2.0, 1.9966666666666666)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:22.621110,"(1.9, 2.02, 1.9918518518518518)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:23.822556,"(1.9, 2.02, 1.9918518518518518)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.6)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:25.106094,"(1.9, 2.02, 1.9918518518518518)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.72727272727273)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:26.446930,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.72727272727273)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:27.762320,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.72727272727273)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:28.968051,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.72727272727273)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:30.156482,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.72727272727273)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:31.367245,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.72727272727273)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:32.683396,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 21.75)","(9.0, 18.0, 16.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 44.72727272727273)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:33.972078,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 26.0, 19.125)","(9.0, 18.0, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 46.0, 47.285714285714285)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:35.230166,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 24.0, 19.125)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.411764705882355)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:36.431386,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 24.0, 19.125)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.411764705882355)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:37.718212,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 24.0, 19.125)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.411764705882355)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:38.947672,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 24.0, 19.125)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.411764705882355)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:40.145322,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 24.0, 19.125)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.411764705882355)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:41.338687,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 24.0, 19.125)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.411764705882355)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:42.564921,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 24.0, 19.125)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.411764705882355)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:43.831658,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.8125)","(15.0, 24.0, 20.25)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.523809523809526)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:45.111046,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.5)","(15.0, 23.0, 20.25)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.523809523809526)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:46.376920,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.5)","(15.0, 23.0, 20.25)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.523809523809526)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:47.593713,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 18.5)","(15.0, 23.0, 20.25)","(9.0, 17.5, 15.75)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.523809523809526)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:48.745181,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 19.94736842105263)","(15.0, 23.0, 20.25)","(9.0, 17.5, 16.25)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 47.523809523809526)","(26.0, 110.0, 90.0)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:50.003595,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 19.94736842105263)","(15.0, 23.0, 19.3)","(9.0, 17.0, 16.0)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 46.666666666666664)","(26.0, 110.0, 85.38461538461539)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:51.315500,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 19.94736842105263)","(15.0, 22.0, 19.3)","(9.0, 17.0, 16.0)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 50.0, 46.666666666666664)","(26.0, 110.0, 85.38461538461539)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:52.613669,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 19.94736842105263)","(15.0, 22.0, 19.3)","(9.0, 17.0, 16.0)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 50.0, 46.666666666666664)","(26.0, 110.0, 85.38461538461539)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:53.807634,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 19.94736842105263)","(15.0, 22.0, 19.3)","(9.0, 17.0, 16.0)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 50.0, 46.666666666666664)","(26.0, 110.0, 85.38461538461539)","(71.0, 220.0, 150.0)"
05-01-2023 14:45:55.103985,"(1.9, 2.06, 2.053571428571429)","(10.0, 21.0, 20.733333333333334)","(15.0, 22.0, 19.3)","(9.0, 17.0, 16.0)","(3.4, 3.9, 3.814285714285714)","(51.0, 130.0, 109.5)","(12.0, 26.0, 23.833333333333332)","(21.0, 48.0, 45.333333333333336)","(26.0, 110.0, 85.38461538461539)","(71.0, 220.0, 150.0)"
