,Karinya Trombone,Seabrook Baker,Kid Freeze,Demonicas Beach,Radley Erskin,Exalted Fire,Loves To Talk
08-12-2022 14:31:42.350568,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.15, 2.9699999999999998)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 19.6)"
08-12-2022 14:31:43.327686,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.15, 2.9699999999999998)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 18.529411764705884)"
08-12-2022 14:31:44.358116,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.15, 2.9699999999999998)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 18.529411764705884)"
08-12-2022 14:31:45.336620,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.15, 2.9699999999999998)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 18.529411764705884)"
08-12-2022 14:31:46.392116,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.15, 2.9699999999999998)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 18.529411764705884)"
08-12-2022 14:31:47.400394,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.15, 2.96)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:48.714755,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.4, 2.955769230769231)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:49.771890,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.955769230769231)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:50.860294,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.955769230769231)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:52.138156,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.955769230769231)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:53.267856,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.955769230769231)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:54.321077,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.955769230769231)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:55.475071,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.955769230769231)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:56.498020,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.955769230769231)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:57.683892,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.9489130434782607)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:58.714356,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.9489130434782607)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:31:59.651956,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.9489130434782607)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:00.780732,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.9489130434782607)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:01.831469,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.9489130434782607)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:02.922702,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.952058823529412)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:03.933660,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 2.954642857142857)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:04.928301,"(2.9, 5.6, 3.755)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.952857142857143)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:05.950189,"(2.9, 5.5, 3.7125)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.952857142857143)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:11.247744,"(2.9, 5.4, 3.7181818181818183)","(91.0, 990.0, 890.5555555555555)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.952857142857143)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:12.280649,"(2.9, 5.4, 3.7181818181818183)","(91.0, 650.0, 594.5)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:13.391770,"(2.9, 5.4, 3.7181818181818183)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:14.500327,"(2.9, 5.3, 3.6958333333333333)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:15.542665,"(2.9, 5.2, 4.375)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:16.673026,"(2.9, 5.2, 4.375)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:17.633261,"(2.9, 5.2, 4.375)","(91.0, 650.0, 594.5)","(2.8, 5.6, 3.3249999999999997)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:18.701869,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:19.826844,"(2.9, 5.6, 3.755)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:20.894346,"(2.9, 5.5, 3.7449999999999997)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:21.904195,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:22.890658,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.9, 3.2448275862068963)","(14.0, 29.0, 25.25)","(3.0, 3.3, 2.9914285714285715)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:23.859297,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.9, 3.2448275862068963)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.165)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:24.766704,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.9, 3.2448275862068963)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.165)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:25.779064,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.405)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.165)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:26.842208,"(2.9, 5.4, 3.692307692307692)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.165)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 15.75)"
08-12-2022 14:32:27.830882,"(2.9, 5.4, 3.692307692307692)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.165)","(12.0, 25.0, 21.454545454545453)","(9.0, 21.0, 11.291666666666666)"
08-12-2022 14:32:28.825045,"(2.9, 5.4, 3.692307692307692)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.1617241379310346)","(12.0, 25.0, 21.454545454545453)","(9.0, 20.0, 13.333333333333334)"
08-12-2022 14:32:29.787433,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.2024324324324325)","(12.0, 25.0, 21.454545454545453)","(9.0, 19.0, 16.9)"
08-12-2022 14:32:30.799872,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.2024324324324325)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.5, 11.78)"
08-12-2022 14:32:31.775744,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.6, 3.3249999999999997)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0282608695652176)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.5, 14.25)"
08-12-2022 14:32:32.808383,"(2.9, 5.5, 3.7666666666666666)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0282608695652176)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.0, 14.25)"
08-12-2022 14:32:33.887731,"(2.9, 5.5, 3.7449999999999997)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.061111111111111)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.0, 13.227272727272727)"
08-12-2022 14:32:34.938708,"(2.9, 5.5, 3.7449999999999997)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.09)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.0, 13.227272727272727)"
08-12-2022 14:32:36.040821,"(2.9, 5.5, 3.7449999999999997)","(91.0, 650.0, 594.5)","(2.8, 5.9, 3.3392857142857144)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.09)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.0, 13.227272727272727)"
08-12-2022 14:32:37.034839,"(2.9, 5.4, 3.7041666666666666)","(91.0, 650.0, 594.5)","(2.8, 5.8, 3.3392857142857144)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0282608695652176)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.0, 13.227272727272727)"
08-12-2022 14:32:37.983113,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.7, 4.425)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0282608695652176)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.0, 11.46551724137931)"
08-12-2022 14:32:38.974596,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0282608695652176)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.5, 12.666666666666666)"
08-12-2022 14:32:40.039865,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.13125)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 12.666666666666666)"
08-12-2022 14:32:41.190730,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.13125)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 12.666666666666666)"
08-12-2022 14:32:42.299960,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.7, 3.381818181818182)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.13125)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 12.666666666666666)"
08-12-2022 14:32:43.337815,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0891304347826085)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 12.666666666666666)"
08-12-2022 14:32:44.300534,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.1192307692307693)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 12.666666666666666)"
08-12-2022 14:32:45.277153,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0891304347826085)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 12.666666666666666)"
08-12-2022 14:32:46.290307,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.9, 3.2448275862068963)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0891304347826085)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 12.666666666666666)"
08-12-2022 14:32:47.342175,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.8, 4.425)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0891304347826085)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 12.666666666666666)"
08-12-2022 14:32:48.368272,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.7, 4.425)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0891304347826085)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 13.25)"
08-12-2022 14:32:49.454830,"(2.9, 5.5, 3.875)","(91.0, 650.0, 594.5)","(2.8, 5.6, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.132608695652174)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 13.25)"
08-12-2022 14:32:50.551711,"(2.9, 5.5, 3.8285714285714283)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.138709677419355)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 13.25)"
08-12-2022 14:32:51.590498,"(2.9, 5.5, 3.8285714285714283)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.138709677419355)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 13.25)"
08-12-2022 14:32:52.616653,"(2.9, 5.5, 3.8285714285714283)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.1214285714285714)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 13.25)"
08-12-2022 14:32:53.639362,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.1214285714285714)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 13.25)"
08-12-2022 14:32:54.625185,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.3, 3.1214285714285714)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 13.25)"
08-12-2022 14:32:55.636326,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.2409090909090907)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 13.25)"
08-12-2022 14:32:56.626973,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.2409090909090907)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 13.25)"
08-12-2022 14:32:57.673123,"(2.9, 5.3, 4.425)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.2)","(12.0, 25.0, 21.454545454545453)","(9.0, 16.0, 11.333333333333334)"
08-12-2022 14:32:58.750247,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.325)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.176315789473684)","(12.0, 25.0, 21.454545454545453)","(9.0, 15.5, 12.75)"
08-12-2022 14:32:59.777335,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.5416666666666665)","(14.0, 29.0, 25.25)","(3.0, 3.4, 3.2071428571428573)","(12.0, 25.0, 21.454545454545453)","(9.0, 15.0, 12.75)"
08-12-2022 14:33:00.803115,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.1807692307692306)","(12.0, 25.0, 21.454545454545453)","(9.0, 15.0, 12.75)"
08-12-2022 14:33:01.843385,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.1730434782608694)","(12.0, 25.0, 21.454545454545453)","(9.0, 15.0, 13.5)"
08-12-2022 14:33:02.908363,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.1730434782608694)","(12.0, 25.0, 21.454545454545453)","(9.0, 15.0, 13.5)"
08-12-2022 14:33:03.910860,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.05)","(12.0, 25.0, 21.454545454545453)","(9.0, 15.0, 13.5)"
08-12-2022 14:33:04.883548,"(2.9, 5.6, 4.574999999999999)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.05)","(12.0, 25.0, 21.454545454545453)","(9.0, 15.0, 13.5)"
08-12-2022 14:33:05.967502,"(2.9, 5.5, 3.7666666666666666)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.05)","(12.0, 25.0, 21.454545454545453)","(9.0, 15.0, 14.214285714285715)"
08-12-2022 14:33:07.037333,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.14)","(12.0, 25.0, 21.454545454545453)","(9.0, 17.0, 14.75)"
08-12-2022 14:33:08.135865,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.14)","(12.0, 25.0, 21.454545454545453)","(9.0, 19.0, 14.75)"
08-12-2022 14:33:09.168795,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.14)","(12.0, 25.0, 21.454545454545453)","(9.0, 19.0, 14.75)"
08-12-2022 14:33:10.134241,"(2.9, 5.4, 3.692307692307692)","(91.0, 650.0, 594.5)","(2.8, 5.5, 3.62)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.14)","(12.0, 25.0, 21.454545454545453)","(9.0, 19.0, 14.75)"
08-12-2022 14:33:11.070092,"(2.9, 5.4, 3.692307692307692)","(91.0, 650.0, 594.5)","(2.8, 5.4, 3.3107142857142855)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.14)","(12.0, 25.0, 21.454545454545453)","(9.0, 19.0, 14.75)"
08-12-2022 14:33:12.104629,"(2.9, 5.4, 3.692307692307692)","(91.0, 650.0, 594.5)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.14)","(12.0, 25.0, 21.454545454545453)","(9.0, 19.0, 14.75)"
08-12-2022 14:33:13.208061,"(2.9, 5.4, 3.692307692307692)","(91.0, 650.0, 594.5)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.125)","(12.0, 25.0, 21.454545454545453)","(9.0, 19.0, 14.75)"
08-12-2022 14:33:14.291721,"(2.9, 5.4, 4.475)","(91.0, 650.0, 594.5)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.125)","(12.0, 25.0, 21.454545454545453)","(9.0, 19.0, 11.469696969696969)"
08-12-2022 14:33:15.305121,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.3, 4.225)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.125)","(12.0, 25.0, 21.454545454545453)","(9.0, 18.5, 14.25)"
08-12-2022 14:33:16.242552,"(2.9, 5.6, 3.7076923076923074)","(91.0, 650.0, 594.5)","(2.8, 5.8, 3.2413793103448274)","(14.0, 29.0, 25.25)","(3.0, 3.35, 3.0928571428571425)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 15.0)"
08-12-2022 14:33:17.260867,"(2.9, 5.6, 3.6319999999999997)","(91.0, 650.0, 594.5)","(2.8, 5.6, 4.375)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.0757142857142856)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 15.0)"
08-12-2022 14:33:18.339679,"(2.9, 5.5, 3.6222222222222222)","(91.0, 650.0, 594.5)","(2.8, 5.6, 3.3249999999999997)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.0757142857142856)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 15.5)"
08-12-2022 14:33:19.389948,"(2.9, 5.5, 3.6222222222222222)","(91.0, 650.0, 594.5)","(2.8, 5.6, 3.3249999999999997)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.0757142857142856)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 15.5)"
08-12-2022 14:33:20.423012,"(2.9, 5.5, 3.6057142857142854)","(91.0, 650.0, 594.5)","(2.8, 5.6, 3.3249999999999997)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.0757142857142856)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 15.5)"
08-12-2022 14:33:21.401174,"(2.9, 5.5, 3.6057142857142854)","(91.0, 650.0, 594.5)","(2.8, 5.6, 3.3249999999999997)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.0757142857142856)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 15.5)"
08-12-2022 14:33:22.544275,"(2.9, 5.5, 3.6057142857142854)","(91.0, 650.0, 594.5)","(2.8, 5.6, 3.2403846153846154)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.139473684210526)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 15.5)"
08-12-2022 14:33:23.635113,"(2.9, 5.5, 3.6057142857142854)","(91.0, 650.0, 594.5)","(2.8, 5.5, 4.275)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.1548780487804877)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 16.125)"
08-12-2022 14:33:24.636180,"(2.9, 5.5, 3.6057142857142854)","(91.0, 650.0, 594.5)","(2.8, 5.4, 4.275)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.1681818181818184)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 16.125)"
08-12-2022 14:33:25.708790,"(2.9, 5.5, 3.6057142857142854)","(91.0, 650.0, 594.5)","(2.8, 5.4, 3.323076923076923)","(14.0, 29.0, 27.125)","(3.0, 3.35, 3.1452830188679246)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 16.125)"
08-12-2022 14:33:26.843071,"(2.9, 5.5, 3.6057142857142854)","(91.0, 650.0, 594.5)","(2.8, 5.4, 3.323076923076923)","(14.0, 29.0, 27.125)","(3.0, 3.3, 3.1452830188679246)","(12.0, 25.0, 22.214285714285715)","(9.0, 18.0, 16.125)"
