,Champagne Reactor,Feel The Thrill,Rafferty Delights,Keayang Sponge Bob,Borderline,Writeaboutchelsea,Aunty Frances,Torque Writer,Fly Cheval
08-12-2022 15:43:30.624824,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.5, 15.5)","(81.0, 190.0, 183.125)","(26.0, 44.0, 36.5)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:32.049263,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.5, 15.2)","(81.0, 190.0, 183.125)","(26.0, 44.0, 36.5)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:33.474686,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.0, 15.2)","(81.0, 190.0, 171.66666666666666)","(26.0, 44.0, 36.5)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:34.793513,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.0, 15.2)","(81.0, 190.0, 180.45454545454544)","(26.0, 44.0, 36.5)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:36.221935,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.0, 17.75)","(81.0, 190.0, 185.0)","(26.0, 44.0, 36.5)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:37.539907,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 20.0, 15.5)","(81.0, 190.0, 180.45454545454544)","(26.0, 44.0, 29.75)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:38.914745,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 20.0, 15.5)","(81.0, 190.0, 179.0)","(26.0, 44.0, 36.5)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:40.213143,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 20.0, 15.5)","(81.0, 190.0, 179.0)","(26.0, 44.0, 39.84615384615385)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:41.430215,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 20.0, 15.8)","(81.0, 190.0, 170.0)","(26.0, 44.0, 39.84615384615385)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:42.709415,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 19.0, 15.5)","(81.0, 190.0, 170.0)","(26.0, 44.0, 39.38461538461539)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:44.113480,"(7.5, 9.4, 9.0)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.5, 15.5)","(81.0, 190.0, 170.0)","(26.0, 44.0, 39.61538461538461)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:45.533263,"(7.5, 9.4, 9.56)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.5, 15.5)","(81.0, 190.0, 179.0)","(26.0, 44.0, 41.52173913043478)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:46.942107,"(7.5, 11.0, 9.56)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.5, 15.5)","(81.0, 190.0, 180.45454545454544)","(26.0, 44.0, 39.61538461538461)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:48.343144,"(7.5, 11.0, 9.56)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 20.0, 14.75)","(81.0, 190.0, 183.4375)","(26.0, 44.0, 39.38461538461539)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:49.695518,"(7.5, 11.0, 9.56)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.5, 15.5)","(81.0, 190.0, 172.5)","(26.0, 44.0, 39.38461538461539)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:50.885120,"(7.5, 11.0, 9.56)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.7666666666666666)","(12.0, 18.5, 15.5)","(81.0, 190.0, 172.5)","(26.0, 44.0, 39.38461538461539)","(71.0, 200.0, 123.33333333333334)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:52.308025,"(7.5, 11.0, 9.8)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.9, 3.725)","(12.0, 17.5, 17.75)","(81.0, 190.0, 171.0)","(26.0, 44.0, 41.52173913043478)","(71.0, 200.0, 179.0909090909091)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:53.715328,"(7.5, 11.0, 9.8)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.85, 3.3083333333333336)","(12.0, 20.0, 14.666666666666666)","(81.0, 190.0, 171.0)","(26.0, 44.0, 39.61538461538461)","(71.0, 200.0, 179.0909090909091)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:55.064720,"(7.5, 11.0, 9.8)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.85, 3.3083333333333336)","(12.0, 16.5, 14.666666666666666)","(81.0, 190.0, 181.8181818181818)","(26.0, 44.0, 39.61538461538461)","(71.0, 200.0, 181.66666666666666)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:56.806652,"(7.5, 11.0, 9.8)","(3.5, 4.8, 4.675)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.85, 3.3083333333333336)","(12.0, 16.5, 14.75)","(81.0, 190.0, 170.0)","(26.0, 44.0, 39.61538461538461)","(71.0, 200.0, 158.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:58.422130,"(7.5, 11.0, 9.8)","(3.5, 4.8, 4.772222222222222)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.85, 3.725)","(12.0, 16.0, 14.75)","(81.0, 190.0, 171.0)","(26.0, 44.0, 39.61538461538461)","(71.0, 200.0, 158.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:43:59.786337,"(7.5, 11.0, 9.8)","(3.5, 4.8, 4.772222222222222)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.85, 3.488888888888889)","(12.0, 16.0, 17.857142857142858)","(81.0, 190.0, 171.0)","(26.0, 44.0, 39.61538461538461)","(71.0, 200.0, 158.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:01.111163,"(7.5, 11.0, 9.8)","(3.5, 4.8, 4.773684210526316)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.8, 3.6416666666666666)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 172.5)","(26.0, 44.0, 39.38461538461539)","(71.0, 200.0, 171.25)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:02.406401,"(7.5, 11.0, 9.8)","(3.5, 4.8, 4.773684210526316)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.75, 3.6416666666666666)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 180.90909090909093)","(26.0, 44.0, 39.61538461538461)","(71.0, 200.0, 181.66666666666666)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:03.650574,"(7.5, 11.0, 10.633333333333333)","(3.5, 4.8, 4.6)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.75, 3.6416666666666666)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 185.23809523809524)","(26.0, 44.0, 41.52173913043478)","(71.0, 200.0, 190.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:04.942881,"(7.5, 11.0, 10.0)","(3.5, 4.8, 4.666666666666667)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.75, 3.6416666666666666)","(12.0, 19.0, 17.0)","(81.0, 190.0, 185.23809523809524)","(26.0, 44.0, 41.52173913043478)","(71.0, 200.0, 190.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:06.217390,"(7.5, 11.0, 10.0)","(3.5, 4.8, 4.7846153846153845)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.75, 3.6416666666666666)","(12.0, 19.0, 16.0)","(81.0, 190.0, 171.0)","(26.0, 44.0, 35.0)","(71.0, 200.0, 165.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:07.465719,"(7.5, 11.0, 10.04)","(3.5, 4.8, 4.780769230769231)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.75, 3.2805555555555554)","(12.0, 18.5, 16.0)","(81.0, 190.0, 171.0)","(26.0, 44.0, 35.0)","(71.0, 200.0, 165.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:08.787338,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.666666666666667)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.75, 3.2805555555555554)","(12.0, 18.5, 17.857142857142858)","(81.0, 190.0, 171.0)","(26.0, 44.0, 35.0)","(71.0, 200.0, 165.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:10.179018,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.666666666666667)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.75, 3.528571428571429)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 171.0)","(26.0, 44.0, 35.0)","(71.0, 200.0, 165.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:11.489528,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.666666666666667)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.528571428571429)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 140.0)","(26.0, 44.0, 40.07692307692308)","(71.0, 200.0, 130.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:12.804045,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.558333333333333)","(12.0, 19.0, 17.0)","(81.0, 190.0, 169.0)","(26.0, 44.0, 40.07692307692308)","(71.0, 200.0, 130.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:14.010579,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.65, 3.558333333333333)","(12.0, 19.0, 16.0)","(81.0, 190.0, 169.0)","(26.0, 44.0, 36.5)","(71.0, 200.0, 130.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:15.147844,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.65, 3.558333333333333)","(12.0, 18.5, 16.0)","(81.0, 190.0, 185.23809523809524)","(26.0, 44.0, 35.42857142857143)","(71.0, 200.0, 130.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:16.411843,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.65, 3.528571428571429)","(12.0, 18.5, 16.0)","(81.0, 190.0, 166.25)","(26.0, 40.0, 37.25)","(71.0, 200.0, 130.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:17.737642,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.475)","(12.0, 18.5, 17.857142857142858)","(81.0, 190.0, 166.25)","(26.0, 44.0, 36.5)","(71.0, 200.0, 130.0)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:19.119436,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.475)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 175.625)","(26.0, 44.0, 38.57142857142857)","(71.0, 200.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:20.426515,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.475)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 180.0)","(26.0, 42.0, 38.57142857142857)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:21.693050,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.528571428571429)","(12.0, 19.0, 17.0)","(81.0, 190.0, 180.0)","(26.0, 42.0, 38.57142857142857)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:22.896906,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.528571428571429)","(12.0, 19.0, 17.0)","(81.0, 190.0, 175.625)","(26.0, 42.0, 38.57142857142857)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:24.038497,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.475)","(12.0, 19.0, 16.0)","(81.0, 190.0, 175.625)","(26.0, 42.0, 39.42857142857143)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:25.303949,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.475)","(12.0, 18.5, 17.857142857142858)","(81.0, 190.0, 175.625)","(26.0, 44.0, 39.42857142857143)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:26.596446,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.528571428571429)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 169.0)","(26.0, 44.0, 42.6)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:27.907893,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.7, 3.5166666666666666)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 179.5)","(26.0, 46.0, 38.714285714285715)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:29.220951,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.6, 3.5166666666666666)","(12.0, 19.0, 17.0)","(81.0, 190.0, 179.5)","(26.0, 46.0, 38.714285714285715)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:30.420238,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.6, 3.5166666666666666)","(12.0, 19.0, 16.0)","(81.0, 190.0, 179.5)","(26.0, 46.0, 35.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:31.646634,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.6, 3.1806451612903226)","(12.0, 18.5, 16.0)","(81.0, 190.0, 179.5)","(26.0, 38.0, 35.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:32.837836,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.6, 3.4214285714285713)","(12.0, 18.5, 16.0)","(81.0, 190.0, 166.25)","(26.0, 38.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:34.125961,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.4214285714285713)","(12.0, 18.5, 17.857142857142858)","(81.0, 190.0, 166.25)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:35.404372,"(7.5, 11.0, 9.24)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.4214285714285713)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 166.25)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:36.573897,"(7.5, 10.5, 9.083333333333334)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.4214285714285713)","(12.0, 19.0, 17.0)","(81.0, 190.0, 166.25)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:37.779128,"(7.5, 10.5, 9.083333333333334)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.3916666666666666)","(12.0, 19.0, 16.0)","(81.0, 190.0, 165.0)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:38.980001,"(7.5, 11.0, 9.24)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.45, 3.3916666666666666)","(12.0, 18.5, 16.0)","(81.0, 190.0, 135.0)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.6)"
08-12-2022 15:44:40.260930,"(7.5, 11.0, 9.24)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.45, 3.3916666666666666)","(12.0, 18.5, 16.0)","(81.0, 190.0, 167.0)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.6, 8.666666666666666)"
08-12-2022 15:44:41.599060,"(7.5, 10.5, 9.083333333333334)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.45, 3.4214285714285713)","(12.0, 18.5, 17.857142857142858)","(81.0, 190.0, 163.75)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:42.885228,"(7.5, 10.5, 9.083333333333334)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.4214285714285713)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 169.0)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:44.140399,"(7.5, 10.5, 9.083333333333334)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.3916666666666666)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 169.0)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:45.351988,"(7.5, 11.0, 9.9)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.45, 3.3916666666666666)","(12.0, 19.0, 17.857142857142858)","(81.0, 190.0, 135.0)","(26.0, 44.0, 41.0)","(71.0, 190.0, 174.16666666666669)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:46.589280,"(7.5, 11.0, 10.45)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.45, 3.3916666666666666)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 161.25)","(26.0, 44.0, 41.0)","(71.0, 190.0, 174.16666666666669)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:47.788791,"(7.5, 11.0, 10.685714285714285)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.45, 3.3916666666666666)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 180.0)","(26.0, 44.0, 41.0)","(71.0, 190.0, 174.16666666666669)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:48.991703,"(7.5, 11.0, 10.816666666666666)","(3.5, 4.8, 4.65)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.45, 3.25625)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 184.76190476190476)","(26.0, 44.0, 41.0)","(71.0, 190.0, 174.16666666666669)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:50.186095,"(7.5, 11.0, 10.816666666666666)","(3.5, 4.8, 4.742857142857143)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.6, 3.1970588235294115)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 184.76190476190476)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:51.498142,"(7.5, 11.0, 10.816666666666666)","(3.5, 5.2, 5.196153846153846)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.1970588235294115)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 163.75)","(26.0, 44.0, 41.0)","(71.0, 190.0, 142.5)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:52.781354,"(7.5, 11.0, 10.816666666666666)","(3.5, 5.2, 5.196153846153846)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.1970588235294115)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 163.75)","(26.0, 44.0, 41.0)","(71.0, 190.0, 182.08333333333334)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:53.992478,"(7.5, 11.0, 10.816666666666666)","(3.5, 5.2, 5.196153846153846)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.31)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 163.75)","(26.0, 44.0, 41.0)","(71.0, 190.0, 182.08333333333334)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:55.185586,"(7.5, 11.0, 10.816666666666666)","(3.5, 5.2, 5.196153846153846)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.1999999999999997)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 163.75)","(26.0, 44.0, 41.0)","(71.0, 190.0, 172.0)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:56.341350,"(7.5, 11.0, 10.816666666666666)","(3.5, 5.2, 5.196153846153846)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.5, 3.1999999999999997)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 162.5)","(26.0, 44.0, 41.0)","(71.0, 190.0, 172.0)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:57.532516,"(7.5, 11.0, 10.816666666666666)","(3.6, 6.4, 5.3)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.5, 3.1999999999999997)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 172.5)","(21.0, 44.0, 41.0)","(81.0, 190.0, 172.0)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:44:58.789934,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.7, 5.533333333333333)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.5, 3.2192307692307693)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 183.4375)","(21.0, 44.0, 41.0)","(81.0, 190.0, 172.0)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:45:00.125286,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.6, 5.466666666666667)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.6, 3.207142857142857)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 183.4375)","(21.0, 44.0, 41.0)","(81.0, 190.0, 172.0)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:45:01.312969,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.6, 5.466666666666667)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.207142857142857)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 165.0)","(21.0, 44.0, 41.0)","(81.0, 190.0, 171.0)","(6.0, 9.2, 8.666666666666666)"
08-12-2022 15:45:02.518259,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.6, 5.466666666666667)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.207142857142857)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 165.0)","(21.0, 44.0, 41.0)","(81.0, 190.0, 171.0)","(6.0, 9.2, 8.4)"
08-12-2022 15:45:03.741504,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.6, 5.236363636363636)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.31)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 165.0)","(21.0, 44.0, 41.0)","(81.0, 190.0, 171.0)","(6.0, 9.6, 8.4)"
08-12-2022 15:45:04.955122,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.6, 5.22)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.31)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 165.0)","(21.0, 44.0, 41.0)","(81.0, 190.0, 171.0)","(6.0, 9.6, 8.4)"
08-12-2022 15:45:06.183184,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.6, 5.22)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.55, 3.1999999999999997)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 178.33333333333331)","(21.0, 44.0, 41.0)","(81.0, 190.0, 171.0)","(6.0, 9.6, 8.4)"
08-12-2022 15:45:07.426518,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.6, 5.466666666666667)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.5, 3.1999999999999997)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 178.33333333333331)","(21.0, 44.0, 36.5)","(81.0, 190.0, 171.0)","(6.0, 9.6, 8.399999999999999)"
08-12-2022 15:45:08.653968,"(7.5, 11.0, 10.816666666666666)","(3.6, 5.6, 5.35)","(5.0, 7.4, 6.866666666666667)","(2.8, 3.5, 3.283333333333333)","(12.0, 19.0, 16.333333333333332)","(81.0, 190.0, 180.90909090909093)","(21.0, 44.0, 34.77777777777778)","(81.0, 190.0, 171.0)","(6.0, 9.2, 8.24)"
