,Providence Bale,Tiger Time,Gypsy Yankee,Russian Sub,Spring Bolt,Dream Wizard,Spring Scout
11-01-2023 21:32:01.938550,"(7.5, 8.6, 8.133333333333333)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.0384615384615383)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.376470588235295)","(41.0, 120.0, 107.5)"
11-01-2023 21:32:03.291691,"(7.5, 8.6, 8.133333333333333)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.0384615384615383)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.376470588235295)","(41.0, 120.0, 107.5)"
11-01-2023 21:32:04.477432,"(7.5, 8.6, 8.133333333333333)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.0384615384615383)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.414285714285715)","(41.0, 120.0, 107.5)"
11-01-2023 21:32:05.633949,"(7.5, 8.6, 8.133333333333333)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.0384615384615383)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.414285714285715)","(41.0, 120.0, 107.5)"
11-01-2023 21:32:06.733952,"(7.5, 8.6, 8.133333333333333)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.0384615384615383)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.414285714285715)","(41.0, 120.0, 107.5)"
11-01-2023 21:32:07.766118,"(7.5, 8.6, 8.133333333333333)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.0384615384615383)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.3428571428571425)","(41.0, 120.0, 107.5)"
11-01-2023 21:32:08.842952,"(7.5, 8.6, 8.25)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.046666666666667)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.35)","(41.0, 120.0, 107.5)"
11-01-2023 21:32:09.896693,"(7.5, 8.6, 8.25)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.046666666666667)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.3428571428571425)","(41.0, 120.0, 107.5)"
11-01-2023 21:32:10.979077,"(7.5, 8.6, 8.25)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.046666666666667)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.3428571428571425)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:11.998368,"(7.5, 8.6, 8.25)","(2.35, 3.45, 3.4333333333333336)","(3.0, 3.1, 3.0314285714285716)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.3428571428571425)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:13.135572,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.5375)","(3.0, 3.1, 3.004)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.3428571428571425)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:14.077289,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.59)","(3.0, 3.1, 3.004)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.325)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:15.193050,"(7.5, 8.6, 7.933333333333333)","(2.35, 3.8, 3.5375)","(3.0, 3.1, 3.004)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.325)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:16.324868,"(7.5, 8.6, 8.244444444444444)","(2.35, 3.8, 3.555)","(3.0, 3.1, 3.004)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.325)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:17.485527,"(7.5, 8.6, 8.066666666666666)","(2.35, 3.8, 3.59)","(3.0, 3.1, 3.004)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.3304347826086955)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:18.544514,"(7.5, 8.6, 8.066666666666666)","(2.35, 3.8, 3.59)","(3.0, 3.1, 3.004)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.472727272727273)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:19.541980,"(7.5, 8.6, 8.066666666666666)","(2.35, 3.8, 3.59)","(3.0, 3.1, 2.98)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.472727272727273)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:20.604375,"(7.5, 8.6, 8.066666666666666)","(2.35, 3.8, 3.59)","(3.0, 3.1, 2.98)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.472727272727273)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:21.600817,"(7.5, 8.6, 8.066666666666666)","(2.35, 3.8, 3.59)","(3.0, 3.1, 2.98)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.472727272727273)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:22.555384,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.59)","(3.0, 3.1, 2.98)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.2, 7.472727272727273)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:23.466302,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.59)","(3.0, 3.1, 2.98)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.0, 7.733333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:24.393051,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.59)","(3.0, 3.1, 3.0136)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.0, 7.569230769230769)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:25.424764,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.59)","(3.0, 3.1, 2.9633333333333334)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.0, 7.6)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:26.415435,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.52)","(3.0, 2.98, 2.9633333333333334)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.0, 7.6)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:27.410343,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.595833333333333)","(3.0, 2.98, 2.9633333333333334)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.0, 7.6)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:28.434601,"(7.5, 8.6, 8.333333333333334)","(2.35, 3.8, 3.595833333333333)","(3.0, 2.98, 2.955)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.0, 7.6)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:29.426639,"(7.5, 8.6, 8.244444444444444)","(2.35, 3.8, 3.595833333333333)","(3.0, 2.98, 2.9527272727272726)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.0, 7.6)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:30.730787,"(7.5, 8.6, 8.244444444444444)","(2.35, 3.8, 3.595833333333333)","(3.0, 2.98, 2.9527272727272726)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 8.0, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:31.724176,"(7.5, 8.6, 8.244444444444444)","(2.35, 3.8, 3.595833333333333)","(3.0, 2.98, 2.9527272727272726)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:32.670727,"(7.5, 8.6, 8.244444444444444)","(2.35, 3.8, 3.595833333333333)","(3.0, 3.05, 2.9658823529411764)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:33.579527,"(7.5, 8.6, 8.244444444444444)","(2.35, 3.8, 3.595833333333333)","(3.0, 3.05, 2.96875)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:34.593872,"(7.5, 8.6, 8.244444444444444)","(2.35, 3.8, 3.595833333333333)","(3.0, 3.05, 2.96875)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:35.585108,"(7.5, 8.6, 8.244444444444444)","(2.35, 3.8, 3.595833333333333)","(3.0, 3.05, 2.96875)","(10.0, 11.5, 9.904)","(31.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:36.593399,"(7.5, 8.8, 8.622222222222224)","(2.35, 3.8, 3.595833333333333)","(3.0, 3.05, 2.96875)","(10.0, 11.0, 9.95)","(31.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:37.569068,"(7.5, 8.8, 8.566666666666666)","(2.35, 3.8, 3.595833333333333)","(3.0, 2.94, 2.9309090909090907)","(10.0, 11.0, 9.799999999999999)","(31.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:38.663476,"(7.5, 8.8, 8.622222222222224)","(2.35, 3.8, 3.7363636363636363)","(3.0, 2.94, 2.9309090909090907)","(10.0, 11.0, 10.283333333333333)","(31.0, 65.0, 59.0)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:39.772994,"(7.5, 8.8, 8.622222222222224)","(2.35, 3.8, 3.7363636363636363)","(3.0, 2.94, 2.9309090909090907)","(10.0, 10.5, 10.283333333333333)","(31.0, 65.0, 59.0)","(4.0, 7.8, 7.457142857142857)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:40.832087,"(7.5, 9.0, 8.775)","(2.35, 3.8, 3.7363636363636363)","(3.0, 2.94, 2.9309090909090907)","(10.0, 10.5, 10.24)","(31.0, 65.0, 59.0)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:41.777857,"(8.0, 9.0, 8.672727272727274)","(2.35, 3.8, 3.7363636363636363)","(3.0, 2.94, 2.9309090909090907)","(10.0, 10.5, 10.24)","(41.0, 65.0, 59.0)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:42.738834,"(8.0, 9.0, 8.672727272727274)","(2.35, 3.8, 3.7363636363636363)","(3.0, 2.94, 2.9309090909090907)","(10.0, 10.5, 10.24)","(41.0, 65.0, 59.0)","(4.0, 7.8, 7.6)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:43.678938,"(8.0, 8.8, 8.547368421052632)","(2.35, 3.8, 3.7363636363636363)","(3.0, 2.94, 2.9309090909090907)","(10.0, 10.5, 10.24)","(41.0, 65.0, 59.0)","(4.0, 7.8, 7.6)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:44.628664,"(8.0, 8.8, 8.533333333333333)","(2.35, 3.8, 3.7363636363636363)","(3.0, 3.05, 2.9658823529411764)","(10.0, 10.5, 10.24)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:45.533899,"(8.0, 8.8, 8.533333333333333)","(2.35, 3.8, 3.7363636363636363)","(3.0, 3.05, 2.9554545454545456)","(10.0, 10.5, 10.24)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:46.447360,"(8.0, 8.8, 8.533333333333333)","(2.35, 3.8, 3.714285714285714)","(3.0, 3.05, 2.9888235294117647)","(10.0, 10.5, 10.24)","(41.0, 70.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:47.415707,"(8.0, 8.8, 8.533333333333333)","(2.35, 3.8, 3.745454545454545)","(3.0, 3.05, 2.9888235294117647)","(10.0, 10.5, 10.24)","(41.0, 65.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:48.372218,"(8.0, 8.8, 8.48421052631579)","(2.35, 3.8, 3.6333333333333333)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.40625)","(41.0, 70.0, 62.57142857142857)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:49.400604,"(8.0, 8.8, 8.48421052631579)","(2.35, 3.8, 3.6333333333333333)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.125)","(41.0, 70.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:50.426014,"(8.0, 8.8, 8.5)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.125)","(41.0, 65.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:51.394749,"(8.0, 8.8, 8.575)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 3.0038709677419355)","(10.0, 10.5, 10.125)","(41.0, 65.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:52.446305,"(8.0, 8.8, 8.472727272727273)","(2.35, 3.8, 3.6999999999999997)","(3.0, 2.98, 2.968)","(10.0, 10.5, 10.125)","(41.0, 65.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:53.622390,"(8.0, 8.8, 8.575)","(2.35, 3.8, 3.6999999999999997)","(3.0, 2.98, 2.968)","(10.0, 10.5, 10.25)","(41.0, 65.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:54.598051,"(8.0, 8.8, 8.575)","(2.35, 3.8, 3.6999999999999997)","(3.0, 2.98, 2.968)","(10.0, 10.5, 10.25)","(41.0, 65.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:55.520532,"(8.0, 8.8, 8.575)","(2.35, 3.8, 3.6999999999999997)","(3.0, 2.98, 2.968)","(10.0, 10.5, 10.25)","(41.0, 65.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:56.513705,"(8.0, 9.0, 8.8)","(2.35, 3.8, 3.6999999999999997)","(3.0, 2.98, 2.968)","(10.0, 10.5, 10.25)","(41.0, 65.0, 63.09090909090909)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:57.473032,"(8.0, 9.0, 8.7)","(2.35, 3.8, 3.6999999999999997)","(3.0, 2.98, 2.968)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:58.429440,"(8.0, 9.0, 8.7)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 3.0012499999999998)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:32:59.490268,"(8.0, 9.4, 8.8)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:00.423902,"(8.0, 9.4, 8.8)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:01.485340,"(8.0, 9.4, 8.8)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:02.443199,"(8.0, 9.4, 8.8)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:03.547031,"(8.0, 9.4, 8.51578947368421)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:04.582917,"(8.0, 9.4, 8.221052631578948)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:05.540445,"(8.0, 9.2, 8.458823529411765)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:06.492035,"(8.0, 9.2, 8.458823529411765)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:07.481587,"(8.0, 9.2, 8.266666666666666)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.992222222222222)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:08.447745,"(8.0, 9.2, 8.266666666666666)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.972962962962963)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:09.539100,"(8.0, 9.2, 8.266666666666666)","(2.35, 3.8, 3.6999999999999997)","(3.0, 3.05, 2.972962962962963)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:10.538611,"(8.0, 9.2, 8.23076923076923)","(2.35, 3.8, 3.6999999999999997)","(2.9, 3.05, 2.972962962962963)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:11.482897,"(8.0, 9.2, 8.23076923076923)","(2.35, 3.8, 3.6999999999999997)","(2.9, 3.05, 2.972962962962963)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:12.507748,"(8.0, 9.0, 8.866666666666667)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.94, 2.93375)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:13.549919,"(8.0, 9.0, 8.866666666666667)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.94, 2.93375)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:14.554317,"(8.0, 9.0, 8.866666666666667)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.94, 2.93375)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:15.514795,"(8.0, 9.0, 8.866666666666667)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.94, 2.93375)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:16.476666,"(8.0, 9.0, 8.866666666666667)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.94, 2.93375)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:17.421508,"(8.0, 9.0, 8.866666666666667)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.94, 2.93375)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:18.389044,"(8.0, 9.0, 8.933333333333334)","(2.35, 3.8, 3.657142857142857)","(2.9, 2.94, 2.93375)","(10.0, 10.5, 10.25)","(41.0, 65.0, 61.5)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:19.362912,"(8.0, 9.2, 8.75)","(2.35, 3.8, 3.657142857142857)","(2.9, 3.05, 2.9915)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:20.386431,"(8.0, 9.2, 8.75)","(2.35, 3.8, 3.657142857142857)","(2.9, 2.98, 2.96125)","(10.0, 10.5, 10.022727272727273)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:21.442500,"(8.0, 9.2, 8.75)","(2.35, 3.8, 3.657142857142857)","(2.9, 2.98, 2.96125)","(10.0, 10.5, 9.9375)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:22.446397,"(8.0, 9.2, 8.75)","(2.35, 3.8, 3.657142857142857)","(2.9, 2.98, 2.96125)","(10.0, 10.5, 9.9375)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:23.454161,"(8.0, 9.2, 8.75)","(2.35, 3.8, 3.657142857142857)","(2.9, 2.98, 2.96125)","(10.0, 10.5, 9.9375)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:24.503534,"(8.0, 9.2, 8.75)","(2.35, 3.8, 3.657142857142857)","(2.9, 2.98, 2.9585714285714286)","(10.0, 10.5, 9.9375)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:25.498462,"(8.0, 9.0, 8.883333333333333)","(2.35, 3.8, 3.625)","(2.9, 2.98, 2.9585714285714286)","(10.0, 10.5, 10.2)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:26.488368,"(8.0, 9.0, 8.333333333333334)","(2.35, 3.8, 3.625)","(2.9, 3.05, 2.970869565217391)","(10.0, 10.5, 10.2)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:27.534224,"(8.0, 9.0, 8.333333333333334)","(2.35, 3.8, 3.625)","(2.9, 3.05, 2.965)","(10.0, 10.5, 10.304347826086957)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:28.458162,"(8.0, 9.0, 8.333333333333334)","(2.35, 3.8, 3.625)","(2.9, 3.05, 2.965)","(10.0, 10.5, 10.304347826086957)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:29.387036,"(8.0, 9.0, 8.192307692307692)","(2.35, 3.8, 3.625)","(2.9, 3.05, 2.965)","(10.0, 10.5, 10.304347826086957)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:30.355193,"(8.0, 9.0, 8.192307692307692)","(2.35, 3.8, 3.625)","(2.9, 3.05, 2.965)","(10.0, 10.5, 10.304347826086957)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:31.420976,"(8.0, 8.8, 8.523076923076923)","(2.35, 3.8, 3.625)","(2.9, 3.05, 2.965)","(10.0, 10.5, 10.304347826086957)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:32.442491,"(8.0, 8.8, 7.96)","(2.35, 3.8, 3.625)","(2.9, 3.05, 2.975)","(10.0, 10.5, 10.304347826086957)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:33.473285,"(8.0, 8.8, 8.105263157894736)","(2.35, 3.8, 3.6999999999999997)","(2.9, 3.0, 2.933333333333333)","(10.0, 10.5, 10.2)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
11-01-2023 21:33:34.522867,"(8.0, 8.8, 8.105263157894736)","(2.35, 3.8, 3.6999999999999997)","(2.9, 2.98, 2.95)","(10.0, 10.5, 10.304347826086957)","(41.0, 65.0, 60.15384615384615)","(4.0, 7.8, 7.533333333333333)","(41.0, 120.0, 111.66666666666666)"
