,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 09:37:57.583162,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.6, 9.100000000000001)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 7.909090909090909)","(16.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:37:58.924111,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.4, 9.100000000000001)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 7.909090909090909)","(16.0, 34.0, 28.25)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:00.265157,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.4, 9.100000000000001)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 7.909090909090909)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:01.592890,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.4, 9.100000000000001)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 9.8, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:02.903363,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 9.4, 7.84)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:04.331238,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 23.0, 12.600000000000001)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:05.686508,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 23.0, 12.600000000000001)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:06.997703,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 23.0, 12.600000000000001)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:08.343086,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 23.0, 12.600000000000001)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:09.702701,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 23.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:11.044633,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:12.452582,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:13.741355,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:15.035681,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:16.348992,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:17.679976,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 17.9)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:18.932520,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:20.214137,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:21.571468,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:22.885907,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:24.216221,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.125)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 32.39285714285714)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:25.579728,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:26.927596,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:28.277110,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:29.649428,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:30.998312,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:32.288660,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:33.625352,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:34.947647,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:36.257101,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:37.557482,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:38.836826,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:40.130914,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:41.362724,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:42.656913,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:43.933254,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:45.180350,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:46.476870,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:47.743338,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:49.001202,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:50.260591,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:51.572391,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:52.902049,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:54.209822,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:55.578172,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:56.925921,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:58.416928,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:38:59.835527,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:01.145497,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:02.464738,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:03.880653,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:05.223205,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:06.503728,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:07.778962,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:09.036153,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:10.321784,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:11.613072,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:12.942584,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:14.192170,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:15.497042,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.0)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:16.826116,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.04)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 8.0)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:18.167447,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:19.542540,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:20.930878,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
